cf80f7efed4499064c6494df75a089abd2319ac2c5a4f87f0408ec6cc6da1cfb,91805696ae67b44c360e16f621155b5301316aaf758ee68d210d4e0e174ce540,3280481ebc683fea9015360f07f994f40e89b516406421d5240d238663dcb1fe,436f8288007481a41b30d176bea14f18b6cb4fc38208ef23365bae464d69cec4,8b6ac55018641c1ec07426970dc8ef290392999d3b43ad4caf66d19ba7483ba7,846459866a43efb26eac01aef1c1eee8517d9e7d42226a624ad8ee968b7d31eb,0af22c51613a3dd6cf4e57ec849be9da3289651a1382f864dfcb00c17dddd0e4,77f33c09688dc8fd03418ebe71f208c48160f38fa2391dc7ba942b520dc969ff,e6ba031e6f32d378108fb576aa42449a362d6c694dbfc756b65dd842d4381ef7,00cfbb138545b39ae86dc1595e9d6c45169c475c7e355300ba1125d789299b87,f7113d9dc2b568b060256f2a4d6992514159df127b46a06505dd00d5444822f9,bcd8ea626fc5a257f513050916c13828ab375fb4c12da8766e69680f3fd213f0,c84b142ec44890824a0c45221a56702b9651f0a16c6fdc9aa004a94fad4d726c,1c410010978d00204a87e916ae2f66555056d4ef14f9664298e2619b0f475669,5065945d23699498496d5d41e1c191559a3e64fdf077ad98c1bd2414b6aff8e3,91befca92b8117b0ff1fd95168e3213172b668ef204572b1e92e48c6daa7b6fa,47c5e6726c8a14dd0c94c82a064f4270a64f4e18f38f9d3e09d02f18ee9ae733,47fa86e9b436ed56175cb2c845d1cc57b98252baffe1983e3199096316eb9eca,3e871f6f7de30be5353c0f6cb8b4879caf9ea12dce774573a1e55ab5636c1183,435d1dfccd51f06c60dca0debb3fcd6e2b90308c02d073de7cf8f834278608eb,fd5cf60460659c115f5647e81b27bc36fa3bd897a8541aced64f8218ced2306a,6129fc67002819ea86747b2a70edc5e2029954a080e539b93f84811ed2f2e4b4,43929728c9d56d8ea6302e2bd77d85a455f94d73ced8fb046b1948282f0f8f5e,41e834d5007da50ee6f5cdd8e89b9071ac6e507b0b51c3b3346be3514e588066,98af98e94766e919c4f07c68a499399ef910405160cd8a84b9d0bf21e3f208c2,ddb3c72464efd695b2b17c3f9693e4417adccb349fec1032161b2ed61a132ce9,c0f09e910b2d9022d18585027681bf4db5f7ab0bb74651d81fe97973912d50ca,65d231477410b15e41ea3ebe4b9c8a16b3048651271a7ab9b009e2bf0175b630,8198fc2330c657e183aaee13e815378980cd3bee24b438d0e33a570ba4d256d9,40391a6c6f62b24ee66b97e2fd80abb26c8131de6d0c7f5944bec4d2bac48980,29bb120778112e724822b190a99be34de3e19c20f14dcb6581d4dc8578376fe4
"1","1007220105","100","1007220105","1007220105","1007220101","6","1","1007220104","6","1","100","67","1","100","1","100","100","1007220102","100","3","10072201","1007220105","1007220105","1007220103","1","1","3","1007220106","1","100"
"1","1007230104","100","1007230104","1007230104","1007230101","6","1","1007230105","1","1","100","33","1","100","1","100","100","1007230102","100","100","10072301","1007230104","1007230104","1007230104","1","1","100","1007230103","1","34"
"1","1007240104","100","1007240107","1007240106","1007240101","6","1","1007240110","1","1","100","100","1","100","1","100","100","1007240102","100","100","10072401","1007240108","1007240105","1007240103","1","1","100","1007240109","1","100"
"0","1007310103","0","0","0","1007310101","1","0","0","1","0","0","0","1","0","1","33","100","1007310103","34","100","10073101","0","1007310102","1007310103","1","0","100","0","0","0"
"1","1007320105","100","1007320105","1007320105","1007320101","6","1","1007320104","6","1","33","34","1","100","1","100","100","1007320102","100","3","10073201","1007320105","1007320105","1007320103","1","1","3","1007320105","1","100"
"1","1007330104","100","1007330104","1007330104","1007330101","6","1","0","1","0","100","33","1","0","1","100","100","1007330102","100","100","10073301","1007330104","1007330104","1007330104","1","1","100","1007330103","1","34"
"1","1007340104","100","1007340107","1007340106","1007340101","6","1","1007340110","1","1","100","100","1","100","1","100","100","1007340102","100","100","10073401","1007340108","1007340105","1007340103","1","1","100","1007340109","1","100"
"0","1007410103","0","0","0","1007410101","1","0","0","1","0","0","0","1","0","1","33","100","1007410103","34","100","10074101","0","1007410102","1007410103","1","0","100","0","0","0"
"1","1007420105","100","1007420105","1007420105","1007420101","6","1","1007420104","6","1","33","34","1","100","1","100","100","1007420102","100","3","10074201","1007420105","1007420105","1007420103","1","1","3","1007420105","1","100"
"1","1007430104","100","1007430104","1007430104","1007430101","6","1","0","1","0","100","33","1","0","1","100","100","1007430102","100","100","10074301","1007430104","1007430104","1007430104","1","1","100","1007430103","1","34"
"1","1007440104","100","1007440107","1007440106","1007440101","6","1","1007440110","1","1","100","100","1","100","1","100","100","1007440102","100","100","10074401","1007440108","1007440105","1007440103","1","1","100","1007440109","1","100"
"0","1007510103","0","0","0","1007510101","1","0","0","1","0","0","0","1","0","1","33","100","1007510103","34","100","10075101","0","1007510102","1007510103","1","0","100","0","0","0"
"1","1007520105","100","1007520105","1007520105","1007520101","6","1","1007520104","6","1","33","34","1","100","1","100","100","1007520102","100","3","10075201","1007520105","1007520105","1007520103","1","1","3","1007520105","1","100"
"1","1007530104","100","1007530104","1007530104","1007530101","6","1","0","1","0","100","33","1","0","1","100","100","1007530102","100","100","10075301","1007530104","1007530104","1007530104","1","1","100","1007530103","1","34"
"1","1007540104","100","1007540107","1007540106","1007540101","6","1","1007540110","1","1","100","100","1","100","1","100","100","1007540102","100","100","10075401","1007540108","1007540105","1007540103","1","1","100","1007540109","1","100"
"0","1007610103","0","0","0","1007610101","1","0","0","1","0","0","0","1","0","1","33","100","1007610103","34","100","10076101","0","1007610102","1007610103","1","0","100","0","0","0"
"1","1007620105","100","1007620105","1007620105","1007620101","6","1","1007620104","6","1","33","34","1","100","1","100","100","1007620102","100","3","10076201","1007620105","1007620105","1007620103","1","1","3","1007620105","1","100"
"1","1007630104","100","1007630104","1007630104","1007630101","6","1","0","1","0","100","33","1","0","1","100","100","1007630102","100","100","10076301","1007630104","1007630104","1007630104","1","1","100","1007630103","1","34"
"1","1007640104","100","1007640107","1007640106","1007640101","6","1","1007640110","1","1","100","100","1","100","1","100","100","1007640102","100","100","10076401","1007640108","1007640105","1007640103","1","1","100","1007640109","1","100"
"0","1007710103","0","0","0","1007710101","1","0","0","1","0","0","0","1","0","1","33","100","1007710103","34","100","10077101","0","1007710102","1007710103","1","0","100","0","0","0"
"1","1007720105","100","1007720105","1007720105","1007720101","6","1","1007720104","6","1","33","34","1","100","1","100","100","1007720102","100","3","10077201","1007720105","1007720105","1007720103","1","1","3","1007720105","1","100"
"1","1007730104","100","1007730104","1007730104","1007730101","6","1","0","1","0","100","33","1","0","1","100","100","1007730102","100","100","10077301","1007730104","1007730104","1007730104","1","1","100","1007730103","1","34"
"1","1007740104","100","1007740107","1007740106","1007740101","6","1","1007740110","1","1","100","100","1","100","1","100","100","1007740102","100","100","10077401","1007740108","1007740105","1007740103","1","1","100","1007740109","1","100"
"0","1007810103","0","0","0","1007810101","1","0","0","1","0","0","0","1","0","1","33","100","1007810103","34","100","10078101","0","1007810102","1007810103","1","0","100","0","0","0"
"1","1007820105","100","1007820105","1007820105","1007820101","6","1","1007820104","6","1","33","34","1","100","1","100","100","1007820102","100","3","10078201","1007820105","1007820105","1007820103","1","1","3","1007820105","1","100"
"1","1007830104","100","1007830104","1007830104","1007830101","6","1","0","1","0","100","33","1","0","1","100","100","1007830102","100","100","10078301","1007830104","1007830104","1007830104","1","1","100","1007830103","1","34"
"1","1007840104","100","1007840107","1007840106","1007840101","6","1","1007840110","1","1","100","100","1","100","1","100","100","1007840102","100","100","10078401","1007840108","1007840105","1007840103","1","1","100","1007840109","1","100"
"0","1007910103","0","0","0","1007910101","1","0","0","1","0","0","0","1","0","1","33","100","1007910103","34","100","10079101","0","1007910102","1007910103","1","0","100","0","0","0"
"1","1007920105","100","1007920105","1007920105","1007920101","6","1","1007920104","6","1","33","34","1","100","1","100","100","1007920102","100","3","10079201","1007920105","1007920105","1007920103","1","1","3","1007920105","1","100"
"1","1007930104","100","1007930104","1007930104","1007930101","6","1","0","1","0","100","33","1","0","1","100","100","1007930102","100","100","10079301","1007930104","1007930104","1007930104","1","1","100","1007930103","1","34"
"1","1007940104","100","1007940107","1007940106","1007940101","6","1","1007940110","1","1","100","100","1","100","1","100","100","1007940102","100","100","10079401","1007940108","1007940105","1007940103","1","1","100","1007940109","1","100"
"0","1008010103","0","0","0","1008010101","1","0","0","1","0","0","0","1","0","1","33","100","1008010103","34","100","10080101","0","1008010102","1008010103","1","0","100","0","0","0"
"1","1008020105","100","1008020105","1008020105","1008020101","6","1","1008020104","6","1","33","34","1","100","1","100","100","1008020102","100","3","10080201","1008020105","1008020105","1008020103","1","1","3","1008020105","1","100"
"1","1008030104","100","1008030104","1008030104","1008030101","6","1","0","1","0","100","33","1","0","1","100","100","1008030102","100","100","10080301","1008030104","1008030104","1008030104","1","1","100","1008030103","1","34"
"1","1008040104","100","1008040107","1008040106","1008040101","6","1","1008040110","1","1","100","100","1","100","1","100","100","1008040102","100","100","10080401","1008040108","1008040105","1008040103","1","1","100","1008040109","1","100"
"0","1008110103","0","0","0","1008110101","1","0","0","1","0","0","0","1","0","1","33","100","1008110103","34","100","10081101","0","1008110102","1008110103","1","0","100","0","0","0"
"1","1008120105","100","1008120105","1008120105","1008120101","6","1","1008120104","6","1","33","34","1","100","1","100","100","1008120102","100","3","10081201","1008120105","1008120105","1008120103","1","1","3","1008120105","1","100"
"1","1008130104","100","1008130104","1008130104","1008130101","6","1","0","1","0","100","33","1","0","1","100","100","1008130102","100","100","10081301","1008130104","1008130104","1008130104","1","1","100","1008130103","1","34"
"1","1008140104","100","1008140107","1008140106","1008140101","6","1","1008140110","1","1","100","100","1","100","1","100","100","1008140102","100","100","10081401","1008140108","1008140105","1008140103","1","1","100","1008140109","1","100"
"0","1008210103","0","0","0","1008210101","1","0","0","1","0","0","0","1","0","1","33","100","1008210103","34","100","10082101","0","1008210102","1008210103","1","0","100","0","0","0"
"1","1008220105","100","1008220105","1008220105","1008220101","6","1","1008220104","6","1","33","34","1","100","1","100","100","1008220102","100","3","10082201","1008220105","1008220105","1008220103","1","1","3","1008220105","1","100"
"1","1008230104","100","1008230104","1008230104","1008230101","6","1","0","1","0","100","33","1","0","1","100","100","1008230102","100","100","10082301","1008230104","1008230104","1008230104","1","1","100","1008230103","1","34"
"1","1008240104","100","1008240107","1008240106","1008240101","6","1","1008240110","1","1","100","100","1","100","1","100","100","1008240102","100","100","10082401","1008240108","1008240105","1008240103","1","1","100","1008240109","1","100"
"0","1008310103","0","0","0","1008310101","1","0","0","1","0","0","0","1","0","1","33","100","1008310103","34","100","10083101","0","1008310102","1008310103","1","0","100","0","0","0"
"1","1008320105","100","1008320105","1008320105","1008320101","6","1","1008320104","6","1","33","34","1","100","1","100","100","1008320102","100","3","10083201","1008320105","1008320105","1008320103","1","1","3","1008320105","1","100"
"1","1008330104","100","1008330104","1008330104","1008330101","6","1","0","1","0","100","33","1","0","1","100","100","1008330102","100","100","10083301","1008330104","1008330104","1008330104","1","1","100","1008330103","1","34"
"1","1008340104","100","1008340107","1008340106","1008340101","6","1","1008340110","1","1","100","100","1","100","1","100","100","1008340102","100","100","10083401","1008340108","1008340105","1008340103","1","1","100","1008340109","1","100"
"0","1008410103","0","0","0","1008410101","1","0","0","1","0","0","0","1","0","1","33","100","1008410103","34","100","10084101","0","1008410102","1008410103","1","0","100","0","0","0"
"1","1008420105","100","1008420105","1008420105","1008420101","6","1","1008420104","6","1","33","34","1","100","1","100","100","1008420102","100","3","10084201","1008420105","1008420105","1008420103","1","1","3","1008420105","1","100"
"1","1008430104","100","1008430104","1008430104","1008430101","6","1","0","1","0","100","33","1","0","1","100","100","1008430102","100","100","10084301","1008430104","1008430104","1008430104","1","1","100","1008430103","1","34"
"1","1008440104","100","1008440107","1008440106","1008440101","6","1","1008440110","1","1","100","100","1","100","1","100","100","1008440102","100","100","10084401","1008440108","1008440105","1008440103","1","1","100","1008440109","1","100"
"0","1008510103","0","0","0","1008510101","1","0","0","1","0","0","0","1","0","1","33","100","1008510103","34","100","10085101","0","1008510102","1008510103","1","0","100","0","0","0"
"1","1008520105","100","1008520105","1008520105","1008520101","6","1","1008520104","6","1","33","34","1","100","1","100","100","1008520102","100","3","10085201","1008520105","1008520105","1008520103","1","1","3","1008520105","1","100"
"1","1008530104","100","1008530104","1008530104","1008530101","6","1","0","1","0","100","33","1","0","1","100","100","1008530102","100","100","10085301","1008530104","1008530104","1008530104","1","1","100","1008530103","1","34"
"1","1008540104","100","1008540107","1008540106","1008540101","6","1","1008540110","1","1","100","100","1","100","1","100","100","1008540102","100","100","10085401","1008540108","1008540105","1008540103","1","1","100","1008540109","1","100"
"0","1008610103","0","0","0","1008610101","1","0","0","1","0","0","0","1","0","1","33","100","1008610103","34","100","10086101","0","1008610102","1008610103","1","0","100","0","0","0"
"1","1008620105","100","1008620105","1008620105","1008620101","6","1","1008620104","6","1","33","34","1","100","1","100","100","1008620102","100","3","10086201","1008620105","1008620105","1008620103","1","1","3","1008620105","1","100"
"1","1008630104","100","1008630104","1008630104","1008630101","6","1","0","1","0","100","33","1","0","1","100","100","1008630102","100","100","10086301","1008630104","1008630104","1008630104","1","1","100","1008630103","1","34"
"1","1008640104","100","1008640107","1008640106","1008640101","6","1","1008640110","1","1","100","100","1","100","1","100","100","1008640102","100","100","10086401","1008640108","1008640105","1008640103","1","1","100","1008640109","1","100"
"0","1008710103","0","0","0","1008710101","1","0","0","1","0","0","0","1","0","1","33","100","1008710103","34","100","10087101","0","1008710102","1008710103","1","0","100","0","0","0"
"1","1008720105","100","1008720105","1008720105","1008720101","6","1","1008720104","6","1","33","34","1","100","1","100","100","1008720102","100","3","10087201","1008720105","1008720105","1008720103","1","1","3","1008720105","1","100"
"1","1008730104","100","1008730104","1008730104","1008730101","6","1","0","1","0","100","33","1","0","1","100","100","1008730102","100","100","10087301","1008730104","1008730104","1008730104","1","1","100","1008730103","1","34"
"1","1008740104","100","1008740107","1008740106","1008740101","6","1","1008740110","1","1","100","100","1","100","1","100","100","1008740102","100","100","10087401","1008740108","1008740105","1008740103","1","1","100","1008740109","1","100"
"0","1008810103","0","0","0","1008810101","1","0","0","1","0","0","0","1","0","1","33","100","1008810103","34","100","10088101","0","1008810102","1008810103","1","0","100","0","0","0"
"1","1008820105","100","1008820105","1008820105","1008820101","6","1","1008820104","6","1","33","34","1","100","1","100","100","1008820102","100","3","10088201","1008820105","1008820105","1008820103","1","1","3","1008820105","1","100"
"1","1008830104","100","1008830104","1008830104","1008830101","6","1","0","1","0","100","33","1","0","1","100","100","1008830102","100","100","10088301","1008830104","1008830104","1008830104","1","1","100","1008830103","1","34"
"1","1008840104","100","1008840107","1008840106","1008840101","6","1","1008840110","1","1","100","100","1","100","1","100","100","1008840102","100","100","10088401","1008840108","1008840105","1008840103","1","1","100","1008840109","1","100"
"0","1008910103","0","0","0","1008910101","1","0","0","1","0","0","0","1","0","1","33","100","1008910103","34","100","10089101","0","1008910102","1008910103","1","0","100","0","0","0"
"1","1008920105","100","1008920105","1008920105","1008920101","6","1","1008920104","6","1","33","34","1","100","1","100","100","1008920102","100","3","10089201","1008920105","1008920105","1008920103","1","1","3","1008920105","1","100"
"1","1008930104","100","1008930104","1008930104","1008930101","6","1","0","1","0","100","33","1","0","1","100","100","1008930102","100","100","10089301","1008930104","1008930104","1008930104","1","1","100","1008930103","1","34"
"1","1008940104","100","1008940107","1008940106","1008940101","6","1","1008940110","1","1","100","100","1","100","1","100","100","1008940102","100","100","10089401","1008940108","1008940105","1008940103","1","1","100","1008940109","1","100"
"0","1009010103","0","0","0","1009010101","1","0","0","1","0","0","0","1","0","1","33","100","1009010103","34","100","10090101","0","1009010102","1009010103","1","0","100","0","0","0"
"1","1009020105","100","1009020105","1009020105","1009020101","6","1","1009020104","6","1","33","34","1","100","1","100","100","1009020102","100","3","10090201","1009020105","1009020105","1009020103","1","1","3","1009020105","1","100"
"1","1009030104","100","1009030104","1009030104","1009030101","6","1","0","1","0","100","33","1","0","1","100","100","1009030102","100","100","10090301","1009030104","1009030104","1009030104","1","1","100","1009030103","1","34"
"1","1009040104","100","1009040107","1009040106","1009040101","6","1","1009040110","1","1","100","100","1","100","1","100","100","1009040102","100","100","10090401","1009040108","1009040105","1009040103","1","1","100","1009040109","1","100"
"0","1009110103","0","0","0","1009110101","1","0","0","1","0","0","0","1","0","1","33","100","1009110103","34","100","10091101","0","1009110102","1009110103","1","0","100","0","0","0"
"1","1009120105","100","1009120105","1009120105","1009120101","6","1","1009120104","6","1","33","34","1","100","1","100","100","1009120102","100","3","10091201","1009120105","1009120105","1009120103","1","1","3","1009120105","1","100"
"1","1009130104","100","1009130104","1009130104","1009130101","6","1","0","1","0","100","33","1","0","1","100","100","1009130102","100","100","10091301","1009130104","1009130104","1009130104","1","1","100","1009130103","1","34"
"1","1009140104","100","1009140107","1009140106","1009140101","6","1","1009140110","1","1","100","100","1","100","1","100","100","1009140102","100","100","10091401","1009140108","1009140105","1009140103","1","1","100","1009140109","1","100"
"0","1009210103","0","0","0","1009210101","1","0","0","1","0","0","0","1","0","1","33","100","1009210103","34","100","10092101","0","1009210102","1009210103","1","0","100","0","0","0"
"1","1009220105","100","1009220105","1009220105","1009220101","6","1","1009220104","6","1","33","34","1","100","1","100","100","1009220102","100","3","10092201","1009220105","1009220105","1009220103","1","1","3","1009220105","1","100"
"1","1009230104","100","1009230104","1009230104","1009230101","6","1","0","1","0","100","33","1","0","1","100","100","1009230102","100","100","10092301","1009230104","1009230104","1009230104","1","1","100","1009230103","1","34"
"1","1009240104","100","1009240107","1009240106","1009240101","6","1","1009240110","1","1","100","100","1","100","1","100","100","1009240102","100","100","10092401","1009240108","1009240105","1009240103","1","1","100","1009240109","1","100"
"0","1009310103","0","0","0","1009310101","1","0","0","1","0","0","0","1","0","1","33","100","1009310103","34","100","10093101","0","1009310102","1009310103","1","0","100","0","0","0"
"1","1009320105","100","1009320105","1009320105","1009320101","6","1","1009320104","6","1","33","34","1","100","1","100","100","1009320102","100","3","10093201","1009320105","1009320105","1009320103","1","1","3","1009320105","1","100"
"1","1009330104","100","1009330104","1009330104","1009330101","6","1","0","1","0","100","33","1","0","1","100","100","1009330102","100","100","10093301","1009330104","1009330104","1009330104","1","1","100","1009330103","1","34"
"1","1009340104","100","1009340107","1009340106","1009340101","6","1","1009340110","1","1","100","100","1","100","1","100","100","1009340102","100","100","10093401","1009340108","1009340105","1009340103","1","1","100","1009340109","1","100"
"0","1009410103","0","0","0","1009410101","1","0","0","1","0","0","0","1","0","1","33","100","1009410103","34","100","10094101","0","1009410102","1009410103","1","0","100","0","0","0"
"1","1009420105","100","1009420105","1009420105","1009420101","6","1","1009420104","6","1","33","34","1","100","1","100","100","1009420102","100","3","10094201","1009420105","1009420105","1009420103","1","1","3","1009420105","1","100"
"1","1009430104","100","1009430104","1009430104","1009430101","6","1","0","1","0","100","33","1","0","1","100","100","1009430102","100","100","10094301","1009430104","1009430104","1009430104","1","1","100","1009430103","1","34"
"1","1009440104","100","1009440107","1009440106","1009440101","6","1","1009440110","1","1","100","100","1","100","1","100","100","1009440102","100","100","10094401","1009440108","1009440105","1009440103","1","1","100","1009440109","1","100"
"0","1009510103","0","0","0","1009510101","1","0","0","1","0","0","0","1","0","1","33","100","1009510103","34","100","10095101","0","1009510102","1009510103","1","0","100","0","0","0"
"1","1009520105","100","1009520105","1009520105","1009520101","6","1","1009520104","6","1","33","34","1","100","1","100","100","1009520102","100","3","10095201","1009520105","1009520105","1009520103","1","1","3","1009520105","1","100"
"1","1009530104","100","1009530104","1009530104","1009530101","6","1","0","1","0","100","33","1","0","1","100","100","1009530102","100","100","10095301","1009530104","1009530104","1009530104","1","1","100","1009530103","1","34"
"1","1009540104","100","1009540107","1009540106","1009540101","6","1","1009540110","1","1","100","100","1","100","1","100","100","1009540102","100","100","10095401","1009540108","1009540105","1009540103","1","1","100","1009540109","1","100"
"0","1009610103","0","0","0","1009610101","1","0","0","1","0","0","0","1","0","1","33","100","1009610103","34","100","10096101","0","1009610102","1009610103","1","0","100","0","0","0"
"1","1009620105","100","1009620105","1009620105","1009620101","6","1","1009620104","6","1","33","34","1","100","1","100","100","1009620102","100","3","10096201","1009620105","1009620105","1009620103","1","1","3","1009620105","1","100"
"1","1009630104","100","1009630104","1009630104","1009630101","6","1","0","1","0","100","33","1","0","1","100","100","1009630102","100","100","10096301","1009630104","1009630104","1009630104","1","1","100","1009630103","1","34"
"1","1009640104","100","1009640107","1009640106","1009640101","6","1","1009640110","1","1","100","100","1","100","1","100","100","1009640102","100","100","10096401","1009640108","1009640105","1009640103","1","1","100","1009640109","1","100"
"0","1009710103","0","0","0","1009710101","1","0","0","1","0","0","0","1","0","1","33","100","1009710103","34","100","10097101","0","1009710102","1009710103","1","0","100","0","0","0"
"1","1009720105","100","1009720105","1009720105","1009720101","6","1","1009720104","6","1","33","34","1","100","1","100","100","1009720102","100","3","10097201","1009720105","1009720105","1009720103","1","1","3","1009720105","1","100"
"1","1009730104","100","1009730104","1009730104","1009730101","6","1","0","1","0","100","33","1","0","1","100","100","1009730102","100","100","10097301","1009730104","1009730104","1009730104","1","1","100","1009730103","1","34"
"1","1009740104","100","1009740107","1009740106","1009740101","6","1","1009740110","1","1","100","100","1","100","1","100","100","1009740102","100","100","10097401","1009740108","1009740105","1009740103","1","1","100","1009740109","1","100"
"0","1009810103","0","0","0","1009810101","1","0","0","1","0","0","0","1","0","1","33","100","1009810103","34","100","10098101","0","1009810102","1009810103","1","0","100","0","0","0"
"1","1009820105","100","1009820105","1009820105","1009820101","6","1","1009820104","6","1","33","34","1","100","1","100","100","1009820102","100","3","10098201","1009820105","1009820105","1009820103","1","1","3","1009820105","1","100"
"1","1009830104","100","1009830104","1009830104","1009830101","6","1","0","1","0","100","33","1","0","1","100","100","1009830102","100","100","10098301","1009830104","1009830104","1009830104","1","1","100","1009830103","1","34"
"1","1009840104","100","1009840107","1009840106","1009840101","6","1","1009840110","1","1","100","100","1","100","1","100","100","1009840102","100","100","10098401","1009840108","1009840105","1009840103","1","1","100","1009840109","1","100"
"0","1009910103","0","0","0","1009910101","1","0","0","1","0","0","0","1","0","1","33","100","1009910103","34","100","10099101","0","1009910102","1009910103","1","0","100","0","0","0"
"1","1009920105","100","1009920105","1009920105","1009920101","6","1","1009920104","6","1","33","34","1","100","1","100","100","1009920102","100","3","10099201","1009920105","1009920105","1009920103","1","1","3","1009920105","1","100"
"1","1009930104","100","1009930104","1009930104","1009930101","6","1","0","1","0","100","33","1","0","1","100","100","1009930102","100","100","10099301","1009930104","1009930104","1009930104","1","1","100","1009930103","1","34"
"1","1009940104","100","1009940107","1009940106","1009940101","6","1","1009940110","1","1","100","100","1","100","1","100","100","1009940102","100","100","10099401","1009940108","1009940105","1009940103","1","1","100","1009940109","1","100"
"0","1010010103","0","0","0","1010010101","1","0","0","1","0","0","0","1","0","1","33","100","1010010103","34","100","10100101","0","1010010102","1010010103","1","0","100","0","0","0"
"1","1010020105","100","1010020105","1010020105","1010020101","6","1","1010020104","6","1","33","34","1","100","1","100","100","1010020102","100","3","10100201","1010020105","1010020105","1010020103","1","1","3","1010020105","1","100"
"1","1010030104","100","1010030104","1010030104","1010030101","6","1","0","1","0","100","33","1","0","1","100","100","1010030102","100","100","10100301","1010030104","1010030104","1010030104","1","1","100","1010030103","1","34"
"1","1010040104","100","1010040107","1010040106","1010040101","6","1","1010040110","1","1","100","100","1","100","1","100","100","1010040102","100","100","10100401","1010040108","1010040105","1010040103","1","1","100","1010040109","1","100"
"0","1010110103","0","0","0","1010110101","1","0","0","1","0","0","0","1","0","1","33","100","1010110103","34","100","10101101","0","1010110102","1010110103","1","0","100","0","0","0"
"1","1010120105","100","1010120105","1010120105","1010120101","6","1","1010120104","6","1","33","34","1","100","1","100","100","1010120102","100","3","10101201","1010120105","1010120105","1010120103","1","1","3","1010120105","1","100"
"1","1010130104","100","1010130104","1010130104","1010130101","6","1","0","1","0","100","33","1","0","1","100","100","1010130102","100","100","10101301","1010130104","1010130104","1010130104","1","1","100","1010130103","1","34"
"1","1010140104","100","1010140107","1010140106","1010140101","6","1","1010140110","1","1","100","100","1","100","1","100","100","1010140102","100","100","10101401","1010140108","1010140105","1010140103","1","1","100","1010140109","1","100"
"0","1010210103","0","0","0","1010210101","1","0","0","1","0","0","0","1","0","1","33","100","1010210103","34","100","10102101","0","1010210102","1010210103","1","0","100","0","0","0"
"1","1010220105","100","1010220105","1010220105","1010220101","6","1","1010220104","6","1","33","34","1","100","1","100","100","1010220102","100","3","10102201","1010220105","1010220105","1010220103","1","1","3","1010220105","1","100"
"1","1010230104","100","1010230104","1010230104","1010230101","6","1","0","1","0","100","33","1","0","1","100","100","1010230102","100","100","10102301","1010230104","1010230104","1010230104","1","1","100","1010230103","1","34"
"1","1010240104","100","1010240107","1010240106","1010240101","6","1","1010240110","1","1","100","100","1","100","1","100","100","1010240102","100","100","10102401","1010240108","1010240105","1010240103","1","1","100","1010240109","1","100"
"0","1010310103","0","0","0","1010310101","1","0","0","1","0","0","0","1","0","1","33","100","1010310103","34","100","10103101","0","1010310102","1010310103","1","0","100","0","0","0"
"1","1010320105","100","1010320105","1010320105","1010320101","6","1","1010320104","6","1","33","34","1","100","1","100","100","1010320102","100","3","10103201","1010320105","1010320105","1010320103","1","1","3","1010320105","1","100"
"1","1010330104","100","1010330104","1010330104","1010330101","6","1","0","1","0","100","33","1","0","1","100","100","1010330102","100","100","10103301","1010330104","1010330104","1010330104","1","1","100","1010330103","1","34"
"1","1010340104","100","1010340107","1010340106","1010340101","6","1","1010340110","1","1","100","100","1","100","1","100","100","1010340102","100","100","10103401","1010340108","1010340105","1010340103","1","1","100","1010340109","1","100"
"0","1010410103","0","0","0","1010410101","1","0","0","1","0","0","0","1","0","1","33","100","1010410103","34","100","10104101","0","1010410102","1010410103","1","0","100","0","0","0"
"1","1010420105","100","1010420105","1010420105","1010420101","6","1","1010420104","6","1","33","34","1","100","1","100","100","1010420102","100","3","10104201","1010420105","1010420105","1010420103","1","1","3","1010420105","1","100"
"1","1010430104","100","1010430104","1010430104","1010430101","6","1","0","1","0","100","33","1","0","1","100","100","1010430102","100","100","10104301","1010430104","1010430104","1010430104","1","1","100","1010430103","1","34"
"1","1010440104","100","1010440107","1010440106","1010440101","6","1","1010440110","1","1","100","100","1","100","1","100","100","1010440102","100","100","10104401","1010440108","1010440105","1010440103","1","1","100","1010440109","1","100"
"0","1010510103","0","0","0","1010510101","1","0","0","1","0","0","0","1","0","1","33","100","1010510103","34","100","10105101","0","1010510102","1010510103","1","0","100","0","0","0"
"1","1010520105","100","1010520105","1010520105","1010520101","6","1","1010520104","6","1","33","34","1","100","1","100","100","1010520102","100","3","10105201","1010520105","1010520105","1010520103","1","1","3","1010520105","1","100"
"1","1010530104","100","1010530104","1010530104","1010530101","6","1","0","1","0","100","33","1","0","1","100","100","1010530102","100","100","10105301","1010530104","1010530104","1010530104","1","1","100","1010530103","1","34"
"1","1010540104","100","1010540107","1010540106","1010540101","6","1","1010540110","1","1","100","100","1","100","1","100","100","1010540102","100","100","10105401","1010540108","1010540105","1010540103","1","1","100","1010540109","1","100"
"0","1010610103","0","0","0","1010610101","1","0","0","1","0","0","0","1","0","1","33","100","1010610103","34","100","10106101","0","1010610102","1010610103","1","0","100","0","0","0"
"1","1010620105","100","1010620105","1010620105","1010620101","6","1","1010620104","6","1","33","34","1","100","1","100","100","1010620102","100","3","10106201","1010620105","1010620105","1010620103","1","1","3","1010620105","1","100"
"1","1010630104","100","1010630104","1010630104","1010630101","6","1","0","1","0","100","33","1","0","1","100","100","1010630102","100","100","10106301","1010630104","1010630104","1010630104","1","1","100","1010630103","1","34"
