be687ea08895a9163c61f1c8aaf60f85232805eb0b425138f8356fa499b7a51f,6e1a5ba86d040bb265dfa5e723507047f56fea47de5a55af125a4c9c986b0569,c9c29885430ea092cb36aa7a7a4df41dc69456fc24da02df04749830062f5713,ee63fa06ad1fa3b1c1556d5e675de96991dcb7cbb665a0d8ec43c501f58e3169,a829d958f2b575882138672a22dace6b78e3e5f71ed5d78de02442e6fa673e99,a9b587533a03e6db938af7a123d09f135ffbc1dd75c629062759c5aaaffe2ef5,15e97efb66d4e969b48fd6f67b5b390345c28d583df4b94146957cd8d25550ec,799d2be4cfe559c606560c17276ce179628c9befd0d077875e450ecdede9744e,a2ff91bfff66274484868db3406d540ef994cb564a439285729ef7b969fc85a8,f93142ae61ed05e18757d5bf2c9445109aa24874ec24ef60e1449b7651847be8,5ef36d93e00e85a40cd51b960edb19399986a17c7e3f8b6e3a36b6dc9e6092b8,fd564dcdc581432e3eceb6b54540915ea7b6b0d6d526e9a143990b447e9916b7,d021b3d4386e4f60d82e7e76648327ca54c02346e8fe7f4e5be7596d307c8dd9,27bbe109fbf6572f060cb5b626d022ecfd06d80cd04960ccd8bf0a82d008e796,cb2fb6dc2e4fec2cb780ce07d02f474a2753a90ba14bbeda57531654af351b1a,48c2ba27120494ce569b14c989061ef731b0452a5c716afcbfe0753cebba5905,478520d387bf59afecc1e25057da490838486e81b950d4b59704a4700512ac59,0019c561050d6291286ef0d217055ea8d98d764915de83dd21e7ec2d9ded106a,98886fc4a9de28876a19838542afc0b6d8b40b39a14909595a1f676186d58a2c,6e55bb552feb5196c4d2af8cf0e022cd80b7e6fe80601b1252e1492157b81384,78a14158c33168670a67c70b005285c278ef3488c2c747e0b2c7fcf1582121d4,9638c52ff6218cb979b06f317f8af306c0bf6efda90056c97d9404d677d6750b
"1","1.2","3","100","-5","1","1","70","10","bgm_M64","101201","0","0.6","-15","200","3","0","101201","0.8","1080","-30","10800103"
"1","1","4","100","190","1","1","-110","0","bgm_M64","101201","10","0.7","0","200","4","-15","101201","0.9","1080","-30","10800104"
"1","1.45","5","100","475","1","1","-30","10","bgm_M55","101202","-50","1","-20","250","5","-45","101202","1","1080","-30","10800105"
"1","1","1","170","-480","1","1","-100","10","bgm_M64","101291","-25","0.575","0","210","1","-30","101291","0.9","1081","-30","10810101"
"1","1","2","250","-230","1","1","-10","0","bgm_M64","101291","-30","0.7","0","240","2","-30","101291","0.8","1081","-30","10810102"
"1","1.2","3","100","-10","1","1","-110","5","bgm_M64","101291","0","0.75","-15","200","3","-10","101291","1","1081","-30","10810103"
"1","1.3","4","300","200","1","1","55","-20","bgm_M64","101291","-50","0.8","-10","200","4","-50","101291","1","1081","-30","10810104"
"1","1.45","5","100","490","1","1","-15","30","bgm_M55","101292","15","1.1","-20","230","5","30","101292","1","1081","-30","10810105"
"1","1.45","1","100","-470","1","1","0","10","bgm_M64","101301","20","0.8","0","210","1","0","101301","1.1","1082","-30","10820101"
"1","1.2","2","100","-270","1","1","-120","10","bgm_M64","101301","0","0.75","0","200","2","0","101301","1.1","1082","-30","10820102"
"1","2.3","3","100","0","1","1","65","0","bgm_M64","101301","0","1.55","-15","200","3","-10","101301","2.2","1082","-30","10820103"
"1","1","4","100","200","1","1","-120","0","bgm_M64","101301","0","0.7","0","200","4","0","101301","0.7","1082","-30","10820104"
"1","1.2","5","100","470","1","1","-55","10","bgm_M55","101302","-15","1","-20","270","5","-30","101302","1.1","1082","-30","10820105"
"1","1","1","170","-450","1","1","0","10","bgm_M64","101441","-25","0.575","0","210","1","-30","101441","0.9","1083","-30","10830101"
"1","1.2","2","100","-250","1","1","-90","0","bgm_M64","101441","0","0.75","0","240","2","0","101441","1.1","1083","-30","10830102"
"1","1.4","3","200","-25","1","1","60","0","bgm_M64","101441","-30","0.85","-15","200","3","-10","101441","1","1083","-30","10830103"
"1","1.2","4","100","220","1","1","-70","0","bgm_M64","101441","-30","0.75","0","200","4","0","101441","1","1083","-30","10830104"
"1","1.2","5","100","470","1","1","-70","10","bgm_M55","101442","-35","0.95","-20","230","5","-30","101442","1.1","1083","-30","10830105"
"1","1.35","1","100","-470","1","1","-50","10","bgm_M64","101451","0","0.85","0","210","1","0","101451","1.1","1084","-30","10840101"
"1","1.35","2","200","-250","1","1","40","0","bgm_M64","101451","10","1","0","240","2","10","101451","1.1","1084","-30","10840102"
"1","1.2","3","100","0","1","1","-110","0","bgm_M64","101451","0","0.75","-15","200","3","-10","101451","1.1","1084","-30","10840103"
"1","0.8","4","300","210","1","1","30","-25","bgm_M64","101451","-30","0.6","0","200","4","-30","101451","0.6","1084","-30","10840104"
"1.2","1.55","5","100","510","1","1","-70","0","bgm_M55","101452","-35","1.25","0","290","5","-50","101452","1.4","1084","-30","10840105"
