d703a7179fdd8cc0754918e501750839221e8e4fe16e3a37ee363d9022112856,43153e92723b0e52b850dedea6c70f6e27430020f971a088e81b7d997a793a32,602cb427da191d2392509ec55d82699278f7e1da461e6047363034d9ff78acca,85f5c8b721f6332de0fa5673cca4fc1de9ddf4a78c76452166e31c00715078ae,b080a568ec993c51c7d3a49fa41bdc66e4f71edafa961082ea0b3635b8f1c293,fac59ebb1475d5682490a02dcb6c3fc557d86a031ea0449a2729b03e17fc73d1,ba8035f5255aa52cdda04b7fd169df0d5aa36f02388b8a03bcc509a9238b3547,296d2a18b22b39a240c5cc36c3e3440ab0aa7de8f1b2caf9578eb54575287048,85e46e27547240f20e20540554abc466a75e8b89258af37cbde1ced9cca6b79e,810db892cefb3cde3dbc95a75af81ee7d57d16dc134f2fbaa9d0bdeb5fca4550,4012f4893cd3147c31ab21ff7775b3708bfb7dc5abc1d0a98c6a4220df7875db,0c4762d72f32e08999998ac7182ac2cf9fa907f7824c9d5100d0404a727fa687,7dbdb817df86668fc103da1345be19f32ef0cfd1ff411e587655b693ce84de0d,c483f491a2c3d972b3f99d5bea6f14aa10e0313bdff1eb69d866c7161fd94049,e5030a7a145d7e7f2979087202a3a7609677c32b03a39cc4b11baa20a977712b,9c2ca11cc835af625aaab2e5efa62fd964a51547b2a6c307935692952e802b09,c592ff6d4a22e11958dd852fcb42eedd5d76ed6432efe0692a23f782622d560e,1c2412c7f7056d2a7dbbf1ebfdf007a5455ceb5df9af3a1498aecdf832a3e88f,6560bd59d42c00b7a1b541c1e238a7bc4ef7a11c168753364a78ef4a6a93261d,a5bf06cdc45b309b0964f3184c6622449442e64804da867829fdb819cb2bbf6b,074653c60c2f9808cf030656169fa7e5263a148480f5217f671bd9b5c652822e,54b0580c8d2caf867a611555131f9cda093fb25901d6468f798c25e0b153d967,7c00223f9007ff0eecf02f5d3b54301b97515d3770fac11197bb657af3c7b6ad,9270ed301fe40d31a20589c9760dc060ad2c8d8cecc8f0cd9e89475013d44eb5,bf24f991b7392c174b0c3ad13347607d32dfe00dd1fb6160023634aa82e87343,6027f81b81f5639344feda12b84cbe5d00860fc6f1328fe9b83089fcde4b6a07,7471eb2c93b9488f99c8105a15aa5942d537226d58932cf0e829e09bbb0a9b6c,a8300d9f95d9559a6fd6d1ac409b7ae1bb4e50760a8a66e3c3327377529c8a1c,704cfa6473c37370ddadfd21d3e0392c76dc8be91a82e7854056fd1ad947acf4,24b0ea6f01e29749fbd2db6f1d784fe82926f8c76d6ec57c0143f26d802f680b,d1da95c70297d19e6630bf5f4e147ac2930d3569b66e85bdf04e5b3348490df4,4963f4e7ba51648c7b0f7a2c02e72cd8a6e617ca6315be6c4f5e997986c22371,582f7830652b66446c8e40dc4d510b776b49355d95cff6eae284dd33e085e52b,eb4a9e8006e2e3586faab8280bf4b701bfabedc5614706aec9dd4bab8655f797,e115dff0d4333f678174a725781b41173e4fa577c88d2d58c9156662b53aa3ac,fcddd4a934fb14849eae442f74c2496e353d2e1740202acd25b2fbb5633ec922,52619a494e1503ea9ec6917402e0fef39865ba896180bba1a5cced00e4efca48,3483d33b91a6f40f8157be541c7b6d7ae0e1055d014a979d8cdac0136360d1dd,ee1076a4f05d4a0bf5464e1d4f77837ca377ce3e8faf12fa043eb72833f2d43c,03555d17260507caa7ac11a3f29c5b16f2b4e72dee8a4031dab55203d193fb9c,6952e10a6fd05c9eb1951c55f674627707c3854b922a25e62eef36143489f5c2,4c4952c31133999b95f54b61e73d94eb5b41ffe8d84f11d442693ae2f70cbc15,4ad0f2325377bcd65e8e7bb5fbb26b9d2f81769e7acabe52208f35474af870d2,32088010670842b8aede233d3176874da870b7301cae0e093c023d7fe588f0e5,d1ad6e07ca973ca3b625aa04be64b23de3fd081a9e0917ef75d7416449775f4e,4a4447461522392ca504451af0bee10ccb8ddb928aedc0b4281be9cfb2d98a8a,b6edd7f780db7f4da87ee2b7da5ac7e7f70fcfe5f678cbf1c7c7a88d4017e041,74de0067a5ec00782c010e72cf32ea20c31999e3c34f903eb4130736ee63d586,fcbca0529a1e45750ae625e3cdecbd9c004559409bd8e50128761043195ad42e,f9973ba09f296d36307cf58609f79dd50a36673bd14d8ed87522247d8ce5fee5,a51e1e23517b6d5fd3456bf250d41674988bc6990a2f16267fb9c748f407205b,23f09120b1d9c6f4c39423d5a75f977e5e64eded46069845c88b0c9480ed9ed0,d4e37e6033ca523f982bfce1e404aad0e5e9c4e1eb99b60e0d276e5344971f89
"100500","bgm_M169","110520021","117582","110520023","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101821","90","0","117372","皮尼翁沿岸堤‧西岸 52-2","110520021","110520022","0","101520201","101520210","-50","11052002","0","75","101520209","2015/12/17 15:00:00","101822","215","10","bgm_M169","0","0","11052","0","0","101520208","bgm_M169","211001000","-398","117612"
"100150","bgm_M169","110520031","117552","110520033","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117492","皮尼翁沿岸堤‧西岸 52-3","110520031","110520032","0","101520301","101520310","-50","11052003","0","144","101520309","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101520308","bgm_M169","211001000","-238","117582"
"100110","bgm_M169","110520041","117582","110520043","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","102181","90","0","117013","皮尼翁沿岸堤‧西岸 52-4","110520041","110520042","0","101520408","101520410","-50","11052004","0","-44","101520409","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11052","0","0","101520404","bgm_M169","211001000","-224","117312"
"100110","bgm_M169","110520051","117552","110520053","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","117253","皮尼翁沿岸堤‧西岸 52-5","110520051","110520052","0","101520507","101520509","-50","11052005","0","-112","101520502","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11052","0","0","101520508","bgm_M169","211001000","-10","127342"
"100150","bgm_M169","110520061","117612","110520063","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117223","皮尼翁沿岸堤‧西岸 52-6","110520061","110520062","0","101520606","101520610","-50","11052006","0","78","101520607","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101520601","bgm_M169","211001000","-66","127282"
"100150","bgm_M169","110520071","117582","110520073","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101520710","0","0","10","0","101111","90","0","117073","皮尼翁沿岸堤‧西岸 52-7","110520071","110520072","0","101520701","101520709","-50","11052007","0","181","101520708","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101520704","bgm_M169","211001000","91","127462"
"100150","bgm_M169","110520081","117552","110520083","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101520810","0","0","10","0","101111","90","0","127133","皮尼翁沿岸堤‧西岸 52-8","110520081","110520082","0","101520808","101520809","-50","11052008","0","81","101520803","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101520801","bgm_M169","211001000","245","117372"
"100110","bgm_M169","110520091","117612","110520093","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101520910","0","0","10","0","102181","90","0","127043","皮尼翁沿岸堤‧西岸 52-9","110520091","110520092","0","101520908","101520909","-50","11052009","0","-66","101520903","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11052","0","0","101520904","bgm_M169","211001000","212","117492"
"100110","bgm_M169","110520101","117582","110520103","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101521010","0","0","10","25011","101051","90","0","127193","皮尼翁沿岸堤‧西岸 52-10","110520101","110520102","0","101521004","101521009","-50","11052010","0","-54","101521008","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11052","0","0","101521001","bgm_M169","211001000","401","117312"
"100110","bgm_M169","110520111","117552","110520113","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101521110","0","0","10","25012","101051","90","0","127133","皮尼翁沿岸堤‧西岸 52-11","110520111","110520112","0","101521104","101521108","-50","11052011","0","0","101521109","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11052","0","0","101521101","bgm_M169","211001000","577","127342"
"100150","bgm_M169","110520121","117492","110520123","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101521210","0","0","10","25013","101111","90","0","117103","皮尼翁沿岸堤‧西岸 52-12","110520121","110520122","0","101521207","101521209","-50","11052012","0","131","101521208","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101521201","bgm_M169","211001000","418","117013"
"100150","bgm_M169","110520131","117372","110520133","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101521309","0","0","10","25014","101111","90","0","117253","皮尼翁沿岸堤‧西岸 52-13","110520131","110520132","0","101521305","101521310","-50","11052013","0","174","101521308","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11052","0","0","101521302","bgm_M169","211001000","622","117223"
"100110","bgm_M170","110520141","127462","110520143","0","0","101062","0","bgm_M170","bgm_M170","101063","10","2030/12/31 14:59:59","2","bgm_M170","1","0","0","0","0","10","25015","101061","90","9052156","117073","皮尼翁沿岸堤‧西岸 52-14","110520141","110520142","0","0","0","-50","11052014","0","40","0","2015/12/17 15:00:00","101062","215","10","bgm_M170","0","0","11052","9052155","0","101521410","bgm_M170","211001000","735","117163"
"100500","bgm_M169","110530011","127462","110530013","0","0","101822","0","bgm_M169","bgm_M169","101823","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101821","90","0","117103","皮尼翁沿岸堤‧東岸 53-1","110530011","110530012","0","101530102","101530107","-50","11053001","0","62","101530103","2015/12/17 15:00:00","101822","215","10","bgm_M169","0","0","11053","0","0","101530108","bgm_M169","211001000","-722","127282"
"100110","bgm_M169","110530021","117492","110530023","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","102181","90","0","117163","皮尼翁沿岸堤‧東岸 53-2","110530021","110530022","0","101530207","101530205","-50","11053002","0","-88","101530208","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11053","0","0","101530201","bgm_M169","211001000","-577","127462"
"100110","bgm_M169","110530031","117372","110530033","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","127193","皮尼翁沿岸堤‧東岸 53-3","110530031","110530032","0","101530308","101530309","-50","11053003","0","-144","101530310","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11053","0","0","101530301","bgm_M169","211001000","-388","117312"
"100150","bgm_M169","110530041","117312","110530043","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117553","皮尼翁沿岸堤‧東岸 53-4","110530041","110530042","0","101530410","101530407","-50","11053004","0","58","101530409","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101530402","bgm_M169","211001000","-450","127043"
"100150","bgm_M169","110530051","127462","110530053","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117583","皮尼翁沿岸堤‧東岸 53-5","110530051","110530052","0","101530510","101530509","-50","11053005","0","142","101530508","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101530504","bgm_M169","211001000","-272","117253"
"100150","bgm_M169","110530061","117372","110530063","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117613","皮尼翁沿岸堤‧東岸 53-6","110530061","110530062","0","101530608","101530609","-50","11053006","0","-35","101530610","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101530602","bgm_M169","211001000","-211","117223"
"100150","bgm_M169","110530071","127282","110530073","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101530703","0","0","10","0","101111","90","0","117553","皮尼翁沿岸堤‧東岸 53-7","110530071","110530072","0","101530709","101530710","-50","11053007","0","71","101530706","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101530708","bgm_M169","211001000","-36","117073"
"100110","bgm_M169","110530081","127342","110530083","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101530809","0","0","10","0","101051","90","0","117583","皮尼翁沿岸堤‧東岸 53-8","110530081","110530082","0","101530804","101530810","-50","11053008","0","-132","101530807","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11053","0","0","101530808","bgm_M169","211001000","11","127133"
"100110","bgm_M169","110530091","117492","110530093","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101530910","0","0","10","0","101051","90","0","117613","皮尼翁沿岸堤‧東岸 53-9","110530091","110530092","0","101530904","101530907","-50","11053009","0","-86","101530909","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11053","0","0","101530908","bgm_M169","211001000","187","117103"
"100150","bgm_M169","110530101","127282","110530103","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101531010","0","0","10","25011","101111","90","0","117553","皮尼翁沿岸堤‧東岸 53-10","110530101","110530102","0","101531004","101531009","-50","11053010","0","87","101531008","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101531001","bgm_M169","211001000","146","117013"
"100150","bgm_M169","110530111","127342","110530113","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101531110","0","0","10","25012","101111","90","0","117613","皮尼翁沿岸堤‧東岸 53-11","110530111","110530112","0","101531108","101531102","-50","11053011","0","39","101531109","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11053","0","0","101531105","bgm_M169","211001000","366","117163"
"100110","bgm_M169","110530121","117013","110530123","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101531210","0","0","10","25013","101051","90","0","117583","皮尼翁沿岸堤‧東岸 53-12","110530121","110530122","0","101531208","101531209","-50","11053012","0","-112","101531207","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11053","0","0","101531201","bgm_M169","211001000","522","117553"
"100110","bgm_M169","110530131","117223","110530133","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101531307","0","0","10","25014","101051","90","0","117553","皮尼翁沿岸堤‧東岸 53-13","110530131","110530132","0","101531308","101531306","-50","11053013","0","64","101531309","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11053","0","0","101531304","bgm_M169","211001000","586","117613"
"100110","bgm_M170","110530141","117253","110530143","0","0","101062","0","bgm_M170","bgm_M170","101063","10","2030/12/31 14:59:59","2","bgm_M170","1","0","0","0","0","10","25015","101061","90","9053156","117613","皮尼翁沿岸堤‧東岸 53-14","110530141","110530142","0","101531408","0","-50","11053014","0","-87","101531409","2015/12/17 15:00:00","101062","215","10","bgm_M170","0","0","11053","9053155","0","101531410","bgm_M170","211001000","756","117583"
"100110","bgm_M169","110540011","127133","110540013","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","117583","托塔提斯沙岸‧西部 54-1","110540011","110540012","0","101540101","101540106","-50","11054001","0","-151","101540109","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11054","0","0","101540104","bgm_M169","211001000","-722","117103"
"100150","bgm_M169","110540021","117223","110540023","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117613","托塔提斯沙岸‧西部 54-2","110540021","110540022","0","101540202","101540209","-50","11054002","0","77","101540208","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101540210","bgm_M169","211001000","-683","117253"
"100150","bgm_M169","110540031","127193","110540033","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117553","托塔提斯沙岸‧西部 54-3","110540031","110540032","0","101540310","101540309","-50","11054003","0","66","101540308","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101540304","bgm_M169","211001000","-492","117073"
"100110","bgm_M169","110540041","117013","110540043","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","127313","托塔提斯沙岸‧西部 54-4","110540041","110540042","0","101540410","101540404","-50","11054004","0","-122","101540409","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11054","0","0","101540401","bgm_M169","211001000","-520","117583"
"100110","bgm_M169","110540051","117223","110540053","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","127373","托塔提斯沙岸‧西部 54-5","110540051","110540052","0","101540508","101540510","-50","11054005","0","-156","101540509","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11054","0","0","101540502","bgm_M169","211001000","-322","117613"
"100150","bgm_M169","110540061","117163","110540063","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117343","托塔提斯沙岸‧西部 54-6","110540061","110540062","0","101540608","101540610","-50","11054006","0","21","101540609","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101540604","bgm_M169","211001000","-271","117553"
"100150","bgm_M169","110540071","117103","110540073","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101540707","0","0","10","0","101111","90","0","127283","托塔提斯沙岸‧西部 54-7","110540071","110540072","0","101540709","101540710","-50","11054007","0","88","101540703","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101540708","bgm_M169","211001000","-72","117583"
"100150","bgm_M169","110540081","117253","110540083","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101540810","0","0","10","0","101111","90","0","117463","托塔提斯沙岸‧西部 54-8","110540081","110540082","0","101540808","101540809","-50","11054008","0","-88","101540806","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101540801","bgm_M169","211001000","-101","117613"
"100110","bgm_M169","110540091","117073","110540093","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101540910","0","0","10","0","102181","90","0","117493","托塔提斯沙岸‧西部 54-9","110540091","110540092","0","101540904","101540909","-50","11054009","0","-111","101540906","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11054","0","0","101540908","bgm_M169","211001000","87","117553"
"100150","bgm_M169","110540101","127133","110540103","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101541010","0","0","10","25011","101111","90","0","127313","托塔提斯沙岸‧西部 54-10","110540101","110540102","0","101541001","101541009","-50","11054010","0","55","101541006","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101541008","bgm_M169","211001000","148","117583"
"100110","bgm_M169","110540111","117013","110540113","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101541110","0","0","10","25012","102181","90","0","117343","托塔提斯沙岸‧西部 54-11","110540111","110540112","0","101541102","101541103","-50","11054011","0","-113","101541109","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11054","0","0","101541108","bgm_M169","211001000","246","117553"
"100150","bgm_M169","110540121","117583","110540123","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101541210","0","0","10","25013","101111","90","0","127313","托塔提斯沙岸‧西部 54-12","110540121","110540122","0","101541208","101541209","-50","11054012","0","-148","101541207","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11054","0","0","101541201","bgm_M169","211001000","449","127283"
"100110","bgm_M169","110540131","117613","110540133","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101541310","0","0","10","25014","101051","90","0","127373","托塔提斯沙岸‧西部 54-13","110540131","110540132","0","101541302","101541309","-50","11054013","0","-42","101541308","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11054","0","0","101541304","bgm_M169","211001000","558","117463"
"100110","bgm_M170","110540141","117553","110540143","0","0","101062","0","bgm_M170","bgm_M170","101063","10","2030/12/31 14:59:59","2","bgm_M170","1","0","0","0","0","10","25015","101061","90","9054156","117343","托塔提斯沙岸‧西部 54-14","110540141","110540142","0","0","0","-50","11054014","0","78","0","2015/12/17 15:00:00","101062","215","10","bgm_M170","0","0","11054","9054155","0","101541410","bgm_M170","211001000","428","117493"
"100110","bgm_M169","110550011","117583","110550013","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","117343","托塔提斯沙岸‧東部 55-1","110550011","110550012","0","101550108","101550109","-50","11055001","0","-135","101550103","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101550101","bgm_M169","211001000","-726","127313"
"100150","bgm_M169","110550021","117613","110550023","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117463","托塔提斯沙岸‧東部 55-2","110550021","110550022","0","101550203","101550210","-50","11055002","0","100","101550209","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11055","0","0","101550208","bgm_M169","211001000","-668","127373"
"100150","bgm_M169","110550031","117553","110550033","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","117493","托塔提斯沙岸‧東部 55-3","110550031","110550032","0","101550308","101550310","-50","11055003","0","52","101550309","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11055","0","0","101550302","bgm_M169","211001000","-472","127283"
"100110","bgm_M169","110550041","117583","110550043","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","118011","托塔提斯沙岸‧東部 55-4","110550041","110550042","0","101550408","101550410","-50","11055004","0","-141","101550409","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101550404","bgm_M169","211001000","-510","117343"
"100110","bgm_M169","110550051","117613","110550053","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101051","90","0","118221","托塔提斯沙岸‧東部 55-5","110550051","110550052","0","101550508","101550510","-50","11055005","0","-74","101550509","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101550501","bgm_M169","211001000","-322","127373"
"100150","bgm_M169","110550061","117553","110550063","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","0","0","0","10","0","101111","90","0","128161","托塔提斯沙岸‧東部 55-6","110550061","110550062","0","101550605","101550610","-50","11055006","0","92","101550608","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11055","0","0","101550603","bgm_M169","211001000","-241","127283"
"100110","bgm_M169","110550071","117583","110550073","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101550709","0","0","10","0","101051","90","0","118191","托塔提斯沙岸‧東部 55-7","110550071","110550072","0","101550701","101550710","-50","11055007","0","-62","101550706","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101550708","bgm_M169","211001000","-82","127313"
"100150","bgm_M169","110550081","117553","110550083","0","0","101112","0","bgm_M169","bgm_M169","101113","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101550810","0","0","10","0","101111","90","0","128041","托塔提斯沙岸‧東部 55-8","110550081","110550082","0","101550802","101550809","-50","11055008","0","95","101550807","2015/12/17 15:00:00","101112","215","10","bgm_M169","0","0","11055","0","0","101550801","bgm_M169","211001000","34","117493"
"100110","bgm_M169","110550091","117613","110550093","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101550910","0","0","10","0","101051","90","0","118251","托塔提斯沙岸‧東部 55-9","110550091","110550092","0","101550908","101550907","-50","11055009","0","66","101550906","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101550905","bgm_M169","211001000","225","117463"
"100110","bgm_M169","110550101","117583","110550103","0","0","101052","0","bgm_M169","bgm_M169","101053","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101551010","0","0","10","25011","101051","90","0","118101","托塔提斯沙岸‧東部 55-10","110550101","110550102","0","101551009","101551008","-50","11055010","0","-110","101551005","2015/12/17 15:00:00","101052","215","10","bgm_M169","0","0","11055","0","0","101551001","bgm_M169","211001000","148","117343"
"100100","bgm_M169","110550111","117553","110550113","0","0","100202","0","bgm_M169","bgm_M169","100203","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101551110","0","0","10","25012","100201","90","0","128131","托塔提斯沙岸‧東部 55-11","110550111","110550112","0","101551108","101551103","-50","11055011","0","-152","101551109","2015/12/17 15:00:00","100202","215","10","bgm_M169","0","0","11055","0","0","101551101","bgm_M169","211001000","352","117493"
"100100","bgm_M169","110550121","127313","110550123","0","0","100202","0","bgm_M169","bgm_M169","100203","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101551209","0","0","10","25013","100201","90","0","118011","托塔提斯沙岸‧東部 55-12","110550121","110550122","0","101551204","101551210","-50","11055012","0","16","101551208","2015/12/17 15:00:00","100202","215","10","bgm_M169","0","0","11055","0","0","101551201","bgm_M169","211001000","452","118191"
"100110","bgm_M169","110550131","117463","110550133","0","0","102182","0","bgm_M169","bgm_M169","102183","10","2030/12/31 14:59:59","2","bgm_M169","1","0","101551310","0","0","10","25014","102181","90","0","118221","托塔提斯沙岸‧東部 55-13","110550131","110550132","0","101551304","101551308","-50","11055013","0","-83","101551303","2015/12/17 15:00:00","102182","215","10","bgm_M169","0","0","11055","0","0","101551309","bgm_M169","211001000","611","118251"
"100110","bgm_M170","110550141","127283","110550143","0","0","101062","0","bgm_M170","bgm_M170","101063","10","2030/12/31 14:59:59","2","bgm_M170","1","0","0","0","0","10","25015","101061","90","9055156","118071","托塔提斯沙岸‧東部 55-14","110550141","110550142","0","101551408","0","-50","11055014","0","82","101551409","2015/12/17 15:00:00","101062","215","10","bgm_M170","0","0","11055","9055155","0","101551410","bgm_M170","211001000","645","118101"
