e1b0212edb6903a77be00eba7656ae02d26924bc67f177eccc1f03e0df579585,9ace62fc6b9896b8e05d8f3447bb5ad56ac05d188cf81b31ee210ceaccb9742b,18760cfe4dd8e7461b0a713f588ec21c4af53f7096c7120fdbc85bfbae9a849d,3151fb1ea93b040b3735e3a840bb8741806ededb5a3e13d642344e33599bf84e,98b1759ff64a21fd7c301d0054e64d55c6af429fd134edc2d986b7a5cc2fca24,27be0bf7f64156ab17256f703a18e416a16b855426aa88862e469e2a63974387,bbc90598c55c74b9bacb74ad67fe264c509fd7bd6baba67248aac5e558aa4e82,c10dc43b72434c5b4c6a23878e538694d802a8c5238d204bf4ec016351ef684a,92d4329f748eacb32d9377d333ea04f0157536ba51d7363d62146b044e0786cb,1cec1db8b50401bb5ba7b50ba8061eb5607b4676e0f816d681b7f07115461c46,03c17e8571826ec9032ffad8eb26c0332015ae3f4e3caed508c136892c532afd,abff40210263fbaf42e561020096f43f8a32e7ff8f4234298d01197ce143e7b6,5384efa49476407168e826aad0adb1ec6545dead7ed4059303f8a4ecefb4f113,398afdfd70c5e562b3576629073caf30ebe82ead3ee59e7105d3e271a66331a0,a9f563e45200db8029d58666545e982e02039c7844147fc322e65da25daf8e1f,1c40b429bbce3ad012866772244ef395147727199c54fe4fb343414ade67ab84,7337e23c0618155cbb09a8c68a7f0bb6107d4ccc26f0bf3dd45ac43e1c02285a,33df282b8b74c1cca28a94566718bfce31fe909aace783b093d006e828ace6aa,124ed62fc1537e0d3520c00fe18e28be9531a761dc13025b74765f4ec30b6151,730ba9c6e984780498c0651ff79b0fa8a4bcec5f4feca8c26f0af00cb9e36e2a,02b7bb5aca5031dedd3c935a42958199706ea1ce0d6029ef2f9644c7ad5e7ca2,b4d176387d788038e5d4c0e5a1ad1d8c173b021a347a0d486e3d8054e9c709de,e6a8c5d718d9a8d55619e066e545fbe8f46df55a2e33c74bf957904f5b9c9415,333b97fd970fe6fa49385a7b7b16160d51d189812c3f63e6d15e2cd7b0df3b5b,8ca2cdd8dd2ad5e6ffe15ab22f6911a7c864c42c7b74762a729480cff0cdb482,3d8d77955511047eead07f1624f4fd10a8bb669f5cbc441e55291fa2c4da5e70,a0e690ae7881175b83be0b12b58066014fd1c668dafc675d3e7cfcff6de3d4d0,ed647041b5f8a55b4c1eaf452f3dab1a996fdf8db26268822ba004d1d4eba4e1,afa39aee98c75cfa85bd9a8020f56e4cbfa2d6e6cc4964b33153eaca979daca9,f2788d582b25962479bac153eca4a14ea182c54d7b50011469725a44e4239232,9364ea84b2ebde4767564d28eb687303cc37cbcba933149f375ca2a611ce22ef,502cf05993643f27bda9709e908f457e5fec5fbf37d08c9553313b29017bf114,205ee6899f4fd7f46e0e518a2bcd1e1a61af90ec5099e81c200a2ac4da986025,f1fab45a4eabdcb117f2da47c9117f2bb190d4cd83158a1ba0fa711add2259bd,c7aeb904309fc046af95e65c24efd2e7a67309d58eb2e26c1e1eef9ee8481dd1,c8510ce5aa36afd82046f35ed601897146a421fb7e681405b7ba6d6a9575d0a4,cfa8e2d6c739392670247e7c8b9542124985d871cb8d5b80f82f2d9c8766930e,183c382732907b3bffd90ed083823dd6beef5b3aa82e920f28b8952d334f1f64,914bb9031cb4e4e51034b56ad3ecf5be37acd55cd3b5a8771ccff8c1b3d95b38,66c7d80a1a9db05dca064c88bb1563b8aedba41406d1e677659d55e5e4857932,d43c8479d46f0ea12793472a415d0a8094b7573af54c4d3a1c3f78f6bf1f308a,b0beeebea1e957145cdc0890eec04e38818c3958504880b15ace3443f2808d4d,82b1788c3f01f7e99ed6341313cdcf5a3cd2450e44fd654f5450ced2194e479d,e18b32d982d5c2093410861482f75c59142d141dae86a638ee24889923824c89
"0","0","300000031","0","0","99999","1","610204301","0","0","0","0","0","323104","戀愛的鍊僕‧荷姆荷姆","0","0","0","0","0","0","50","0","0","0","450","0","0","0","0","750000000","80000","0","1","0","0","0","50000","0","99999","0","0","0","0"
"0","0","300000022","0","0","600","1","610204302","0","50000","0","0","0","323105","戀愛的鍊僕‧荷姆荷姆","0","0","0","50000","0","0","50","0","0","0","450","0","0","0","0","750000000","80000","0","1","0","0","0","50000","0","600","0","0","0","0"
"50000","0","300000022","0","0","600","1","610204303","0","0","0","0","0","323106","戀愛的鍊僕‧荷姆荷姆","0","0","0","50000","0","0","50","0","0","0","450","0","0","0","0","750000000","80000","0","1","0","0","0","50000","0","600","0","0","0","0"
"200","400","300000001","0","0","9999","1","610204304","0","200","0","0","0","216905","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610204305","0","200","0","0","0","216905","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610204306","0","200","0","0","0","216905","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","768","1","610204401","0","2550","0","0","0","250700","魔像","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","39606942","8394","0","0","0","0","0","2550","0","2048","0","0","0","0"
"2550","2550","200000011","0","0","3072","1","610204402","0","2550","0","0","0","250800","青藍魔像","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","46113653","8504","0","0","0","0","0","2550","0","512","0","0","0","0"
"2550","2550","200000011","0","0","1152","1","610204403","0","2550","0","0","0","252600","軟泥怪","0","2550","0","2550","0","0","40","0","0","0","255","24293","0","0","0","28184137","0","0","0","0","0","0","2550","0","768","0","0","0","0"
"2550","2550","200000011","0","0","384","1","610204404","0","2550","0","0","0","259000","雷雲長老","0","2550","0","2550","0","0","40","0","0","0","255","16371","0","0","0","21487317","0","0","0","0","0","0","2550","0","256","0","0","0","0"
"3400","3400","200000011","0","0","1023","1","610204501","0","3400","0","0","0","250700","魔像","0","3400","0","3400","0","0","40","0","0","0","340","0","0","0","0","129333929","31874","0","0","0","0","0","3400","0","2728","0","0","0","0"
"3400","3400","200000011","0","0","4092","1","610204502","0","3400","0","0","0","250800","青藍魔像","0","3400","0","3400","0","0","40","0","0","0","340","0","0","0","0","150171444","32343","0","0","0","0","0","3400","0","682","0","0","0","0"
"3400","3400","200000011","0","0","1535","1","610204503","0","3400","0","0","0","252600","軟泥怪","0","3400","0","3400","0","0","40","0","0","0","340","106869","0","0","0","92889031","0","0","0","0","0","0","3400","0","1023","0","0","0","0"
"3400","3400","200000011","0","0","512","1","610204504","0","3400","0","0","0","259000","雷雲長老","0","3400","0","3400","0","0","40","0","0","0","340","75330","0","0","0","71825783","0","0","0","0","0","0","3400","0","341","0","0","0","0"
"10000","10000","300000022","0","0","300","1","610205101","0","10000","0","0","0","323300","灼麗的劍奴 哥布林女士","0","0","0","10000","0","0","50","0","0","0","200","10000","0","0","0","67000000","10000","0","1","0","0","0","10000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610205102","0","200","0","0","0","216906","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610205201","0","0","0","0","0","323301","灼麗的劍奴 哥布林女士","0","0","0","0","0","0","50","0","0","0","300","50000","0","0","0","380000000","50000","0","1","0","0","0","25000","0","99999","0","0","0","0"
"15000","25000","300000018","0","0","0","1","610205202","0","1000","0","0","0","323302","灼麗的劍奴 哥布林女士","0","0","0","25000","0","0","50","0","0","0","300","400","0","0","0","380000000","400","0","1","0","0","0","25000","0","0","0","0","0","0"
"15000","25000","300000022","0","0","300","1","610205203","0","10000","0","0","70","323303","灼麗的劍奴 哥布林女士","0","0","0","25000","0","0","50","0","0","0","300","40000","0","0","0","380000000","40000","0","1","0","0","0","25000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610205204","0","200","0","0","0","216906","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610205205","0","200","0","0","0","216906","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"100","0","300000001","0","0","9999","1","610205206","0","100","0","0","0","216906","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610205301","0","0","0","0","0","323304","灼麗的劍奴 哥布林女士","0","0","0","0","0","0","50","0","0","0","450","80000","0","0","0","900000000","80000","0","1","0","0","0","50000","0","99999","0","0","0","0"
"50000","50000","300000018","0","0","600","1","610205302","0","1000","0","0","0","323305","灼麗的劍奴 哥布林女士","0","0","0","50000","0","0","50","0","0","0","450","12000","0","0","0","900000000","12000","0","1","0","0","0","50000","0","600","0","0","0","0"
"50000","50000","300000022","0","0","600","1","610205303","0","25000","0","0","70","323306","灼麗的劍奴 哥布林女士","0","0","0","50000","0","0","50","0","0","0","450","80000","0","0","0","900000000","80000","0","1","0","0","0","50000","0","600","0","0","0","0"
"200","400","300000001","0","0","9999","1","610205304","0","200","0","0","0","216906","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610205305","0","200","0","0","0","216906","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","400"
"100","400","300000001","0","0","9999","1","610205306","0","100","0","0","0","216906","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","1152","1","610205401","0","2550","0","0","0","252700","閃焰軟泥怪","0","2550","0","2550","0","0","40","0","0","0","255","24388","0","0","0","56068388","0","0","0","0","0","0","2550","0","768","0","0","0","0"
"2550","2550","200000011","0","0","1152","1","610205402","0","2550","0","0","0","252500","火蜥蜴","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","54444241","29939","0","0","0","0","0","2550","0","768","0","0","0","0"
"2550","2550","200000011","0","0","960","1","610205403","0","2550","0","0","0","255300","熔岩魚","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","35363037","35390","0","0","0","0","0","2550","0","640","0","0","0","0"
"2550","2550","200000011","0","0","384","1","610205404","0","2550","0","0","0","259200","岩漿烏帕魯帕","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","32092808","28390","0","0","0","0","0","2550","0","256","0","0","0","0"
"3430","3430","200000011","0","0","1535","1","610205501","0","3430","0","0","0","252700","閃焰軟泥怪","0","3430","0","3430","0","0","40","0","0","0","343","107305","0","0","0","101780648","0","0","0","0","0","0","3430","0","1023","0","0","0","0"
"3430","3430","200000011","0","0","1535","1","610205502","0","3430","0","0","0","252500","火蜥蜴","0","3430","0","3430","0","0","40","0","0","0","343","0","0","0","0","99073736","123105","0","0","0","0","0","3430","0","1023","0","0","0","0"
"3430","3430","200000011","0","0","1279","1","610205503","0","3430","0","0","0","255300","熔岩魚","0","3430","0","3430","0","0","40","0","0","0","343","0","0","0","0","90605062","146187","0","0","0","0","0","3430","0","853","0","0","0","0"
"3430","3430","200000011","0","0","512","1","610205504","0","3430","0","0","0","259200","岩漿烏帕魯帕","0","3430","0","3430","0","0","40","0","0","0","343","0","0","0","0","75154681","123937","0","0","0","0","0","3430","0","341","0","0","0","0"
"4000","0","300000022","0","0","300","1","610206101","0","20000","0","0","130","323400","厄莉絲的闇影","0","0","0","76000","0","0","50","0","0","0","200","10000","0","0","0","67000000","10000","0","1","0","0","0","20000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610206102","0","200","0","0","0","216907","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"25000","0","300000031","0","0","99999","1","610206201","0","25000","0","0","0","323401","厄莉絲的闇影","0","0","0","0","0","0","50","0","0","0","300","50000","0","0","0","300000000","50000","0","1","0","0","0","0","0","99999","0","0","0","0"
"15000","750","300000031","0","0","99999","1","610206202","0","0","0","0","0","323402","厄莉絲的闇影","0","0","0","0","0","0","50","0","0","0","300","50000","0","0","0","300000000","50000","0","1","0","0","0","25000","0","99999","0","0","0","0"
"20000","0","300000022","0","0","300","1","610206203","0","25000","0","0","90","323403","厄莉絲的闇影","0","0","0","76000","0","0","50","0","0","0","300","50000","0","0","0","300000000","50000","0","1","0","0","0","25000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610206204","0","200","0","0","0","216907","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610206205","0","200","0","0","0","216907","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"100","0","300000001","0","0","9999","1","610206206","0","100","0","0","0","216907","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"100000","0","300000031","0","0","99999","1","610206301","0","50000","0","0","0","323404","厄莉絲的闇影","0","0","0","0","0","0","50","0","0","0","450","80000","0","0","0","900000000","80000","0","1","0","0","0","0","0","99999","0","0","0","0"
"100000","3000","300000031","0","0","99999","1","610206302","0","0","0","0","0","323405","厄莉絲的闇影","0","0","0","0","0","0","50","0","0","0","450","80000","0","0","0","900000000","80000","0","1","0","0","0","100000","0","99999","0","0","0","0"
"100000","0","300000022","0","0","600","1","610206303","0","50000","0","0","90","323406","厄莉絲的闇影","0","0","0","76000","0","0","50","0","0","0","450","80000","0","0","0","900000000","80000","0","1","0","0","0","100000","0","600","0","0","0","0"
"200","400","300000001","0","0","9999","1","610206304","0","200","0","0","0","216907","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610206305","0","200","0","0","0","216907","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610206306","0","200","0","0","0","216907","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","768","1","610206401","0","2550","0","0","0","250700","魔像","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","23619550","3148","0","0","0","0","0","2550","0","2048","0","0","0","0"
"2550","2550","200000011","0","0","1070","1","610206402","0","2550","0","0","0","251300","叢林護衛","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","16263599","3927","0","0","0","0","0","2550","0","768","0","0","0","0"
"2550","2550","200000011","0","0","576","1","610206403","0","2550","0","0","0","255900","狗頭刺客","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","17950869","9047","0","0","0","0","0","2550","0","384","0","0","0","0"
"2550","2550","200000011","0","0","384","1","610206404","0","2550","0","0","0","259300","火焰咒士","0","2550","0","2550","0","0","40","0","0","0","255","7294","0","0","0","10805964","0","0","0","0","0","0","2550","0","256","0","0","0","0"
"255","255","200000011","0","0","389","1","610206405","0","255","0","0","0","606401","雪菲的闇影","0","255","0","255","0","0","40","0","0","1","255","0","0","0","0","15000000","20550","0","6","0","0","0","255","0","479","0","0","0","0"
"255","255","200000011","0","0","725","1","610206406","0","255","0","0","0","218001","可璃亞（墮落）的闇影","0","255","0","255","0","0","40","0","0","1","255","0","0","0","0","15000000","15578","0","1","0","0","0","255","0","616","0","0","0","0"
"255","255","200000011","0","0","335","1","610206407","0","255","0","0","0","625801","莉莉（墮落）的闇影","0","255","0","255","0","0","40","0","0","1","255","0","0","0","0","15000000","18982","0","1","0","0","0","255","0","373","0","0","0","0"
"255","255","200000011","0","0","563","7","610206408","0","255","0","0","0","626101","普蕾西亞（墮落）的闇影","0","255","0","255","0","0","40","0","0","1","255","17382","0","0","0","15000000","0","0","1","0","0","0","255","0","440","0","0","0","0"
"3460","3460","200000011","0","0","1041","1","610206501","0","3460","0","0","39","250700","魔像","0","3460","0","3460","0","0","40","0","0","0","346","0","0","0","0","77115543","12995","0","0","0","0","0","3460","0","2776","0","0","0","0"
"3460","3460","200000011","0","0","2603","1","610206502","0","3460","0","0","31","251300","叢林護衛","0","3460","0","3460","0","0","40","0","0","0","346","0","0","0","0","75971276","15724","0","0","0","0","0","3460","0","1041","0","0","0","0"
"3460","3460","200000011","0","0","781","1","610206503","0","3460","0","0","32","255900","狗頭刺客","0","3460","0","3460","0","0","40","0","0","0","346","0","0","0","0","59133392","32677","0","0","0","0","0","3460","0","521","0","0","0","0"
"3460","3460","200000011","0","0","521","1","610206504","0","3460","0","0","32","259300","火焰咒士","0","3460","0","3460","0","0","40","0","0","0","346","29797","0","0","0","36019176","0","0","0","0","0","0","3460","0","347","0","0","0","0"
"346","346","200000011","0","0","524","1","610206505","0","346","0","0","0","606401","雪菲的闇影","0","346","0","346","0","0","40","0","0","1","346","0","0","0","0","60000000","121509","0","6","0","0","0","346","0","626","0","0","0","0"
"346","346","200000011","0","0","948","1","610206506","0","346","0","0","0","218001","可璃亞（墮落）的闇影","0","346","0","346","0","0","40","0","0","1","346","0","0","0","0","60000000","99414","0","1","0","0","0","346","0","817","0","0","0","0"
"346","346","200000011","0","0","468","7","610206507","0","346","0","0","0","625801","莉莉（墮落）的闇影","0","346","0","346","0","0","40","0","0","1","346","0","0","0","0","60000000","115157","0","1","0","0","0","346","0","509","0","0","0","0"
"346","346","200000011","0","0","727","1","610206508","0","346","0","0","0","626101","普蕾西亞（墮落）的闇影","0","346","0","346","0","0","40","0","0","1","346","108905","0","0","0","60000000","0","0","1","0","0","0","346","0","602","0","0","0","0"
"10000","0","300000022","0","0","300","1","610207101","0","10000","0","0","0","323500","企鵝加丘","0","0","0","10000","0","0","50","0","0","0","200","20000","0","0","0","67000000","20000","0","1","0","0","0","10000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610207102","0","200","0","0","0","216908","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610207201","0","25000","0","0","0","323501","企鵝加丘","0","0","0","0","0","0","50","0","0","0","300","20000","0","0","0","380000000","20000","0","1","0","0","0","0","0","99999","0","0","0","0"
"0","25000","300000020","0","0","750","1","610207202","0","1000","0","0","0","323502","企鵝加丘","0","0","0","25000","0","0","50","0","0","0","300","40000","0","0","0","380000000","40000","0","1","0","0","0","0","0","750","0","0","0","0"
"15000","0","300000022","0","0","300","1","610207203","0","10000","0","0","70","323503","企鵝加丘","0","0","0","25000","0","0","50","0","0","0","300","20000","0","0","0","380000000","20000","0","1","0","0","0","25000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610207204","0","200","0","0","0","216908","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610207205","0","200","0","0","0","216908","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610207206","0","200","0","0","0","216908","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610207301","0","50000","0","0","0","323504","企鵝加丘","0","0","0","0","0","0","50","0","0","0","450","30000","0","0","0","900000000","30000","0","1","0","0","0","0","0","99999","0","0","0","0"
"0","50000","300000020","0","0","2000","1","610207302","0","50000","0","0","180","323505","企鵝加丘","0","0","0","50000","0","0","50","0","0","0","450","45000","0","0","0","900000000","45000","0","1","0","0","0","0","0","2000","0","0","0","0"
"50000","0","300000022","0","0","600","1","610207303","0","50000","0","0","130","323506","企鵝加丘","0","0","0","50000","0","0","50","0","0","0","450","30000","0","0","0","900000000","30000","0","1","0","0","0","50000","0","600","0","0","0","0"
"200","400","300000001","0","0","9999","1","610207304","0","200","0","0","0","216908","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","400","300000001","0","0","9999","1","610207305","0","200","0","0","0","216908","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","400"
"400","400","300000001","0","0","9999","1","610207306","0","400","0","0","0","216908","氣勢敵人","0","400","0","0","0","0","300","0","0","0","450","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","2560","1","610207401","0","2550","0","0","0","251700","冰雪角鹿","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","40931577","11714","0","0","0","0","0","2550","0","1920","0","0","0","0"
"2550","2550","200000011","0","0","2048","1","610207402","0","2550","0","0","0","250400","海獅怪","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","34964077","11990","0","0","0","0","0","2550","0","1536","0","0","0","0"
"2550","2550","200000011","0","0","768","1","610207403","0","2550","0","0","0","257100","寒冰鼴鼠","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","31593934","15164","0","0","0","0","0","2550","0","576","0","0","0","0"
"2550","2550","200000011","0","0","512","1","610207404","0","2550","0","0","0","258800","噬冰怪","0","2550","0","2550","0","0","40","0","0","0","255","0","0","0","0","24926727","19139","0","0","0","0","0","2550","0","384","0","0","0","0"
"3490","3490","200000011","0","0","3500","1","610207501","0","3490","0","0","0","251700","冰雪角鹿","0","3490","0","3490","0","0","41","0","0","0","349","0","0","0","0","131222751","98992","0","0","0","0","0","3490","0","2625","0","0","0","0"
"3490","3490","200000011","0","0","2800","1","610207502","0","3490","0","0","0","250400","海獅怪","0","3490","0","3490","0","0","41","0","0","0","349","0","0","0","0","112411448","101592","0","0","0","0","0","3490","0","2100","0","0","0","0"
"3490","3490","200000011","0","0","1050","1","610207503","0","3490","0","0","0","257100","寒冰鼴鼠","0","3490","0","3490","0","0","41","0","0","0","349","0","0","0","0","102444532","201121","0","0","0","0","0","3490","0","788","0","0","0","0"
"3490","3490","200000011","0","0","700","1","610207504","0","3490","0","0","0","258800","噬冰怪","0","3490","0","3490","0","0","41","0","0","0","349","0","0","0","0","81634362","176315","0","0","0","0","0","3490","0","525","0","0","0","0"
"10000","0","300000022","0","0","0","1","610208101","0","10000","0","0","130","323800","霸瞳皇帝'","0","0","0","10000","0","0","50","0","0","0","200","20000","0","0","0","67000000","20000","0","1","0","0","0","0","0","0","0","0","0","0"
"400","200","300000001","0","0","9999","1","610208102","0","400","0","0","0","216909","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610208103","0","200","0","0","0","217900","環境效果_瑪那","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610208201","0","25000","0","0","0","323801","霸瞳皇帝'","0","0","0","0","0","0","50","0","0","0","300","60000","0","0","0","400000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"25000","0","300000022","0","0","800","1","610208202","0","25000","0","0","130","323802","霸瞳皇帝'","0","0","0","25000","0","0","50","0","0","0","300","20000","0","0","0","400000000","20000","0","1","0","0","0","0","0","800","0","0","0","0"
"25000","0","300000022","0","0","0","1","610208203","0","25000","0","0","130","323803","霸瞳皇帝'","0","0","0","25000","0","0","50","0","0","0","300","20000","0","0","0","400000000","20000","0","1","0","0","0","0","0","0","0","0","0","0"
"200","0","300000001","0","0","9999","1","610208204","0","200","0","0","0","216909","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"100","0","300000001","0","0","9999","1","610208205","0","100","0","0","0","216909","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"600","200","300000001","0","0","9999","1","610208206","0","600","0","0","0","216909","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"0","0","300000031","0","0","99999","1","610208301","0","50000","0","0","0","323804","霸瞳皇帝'","0","0","0","0","0","0","50","0","0","0","460","60000","0","0","0","900000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"50000","0","300000022","0","0","2000","1","610208302","0","50000","0","0","130","323805","霸瞳皇帝'","0","0","0","50000","0","0","50","0","0","0","460","60000","0","0","0","900000000","60000","0","1","0","0","0","0","0","2000","0","0","0","0"
"50000","0","300000022","0","0","0","1","610208303","0","50000","0","0","130","323806","霸瞳皇帝'","0","0","0","50000","0","0","50","0","0","0","460","60000","0","0","0","900000000","60000","0","1","0","0","0","0","0","0","0","0","0","0"
"200","0","300000001","0","0","9999","1","610208304","0","200","0","0","0","216909","氣勢敵人","0","400","0","0","0","0","300","0","0","0","460","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","400"
"200","0","300000001","0","0","9999","1","610208305","0","200","0","0","0","216909","氣勢敵人","0","400","0","0","0","0","300","0","0","0","460","0","400","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","400"
"800","200","300000001","0","0","9999","1","610208306","0","800","0","0","0","216909","氣勢敵人","0","400","0","0","0","0","300","0","0","0","460","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","1152","1","610208401","0","2550","0","0","0","600101","日和的闇影","0","2550","0","2550","0","0","40","0","0","1","255","0","0","0","0","106068388","24388","0","6","0","0","0","2550","0","1168","0","0","0","0"
"638","2550","200000011","0","0","1152","1","610208402","0","2550","0","0","0","600301","怜的闇影","0","2550","0","2550","0","0","40","0","0","2","255","0","0","0","0","104444241","29939","0","6","0","0","0","2550","0","1168","0","0","0","0"
"3520","3520","200000011","0","0","3070","1","610208501","0","3520","0","0","0","600101","日和的闇影","0","3520","0","3520","0","0","40","0","0","1","352","0","0","0","0","202670972","107305","0","6","0","0","0","3520","0","3046","0","0","0","0"
"880","3520","200000011","0","0","3070","1","610208502","0","3520","0","0","0","600301","怜的闇影","0","3520","0","3520","0","0","40","0","0","2","352","0","0","0","0","198610604","123105","0","6","0","0","0","3520","0","3046","0","0","0","0"
"10000","10000","300000022","0","0","500","1","610209101","0","0","0","0","130","323900","冰獄入道","0","0","0","10000","0","0","50","0","0","0","200","20000","0","0","0","67000000","20000","0","1","0","0","0","10000","0","500","0","0","0","0"
"200","0","300000001","0","0","9999","1","610209102","0","200","0","0","0","217002","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"0","25000","300000031","0","0","99999","1","610209201","0","0","0","0","0","323901","冰獄入道","0","0","0","0","0","0","50","0","0","0","300","30000","0","0","0","260000000","30000","0","1","0","0","0","0","0","99999","0","0","0","0"
