7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"114601","105581","105011","105012","11","105401","104433","104583"
"114601","105582","105012","105013","12","105342","105401","105581"
"114601","105583","105013","105014","13","105283","105431","105582"
"114601","105584","105014","105015","14","105284","105491","105583"
"114601","105585","105015","105016","15","105345","105432","105584"
"114601","105586","105016","105017","16","105346","105345","105585"
"114601","105587","105017","106011","17","105347","105346","105586"
"114601","106581","106011","106012","18","106341","105347","105587"
"114601","106582","106012","106013","19","106342","106341","106581"
"114601","106583","106013","107011","20","106491","106342","106582"
"114601","107581","107011","107012","21","107281","106491","106583"
"114601","107582","107012","107013","22","107342","107281","107581"
"114601","107583","107013","108011","23","107343","107342","107582"
"114601","108581","108011","108012","24","108311","107343","107583"
"114601","108582","108012","108013","25","108282","108311","108581"
"114601","108583","108013","108014","26","108283","108282","108582"
"114601","108584","108014","109011","27","108284","108283","108583"
"114601","109581","109011","109012","28","109281","108284","108584"
"114601","109582","109012","109013","29","109282","109281","109581"
"114601","109583","109013","109014","30","109283","109282","109582"
"114601","109584","109014","10001032","31","109284","109283","109583"
"114601","10058032","10001032","10001033","32","10028032","109284","109584"
"114601","10058033","10001033","10001034","33","10028033","10028032","10058032"
"114601","10058034","10001034","10001035","34","10028034","10028033","10058033"
"114601","10058035","10001035","10001036","35","10028035","10028034","10058034"
"114601","10058036","10001036","10001037","36","10028036","10028035","10058035"
"114601","10058037","10001037","10001038","37","10028037","10028036","10058036"
"114601","10058038","10001038","10001039","38","10028038","10028037","10058037"
"114601","10058039","10001039","10001040","39","10028039","10028038","10058038"
"114601","999999","10001040","999999","40","999999","10028039","10058039"
"114701","101551","101071","101071","1","101281","101431","101551"
"114701","101551","102071","102041","2","102431","102431","101551"
"114701","102551","102041","103071","3","102342","102432","102551"
"114701","102552","103431","103041","4","103341","103431","102552"
"114701","103551","103041","103072","5","103342","103432","103551"
"114701","103552","103072","104071","6","103343","103432","103582"
"114701","103072","104071","104072","7","104341","103553","103552"
"114701","104551","104072","104073","8","104342","104431","103553"
"114701","104552","104073","104074","9","104343","104102","104551"
"114701","104553","104074","105071","10","104433","104103","104552"
"114701","105551","105071","105072","11","105401","104344","104554"
"114701","105552","105072","105073","12","105282","105341","105551"
"114701","105553","105073","105074","13","105343","105072","105552"
"114701","105554","105074","105075","14","105344","105343","105553"
"114701","105555","105075","105076","15","105285","105344","105554"
"114701","105556","105076","105077","16","105286","105285","105555"
"114701","105557","105077","106071","17","105287","105286","105556"
"114701","106551","106071","106072","18","106341","105287","105557"
"114701","106552","106072","106073","19","106342","106341","106551"
"114701","106553","106073","107071","20","106343","106342","106552"
"114701","107551","107071","107072","21","107491","106343","106553"
"114701","107552","107072","107073","22","107282","107491","107551"
"114701","107553","107073","108071","23","107283","107282","107552"
"114701","108551","108071","108072","24","108401","107283","107553"
"114701","108552","108072","108073","25","108312","108401","108551"
"114701","108553","108073","108074","26","108403","108312","108552"
"114701","108554","108074","109071","27","108494","108403","108553"
"114701","109551","109071","109072","28","109341","108494","108554"
"114701","109552","109072","109073","29","109402","109341","109551"
"114701","109553","109073","109074","30","109493","109402","109552"
"114701","109554","109074","10007032","31","109494","109493","109553"
"114701","10055032","10007032","10007033","32","10040032","109494","109554"
"114701","10055033","10007033","10007034","33","10040033","10040032","10055032"
"114701","10055034","10007034","10007035","34","10049034","10040033","10055033"
"114701","10055035","10007035","10007036","35","10040035","10049034","10055034"
"114701","10055036","10007036","10007037","36","10040036","10040035","10055035"
"114701","10055037","10007037","10007038","37","10049037","10040036","10055036"
"114701","10055038","10007038","10007039","38","10049038","10049037","10055037"
"114701","10055039","10007039","10007040","39","10034039","10049038","10055038"
"114701","999999","10007040","999999","40","999999","10034039","10055039"
"115001","101611","101251","101251","1","101371","101521","101611"
"115001","101611","102251","102252","2","102371","102461","101611"
"115001","102611","102252","103251","3","102372","102222","102611"
"115001","102613","103521","103252","4","103251","103611","102613"
"115001","103611","103252","103222","5","103371","103522","103611"
"115001","103613","103222","104251","6","103372","103252","103613"
"115001","103614","104251","104252","7","104371","103614","103613"
"115001","104611","104252","104253","8","104522","104251","103614"
"115001","104612","104253","104254","9","104462","104252","104611"
"115001","104613","104254","105251","10","104463","104253","104612"
"115001","105611","105251","105252","11","105521","104254","104613"
"115001","105612","105252","105253","12","105372","105251","105611"
"115001","105613","105253","105254","13","105373","105252","105612"
"115001","105614","105254","105255","14","105523","105253","105613"
"115001","105615","105255","105256","15","105463","105254","105614"
"115001","105616","105256","105257","16","105524","105255","105615"
"115001","105617","105257","106251","17","105377","105256","105616"
"115001","106611","106251","106252","18","106371","105257","105617"
"115001","106612","106252","106253","19","106521","106251","106611"
"115001","106613","106253","107251","20","106462","106252","106612"
"115001","107611","107251","107252","21","107461","106253","106613"
"115001","107612","107252","107253","22","107462","107251","107611"
"115001","107613","107253","108251","23","107463","107252","107612"
"115001","108611","108251","108252","24","108371","107253","107613"
"115001","108612","108252","108253","25","108372","108251","108611"
"115001","108613","108253","108254","26","108373","108252","108612"
"115001","108614","108254","109251","27","108374","108253","108613"
"115001","109611","109251","109252","28","109371","108254","108614"
"115001","109612","109252","109253","29","109372","109251","109611"
"115001","109613","109253","109224","30","109373","109252","109612"
"115001","109614","109224","10022032","31","109374","109223","109613"
"115001","10061032","10022032","10022033","32","10037032","109224","109614"
"115001","10061033","10022033","10022034","33","10037033","10022032","10061032"
"115001","10061034","10022034","10022035","34","10037034","10022033","10061033"
"115001","10061035","10022035","10022036","35","10037035","10022034","10061034"
"115001","10061036","10022036","10022037","36","10037036","10022035","10061035"
"115001","10061037","10022037","10022038","37","10037037","10022036","10061036"
"115001","10061038","10022038","10022039","38","10037038","10022037","10061037"
"115001","10061039","10022039","10022040","39","10037039","10022038","10061038"
"115001","999999","10022040","999999","40","999999","10022039","10061039"
"115501","101581","101071","101071","1","101281","101401","101551"
"115501","101581","102071","102041","2","102281","102493","101551"
"115501","102581","102041","103071","3","102282","102401","102551"
"115501","102582","103431","103041","4","103281","103431","102552"
"115501","103581","103041","103072","5","103282","103401","103551"
"115501","103582","103072","104071","6","103283","103401","103552"
"115501","103583","104071","104072","7","104281","103553","103552"
"115501","104551","104072","104073","8","104282","104011","103553"
"115501","104552","104073","104074","9","104402","104012","104551"
"115501","104554","104074","105071","10","104284","104013","104552"
"115501","105551","105071","105072","11","105341","104014","104554"
"115501","105552","105072","105073","12","105282","105011","105551"
"115501","105553","105073","105074","13","105343","105012","105552"
"115501","105554","105074","105075","14","105284","105013","105553"
"115501","105555","105075","105076","15","105285","105014","105554"
"115501","105556","105076","105077","16","105286","105015","105555"
"115501","105557","105077","106071","17","105287","105016","105556"
"115501","106551","106071","106072","18","106341","105017","105557"
"115501","106552","106072","106073","19","106342","106011","106551"
"115501","106553","106073","107071","20","106343","106012","106552"
"115501","107551","107071","107072","21","107281","106013","106553"
"115501","107552","107072","107073","22","107282","107011","107551"
"115501","107553","107073","108071","23","107283","107012","107552"
"115501","108551","108071","108072","24","108401","107013","107553"
"115501","108552","108072","108073","25","108342","108011","108551"
"115501","108553","108073","108074","26","108403","108012","108552"
"115501","108554","108074","109071","27","108494","108013","108553"
"115501","109551","109071","109072","28","109341","108014","108554"
"115501","109552","109072","109073","29","109432","109011","109551"
"115501","109553","109073","109074","30","109493","109012","109552"
"115501","109554","109074","10007032","31","109434","109013","109553"
"115501","10055032","10007032","10007033","32","10034032","109014","109554"
"115501","10055033","10007033","10007034","33","10043033","10001032","10055032"
"115501","10055034","10007034","10007035","34","10034034","10001033","10055033"
"115501","10055035","10007035","10007036","35","10043035","10001034","10055034"
"115501","10055036","10007036","10007037","36","10034036","10001035","10055035"
"115501","10055037","10007037","10007038","37","10034037","10001036","10055036"
"115501","10055038","10007038","10007039","38","10043038","10001037","10055037"
"115501","10055039","10007039","10007040","39","10043039","10001038","10055038"
"115501","999999","10007040","999999","40","999999","10001039","10055039"
"115601","101611","101251","101251","1","101371","101521","101581"
"115601","101611","102251","102252","2","102371","102461","101581"
"115601","102612","102252","103251","3","102372","102521","102581"
"115601","102614","103251","103252","4","103521","103521","102582"
"115601","103612","103252","103222","5","103371","103461","103581"
"115601","103613","103222","104251","6","103372","103522","103582"
"115601","103583","104521","104252","7","104371","103614","103613"
"115601","104581","104252","104253","8","104372","104461","103614"
"115601","104612","104253","104254","9","104523","104372","104581"
"115601","104613","104254","105251","10","104373","104523","104582"
"115601","105611","105251","105252","11","105371","104463","104583"
"115601","105612","105252","105253","12","105372","105521","105581"
"115601","105613","105253","105254","13","105373","105522","105582"
"115601","105614","105254","105255","14","105374","105462","105583"
"115601","105615","105255","105256","15","105463","105374","105584"
"115601","105616","105256","105257","16","105524","105463","105585"
"115601","105617","105257","106251","17","105464","105524","105586"
"115601","106611","106251","106252","18","106461","105464","105587"
"115601","106612","106252","106253","19","106521","106461","106581"
"115601","106613","106253","107251","20","106462","106372","106582"
"115601","107611","107251","107252","21","107461","106462","106583"
"115601","107612","107252","107253","22","107462","107461","107581"
"115601","107613","107253","108251","23","107463","107462","107582"
"115601","108611","108251","108252","24","108371","107463","107583"
"115601","108612","108252","108253","25","108372","108371","108581"
"115601","108613","108253","108254","26","108373","108372","108582"
"115601","108614","108254","109251","27","108374","108373","108583"
"115601","109611","109251","109252","28","109371","108374","108584"
"115601","109612","109252","109253","29","109372","109371","109581"
"115601","109613","109253","109254","30","109373","109372","109582"
"115601","109614","109254","10025032","31","109374","109373","109583"
"115601","10061032","10025032","10025033","32","10037032","109374","109584"
"115601","10061033","10025033","10025034","33","10037033","10037032","10058032"
"115601","10061034","10025034","10025035","34","10037034","10037033","10058033"
"115601","10061035","10025035","10025036","35","10037035","10037034","10058034"
"115601","10061036","10025036","10025037","36","10037036","10037035","10058035"
"115601","10061037","10025037","10025038","37","10037037","10037036","10058036"
"115601","10061038","10025038","10025039","38","10037038","10037037","10058037"
"115601","10061039","10025039","10025040","39","10037039","10037038","10058038"
"115601","999999","10025040","999999","40","999999","10037039","10061039"
"115701","101611","101251","101251","1","101371","101521","101611"
"115701","101611","102251","102252","2","102371","102461","101611"
"115701","102611","102252","103251","3","102372","102222","102611"
"115701","102613","103521","103252","4","103251","103611","102613"
"115701","103611","103252","103222","5","103371","103522","103611"
"115701","103613","103222","104251","6","103372","103252","103613"
"115701","103614","104251","104252","7","104371","103614","103613"
"115701","104611","104252","104253","8","104522","104251","103614"
"115701","104612","104253","104254","9","104462","104252","104611"
"115701","104613","104254","105251","10","104463","104253","104612"
"115701","105611","105251","105252","11","105521","104254","104613"
"115701","105612","105252","105253","12","105372","105251","105611"
"115701","105613","105253","105254","13","105373","105252","105612"
"115701","105614","105254","105255","14","105523","105253","105613"
"115701","105615","105255","105256","15","105463","105254","105614"
"115701","105616","105256","105257","16","105524","105255","105615"
"115701","105617","105257","106251","17","105377","105256","105616"
"115701","106611","106251","106252","18","106371","105257","105617"
"115701","106612","106252","106253","19","106521","106251","106611"
"115701","106613","106253","107251","20","106462","106252","106612"
"115701","107611","107251","107252","21","107461","106253","106613"
"115701","107612","107252","107253","22","107462","107251","107611"
"115701","107613","107253","108251","23","107463","107252","107612"
"115701","108611","108251","108222","24","108371","107253","107613"
"115701","108612","108222","108223","25","108372","108221","108611"
"115701","108613","108223","108224","26","108373","108222","108612"
"115701","108614","108224","109221","27","108374","108223","108613"
"115701","109611","109221","109222","28","109371","108224","108614"
"115701","109612","109222","109223","29","109522","109221","109611"
"115701","109613","109223","109224","30","109463","109222","109612"
"115701","109614","109224","10022032","31","109524","109223","109613"
"115701","10061032","10022032","10022033","32","10046032","109224","109614"
"115701","10061033","10022033","10022034","33","10046033","10022032","10061032"
"115701","10061034","10022034","10022035","34","10052034","10022033","10061033"
"115701","10061035","10022035","10022036","35","10052035","10022034","10061034"
"115701","10061036","10022036","10022037","36","10046036","10022035","10061035"
"115701","10061037","10022037","10022038","37","10046037","10022036","10061036"
"115701","10061038","10022038","10022039","38","10052038","10022037","10061037"
"115701","10061039","10022039","10022040","39","10052039","10022038","10061038"
"115701","999999","10022040","999999","40","999999","10022039","10061039"
"115801","101011","101011","101011","1","101281","101401","101551"
"115801","101551","102011","102013","2","102281","102071","101551"
"115801","102011","102013","103011","3","102282","102401","102551"
"115801","102552","103011","103012","4","103281","103431","102552"
"115801","103071","103012","103013","5","103282","103401","103551"
"115801","103552","103013","104011","6","103283","103401","103552"
"115801","103553","104011","104012","7","104281","103013","103552"
"115801","104551","104012","104013","8","104282","104011","103553"
"115801","104552","104013","104014","9","104402","104012","104551"
"115801","104553","104014","105011","10","104284","104013","104552"
"115801","105551","105011","105012","11","105281","104014","104553"
"115801","105552","105012","105013","12","105282","105011","105551"
"115801","105553","105013","105014","13","105283","105012","105552"
"115801","105554","105014","105015","14","105284","105013","105553"
"115801","105555","105015","105016","15","105285","105014","105554"
"115801","105556","105016","105017","16","105286","105015","105555"
"115801","105557","105017","106011","17","105287","105016","105556"
"115801","106551","106011","106012","18","106281","105017","105557"
"115801","106552","106012","106013","19","106282","106011","106551"
"115801","106553","106013","107011","20","106283","106012","106552"
"115801","107551","107011","107012","21","107281","106013","106553"
"115801","107552","107012","107013","22","107492","107011","107551"
"115801","107553","107013","108011","23","107493","107012","107552"
"115801","108551","108011","108012","24","108401","107013","107553"
"115801","108552","108012","108013","25","108312","108011","108551"
"115801","108553","108013","108014","26","108403","108012","108552"
"115801","108554","108014","109011","27","108494","108013","108553"
"115801","109551","109011","109012","28","109341","108014","108554"
"115801","109552","109012","109013","29","109432","109011","109551"
"115801","109553","109013","109014","30","109493","109012","109552"
"115801","109554","109014","10001032","31","109434","109013","109553"
"115801","10055032","10001032","10001033","32","10034032","109014","109554"
"115801","10055033","10001033","10001034","33","10043033","10001032","10055032"
"115801","10055034","10001034","10001035","34","10034034","10001033","10055033"
"115801","10055035","10001035","10001036","35","10043035","10001034","10055034"
"115801","10055036","10001036","10001037","36","10034036","10001035","10055035"
"115801","10055037","10001037","10001038","37","10034037","10001036","10055036"
"115801","10055038","10001038","10001039","38","10043038","10001037","10055037"
"115801","10055039","10001039","10001040","39","10043039","10001038","10055038"
"115801","999999","10001040","999999","40","999999","10001039","10055039"
"115901","101011","101011","101011","1","101281","101401","101551"
"115901","101011","102011","102041","2","102281","102493","101551"
"115901","102011","102041","103011","3","102282","102401","102551"
"115901","102041","103011","103041","4","103281","103551","102552"
"115901","103011","103041","103042","5","103282","103401","103551"
"115901","103041","103042","104041","6","103283","103401","103552"
"115901","103042","104041","104042","7","104281","103583","103552"
"115901","104551","104042","104043","8","104282","104041","103553"
"115901","104552","104043","104044","9","104313","104042","104551"
"115901","104554","104044","105041","10","104344","104043","104552"
"115901","105551","105041","105042","11","105281","104044","104553"
"115901","105552","105042","105043","12","105282","105041","105551"
"115901","105553","105043","105044","13","105283","105042","105552"
"115901","105554","105044","105045","14","105284","105043","105553"
"115901","105555","105045","105046","15","105285","105044","105554"
"115901","105556","105046","105047","16","105286","105045","105555"
"115901","105557","105047","106041","17","105287","105046","105556"
"115901","106551","106041","106042","18","106281","105047","105557"
"115901","106552","106042","106043","19","106282","106041","106551"
"115901","106553","106043","107041","20","106283","106042","106552"
"115901","107551","107041","107042","21","107491","106043","106553"
"115901","107552","107042","107043","22","107492","107041","107551"
"115901","107553","107043","108041","23","107493","107042","107552"
"115901","108551","108041","108042","24","108431","107043","107553"
"115901","108552","108042","108043","25","108342","108041","108551"
"115901","108553","108043","108044","26","108343","108042","108552"
"115901","108554","108044","109041","27","108434","108043","108553"
"115901","109551","109041","109042","28","109341","108044","108554"
"115901","109552","109042","109043","29","109432","109041","109551"
"115901","109553","109043","109044","30","109493","109042","109552"
"115901","109554","109044","10004032","31","109434","109043","109553"
"115901","10055032","10004032","10004033","32","10034032","109044","109554"
"115901","10055033","10004033","10004034","33","10043033","10004032","10055032"
"115901","10055034","10004034","10004035","34","10034034","10004033","10055033"
"115901","10055035","10004035","10004036","35","10043035","10004034","10055034"
"115901","10055036","10004036","10004037","36","10034036","10004035","10055035"
"115901","10055037","10004037","10004038","37","10034037","10004036","10055036"
"115901","10055038","10004038","10004039","38","10043038","10004037","10055037"
"115901","10055039","10004039","10004040","39","10043039","10004038","10055038"
"115901","999999","10004040","999999","40","999999","10004039","10055039"
"116001","101611","101251","101251","1","101371","101521","101611"
"116001","101611","102251","102252","2","102371","102461","101611"
"116001","102611","102252","103251","3","102372","102222","102611"
"116001","102613","103521","103252","4","103251","103611","102613"
"116001","103611","103252","103222","5","103371","103522","103611"
"116001","103613","103222","104251","6","103372","103252","103613"
"116001","103614","104251","104252","7","104371","103614","103613"
"116001","104611","104252","104253","8","104522","104251","103614"
"116001","104612","104253","104254","9","104462","104252","104611"
"116001","104613","104254","105251","10","104463","104253","104612"
"116001","105611","105251","105252","11","105521","104254","104613"
"116001","105612","105252","105253","12","105372","105251","105611"
"116001","105613","105253","105254","13","105373","105252","105612"
"116001","105614","105254","105255","14","105523","105253","105613"
"116001","105615","105255","105256","15","105463","105254","105614"
"116001","105616","105256","105257","16","105524","105255","105615"
"116001","105617","105257","106251","17","105377","105256","105616"
"116001","106611","106251","106252","18","106371","105257","105617"
"116001","106612","106252","106253","19","106521","106251","106611"
"116001","106613","106253","107251","20","106462","106252","106612"
"116001","107611","107251","107252","21","107461","106253","106613"
"116001","107612","107252","107253","22","107462","107251","107611"
"116001","107613","107253","108251","23","107463","107252","107612"
"116001","108611","108251","108252","24","108371","107253","107613"
"116001","108612","108252","108253","25","108372","108251","108611"
"116001","108613","108253","108254","26","108373","108252","108612"
"116001","108614","108254","109251","27","108374","108253","108613"
"116001","109611","109251","109252","28","109371","108254","108614"
"116001","109612","109252","109253","29","109372","109251","109611"
"116001","109613","109253","109254","30","109373","109252","109612"
"116001","109614","109254","10025032","31","109374","109253","109613"
"116001","10061032","10025032","10025033","32","10037032","109254","109614"
"116001","10061033","10025033","10025034","33","10037033","10025032","10061032"
"116001","10061034","10025034","10025035","34","10037034","10025033","10061033"
"116001","10061035","10025035","10025036","35","10037035","10025034","10061034"
"116001","10061036","10025036","10025037","36","10037036","10025035","10061035"
"116001","10061037","10025037","10025038","37","10037037","10025036","10061036"
"116001","10061038","10025038","10025039","38","10037038","10025037","10061037"
"116001","10061039","10025039","10025040","39","10037039","10025038","10061038"
"116001","999999","10025040","999999","40","999999","10025039","10061039"
"116201","101551","101071","101071","1","101281","101431","101551"
"116201","101551","102071","102041","2","102431","102431","101551"
"116201","102551","102041","103071","3","102342","102432","102551"
"116201","102552","103431","103041","4","103341","103431","102552"
"116201","103551","103041","103072","5","103342","103432","103551"
"116201","103552","103072","104071","6","103343","103432","103582"
"116201","103072","104071","104072","7","104341","103553","103552"
"116201","104551","104072","104073","8","104342","104431","103553"
"116201","104552","104073","104074","9","104343","104102","104551"
"116201","104553","104074","105071","10","104433","104103","104552"
"116201","105551","105071","105072","11","105401","104344","104554"
"116201","105552","105072","105073","12","105282","105341","105551"
"116201","105553","105073","105074","13","105343","105072","105552"
"116201","105554","105074","105075","14","105344","105343","105553"
"116201","105555","105075","105076","15","105285","105344","105554"
"116201","105556","105076","105077","16","105286","105285","105555"
"116201","105557","105077","106071","17","105287","105286","105556"
"116201","106551","106071","106072","18","106341","105287","105557"
"116201","106552","106072","106073","19","106342","106341","106551"
"116201","106553","106073","107071","20","106343","106342","106552"
"116201","107551","107071","107072","21","107491","106343","106553"
"116201","107552","107072","107073","22","107492","107491","107551"
"116201","107553","107073","108071","23","107493","107492","107552"
"116201","108551","108071","108072","24","108431","107493","107553"
"116201","108552","108072","108073","25","108492","108431","108551"
"116201","108553","108073","108074","26","108343","108492","108552"
"116201","108554","108074","109071","27","108434","108343","108553"
"116201","109551","109071","109072","28","109341","108434","108554"
"116201","109552","109072","109073","29","109432","109341","109551"
"116201","109553","109073","109074","30","109343","109432","109552"
"116201","109554","109074","10007032","31","109434","109343","109553"
"116201","10055032","10007032","10007033","32","10034032","109434","109554"
"116201","10055033","10007033","10007034","33","10043033","10034032","10055032"
"116201","10055034","10007034","10007035","34","10034034","10043033","10055033"
"116201","10055035","10007035","10007036","35","10043035","10034034","10055034"
"116201","10055036","10007036","10007037","36","10034036","10043035","10055035"
"116201","10055037","10007037","10007038","37","10034037","10034036","10055036"
"116201","10055038","10007038","10007039","38","10043038","10034037","10055037"
"116201","10055039","10007039","10007040","39","10043039","10043038","10055038"
"116201","999999","10007040","999999","40","999999","10043039","10055039"
"116301","101071","101071","101101","1","101281","101431","101551"
"116301","101551","102071","102101","2","102341","102431","101551"
"116301","102551","102101","103071","3","102342","102432","102551"
"116301","102552","103071","103101","4","103341","103431","102552"
"116301","103551","103101","103072","5","103342","103432","103551"
"116301","103552","103072","104101","6","103343","103432","103552"
"116301","103072","104101","104102","7","104341","103553","103552"
"116301","104551","104102","104103","8","104342","104101","103553"
"116301","104552","104103","104104","9","104343","104102","104551"
"116301","104554","104104","105101","10","104344","104103","104552"
"116301","105551","105101","105102","11","105341","104104","104553"
"116301","105552","105102","105103","12","105282","105101","105551"
"116301","105553","105103","105104","13","105343","105102","105552"
"116301","105554","105104","105105","14","105344","105103","105553"
"116301","105555","105105","105106","15","105345","105104","105554"
"116301","105556","105106","105107","16","105286","105105","105555"
"116301","105557","105107","106101","17","105347","105106","105556"
"116301","106551","106101","106102","18","106341","105107","105557"
"116301","106552","106102","106103","19","106342","106101","106551"
"116301","106553","106103","107101","20","106343","106102","106552"
"116301","107551","107101","107102","21","107491","106103","106553"
"116301","107552","107102","107103","22","107282","107101","107551"
"116301","107553","107103","108101","23","107283","107102","107552"
"116301","108551","108101","108102","24","108401","107103","107553"
"116301","108552","108102","108103","25","108342","108101","108551"
"116301","108553","108103","108104","26","108403","108102","108552"
"116301","108554","108104","109101","27","108434","108103","108553"
"116301","109551","109101","109102","28","109341","108104","108554"
"116301","109552","109102","109103","29","109432","109101","109551"
"116301","109553","109103","109104","30","109343","109102","109552"
"116301","109554","109104","10010032","31","109434","109103","109553"
"116301","10055032","10010032","10010033","32","10034032","109104","109554"
"116301","10055033","10010033","10010034","33","10043033","10010032","10055032"
"116301","10055034","10010034","10010035","34","10034034","10010033","10055033"
"116301","10055035","10010035","10010036","35","10043035","10010034","10055034"
"116301","10055036","10010036","10010037","36","10034036","10010035","10055035"
"116301","10055037","10010037","10010038","37","10034037","10010036","10055036"
"116301","10055038","10010038","10010039","38","10043038","10010037","10055037"
"116301","10055039","10010039","10010040","39","10043039","10010038","10055038"
"116301","999999","10010040","999999","40","999999","10010039","10055039"
"116401","101611","101251","101251","1","101371","101521","101581"
"116401","101611","102251","102252","2","102371","102461","101581"
"116401","102612","102252","103251","3","102372","102521","102581"
"116401","102614","103251","103252","4","103521","103521","102582"
"116401","103612","103252","103222","5","103371","103461","103581"
"116401","103613","103222","104251","6","103372","103522","103582"
"116401","103222","104461","104252","7","104371","103614","103582"
"116401","104581","104252","104253","8","104372","104461","103614"
"116401","104582","104253","104254","9","104523","104522","104611"
"116401","104583","104254","105251","10","104373","104462","104612"
"116401","105581","105251","105252","11","105371","104463","104613"
"116401","105582","105252","105253","12","105522","105521","105611"
"116401","105583","105253","105254","13","105462","105522","105612"
"116401","105584","105254","105255","14","105374","105462","105613"
"116401","105585","105255","105256","15","105463","105374","105614"
"116401","105586","105256","105257","16","105524","105463","105615"
"116401","105587","105257","106251","17","105464","105524","105616"
"116401","106581","106251","106252","18","106461","105464","105617"
"116401","106582","106252","106253","19","106521","106461","106611"
"116401","106583","106253","107251","20","106462","106372","106612"
"116401","107581","107251","107252","21","107461","106462","106613"
"116401","107582","107252","107253","22","107462","107461","107611"
"116401","107583","107253","108251","23","107463","107462","107612"
"116401","108581","108251","108252","24","108371","107463","107613"
"116401","108582","108252","108253","25","108372","108371","108611"
"116401","108583","108253","108254","26","108373","108372","108612"
"116401","108584","108254","109251","27","108374","108373","108613"
"116401","109581","109251","109252","28","109371","108374","108614"
"116401","109582","109252","109253","29","109372","109371","109611"
"116401","109583","109253","109254","30","109373","109372","109612"
"116401","109584","109254","10025032","31","109374","109373","109613"
"116401","10058032","10025032","10025033","32","10037032","109374","109614"
"116401","10058033","10025033","10025034","33","10037033","10037032","10061032"
"116401","10058034","10025034","10025035","34","10037034","10037033","10061033"
"116401","10058035","10025035","10025036","35","10037035","10037034","10061034"
"116401","10058036","10025036","10025037","36","10037036","10037035","10061035"
"116401","10058037","10025037","10025038","37","10037037","10037036","10061036"
"116401","10058038","10025038","10025039","38","10037038","10037037","10061037"
"116401","10058039","10025039","10025040","39","10037039","10037038","10061038"
"116401","999999","10025040","999999","40","999999","10037039","10061039"
"116501","101551","101191","101191","1","101401","101191","101551"
"116501","101551","102191","102192","2","102311","102191","101551"
"116501","102551","102192","103191","3","102312","102192","102551"
"116501","102552","103191","103192","4","103311","103191","102552"
"116501","103551","103192","103193","5","103282","103192","103551"
"116501","103552","103193","104191","6","103283","103192","103552"
"116501","103553","104191","104192","7","104311","103193","103552"
"116501","104581","104192","104193","8","104312","104191","103553"
"116501","104582","104193","104194","9","104313","104192","104581"
"116501","104554","104194","105191","10","104314","104193","104582"
"116501","105551","105191","105192","11","105311","104194","104553"
"116501","105582","105192","105193","12","105312","105191","105551"
"116501","105553","105193","105194","13","105313","105192","105582"
"116501","105554","105194","105195","14","105314","105193","105553"
"116501","105585","105195","105196","15","105315","105194","105554"
"116501","105556","105196","105197","16","105316","105195","105585"
"116501","105557","105197","106191","17","105317","105196","105556"
"116501","106551","106191","106192","18","106311","105197","105557"
"116501","106552","106192","106193","19","106312","106191","106551"
"116501","106553","106193","107191","20","106313","106192","106552"
"116501","107551","107191","107192","21","107311","106193","106553"
"116501","107552","107192","107193","22","107312","107191","107551"
"116501","107553","107193","108191","23","107313","107192","107552"
"116501","108551","108191","108192","24","108281","107193","107553"
"116501","108552","108192","108193","25","108282","108191","108551"
"116501","108553","108193","108194","26","108283","108192","108552"
"116501","108554","108194","109191","27","108494","108193","108553"
"116501","109551","109191","109192","28","109401","108194","108554"
"116501","109552","109192","109193","29","109402","109191","109551"
"116501","109553","109193","109194","30","109493","109192","109552"
"116501","109554","109194","10019032","31","109494","109193","109553"
"116501","10055032","10019032","10019033","32","10040032","109194","109554"
"116501","10055033","10019033","10019034","33","10040033","10019032","10055032"
"116501","10055034","10019034","10019035","34","10049034","10019033","10055033"
"116501","10055035","10019035","10019036","35","10040035","10019034","10055034"
"116501","10055036","10019036","10019037","36","10040036","10019035","10055035"
"116501","10055037","10019037","10019038","37","10049037","10019036","10055036"
"116501","10055038","10019038","10019039","38","10049038","10019037","10055037"
"116501","10055039","10019039","10019040","39","10034039","10019038","10055038"
"116501","999999","10019040","999999","40","999999","10019039","10055039"
"116601","101071","101071","101101","1","101281","101431","101551"
"116601","101551","102071","102101","2","102341","102431","101551"
"116601","102551","102101","103071","3","102342","102432","102551"
"116601","102552","103071","103101","4","103341","103431","102552"
"116601","103551","103101","103072","5","103342","103432","103551"
"116601","103342","103072","104101","6","103343","103432","103582"
"116601","103072","104101","104102","7","104341","103553","103552"
"116601","104551","104102","104103","8","104342","104101","103553"
"116601","104552","104103","104104","9","104343","104102","104551"
"116601","104554","104104","105101","10","104344","104103","104552"
