7c4c493a2379eb43506807f27dc11eb0250d27839250dcd37eff4a8394081873,4fbdacb4d8d10539135680b9bfb1e2b861c5e4cb8a99dc93a846a84b93187ea0,d67439ed7d8ea3cc1edbef0206b578fbcd6374d58ef9e811ab2274d0f48d1970,3849fc31c419f7d6ceb338450e886ac18db56af08aaa058ac40db5c44c7b6b19,749e558c107d7d11b0002b137679e4e7478d504bb76bf049999df327a26d1266,6d77da4bfb3f08483b357a94ae5c1aa86748a8b1bb83329405b653aa89248f2f,7e3a6c60838d6aabdd2a6a6d4643b9b672cc5df7bb6cb6269f464956d9326bc5,d046b3c99566f3ed04c0ff2eda9da4cffb2627c29fe9475e876466ee99ab9486,1a89b5d38ee5ce7df9b3e217a62f3b34ca552ada63eb14e7a26a9815134c60aa,c3357e2f079224ca01ab65b25e2bd1d0f8e111095b011b845f1ed49208d1f5fc,8dad61760bfd7fb2eeea2f24e4c19e222616492e5c71ab95e4adf038a89a2be3,7d15bdf7e93d276529febb303fb0b1546e0a82b9071d04fd1702712551dfc61f,dcd89ea0e348ac7347e09c3aac9ba7da45dc85bd040d5a7c05297908b5801bd8,0535f735e18a94122df39cca35c0972e206c80b4f64f357484f74dee32fa08e0,0faf555912f8da795a71f16422d8a69dad50cadafc91c8df38973160b8323dc3,75102e1ee6d1e5176b4dc6eeeed2217916c71970dbe7c0e70c495b2dd859299c,476c282d3174a0a5b36420b3ef275e172c45c05ef94474559a79c2b896977785,cad97c6f7f85a2a4188e1e19c0209250afa6f1c1f8824ed7e8b5939eb2ba8516,96d57af96f306212ca01452fc360c5c2db594dcc416ef2285897c68573932b70,01a7269129158d0945cc0749c41b273afe312e66892afe65cfe0035c26a873f6,dee58570f2ceb8629667c80c2549147b4daceaf7a55c4ace9987bb8f628e0527,0202cc09b2fd78c9faab1479ef48b6be3a41c857d7922ca26fab313a2d970743,96e2041d22251993cd870fda9220fd7fc786d7e19da5208e9b17053b33f292a2,123fef5be86f6579da9564b63a4ee46ea769348dfe6f83d84002cf42401438be,cf221f04a8054171337608ece7688ed28070a35dbec64925924ae0d68157fc9e,7b2771c5c330de8eaefad99b7cef0b7fefe587608856ee9c63ca7b0b056146c3,445d886e1d3fcea7b87d4000b3bb8a80f7a76f7f03e8910bbe73eeb0c4b905ee,991450eaeaad2d4bbe9da6de27df458830ad6d0a975d5f5aaa466e7b7a60a2c4,73e1bbe75c2d48534432ac569416451374eb88bcf6eef89ed4123315e9d0fff9,b3f187736edcb713531262b32e2b0747729e3db7a0df002abff8ee183063f4e4,8e6291369fcc95791965ca1f820a9b3c452efdf79504da2491acea74f6ca0a75,4ea119aab5282b14a8d8c01cf27d7371056c9397337e12195549dab6898357ed,497e25ba95f2eb8567e5bd72f5d87bb749566d2dbc085fdc05481124e9136ebd,5bc88cb80055badbfc060bdbb25e0bae0e8d22c270160e39e63cae8142803b1c,8640ee6b8ef9070d97699240400344bca32d85169362d240550cb1497175348f,539f03ef13c01e2b1caa2f65019b0d1466cc41cbf53fe7e4515880ad73cf9038,00c47f36b00f5be07e87463ae0a54d68cec76f94d01e73c1947d5aafe69245da,6eef1d40f5a072ecfa359674050f593afb648a68977196fa12ae184b32e788b6,42fd9db1cde25598d927c800f09e479b46e4eda44f4e22552d735c498cc4c982,14deb5ab35b73cbe6e4c94b9f6299f12c6d10656cf4817791130cc4eede1521b,2673ccfd008c11a2d719ce98393d19f288fb438f899f55308cdd90fd74a16338,d33c70d95ab3a42310cf0a41250d0f60699ef387f6e3a5171428fc8cabe2a2fa,5b0b9c8f5d473d1f49298b7bdf928c7dfaa47bd93aa231b0e81dad489681f5c0,8bce08eee20d51b319f49cad94a2559cd12ed5079495962bd467a8a7a512d84b,7becf3c594bf817e0ab0647382e8da6348b7429b35cbcc4afb6a23f0033dc25f,38f12204686fb7bb102adbf12a5c0a7180718f57048f7b6d8b899d7fce1e6873
"0","0","0","4201401","貴忠裝里維加爾迪特","117","0","0","0","50","0","201","0","0","0","300","0","0","0","0","700","0","傳說中誓死守護了王的近衛兵\n的裝束。激戰過後卻無一絲耗損。\n維持著高貴的威榮，給予同伴極大的\n勇氣。","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4201401","0"
"0","200","0","4202101","皮革盔甲","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","一般的皮革製鎧甲。與鐵製的相比\n防禦力差了點，但因便宜又輕，經常\n為初出茅廬的冒險者所穿著。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0"
"0","400","0","4202201","重盔甲","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","覆蓋全身的鐵製鎧甲。重量頗重，\n因而不好活動身體，但可徹底防禦\n某種程度前的魔物攻擊。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0"
"400","0","0","4202202","薄板裝甲","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","以皮革與鐵板組合而成的鎧甲。是\n很受歡迎傭兵的裝備，擁有足夠強度\n的同時也方便活動。","0","0","0","2","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4202203","純鐵盔甲","60","0","0","0","0","0","202","0","0","0","0","0","0","1","0","300","0","使用純鐵製成的鎧甲。是便宜且構造\n簡單，但同時又展現了工匠技藝的\n逸品，評價很高，就連軍隊也會\n訂購。","0","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","400","0","4202251","【戰隊】哨兵的榮譽","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的鎧甲。會呼應使用者想要\n守護他人的決心，發揮攻擊再激烈\n都能承受的堅固性。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0"
"200","500","0","4202301","黃金戰士","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","即使在戰場上也能清楚辨識，閃耀著\n金色光芒的鎧甲。由於其光輝是以\n魔力加工後所產生，具有提高身體\n能力的效果。","0","0","0","3","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","84","0","4202301","0"
"500","0","0","4202302","聖騎士鎧甲","34","0","0","0","0","0","202","0","0","0","0","0","0","0","0","200","0","有著顯眼深紅色寶石的聖鎧。寄宿著\n為祖國效力的騎士之魂，穿著者可\n不斷使出能一擊葬送敵人的劍技。","0","0","0","3","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","4202302","0"
"0","0","0","4202303","綠寶石之鷲","84","0","0","0","0","0","202","0","0","0","0","0","0","3","0","500","0","施有風之魔法的鎧甲。穿著它的戰士\n會變得敏捷，可如鷲一般在戰場上\n四處奔馳，躲開所有攻擊。","0","0","0","3","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","4202303","0"
"200","500","0","4202351","【戰隊】哨兵的命運","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的鎧甲。\n會呼應使用者死守珍視之人的決心，\n發揮如要塞般的堅固性。","1","0","0","3","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0"
"400","700","0","4202401","不屈不撓之空","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","為自由賭上性命的某戰士的鎧甲。\n就像任誰也無法支配天空一般，沒有\n任何人能使身著此鎧甲的人屈服。","0","0","0","4","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","117","0","4202401","0"
"0","0","0","4203101","治癒者長袍","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","祈禱師在底層時所穿的裝束。有提高\n魔力的效果，對還不成熟的祈禱師\n而言是很重要的裝備。","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4203201","魔法禮服","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","重點放在提高裝備者魔力的禮服。\n裝飾的寶石將強化魔法，可施放更加\n強力的一擊。","0","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4203202","巫女的法衣","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","從遠東國家傳來，巫女穿著的法衣。\n覆蓋全身的神聖氣息，能守護穿著者\n不受邪惡魔力傷害。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","80","400","0","0","0","0","0","0","0"
"0","0","0","4203203","珍珠禮服","0","0","0","0","0","0","203","0","0","0","0","0","0","1","0","0","0","高級感滿溢的純白禮服。貴族女性\n經常在舞會上穿著，其設計能給人\n清純的印象。","0","0","0","2","0","0","0","0","5","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4203251","【戰隊】神職者的榮譽","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的法衣。據說會呼應使用者\n想要守護他人的決心，\n賜予治癒傷患的力量。","1","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4203301","精靈長袍","0","34","0","0","0","0","203","0","0","0","0","0","200","0","0","0","0","居住於森林的精靈族，以其豐富的\n知識製作的長袍。可吸收大自然的\n魔力，並還原到穿著者身上。","0","0","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","4203301","500"
"0","0","0","4203302","蓮花宣誓的裝束","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","用來面向盛開的蓮花，向眾神立誓\n的裝束。以誓言交換獲得的庇佑，可\n徹底守護穿著者不受任何災禍傷害。","0","0","0","3","0","0","0","0","0","0","34","0","0","0","84","500","0","0","0","0","0","4203302","200"
"0","0","0","4203303","神聖輔助","0","0","0","0","0","0","203","0","0","0","0","0","0","3","0","0","0","給使用恢復魔法的人穿的裝束。\n注入了希望能以澄澈之心拯救負傷者\n的願望，使穿著者能迅速進行治療。","0","0","0","3","0","0","0","0","15","0","84","0","0","0","0","0","0","0","0","0","0","4203303","500"
"0","0","0","4203351","【戰隊】神職者的命運","0","34","0","0","0","0","203","0","0","0","0","0","200","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的法衣。\n會呼應使用者死守珍視之人的決心，\n引發連瀕死者都能治癒的奇蹟。","1","0","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","500"
"0","0","0","4203401","福音裝純潔祈禱師","0","50","0","0","0","0","203","0","0","0","0","0","300","0","0","0","0","以幾千人對和平的祈禱所購成\n的長袍。其純粹的願望之力帶來的\n庇佑，可將祈禱的效果提升至極限。","0","0","0","4","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","4203401","700"
"0","0","0","4204101","新手長袍","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","給勤勉向學的魔法師穿的裝束。\n有輔助控制魔力的效果，對不成熟的\n魔法師而言，是安全研究魔法時\n不可或缺的裝備。","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4204201","隱者裝束","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","給離開俗世、埋頭探求魔法的人穿的\n裝束。為了能使用更高階的魔法，以\n可提高魔力的特殊素材製成。","0","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4204202","探索者長袍","0","20","0","0","0","0","204","0","0","0","0","0","100","0","0","0","0","研究者所穿的長袍。採用了較厚的布\n料，很適合在操作危險藥品時穿著。","0","0","0","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4204203","古典禮服","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","10","有著莊嚴氣氛的禮服。因配色沉穩，\n適合任何儀式。","0","2","0","2","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4204251","【戰隊】魔法師的榮譽","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石精心加工\n製成的魔裝。據說會呼應使用者\n想要守護他人的決心，具有喚醒\n沉睡的魔法才能之力。","1","0","0","2","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","0","4204301","墓穴女巫","0","17","0","0","0","0","204","0","0","0","0","0","100","0","0","0","0","操縱死靈的魔女所穿著的禮服。其製\n有著不好的傳聞，據說雖能獲得強大\n的魔力，卻會被死者給詛咒。","0","0","0","3","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","4204301","600"
"0","0","0","4204302","惡魔指令","0","34","0","0","0","0","204","0","0","0","0","0","200","0","0","0","0","寄宿了惡魔的長袍。雖然穿上便會聽\n見邪惡的耳語，但若聽從，就連高級\n魔法亦能輕易使用。","0","0","0","3","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","4204302","400"
"0","0","0","4204303","哥德鳶尾花","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","10","即使在面向貴族的禮服中也是最高級\n的逸品。有著許多會使人聯想到嬌媚\n盛開花朵的美麗裝飾，據說能使看到\n的人心醉神迷。","0","2","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","4204303","500"
"0","0","0","4204351","【戰隊】魔法師的命運","0","17","0","0","0","0","204","0","0","0","0","0","100","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的魔裝。\n會呼應使用者死守珍視之人的決心，\n使各種魔法之力覺醒。","1","0","0","3","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","600"
"0","0","0","4204401","無盡之蝕","0","34","0","0","0","0","204","0","0","0","0","0","200","0","0","0","0","傳說中記載會奪走月亮與星星光芒的\n禮服。能吸收周圍的光轉化為力量，\n能無止境地供給用之不竭的魔力。","0","0","0","4","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","4204401","800"
"0","0","0","4301101","木雕戒指","30","0","0","0","0","0","301","0","0","0","0","0","0","0","0","150","0","工匠精心加工頗受歡迎的戒指。無論\n何種服裝皆能搭配，受到各種客層的\n歡迎。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4301201","力量之戒","60","0","0","0","0","0","301","0","0","0","0","0","0","0","0","300","0","因施加的魔法而能強化肌力的戒指。\n雖然是為戰士所製作的裝備，但做勞\n力工作的市民也有需求。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4301202","關鍵之戒","40","0","0","0","20","0","301","0","0","0","100","0","0","0","0","200","0","因施加的魔法而能化正確攻擊為可能\n的戒指。因此特性受到弓兵們重用。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4301251","【戰隊】貴族的明智","60","0","0","0","0","0","301","0","0","0","0","0","0","0","0","300","0","工匠以閃耀虹色光芒的礦石\n精心加工製成的戒指。\n若強烈許下想守護某人的願望，\n就會像在呼應般地招來好運。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4301301","冠軍之戒","84","0","0","0","0","0","301","0","0","0","0","0","0","0","0","500","0","過去戴在格鬥王身上，其靈魂附於其\n上的戒指。光是戴在手指上，便能獲\n得粉碎岩石的怪力，發揮獨一無二的\n強大力量。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4301301","0"
"0","0","0","4301302","灼熱戒指","60","0","0","0","20","0","301","0","0","0","100","0","0","0","0","300","0","據說寄宿了熊熊燃燒火焰的力量的戒\n指。穿戴後可使肉體如沸騰般地活力\n滿溢，可發揮無論任何困難皆能克服\n的強大力量。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4301302","0"
"0","0","0","4301351","【戰隊】貴族的智慧","84","0","0","0","0","0","301","0","0","0","0","0","0","0","0","500","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的戒指。\n呼應使用者堅守所愛之人的決心，\n帶來蓬勃的繁盛昌隆。","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4301401","光輝契約","117","0","0","0","0","0","301","0","0","0","0","0","0","0","0","700","0","人類與精靈交換契約時使用的戒指。\n據說為了精靈而戰時，裝備者可獲得\n排除萬難的力量。","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4301401","0"
"150","0","0","4302101","木手環","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","裝飾了彈珠的木製手環。注入了無病\n無災的願望，在市民之間也是很受\n歡迎的禮物。","0","0","0","1","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","4302201","黃金腳鐲","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","純金手鐲上鑲了寶石，相當奢侈的飾\n品。持有它將轉化為能力，提高持有\n者的膽量。","0","0","0","2","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","300","0","4302202","勇士手環","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","在實戰中擁有防具性能的手環。手環\n本身除了堅固外，還有魔法能提高穿\n戴者的頑強度。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0"
"300","0","0","4302251","【戰隊】主教的明智","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石\n精心加工製成的手環。\n若強烈許下想守護某人的願望，\n就會像在呼應般地施展出神聖加護。","1","0","0","2","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"500","0","0","4302301","自然氣息","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","以帶有大自然魔力的寶石為材料的手\n環。穿戴者己身能獲得樹木與大地之\n力，並取得守護己身不受任何災害侵\n襲的方法。","0","0","0","3","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","4302301","0"
"0","500","0","4302302","傭兵的榮耀","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","參加所有戰爭賺了大錢，某傭兵團長\n的手環。雖然作工奢華引人注目，但\n因施加了多重魔法，亦備有壓倒性的\n防禦力。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","4302302","0"
"500","0","0","4302351","【戰隊】主教的智慧","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的手環。\n呼應使用者堅守所愛之人的決心，\n獲得以神聖光芒驅逐邪惡的力量。","1","0","0","3","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"700","0","0","4302401","追憶環神聖雕像","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","被紀錄於上古歷史中的手環。據說回\n答問題時會浮現文字，授予持有者失\n去的睿智，成為開拓未來的幫助。","0","0","0","4","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","4302401","0"
"0","0","0","4303101","樹皮項鍊","30","0","0","0","0","0","303","0","0","0","0","0","0","0","0","150","0","以樹皮編成的項鍊。作為護身符很受\n歡迎，作為贈與初次長途旅行的旅行\n者的禮物也很知名。","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4303201","銀項鍊","60","0","0","0","0","0","303","0","0","0","0","0","0","0","0","300","0","有著美麗寶石的銀製項鍊。亦有除魔\n的效果，在深夜裡出外走動時戴在身\n上即可。","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4303202","綠松石墜飾","40","0","0","0","0","0","303","0","0","0","0","0","0","1","0","200","0","綠松石製的墜飾。注入了祈求健康的\n願望，據說戴在身上就不太會生病。","0","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4303251","【戰隊】占星師的明智","60","0","0","0","0","0","303","0","0","0","0","0","0","0","0","300","0","工匠以閃耀虹色光芒的礦石\n精心加工製成的首飾。\n若強烈許下想守護某人的願望，\n就會像在呼應般地顯現出神奇力量。","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","6","4303301","天空項鍊","67","0","0","0","0","0","303","0","0","0","0","0","0","0","0","400","0","繫著藍色魔法石的項鍊。原本是向天\n空獻上祈禱的巫女所用的裝飾品，據\n說會賜予虔誠獻上祈禱之人星星的庇\n佑。","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","4303301","0"
"0","0","0","4303302","幸運墜飾","67","0","0","0","0","0","303","0","0","0","0","0","0","3","0","400","0","高等占卜師所戴的首飾。據說擁有能\n看透命運的力量，可指引迷惘者未來\n應前進的正確道路。","0","0","0","3","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","4303302","0"
"0","0","0","4303351","【戰隊】占星師的智慧","67","0","0","0","0","0","303","0","0","0","0","0","0","0","0","400","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的首飾。\n呼應使用者堅守所愛之人的決心，\n展現出驚人奇蹟。","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","4303401","不死之淚","100","0","0","0","0","0","303","0","0","0","0","0","0","3","0","600","0","以不死者的眼淚串成的首飾。據說配\n戴者將能獲得連死的命運都能改變的\n力量。","0","0","0","4","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","4303401","0"
"0","0","0","4304101","玻璃魔珠","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","玻璃製的便宜魔珠。雖然僅注入微量\n的魔力，但對於初出茅廬的魔法師來\n說，是很好用的輔助道具。","0","0","0","1","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","150"
"0","0","0","4304201","魔法師魔珠","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","以特殊礦石加工製作而成的寶珠。可\n儲存充裕的魔力，魔法師戰鬥時會用\n來補充魔力。","0","0","0","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4304202","封鎖水晶","0","20","0","0","0","0","304","0","0","0","0","0","100","0","0","0","0","據說寄宿了破邪之力的寶石。實際上\n與魔法的契合度佳，常有魔法師拿它\n來做為魔法的觸媒。","0","0","0","2","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4304251","【戰隊】鍊金術士的明智","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石\n精心加工製成的寶石。\n若強烈許下想守護某人的願望，\n就會像在呼應般地給予新智慧。","1","0","0","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4304301","古老魔珠","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","自古代遺跡挖掘出的寶珠。即使是一\n流的魔法師，使用上也伴隨著危險，\n但所獲得的龐大魔力使最高級的魔法\n得以實現。","0","0","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","4304301","500"
"0","0","0","4304302","波動的星石","0","17","0","0","0","0","304","0","0","0","0","0","100","0","0","0","0","據說象徵著不確定的未來的魔石。雖\n然能使魔力大幅度強化，但非常不穩\n定，因此只有優秀的魔法師才有辦法\n使用。","0","0","0","3","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","4304302","300"
"0","0","0","4304351","【戰隊】鍊金術士的智慧","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的寶石。\n呼應使用者堅守所愛之人的決心，\n賜予無可比擬的睿智。","1","0","0","3","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","500"
"0","0","12","4304401","煉獄魔珠","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","被從冥府運往現世的寶玉。玉中有邪\n惡之龍的靈魂不斷痛苦來回翻滾著，\n若是被解放，將會極盡所能地破壞。","0","0","0","4","0","0","0","0","0","0","117","0","0","0","0","0","0","60","0","0","0","4304401","700"
"0","0","0","4305101","木耳環","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","作為伴手禮而受到喜愛的耳環。既樸\n素卻又有溫度的設計，任何人都適合\n配戴。","0","0","0","1","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","150"
"0","0","0","4305201","獸牙耳環","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","模仿獸牙形狀的耳環。被認為可借用\n大地之力以提高攻擊魔法的威力。","0","0","0","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","0","4305202","治癒耳環","0","0","0","0","0","0","305","0","0","0","0","0","0","1","0","0","0","使用了鮮豔紫色寶石的耳環。寄宿了\n治癒之力，使用恢復魔法的人喜歡穿\n戴它。","0","0","0","2","0","0","0","0","5","0","40","0","0","0","0","0","0","0","0","0","0","0","200"
"0","0","0","4305251","【戰隊】祈禱師的明智","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","工匠以閃耀虹色光芒的礦石\n精心加工製成的耳環。\n若許下想守護與某人的羈絆的願望，\n就會像在呼應般地賜予自然之力。","1","0","0","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","300"
"0","0","6","4305301","賢王耳飾","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","治世出色而於歷史留名的王所戴的耳\n飾。可獲得龐大的知識與明晰的判斷\n力，變得能夠使用高難度的魔法。","0","0","0","3","0","0","0","0","0","0","67","0","0","0","0","0","0","30","0","0","0","4305301","400"
"0","0","0","4305302","慈母之淚","0","0","0","0","0","0","305","0","0","0","0","0","0","3","0","0","0","擁有非常強力的治癒之力的耳飾。\n亦與結晶的形狀相得益彰，使人們相\n信那是為了受傷者而流的慈母之淚。","0","0","0","3","0","0","0","0","15","0","67","0","0","0","0","0","0","0","0","0","0","4305302","400"
"0","0","0","4305351","【戰隊】祈禱師的智慧","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","一流工匠注入心血，以閃耀\n虹色光芒的礦石加工製成的耳環。\n呼應使用者堅守所愛之人的決心，\n給予浩瀚大自然的恩惠。","1","0","0","3","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","400"
"0","0","12","4305401","審判凝視","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","據說審判了眾多罪人的審問官所戴\n的耳飾。據說持有者若忠於戒律，便\n能擊退所有惡意與混沌，\n帶來秩序與安寧。","0","0","0","4","0","0","0","0","0","0","100","0","0","0","0","0","0","60","0","0","0","4305401","600"
"0","0","0","4305402","怨念肉片的耳飾","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","寄宿遭討伐魔物們怨念的鮮紅肉片，\n仿照此肉片所製作的耳環。\n鮮豔如血般的紅色會刺激食慾，\n吸引危險的魔物。","0","0","0","4","1","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","4305402","500"
