0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"7","0","0","10002","4","13","10040335","0","0","0","10040336","0","10040334"
"2","0","0","3","4","12","10040336","0","0","0","10040337","0","10040335"
"2","0","0","1","4","11","10040337","0","0","0","10040338","0","10040336"
"6","0","0","0","4","10","10040338","10040345","0","0","10040339","0","10040337"
"14","0","0","3","4","9","10040339","0","0","0","10040346","0","10040338"
"3","0","0","1","4","16","10040340","0","0","0","10040341","0","10040331"
"7","0","0","10002","4","15","10040341","0","0","0","10040342","0","10040340"
"11","0","0","10001","4","14","10040342","0","0","0","10040343","0","10040341"
"2","0","0","2","4","13","10040343","0","0","0","10040344","0","10040342"
"7","0","0","10001","4","12","10040344","0","0","0","10040345","0","10040343"
"3","0","0","3","4","11","10040345","0","0","0","10040338","0","10040344"
"4","0","0","0","4","8","10040346","0","10040354","0","10040347","0","10040339"
"2","0","0","2","4","7","10040347","0","0","0","10040348","0","10040346"
"7","0","0","10003","4","6","10040348","0","0","0","10040349","0","10040347"
"12","0","0","0","4","5","10040349","0","0","0","10040350","0","10040348"
"4","0","0","0","4","4","10040350","10040356","0","0","10040351","0","10040349"
"2","0","0","3","4","3","10040351","0","0","0","10040352","0","10040350"
"7","0","0","10001","4","2","10040352","0","0","0","10040353","0","10040351"
"7","0","0","10003","4","1","10040353","0","0","0","10040357","0","10040352"
"6","0","0","0","4","7","10040354","0","0","0","10040355","0","10040346"
"3","0","0","3","4","6","10040355","0","0","0","10040356","0","10040354"
"11","0","0","10001","4","5","10040356","0","0","0","10040350","0","10040355"
"13","0","0","0","4","0","10040357","0","0","0","10040358","0","10040353"
"2","0","0","3","4","66","10040358","0","0","0","10040359","0","10040357"
"6","0","0","0","4","65","10040359","0","0","0","10040360","0","10040358"
"7","0","0","10002","4","64","10040360","0","0","0","10040361","0","10040359"
"11","0","0","10001","4","63","10040361","0","0","0","10040362","0","10040360"
"6","0","0","0","4","62","10040362","10040363","0","0","10040364","0","10040361"
"1","0","0","0","4","63","10040363","0","0","0","10040362","0","0"
"2","0","0","1","4","61","10040364","0","0","0","10040365","0","10040362"
"4","0","0","0","4","60","10040365","0","0","0","10040367","0","10040364"
"7","0","0","10001","4","59","10040367","0","0","0","10040539","0","10040365"
"2","0","0","1","4","53","10040369","0","0","0","10040370","0","10040543"
"5","0","0","0","4","52","10040370","0","0","0","10040371","0","10040369"
"4","0","0","0","4","51","10040371","0","10040380","0","10040372","0","10040370"
"14","0","0","1","4","50","10040372","0","0","0","10040373","0","10040371"
"3","0","0","3","4","49","10040373","0","0","0","10040374","0","10040372"
"6","0","0","0","4","48","10040374","0","0","0","10040375","0","10040373"
"14","0","0","2","4","47","10040375","0","0","0","10040376","0","10040374"
"3","0","0","1","4","46","10040376","0","0","0","10040377","0","10040375"
"3","0","0","2","4","45","10040377","0","0","0","10040378","0","10040376"
"2","0","0","2","4","44","10040378","10040385","0","0","10040379","0","10040377"
"4","0","0","0","4","43","10040379","0","0","0","10040386","0","10040378"
"14","0","0","1","4","50","10040380","0","0","0","10040381","0","10040371"
"2","0","0","3","4","49","10040381","0","0","0","10040382","0","10040380"
"4","0","0","0","4","48","10040382","0","0","0","10040383","0","10040381"
"14","0","0","2","4","47","10040383","0","0","0","10040384","0","10040382"
"2","0","0","1","4","46","10040384","0","0","0","10040385","0","10040383"
"2","0","0","2","4","45","10040385","0","0","0","10040378","0","10040384"
"7","0","0","10001","4","42","10040386","0","0","0","10040387","0","10040379"
"2","0","0","1","4","41","10040387","0","0","0","10040388","0","10040386"
"14","0","0","4","4","40","10040388","0","0","0","10040389","0","10040387"
"5","0","0","0","4","39","10040389","0","0","0","10040390","0","10040388"
"2","0","0","1","4","38","10040390","0","10040395","0","10040391","0","10040389"
"12","0","0","0","4","37","10040391","0","0","0","10040392","0","10040390"
"7","0","0","10002","4","36","10040392","0","0","0","10040393","0","10040391"
"3","0","0","2","4","35","10040393","0","0","0","10040394","0","10040392"
"4","0","0","0","4","34","10040394","10040397","0","0","10040398","0","10040393"
"3","0","0","2","4","37","10040395","0","0","0","10040396","0","10040390"
"2","0","0","2","4","36","10040396","0","0","0","10040397","0","10040395"
"11","0","0","10001","4","35","10040397","0","0","0","10040394","0","10040396"
"6","0","0","0","4","33","10040398","0","0","0","10040399","0","10040394"
"2","0","0","1","4","32","10040399","0","0","0","10040400","0","10040398"
"11","0","0","10001","4","31","10040400","0","0","0","10040401","0","10040399"
"14","0","0","5","4","30","10040401","0","0","0","10040402","0","10040400"
"4","0","0","0","4","29","10040402","0","0","0","10040403","0","10040401"
"12","0","0","0","4","28","10040403","0","0","0","10040404","0","10040402"
"2","0","0","1","4","27","10040404","0","0","0","10040405","0","10040403"
"3","0","0","2","4","26","10040405","0","0","0","10040406","0","10040404"
"4","0","0","0","4","25","10040406","0","0","0","10040407","0","10040405"
"2","0","0","2","4","24","10040407","0","0","0","10040408","0","10040406"
"14","0","0","3","4","23","10040408","0","0","0","10040409","0","10040407"
"3","0","0","1","4","22","10040409","0","10040416","0","10040410","0","10040408"
"2","0","0","1","4","21","10040410","0","0","0","10040411","0","10040409"
"7","0","0","10003","4","20","10040411","0","0","0","10040412","0","10040410"
"3","0","0","2","4","19","10040412","0","0","0","10040413","0","10040411"
"7","0","0","10002","4","18","10040413","0","0","0","10040414","0","10040412"
"7","0","0","10001","4","17","10040414","10040419","0","0","10040415","0","10040413"
"5","0","0","0","4","16","10040415","0","0","0","10040420","0","10040414"
"3","0","0","2","4","21","10040416","0","0","0","10040417","0","10040409"
"2","0","0","3","4","20","10040417","0","0","0","10040418","0","10040416"
"11","0","0","10001","4","19","10040418","0","0","0","10040419","0","10040417"
"2","0","0","2","4","18","10040419","0","0","0","10040414","0","10040418"
"2","0","0","2","4","15","10040420","0","0","0","10040421","0","10040415"
"4","0","0","0","4","14","10040421","0","0","0","10040422","0","10040420"
"14","0","0","5","4","13","10040422","0","0","0","10040423","0","10040421"
"2","0","0","3","4","12","10040423","0","0","0","10040462","0","10040422"
"5","0","0","0","4","57","10040443","0","0","0","10040084","0","10040444"
"12","0","0","0","4","58","10040444","0","0","0","10040443","0","10040445"
"3","0","0","1","4","59","10040445","0","0","0","10040444","0","10040446"
"4","0","0","0","4","60","10040446","0","0","0","10040445","0","10040447"
"2","0","0","2","4","61","10040447","0","0","0","10040446","0","10040448"
"2","0","0","1","4","62","10040448","0","0","0","10040447","0","10040449"
"12","0","0","0","4","63","10040449","0","0","0","10040448","0","10040450"
"11","0","0","10001","4","64","10040450","0","0","0","10040449","0","10040451"
"2","0","0","1","4","65","10040451","0","0","0","10040450","0","10040452"
"3","0","0","1","4","66","10040452","0","0","0","10040451","0","10040453"
"13","0","0","0","4","0","10040453","0","0","0","10040452","0","10040454"
"7","0","0","10001","4","1","10040454","0","0","0","10040453","0","10040455"
"2","0","0","3","4","2","10040455","0","0","0","10040454","0","10040456"
"3","0","0","1","4","3","10040456","0","0","0","10040455","0","10040547"
"7","0","0","10002","4","8","10040459","0","0","0","10040544","0","10040460"
"2","0","0","1","4","9","10040460","0","0","0","10040459","0","10040461"
"6","0","0","0","4","10","10040461","0","0","0","10040460","0","10040462"
"12","0","0","0","4","11","10040462","0","0","0","10040461","0","10040423"
"12","0","0","0","4","58","10040539","0","0","0","10040540","0","10040367"
"2","0","0","2","4","57","10040540","0","0","0","10040541","0","10040539"
"14","0","0","2","4","56","10040541","0","0","0","10040542","0","10040540"
"7","0","0","10001","4","55","10040542","0","0","0","10040543","0","10040541"
"4","0","0","0","4","54","10040543","0","0","0","10040369","0","10040542"
"7","0","0","10003","4","7","10040544","0","0","0","10040545","0","10040459"
"11","0","0","10001","4","6","10040545","0","0","0","10040546","0","10040544"
"4","0","0","0","4","5","10040546","0","0","0","10040547","0","10040545"
"7","0","0","10001","4","4","10040547","0","0","0","10040456","0","10040546"
"3","0","0","1","4","12","10040548","0","0","0","10040549","0","10040142"
"12","0","0","0","4","11","10040549","0","0","0","10040551","0","10040548"
"5","0","0","0","4","9","10040550","0","0","0","10040552","0","10040551"
"4","0","0","0","4","10","10040551","0","0","0","10040550","0","10040549"
"6","0","0","0","4","8","10040552","0","0","0","10040553","0","10040550"
"7","0","0","10001","4","7","10040553","0","0","0","10040554","0","10040552"
"2","0","0","2","4","6","10040554","0","0","0","10040555","0","10040553"
"2","0","0","1","4","5","10040555","0","0","0","10040556","0","10040554"
"12","0","0","0","4","4","10040556","0","0","0","10040146","0","10040555"
"2","0","0","2","4","49","10040557","0","0","0","10040558","0","10040171"
"2","0","0","1","4","48","10040558","0","0","0","10040560","0","10040557"
"2","0","0","1","4","46","10040559","0","0","0","10040561","0","10040560"
"14","0","0","2","4","47","10040560","0","0","0","10040559","0","10040558"
"4","0","0","0","4","45","10040561","0","0","0","10040562","0","10040559"
"3","0","0","2","4","44","10040562","0","0","0","10040563","0","10040561"
"7","0","0","10002","4","43","10040563","0","0","0","10040564","0","10040562"
"6","0","0","0","4","42","10040564","0","0","0","10040565","0","10040563"
"7","0","0","10003","4","41","10040565","0","0","0","10040175","0","10040564"
"7","0","0","10001","4","39","10040566","0","0","0","10040567","0","10040313"
"11","0","0","10001","4","38","10040567","0","0","0","10040568","0","10040566"
"7","0","0","10002","4","37","10040568","0","0","0","10040569","0","10040567"
"14","0","0","3","4","36","10040569","0","0","0","10040570","0","10040568"
"4","0","0","0","4","35","10040570","0","0","0","10040571","0","10040569"
"7","0","0","10003","4","34","10040571","0","0","0","10040572","0","10040570"
"6","0","0","0","4","33","10040572","0","0","0","10040573","0","10040571"
"7","0","0","10001","4","32","10040573","0","0","0","10040316","0","10040572"
"1","0","0","0","5","71","10050001","0","0","0","10050002","0","0"
"2","0","0","1","5","70","10050002","10050390","0","0","10050003","0","10050001"
"4","0","0","0","5","69","10050003","0","0","0","10050004","0","10050002"
"6","0","0","0","5","68","10050004","0","0","0","10050005","0","10050003"
"7","0","0","10001","5","67","10050005","0","0","0","10050006","0","10050004"
"2","0","0","2","5","66","10050006","0","0","0","10050595","0","10050005"
"4","0","0","0","5","11","10050063","0","0","0","10050064","0","10050834"
"3","0","0","2","5","10","10050064","0","0","0","10050515","0","10050063"
"7","0","0","10002","5","7","10050079","0","0","0","10050404","0","10050516"
"7","0","0","10003","5","3","10050083","0","0","0","10050084","0","10050406"
"12","0","0","0","5","2","10050084","0","0","0","10050085","0","10050083"
"6","0","0","0","5","1","10050085","0","0","0","10050086","0","10050084"
"13","0","0","0","5","0","10050086","0","0","0","10050087","0","10050085"
"2","0","0","2","5","74","10050087","0","0","0","10050088","0","10050086"
"4","0","0","0","5","73","10050088","0","0","0","10050089","0","10050087"
"7","0","0","10001","5","72","10050089","0","0","0","10050090","0","10050088"
"6","0","0","0","5","71","10050090","0","0","0","10050091","0","10050089"
"12","0","0","0","5","70","10050091","0","0","0","10050092","0","10050090"
"3","0","0","1","5","69","10050092","0","0","0","10050655","0","10050091"
"4","0","0","0","5","66","10050101","0","0","0","10050491","0","10050656"
"7","0","0","10002","5","46","10050127","0","0","0","10050128","0","10050837"
"6","0","0","0","5","45","10050128","0","10050561","0","10050838","10050567","10050127"
"3","0","0","2","5","42","10050146","0","0","0","10050659","0","10050564"
"7","0","0","10003","5","9","10050180","0","0","0","10050182","0","10050696"
"3","0","0","3","5","8","10050182","0","0","0","10050183","0","10050180"
"11","0","0","10001","5","7","10050183","0","0","0","10050697","0","10050182"
"6","0","0","0","5","4","10050186","0","0","0","10050187","0","10050840"
"14","0","0","3","5","3","10050187","0","0","0","10050188","0","10050186"
"7","0","0","10003","5","2","10050188","0","0","0","10050189","0","10050187"
"2","0","0","1","5","1","10050189","0","0","0","10050190","0","10050188"
"13","0","0","0","5","0","10050190","0","0","0","10050191","0","10050189"
"6","0","0","0","5","74","10050191","0","0","0","10050192","0","10050190"
"7","0","0","10001","5","73","10050192","0","0","0","10050698","0","10050191"
"7","0","0","10002","5","33","10050235","0","0","0","10050236","0","10050740"
"2","0","0","1","5","32","10050236","0","0","0","10050237","0","10050235"
"4","0","0","0","5","31","10050237","0","10050549","0","10050741","0","10050236"
"6","0","0","0","5","29","10050253","0","0","0","10050742","0","10050741"
"3","0","0","2","5","27","10050255","10050742","0","0","10050844","0","10050555"
"4","0","0","0","5","31","10050349","0","10050350","0","10050825","0","10050824"
"3","0","0","3","5","32","10050350","0","0","0","10050352","0","10050349"
"2","0","0","3","5","31","10050352","0","0","0","10050826","0","10050350"
"3","0","0","2","5","29","10050353","0","0","0","10050354","0","10050825"
"2","0","0","2","5","28","10050354","0","0","0","10050358","0","10050353"
"7","0","0","10003","5","29","10050356","0","0","0","10050357","0","10050826"
"3","0","0","3","5","28","10050357","0","0","0","10050358","0","10050356"
"6","0","0","0","5","27","10050358","10050357","0","0","10050359","0","10050354"
"5","0","0","0","5","26","10050359","0","0","0","10050360","0","10050358"
"4","0","0","0","5","25","10050360","0","0","0","10050361","0","10050359"
"2","0","0","3","5","24","10050361","0","0","0","10050848","0","10050360"
"2","0","0","1","5","22","10050363","0","0","0","10050364","0","10050848"
"14","0","0","3","5","21","10050364","0","0","0","10050365","0","10050363"
"4","0","0","0","5","20","10050365","0","0","0","10050366","0","10050364"
"5","0","0","0","5","19","10050366","0","0","0","10050367","0","10050365"
"3","0","0","2","5","18","10050367","0","0","0","10050849","0","10050366"
"2","0","0","1","5","16","10050369","0","0","0","10050370","0","10050849"
"4","0","0","0","5","15","10050370","0","0","0","10050827","0","10050369"
"3","0","0","3","5","4","10050382","0","0","0","10050383","0","10050828"
"6","0","0","0","5","3","10050383","0","0","0","10050829","0","10050382"
"2","0","0","1","5","1","10050385","0","0","0","10050386","0","10050829"
"13","0","0","0","5","0","10050386","0","0","0","10050387","0","10050385"
"6","0","0","0","5","74","10050387","0","0","0","10050388","0","10050386"
"4","0","0","0","5","73","10050388","0","0","0","10050389","0","10050387"
"3","0","0","2","5","72","10050389","0","0","0","10050390","0","10050388"
"12","0","0","0","5","71","10050390","0","0","0","10050002","0","10050389"
"2","0","10050654","1","5","6","10050404","10050582","0","0","10050405","0","10050079"
"3","0","0","3","5","5","10050405","0","0","0","10050406","0","10050404"
"11","0","0","10001","5","4","10050406","0","0","0","10050083","0","10050405"
"3","0","0","1","5","13","10050441","0","0","0","10050442","0","10050827"
"14","0","0","3","5","12","10050442","0","0","0","10050443","0","10050441"
"6","0","0","0","5","11","10050443","0","0","0","10050444","0","10050442"
"7","0","0","10001","5","10","10050444","0","0","0","10050445","0","10050443"
"11","0","0","10001","5","9","10050445","0","0","0","10050446","0","10050444"
"2","0","0","1","5","8","10050446","0","0","0","10050447","0","10050445"
"14","0","0","5","5","7","10050447","0","0","0","10050448","0","10050446"
"5","0","0","0","5","6","10050448","0","0","0","10050828","0","10050447"
"11","0","0","10001","5","38","10050473","0","0","0","10050737","0","10050843"
"14","0","0","5","5","65","10050491","0","0","0","10050492","0","10050101"
"7","0","0","10001","5","64","10050492","0","0","0","10050493","0","10050491"
"11","0","0","10001","5","63","10050493","0","0","0","10050852","0","10050492"
"5","0","0","0","5","61","10050495","0","0","0","10050496","0","10050852"
"3","0","0","2","5","60","10050496","0","0","0","10050497","0","10050495"
"2","0","0","2","5","59","10050497","0","0","0","10050498","0","10050496"
"14","0","0","4","5","58","10050498","0","0","0","10050499","0","10050497"
"6","0","0","0","5","57","10050499","0","0","0","10050500","0","10050498"
"4","0","0","0","5","56","10050500","0","0","0","10050501","0","10050499"
"7","0","0","10002","5","55","10050501","0","0","0","10050502","0","10050500"
"12","0","0","0","5","54","10050502","0","0","0","10050836","0","10050501"
"2","0","0","1","5","52","10050504","0","0","0","10050507","0","10050836"
"2","0","0","2","5","52","10050505","0","0","0","10050506","0","10050836"
"11","0","0","10001","5","51","10050506","0","0","0","10050508","0","10050505"
"7","0","0","10001","5","51","10050507","0","0","0","10050510","0","10050504"
"3","0","0","3","5","50","10050508","0","0","0","10050509","0","10050506"
"4","0","0","0","5","49","10050509","10050510","0","0","10050511","0","10050508"
"7","0","0","10003","5","50","10050510","0","0","0","10050509","0","10050507"
"14","0","0","3","5","48","10050511","0","0","0","10050837","0","10050509"
"2","0","0","1","5","9","10050515","0","10050576","0","10050516","10050583","10050064"
"6","0","0","0","5","8","10050516","0","0","0","10050079","0","10050515"
"14","0","0","4","5","28","10050529","0","0","0","10050530","0","10050639"
"3","0","0","1","5","27","10050530","0","0","0","10050531","0","10050529"
"7","0","0","10001","5","26","10050531","0","0","0","10050532","0","10050530"
"4","0","0","0","5","25","10050532","0","0","0","10050640","0","10050531"
"14","0","0","5","5","34","10050549","0","0","0","10050550","0","10050237"
"2","0","0","2","5","33","10050550","0","0","0","10050551","0","10050549"
"14","0","0","3","5","32","10050551","0","0","0","10050552","0","10050550"
"2","0","0","2","5","31","10050552","0","0","0","10050553","0","10050551"
"2","0","0","3","5","30","10050553","0","0","0","10050554","0","10050552"
"2","0","0","2","5","29","10050554","0","0","0","10050555","0","10050553"
"14","0","0","3","5","28","10050555","0","0","0","10050255","0","10050554"
"14","0","0","2","5","46","10050561","0","0","0","10050562","0","10050128"
"3","0","0","3","5","45","10050562","0","0","0","10050563","0","10050561"
"4","0","0","0","5","44","10050563","0","0","0","10050564","0","10050562"
"2","0","10050838","1","5","43","10050564","10050658","0","0","10050146","0","10050563"
"7","0","0","10002","5","46","10050567","0","0","0","10050574","0","10050128"
"7","0","0","10003","5","45","10050574","0","0","0","10050658","0","10050567"
"14","0","0","2","5","10","10050576","0","0","0","10050577","0","10050515"
"4","0","0","0","5","9","10050577","0","0","0","10050579","0","10050576"
"7","0","0","10003","5","8","10050579","0","0","0","10050582","0","10050577"
"14","0","0","4","5","7","10050582","0","0","0","10050404","0","10050579"
"4","0","0","0","5","10","10050583","0","0","0","10050851","0","10050515"
"2","0","0","1","5","65","10050595","0","0","0","10050596","0","10050006"
"5","0","0","0","5","64","10050596","0","0","0","10050597","0","10050595"
"4","0","0","0","5","63","10050597","0","0","0","10050830","0","10050596"
"7","0","0","10002","5","61","10050599","0","0","0","10050600","0","10050830"
"12","0","0","0","5","60","10050600","0","10050603","0","10050601","0","10050599"
"2","0","0","3","5","59","10050601","0","0","0","10050605","0","10050600"
"2","0","0","2","5","55","10050602","0","0","0","10050611","0","10050608"
"3","0","0","3","5","59","10050603","0","0","0","10050606","0","10050600"
"3","0","0","2","5","55","10050604","0","0","0","10050611","0","10050607"
"14","0","0","1","5","58","10050605","0","0","0","10050609","0","10050601"
"14","0","0","1","5","58","10050606","0","0","0","10050610","0","10050603"
"14","0","0","2","5","56","10050607","0","0","0","10050604","0","10050610"
"7","0","0","10003","5","56","10050608","0","0","0","10050602","0","10050609"
"4","0","0","0","5","57","10050609","0","0","0","10050608","0","10050605"
"6","0","0","0","5","57","10050610","0","0","0","10050607","0","10050606"
"4","0","0","0","5","54","10050611","10050604","0","0","10050850","0","10050602"
"6","0","0","0","5","51","10050614","0","0","0","10050615","0","10050831"
"5","0","0","0","5","50","10050615","0","0","0","10050616","0","10050614"
"4","0","0","0","5","49","10050616","0","0","0","10050617","0","10050615"
"14","0","0","6","5","48","10050617","0","0","0","10050618","0","10050616"
"2","0","0","1","5","47","10050618","0","0","0","10050619","0","10050617"
"3","0","0","2","5","46","10050619","0","0","0","10050620","0","10050618"
"4","0","0","0","5","45","10050620","0","0","0","10050621","0","10050619"
"11","0","0","10001","5","44","10050621","0","0","0","10050622","0","10050620"
"6","0","0","0","5","43","10050622","0","0","0","10050623","0","10050621"
"15","0","0","0","5","42","10050623","0","0","0","10050624","0","10050622"
"11","0","0","10001","5","41","10050624","0","0","0","10050625","0","10050623"
"7","0","0","10001","5","40","10050625","0","10050627","0","10050626","0","10050624"
"7","0","0","10002","5","39","10050626","0","0","0","10050632","0","10050625"
"14","0","0","2","5","39","10050627","0","0","0","10050628","0","10050625"
"3","0","0","2","5","38","10050628","0","0","0","10050629","0","10050627"
"3","0","0","3","5","37","10050629","0","0","0","10050630","0","10050628"
"4","0","0","0","5","36","10050630","10050631","0","0","10050633","0","10050629"
"7","0","0","10003","5","37","10050631","0","0","0","10050630","0","10050632"
"14","0","0","1","5","38","10050632","0","0","0","10050631","0","10050626"
"14","0","0","5","5","35","10050633","0","0","0","10050634","0","10050630"
"3","0","0","1","5","34","10050634","0","0","0","10050635","0","10050633"
"4","0","0","0","5","33","10050635","0","0","0","10050636","0","10050634"
"12","0","0","0","5","32","10050636","0","0","0","10050637","0","10050635"
"7","0","0","10001","5","31","10050637","0","0","0","10050638","0","10050636"
"2","0","0","3","5","30","10050638","0","0","0","10050639","0","10050637"
"11","0","0","10001","5","29","10050639","0","0","0","10050529","0","10050638"
"16","0","0","10050640","5","24","10050640","0","0","0","10050641","0","10050532"
"7","0","0","10002","5","23","10050641","0","0","0","10050832","0","10050640"
"2","0","0","2","5","21","10050643","0","0","0","10050644","0","10050832"
"4","0","0","0","5","20","10050644","0","0","0","10050645","0","10050643"
"11","0","0","10001","5","19","10050645","0","0","0","10050646","0","10050644"
"2","0","0","2","5","18","10050646","0","0","0","10050647","0","10050645"
"4","0","0","0","5","17","10050647","0","0","0","10050833","0","10050646"
"5","0","0","0","5","15","10050649","0","0","0","10050650","0","10050833"
"7","0","0","10003","5","14","10050650","0","0","0","10050835","0","10050649"
"4","0","0","0","5","8","10050653","0","0","0","10050654","0","10050851"
"15","0","0","0","5","7","10050654","0","0","0","10050404","0","10050653"
"15","0","0","0","5","68","10050655","0","0","0","10050656","0","10050092"
"2","0","0","2","5","67","10050656","0","0","0","10050101","0","10050655"
"5","0","0","0","5","44","10050658","0","0","0","10050564","0","10050574"
"16","0","0","10050659","5","41","10050659","0","0","0","10050660","0","10050146"
"2","0","0","1","5","40","10050660","0","0","0","10050661","0","10050659"
"14","0","0","3","5","39","10050661","0","0","0","10050662","0","10050660"
"5","0","0","0","5","38","10050662","0","0","0","10050663","0","10050661"
"3","0","0","2","5","37","10050663","0","0","0","10050664","0","10050662"
"4","0","0","0","5","36","10050664","0","0","0","10050665","0","10050663"
"2","0","0","2","5","35","10050665","0","0","0","10050666","0","10050664"
"6","0","0","0","5","34","10050666","0","0","0","10050839","0","10050665"
"14","0","0","2","5","32","10050668","0","0","0","10050670","0","10050839"
"4","0","0","0","5","31","10050670","0","0","0","10050671","0","10050668"
"11","0","0","10001","5","30","10050671","0","0","0","10050672","0","10050670"
"4","0","0","0","5","29","10050672","0","0","0","10050673","0","10050671"
"2","0","0","1","5","28","10050673","0","0","0","10050674","0","10050672"
"7","0","0","10001","5","27","10050674","0","0","0","10050675","0","10050673"
"3","0","0","3","5","26","10050675","0","0","0","10050676","0","10050674"
"14","0","0","6","5","25","10050676","0","0","0","10050677","0","10050675"
"12","0","0","0","5","24","10050677","0","0","0","10050678","0","10050676"
"7","0","0","10002","5","23","10050678","0","10050684","0","10050679","0","10050677"
"3","0","0","2","5","22","10050679","0","0","0","10050681","0","10050678"
"3","0","0","2","5","18","10050680","0","0","0","10050689","0","10050682"
"7","0","0","10003","5","21","10050681","0","0","0","10050683","0","10050679"
"7","0","0","10003","5","19","10050682","0","0","0","10050680","0","10050683"
"2","0","0","1","5","20","10050683","0","0","0","10050682","0","10050681"
"2","0","0","3","5","22","10050684","0","0","0","10050686","0","10050678"
"2","0","0","3","5","18","10050685","0","0","0","10050689","0","10050688"
"4","0","0","0","5","21","10050686","0","0","0","10050687","0","10050684"
"6","0","0","0","5","20","10050687","0","0","0","10050688","0","10050686"
"11","0","0","10001","5","19","10050688","0","0","0","10050685","0","10050687"
"7","0","0","10001","5","17","10050689","10050685","0","0","10050690","0","10050680"
"4","0","0","0","5","16","10050690","0","0","0","10050691","0","10050689"
"15","0","0","0","5","15","10050691","0","0","0","10050692","0","10050690"
"14","0","0","5","5","14","10050692","0","0","0","10050693","0","10050691"
"6","0","0","0","5","13","10050693","0","0","0","10050694","0","10050692"
"11","0","0","10001","5","12","10050694","0","0","0","10050695","0","10050693"
"2","0","0","2","5","11","10050695","0","0","0","10050696","0","10050694"
"4","0","0","0","5","10","10050696","0","0","0","10050180","0","10050695"
"4","0","0","0","5","6","10050697","0","0","0","10050840","0","10050183"
"14","0","0","4","5","72","10050698","0","0","0","10050699","0","10050192"
"4","0","0","0","5","71","10050699","0","0","0","10050700","0","10050698"
"2","0","0","1","5","70","10050700","0","0","0","10050701","0","10050699"
"7","0","0","10001","5","69","10050701","0","0","0","10050702","0","10050700"
"2","0","0","2","5","68","10050702","0","0","0","10050712","0","10050701"
"14","0","0","4","5","66","10050704","0","0","0","10050705","0","10050712"
"4","0","0","0","5","65","10050705","0","0","0","10050841","0","10050704"
"7","0","0","10001","5","63","10050707","0","0","0","10050708","0","10050841"
"2","0","0","2","5","62","10050708","0","0","0","10050713","0","10050707"
"14","0","0","3","5","60","10050710","0","0","0","10050711","0","10050713"
"11","0","0","10001","5","59","10050711","0","10050715","0","10050714","0","10050710"
"11","0","0","10001","5","67","10050712","0","0","0","10050704","0","10050702"
"12","0","0","0","5","61","10050713","0","0","0","10050710","0","10050708"
"3","0","0","1","5","58","10050714","0","0","0","10050717","0","10050711"
"4","0","0","0","5","58","10050715","0","0","0","10050716","0","10050711"
"2","0","0","2","5","57","10050716","0","0","0","10050719","0","10050715"
"12","0","0","0","5","57","10050717","0","0","0","10050718","0","10050714"
"14","0","0","4","5","56","10050718","0","0","0","10050720","0","10050717"
"3","0","0","3","5","56","10050719","0","0","0","10050720","0","10050716"
"4","0","0","0","5","55","10050720","10050719","0","0","10050721","0","10050718"
"5","0","0","0","5","54","10050721","0","0","0","10050722","0","10050720"
"3","0","0","1","5","53","10050722","0","0","0","10050723","0","10050721"
"16","0","0","10050723","5","52","10050723","0","0","0","10050724","0","10050722"
"14","0","0","2","5","51","10050724","0","0","0","10050725","0","10050723"
"7","0","0","10001","5","50","10050725","0","0","0","10050726","0","10050724"
"5","0","0","0","5","49","10050726","0","0","0","10050842","0","10050725"
"7","0","0","10002","5","47","10050728","0","0","0","10050729","0","10050842"
"2","0","0","2","5","46","10050729","0","0","0","10050730","0","10050728"
"4","0","0","0","5","45","10050730","0","0","0","10050731","0","10050729"
"14","0","0","3","5","44","10050731","0","0","0","10050732","0","10050730"
"6","0","0","0","5","43","10050732","0","0","0","10050733","0","10050731"
"3","0","0","1","5","42","10050733","0","0","0","10050734","0","10050732"
"7","0","0","10001","5","41","10050734","0","0","0","10050735","0","10050733"
"14","0","0","4","5","40","10050735","0","0","0","10050843","0","10050734"
"4","0","0","0","5","37","10050737","0","0","0","10050738","0","10050473"
"15","0","0","0","5","36","10050738","0","0","0","10050739","0","10050737"
"14","0","0","3","5","35","10050739","0","0","0","10050740","0","10050738"
"6","0","0","0","5","34","10050740","0","0","0","10050235","0","10050739"
