606a0dbb50aca206f716e153fe4776b9b079b0593f969a0e0429dbfb66931008,06709ffec2998d5d855860d5386d189a2edd3dcec0e9c72805f6fce80496804e,ffcbede9ef7a04b7144c886e35868e1865f459eafdc5c6352f9763ce4e264817,80862a3f48a5c8fb950008deac4f0f84f38e06fcfbd8479cf491a3c782bd2ed1,3b5613101e7d962525b6f9af0a2087e2c91b4c0a8c856e49ca6bb2178de0ab9c,79e575f9fa55b4f037d87b83f5ec97329cf1d427fa4eda3c06eec47373902f1b,628bdddc41caec7383ca7b47c5a208803c41d5447f1bc2b8985d2f6c30e89931,9a4c06cd7c5d42b5f22f1a5f773b3f03e6ba2cb09ba07613535834c733d30968,fe71a82ef384dbf294307e394cb83364bd8302ba3c8f2c143a4643fb7d9468a8,ca1069d8596a3c36a138bbbabe23e9e63e66536b5c24602147b10c56cb9fb135,2e778fc1e13f1ccbd727fcaf14ea734fce47155a65ef2ddcf103765d1604c749,1d508aa76001d7253c1abe9cb2e2f10af4343f8f5f2fb371051861992ee5f32d,38b904c4bd5d555389a31e04c125ea69b06c3bc078e0c0366e756dbbd7c6ac52,dd8c2769c08e681a3849ab50e4d2cad268382d1dbd7693b3aa4615b3800b4a55,cd3041be0369ded0667014a7e22563ab5d5061eb47d1eb1ed123a19a267c44a1,4a8fe7d5b3acc4c89453f774204c6e380f6d369d76b6d89030bee4328eb44144,0ffa47706f9b8ca78f4b4db2c51881a24dda55dcbbffdb2999b004e99ec8d63b,fb4f1517df94425c3acd6c2fdd450efac3cb1f2bc006d573eb561041d50583f7,5f0c4dbd6d572700777e716d30157e7a218456181976b2e6b3dcdf49bb3cfde8,00132e8fd6c866158554b9d855201edd2fa6b7a780bb2255d236f321e0fd4420,b50fb39f386b2d2cea927f61fb36fc8188d9821a94ae629c0e7c7627296a470e,465ccc17c566230af5ec060e3e1e70f0f111d1e91d3e1a6b2033440aed217287,a58b564f85653f5a8b30e2616cc1a9fcb332bf98b2c24ec4ae3e2384e17587b7,4dfbfe2c123a0b4a0dda0890268b94e9978398da4fe28bc73a6afcd47df6c76b,428efe98dbe5988488778be1a6271456086d8ce16ef68e492911c7b04eec2d9f,7871375ba277dd5dd617f81ded467170f203eccd939b1cb89e2c169447ff42a1,8e06cd98cfc140dbbbe84633cc7cc8679aa7bef109a338a31e9fb68459f1f41a,aacec6acbee78da4970dd9e1956681e9bd33010977667aefe7ee03c49363eed4,0c2dfb8a9f70f64d55ac6e006bb50002784409ec6be1f79f2c60fbe6f178193d,a8e2b892be7995d7d304e5c01e609b24e070d6986db859691995e6c9fbe70cca,29ce0794593bf20b32a20b94816dc4510b12e942b43204333909a07a094869a8,a9d65dc56efbb5990b8b51fc84cfdea428091034511a8f8efaba9846b7970198
"0","0","0","0","0","0","2","1065","0","1065006","嘉夜のエピソード第6話","0","0","1166","0","0","0","60","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065007","嘉夜のエピソード第7話","0","0","1166","0","0","0","60","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065008","嘉夜のエピソード第8話","0","6","1166","0","0","0","90","0","0","0","0","0","10","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065009","嘉夜のエピソード第9話","0","0","1166","0","0","0","80","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065010","嘉夜のエピソード第10話","0","0","1166","0","0","0","210","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065011","嘉夜のエピソード第11話","0","0","1166","0","0","0","210","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1065","0","1065012","嘉夜のエピソード第12話","0","0","1166","0","0","0","360","0","0","0","0","0","0","1249","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066002","祈梨のエピソード第2話","0","0","1165","0","0","0","15","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066003","祈梨のエピソード第3話","0","0","1165","0","0","0","15","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066004","祈梨のエピソード第4話","0","0","1165","0","0","0","30","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066005","祈梨のエピソード第5話","0","0","1165","0","0","0","40","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066006","祈梨のエピソード第6話","0","6","1165","0","0","0","40","0","0","0","0","0","10","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066007","祈梨のエピソード第7話","0","6","1165","0","0","0","40","0","0","0","0","0","10","1216","0","0","0","0","0","0","0"
"0","0","0","11","0","0","2","1066","1283","1066008","祈梨のエピソード第8話","0","6","1165","0","60","0","60","0","0","0","0","0","15","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066009","祈梨のエピソード第9話","0","0","1165","0","0","0","80","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066010","祈梨のエピソード第10話","0","0","1165","0","0","0","140","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066011","祈梨のエピソード第11話","0","0","1165","0","0","0","140","0","0","0","0","0","0","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1066","1283","1066012","祈梨のエピソード第12話","0","1","1165","0","0","0","240","0","0","0","0","0","500","1216","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067002","帆稀のエピソード第2話","0","0","1245","0","0","0","15","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067003","帆稀のエピソード第3話","0","0","1245","0","0","0","15","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067004","帆稀のエピソード第4話","0","0","1245","0","0","0","30","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067005","帆稀のエピソード第5話","0","0","1245","0","0","0","40","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067006","帆稀のエピソード第6話","0","0","1245","0","0","0","60","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067007","帆稀のエピソード第7話","0","0","1245","0","0","0","60","0","0","0","0","0","0","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1067","0","1067008","帆稀のエピソード第8話","0","7","1245","0","0","0","90","0","0","0","0","0","10","1318","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1068","0","1068002","拉比林斯達のエピソード第2話","0","0","1212","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1068","0","1068003","拉比林斯達のエピソード第3話","0","11","1212","0","0","0","80","0","0","0","0","0","60","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1068","0","1068004","拉比林斯達のエピソード第4話","0","11","1212","0","0","0","120","0","0","0","0","0","150","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1069","0","1069002","霸瞳皇帝のエピソード第2話","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1069","0","1069003","霸瞳皇帝のエピソード第3話","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1069","0","1069004","霸瞳皇帝のエピソード第4話","0","6","0","0","0","0","150","0","0","0","0","0","10","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1070","0","1070002","似似花のエピソード第2話","0","0","1150","0","0","0","60","0","0","0","0","0","0","1266","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1070","0","1070003","似似花のエピソード第3話","0","11","1150","0","0","0","80","0","0","0","0","0","60","1266","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1070","0","1070004","似似花のエピソード第4話","0","11","1150","0","0","0","120","0","0","0","0","0","150","1266","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071002","克莉絲提娜のエピソード第2話","0","0","1115","0","0","0","60","0","0","0","0","0","0","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071003","克莉絲提娜のエピソード第3話","0","11","1115","0","0","0","80","0","0","0","0","0","60","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071004","克莉絲提娜のエピソード第4話","0","11","1115","0","0","0","120","0","0","0","0","0","150","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071005","クリスティーナのエピソード第5話","0","0","1115","0","0","0","80","0","0","0","0","0","0","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071006","クリスティーナのエピソード第6話","0","6","1115","0","0","0","80","0","0","0","0","0","40","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071007","クリスティーナのエピソード第7話","0","6","1115","0","0","0","80","0","0","0","0","0","40","1238","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1071","0","1071008","クリスティーナのエピソード第8話","0","6","1115","0","0","0","200","0","0","0","0","0","60","1238","0","0","0","0","0","0","0"
"1279","0","0","0","0","0","2","1075","1118","1075002","ペコリーヌ（サマー）のエピソード第2話","0","0","1058","0","0","0","10","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","2","1075","1118","1075003","ペコリーヌ（サマー）のエピソード第3話","0","0","1058","0","0","0","30","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","2","1075","1118","1075004","ペコリーヌ（サマー）のエピソード第4話","0","0","1058","0","0","0","50","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","6","1075","1118","1075005","貪吃佩可（夏日）のエピソード第5話","0","0","1058","0","0","0","20","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","6","1075","1118","1075006","貪吃佩可（夏日）のエピソード第6話","0","0","1058","0","0","0","30","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","6","1075","1118","1075007","貪吃佩可（夏日）のエピソード第7話","0","0","1058","0","0","0","30","0","0","0","0","0","0","1804","0","0","0","0","0","0","1210"
"1279","0","0","0","0","0","2","1075","1118","1075008","貪吃佩可（夏日）のエピソード第8話","0","6","1058","0","0","0","15","0","0","0","0","0","50","1804","0","0","0","0","0","0","1210"
"1253","0","0","0","0","0","2","1076","1805","1076002","コッコロ（サマー）のエピソード第2話","0","0","1059","0","0","0","10","0","0","0","0","0","0","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076003","コッコロ（サマー）のエピソード第3話","0","0","1059","0","0","0","30","0","0","0","0","0","0","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076004","コッコロ（サマー）のエピソード第4話","0","15","1059","0","0","0","30","0","0","0","0","0","2","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076005","可可蘿（夏日）のエピソード第5話","0","0","1059","0","0","0","20","0","0","0","0","0","0","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076006","可可蘿（夏日）のエピソード第6話","0","0","1059","0","0","0","30","0","0","0","0","0","0","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076007","可可蘿（夏日）のエピソード第7話","0","0","1059","0","0","0","30","0","0","0","0","0","0","1119","0","0","0","0","0","0","1155"
"1253","0","0","0","0","0","2","1076","1805","1076008","可可蘿（夏日）のエピソード第8話","0","15","1059","0","0","0","50","0","0","0","0","0","5","1119","0","0","0","0","0","0","1155"
"0","0","0","0","0","0","4","1077","1308","1077002","スズメ（サマー）のエピソード第2話","0","0","1025","0","0","0","10","0","0","0","0","0","0","1121","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1077","1308","1077003","スズメ（サマー）のエピソード第3話","0","0","1025","0","0","0","30","0","0","0","0","0","0","1121","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1077","1308","1077004","スズメ（サマー）のエピソード第4話","0","0","1025","0","0","0","50","0","0","0","0","0","0","1121","0","0","0","0","0","0","0"
"1272","0","0","0","0","0","4","1078","1806","1078002","キャル（サマー）のエピソード第2話","0","0","1060","0","0","0","15","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078003","キャル（サマー）のエピソード第3話","0","0","1060","0","0","0","15","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078004","キャル（サマー）のエピソード第4話","0","0","1060","0","0","0","30","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078005","凱留（夏日）のエピソード第5話","0","0","1060","0","0","0","20","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078006","凱留（夏日）のエピソード第6話","0","0","1060","0","0","0","30","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078007","凱留（夏日）のエピソード第7話","0","0","1060","0","0","0","30","0","0","0","0","0","0","1120","0","0","0","0","0","0","1211"
"1272","0","0","0","0","0","4","1078","1806","1078008","凱留（夏日）のエピソード第8話","0","7","1060","0","0","0","60","0","0","0","0","0","10","1120","0","0","0","0","0","0","1211"
"0","0","0","0","0","0","2","1079","1251","1079002","タマキ（サマー）のエピソード第2話","0","0","1046","0","0","0","10","0","0","0","0","0","0","1168","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1079","1251","1079003","タマキ（サマー）のエピソード第3話","0","0","1046","0","0","0","30","0","0","0","0","0","0","1168","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1079","1251","1079004","タマキ（サマー）のエピソード第4話","0","0","1046","0","0","0","50","0","0","0","0","0","0","1168","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1080","0","1080002","ミフユ（サマー）のエピソード第2話","0","0","1048","0","0","0","10","0","0","0","0","0","0","1169","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1080","0","1080003","ミフユ（サマー）のエピソード第3話","0","0","1048","0","0","0","30","0","0","0","0","0","0","1169","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1080","0","1080004","ミフユ（サマー）のエピソード第4話","0","0","1048","0","0","0","50","0","0","0","0","0","0","1169","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1081","1271","1081002","シノブ（ハロウィン）のエピソード第2話","0","0","1031","0","0","0","10","0","0","0","0","0","0","1220","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1081","1271","1081003","シノブ（ハロウィン）のエピソード第3話","0","0","1031","0","0","0","30","0","0","0","0","0","0","1220","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1081","1271","1081004","シノブ（ハロウィン）のエピソード第4話","0","0","1031","0","0","0","50","0","0","0","0","0","0","1220","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1082","0","1082002","ミヤコ（ハロウィン）のエピソード第2話","0","0","1007","0","0","0","10","0","0","0","0","0","0","1199","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1082","0","1082003","ミヤコ（ハロウィン）のエピソード第3話","0","0","1007","0","0","0","30","0","0","0","0","0","0","1199","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1082","0","1082004","ミヤコ（ハロウィン）のエピソード第4話","0","0","1007","0","0","0","50","0","0","0","0","0","0","1199","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1083","0","1083002","ミサキ（ハロウィン）のエピソード第2話","0","0","1050","0","0","0","15","0","0","0","0","0","0","1214","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1083","0","1083003","ミサキ（ハロウィン）のエピソード第3話","0","0","1050","0","0","0","15","0","0","0","0","0","0","1214","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1083","0","1083004","ミサキ（ハロウィン）のエピソード第4話","0","0","1050","0","0","0","30","0","0","0","0","0","0","1214","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1084","0","1084002","チカ（クリスマス）のエピソード第2話","0","0","1042","0","0","0","10","0","0","0","0","0","0","1173","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1084","0","1084003","チカ（クリスマス）のエピソード第3話","0","0","1042","0","0","0","30","0","0","0","0","0","0","1173","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1084","0","1084004","チカ（クリスマス）のエピソード第4話","0","0","1042","0","0","0","50","0","0","0","0","0","0","1173","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1085","0","1085002","クルミ（クリスマス）のエピソード第2話","0","0","1021","0","0","0","10","0","0","0","0","0","0","1213","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1085","0","1085003","クルミ（クリスマス）のエピソード第3話","0","0","1021","0","0","0","30","0","0","0","0","0","0","1213","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1085","0","1085004","クルミ（クリスマス）のエピソード第4話","0","0","1021","0","0","0","50","0","0","0","0","0","0","1213","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1086","0","1086002","アヤネ（クリスマス）のエピソード第2話","0","0","1023","0","0","0","10","0","0","0","0","0","0","1232","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1086","0","1086003","アヤネ（クリスマス）のエピソード第3話","0","0","1023","0","0","0","30","0","0","0","0","0","0","1232","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1086","0","1086004","アヤネ（クリスマス）のエピソード第4話","0","0","1023","0","0","0","50","0","0","0","0","0","0","1232","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1087","1224","1087002","ヒヨリ（ニューイヤー）のエピソード第2話","0","0","1001","0","0","0","10","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087003","ヒヨリ（ニューイヤー）のエピソード第3話","0","0","1001","0","0","0","30","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087004","ヒヨリ（ニューイヤー）のエピソード第4話","0","0","1001","0","0","0","50","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087005","ヒヨリ（ニューイヤー）のエピソード第5話","0","0","1001","0","0","0","80","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087006","ヒヨリ（ニューイヤー）のエピソード第6話","0","0","1001","0","0","0","210","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087007","ヒヨリ（ニューイヤー）のエピソード第7話","0","0","1001","0","0","0","210","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"0","0","0","0","0","0","2","1087","1224","1087008","ヒヨリ（ニューイヤー）のエピソード第8話","0","0","1001","0","0","0","360","0","0","0","0","0","0","1801","0","0","0","0","0","0","1287"
"1289","0","0","0","0","0","4","1088","1156","1088002","ユイ（ニューイヤー）のエピソード第2話","0","0","1002","0","0","0","10","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088003","ユイ（ニューイヤー）のエピソード第3話","0","0","1002","0","0","0","30","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088004","ユイ（ニューイヤー）のエピソード第4話","0","0","1002","0","0","0","50","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088005","ユイ（ニューイヤー）のエピソード第5話","0","0","1002","0","0","0","80","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088006","ユイ（ニューイヤー）のエピソード第6話","0","0","1002","0","0","0","120","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088007","ユイ（ニューイヤー）のエピソード第7話","0","0","1002","0","0","0","120","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1289","0","0","0","0","0","4","1088","1156","1088008","ユイ（ニューイヤー）のエピソード第8話","0","0","1002","0","0","0","240","0","0","0","0","0","0","1802","0","0","0","0","0","0","1226"
"1288","0","0","0","0","0","2","1089","1803","1089002","レイ（ニューイヤー）のエピソード第2話","0","0","1003","0","0","0","10","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089003","レイ（ニューイヤー）のエピソード第3話","0","0","1003","0","0","0","30","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089004","レイ（ニューイヤー）のエピソード第4話","0","0","1003","0","0","0","50","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089005","レイ（ニューイヤー）のエピソード第5話","0","0","1003","0","0","0","80","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089006","レイ（ニューイヤー）のエピソード第6話","0","0","1003","0","0","0","210","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089007","レイ（ニューイヤー）のエピソード第7話","0","0","1003","0","0","0","210","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"1288","0","0","0","0","0","2","1089","1803","1089008","レイ（ニューイヤー）のエピソード第8話","0","0","1003","0","0","0","340","0","0","0","0","0","0","1140","0","0","0","0","0","0","1225"
"0","0","0","0","0","0","2","1090","1299","1090002","エリコ（バレンタイン）のエピソード第2話","0","0","1027","0","0","0","10","0","0","0","0","0","0","1170","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1090","1299","1090003","エリコ（バレンタイン）のエピソード第3話","0","0","1027","0","0","0","30","0","0","0","0","0","0","1170","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1090","1299","1090004","エリコ（バレンタイン）のエピソード第4話","0","0","1027","0","0","0","50","0","0","0","0","0","0","1170","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1091","1200","1091002","シズル（バレンタイン）のエピソード第2話","0","0","1049","0","0","0","10","0","0","0","0","0","0","1171","0","0","0","0","0","0","1811"
"0","0","0","0","0","0","2","1091","1200","1091003","シズル（バレンタイン）のエピソード第3話","0","0","1049","0","0","0","30","0","0","0","0","0","0","1171","0","0","0","0","0","0","1811"
"0","0","0","0","0","0","2","1091","1200","1091004","シズル（バレンタイン）のエピソード第4話","0","0","1049","0","0","0","50","0","0","0","0","0","0","1171","0","0","0","0","0","0","1811"
"0","0","0","0","0","0","4","1092","0","1092002","安のエピソード第2話","0","0","1810","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1092","0","1092003","安のエピソード第3話","0","0","1810","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1092","0","1092004","安のエピソード第4話","0","7","1810","0","0","0","150","0","0","0","0","0","10","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1093","0","1093002","露のエピソード第2話","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1093","0","1093003","露のエピソード第3話","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1093","0","1093004","露のエピソード第4話","0","7","0","0","0","0","150","0","0","0","0","0","10","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1094","0","1094002","古蕾婭のエピソード第2話","0","0","1810","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1094","0","1094003","古蕾婭のエピソード第3話","0","0","1810","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1094","0","1094004","古蕾婭のエピソード第4話","0","0","1810","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1095","1270","1095002","クウカ（オーエド）のエピソード第2話","0","4","1045","0","0","0","15","0","0","0","0","0","15","1191","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1095","1270","1095003","クウカ（オーエド）のエピソード第3話","0","4","1045","0","0","0","30","0","0","0","0","0","30","1191","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1095","1270","1095004","クウカ（オーエド）のエピソード第4話","0","4","1045","0","0","0","30","0","0","0","0","0","30","1191","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1096","0","1096002","ニノン（オーエド）のエピソード第2話","0","0","1030","0","0","0","10","0","0","0","0","0","0","1178","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1096","0","1096003","ニノン（オーエド）のエピソード第3話","0","0","1030","0","0","0","30","0","0","0","0","0","0","1178","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1096","0","1096004","ニノン（オーエド）のエピソード第4話","0","0","1030","0","0","0","50","0","0","0","0","0","0","1178","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1097","0","1097002","レムのエピソード第2話","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1097","0","1097003","レムのエピソード第3話","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1097","0","1097004","レムのエピソード第4話","0","6","0","0","0","0","150","0","0","0","0","0","10","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1098","0","1098002","ラムのエピソード第2話","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1098","0","1098003","ラムのエピソード第3話","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1098","0","1098004","ラムのエピソード第4話","0","7","0","0","0","0","150","0","0","0","0","0","10","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1099","0","1099002","エミリアのエピソード第2話","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1099","0","1099003","エミリアのエピソード第3話","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1099","0","1099004","エミリアのエピソード第4話","0","0","0","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1100","1273","1100002","スズナ（サマー）のエピソード第2話","0","0","1016","0","0","0","10","0","0","0","0","0","0","1179","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1100","1273","1100003","スズナ（サマー）のエピソード第3話","0","0","1016","0","0","0","30","0","0","0","0","0","0","1179","0","0","0","0","0","0","0"
"0","0","0","0","0","0","2","1100","1273","1100004","スズナ（サマー）のエピソード第4話","0","0","1016","0","0","0","50","0","0","0","0","0","0","1179","0","0","0","0","0","0","0"
"0","0","0","0","0","0","4","1101","0","1101002","イオ（サマー）のエピソード第2話","0","0","1018","0","0","0","10","0","0","0","0","0","0","1190","0","0","0","0","0","0","0"
