02679e80b0f92707a0c1e40a02cb84c349f46abcbb0734592c635412f684c6ad,885ac5a5a8e1dc3395df97406db86dcdba39a2e19ecf08b189036417dd39cce1,c44bd4f499ec1683cdc414ca5cbb6e3b730c9de4abcea470e1466fcc6228adf3,3e1313df2274c77769b2a6eadb0a57e7b14870786a220daaa00a349a5a0753c1,9c01520cb60e23d8a707a60749d6f2f7d2bf99ebd25681f9bf117570aee83711,a4aee678347849a7ec320b73a59edfe1d0a3181a45d60d397e9035c97c18efbb,a2c0242be23f170a95575c5a530d131c5e8cc6fc7eaaca47ea1bdb79eaa79ea2,81c9521f8435e8b08f0cdc7bf283729504109fc8692870423d1b5cacac41f7f2,52b496247d6d71b584afdb3edde1420f9c793c95f8e49fc13ceb4251cf8dbc42,dd5f29b800de653ad589a90dfab1dafce1e9e5d26ae31e93046530bdd4457da5,6a5fcbc3cf629f24903a596a0a19865231b4bea71c231a024fc4d386f5cfe1f6,b44fc93c0ea3746580bf383184e053810d12b902a94cf0818c6d7fc4b0755efa,e0807275d78e1d87a2c18af2f5ae74aba835b8470b38c36a94bd40891ee97a93,8a34e37ea1f6ff39a4e543ef226de0d8800810ea540dc985cb4d2f44e54a9a22,bfefcca4b8cedcb76193dc820c9c36ea981a6f62abe2f8df7faac71aa052c056
"0","2024/09/01 16:00:00","1","610144101","2030/04/01 14:59:59","99001305","打倒1隻魔物植物‧莫培爾培（NORMAL限定）","9001","601","6006","1016710","1","99001305","0","10168"
"0","2024/09/01 16:00:00","1","610144201","2030/04/01 14:59:59","99001306","打倒1隻魔物植物‧莫培爾培（HARD限定）","9001","601","6007","1016711","1","99001306","0","10168"
"0","2024/09/01 16:00:00","1","610144301","2030/04/01 14:59:59","99001307","打倒1隻魔物植物‧莫培爾培（VERY HARD限定）","9001","601","6010","1016712","1","99001307","0","10168"
"0","2024/09/01 16:00:00","1","610144401","2030/04/01 14:59:59","99001308","打倒1隻魔物植物‧莫培爾培（SPECIAL限定）","9001","601","6011","1016713","1","99001308","0","10168"
"0","2024/10/01 16:00:00","1","610146101","2030/04/01 14:59:59","99001309","打倒1隻捲土重來‧吉諾（NORMAL限定）","9001","601","6006","1016910","1","99001309","0","10169"
"0","2024/10/01 16:00:00","1","610146201","2030/04/01 14:59:59","99001310","打倒1隻捲土重來‧吉諾（HARD限定）","9001","601","6007","1016911","1","99001310","0","10169"
"0","2024/10/01 16:00:00","1","610146301","2030/04/01 14:59:59","99001311","打倒1隻捲土重來‧吉諾（VERY HARD限定）","9001","601","6010","1016912","1","99001311","0","10169"
"0","2024/10/01 16:00:00","1","610146401","2030/04/01 14:59:59","99001312","打倒1隻捲土重來‧吉諾（SPECIAL限定）","9001","601","6011","1016913","1","99001312","0","10169"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001313","閱覽所有大夢想樂園導覽","0","601","6001","15","1","99001313","0","10169"
"0","2024/11/01 16:00:00","1","610148101","2030/04/01 14:59:59","99001314","打倒1隻盛夏的發狂史萊姆（NORMAL限定）","9001","601","6006","1017010","1","99001314","0","10170"
"0","2024/11/01 16:00:00","1","610148201","2030/04/01 14:59:59","99001315","打倒1隻盛夏的發狂史萊姆（HARD限定）","9001","601","6007","1017011","1","99001315","0","10170"
"0","2024/11/01 16:00:00","1","610148301","2030/04/01 14:59:59","99001316","打倒1隻盛夏的發狂史萊姆（VERY HARD限定）","9001","601","6010","1017012","1","99001316","0","10170"
"0","2024/11/01 16:00:00","1","610148401","2030/04/01 14:59:59","99001317","打倒1隻盛夏的發狂史萊姆（SPECIAL限定）","9001","601","6011","1017013","1","99001317","0","10170"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001318","透過修復夏日相片復原所有相片","0","601","6001","15","1","99001318","0","10170"
"0","2024/12/01 16:00:00","1","1015001","2030/04/01 14:59:59","99001319","打倒1隻混沌生成系統（NORMAL限定）","9019","601","6006","10","1","99001319","0","10150"
"0","2024/12/01 16:00:00","1","1015002","2030/04/01 14:59:59","99001320","打倒1隻混沌生成系統（HARD限定）","9019","601","6007","11","1","99001320","0","10150"
"0","2024/12/01 16:00:00","1","1015003","2030/04/01 14:59:59","99001321","打倒1隻混沌生成系統（VERY HARD限定）","9019","601","6010","12","1","99001321","0","10150"
"0","2024/12/01 16:00:00","1","1015004","2030/04/01 14:59:59","99001322","打倒1隻混沌生成系統（SPECIAL限定）","9019","601","6011","13","1","99001322","0","10150"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001323","閱覽所有水都的回憶劇情","0","601","6001","15","1","99001323","0","10150"
"0","2025/01/01 16:00:00","1","1015201","2030/04/01 14:59:59","99001324","打倒1隻吞食記憶‧白島鯨（NORMAL限定）","9019","601","6006","10","1","99001324","0","10152"
"0","2025/01/01 16:00:00","1","1015202","2030/04/01 14:59:59","99001325","打倒1隻吞食記憶‧白島鯨（HARD限定）","9019","601","6007","11","1","99001325","0","10152"
"0","2025/01/01 16:00:00","1","1015203","2030/04/01 14:59:59","99001326","打倒1隻吞食記憶‧白島鯨（VERY HARD限定）","9019","601","6010","12","1","99001326","0","10152"
"0","2025/01/01 16:00:00","1","1015204","2030/04/01 14:59:59","99001327","打倒1隻吞食記憶‧白島鯨（SPECIAL限定）","9019","601","6011","13","1","99001327","0","10152"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001328","閱覽所有大家的廣播體操","0","601","6001","15","1","99001328","0","10152"
"0","2025/02/01 16:00:00","1","1015401","2030/04/01 14:59:59","99001329","打倒1隻惡毒巨蛇（NORMAL限定）","9019","601","6006","10","1","99001329","0","10154"
"0","2025/02/01 16:00:00","1","1015402","2030/04/01 14:59:59","99001330","打倒1隻惡毒巨蛇（HARD限定）","9019","601","6007","11","1","99001330","0","10154"
"0","2025/02/01 16:00:00","1","1015403","2030/04/01 14:59:59","99001331","打倒1隻惡毒巨蛇（VERY HARD限定）","9019","601","6010","12","1","99001331","0","10154"
"0","2025/02/01 16:00:00","1","1015404","2030/04/01 14:59:59","99001332","打倒1隻惡毒巨蛇（SPECIAL限定）","9019","601","6011","13","1","99001332","0","10154"
"0","2025/03/01 16:00:00","1","1015601","2030/04/01 14:59:59","99001333","打倒1隻超級 衝刺喬（NORMAL限定）","9019","601","6006","10","1","99001333","0","10156"
"0","2025/03/01 16:00:00","1","1015602","2030/04/01 14:59:59","99001334","打倒1隻超級 衝刺喬（HARD限定）","9019","601","6007","11","1","99001334","0","10156"
"0","2025/03/01 16:00:00","1","1015603","2030/04/01 14:59:59","99001335","打倒1隻超級 衝刺喬（VERY HARD限定）","9019","601","6010","12","1","99001335","0","10156"
"0","2025/03/01 16:00:00","1","1015604","2030/04/01 14:59:59","99001336","打倒1隻超級 衝刺喬（SPECIAL限定）","9019","601","6011","13","1","99001336","0","10156"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001337","在「衝突！破壞！非法坦克大戰」中，將機器的總戰力提升至10000以上","0","601","6001","15","1","99001337","0","10156"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001338","在「衝突！破壞！非法坦克大戰」中，從布武機那邊獲得50個零件","0","601","6001","15","1","99001338","0","10156"
"0","2029/04/01 15:00:00","1","0","2030/04/01 14:59:59","99001339","在「衝突！破壞！非法坦克大戰」中，通過冒險模式的關卡50","0","601","6001","15","1","99001339","0","10156"
"0","2025/04/01 16:00:00","1","1015801","2030/04/01 14:59:59","99001340","打倒1隻年幼鬼魂‧吐舌鬼（NORMAL限定）","9019","601","6006","10","1","99001340","0","10158"
"0","2025/04/01 16:00:00","1","1015802","2030/04/01 14:59:59","99001341","打倒1隻年幼鬼魂‧吐舌鬼（HARD限定）","9019","601","6007","11","1","99001341","0","10158"
"0","2025/04/01 16:00:00","1","1015803","2030/04/01 14:59:59","99001342","打倒1隻年幼鬼魂‧吐舌鬼（VERY HARD限定）","9019","601","6010","12","1","99001342","0","10158"
"0","2025/04/01 16:00:00","1","1015804","2030/04/01 14:59:59","99001343","打倒1隻年幼鬼魂‧吐舌鬼（SPECIAL限定）","9019","601","6011","13","1","99001343","0","10158"
"0","2025/05/01 16:00:00","1","1016001","2030/04/01 14:59:59","99001344","打倒1隻咒縛的大蛇‧梅杜希亞娜（NORMAL限定）","9019","601","6006","10","1","99001344","0","10160"
"0","2025/05/01 16:00:00","1","1016002","2030/04/01 14:59:59","99001345","打倒1隻咒縛的大蛇‧梅杜希亞娜（HARD限定）","9019","601","6007","11","1","99001345","0","10160"
"0","2025/05/01 16:00:00","1","1016003","2030/04/01 14:59:59","99001346","打倒1隻咒縛的大蛇‧梅杜希亞娜（VERY HARD限定）","9019","601","6010","12","1","99001346","0","10160"
"0","2025/05/01 16:00:00","1","1016004","2030/04/01 14:59:59","99001347","打倒1隻咒縛的大蛇‧梅杜希亞娜（SPECIAL限定）","9019","601","6011","13","1","99001347","0","10160"
