7e2da4bfd4486c4f1597c9e3cd4e003e87359d3caf726055acff2eff43790719,293a5fc113053682248c0c4d9898954537b818ecc593f27b09e8797b3e9d8821,b9f4e812a1ac1ec3df273acfffff7776f12eb9e954ce7f2ce9bddd6dfbb15d29,da496585591b0952d2c3be812a3b7b5593ebee45eb1e84664ac51889c9857b1f,e2d15a61aa76861c357c397887bc0ef4b7e6c9cdec152154403b5f13d805e9b1,8daca277ba33721be813560d18d4493f6201bf93e580350552a260389aa5551d,1927af3440d4c09e3e6b547b2291b3c45349e2587645f14778136030b0206542,84e9bdc9ba651de9fb9b0252de5f2477e7878911d59773d274a72d5e4211be85,5a55cdfe9851126824f9bcf638c9ecc7cd0fe02f634ddc0bc4af92f0288ac161,2e51ff2ce8003d6227fc44b1dedd74309417df3273ba2acebb2b301b8c6de2b9,517dc358a02e3e41cfa32f4c829e423b5bad4c8a74d4273f189a65001fda5fda,a4a2220cedc4ed872dc16f9c375e088c2bac6fcf38ffe51646fd5fe28c53f45c,25a37c781f4dbff48ce8173ee61e66b1df9f79ca027e62b3d9e11698b65e2a23
"33","10030135","0","0","10030136","0","1","0","0","10030137","0","2","3"
"32","10030136","0","0","10030137","0","0","0","0","10030138","0","12","3"
"31","10030137","0","0","10030138","0","1","0","0","10030139","0","3","3"
"30","10030138","0","0","10030139","0","2","0","0","10030140","0","2","3"
"29","10030139","0","0","10030140","0","10001","0","0","10030141","0","7","3"
"28","10030140","0","0","10030141","0","0","0","0","10030142","0","12","3"
"27","10030141","0","0","10030142","0","1","0","0","10030143","0","2","3"
"26","10030142","0","0","10030143","0","0","0","0","10030144","0","6","3"
"25","10030143","0","0","10030144","0","0","0","0","10030145","0","4","3"
"24","10030144","0","0","10030145","0","1","0","0","10030146","0","2","3"
"23","10030145","0","0","10030146","0","3","0","0","10030147","0","14","3"
"22","10030146","0","0","10030147","0","10001","0","0","10030148","0","7","3"
"21","10030147","0","0","10030148","0","1","0","0","10030149","0","2","3"
"20","10030148","0","0","10030149","0","10001","0","0","10030150","0","11","3"
"19","10030149","0","0","10030150","0","10002","0","0","10030399","0","7","3"
"16","10030398","0","0","10030153","0","2","0","0","10030157","0","2","3"
"14","10030157","0","0","10030155","0","10001","0","0","10030158","0","7","3"
"51","10030110","0","0","10030156","0","0","0","0","10030112","0","4","3"
"15","10030153","0","0","10030157","0","1","0","0","10030155","0","3","3"
"13","10030155","0","0","10030158","0","0","0","0","10030159","0","4","3"
"12","10030158","0","0","10030159","0","5","0","0","10030160","0","14","3"
"11","10030159","0","0","10030160","0","10001","0","0","10030161","0","11","3"
"10","10030160","0","0","10030161","0","0","0","0","10030162","0","6","3"
"9","10030161","0","0","10030162","0","0","0","0","10030163","0","12","3"
"8","10030162","0","0","10030163","0","10002","0","0","10030164","0","7","3"
"7","10030163","0","0","10030164","0","2","0","0","10030165","0","2","3"
"6","10030164","10030166","0","10030165","0","0","0","0","10030167","0","4","3"
"9","10030165","0","0","10030166","0","10003","0","0","10030169","0","7","3"
"5","10030165","0","0","10030167","0","1","0","0","10030168","0","2","3"
"4","10030167","0","0","10030168","10030172","10001","0","0","10030173","0","11","3"
"8","10030166","0","0","10030169","0","3","0","0","10030170","0","2","3"
"7","10030169","0","0","10030170","0","6","0","0","10030171","0","14","3"
"6","10030170","0","0","10030171","0","0","0","0","10030172","0","6","3"
"5","10030171","0","0","10030172","0","3","0","0","10030168","0","3","3"
"3","10030168","0","0","10030173","0","2","0","0","10030174","0","3","3"
"2","10030173","0","0","10030174","0","10002","0","0","10030175","0","7","3"
"1","10030174","0","0","10030175","0","10003","0","0","10030176","0","7","3"
"0","10030175","0","0","10030176","0","0","0","0","10030177","0","13","3"
"68","10030176","0","0","10030177","0","0","0","0","10030178","0","6","3"
"67","10030177","0","0","10030178","0","0","0","0","10030179","0","12","3"
"66","10030178","0","0","10030179","0","1","0","0","10030180","0","2","3"
"65","10030179","0","0","10030180","0","10001","0","0","10030181","0","7","3"
"64","10030180","0","0","10030181","0","1","0","0","10030182","0","3","3"
"63","10030181","0","0","10030182","0","0","0","0","10030183","0","4","3"
"62","10030182","0","0","10030183","0","1","0","0","10030184","0","2","3"
"61","10030183","0","0","10030184","0","10001","0","0","10030185","0","11","3"
"60","10030184","0","0","10030185","0","0","0","0","10030186","0","6","3"
"59","10030185","0","0","10030186","0","1","0","0","10030188","0","2","3"
"57","10030188","0","0","10030187","0","1","0","0","10030189","0","2","3"
"58","10030186","0","0","10030188","0","2","0","0","10030187","0","3","3"
"56","10030187","10030191","0","10030189","0","10001","0","0","10030190","0","7","3"
"55","10030189","0","0","10030190","0","0","0","0","10030193","0","4","3"
"55","10030189","0","0","10030191","0","2","0","0","10030192","0","14","3"
"54","10030191","0","0","10030192","0","3","0","0","10030195","0","2","3"
"54","10030190","0","0","10030193","0","1","0","0","10030194","0","14","3"
"53","10030193","0","0","10030194","0","0","0","0","10030196","0","4","3"
"53","10030192","0","0","10030195","0","3","0","0","10030196","0","3","3"
"52","10030194","0","0","10030196","10030195","0","0","0","10030197","0","5","3"
"51","10030196","0","0","10030197","0","0","0","0","10030198","0","6","3"
"50","10030197","0","0","10030198","0","1","0","0","10030199","0","3","3"
"49","10030198","0","0","10030199","0","0","0","0","10030200","0","4","3"
"48","10030199","0","0","10030200","0","1","0","0","10030201","0","2","3"
"47","10030200","0","0","10030201","0","10001","0","0","10030202","0","11","3"
"46","10030201","10030204","0","10030202","0","10001","0","0","10030203","0","7","3"
"45","10030202","0","0","10030203","0","2","0","0","10030206","0","14","3"
"45","10030202","0","0","10030204","0","0","0","0","10030205","0","12","3"
"44","10030204","0","0","10030205","0","4","0","0","10030208","0","14","3"
"44","10030203","0","0","10030206","0","10003","0","0","10030207","0","7","3"
"43","10030206","0","0","10030207","0","0","0","0","10030209","0","4","3"
"43","10030205","0","0","10030208","0","1","0","0","10030209","0","2","3"
"42","10030207","0","0","10030209","10030208","0","0","0","10030210","0","6","3"
"41","10030209","0","0","10030210","0","0","0","0","10030211","0","12","3"
"40","10030210","0","0","10030211","0","2","0","0","10030212","0","3","3"
"39","10030211","0","0","10030212","0","0","0","0","10030213","0","4","3"
"38","10030212","0","0","10030213","0","2","0","0","10030214","0","2","3"
"37","10030213","10030215","0","10030214","0","1","0","0","10030216","0","2","3"
"40","10030214","0","0","10030215","0","5","0","0","10030217","0","14","3"
"36","10030214","0","0","10030216","0","0","0","0","10030225","0","12","3"
"39","10030215","0","0","10030217","0","3","0","0","10030218","0","2","3"
"38","10030217","0","0","10030218","0","2","0","0","10030219","0","2","3"
"37","10030218","0","0","10030219","0","2","0","0","10030220","0","2","3"
"36","10030219","0","0","10030220","0","3","0","0","10030221","0","14","3"
"35","10030220","0","0","10030221","0","2","0","0","10030222","0","2","3"
"34","10030221","0","0","10030222","0","2","0","0","10030223","0","2","3"
"33","10030222","0","0","10030223","0","3","0","0","10030224","0","2","3"
"32","10030223","0","0","10030224","0","3","0","0","10030229","0","14","3"
"35","10030216","0","0","10030225","0","10001","0","0","10030226","0","11","3"
"34","10030225","0","0","10030226","0","3","0","0","10030227","0","14","3"
"33","10030226","0","0","10030227","0","1","0","0","10030228","0","3","3"
"32","10030227","0","0","10030228","0","0","0","0","10030229","0","6","3"
"31","10030224","0","0","10030229","10030228","10001","0","0","10030230","0","7","3"
"30","10030229","0","0","10030230","0","0","0","0","10030231","0","5","3"
"29","10030230","0","0","10030231","0","1","0","0","10030232","0","2","3"
"28","10030231","0","0","10030232","0","1","0","0","10030382","0","3","3"
"26","10030382","0","0","10030234","0","1","0","0","10030235","0","2","3"
"25","10030234","0","0","10030235","0","5","0","0","10030236","0","14","3"
"24","10030235","0","0","10030236","0","10001","0","0","10030238","0","7","3"
"23","10030236","0","0","10030238","0","2","0","0","10030239","0","2","3"
"22","10030238","0","0","10030239","0","0","0","0","10030240","0","4","3"
"21","10030239","0","0","10030240","0","10002","0","0","10030241","0","7","3"
"20","10030240","0","0","10030241","0","1","0","0","10030242","0","2","3"
"19","10030241","0","0","10030242","0","3","0","0","10030387","0","3","3"
"17","10030387","0","0","10030244","0","3","0","0","10030245","0","14","3"
"16","10030244","0","0","10030245","0","1","0","0","10030246","0","2","3"
"15","10030245","0","0","10030246","0","10001","0","0","10030247","0","7","3"
"14","10030246","0","0","10030247","0","0","0","0","10030401","0","6","3"
"10","10030252","0","0","10030251","0","10001","0","0","10030253","0","11","3"
"11","10030400","0","0","10030252","0","10002","0","0","10030251","0","7","3"
"9","10030251","0","0","10030253","0","1","0","0","10030254","0","2","3"
"8","10030253","10030256","0","10030254","0","1","0","0","10030255","0","2","3"
"7","10030254","0","0","10030255","0","3","0","0","10030257","0","3","3"
"7","10030254","0","0","10030256","0","5","0","0","10030258","0","14","3"
"6","10030255","0","0","10030257","0","4","0","0","10030259","0","14","3"
"6","10030256","0","0","10030258","0","0","0","0","10030259","0","4","3"
"5","10030257","0","0","10030259","10030258","0","0","0","10030260","0","6","3"
"4","10030259","0","0","10030260","0","1","0","0","10030261","0","2","3"
"3","10030260","0","0","10030261","0","0","0","0","10030262","0","4","3"
"2","10030261","0","0","10030262","0","0","0","0","10030263","0","12","3"
"1","10030262","0","0","10030263","0","10003","0","0","10030264","0","7","3"
"0","10030263","0","0","10030264","0","0","0","0","10030265","0","13","3"
"66","10030264","0","0","10030265","0","10001","0","0","10030266","0","11","3"
"65","10030265","0","0","10030266","0","10001","0","0","10030267","0","7","3"
"64","10030266","0","0","10030267","0","1","0","0","10030268","0","3","3"
"63","10030267","0","0","10030268","0","0","0","0","10030269","0","4","3"
"62","10030268","0","0","10030269","0","1","0","0","10030270","0","2","3"
"61","10030269","0","0","10030270","0","10001","0","0","10030271","0","7","3"
"60","10030270","0","0","10030271","0","0","0","0","10030272","0","5","3"
"59","10030271","0","0","10030272","0","1","0","0","10030273","0","2","3"
"58","10030272","0","0","10030273","0","0","0","0","10030274","0","12","3"
"57","10030273","0","0","10030274","0","0","0","0","10030275","0","4","3"
"56","10030274","0","0","10030275","0","1","0","0","10030276","0","2","3"
"55","10030275","0","0","10030276","0","0","0","0","10030277","0","6","3"
"54","10030276","10030284","0","10030277","0","10001","0","0","10030278","0","11","3"
"53","10030277","0","0","10030278","0","10001","0","0","10030279","0","7","3"
"52","10030278","0","0","10030279","0","10002","0","0","10030280","0","7","3"
"51","10030279","0","0","10030280","0","10003","0","0","10030281","0","7","3"
"50","10030280","0","0","10030281","0","10002","0","0","10030282","0","7","3"
"49","10030281","0","0","10030282","0","10001","0","0","10030283","0","7","3"
"48","10030282","0","0","10030283","10030285","0","0","0","10030289","0","4","3"
"53","10030277","0","0","10030284","0","2","0","0","10030287","0","14","3"
"49","10030286","0","0","10030285","0","3","0","0","10030283","0","14","3"
"50","10030288","0","0","10030286","0","3","0","0","10030285","0","3","3"
"52","10030284","0","0","10030287","0","2","0","0","10030288","0","3","3"
"51","10030287","0","0","10030288","0","3","0","0","10030286","0","2","3"
"47","10030283","0","0","10030289","0","0","0","0","10030290","0","6","3"
"46","10030289","0","0","10030290","0","1","0","0","10030292","0","3","3"
"44","10030292","0","0","10030291","0","1","0","0","10030293","0","2","3"
"45","10030290","0","0","10030292","0","3","0","0","10030291","0","14","3"
"43","10030291","0","0","10030293","0","0","0","0","10030294","0","4","3"
"42","10030293","0","0","10030294","0","10001","0","0","10030295","0","7","3"
"41","10030294","0","0","10030295","0","2","0","0","10030296","0","2","3"
"40","10030295","0","0","10030296","0","10001","0","0","10030297","0","11","3"
"39","10030296","0","0","10030297","0","2","0","0","10030298","0","14","3"
"38","10030297","0","0","10030298","0","0","0","0","10030299","0","5","3"
"37","10030298","10030301","0","10030299","0","0","0","0","10030300","0","4","3"
"36","10030299","0","0","10030300","0","1","0","0","10030303","0","3","3"
"36","10030299","0","0","10030301","0","10001","0","0","10030302","0","7","3"
"35","10030301","0","0","10030302","0","2","0","0","10030305","0","14","3"
"35","10030300","0","0","10030303","0","0","0","0","10030304","0","6","3"
"34","10030303","0","0","10030304","0","3","0","0","10030306","0","2","3"
"34","10030302","0","0","10030305","0","0","0","0","10030308","0","4","3"
"33","10030304","0","0","10030306","0","2","0","0","10030307","0","14","3"
"32","10030306","0","0","10030307","0","3","0","0","10030310","0","2","3"
"33","10030305","0","0","10030308","0","10003","0","0","10030309","0","7","3"
"32","10030308","0","0","10030309","0","10002","0","0","10030310","0","7","3"
"31","10030307","0","0","10030310","10030309","0","0","0","10030311","0","6","3"
"30","10030310","0","0","10030311","0","10001","0","0","10030312","0","11","3"
"29","10030311","0","0","10030312","0","4","0","0","10030313","0","14","3"
"28","10030312","0","0","10030313","0","0","0","0","10030314","0","12","3"
"27","10030313","0","0","10030314","0","10001","0","0","10030315","0","7","3"
"26","10030314","0","0","10030315","0","2","0","0","10030385","0","2","3"
"24","10030385","0","0","10030317","0","1","0","0","10030391","0","6","3"
"21","10030390","10030321","0","10030320","0","1","0","0","10030324","0","2","3"
"22","10030320","0","0","10030321","0","3","0","0","10030322","0","3","3"
"21","10030321","0","0","10030322","0","4","0","0","10030323","0","14","3"
"20","10030322","0","0","10030323","0","10003","0","0","10030325","0","7","3"
"20","10030320","0","0","10030324","0","1","0","0","10030325","0","3","3"
"19","10030323","0","0","10030325","10030324","10001","0","0","10030326","0","7","3"
"18","10030325","0","0","10030326","0","0","0","0","10030327","0","4","3"
"17","10030326","0","0","10030327","0","2","0","0","10030334","0","2","3"
"16","10030327","0","0","10030334","0","0","0","0","10030335","0","6","3"
"15","10030334","0","0","10030335","0","0","0","0","10030336","0","4","3"
"14","10030335","0","0","10030336","0","2","0","0","10030337","0","3","3"
"13","10030336","0","0","10030337","0","1","0","0","10030338","0","2","3"
"12","10030337","0","0","10030338","0","10003","0","0","10030386","0","7","3"
"10","10030386","0","0","10030340","0","1","0","0","10030341","0","2","3"
"9","10030340","10030344","0","10030341","0","1","0","0","10030357","10030347","3","3"
"10","10030341","0","0","10030344","0","2","0","0","10030345","0","14","3"
"9","10030344","0","0","10030345","0","4","0","0","10030346","0","14","3"
"8","10030345","0","0","10030346","0","3","0","0","10030358","0","3","3"
"10","10030341","0","0","10030347","0","10003","0","0","10030348","0","7","3"
"9","10030347","0","0","10030348","0","0","0","0","10030349","0","4","3"
"8","10030348","0","0","10030349","0","4","0","0","10030358","0","14","3"
"8","10030341","0","0","10030357","0","0","0","0","10030358","0","6","3"
"7","10030346","0","10030357","10030358","10030349","1","0","0","10030359","0","2","3"
"6","10030358","0","0","10030359","0","2","0","0","10030360","0","3","3"
"5","10030359","0","0","10030360","0","10003","0","0","10030392","0","7","3"
"3","10030392","0","0","10030362","0","3","0","0","10030363","0","14","3"
"2","10030362","0","0","10030363","0","10002","0","0","10030364","0","7","3"
"1","10030363","0","0","10030364","0","1","0","0","10030365","0","2","3"
"0","10030364","0","0","10030365","0","0","0","0","10030366","0","13","3"
"66","10030365","0","0","10030366","0","0","0","0","10030367","0","4","3"
"65","10030366","0","0","10030367","0","0","0","0","10030368","0","6","3"
"64","10030367","0","0","10030368","0","2","0","0","10030369","0","3","3"
"63","10030368","0","0","10030369","0","2","0","0","10030002","0","2","3"
"14","10030393","0","0","10030370","0","0","0","0","10030371","0","6","3"
"13","10030370","0","0","10030371","0","1","0","0","10030372","0","3","3"
"12","10030371","0","0","10030372","0","10002","0","0","10030373","0","7","3"
"11","10030372","0","0","10030373","0","3","0","0","10030374","0","14","3"
"10","10030373","0","0","10030374","0","1","0","0","10030375","0","2","3"
"9","10030374","0","0","10030375","0","2","0","0","10030376","0","3","3"
"8","10030375","0","0","10030376","0","0","0","0","10030377","0","6","3"
"7","10030376","0","0","10030377","0","1","0","0","10030085","0","2","3"
"17","10030073","0","0","10030379","0","10001","0","0","10030394","0","7","3"
"50","10030021","0","0","10030380","10030024","10001","0","0","10030027","0","7","3"
"47","10030114","0","0","10030381","0","10001","0","0","10030116","0","7","3"
"27","10030232","0","0","10030382","0","10001","0","0","10030234","0","7","3"
"25","10030315","0","0","10030385","0","10001","0","0","10030317","0","7","3"
"11","10030338","0","0","10030386","0","0","0","0","10030340","0","12","3"
"18","10030242","0","0","10030387","0","10001","0","0","10030244","0","7","3"
"22","10030391","0","0","10030390","0","10001","0","0","10030320","0","11","3"
"23","10030317","0","0","10030391","0","3","0","0","10030390","0","14","3"
"4","10030360","0","0","10030392","0","10002","0","0","10030362","0","7","3"
"15","10030394","0","0","10030393","0","0","0","0","10030370","0","4","3"
"16","10030379","0","0","10030394","0","3","0","0","10030393","0","14","3"
"17","10030399","0","0","10030398","0","0","0","0","10030153","0","4","3"
"18","10030150","0","0","10030399","0","4","0","0","10030398","0","14","3"
"12","10030401","0","0","10030400","0","3","0","0","10030252","0","14","3"
"13","10030247","0","0","10030401","0","1","0","0","10030400","0","3","3"
"56","10040443","10040096","0","10040084","0","1","0","0","10040085","0","2","4"
"55","10040084","0","0","10040085","0","0","0","0","10040086","0","4","4"
"54","10040085","0","0","10040086","0","2","0","0","10040087","0","2","4"
"53","10040086","0","0","10040087","0","3","0","0","10040088","0","14","4"
"52","10040087","0","0","10040088","0","2","0","0","10040089","0","2","4"
"51","10040088","0","0","10040089","0","3","0","0","10040090","0","2","4"
"50","10040089","0","0","10040090","0","1","0","0","10040091","0","2","4"
"49","10040090","0","0","10040091","0","3","0","0","10040092","0","14","4"
"48","10040091","0","0","10040092","0","0","0","0","10040093","0","4","4"
"47","10040092","0","0","10040093","0","0","0","0","10040094","0","6","4"
"46","10040093","0","0","10040094","0","3","0","0","10040095","0","3","4"
"45","10040094","0","0","10040095","10040105","3","0","0","10040106","0","14","4"
"55","10040084","0","0","10040096","0","10001","0","0","10040097","0","11","4"
"54","10040096","0","0","10040097","0","0","0","0","10040098","0","4","4"
"53","10040097","0","0","10040098","0","3","0","0","10040099","0","2","4"
"52","10040098","0","0","10040099","0","3","0","0","10040100","0","14","4"
"51","10040099","0","0","10040100","0","2","0","0","10040101","0","2","4"
"50","10040100","0","0","10040101","0","10001","0","0","10040102","0","7","4"
"49","10040101","0","0","10040102","0","10003","0","0","10040103","0","7","4"
"48","10040102","0","0","10040103","0","0","0","0","10040104","0","4","4"
"47","10040103","0","0","10040104","0","10001","0","0","10040105","0","7","4"
"46","10040104","0","0","10040105","0","2","0","0","10040095","0","2","4"
"44","10040095","0","0","10040106","0","10001","0","0","10040107","0","7","4"
"43","10040106","0","0","10040107","0","0","0","0","10040108","0","6","4"
"42","10040107","10040113","0","10040108","0","1","0","0","10040109","0","2","4"
"41","10040108","0","0","10040109","0","10001","0","0","10040110","0","11","4"
"40","10040109","0","0","10040110","0","0","0","0","10040111","0","12","4"
"39","10040110","0","0","10040111","10040116","0","0","0","10040112","0","6","4"
"38","10040111","0","0","10040112","0","0","0","0","10040117","0","4","4"
"43","10040108","0","0","10040113","0","3","0","0","10040114","0","2","4"
"42","10040113","0","0","10040114","0","3","0","0","10040115","0","14","4"
"41","10040114","0","0","10040115","0","0","0","0","10040116","0","6","4"
"40","10040115","0","0","10040116","0","10003","0","0","10040111","0","7","4"
"37","10040112","0","0","10040117","0","10001","0","0","10040118","0","7","4"
"36","10040117","0","0","10040118","0","2","0","0","10040119","0","3","4"
"35","10040118","0","0","10040119","0","5","0","0","10040120","0","14","4"
"34","10040119","0","0","10040120","0","0","0","0","10040121","0","4","4"
"33","10040120","0","0","10040121","0","2","0","0","10040122","0","2","4"
"32","10040121","0","0","10040122","0","1","0","0","10040123","0","3","4"
"31","10040122","0","0","10040123","0","3","0","0","10040124","0","14","4"
"30","10040123","0","0","10040124","0","10001","0","0","10040125","0","11","4"
"29","10040124","0","0","10040125","0","0","0","0","10040126","0","12","4"
"28","10040125","0","0","10040126","0","2","0","0","10040127","0","3","4"
"27","10040126","0","0","10040127","0","0","0","0","10040128","0","5","4"
"26","10040127","0","0","10040128","0","10002","0","0","10040130","0","7","4"
"25","10040128","0","0","10040130","0","0","0","0","10040131","0","4","4"
"24","10040130","0","0","10040131","0","2","0","0","10040132","0","3","4"
"23","10040131","0","0","10040132","0","10001","0","0","10040133","0","7","4"
"22","10040132","0","0","10040133","0","0","0","0","10040134","0","4","4"
"21","10040133","0","0","10040134","0","1","0","0","10040135","0","2","4"
"20","10040134","0","0","10040135","0","2","0","0","10040136","0","2","4"
"19","10040135","0","0","10040136","0","2","0","0","10040137","0","3","4"
"18","10040136","0","0","10040137","0","0","0","0","10040138","0","12","4"
"17","10040137","0","0","10040138","0","0","0","0","10040139","0","6","4"
"16","10040138","0","0","10040139","0","0","0","0","10040140","0","4","4"
"15","10040139","0","0","10040140","0","2","0","0","10040141","0","2","4"
"14","10040140","0","0","10040141","0","3","0","0","10040142","0","2","4"
"13","10040141","0","0","10040142","0","3","0","0","10040548","0","14","4"
"3","10040556","0","0","10040146","0","1","0","0","10040147","0","14","4"
"2","10040146","0","0","10040147","0","3","0","0","10040148","0","3","4"
"1","10040147","0","0","10040148","0","2","0","0","10040149","0","2","4"
"0","10040148","0","0","10040149","0","0","0","0","10040150","0","13","4"
"66","10040149","0","0","10040150","0","0","0","0","10040151","0","12","4"
"65","10040150","0","0","10040151","0","0","0","0","10040152","0","6","4"
"64","10040151","0","0","10040152","0","1","0","0","10040153","0","3","4"
"63","10040152","0","0","10040153","0","10002","0","0","10040154","0","7","4"
"62","10040153","0","0","10040154","0","0","0","0","10040155","0","5","4"
"61","10040154","0","0","10040155","0","1","0","0","10040156","0","2","4"
"60","10040155","0","0","10040156","0","10001","0","0","10040157","0","11","4"
"59","10040156","0","0","10040157","0","0","0","0","10040158","0","4","4"
"58","10040157","0","0","10040158","0","1","0","0","10040159","0","2","4"
"57","10040158","0","0","10040159","0","2","0","0","10040160","0","14","4"
"56","10040159","0","0","10040160","0","1","0","0","10040161","0","2","4"
"55","10040160","10040166","0","10040161","0","1","0","0","10040162","0","3","4"
"54","10040161","0","0","10040162","0","0","0","0","10040163","0","4","4"
"53","10040162","0","0","10040163","0","0","0","0","10040164","0","12","4"
"52","10040163","0","0","10040164","0","1","0","0","10040165","0","2","4"
"51","10040164","0","0","10040165","10040170","0","0","0","10040171","0","6","4"
"56","10040161","0","0","10040166","0","4","0","0","10040167","0","14","4"
"55","10040166","0","0","10040167","0","0","0","0","10040168","0","4","4"
"54","10040167","0","0","10040168","0","3","0","0","10040169","0","2","4"
"53","10040168","0","0","10040169","0","6","0","0","10040170","0","14","4"
"52","10040169","0","0","10040170","0","3","0","0","10040165","0","3","4"
"50","10040165","0","0","10040171","0","10001","0","0","10040557","0","11","4"
"40","10040565","0","0","10040175","0","1","0","0","10040176","0","2","4"
"39","10040175","0","0","10040176","0","2","0","0","10040177","0","2","4"
"38","10040176","0","0","10040177","0","0","0","0","10040178","0","4","4"
"37","10040177","0","0","10040178","0","10002","0","0","10040179","0","7","4"
"36","10040178","0","0","10040179","0","10001","0","0","10040183","0","11","4"
"33","10040184","0","0","10040182","0","1","0","0","10040185","0","2","4"
"35","10040179","0","0","10040183","0","4","0","0","10040184","0","14","4"
"34","10040183","0","0","10040184","0","0","0","0","10040182","0","5","4"
"32","10040182","0","0","10040185","0","3","0","0","10040186","0","14","4"
"31","10040185","0","0","10040186","0","0","0","0","10040187","0","4","4"
"30","10040186","0","0","10040187","0","10002","0","0","10040188","0","7","4"
"29","10040187","10040196","0","10040188","0","0","0","0","10040189","0","6","4"
"28","10040188","0","0","10040189","0","2","0","0","10040190","0","2","4"
"27","10040189","0","0","10040190","0","2","0","0","10040191","0","3","4"
"26","10040190","0","0","10040191","0","1","0","0","10040192","0","14","4"
"25","10040191","0","0","10040192","0","3","0","0","10040193","0","3","4"
"24","10040192","0","0","10040193","0","3","0","0","10040194","0","2","4"
"23","10040193","0","0","10040194","0","0","0","0","10040195","0","4","4"
"22","10040194","0","0","10040195","10040201","0","0","0","10040202","0","12","4"
"28","10040188","0","0","10040196","0","10001","0","0","10040197","0","7","4"
"27","10040196","0","0","10040197","0","1","0","0","10040198","0","2","4"
"26","10040197","0","0","10040198","0","1","0","0","10040199","0","14","4"
"25","10040198","0","0","10040199","0","10003","0","0","10040200","0","7","4"
"24","10040199","0","0","10040200","0","2","0","0","10040201","0","14","4"
"23","10040200","0","0","10040201","0","10001","0","0","10040195","0","11","4"
"21","10040195","0","0","10040202","0","0","0","0","10040203","0","4","4"
"20","10040202","10040211","0","10040203","0","10001","0","0","10040204","0","11","4"
"19","10040203","0","0","10040204","0","10003","0","0","10040205","0","7","4"
"18","10040204","0","0","10040205","0","2","0","0","10040206","0","3","4"
"17","10040205","0","0","10040206","0","0","0","0","10040207","0","4","4"
"16","10040206","0","0","10040207","10040213","5","0","0","10040208","0","14","4"
"15","10040207","0","0","10040208","0","2","0","0","10040214","0","2","4"
"19","10040203","0","0","10040211","0","0","0","0","10040212","0","5","4"
"18","10040211","0","0","10040212","0","0","0","0","10040213","0","6","4"
"17","10040212","0","0","10040213","0","3","0","0","10040207","0","2","4"
"14","10040208","0","0","10040214","0","0","0","0","10040215","0","12","4"
"13","10040214","0","0","10040215","0","1","0","0","10040216","0","2","4"
"12","10040215","0","0","10040216","0","10001","0","0","10040217","0","7","4"
"11","10040216","0","0","10040217","0","2","0","0","10040218","0","2","4"
"10","10040217","0","0","10040218","0","10001","0","0","10040219","0","7","4"
"9","10040218","0","0","10040219","0","1","0","0","10040220","0","3","4"
"8","10040219","0","0","10040220","0","10001","0","0","10040221","0","7","4"
"7","10040220","10040226","0","10040221","0","0","0","0","10040222","0","6","4"
"6","10040221","0","0","10040222","0","10001","0","0","10040223","0","7","4"
"5","10040222","0","0","10040223","0","1","0","0","10040224","0","3","4"
"4","10040223","0","0","10040224","10040229","10002","0","0","10040225","0","7","4"
"3","10040224","0","0","10040225","0","0","0","0","10040230","0","4","4"
"8","10040221","0","0","10040226","0","0","0","0","10040227","0","5","4"
"7","10040226","0","0","10040227","0","5","0","0","10040228","0","14","4"
"6","10040227","0","0","10040228","0","10003","0","0","10040229","0","7","4"
"5","10040228","0","0","10040229","0","3","0","0","10040224","0","3","4"
"2","10040225","0","0","10040230","0","3","0","0","10040231","0","2","4"
"1","10040230","0","0","10040231","0","3","0","0","10040232","0","3","4"
"0","10040231","0","0","10040232","0","0","0","0","10040233","0","13","4"
"66","10040232","0","0","10040233","0","1","0","0","10040234","0","2","4"
"65","10040233","0","0","10040234","0","2","0","0","10040235","0","3","4"
"64","10040234","0","0","10040235","0","2","0","0","10040236","0","2","4"
"63","10040235","0","0","10040236","0","0","0","0","10040237","0","5","4"
"62","10040236","10040246","0","10040237","0","10002","0","0","10040238","0","7","4"
"61","10040237","0","0","10040238","0","0","0","0","10040239","0","12","4"
"60","10040238","0","0","10040239","0","0","0","0","10040240","0","6","4"
"59","10040239","0","0","10040240","0","10001","0","0","10040241","0","11","4"
"58","10040240","0","0","10040241","0","1","0","0","10040242","0","2","4"
"57","10040241","0","0","10040242","0","0","0","0","10040243","0","4","4"
"56","10040242","0","0","10040243","10040256","0","0","0","10040244","0","5","4"
"55","10040243","0","0","10040244","0","1","0","0","10040245","0","3","4"
"54","10040244","0","0","10040245","0","2","0","0","10040257","0","14","4"
"67","10040237","0","0","10040246","0","3","0","0","10040247","0","2","4"
"66","10040246","0","0","10040247","0","1","0","0","10040248","0","2","4"
"65","10040247","0","0","10040248","0","6","0","0","10040249","0","14","4"
"64","10040248","0","0","10040249","0","2","0","0","10040250","0","2","4"
"63","10040249","0","0","10040250","0","3","0","0","10040251","0","2","4"
"62","10040250","0","0","10040251","0","3","0","0","10040252","0","14","4"
"61","10040251","0","0","10040252","0","3","0","0","10040253","0","3","4"
"60","10040252","0","0","10040253","0","3","0","0","10040254","0","14","4"
"59","10040253","0","0","10040254","0","0","0","0","10040255","0","4","4"
"58","10040254","0","0","10040255","0","7","0","0","10040256","0","14","4"
