734e163fc65a8ef79e542296446c67b542e15bb818077031850fb1c504b553fa,e60f7411bc24689a242f95a548ea5289de19026e64e5d9fdc692dec7b95145b5,dcbee9bbd97a4920d82ede198def26fa8a423ca2143155f7a8ea7f0f25aba512,50d352ffdcb53c0dedbd2547996ea833ed95631f91e41d8776be5c69073b2c09,46320fb62bdbd3b13a1b38580bc0c5eae0687f71c11473e4dc233026a02a65e5,fcf8363fcfd135d75f51475856465d1739b02f0afde0c03efce3c13f949481d9,973c509ba56735ce0a44e5ab0be87cca4e17690e9ee763089fd533cfe8c9fbf2,adfe9e8cfa3ef36f4a37a281688b62fdcd78c032bca4b5e941e8dc35c67e3cdc
"3","661","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","106101","0"
"3","662","2024/01/01 16:00:00","278","0","2024/01/04 15:59:59","107101","0"
"3","663","2024/01/04 16:00:00","279","0","2024/01/14 15:59:59","127201","1122"
"3","664","2024/01/14 16:00:00","280","0","2024/01/17 15:59:59","118001","0"
"3","665","2024/01/14 16:00:00","280","0","2024/01/17 15:59:59","123301","0"
"3","666","2024/01/17 16:00:00","281","0","2024/01/27 15:59:59","127301","1123"
"3","667","2024/01/27 16:00:00","282","0","2024/02/01 15:59:59","120001","0"
"3","668","2024/02/01 16:00:00","283","0","2024/02/10 15:59:59","127501","1124"
"3","669","2024/02/21 16:00:00","284","0","2024/02/26 15:59:59","123601","0"
"3","670","2024/02/13 16:00:00","285","0","2024/02/21 15:59:59","127601","1125"
"3","671","2024/02/26 16:00:00","286","0","2024/02/29 15:59:59","108101","0"
"3","672","2024/02/26 16:00:00","286","0","2024/02/29 15:59:59","108301","0"
"3","673","2024/02/26 16:00:00","286","0","2024/02/29 15:59:59","111101","0"
"3","674","2024/02/26 16:00:00","286","0","2024/02/29 15:59:59","113901","0"
"3","675","2024/02/26 16:00:00","286","0","2024/02/29 15:59:59","117701","0"
"3","676","2024/02/29 16:00:00","287","0","2024/03/05 15:59:59","125301","0"
"3","677","2024/03/05 16:00:00","288","0","2024/03/15 15:59:59","126001","1126"
"3","678","2024/03/15 16:00:00","289","0","2024/03/20 15:59:59","123801","0"
"3","679","2024/03/20 16:00:00","290","0","2024/03/29 15:59:59","126101","1127"
"3","680","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180501","1128"
"3","681","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","126501","0"
"3","682","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","126401","0"
"3","683","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","118201","0"
"3","684","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","181001","0"
"3","685","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","123001","0"
"3","686","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180901","0"
"3","687","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","118101","0"
"3","688","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180801","0"
"3","689","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","106701","0"
"3","690","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180701","0"
"3","691","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180301","0"
"3","692","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180601","0"
"3","693","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180101","0"
"3","694","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","106801","0"
"3","695","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180201","0"
"3","696","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","180401","0"
"3","697","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","107001","0"
"3","698","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","106101","0"
"3","699","2024/02/10 16:00:00","291","0","2024/02/13 15:59:59","107101","0"
"3","700","2024/03/29 16:00:00","292","0","2024/04/01 15:59:59","125501","0"
"3","701","2024/03/29 16:00:00","292","0","2024/04/01 15:59:59","125601","0"
"3","702","2024/04/01 16:00:00","293","0","2024/04/12 15:59:59","127901","1129"
"3","703","2024/04/12 16:00:00","294","0","2024/04/16 15:59:59","124001","0"
"3","704","2024/04/16 16:00:00","295","0","2024/04/23 15:59:59","128001","1130"
"3","705","2024/04/23 16:00:00","296","0","2024/04/28 15:59:59","108401","0"
"3","706","2024/04/23 16:00:00","296","0","2024/04/28 15:59:59","108601","0"
"3","707","2024/04/23 16:00:00","296","0","2024/04/28 15:59:59","111501","0"
"3","708","2024/04/23 16:00:00","296","0","2024/04/28 15:59:59","114401","0"
"3","709","2024/04/23 16:00:00","296","0","2024/04/28 15:59:59","119901","0"
"3","710","2024/04/28 16:00:00","297","0","2024/05/02 15:59:59","126201","0"
"3","711","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","181101","1131"
"3","712","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","126501","0"
"3","713","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","126401","0"
"3","714","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","118201","0"
"3","715","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","181001","0"
"3","716","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","123001","0"
"3","717","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180901","0"
"3","718","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","118101","0"
"3","719","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180801","0"
"3","720","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","106701","0"
"3","721","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180701","0"
"3","722","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180301","0"
"3","723","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180601","0"
"3","724","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180101","0"
"3","725","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","106801","0"
"3","726","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180201","0"
"3","727","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180501","0"
"3","728","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","180401","0"
"3","729","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","107001","0"
"3","730","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","106101","0"
"3","731","2024/05/02 16:00:00","298","0","2024/05/05 15:59:59","107101","0"
"3","732","2024/05/05 16:00:00","299","0","2024/05/14 15:59:59","128401","1132"
"3","733","2024/05/14 16:00:00","300","0","2024/05/17 15:59:59","124601","0"
"3","734","2024/05/14 16:00:00","300","0","2024/05/17 15:59:59","124501","0"
"3","735","2024/05/17 16:00:00","301","0","2024/05/24 15:59:59","128501","1133"
"3","736","2024/05/24 16:00:00","302","0","2024/05/28 15:59:59","109101","0"
"3","737","2024/05/24 16:00:00","302","0","2024/05/28 15:59:59","115501","0"
"3","738","2024/05/28 16:00:00","303","0","2024/06/02 15:59:59","111801","0"
"3","739","2024/05/28 16:00:00","303","0","2024/06/02 15:59:59","115001","0"
"3","740","2024/05/28 16:00:00","303","0","2024/06/02 15:59:59","120701","0"
"3","741","2024/05/28 16:00:00","303","0","2024/06/02 15:59:59","120901","0"
"3","742","2024/06/02 16:00:00","304","0","2024/06/15 15:59:59","128901","1134"
"3","743","2024/06/15 16:00:00","305","0","2024/06/17 15:59:59","124801","0"
"3","744","2024/06/15 16:00:00","305","0","2024/06/17 15:59:59","125001","0"
"3","745","2024/06/15 16:00:00","306","0","2024/06/17 15:59:59","126601","0"
"3","746","2024/06/17 16:00:00","307","40011","2024/06/24 15:59:59","128701","1135"
"3","747","2024/06/24 16:00:00","308","0","2024/07/01 15:59:59","121001","0"
"3","748","2024/06/24 16:00:00","308","0","2024/07/01 15:59:59","121101","0"
"3","749","2024/07/01 16:00:00","309","50309","2024/07/04 15:59:59","129001","1136"
"3","750","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","181101","0"
"3","751","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","126501","0"
"3","752","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","126401","0"
"3","753","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","118201","0"
"3","754","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","181001","0"
"3","755","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","123001","0"
"3","756","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180901","0"
"3","757","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","118101","0"
"3","758","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180801","0"
"3","759","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","106701","0"
"3","760","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180701","0"
"3","761","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180301","0"
"3","762","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180601","0"
"3","763","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180101","0"
"3","764","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","106801","0"
"3","765","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180201","0"
"3","766","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180501","0"
"3","767","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","180401","0"
"3","768","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","107001","0"
"3","769","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","106101","0"
"3","770","2024/07/01 16:00:00","309","0","2024/07/04 15:59:59","107101","0"
"3","771","2024/07/04 16:00:00","310","30310","2024/07/12 15:59:59","129301","1137"
"3","772","2024/07/12 16:00:00","311","0","2024/07/19 15:59:59","108801","0"
"3","773","2024/07/12 16:00:00","311","0","2024/07/19 15:59:59","108701","0"
"3","774","2024/07/12 16:00:00","311","0","2024/07/19 15:59:59","112001","0"
"3","775","2024/07/12 16:00:00","311","0","2024/07/19 15:59:59","111901","0"
"3","776","2024/07/19 16:00:00","312","0","2024/07/23 15:59:59","126901","0"
"3","777","2024/07/19 16:00:00","312","0","2024/07/23 15:59:59","127101","0"
"3","778","2024/07/19 16:00:00","313","30313","2024/07/29 15:59:59","129401","1138"
"3","779","2024/07/23 16:00:00","314","0","2024/07/29 15:59:59","120001","0"
"3","780","2024/07/29 16:00:00","315","0","2024/08/01 15:59:59","127201","0"
"3","781","2024/08/01 16:00:00","316","30316","2024/08/13 15:59:59","129801","1139"
"3","782","2024/08/13 16:00:00","317","0","2024/08/16 15:59:59","121501","0"
"3","783","2024/08/13 16:00:00","318","0","2024/08/16 15:59:59","125301","0"
"3","784","2024/08/16 16:00:00","319","30319","2024/08/28 15:59:59","129901","1140"
"3","785","2024/08/28 16:00:00","320","0","2024/09/01 15:59:59","127501","0"
"3","786","2024/09/01 16:00:00","321","50321","2024/09/04 15:59:59","129601","1141"
"3","787","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","129001","0"
"3","788","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","181101","0"
"3","789","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","126501","0"
"3","790","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","126401","0"
"3","791","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","118201","0"
"3","792","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","181001","0"
"3","793","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","123001","0"
"3","794","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180901","0"
"3","795","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","118101","0"
"3","796","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180801","0"
"3","797","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","106701","0"
"3","798","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180701","0"
"3","799","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180301","0"
"3","800","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180601","0"
"3","801","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180101","0"
"3","802","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","106801","0"
"3","803","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180201","0"
"3","804","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180501","0"
"3","805","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","180401","0"
"3","806","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","107001","0"
"3","807","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","106101","0"
"3","808","2024/09/01 16:00:00","321","0","2024/09/04 15:59:59","107101","0"
"3","809","2024/09/04 16:00:00","322","30322","2024/09/16 15:59:59","130701","1142"
"3","810","2024/09/11 16:00:00","323","0","2024/09/16 15:59:59","125501","0"
"3","811","2024/09/11 16:00:00","323","0","2024/09/16 15:59:59","125601","0"
"3","812","2024/09/16 16:00:00","324","30324","2024/09/28 15:59:59","130801","1143"
"3","813","2024/09/28 16:00:00","325","0","2024/10/01 15:59:59","127901","0"
"3","814","2024/10/01 16:00:00","326","30326","2024/10/11 15:59:59","131001","1144"
"3","815","2024/10/11 16:00:00","327","0","2024/10/16 15:59:59","126201","0"
"3","816","2024/10/16 16:00:00","328","30328","2024/10/27 15:59:59","130901","1145"
"3","817","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","110301","0"
"3","818","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","110001","0"
"3","819","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","107501","0"
"3","820","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","107801","0"
"3","821","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","107701","0"
"3","822","2024/10/22 16:00:00","329","0","2024/10/27 15:59:59","107901","0"
"3","823","2024/10/27 16:00:00","330","0","2024/11/01 15:59:59","128401","0"
"3","824","2024/10/27 16:00:00","330","0","2024/11/01 15:59:59","128501","0"
"3","825","2024/11/01 16:00:00","331","50331","2024/11/04 15:59:59","129701","1146"
"3","826","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","131101","1146"
"3","827","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","129601","0"
"3","828","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","129001","0"
"3","829","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","181101","0"
"3","830","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","126501","0"
"3","831","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","126401","0"
"3","832","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","118201","0"
"3","833","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","181001","0"
"3","834","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","123001","0"
"3","835","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180901","0"
"3","836","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","118101","0"
"3","837","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180801","0"
"3","838","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","106701","0"
"3","839","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180701","0"
"3","840","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180301","0"
"3","841","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180601","0"
"3","842","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180101","0"
"3","843","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","106801","0"
"3","844","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180201","0"
"3","845","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180501","0"
"3","846","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","180401","0"
"3","847","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","107001","0"
"3","848","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","106101","0"
"3","849","2024/11/01 16:00:00","331","0","2024/11/04 15:59:59","107101","0"
"3","850","2024/11/04 16:00:00","332","30332","2024/11/16 15:59:59","131201","1147"
"3","851","2024/11/16 16:00:00","333","0","2024/11/20 15:59:59","126601","0"
"3","852","2024/11/16 16:00:00","334","30334","2024/11/27 15:59:59","131601","1148"
"3","853","2024/11/23 16:00:00","335","0","2024/12/01 15:59:59","110601","0"
"3","854","2024/11/23 16:00:00","335","0","2024/12/01 15:59:59","110401","0"
"3","855","2024/11/23 16:00:00","335","0","2024/12/01 15:59:59","113101","0"
"3","856","2024/11/23 16:00:00","335","0","2024/12/01 15:59:59","113401","0"
"3","857","2024/12/01 16:00:00","337","30337","2024/12/13 15:59:59","131701","1149"
"3","858","2024/12/10 16:00:00","338","0","2024/12/13 15:59:59","126901","0"
"3","859","2024/12/10 16:00:00","338","0","2024/12/13 15:59:59","127101","0"
"3","860","2024/12/13 16:00:00","339","0","2024/12/16 15:59:59","128901","0"
"3","861","2024/12/13 16:00:00","339","0","2024/12/16 15:59:59","128701","0"
"3","862","2024/12/16 16:00:00","340","40012","2024/12/24 15:59:59","131801","1150"
"3","863","2024/12/24 16:00:00","341","50341","2024/12/27 15:59:59","181201","1151"
"3","864","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","129701","0"
"3","865","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","129601","0"
"3","866","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","129001","0"
"3","867","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","181101","0"
"3","868","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","126501","0"
"3","869","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","126401","0"
"3","870","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","118201","0"
"3","871","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","181001","0"
"3","872","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","123001","0"
"3","873","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180901","0"
"3","874","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","118101","0"
"3","875","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180801","0"
"3","876","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","106701","0"
"3","877","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180701","0"
"3","878","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180301","0"
"3","879","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180601","0"
"3","880","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180101","0"
"3","881","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","106801","0"
"3","882","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180201","0"
"3","883","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180501","0"
"3","884","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","180401","0"
"3","885","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","107001","0"
"3","886","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","106101","0"
"3","887","2024/12/24 16:00:00","341","0","2024/12/27 15:59:59","107101","0"
"3","888","2024/12/27 16:00:00","342","0","2025/01/01 15:59:59","117201","0"
"3","889","2024/12/27 16:00:00","342","0","2025/01/01 15:59:59","117001","0"
"3","890","2024/12/27 16:00:00","342","0","2025/01/01 15:59:59","122501","0"
"3","891","2024/12/27 16:00:00","342","0","2025/01/01 15:59:59","122901","0"
"3","892","2025/01/01 16:00:00","343","30343","2025/01/14 15:59:59","132101","1152"
"3","893","2025/01/14 16:00:00","344","30344","2025/01/26 15:59:59","132001","1153"
"3","894","2025/01/16 16:00:00","345","0","2025/01/26 15:59:59","109901","0"
"3","895","2025/01/16 16:00:00","345","0","2025/01/26 15:59:59","109701","0"
"3","896","2025/01/26 16:00:00","346","0","2025/02/01 15:59:59","118001","0"
"3","897","2025/01/26 16:00:00","346","0","2025/02/01 15:59:59","123301","0"
"3","898","2025/01/26 16:00:00","347","0","2025/02/01 15:59:59","129301","0"
"3","899","2025/02/01 16:00:00","348","30348","2025/02/10 15:59:59","132201","1154"
"3","900","2025/02/10 16:00:00","349","0","2025/02/13 15:59:59","127201","0"
"3","901","2025/02/10 16:00:00","350","30350","2025/02/17 15:59:59","127701","1155"
"3","902","2025/02/13 16:00:00","351","0","2025/02/17 15:59:59","129801","0"
"3","903","2025/02/17 16:00:00","352","30352","2025/02/26 15:59:59","127801","1156"
"3","904","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","111101","0"
"3","905","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","123601","0"
"3","906","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","108301","0"
"3","907","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","108101","0"
"3","908","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","113901","0"
"3","909","2025/02/22 16:00:00","353","0","2025/02/26 15:59:59","117701","0"
"3","910","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180801","1157"
"3","911","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","181201","0"
"3","912","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","129701","0"
"3","913","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","129601","0"
"3","914","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","129001","0"
"3","915","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","181101","0"
"3","916","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","126501","0"
"3","917","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","126401","0"
"3","918","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","118201","0"
"3","919","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","181001","0"
"3","920","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","123001","0"
"3","921","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180901","0"
"3","922","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","118101","0"
"3","923","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","106701","0"
"3","924","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180701","0"
"3","925","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180301","0"
"3","926","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180601","0"
"3","927","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180101","0"
"3","928","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","106801","0"
"3","929","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180201","0"
"3","930","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180501","0"
"3","931","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","180401","0"
"3","932","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","107001","0"
"3","933","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","106101","0"
"3","934","2025/02/26 16:00:00","354","0","2025/03/01 15:59:59","107101","0"
"3","935","2025/03/01 16:00:00","355","30355","2025/03/12 15:59:59","130201","1158"
"3","936","2025/03/12 16:00:00","356","0","2025/03/19 15:59:59","130701","0"
"3","937","2025/03/12 16:00:00","356","0","2025/03/19 15:59:59","127501","0"
"3","938","2025/03/12 16:00:00","357","30357","2025/03/19 15:59:59","130001","1159"
"3","939","2025/03/19 16:00:00","358","30358","2025/03/28 15:59:59","130101","1160"
"3","940","2025/03/28 16:00:00","359","0","2025/04/01 15:59:59","123801","0"
"3","941","2025/04/01 16:00:00","360","30360","2025/04/10 15:59:59","132801","1161"
"3","942","2025/04/10 16:00:00","361","0","2025/04/15 15:59:59","131001","0"
"3","943","2025/04/10 16:00:00","361","0","2025/04/15 15:59:59","127901","0"
"3","944","2025/04/10 16:00:00","362","30362","2025/04/15 15:59:59","132901","1162"
"3","945","2025/04/15 16:00:00","363","30363","2025/04/22 15:59:59","129501","1163"
"3","946","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","108601","0"
"3","947","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","108401","0"
"3","948","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","111501","0"
"3","949","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","114401","0"
"3","950","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","119901","0"
"3","951","2025/04/22 16:00:00","364","0","2025/05/01 15:59:59","124001","0"
"3","952","2025/05/01 16:00:00","365","50365","2025/05/04 15:59:59","133001","1164"
"3","953","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","181201","0"
"3","954","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","129701","0"
"3","955","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","129601","0"
"3","956","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","129001","0"
"3","957","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","181101","0"
"3","958","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","126501","0"
"3","959","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","126401","0"
"3","960","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","118201","0"
"3","961","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","181001","0"
"3","962","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","123001","0"
"3","963","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180901","0"
"3","964","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","118101","0"
"3","965","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180801","0"
"3","966","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","106701","0"
"3","967","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180701","0"
"3","968","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180301","0"
"3","969","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180601","0"
"3","970","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180101","0"
"3","971","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","106801","0"
"3","972","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180201","0"
"3","973","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180501","0"
"3","974","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","180401","0"
"3","975","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","107001","0"
"3","976","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","106101","0"
"3","977","2025/05/01 16:00:00","365","0","2025/05/04 15:59:59","107101","0"
"3","978","2025/05/04 16:00:00","366","30366","2025/05/16 15:59:59","133501","1165"
"3","979","2025/05/10 16:00:00","367","0","2025/05/16 15:59:59","131201","0"
"3","980","2025/05/10 16:00:00","367","0","2025/05/16 15:59:59","131601","0"
"3","981","2025/05/10 16:00:00","367","0","2025/05/16 15:59:59","128401","0"
"3","982","2025/05/10 16:00:00","367","0","2025/05/16 15:59:59","128501","0"
"3","983","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","108801","0"
"3","984","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","108701","0"
"3","985","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","112001","0"
"3","986","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","111901","0"
"3","987","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","111801","0"
"3","988","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","115001","0"
"3","989","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","120701","0"
"3","990","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","120901","0"
"3","991","2025/05/16 16:00:00","368","0","2025/05/21 15:59:59","124601","0"
