83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2
"1","10091110","6011","2022/08/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3230000","0","10091","2022/08/28 15:59:59","9018","1","0","16170000","601","81091008","81091008"
"0","10091111","6011","2022/08/19 16:00:00","討伐特別戰鬥的 Boss","0","10091","2022/08/28 15:59:59","9016","3","0","1","601","81091009","81091009"
"0","10091112","6011","2022/08/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10091","2022/08/28 15:59:59","9015","5","0","1","601","81091010","81091010"
"1","10092103","6011","2022/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6700000","0","10092","2022/09/19 15:59:59","9018","1","0","6480000","601","81092001","81092001"
"1","10092104","6011","2022/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6500000","0","10092","2022/09/19 15:59:59","9018","1","0","12960000","601","81092002","81092002"
"0","10092105","6011","2022/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5650000","0","10092","2022/09/19 15:59:59","9016","1","0","1","601","81092003","81092003"
"0","10092106","6011","2022/09/01 16:00:00","完成特別戰鬥的模式2","0","10092","2022/09/19 15:59:59","9016","2","0","1","601","81092004","81092004"
"1","10092107","6011","2022/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4650000","0","10092","2022/09/19 15:59:59","9018","1","0","29160000","601","81092005","81092005"
"1","10092108","6011","2022/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2350000","0","10092","2022/09/19 15:59:59","9018","1","0","38880000","601","81092006","81092006"
"0","10092109","6011","2022/09/01 16:00:00","討伐特別戰鬥的 Boss","0","10092","2022/09/19 15:59:59","9016","3","0","1","601","81092007","81092007"
"0","10092110","6011","2022/09/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10092","2022/09/19 15:59:59","9015","5","0","1","601","81092008","81092008"
"1","10093103","6011","2022/09/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10800000","0","10093","2022/09/28 15:59:59","9018","1","0","1200000","601","81093001","81093001"
"1","10093104","6011","2022/09/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 9600000","0","10093","2022/09/28 15:59:59","9018","1","0","2400000","601","81093002","81093002"
"0","10093105","6011","2022/09/19 16:00:00","完成特別戰鬥的模式1","0","10093","2022/09/28 15:59:59","9016","1","0","1","601","81093003","81093003"
"0","10093106","6011","2022/09/19 16:00:00","打倒守門者和祈梨和嘉夜的闇影","0","10093","2022/09/28 15:59:59","9001","0","0","3","601","81093004","81093004"
"1","10093107","6011","2022/09/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5600000","0","10093","2022/09/28 15:59:59","9018","1","0","6400000","601","81093005","81093005"
"1","10093108","6011","2022/09/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2800000","0","10093","2022/09/28 15:59:59","9018","1","0","9200000","601","81093006","81093006"
"0","10093109","6011","2022/09/19 16:00:00","討伐特別戰鬥的 Boss","0","10093","2022/09/28 15:59:59","9016","3","0","1","601","81093007","81093007"
"0","10093110","6011","2022/09/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10093","2022/09/28 15:59:59","9015","5","0","1","601","81093008","81093008"
"0","10094103","6011","2022/10/02 16:00:00","打倒10隻手下","0","10094","2022/10/20 15:59:59","9014","0","0","10","601","81094001","81094001"
"1","10094104","6011","2022/10/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 64400000","0","10094","2022/10/20 15:59:59","9018","1","0","3600000","601","81094002","81094002"
"1","10094105","6011","2022/10/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 60800000","0","10094","2022/10/20 15:59:59","9018","1","0","7200000","601","81094003","81094003"
"0","10094106","6011","2022/10/02 16:00:00","完成特別戰鬥的模式2","0","10094","2022/10/20 15:59:59","9016","2","0","1","601","81094004","81094004"
"1","10094107","6011","2022/10/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 38100000","0","10094","2022/10/20 15:59:59","9018","1","0","29900000","601","81094005","81094005"
"1","10094108","6011","2022/10/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 19050000","0","10094","2022/10/20 15:59:59","9018","1","0","48950000","601","81094006","81094006"
"0","10094109","6011","2022/10/02 16:00:00","討伐特別戰鬥的 Boss","0","10094","2022/10/20 15:59:59","9016","3","0","1","601","81094007","81094007"
"0","10094110","6011","2022/10/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10094","2022/10/20 15:59:59","9015","5","0","1","601","81094008","81094008"
"1","10095103","6011","2022/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 14200000","0","10095","2022/10/28 15:59:59","9018","1","0","1800000","601","81095001","81095001"
"1","10095104","6011","2022/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 12400000","0","10095","2022/10/28 15:59:59","9018","1","0","3600000","601","81095002","81095002"
"0","10095105","6011","2022/10/19 16:00:00","完成特別戰鬥的模式1","0","10095","2022/10/28 15:59:59","9016","1","0","1","601","81095003","81095003"
"0","10095106","6011","2022/10/19 16:00:00","打倒碧、美冬、珠希的闇影","0","10095","2022/10/28 15:59:59","9001","0","0","3","601","81095004","81095004"
"1","10095107","6011","2022/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7000000","0","10095","2022/10/28 15:59:59","9018","1","0","9000000","601","81095005","81095005"
"1","10095108","6011","2022/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3500000","0","10095","2022/10/28 15:59:59","9018","1","0","12500000","601","81095006","81095006"
"0","10095109","6011","2022/10/19 16:00:00","討伐特別戰鬥的 Boss","0","10095","2022/10/28 15:59:59","9016","3","0","1","601","81095007","81095007"
"0","10095110","6011","2022/10/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10095","2022/10/28 15:59:59","9015","5","0","1","601","81095008","81095008"
"1","10096103","6011","2022/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 42000000","0","10096","2022/11/19 15:59:59","9018","1","0","3600000","601","81096001","81096001"
"1","10096104","6011","2022/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 38400000","0","10096","2022/11/19 15:59:59","9018","1","0","7200000","601","81096002","81096002"
"0","10096105","6011","2022/11/01 16:00:00","完成特別戰鬥的模式1","0","10096","2022/11/19 15:59:59","9016","1","0","1","601","81096003","81096003"
"0","10096106","6011","2022/11/01 16:00:00","打倒破曉之星的闇影","0","10096","2022/11/19 15:59:59","9001","0","0","3","601","81096004","81096004"
"1","10096107","6011","2022/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 23000000","0","10096","2022/11/19 15:59:59","9018","1","0","22600000","601","81096005","81096005"
"1","10096108","6011","2022/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11500000","0","10096","2022/11/19 15:59:59","9018","1","0","34100000","601","81096006","81096006"
"0","10096109","6011","2022/11/01 16:00:00","討伐特別戰鬥的 Boss","0","10096","2022/11/19 15:59:59","9016","3","0","1","601","81096007","81096007"
"0","10096110","6011","2022/11/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10096","2022/11/19 15:59:59","9015","5","0","1","601","81096008","81096008"
"0","10097101","6011","2022/11/18 16:00:00","完成特別戰鬥的模式1","0","10097","2022/11/27 15:59:59","9016","1","0","1","601","81097001","81097001"
"0","10097102","6011","2022/11/18 16:00:00","完成特別戰鬥的模式2","0","10097","2022/11/27 15:59:59","9016","2","0","1","601","81097002","81097002"
"1","10097103","6011","2022/11/18 16:00:00","把留到暑假最後一天的作業寫到40％吧","0","10097","2022/11/27 15:59:59","9020","0","0","40","601","81097003","81097003"
"1","10097104","6011","2022/11/18 16:00:00","把留到暑假最後一天的作業寫到70％吧","0","10097","2022/11/27 15:59:59","9020","0","0","70","601","81097004","81097004"
"0","10097105","6011","2022/11/18 16:00:00","把留到暑假最後一天的作業寫完吧","0","10097","2022/11/27 15:59:59","9016","3","0","1","601","81097005","81097005"
"0","10097106","6011","2022/11/18 16:00:00","在5次以內，通過EXHIBITION或特別戰鬥","0","10097","2022/11/27 15:59:59","9015","5","0","1","601","81097006","81097006"
"0","10098101","6011","2022/12/01 16:00:00","打倒小小甜心的闇影","0","10098","2022/12/19 15:59:59","9001","0","0","3","601","81098001","81098001"
"0","10098102","6011","2022/12/01 16:00:00","將MODE2出現的怪物全部打倒","0","10098","2022/12/19 15:59:59","9016","2","0","1","601","81098002","81098002"
"1","10098103","6011","2022/12/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 25300000","0","10098","2022/12/19 15:59:59","9018","1","0","12700000","601","81098003","81098003"
"1","10098104","6011","2022/12/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 12600000","0","10098","2022/12/19 15:59:59","9018","1","0","25400000","601","81098004","81098004"
"0","10098105","6011","2022/12/01 16:00:00","討伐特別戰鬥的 Boss","0","10098","2022/12/19 15:59:59","9016","3","0","1","601","81098005","81098005"
"0","10098106","6011","2022/12/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10098","2022/12/19 15:59:59","9015","5","0","1","601","81098006","81098006"
"0","10099101","6011","2022/12/19 16:00:00","打倒 25 隻歌唱水母","0","10099","2022/12/28 15:59:59","9014","0","0","25","601","81099001","81099001"
"0","10099102","6011","2022/12/19 16:00:00","打倒慈樂之音的闇影","0","10099","2022/12/28 15:59:59","9001","0","0","3","601","81099002","81099002"
"1","10099103","6011","2022/12/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4500000","0","10099","2022/12/28 15:59:59","9018","1","0","2300000","601","81099003","81099003"
"1","10099104","6011","2022/12/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2300000","0","10099","2022/12/28 15:59:59","9018","1","0","4500000","601","81099004","81099004"
"0","10099105","6011","2022/12/19 16:00:00","討伐特別戰鬥的 Boss","0","10099","2022/12/28 15:59:59","9016","3","0","1","601","81099005","81099005"
"0","10099106","6011","2022/12/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10099","2022/12/28 15:59:59","9015","5","0","1","601","81099006","81099006"
"0","10100103","6011","2023/01/02 16:00:00","將MODE1出現的怪物全部打倒","0","10100","2023/01/20 15:59:59","9001","0","0","4","601","81100001","81100001"
"1","10100104","6011","2023/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 77200000","0","10100","2023/01/20 15:59:59","9018","1","0","8550000","601","81100002","81100002"
"1","10100105","6011","2023/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 68600000","0","10100","2023/01/20 15:59:59","9018","1","0","17150000","601","81100003","81100003"
"0","10100106","6011","2023/01/02 16:00:00","完成特別戰鬥的模式2","0","10100","2023/01/20 15:59:59","9016","2","0","1","601","81100004","81100004"
"1","10100107","6011","2023/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 40000000","0","10100","2023/01/20 15:59:59","9018","1","0","45750000","601","81100005","81100005"
"1","10100108","6011","2023/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 20000000","0","10100","2023/01/20 15:59:59","9018","1","0","65750000","601","81100006","81100006"
"0","10100109","6011","2023/01/02 16:00:00","討伐特別戰鬥的 Boss","0","10100","2023/01/20 15:59:59","9016","3","0","1","601","81100007","81100007"
"0","10100110","6011","2023/01/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10100","2023/01/20 15:59:59","9015","5","0","1","601","81100008","81100008"
"0","10101101","6011","2023/01/19 16:00:00","打倒深月、雪的闇影及其餘怪物","0","10101","2023/01/28 15:59:59","9001","0","0","4","601","81101001","81101001"
"0","10101102","6011","2023/01/19 16:00:00","打倒 25 隻目標","0","10101","2023/01/28 15:59:59","9014","0","0","25","601","81101002","81101002"
"1","10101103","6011","2023/01/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7300000","0","10101","2023/01/28 15:59:59","9018","1","0","3700000","601","81101003","81101003"
"1","10101104","6011","2023/01/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3700000","0","10101","2023/01/28 15:59:59","9018","1","0","7300000","601","81101004","81101004"
"0","10101105","6011","2023/01/19 16:00:00","討伐特別戰鬥的 Boss","0","10101","2023/01/28 15:59:59","9016","3","0","1","601","81101005","81101005"
"0","10101106","6011","2023/01/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10101","2023/01/28 15:59:59","9015","5","0","1","601","81101006","81101006"
"1","10102103","6011","2023/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 75000000","0","10102","2023/02/19 15:59:59","9018","1","0","22000000","601","81102001","81102001"
"1","10102104","6011","2023/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 53000000","0","10102","2023/02/19 15:59:59","9018","1","0","44000000","601","81102002","81102002"
"0","10102105","6011","2023/02/01 16:00:00","完成特別戰鬥的模式1","0","10102","2023/02/19 15:59:59","9016","1","0","1","601","81102003","81102003"
"0","10102106","6011","2023/02/01 16:00:00","打倒智、鈴、七七香的闇影","0","10102","2023/02/19 15:59:59","9001","0","0","3","601","81102004","81102004"
"1","10102107","6011","2023/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 20000000","0","10102","2023/02/19 15:59:59","9018","1","0","77000000","601","81102005","81102005"
"1","10102108","6011","2023/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10000000","0","10102","2023/02/19 15:59:59","9018","1","0","87000000","601","81102006","81102006"
"0","10102109","6011","2023/02/01 16:00:00","討伐特別戰鬥的 Boss","0","10102","2023/02/19 15:59:59","9016","3","0","1","601","81102007","81102007"
"0","10102110","6011","2023/02/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10102","2023/02/19 15:59:59","9015","5","0","1","601","81102008","81102008"
"0","10103103","6011","2023/02/17 16:00:00","打倒香織、妮諾、鈴奈的闇影","0","10103","2023/02/26 15:59:59","9001","0","0","3","601","81103001","81103001"
"1","10103104","6011","2023/02/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8200000","0","10103","2023/02/26 15:59:59","9018","1","0","100000","601","81103002","81103002"
"1","10103105","6011","2023/02/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8100000","0","10103","2023/02/26 15:59:59","9018","1","0","200000","601","81103003","81103003"
"0","10103106","6011","2023/02/17 16:00:00","完成特別戰鬥的模式2","0","10103","2023/02/26 15:59:59","9016","2","0","1","601","81103004","81103004"
"1","10103107","6011","2023/02/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5360000","0","10103","2023/02/26 15:59:59","9018","1","0","2940000","601","81103005","81103005"
"1","10103108","6011","2023/02/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2680000","0","10103","2023/02/26 15:59:59","9018","1","0","5620000","601","81103006","81103006"
"0","10103109","6011","2023/02/17 16:00:00","討伐特別戰鬥的 Boss","0","10103","2023/02/26 15:59:59","9016","3","0","1","601","81103007","81103007"
"0","10103110","6011","2023/02/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10103","2023/02/26 15:59:59","9015","5","0","1","601","81103008","81103008"
"0","10104103","6011","2023/03/01 16:00:00","打倒克莉絲提娜、茉莉的闇影及其餘怪物","0","10104","2023/03/19 15:59:59","9001","0","0","3","601","81104001","81104001"
"1","10104104","6011","2023/03/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 110800000","0","10104","2023/03/19 15:59:59","9018","1","0","27700000","601","81104002","81104002"
"1","10104105","6011","2023/03/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 83100000","0","10104","2023/03/19 15:59:59","9018","1","0","55400000","601","81104003","81104003"
"0","10104106","6011","2023/03/01 16:00:00","完成特別戰鬥的模式2","0","10104","2023/03/19 15:59:59","9016","2","0","1","601","81104004","81104004"
"1","10104107","6011","2023/03/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 37000000","0","10104","2023/03/19 15:59:59","9018","1","0","101500000","601","81104005","81104005"
"1","10104108","6011","2023/03/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 18500000","0","10104","2023/03/19 15:59:59","9018","1","0","120000000","601","81104006","81104006"
"0","10104109","6011","2023/03/01 16:00:00","討伐特別戰鬥的 Boss","0","10104","2023/03/19 15:59:59","9016","3","0","1","601","81104007","81104007"
"0","10104110","6011","2023/03/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10104","2023/03/19 15:59:59","9015","5","0","1","601","81104008","81104008"
"1","10105103","6011","2023/03/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7540000","0","10105","2023/03/28 15:59:59","9018","1","0","1760000","601","81105001","81105001"
"1","10105104","6011","2023/03/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5780000","0","10105","2023/03/28 15:59:59","9018","1","0","3520000","601","81105002","81105002"
"0","10105105","6011","2023/03/19 16:00:00","完成特別戰鬥的模式1","0","10105","2023/03/28 15:59:59","9016","1","0","1","601","81105003","81105003"
"4","10105106","6011","2023/03/19 16:00:00","破壞反逆獸‧三重的護盾","0","10105","2023/03/28 15:59:59","9014","0","0","490","601","81105004","81105004"
"1","10105111","6011","2023/03/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3860000","0","10105","2023/03/28 15:59:59","9018","1","0","5440000","601","81105005","81105005"
"1","10105113","6011","2023/03/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1960000","0","10105","2023/03/28 15:59:59","9018","1","0","7340000","601","81105006","81105006"
"0","10105115","6011","2023/03/19 16:00:00","討伐特別戰鬥的 Boss","0","10105","2023/03/28 15:59:59","9016","3","0","1","601","81105007","81105007"
"0","10105118","6011","2023/03/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10105","2023/03/28 15:59:59","9015","5","0","1","601","81105008","81105008"
"0","10106103","6011","2023/04/01 16:00:00","打倒 12 隻目標","0","10106","2023/04/19 15:59:59","9014","0","0","12","601","81106001","81106001"
"1","10106104","6011","2023/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 86700000","0","10106","2023/04/19 15:59:59","9018","1","0","13300000","601","81106002","81106002"
"1","10106105","6011","2023/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 73400000","0","10106","2023/04/19 15:59:59","9018","1","0","26600000","601","81106003","81106003"
"0","10106106","6011","2023/04/01 16:00:00","完成特別戰鬥的模式2","0","10106","2023/04/19 15:59:59","9016","2","0","1","601","81106004","81106004"
"1","10106107","6011","2023/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 40000000","0","10106","2023/04/19 15:59:59","9018","1","0","60000000","601","81106005","81106005"
"1","10106108","6011","2023/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 20000000","0","10106","2023/04/19 15:59:59","9018","1","0","80000000","601","81106006","81106006"
"0","10106109","6011","2023/04/01 16:00:00","討伐特別戰鬥的 Boss","0","10106","2023/04/19 15:59:59","9016","3","0","1","601","81106007","81106007"
"0","10106110","6011","2023/04/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10106","2023/04/19 15:59:59","9015","5","0","1","601","81106008","81106008"
"0","10107103","6011","2023/04/17 16:00:00","打倒宮子、真陽、璃乃的闇影","0","10107","2023/04/26 15:59:59","9001","0","0","3","601","81107001","81107001"
"1","10107104","6011","2023/04/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8670000","0","10107","2023/04/26 15:59:59","9018","1","0","1330000","601","81107002","81107002"
"1","10107105","6011","2023/04/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7340000","0","10107","2023/04/26 15:59:59","9018","1","0","2660000","601","81107003","81107003"
"0","10107106","6011","2023/04/17 16:00:00","完成特別戰鬥的模式2","0","10107","2023/04/26 15:59:59","9016","2","0","1","601","81107004","81107004"
"1","10107107","6011","2023/04/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4000000","0","10107","2023/04/26 15:59:59","9018","1","0","6000000","601","81107005","81107005"
"1","10107108","6011","2023/04/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10107","2023/04/26 15:59:59","9018","1","0","8000000","601","81107006","81107006"
"0","10107109","6011","2023/04/17 16:00:00","討伐特別戰鬥的 Boss","0","10107","2023/04/26 15:59:59","9016","3","0","1","601","81107007","81107007"
"0","10107110","6011","2023/04/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10107","2023/04/26 15:59:59","9015","5","0","1","601","81107008","81107008"
"1","10108103","6011","2023/05/01 16:00:00","將特別戰鬥的Boss的HP降低至93300000","0","10108","2023/05/19 15:59:59","9018","1","0","6700000","601","81108001","81108001"
"1","10108104","6011","2023/05/01 16:00:00","將特別戰鬥的Boss的HP降低至86600000","0","10108","2023/05/19 15:59:59","9018","1","0","13400000","601","81108002","81108002"
"0","10108105","6011","2023/05/01 16:00:00","完成特別戰鬥的模式1","0","10108","2023/05/19 15:59:59","9016","1","0","1","601","81108003","81108003"
"1","10108106","6011","2023/05/01 16:00:00","將特別戰鬥的Boss的HP降低至73300000","0","10108","2023/05/19 15:59:59","9018","1","0","26700000","601","81108004","81108004"
"1","10108107","6011","2023/05/01 16:00:00","將特別戰鬥的Boss的HP降低至66600000","0","10108","2023/05/19 15:59:59","9018","1","0","33400000","601","81108005","81108005"
"0","10108108","6011","2023/05/01 16:00:00","完成特別戰鬥的模式2","0","10108","2023/05/19 15:59:59","9016","2","0","1","601","81108006","81108006"
"1","10108109","6011","2023/05/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 40000000","0","10108","2023/05/19 15:59:59","9018","1","0","60000000","601","81108007","81108007"
"1","10108110","6011","2023/05/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 20000000","0","10108","2023/05/19 15:59:59","9018","1","0","80000000","601","81108008","81108008"
"0","10108111","6011","2023/05/01 16:00:00","討伐特別戰鬥的 Boss","0","10108","2023/05/19 15:59:59","9016","3","0","1","601","81108009","81108009"
"0","10108112","6011","2023/05/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10108","2023/05/19 15:59:59","9015","5","0","1","601","81108010","81108010"
"0","10109103","6011","2023/05/19 16:00:00","打倒 20 隻高等獸人","0","10109","2023/05/28 15:59:59","9014","0","0","20","601","81109001","81109001"
"1","10109106","6011","2023/05/19 16:00:00","將特別戰鬥的Boss的HP降低至8500000","0","10109","2023/05/28 15:59:59","9018","1","0","1000000","601","81109002","81109002"
"1","10109107","6011","2023/05/19 16:00:00","將特別戰鬥的Boss的HP降低至7500000","0","10109","2023/05/28 15:59:59","9018","1","0","2000000","601","81109003","81109003"
"0","10109108","6011","2023/05/19 16:00:00","完成特別戰鬥的模式2","0","10109","2023/05/28 15:59:59","9016","2","0","1","601","81109004","81109004"
"1","10109109","6011","2023/05/19 16:00:00","將特別戰鬥的Boss的HP降低至4330000","0","10109","2023/05/28 15:59:59","9018","1","0","5170000","601","81109005","81109005"
"1","10109110","6011","2023/05/19 16:00:00","將特別戰鬥的Boss的HP降低至2160000","0","10109","2023/05/28 15:59:59","9018","1","0","7340000","601","81109006","81109006"
"0","10109111","6011","2023/05/19 16:00:00","討伐特別戰鬥的 Boss","0","10109","2023/05/28 15:59:59","9016","3","0","1","601","81109007","81109007"
"0","10109112","6011","2023/05/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10109","2023/05/28 15:59:59","9015","5","0","1","601","81109008","81109008"
"1","10110103","6011","2023/06/01 16:00:00","將特別戰鬥的樂園守護者的HP降低至123000000","0","10110","2023/06/29 15:59:59","9018","1","0","22000000","601","81110001","81110001"
"1","10110104","6011","2023/06/01 16:00:00","將特別戰鬥的樂園守護者的HP降低至101000000","0","10110","2023/06/29 15:59:59","9018","1","0","44000000","601","81110002","81110002"
"0","10110105","6011","2023/06/01 16:00:00","通過樂園守護者的MODE1","0","10110","2023/06/29 15:59:59","9016","1","0","1","601","81110003","81110003"
"0","10110106","6011","2023/06/01 16:00:00","打倒千歌、紡希的闇影的闇影及其餘怪物","0","10110","2023/06/29 15:59:59","9001","0","0","4","601","81110004","81110004"
"1","10110107","6011","2023/06/01 16:00:00","將特別戰鬥的樂園守護者的HP降低至53200000","0","10110","2023/06/29 15:59:59","9018","1","0","91800000","601","81110005","81110005"
"1","10110108","6011","2023/06/01 16:00:00","將特別戰鬥的樂園守護者的HP降低至26600000","0","10110","2023/06/29 15:59:59","9018","1","0","118400000","601","81110006","81110006"
"0","10110109","6011","2023/06/01 16:00:00","討伐特別戰鬥的樂園守護者","0","10110","2023/06/29 15:59:59","9016","3","0","1","601","81110007","81110007"
"0","10110110","6011","2023/06/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的樂園守護者","0","10110","2023/06/29 15:59:59","9015","5","0","1","601","81110008","81110008"
"1","10111103","6011","2023/06/08 16:00:00","將特別戰鬥的象徵久遠庭園之人的HP降低至65900000","0","10111","2023/06/29 15:59:59","9018","1","0","10100000","601","81111001","81111001"
"1","10111104","6011","2023/06/08 16:00:00","將特別戰鬥的象徵久遠庭園之人的HP降低至55800000","0","10111","2023/06/29 15:59:59","9018","1","0","20200000","601","81111002","81111002"
"0","10111105","6011","2023/06/08 16:00:00","通過象徵久遠庭園之人的MODE1","0","10111","2023/06/29 15:59:59","9016","1","0","1","601","81111003","81111003"
"0","10111106","6011","2023/06/08 16:00:00","打倒望、矛依未、嘉夜的闇影","0","10111","2023/06/29 15:59:59","9001","0","0","3","601","81111004","81111004"
"1","10111107","6011","2023/06/08 16:00:00","將特別戰鬥的象徵久遠庭園之人的HP降低至30400000","0","10111","2023/06/29 15:59:59","9018","1","0","45600000","601","81111005","81111005"
"1","10111108","6011","2023/06/08 16:00:00","將特別戰鬥的象徵久遠庭園之人的HP降低至15200000","0","10111","2023/06/29 15:59:59","9018","1","0","60800000","601","81111006","81111006"
"0","10111109","6011","2023/06/08 16:00:00","討伐特別戰鬥的象徵久遠庭園之人","0","10111","2023/06/29 15:59:59","9016","3","0","1","601","81111007","81111007"
"0","10111110","6011","2023/06/08 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的象徵久遠庭園之人","0","10111","2023/06/29 15:59:59","9015","5","0","1","601","81111008","81111008"
