2aaf7af9cd00422253c4289c2f158eb452b3f806b6ec27a6536366221be3cfc8,7fccf764f4d5f7534a9d8db3b75f0346856444b86bb7f8c717d0c25f6233be3d,ee25d2ba8a5d428cd7bc0a3606ba270158a906cfb3c16478cb9c542e1ab91993,d5bd6a87d88ab7e0728a4c56a12499fd2a8ef92152d63a7671d8569340ae140b,0d6ca9b00d91b4648f59a51c8a3e086c283b06aa3a79ddcd9bde2f9c2877ecaa,95296df9f3a486ad5d89123b5586e827d83de84029f84f117e6adda740ff174d,ac1ca81d67b5139eeece5319a471861c7b82e3b3d9a4aaf384d5c96526c3c850,1b5acbceeb7512f491eed70cbdc2c7e4ed04a0c488162b0d630a2d4d21fac327,3dd2030a2abed6eeb6ddcb4da6a9ef38ce36ba52110a24818055fe50d1c25709,20d04f0d6e79fbf7fcc3fafbc1a564c5e7deab1064f0a61a22ed0aa28cd49ea5,3f687214097b218aa5b220f07c824981171e61100ca43e1e50b2eb65653a9128,06f4e7a78da5dbc7d3fed4a7f528c3c4ed039d346d3d34689faf9f62691c15a2,04978bedb735786dd9c30bdb467889d66e19b64ec19b6551d3005cd90e451ac0,6f99eac48be1de9d282bb6a296c8c2cff22f720473bcbcc971323265d85114ad,854a65a86b8c6bc46491d96b329d83082011d082c1a40820e18be9b93b4e32df,ee6dd18496603080d4e88a7d938b02d193e73674aae92b985038a0031cb8383d,01ca8ac139bd2709e8f1d5fae5cf3d78d3084eee03fc19993d11f81808dbb55a,a5f6a818c5ca5b5381144a7f03b2906366a6f62ce456069a58163d83f026648e,e176aa6f42db9e134b1714df0971a68092277e9b4c63ac7e04f2cf8f0d956def,a42d5ac6632eb8a99b6407c514a22c0e515fba57b8bfb7e114e85c1ddf7d7280,8543bedd7a9c2b0cfe764885f39bdebbc85f2c76ee494185bd41ef6d10853085,60a47e71b5bf0ef9f8b1d0b08716c274ad35becb7661d5e95220287ffb96d395,fe89f8e87634992f1114d6f7b84822d64f2dd40c2ac06faa2f3c4d722acb779a,03232a7c30a99171c35c58653152184e43e07c3bc83ec9f7502f4c5d0c66a8aa
"1005","0","1005","0","0","1002","5","308203","0","0","0","0","1","0","0","0","30820301","1001","0","0","0","0","0","1005"
"1004","0","0","0","0","0","1","308204","0","0","0","0","1","0","0","0","30820401","0","0","0","0","0","0","0"
"1006","0","1002","1006","0","1001","7","308205","0","0","0","0","1","0","0","0","30820501","1001","0","0","1002","0","0","1006"
"1005","1001","1005","1005","0","1002","11","308206","0","0","1005","0","6","0","0","0","30820601","1001","0","1005","1001","1002","0","1005"
"1005","0","1004","1002","0","1005","10","308207","0","0","1005","0","4","0","0","0","30820701","1001","0","1005","1001","1001","0","1005"
"1006","0","1004","1002","0","1006","9","308207","0","0","0","0","4","0","0","0","30820702","1001","0","1006","1001","1001","0","1006"
"1","0","1","1001","0","1","9","308300","0","0","0","0","1","0","0","0","30830001","1001","0","1","1002","1","0","1002"
"1","0","1","1001","0","1","9","308301","0","0","0","0","1","0","0","0","30830101","1001","0","1","1","1","0","1"
"1","0","1","1001","0","1","9","308302","0","0","0","0","1","0","0","0","30830201","1001","0","1","1002","1","0","1002"
"1","0","1","1001","0","1","7","308302","0","0","0","0","1","0","0","0","30830202","1001","0","0","1002","0","0","1002"
"1","0","1","1001","0","1","9","308303","0","0","0","0","1","0","0","0","30830301","1001","0","1","1002","1","0","1002"
"1","0","1","1001","0","1","7","308303","0","0","0","0","1","0","0","0","30830302","1001","0","0","1002","0","0","1002"
"1","0","1","1","0","1002","6","308400","0","0","0","0","1","0","0","0","30840001","1","0","0","0","0","0","1002"
"1","0","1","1","0","1002","6","308401","0","0","0","0","1","0","0","0","30840101","1","0","0","0","0","0","1002"
"1","0","1","0","0","1001","5","308402","0","0","0","0","1","0","0","0","30840201","1","0","0","0","0","0","1002"
"1","0","1002","1002","0","1","6","308402","0","0","0","0","1","0","0","0","30840202","1001","0","0","0","0","0","1"
"1","0","1","1","0","1002","8","308403","0","0","0","0","4","0","0","0","30840301","1","0","1","1001","0","0","1001"
"1002","1002","1001","1","0","1002","11","308403","0","0","1001","0","1","0","0","0","30840302","1","0","1002","1001","1","0","1001"
"1","0","1","0","0","0","4","308404","0","0","0","0","1","0","0","0","30840401","1","0","0","0","0","0","1"
"1","0","1001","1","0","1004","9","308405","0","0","0","0","2","0","0","0","30840501","1004","0","1004","1001","1","0","1"
"1","0","1","1002","0","1001","8","308406","0","0","0","0","1","0","0","0","30840601","1002","0","1001","1","0","0","1001"
"1","0","1002","1001","0","1","7","308406","0","0","0","0","2","0","0","0","30840602","1001","0","0","1002","0","0","1"
"1","0","1","1","0","1002","8","308408","0","0","0","0","4","0","0","0","30840801","1","0","1","1001","0","0","1001"
"1002","1002","1001","1","0","1002","11","308408","0","0","1001","0","1","0","0","0","30840802","1","0","1002","1001","1","0","1001"
"1","0","1002","1001","0","1","8","308500","0","0","0","0","1","0","0","0","30850001","1001","0","1","1002","0","0","1"
"1","0","1002","1001","0","1","8","308500","0","0","0","0","1","0","0","0","30850002","1001","0","1","1002","0","0","1"
"1","0","1","0","0","1001","5","308600","0","0","0","0","1","0","0","0","30860001","1002","0","0","0","0","0","1"
"1","0","1","1","0","1006","7","308600","0","0","0","0","4","0","0","0","30860101","1002","0","0","1002","0","0","1"
"1","0","1","1","0","1006","7","308600","0","0","0","0","4","0","0","0","30860201","1002","0","0","1002","0","0","1"
"1","0","1","1","0","1001","7","308600","0","0","0","0","4","0","0","0","30860301","1002","0","0","1002","0","0","1"
"1","0","1","0","0","1001","5","308600","0","0","0","0","1","0","0","0","30860302","1008","0","0","0","0","0","1"
"1","1","1004","1","0","1","11","308600","0","0","1007","0","4","0","0","0","30860401","1002","0","1","1007","1002","0","1"
"1","0","1","0","0","0","4","308600","0","0","0","0","1","0","0","0","30860501","1","0","0","0","0","0","1"
"1","0","1","1","0","1001","7","308606","0","0","0","0","4","0","0","0","30860601","1002","0","0","1002","0","0","1"
"1002","0","0","0","0","0","3","309000","0","0","0","0","1","0","0","0","30900001","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","309001","0","0","0","0","1","0","0","0","30900101","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","309002","0","0","0","0","1","0","0","0","30900201","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","309003","0","0","0","0","1","0","0","0","30900301","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1001","5","309100","0","0","0","0","1","0","0","0","30910001","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","309101","0","0","0","0","1","0","0","0","30910101","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","309102","0","0","0","0","1","0","0","0","30910201","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","309103","0","0","0","0","1","0","0","0","30910301","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","1002","5","309104","0","0","0","0","1","0","0","0","30910401","1002","0","0","0","0","0","1001"
"1002","0","0","0","0","0","3","309200","0","0","0","0","1","0","0","0","30920001","1001","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","309201","0","0","0","0","1","0","0","0","30920101","1001","0","0","0","0","0","1002"
"1002","0","0","0","0","0","3","309202","0","0","0","0","1","0","0","0","30920201","1001","0","0","0","0","0","1002"
"1002","0","1002","0","0","0","4","309203","0","0","0","0","1","0","0","0","30920301","1001","0","0","0","0","0","1002"
"1","0","1","0","0","1","3","309300","0","0","0","0","1","0","0","0","30930001","1001","0","0","0","0","0","1002"
"1001","0","1001","0","0","1","5","309300","0","0","0","0","1","0","0","0","30930101","1","0","0","0","0","0","1004"
"1001","0","1001","0","0","1","5","309300","0","0","0","0","1","0","0","0","30930201","1","0","0","0","0","0","1004"
"1001","0","1001","0","0","1","5","309300","0","0","0","0","1","0","0","0","30930301","1","0","0","0","0","0","1004"
"1","0","0","0","0","0","3","309300","0","0","0","0","2","0","0","0","30930401","1","0","0","0","0","0","1"
"1002","0","1","1","0","1001","6","309300","0","0","0","0","1","0","0","0","30930501","1004","0","0","0","0","0","1001"
"1001","0","1001","0","0","1","5","309300","0","0","0","0","1","0","0","0","30930601","1","0","0","0","0","0","1004"
"1002","0","1002","0","0","0","4","309400","0","0","0","0","1","0","0","0","30940001","1001","0","0","0","0","0","1002"
"1002","0","1002","0","0","0","4","309500","0","0","0","0","1","0","0","0","30950001","1002","0","0","0","0","0","1001"
"1002","0","1002","0","0","0","4","309600","0","0","0","0","1","0","0","0","30960001","1001","0","0","0","0","0","1002"
"1002","0","1001","0","0","0","4","309700","0","0","0","0","1","0","0","0","30970001","1002","0","0","0","0","0","1002"
"1001","0","1001","1003","0","1002","6","309800","0","0","0","0","4","0","0","0","30980001","1002","0","0","0","0","0","1003"
"1005","0","0","0","0","0","3","309801","0","0","0","0","2","0","0","0","30980101","1002","0","0","0","0","0","1002"
"1002","0","1002","1001","0","1001","8","309802","0","0","0","0","4","0","0","0","30980201","1001","0","1001","1002","0","0","1002"
"1002","0","1002","1002","0","1001","9","309803","0","0","0","0","5","0","0","0","30980301","1002","0","1001","1002","1002","0","1001"
"1003","0","1002","1002","0","1003","9","309803","0","0","0","0","5","0","0","0","30980302","1002","0","1002","1001","1002","0","1001"
"1","1","1","1","1","1001","7","309900","1","1","1","1","1","1","1","1","30990001","1002","1","0","1002","0","1","1"
"1001","1","1","0","1","1002","5","309900","1","1","1","1","1","1","1","1","30990002","1002","1","0","0","0","1","1"
"1004","1","1004","1004","1","1001","7","309901","1","1","1","1","1","1","1","1","30990101","1002","1","0","1002","0","1","1004"
"1001","1","1004","0","1","1002","5","309901","1","1","1","1","1","1","1","1","30990102","1002","1","0","0","0","1","1004"
"1004","0","0","0","0","0","3","309907","0","0","0","0","2","0","0","0","30990701","1001","0","0","0","0","0","1004"
"1004","0","1001","1001","0","1004","7","309907","0","0","0","0","1","0","0","0","30990702","1001","0","0","1002","0","0","1004"
"1","0","1","1","0","1002","6","310000","0","0","0","0","1","0","0","0","31000001","1","0","0","0","0","0","1002"
"1","0","1","1","0","1002","6","310001","0","0","0","0","1","0","0","0","31000101","1","0","0","0","0","0","1002"
"1","0","1","0","0","1001","5","310002","0","0","0","0","1","0","0","0","31000201","1","0","0","0","0","0","1002"
"1","0","1002","1002","0","1","6","310002","0","0","0","0","1","0","0","0","31000202","1001","0","0","0","0","0","1"
"1","0","1","1002","0","1","9","310003","0","0","0","0","6","0","0","0","31000301","1","0","1002","1","1001","0","1001"
"1002","1002","1001","1","0","1002","11","310003","0","0","1001","0","1","0","0","0","31000302","1","0","1002","1001","1","0","1001"
"1","0","1","0","0","0","4","310004","0","0","0","0","1","0","0","0","31000401","1","0","0","0","0","0","1"
"1","0","1005","1","0","1004","10","310005","0","0","1005","0","1","0","0","0","31000501","1004","0","1004","1","1","0","1"
"1","0","1","1002","0","1","9","310006","0","0","0","0","6","0","0","0","31000601","1","0","1002","1","1001","0","1001"
"1002","1002","1001","1","0","1002","11","310006","0","0","1001","0","1","0","0","0","31000602","1","0","1002","1001","1","0","1001"
"1001","1004","1004","1","0","1","16","310100","1","0","1","1001","12","1004","0","1001","31010001","1","0","1","1001","1002","1002","1"
"1001","0","1002","1004","0","1","6","310100","0","0","0","0","1","0","0","0","31010002","1","0","0","0","0","0","1004"
"1001","1004","1004","1010","0","1010","16","310101","1010","0","1010","1001","12","1004","0","1001","31010101","1010","0","1010","1001","1002","1002","1010"
"1001","0","1002","0","0","0","4","310101","0","0","0","0","1","0","0","0","31010102","1010","0","0","0","0","0","1004"
"1002","0","1002","0","0","1001","5","310200","0","0","0","0","1","0","0","0","31020001","1002","0","0","0","0","0","1001"
"1","0","1","0","0","1","5","310201","0","0","0","0","1","0","0","0","31020101","1002","0","0","0","0","0","1001"
"1001","0","1","0","0","1002","5","310201","0","0","0","0","1","0","0","0","31020102","1","0","0","0","0","0","1004"
"1","1","1","1004","0","1","12","310300","1004","0","1","0","7","0","0","0","31030001","1","0","1","1","1003","0","1003"
"1","1","1","1004","0","1","12","310301","1004","0","1","0","7","0","0","0","31030101","1","0","1","1","1003","0","1003"
"1","1","1","1004","0","1","12","310302","1004","0","1","0","7","0","0","0","31030201","1","0","1","1","1003","0","1003"
"1","1","1","1","0","1003","11","310303","0","0","1003","0","7","0","0","0","31030301","1004","0","1","1004","1","0","1"
"1","1","1","1004","0","1","12","310304","1004","0","1","0","7","0","0","0","31030401","1","0","1","1","1003","0","1003"
"1","1","1","1004","0","1","12","310304","1004","0","1","0","7","0","0","0","31030402","1","0","1","1","1003","0","1003"
"1002","0","0","0","0","0","2","310305","0","0","0","0","2","0","0","0","31030501","1002","0","0","0","0","0","0"
"1004","0","1003","1004","0","1","10","310306","0","0","1","0","6","0","0","0","31030601","1","0","1","1","1003","0","1"
"1004","0","1003","0","0","1004","5","310307","0","0","0","0","2","0","0","0","31030701","1001","0","0","0","0","0","1004"
"1","0","1002","1","0","1","7","310400","0","0","0","0","1","0","0","0","31040001","1002","0","0","1001","0","0","1"
"1002","0","0","0","0","0","3","310400","0","0","0","0","1","0","0","0","31040002","1003","0","0","0","0","0","1002"
"1","1","1","1","0","1002","13","310401","1","0","1002","0","1","0","0","0","31040101","1002","0","1002","1","1","1001","1"
"1002","0","0","0","0","0","3","310401","0","0","0","0","1","0","0","0","31040102","1003","0","0","0","0","0","1002"
"1","0","1","0","0","1001","5","310500","0","0","0","0","1","0","0","0","31050001","1","0","0","0","0","0","1002"
"1","0","1","0","0","1","5","310501","0","0","0","0","1","0","0","0","31050101","1","0","0","0","0","0","1001"
"1","0","1","1","0","1","7","310502","0","0","0","0","1","0","0","0","31050201","1","0","0","1001","0","0","1002"
"1","0","1","0","0","1001","5","310503","0","0","0","0","1","0","0","0","31050301","1","0","0","0","0","0","1002"
"1","0","1","1002","0","1","7","310503","0","0","0","0","1","0","0","0","31050302","1001","0","0","1001","0","0","1002"
"1","0","0","0","0","0","2","310504","0","0","0","0","1","0","0","0","31050401","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","310505","0","0","0","0","1","0","0","0","31050501","1","0","0","0","0","0","0"
"1","0","1001","1","0","1","7","310506","0","0","0","0","1","0","0","0","31050601","1","0","0","1001","0","0","1002"
"1003","0","1003","1003","0","1001","7","310507","0","0","0","0","2","0","0","0","31050701","1001","0","0","1002","0","0","1002"
"1","0","1","0","0","1","5","310600","0","0","0","0","1","0","0","0","31060001","1","0","0","0","0","0","1001"
"1","0","1","0","0","1","5","310601","0","0","0","0","1","0","0","0","31060101","1","0","0","0","0","0","1001"
"1","0","1","1002","0","1","6","310602","0","0","0","0","1","0","0","0","31060201","1","0","0","0","0","0","1001"
"1","0","1","1","0","1001","6","310603","0","0","0","0","1","0","0","0","31060301","1","0","0","0","0","0","1002"
"1","0","1004","1","0","1","9","310604","0","0","0","0","1","0","0","0","31060401","1","0","1","1","1004","0","1"
"1","0","1004","1","0","1","9","310605","0","0","0","0","1","0","0","0","31060501","1","0","1","1","1004","0","1"
"1","0","1","1002","0","1","6","310606","0","0","0","0","1","0","0","0","31060601","1001","0","0","0","0","0","1002"
"1","0","1","0","0","1002","5","310607","0","0","0","0","1","0","0","0","31060701","1001","0","0","0","0","0","1002"
"1","0","1","1","0","1001","7","310700","0","0","0","0","5","0","0","0","31070001","1001","0","0","1002","0","0","1002"
"1","0","1","1","0","1001","7","310701","0","0","0","0","5","0","0","0","31070101","1001","0","0","1002","0","0","1002"
"1","0","1","1","0","1001","7","310702","0","0","0","0","5","0","0","0","31070201","1001","0","0","1002","0","0","1002"
"1","0","1","1","0","1001","7","310703","0","0","0","0","5","0","0","0","31070301","1001","0","0","1002","0","0","1002"
"1","0","1","0","0","0","4","310704","0","0","0","0","1","0","0","0","31070401","1","0","0","0","0","0","1"
"1004","0","1004","0","0","0","4","310705","0","0","0","0","1","0","0","0","31070501","1004","0","0","0","0","0","1004"
"1005","0","1005","0","0","0","4","310705","0","0","0","0","1","0","0","0","31070502","1005","0","0","0","0","0","1005"
"1","0","1","1","0","1001","8","310706","0","0","0","0","5","0","0","0","31070601","1001","0","1001","1002","0","0","1002"
"1002","0","1","1","0","1002","8","310800","0","0","0","0","5","0","0","0","31080001","1","0","1","1001","0","0","1001"
"1005","0","1","0","0","0","4","310800","0","0","0","0","1","0","0","0","31080002","1","0","0","0","0","0","1004"
"1002","0","1","1","0","1002","8","310801","0","0","0","0","5","0","0","0","31080101","1","0","1","1001","0","0","1001"
"1002","0","1","1","0","1002","8","310802","0","0","0","0","5","0","0","0","31080201","1","0","1","1001","0","0","1001"
"1002","0","1","1","0","1002","8","310803","0","0","0","0","5","0","0","0","31080301","1","0","1","1001","0","0","1001"
"1","0","1","0","0","0","4","310804","0","0","0","0","1","0","0","0","31080401","1","0","0","0","0","0","1"
"1005","0","0","0","0","0","3","310805","0","0","0","0","1","0","0","0","31080501","1","0","0","0","0","0","1004"
"1002","0","1","1","0","1002","8","310805","0","0","0","0","5","0","0","0","31080502","1","0","1","1001","0","0","1001"
"1002","0","1","1","0","1002","8","310806","0","0","0","0","5","0","0","0","31080601","1","0","1","1001","0","0","1001"
"1","0","1001","0","0","1002","5","310900","0","0","0","0","1","0","0","0","31090001","1001","0","0","0","0","0","1002"
"1","0","1","1001","0","1","6","311000","0","0","0","0","1","0","0","0","31100001","1001","0","0","0","0","0","1"
"1","0","1","1","0","1001","6","311000","0","0","0","0","1","0","0","0","31100002","1002","0","0","0","0","0","1"
"1003","0","1003","0","0","0","4","311001","0","0","0","0","1","0","0","0","31100101","1001","0","0","0","0","0","1002"
"1003","0","1003","0","0","0","4","311002","0","0","0","0","1","0","0","0","31100201","1001","0","0","0","0","0","1002"
"1","0","1","0","0","1001","5","311100","0","0","0","0","1","0","0","0","31110001","1","0","0","0","0","0","1001"
"1","0","1","0","0","1001","5","311101","0","0","0","0","1","0","0","0","31110101","1","0","0","0","0","0","1001"
"1","0","1","0","0","1002","5","311102","0","0","0","0","1","0","0","0","31110201","1001","0","0","0","0","0","1"
"1","0","1","1","0","1002","8","311103","0","0","0","0","3","0","0","0","31110301","1001","0","1002","1001","0","0","1"
"1","0","1","0","0","1002","5","311103","0","0","0","0","1","0","0","0","31110302","1002","0","0","0","0","0","1001"
"1","0","1","1","0","1002","6","311104","0","0","0","0","1","0","0","0","31110401","1002","0","0","0","0","0","1"
"1","0","1","0","0","0","4","311105","0","0","0","0","1","0","0","0","31110501","1","0","0","0","0","0","1"
"1","0","1002","1002","0","1","6","311106","0","0","0","0","1","0","0","0","31110601","1001","0","0","0","0","0","1"
"1","0","1","0","0","1001","5","311106","0","0","0","0","1","0","0","0","31110602","1002","0","0","0","0","0","1"
"1002","0","1001","1003","0","1002","9","311200","0","0","0","0","4","0","0","0","31120001","1003","0","1003","1002","1002","0","1002"
"1002","0","1002","1002","0","1003","10","311201","0","0","1002","0","3","0","0","0","31120101","1003","0","1002","1003","1003","0","1001"
"1002","0","1002","1002","0","1002","7","311202","0","0","0","0","3","0","0","0","31120201","1002","0","0","1002","0","0","1001"
"1002","0","1002","1002","0","1002","7","311203","0","0","0","0","3","0","0","0","31120301","1002","0","0","1002","0","0","1001"
"1002","0","1002","1002","0","1002","7","311204","0","0","0","0","3","0","0","0","31120401","1002","0","0","1002","0","0","1001"
"1","0","1004","1006","0","1005","6","311300","0","0","0","0","1","0","0","0","31130001","1001","0","1008","1007","1009","0","1002"
"1","1006","1005","1","0","1","16","311301","1005","0","1","0","2","1005","0","1006","31130101","1","0","1005","1006","1","1","1006"
"1","1008","1007","1","0","1","16","311302","1007","0","1","0","2","1007","0","1008","31130201","1","0","1007","1008","1","1","1008"
"1004","0","1001","1002","0","1004","7","311303","0","0","0","0","2","0","0","0","31130301","1004","0","0","1001","0","0","1002"
"1004","1004","1010","1009","0","1004","15","311304","1009","0","1010","0","2","0","0","1010","31130401","1009","0","1009","1010","1009","1010","1009"
"1010","0","1010","0","0","0","4","311305","0","0","0","0","1","0","0","0","31130501","1010","0","0","0","0","0","1010"
"1004","0","1001","1002","0","1004","9","311306","0","0","0","0","1","0","0","0","31130601","1002","0","1004","1004","1001","0","1004"
"1","1001","1","1002","0","1001","12","311400","1002","0","1","0","7","0","0","0","31140001","1001","0","1001","1","1004","0","1004"
"1","0","1","1001","0","1004","9","311401","0","0","0","0","6","0","0","0","31140101","1001","0","1","1","1004","0","1"
"1","0","1","1001","0","1004","9","311402","0","0","0","0","6","0","0","0","31140201","1001","0","1","1","1004","0","1"
"1","0","1","1001","0","1004","9","311403","0","0","0","0","6","0","0","0","31140301","1001","0","1","1","1004","0","1"
"1001","0","1","1002","0","1001","9","311404","0","0","0","0","7","0","0","0","31140401","1002","0","1001","1","1002","0","1002"
"1","0","1002","1","0","1","8","311405","0","0","0","0","5","0","0","0","31140501","1","0","1002","1","0","0","1"
"1001","1001","1004","1001","0","1","11","311406","0","0","1","0","7","0","0","0","31140601","1","0","1001","1","1004","0","1001"
"1001","1001","1004","1001","0","1","11","311407","0","0","1","0","7","0","0","0","31140701","1","0","1001","1","1004","0","1001"
"1","0","1","1001","0","1","7","311500","0","0","0","0","1","0","0","0","31150001","1001","0","0","1","0","0","1"
"1","0","1","1001","0","1","7","311501","0","0","0","0","1","0","0","0","31150101","1001","0","0","1","0","0","1"
"1","0","1","0","0","1001","5","311502","0","0","0","0","1","0","0","0","31150201","1001","0","0","0","0","0","1002"
"1","0","1","1002","0","1001","6","311502","0","0","0","0","1","0","0","0","31150202","1001","0","0","0","0","0","1002"
"1","0","1","0","0","1001","5","311503","0","0","0","0","1","0","0","0","31150301","1001","0","0","0","0","0","1002"
"1001","0","1001","0","0","0","4","311503","0","0","0","0","1","0","0","0","31150302","1","0","0","0","0","0","1002"
"1006","0","1","1","0","1007","6","311504","0","0","0","0","2","0","0","0","31150401","1","0","0","0","0","0","1007"
"1","0","1001","0","0","0","4","311505","0","0","0","0","1","0","0","0","31150501","1","0","0","0","0","0","1"
"1","0","1001","1007","0","1","9","311506","0","0","0","0","1","0","0","0","31150601","1007","0","1007","1001","1001","0","1001"
"1001","0","1001","1001","0","1007","6","311506","0","0","0","0","1","0","0","0","31150602","1007","0","0","0","0","0","1"
"1009","0","1002","0","0","1","4","311600","0","0","0","0","2","0","0","0","31160001","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","2","311601","0","0","0","0","1","0","0","0","31160101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","311602","0","0","0","0","1","0","0","0","31160201","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","311603","0","0","0","0","1","0","0","0","31160301","1","0","0","0","0","0","0"
"1007","0","0","0","0","0","3","311604","0","0","0","0","2","0","0","0","31160401","1","0","0","0","0","0","1"
"1002","0","0","0","0","0","3","311605","0","0","0","0","2","0","0","0","31160501","1002","0","0","0","0","0","1002"
"1","0","1001","0","0","1","5","311606","0","0","0","0","1","0","0","0","31160601","1","0","0","0","0","0","1"
"1001","0","0","0","0","0","2","311700","0","0","0","0","1","0","0","0","31170001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","311701","0","0","0","0","1","0","0","0","31170101","1","0","0","0","0","0","0"
"1003","0","0","0","0","0","2","311702","0","0","0","0","1","0","0","0","31170201","1003","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","311703","0","0","0","0","1","0","0","0","31170301","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","3","311800","0","0","0","0","2","0","0","0","31180001","1002","0","0","0","0","0","1002"
"1","0","0","0","0","0","2","311801","0","0","0","0","1","0","0","0","31180101","1","0","0","0","0","0","0"
"1004","0","0","0","0","0","2","311802","0","0","0","0","1","0","0","0","31180201","1004","0","0","0","0","0","0"
"1001","0","0","0","0","0","3","311803","0","0","0","0","2","0","0","0","31180301","1002","0","0","0","0","0","1002"
"1","0","1","1","0","1","7","311900","0","0","0","0","2","0","0","0","31190001","1","0","0","1001","0","0","1001"
"1003","0","1003","1003","0","1001","6","312000","0","0","0","0","3","0","0","0","31200001","1001","0","0","0","0","0","1002"
"1003","0","1003","1003","0","1001","6","312001","0","0","0","0","3","0","0","0","31200101","1001","0","0","0","0","0","1002"
"1003","0","1003","1003","0","1001","6","312002","0","0","0","0","3","0","0","0","31200201","1001","0","0","0","0","0","1002"
"1","0","0","0","0","0","3","312100","0","0","0","0","1","0","0","0","31210001","1","0","0","0","0","0","1001"
"1","0","0","0","0","0","5","312101","0","0","0","0","1","0","0","0","31210101","1","0","0","0","0","0","1001"
"1","0","1001","0","0","1","4","312102","0","0","0","0","1","0","0","0","31210201","1001","0","0","0","0","0","1"
"1","0","1","0","0","1001","5","312103","0","0","0","0","1","0","0","0","31210301","1001","0","0","0","0","0","1001"
"1","0","1004","0","0","0","4","312104","0","0","0","0","1","0","0","0","31210401","1004","0","0","0","0","0","1"
"1","0","0","0","0","0","3","312105","0","0","0","0","1","0","0","0","31210501","1002","0","0","0","0","0","0"
"1","0","1","1001","0","1001","6","312106","0","0","0","0","1","0","0","0","31210601","1001","0","0","0","0","0","1001"
"1007","0","1001","0","0","0","4","312200","0","0","0","0","1","0","0","0","31220001","1002","0","0","0","0","0","1007"
"1","0","1002","0","0","0","4","312201","0","0","0","0","2","0","0","0","31220101","1","0","0","0","0","0","1"
"1","0","1002","0","0","0","4","312202","0","0","0","0","2","0","0","0","31220201","1","0","0","0","0","0","1"
"1007","0","1002","0","0","0","4","312203","0","0","0","0","2","0","0","0","31220301","1007","0","0","0","0","0","1007"
"1003","0","1007","1007","0","1007","6","312204","0","0","0","0","2","0","0","0","31220401","1007","0","1007","1007","0","0","1004"
"1002","0","1007","0","0","1007","5","312205","0","0","0","0","1","0","0","0","31220501","1007","0","0","0","0","0","1007"
"1007","0","1007","1002","0","1007","8","312206","0","0","0","0","1","0","0","0","31220601","1007","0","1002","1007","0","0","1002"
"1005","0","1005","0","0","1005","5","312300","0","0","0","0","1","0","0","0","31230001","1001","0","0","0","0","0","1002"
"1005","0","0","0","0","0","2","312301","0","0","0","0","1","0","0","0","31230101","1005","0","0","0","0","0","0"
"1005","0","0","0","0","0","2","312302","0","0","0","0","1","0","0","0","31230201","1005","0","0","0","0","0","0"
"1005","0","0","0","0","0","2","312303","0","0","0","0","1","0","0","0","31230301","1005","0","0","0","0","0","0"
"1005","1002","1005","1005","1002","1005","18","312304","1005","0","1005","0","9","1005","1002","1002","31230401","1002","0","1005","1002","1005","1005","1005"
"1005","0","1005","1005","0","1005","8","312305","0","0","0","0","1","0","0","0","31230501","1005","0","1005","1001","0","0","1001"
"1005","0","1005","1005","0","1001","8","312306","0","0","0","0","1","0","0","0","31230601","1005","0","1001","1005","0","0","1005"
"1001","0","0","0","0","0","2","312400","0","0","0","0","1","0","0","0","31240001","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","2","312401","0","0","0","0","1","0","0","0","31240101","1001","0","0","0","0","0","1001"
"1","0","1001","1002","0","1","8","312500","0","0","0","0","3","0","0","0","31250001","1","0","1","1","0","0","1"
"1002","0","1","1","0","1004","8","312500","0","0","0","0","2","0","0","0","31250002","1","0","1002","1001","0","0","1001"
"1001","0","0","0","0","0","2","312501","0","0","0","0","1","0","0","0","31250101","1001","0","0","0","0","0","0"
"1002","0","1002","1002","0","1002","6","312502","0","0","0","0","1","0","0","0","31250201","1002","0","0","0","0","0","1001"
"1002","0","1002","1002","0","1002","6","312503","0","0","0","0","1","0","0","0","31250301","1002","0","0","0","0","0","1001"
"1002","0","1002","1002","0","1002","6","312504","0","0","0","0","1","0","0","0","31250401","1002","0","0","0","0","0","1001"
"1004","0","1001","0","0","1004","5","312600","0","0","0","0","1","0","0","0","31260001","1004","0","0","0","0","0","1004"
"1004","0","1001","0","0","1004","5","312601","0","0","0","0","1","0","0","0","31260101","1004","0","0","0","0","0","1004"
