b220930c8030fa70be8620238f0263304747e1090860e7cb799b2dc522961c33,84c23c65b7a65a91cf7e3d788a2f90e0c4a353cf7e432eaab48974e26f36fde4,8926609c9fd2109345b888faf22b4d786b9d07aa4fc1923c3eb214a6dafbbbc6,74d503e672efca4ae4a52492f5b36d6dd74f72f312fc32ad059e8d982a672acc,cf140eda6b2de57e4036b3d8e28bcd79096f105e47e268b8cefcb959692db843,0b83e28911bff2887dbd90efd8d6aa6daf5626fcf1c32f6a16015cdc25f83a84,81584a637614d2bf56a5c61d6d5d147b1f3e4af6370dc46628cb1e47f9b2e82b,97ac3cd6879d720e643dfe2d13bc095749b5ea8fe82ece9f9feb971270cccb6b,520b49a36f3f27e97ad000e437ce1a30a0c7b77f70c2a058d66788157c2b7e6f,6ba0025b2f7ea0170ec866d26c728167112c4de7e1e7d036e4b8345e3567e7bb,91f45c4cefe0a670b9d431658d300547bb614bcdf29f7469e36bd3427e0d3729,1bd01869e955121768d69abe85dc5923eedeec66528c94e56781f0e095e8d35c,2e57059828e27757adbc6f22329b7658fd7ce3970fd98a672cc8fa362af884ff,f3813a54b596188230407d94bf61fae6661e5472228486a8ba4cf5baf6b25c06,cff2292287a986f149d5e7f1c65c689a664bac1ce3f20d635c5bf6c7ed407f9d,93162c545665911b192b37d0fdbacc90aac52baaa5002a44185417380f037355,31617968e30b0450df452ae3678bc2d1d4c994aba1aa63ee01e762b351589e2f,07c88790d9182f77d1b24ce618f347ac914d292bcafdba621f48b528fe06ff00,83aea641a793e619dbe778df9b5c5c5cd8289aa70275eb89b50ea08aee01a6ba,1ed6f65b8744b8c948adc69518e6659693f5cc2251f65393101919bb3687c260,b9d94213481f2a250ab5decea6b55be5ebb9d6d385f4980bb01f3f5040338629,6bfc7e6a3ed62475ed72caa67a1f0e70fff375d893ca27d44eb9e92ea17ea431,85335f60eee09ed9bc675fd3a9be8ff879954237981debd9d8a77487ac05a282,7730b4465b72726ddc1dc128f81b54e815d62ab3a9a2081c92f4667767cf2d74,c15945dcea32fbfc5676c8146a89b5ad0849ed086f4d201aa24979538b967c74,f12f71e768cf329e2d990746537bc582d5358b87d49beef0f9d98d43a884caae,80fcaea8e804868277efa0cae75e88cb9c03957405b2f7f6ddee3f16622fa068,ade1927111dba69a6f59e524a82363bbd9c1a67bb2bcb0288293bc4cfca69849,5ee819170ed5ea70c765e51ae4a7f29192fc23111ff9ca57c9d9ff9d6ca1ba9e,84aa525ce44fefba7fa764cac8656ba22f71c88996597dbbb660f9842cbc8511,562f0885ec7661f0c0663db79670bf904e67aa92b37af13ef0cc2cb64cac1210,aaf52c5332b58fbec2065f2e9930438afe17636f1f15931e663d90c0a854bbb2,b858885c1f78001ce2733ddbe2a728fe3fbe527aa656de7345ec6c1d4e368d3b,c8ecd59b6f90816c1f6c1176a5778a76eb6ab2a9bde605b066b78b6a2b9c1913,4db46a57371cab2253f8de4847165ca52feb0793c29523c7f8a79bdd9e48731f,1d63bd57c2a4525bccf32c8bf3fea69871f16f902d6b9890276869c799fff037,4d97ef958a5f2bd26a1e92a03f52b749ba14b034b9750033db75bb11ba110cfe,93461910cc552173087c6066bff60ba8096a5b0810925b5a95e2344c5addc2cd,36bde5064010cef3e438909d2ccceb58b312aa5e34b3dbb83484d6f61de631b4
"31233","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","47.51","0.37","0","0","0","0","333.6","0","0.27","37.06","123301","15","0","0","0","0","0","5.28","0","0","3.3","0","0","0"
"31233","20000","0","0","0","0","2.87","0","0","0","0","0","0","2","0","57.01","0.56","0","0","0","0","400.3","0","0.41","55.59","123301","30","0","0","0","0","0","7.92","0","0","3.96","0","0","0"
"31233","30000","0","0","0","0","3.35","0","0","0","0","0","0","3","0","66.51","0.74","0","0","0","0","467","0","0.54","74.12","123301","100","0","0","0","0","0","10.56","0","0","4.62","0","0","0"
"31233","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","76.02","0.93","0","0","0","0","533.8","0","0.68","92.65","123301","120","0","0","0","0","0","13.2","0","0","5.28","0","0","0"
"31233","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","85.52","1.11","0","0","0","0","600.5","0","0.81","111.2","123301","150","0","0","0","0","0","15.84","0","0","5.94","0","0","0"
"31233","0","0","0","0","0","5.02","0","0","0","0","0","0","6","0","2409.8","1.48","0","0","0","0","700.6","0","1.08","148.3","123301","0","0","0","10","0","0","21.12","0","0","6.93","0","300","0"
"31235","10000","0","0","0","0","2.62","0","0","0","0","0","0","1","0","46.94","0.25","0","0","0","0","368","0","0.29","40.89","123501","15","0","0","0","0","0","5.22","0","0","2.28","0","20","0"
"31235","20000","0","0","0","0","3.14","0","0","0","0","0","0","2","0","56.33","0.38","0","0","0","0","441.6","0","0.44","61.34","123501","30","0","0","0","0","0","7.83","0","0","2.74","0","20","0"
"31235","30000","0","0","0","0","3.67","0","0","0","0","0","0","3","0","65.72","0.5","0","0","0","0","515.2","0","0.58","81.78","123501","100","0","0","0","0","0","10.44","0","0","3.19","0","20","0"
"31235","40000","0","0","0","0","4.19","0","0","0","0","0","0","4","0","75.1","0.63","0","0","0","0","588.8","0","0.73","102.3","123501","120","0","0","0","0","0","13.05","0","0","3.65","0","20","0"
"31235","50000","0","0","0","0","4.72","0","0","0","0","0","0","5","0","84.49","0.75","0","0","0","0","662.4","0","0.87","122.7","123501","150","0","0","0","0","0","15.66","0","0","4.1","0","20","0"
"31236","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","54.11","0.3","0","0","0","0","355.1","0","0.28","39.46","123601","15","0","0","0","0","0","6.01","0","0","2.73","0","20","0"
"31236","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","64.93","0.45","0","0","0","0","426.1","0","0.42","59.19","123601","30","0","0","0","0","0","9.02","0","0","3.28","0","20","0"
"31236","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","75.75","0.6","0","0","0","0","497.1","0","0.56","78.92","123601","100","0","0","0","0","0","12.02","0","0","3.82","0","20","0"
"31236","40000","0","0","0","0","4.02","0","0","0","0","0","0","4","0","86.58","0.75","0","0","0","0","568.2","0","0.7","98.65","123601","120","0","0","0","0","0","15.03","0","0","4.37","0","20","0"
"31236","50000","0","0","0","0","4.52","0","0","0","0","0","0","5","0","97.4","0.9","0","0","0","0","639.2","0","0.84","118.4","123601","150","0","0","0","0","0","18.03","0","0","4.91","0","20","0"
"31237","10000","4.38","0","0","0","2.16","0","0","39.42","0","0","0","1","0","0","0.27","0","0","0","0","324.7","20","0.24","36.08","123701","15","0","0","0","0","0","0","0","0","2.39","0","0","0"
"31237","20000","6.57","0","0","0","2.59","0","0","47.3","0","0","0","2","0","0","0.41","0","0","0","0","389.6","20","0.36","54.12","123701","30","0","0","0","0","0","0","0","0","2.87","0","0","0"
"31237","30000","8.76","0","0","0","3.02","0","0","55.19","0","0","0","3","0","0","0.54","0","0","0","0","454.6","20","0.48","72.16","123701","100","0","0","0","0","0","0","0","0","3.35","0","0","0"
"31237","40000","10.95","0","0","0","3.46","0","0","63.07","0","0","0","4","0","0","0.68","0","0","0","0","519.5","20","0.6","90.2","123701","120","0","0","0","0","0","0","0","0","3.82","0","0","0"
"31237","50000","13.14","0","0","0","3.89","0","0","70.96","0","0","0","5","0","0","0.81","0","0","0","0","584.5","20","0.72","108.3","123701","150","0","0","0","0","0","0","0","0","4.3","0","0","0"
"31238","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","55.25","0.28","0","0","0","0","375.9","0","0.23","41.77","123801","15","0","0","0","0","0","6.14","0","0","2.51","0","20","0"
"31238","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","66.3","0.42","0","0","0","0","451.1","0","0.35","62.66","123801","30","0","0","0","0","0","9.21","0","0","3.01","0","20","0"
"31238","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","77.35","0.56","0","0","0","0","526.3","0","0.46","83.54","123801","100","0","0","0","0","0","12.28","0","0","3.51","0","20","0"
"31238","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","88.4","0.7","0","0","0","0","601.4","0","0.58","104.5","123801","120","0","0","0","0","0","15.35","0","0","4.02","0","20","0"
"31238","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","99.45","0.84","0","0","0","0","676.6","0","0.69","125.4","123801","150","0","0","0","0","0","18.42","0","0","4.52","0","20","0"
"31239","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","41.13","0.37","0","0","0","0","469.9","0","0.23","52.22","123901","15","0","0","0","0","0","4.57","0","0","3.3","0","20","0"
"31239","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","49.36","0.56","0","0","0","0","563.9","0","0.35","78.33","123901","30","0","0","0","0","0","6.86","0","0","3.96","0","20","0"
"31239","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","57.58","0.74","0","0","0","0","657.9","0","0.46","104.5","123901","100","0","0","0","0","0","9.14","0","0","4.62","0","20","0"
"31239","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","65.81","0.93","0","0","0","0","751.8","0","0.58","130.6","123901","120","0","0","0","0","0","11.43","0","0","5.28","0","20","0"
"31239","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","74.03","1.11","0","0","0","0","845.8","0","0.69","156.7","123901","150","0","0","0","0","0","13.71","0","0","5.94","0","20","0"
"31240","10000","5.77","0","0","0","2.28","0","0","51.95","0","0","0","1","0","0","0.28","0","0","0","0","333.6","20","0.25","37.06","124001","15","0","0","0","0","0","0","0","0","2.51","0","0","0"
"31240","20000","8.66","0","0","0","2.74","0","0","62.34","0","0","0","2","0","0","0.42","0","0","0","0","400.3","20","0.38","55.59","124001","30","0","0","0","0","0","0","0","0","3.01","0","0","0"
"31240","30000","11.54","0","0","0","3.19","0","0","72.73","0","0","0","3","0","0","0.56","0","0","0","0","467","20","0.5","74.12","124001","100","0","0","0","0","0","0","0","0","3.51","0","0","0"
"31240","40000","14.43","0","0","0","3.65","0","0","83.12","0","0","0","4","0","0","0.7","0","0","0","0","533.8","20","0.63","92.65","124001","120","0","0","0","0","0","0","0","0","4.02","0","0","0"
"31240","50000","17.31","0","0","0","4.1","0","0","93.51","0","0","0","5","0","0","0.84","0","0","0","0","600.5","20","0.75","111.2","124001","150","0","0","0","0","0","0","0","0","4.52","0","0","0"
"31241","10000","4.78","0","0","0","2.62","0","0","43.06","0","0","0","1","0","0","0.32","0","0","0","0","382.7","20","0.29","42.52","124101","15","0","0","0","0","0","0","0","0","2.85","0","0","0"
"31241","20000","7.17","0","0","0","3.14","0","0","51.67","0","0","0","2","0","0","0.48","0","0","0","0","459.2","20","0.44","63.78","124101","30","0","0","0","0","0","0","0","0","3.42","0","0","0"
"31241","30000","9.56","0","0","0","3.67","0","0","60.28","0","0","0","3","0","0","0.64","0","0","0","0","535.8","20","0.58","85.04","124101","100","0","0","0","0","0","0","0","0","3.99","0","0","0"
"31241","40000","11.95","0","0","0","4.19","0","0","68.9","0","0","0","4","0","0","0.8","0","0","0","0","612.3","20","0.73","106.3","124101","120","0","0","0","0","0","0","0","0","4.56","0","0","0"
"31241","50000","14.34","0","0","0","4.72","0","0","77.51","0","0","0","5","0","0","0.96","0","0","0","0","688.9","20","0.87","127.6","124101","150","0","0","0","0","0","0","0","0","5.13","0","0","0"
"31242","10000","0","0","0","0","2.85","0","0","0","0","0","0","1","0","37.03","0.35","0","0","0","0","480.4","0","0.32","53.38","124201","15","0","0","0","0","0","4.11","0","0","3.19","0","20","0"
"31242","20000","0","0","0","0","3.42","0","0","0","0","0","0","2","0","44.44","0.53","0","0","0","0","576.5","0","0.48","80.07","124201","30","0","0","0","0","0","6.17","0","0","3.83","0","20","0"
"31242","30000","0","0","0","0","3.99","0","0","0","0","0","0","3","0","51.84","0.7","0","0","0","0","672.6","0","0.64","106.8","124201","100","0","0","0","0","0","8.22","0","0","4.47","0","20","0"
"31242","40000","0","0","0","0","4.56","0","0","0","0","0","0","4","0","59.25","0.88","0","0","0","0","768.6","0","0.8","133.5","124201","120","0","0","0","0","0","10.28","0","0","5.1","0","20","0"
"31242","50000","0","0","0","0","5.13","0","0","0","0","0","0","5","0","66.65","1.05","0","0","0","0","864.7","0","0.96","160.2","124201","150","0","0","0","0","0","12.33","0","0","5.74","0","20","0"
"31245","10000","4.92","0","0","0","2.16","0","0","44.32","0","0","0","1","0","0","0.24","0","0","0","0","290.5","20","0.24","32.28","124501","15","0","0","0","0","0","0","0","0","2.16","0","0","0"
"31245","20000","7.38","0","0","0","2.59","0","0","53.18","0","0","0","2","0","0","0.36","0","0","0","0","348.6","20","0.36","48.42","124501","30","0","0","0","0","0","0","0","0","2.59","0","0","0"
"31245","30000","9.84","0","0","0","3.02","0","0","62.05","0","0","0","3","0","0","0.48","0","0","0","0","406.7","20","0.48","64.56","124501","100","0","0","0","0","0","0","0","0","3.02","0","0","0"
"31245","40000","12.3","0","0","0","3.46","0","0","70.91","0","0","0","4","0","0","0.6","0","0","0","0","464.8","20","0.6","80.7","124501","120","0","0","0","0","0","0","0","0","3.46","0","0","0"
"31245","50000","14.76","0","0","0","3.89","0","0","79.78","0","0","0","5","0","0","0.72","0","0","0","0","522.9","20","0.72","96.84","124501","150","0","0","0","0","0","0","0","0","3.89","0","0","0"
"31246","10000","4.54","0","0","0","1.94","0","0","40.9","0","0","0","1","0","0","0.27","0","0","0","0","324.7","20","0.22","36.08","124601","15","0","0","0","0","0","0","0","0","2.39","0","0","0"
"31246","20000","6.81","0","0","0","2.33","0","0","49.08","0","0","0","2","0","0","0.41","0","0","0","0","389.6","20","0.33","54.12","124601","30","0","0","0","0","0","0","0","0","2.87","0","0","0"
"31246","30000","9.08","0","0","0","2.72","0","0","57.26","0","0","0","3","0","0","0.54","0","0","0","0","454.6","20","0.44","72.16","124601","100","0","0","0","0","0","0","0","0","3.35","0","0","0"
"31246","40000","11.35","0","0","0","3.1","0","0","65.44","0","0","0","4","0","0","0.68","0","0","0","0","519.5","20","0.55","90.2","124601","120","0","0","0","0","0","0","0","0","3.82","0","0","0"
"31246","50000","13.62","0","0","0","3.49","0","0","73.62","0","0","0","5","0","0","0.81","0","0","0","0","584.5","20","0.66","108.3","124601","150","0","0","0","0","0","0","0","0","4.3","0","0","0"
"31247","10000","0","0","0","0","2.16","0","0","0","0","0","0","1","0","54.11","0.25","0","0","0","0","323.8","0","0.24","35.97","124701","15","0","0","0","0","0","6.01","0","0","2.28","0","20","0"
"31247","20000","0","0","0","0","2.59","0","0","0","0","0","0","2","0","64.93","0.38","0","0","0","0","388.6","0","0.36","53.96","124701","30","0","0","0","0","0","9.02","0","0","2.74","0","20","0"
"31247","30000","0","0","0","0","3.02","0","0","0","0","0","0","3","0","75.75","0.5","0","0","0","0","453.3","0","0.48","71.94","124701","100","0","0","0","0","0","12.02","0","0","3.19","0","20","0"
"31247","40000","0","0","0","0","3.46","0","0","0","0","0","0","4","0","86.58","0.63","0","0","0","0","518.1","0","0.6","89.93","124701","120","0","0","0","0","0","15.03","0","0","3.65","0","20","0"
"31247","50000","0","0","0","0","3.89","0","0","0","0","0","0","5","0","97.4","0.75","0","0","0","0","582.8","0","0.72","108","124701","150","0","0","0","0","0","18.03","0","0","4.1","0","20","0"
"31248","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","46.37","0.32","0","0","0","0","363.1","0","0.27","40.34","124801","15","0","0","0","0","0","5.15","0","0","2.85","0","20","0"
"31248","20000","0","0","0","0","2.87","0","0","0","0","0","0","2","0","55.64","0.48","0","0","0","0","435.7","0","0.41","60.51","124801","30","0","0","0","0","0","7.73","0","0","3.42","0","20","0"
"31248","30000","0","0","0","0","3.35","0","0","0","0","0","0","3","0","64.92","0.64","0","0","0","0","508.3","0","0.54","80.68","124801","100","0","0","0","0","0","10.3","0","0","3.99","0","20","0"
"31248","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","74.19","0.8","0","0","0","0","581","0","0.68","100.9","124801","120","0","0","0","0","0","12.88","0","0","4.56","0","20","0"
"31248","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","83.47","0.96","0","0","0","0","653.6","0","0.81","121.1","124801","150","0","0","0","0","0","15.45","0","0","5.13","0","20","0"
"31249","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","55.25","0.28","0","0","0","0","365.6","0","0.25","40.62","124901","15","0","0","0","0","0","6.14","0","0","2.51","0","20","0"
"31249","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","66.3","0.42","0","0","0","0","438.7","0","0.38","60.93","124901","30","0","0","0","0","0","9.21","0","0","3.01","0","20","0"
"31249","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","77.35","0.56","0","0","0","0","511.8","0","0.5","81.24","124901","100","0","0","0","0","0","12.28","0","0","3.51","0","20","0"
"31249","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","88.4","0.7","0","0","0","0","585","0","0.63","101.6","124901","120","0","0","0","0","0","15.35","0","0","4.02","0","20","0"
"31249","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","99.45","0.84","0","0","0","0","658.1","0","0.75","121.9","124901","150","0","0","0","0","0","18.42","0","0","4.52","0","20","0"
"31250","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","59.35","0.28","0","0","0","0","329","0","0.25","36.56","125001","15","0","0","0","0","0","6.59","0","0","2.51","0","20","0"
"31250","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","71.22","0.42","0","0","0","0","394.8","0","0.38","54.84","125001","30","0","0","0","0","0","9.89","0","0","3.01","0","20","0"
"31250","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","83.09","0.56","0","0","0","0","460.6","0","0.5","73.12","125001","100","0","0","0","0","0","13.18","0","0","3.51","0","20","0"
"31250","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","94.96","0.7","0","0","0","0","526.4","0","0.63","91.4","125001","120","0","0","0","0","0","16.48","0","0","4.02","0","20","0"
"31250","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","106.9","0.84","0","0","0","0","592.2","0","0.75","109.7","125001","150","0","0","0","0","0","19.77","0","0","4.52","0","20","0"
"31251","10000","0","0","0","0","2.51","0","0","0","0","0","0","1","0","38.51","0.2","0","0","0","0","341.8","0","0.28","37.97","125101","15","0","0","0","0","0","4.28","0","0","1.82","0","20","0"
"31251","20000","0","0","0","0","3.01","0","0","0","0","0","0","2","0","46.21","0.3","0","0","0","0","410.2","0","0.42","56.96","125101","30","0","0","0","0","0","6.42","0","0","2.18","0","20","0"
"31251","30000","0","0","0","0","3.51","0","0","0","0","0","0","3","0","53.91","0.4","0","0","0","0","478.5","0","0.56","75.94","125101","100","0","0","0","0","0","8.56","0","0","2.55","0","20","0"
"31251","40000","0","0","0","0","4.02","0","0","0","0","0","0","4","0","61.62","0.5","0","0","0","0","546.9","0","0.7","94.93","125101","120","0","0","0","0","0","10.7","0","0","2.91","0","20","0"
"31251","50000","0","0","0","0","4.52","0","0","0","0","0","0","5","0","69.32","0.6","0","0","0","0","615.2","0","0.84","114","125101","150","0","0","0","0","0","12.84","0","0","3.28","0","20","0"
"31252","10000","0","0","0","0","2.39","0","0","0","0","0","0","1","0","46.37","0.29","0","0","0","0","372.9","0","0.27","41.43","125201","15","0","0","0","0","0","5.15","0","0","2.62","0","20","0"
"31252","20000","0","0","0","0","2.87","0","0","0","0","0","0","2","0","55.64","0.44","0","0","0","0","447.5","0","0.41","62.15","125201","30","0","0","0","0","0","7.73","0","0","3.14","0","20","0"
"31252","30000","0","0","0","0","3.35","0","0","0","0","0","0","3","0","64.92","0.58","0","0","0","0","522.1","0","0.54","82.86","125201","100","0","0","0","0","0","10.3","0","0","3.67","0","20","0"
"31252","40000","0","0","0","0","3.82","0","0","0","0","0","0","4","0","74.19","0.73","0","0","0","0","596.6","0","0.68","103.6","125201","120","0","0","0","0","0","12.88","0","0","4.19","0","20","0"
"31252","50000","0","0","0","0","4.3","0","0","0","0","0","0","5","0","83.47","0.87","0","0","0","0","671.2","0","0.81","124.3","125201","150","0","0","0","0","0","15.45","0","0","4.72","0","20","0"
"31253","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","40.44","0.25","0","0","0","0","324.7","0","0.23","36.08","125301","15","0","0","0","0","0","4.49","0","0","2.28","0","20","0"
"31253","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","48.53","0.38","0","0","0","0","389.6","0","0.35","54.12","125301","30","0","0","0","0","0","6.74","0","0","2.74","0","20","0"
"31253","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","56.62","0.5","0","0","0","0","454.6","0","0.46","72.16","125301","100","0","0","0","0","0","8.98","0","0","3.19","0","20","0"
"31253","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","64.7","0.63","0","0","0","0","519.5","0","0.58","90.2","125301","120","0","0","0","0","0","11.23","0","0","3.65","0","20","0"
"31253","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","72.79","0.75","0","0","0","0","584.5","0","0.69","108.3","125301","150","0","0","0","0","0","13.47","0","0","4.1","0","20","0"
"31254","10000","0","0","0","0","2.05","0","0","0","0","0","0","1","0","46.14","0.23","0","0","0","0","282","0","0.23","31.33","125401","15","0","0","0","0","0","5.13","0","0","2.05","0","0","0"
"31254","20000","0","0","0","0","2.46","0","0","0","0","0","0","2","0","55.37","0.35","0","0","0","0","338.4","0","0.35","47","125401","30","0","0","0","0","0","7.7","0","0","2.46","0","0","0"
"31254","30000","0","0","0","0","2.87","0","0","0","0","0","0","3","0","64.6","0.46","0","0","0","0","394.8","0","0.46","62.66","125401","100","0","0","0","0","0","10.26","0","0","2.87","0","0","0"
"31254","40000","0","0","0","0","3.28","0","0","0","0","0","0","4","0","73.82","0.58","0","0","0","0","451.2","0","0.58","78.33","125401","120","0","0","0","0","0","12.83","0","0","3.28","0","0","0"
"31254","50000","0","0","0","0","3.69","0","0","0","0","0","0","5","0","83.05","0.69","0","0","0","0","507.6","0","0.69","93.99","125401","150","0","0","0","0","0","15.39","0","0","3.69","0","0","0"
"31255","10000","5.65","0","0","0","2.39","0","0","50.81","0","0","0","1","0","0","0.25","0","0","0","0","343.4","0","0.27","38.15","125501","15","0","0","0","0","0","0","0","0","2.28","0","0","0"
"31255","20000","8.48","0","0","0","2.87","0","0","60.97","0","0","0","2","0","0","0.38","0","0","0","0","412.1","0","0.41","57.23","125501","30","0","0","0","0","0","0","0","0","2.74","0","0","0"
"31255","30000","11.3","0","0","0","3.35","0","0","71.13","0","0","0","3","0","0","0.5","0","0","0","0","480.8","0","0.54","76.3","125501","100","0","0","0","0","0","0","0","0","3.19","0","0","0"
"31255","40000","14.13","0","0","0","3.82","0","0","81.3","0","0","0","4","0","0","0.63","0","0","0","0","549.4","0","0.68","95.38","125501","120","0","0","0","0","0","0","0","0","3.65","0","0","0"
"31255","50000","16.95","0","0","0","4.3","0","0","91.46","0","0","0","5","0","0","0.75","0","0","0","0","618.1","0","0.81","114.5","125501","150","0","0","0","0","0","0","0","0","4.1","0","0","0"
"31256","10000","0","0","0","0","2.28","0","0","0","0","0","0","1","0","59.35","0.28","0","0","0","0","329","0","0.25","36.56","125601","15","0","0","0","0","0","6.59","0","0","2.51","0","0","0"
"31256","20000","0","0","0","0","2.74","0","0","0","0","0","0","2","0","71.22","0.42","0","0","0","0","394.8","0","0.38","54.84","125601","30","0","0","0","0","0","9.89","0","0","3.01","0","0","0"
"31256","30000","0","0","0","0","3.19","0","0","0","0","0","0","3","0","83.09","0.56","0","0","0","0","460.6","0","0.5","73.12","125601","100","0","0","0","0","0","13.18","0","0","3.51","0","0","0"
"31256","40000","0","0","0","0","3.65","0","0","0","0","0","0","4","0","94.96","0.7","0","0","0","0","526.4","0","0.63","91.4","125601","120","0","0","0","0","0","16.48","0","0","4.02","0","0","0"
"31256","50000","0","0","0","0","4.1","0","0","0","0","0","0","5","0","106.9","0.84","0","0","0","0","592.2","0","0.75","109.7","125601","150","0","0","0","0","0","19.77","0","0","4.52","0","0","0"
"31257","10000","4.78","0","0","0","2.62","0","0","43.06","0","0","0","1","0","0","0.29","0","0","0","0","392.5","0","0.29","43.61","125701","15","0","0","0","0","0","0","0","0","2.62","0","0","0"
"31257","20000","7.17","0","0","0","3.14","0","0","51.67","0","0","0","2","0","0","0.44","0","0","0","0","471","0","0.44","65.42","125701","30","0","0","0","0","0","0","0","0","3.14","0","0","0"
"31257","30000","9.56","0","0","0","3.67","0","0","60.28","0","0","0","3","0","0","0.58","0","0","0","0","549.5","0","0.58","87.22","125701","100","0","0","0","0","0","0","0","0","3.67","0","0","0"
"31257","40000","11.95","0","0","0","4.19","0","0","68.9","0","0","0","4","0","0","0.73","0","0","0","0","628","0","0.73","109.1","125701","120","0","0","0","0","0","0","0","0","4.19","0","0","0"
"31257","50000","14.34","0","0","0","4.72","0","0","77.51","0","0","0","5","0","0","0.87","0","0","0","0","706.5","0","0.87","130.9","125701","150","0","0","0","0","0","0","0","0","4.72","0","0","0"
"31258","10000","0","0","0","0","1.94","0","0","0","0","0","0","1","0","52.97","0.23","0","0","0","0","353.2","0","0.22","39.24","125801","15","0","0","0","0","0","5.89","0","0","2.05","0","0","0"
"31258","20000","0","0","0","0","2.33","0","0","0","0","0","0","2","0","63.56","0.35","0","0","0","0","423.8","0","0.33","58.86","125801","30","0","0","0","0","0","8.84","0","0","2.46","0","0","0"
"31258","30000","0","0","0","0","2.72","0","0","0","0","0","0","3","0","74.16","0.46","0","0","0","0","494.5","0","0.44","78.48","125801","100","0","0","0","0","0","11.78","0","0","2.87","0","0","0"
"31258","40000","0","0","0","0","3.1","0","0","0","0","0","0","4","0","84.75","0.58","0","0","0","0","565.1","0","0.55","98.1","125801","120","0","0","0","0","0","14.73","0","0","3.28","0","0","0"
"31258","50000","0","0","0","0","3.49","0","0","0","0","0","0","5","0","95.35","0.69","0","0","0","0","635.8","0","0.66","117.8","125801","150","0","0","0","0","0","17.67","0","0","3.69","0","0","0"
"31260","10000","0","0","0","0","2.85","0","0","0","0","0","0","1","0","44.2","0.23","0","0","0","0","392.5","0","0.32","43.61","126001","15","0","0","0","0","0","4.91","0","0","2.05","0","20","0"
"31260","20000","0","0","0","0","3.42","0","0","0","0","0","0","2","0","53.04","0.35","0","0","0","0","471","0","0.48","65.42","126001","30","0","0","0","0","0","7.37","0","0","2.46","0","20","0"
"31260","30000","0","0","0","0","3.99","0","0","0","0","0","0","3","0","61.88","0.46","0","0","0","0","549.5","0","0.64","87.22","126001","100","0","0","0","0","0","9.82","0","0","2.87","0","20","0"
"31260","40000","0","0","0","0","4.56","0","0","0","0","0","0","4","0","70.72","0.58","0","0","0","0","628","0","0.8","109.1","126001","120","0","0","0","0","0","12.28","0","0","3.28","0","20","0"
"31260","50000","0","0","0","0","5.13","0","0","0","0","0","0","5","0","79.56","0.69","0","0","0","0","706.5","0","0.96","130.9","126001","150","0","0","0","0","0","14.73","0","0","3.69","0","20","0"
"31261","10000","5.52","0","0","0","2.16","0","0","49.67","0","0","0","1","0","0","0.23","0","0","44","0","372.9","0","0.24","41.43","126101","15","0","0","0","0","0","0","0","0","2.05","0","0","0"
"31261","20000","8.28","0","0","0","2.59","0","0","59.6","0","0","0","2","0","0","0.35","0","0","44","0","447.5","0","0.36","62.15","126101","30","0","0","0","0","0","0","0","0","2.46","0","0","0"
"31261","30000","11.04","0","0","0","3.02","0","0","69.54","0","0","0","3","0","0","0.46","0","0","44","0","522.1","0","0.48","82.86","126101","100","0","0","0","0","0","0","0","0","2.87","0","0","0"
"31261","40000","13.8","0","0","0","3.46","0","0","79.47","0","0","0","4","0","0","0.58","0","0","44","0","596.6","0","0.6","103.6","126101","120","0","0","0","0","0","0","0","0","3.28","0","0","0"
