785cd83989d36c71ff127dfaa43b5454b1fc0cd80c1f8faba0ad76911465d3d7,0e621d8ca6123e7c23223afd0b3f06c3b3ac8cd7c5cd7e4107cf96a924420fc4,1da3ed0da0725ee54a99f2ace182141e687f50e93bf86dee97a9be4e0be4deb3,449fca601ab0376a607b1b5bdf370a99c1726e517397f2ca3813f63b0901769b,6c3b0313a30e8394614b1d440c92a3151fbd911e37bfa7aca951d5013ebfa832,7015b695b9d1b7b756ca7b120e6c27b80c1ef16b8f238ec390992b13f294e39b,23b33cdcb62b4f407ca0dcc5597a0e1d82117c4ef3af0e4038c2fb9a490bae6a,df24cf291b60fdac9e8b86483dffcdf3f8aa624e8887f458f71a7c2d719cdc16,16f6f94d2ec4d59cc4807da3fc5d44eb2c12c29f7676088997db926377d2c32d,094435e182e420ba4bccdaed68890bb80d85d1669a24b8e635ab753ea472566f,34e2484dc5433b9203d065c8aa49db59e1f1a2fb2699cbf4ead73e1e4632ec01,3a1bbe6b0c0130103341eda61a1df7f077d1746a3bda4ac96e0fffeef72255c0,b5564587772750805cfaad0a60992052923accc5edb7faa83f2cc5d7d4d75ffd,93d5dd2d147dcf817572478619e0beee6ce7865af09cd07b365d865da868f5ac,d0862030797000c5648228b99f66a509193f769a3873136492112ebe159b988f,126fc1d815d99b4a833925660195cfb808656ae560152099107f363e5c05aff2,490553ea07ef8fe4269aaba13043c2b6f03f3918ec9808bf2796f32a5350b7e9,a36f3557ace1265accf0398cceb20284ee576f8b949b76d0287a8e3c95cb86da,8295ad51a4ffacc970ccde8cd2d6af9037e381d084ce4d20c96043a6175a6130,5245cb6b2fd5f4e3602e56d9b322f353c857260c8061c822397df4c9d3820ee5
"6","掌上型遊戲機","可攜帶的小型專門遊戲機。又稱為可攜式遊戲機、手提遊戲機、攜帶型遊樂器。","6","19978","6","6","這個的名稱是什麼？","3283","3","掌上型遊戲機","1","6","0","27231","2","25138","25484","36938","掌上遊戲機"
"6","大型電玩遊戲","意指不是在家遊玩，而是在遊戲中心使用業務用機器遊玩的遊戲。","6","38651","6","6","這個的名稱是什麼？","3284","3","大型電玩遊戲","2","6","0","25138","2","36938","22411","29609","型電玩遊戲"
"6","40%、二氧化碳","浮游植物處理了地球□□%的□□化□。","1","48","1","6","這個的名稱是什麼？","3285","3","40%、二氧化碳","3","6","0","30899","2","27687","52","20108","40二氧碳"
"3","伸展台=Runway","時裝秀中，模特兒所走的通道。對「鈴奈」而言，這是十分熟悉的。","2","117","3","3","這個的名稱是什麼？","3287","3","伸展台=Runway","3","3","2248","97","1","119","82","110","Runwa"
"6","「一家烤肉萬家香」","臺灣中秋節會烤肉是因為哪一句廣告詞開始的？","6","32905","6","6","這個的名稱是什麼？","3288","3","「一家烤肉萬家香」","1","6","0","39321","2","23478","28900","33836","烤肉萬家香"
"6","腳底板和手臂","人體有神奇的比例，哪兩個地方是一樣長？","6","24213","6","6","這個的名稱是什麼？","3289","3","腳底板和手臂","2","6","0","33218","2","25163","33139","26495","腳底板手臂"
"6","","人體也有寄生蟲，絕大多數無害。有一種棲息在臉部毛囊內的微生物，以死皮細胞和油脂為食。","6","22218","6","6","這個的名稱是什麼？","3290","3","毛囊蠕形蟎","3","6","0","34766","2","24418","27611","34837","毛囊蠕形蟎"
"6","","陸地上最高的瀑布是 ：","6","36203","6","6","這個的名稱是什麼？","3291","3","安赫爾瀑布","3","6","0","24067","2","28689","23433","29246","安赫爾瀑布"
"6","黑白配色穿搭","時尚手法之一。意指搭配上只穿著黑、白、灰等色系黯淡的服裝。","6","30333","6","6","這個的名稱是什麼？","3292","3","黑白配色穿搭","3","6","0","25645","2","31359","40657","37197","黑白配穿搭"
"6","RPG=角色扮演遊戲","遊戲類型之一。","6","33394","6","6","這個的名稱是什麼？","3293","3","RPG=角色扮演遊戲","1","6","0","25138","2","36938","35282","25198","角色扮遊戲"
"3","黃金時段=Prime time","廣播電視業的用語。指19:00至22:00的區間。","2","114","3","3","這個的名稱是什麼？","3294","3","黃金時段=Prime time","3","3","0","101","2","109","80","105","Prime"
"3","Quartet","Duo、Trio的下一個是什麼？","3","97","3","3","這個的名稱是什麼？","3295","3","Quartet","3","3","0","101","2","116","117","114","uarte"
"3","Quintet","Duo、Trio、Quartet的下一個是什麼？","2","117","3","3","這個的名稱是什麼？","3296","3","Quintet","3","3","0","116","2","110","81","105","Quint"
"3","權杖騎士=Knight of Wands","塔羅牌小阿爾克那的其中一張。","3","105","3","3","這個的名稱是什麼？","3297","3","權杖騎士=Knight of Wands","2","3","0","116","2","104","110","103","night"
"6","公(雄)獅⇒母(雌)獅⇒幼獅","獅子餵食順序： ","6","29509","6","6","這個的名稱是什麼？","3298","3","公(雄)獅⇒母(雌)獅⇒幼獅","1","6","0","24188","2","29509","20844","27597","公獅母獅幼"
"6","","貓科動物的大腦與人類有一樣的□□□□□，部分大腦症與人類的一樣有相似功能。","6","30165","6","6","這個的名稱是什麼？","3299","3","摺痕與結構","3","6","0","27083","2","32080","25722","33287","摺痕與結構"
"6","蘇打、去垢的陶土、尿","古羅馬時期的洗衣店會將衣服丟進混合鹼性物質的水中。這個物質內含有□□、去垢的□□與□。","6","25171","6","6","這個的名稱是什麼？","3300","3","蘇打、去垢的陶土、尿","3","6","0","23615","2","22303","34311","38518","蘇打陶土尿"
"6","","童謠「我家門前有小河，後面有山坡。 山坡上面野花多，□□□□□。」","6","33457","6","6","這首歌的歌詞是？","3301","3","野花紅似火","1","6","0","28779","2","20284","37326","32005","野花紅似火"
"6","第一人稱射擊遊戲","「FPS」為遊戲類型之一。中文名為？","6","20154","6","6","這個的名稱是什麼？","3302","3","第一人稱射擊遊戲","1","6","0","25802","2","23556","19968","31281","一人稱射擊"
"3","Shooter","「FPS」為遊戲類型之一。「S」是什麼詞的縮寫？","2","104","3","3","這個的名稱是什麼？","3303","3","Shooter","1","3","0","116","2","111","83","111","Shoot"
"6","r-氨基丁酸與甘胺酸","鬼壓床其實是哪兩種神經傳導物質，會阻止訊息傳達到運動神經元，這時身體會呈現睡眠麻痺？","6","37240","6","6","這個的名稱是什麼？","3304","3","r-氨基丁酸與甘胺酸","3","6","0","37240","2","33018","19969","29976","丁酸甘胺酸"
"6","","頭皮屑是□□□□□不斷剝落而產生的。","6","30382","6","6","這個的名稱是什麼？","3305","3","表皮角質層","2","6","0","23652","2","36074","34920","35282","表皮角質層"
"3","Nocturne","記為「夜曲」的音樂形式，其英譯是？","2","111","3","3","這個的名稱是什麼？","3306","3","Nocturne","3","3","0","117","2","116","78","99","Noctu"
"3","Requiem","記為「安魂曲」的音樂形式，其英譯是？","2","101","3","3","這個的名稱是什麼？","3307","3","Requiem","3","3","0","105","2","117","82","113","Requi"
"3","Rhapsody","記為「狂想曲」的音樂形式，其英譯是？","2","104","3","3","這個的名稱是什麼？","3308","3","Rhapsody","3","3","0","115","2","112","82","97","Rhaps"
"3","Symphony","記為「交響曲」的音樂形式，其英譯是？","2","121","3","3","這個的名稱是什麼？","3309","3","Symphony","3","3","0","104","2","112","83","109","Symph"
"3","","記為「練習曲」的音樂形式，其英譯是？","2","116","3","3","這個的名稱是什麼？","3310","3","Etude","3","3","0","101","2","100","69","117","Etude"
"3","主教=Bishop","西洋棋的棋子有國王、皇后、城堡、騎士、兵，還有一個是？","3","115","3","3","這個的名稱是什麼？","3311","3","主教=Bishop","3","3","0","112","2","111","105","104","ishop"
"6","","女性月經會相互傳染，被稱為：","6","32147","6","6","這個的名稱是什麼？","3312","3","月經同步化","3","6","0","21270","2","27493","26376","21516","月經同步化"
"6","","哪種動物是用接吻且用舌頭去互相觸碰對方的牙齒來打招呼？","6","23614","6","6","這個的名稱是什麼？","3313","3","黑尾土撥鼠","2","6","0","40736","2","25765","40657","22303","黑尾土撥鼠"
"6","有意識的自主決定","海豚每次呼吸是□□□的□□決定，否則會溺斃。","6","24847","6","6","這個的名稱是什麼？","3314","3","有意識的自主決定","3","6","0","20027","2","33258","26377","35672","有意識自主"
"6","水狀黏液、油脂","眼屎由□狀□□和□□組成。白天這種黏液可保護眼睛濕潤乾淨，但晚上睡覺後，這兩樣東西會開始堆積並乾掉，形成黃色眼屎。","6","40655","6","6","這個的名稱是什麼？","3315","3","水狀黏液、油脂","3","6","0","33026","2","27833","27700","28082","水黏液油脂"
"6","光折射、熱能","北極熊的毛是透明無色，因為□□□的關係所以看起來呈現白色，且可將90%以上的太陽能轉化□□。","6","25240","6","6","這個的名稱是什麼？","3316","3","光折射、熱能","3","6","0","33021","2","29105","20809","23556","光折射熱能"
"6","風神雷神屏風","描繪風神與雷神的有名畫作。以及描繪其畫的裝飾品本身。","6","38647","6","6","這個的名稱是什麼？","3317","3","風神雷神屏風","2","6","0","39080","2","23631","31070","31070","神雷神屏風"
"6","太陽照射冰晶反射","日暈現象是由□□照射□□□射至人類眼睛。","6","38525","6","6","這個的名稱是什麼？","3318","3","太陽照射冰晶反射","3","6","0","21453","2","26230","22826","20912","太陽冰晶反"
"6","氫鋰鈉鉀銣銫鍅","請列出元素週期表左邊第一欄（直行順序）。","6","37616","6","6","這個的名稱是什麼？","4003","4","氫鋰鈉鉀銣銫鍅","1","6","0","37539","2","37440","27691","37385","氫鋰鈉鉀銣"
"6","鈹鎂鈣鍶鋇鐳","請列出元素週期表左邊第二欄（直行順序）。","6","37411","6","6","這個的名稱是什麼？","4004","4","鈹鎂鈣鍶鋇鐳","1","6","0","37939","2","37575","37762","37750","鎂鈣鍶鋇鐳"
"6","","漂浮在阿斯特朗上的巨大島嶼，也是主線冒險的舞台。","6","29246","6","6","這個地點的名稱是？","4010","4","艾爾皮斯島","2","6","4010","23798","1","26031","33406","30382","艾爾皮斯島"
"6","","","6","29246","6","6","這個地點的名稱是？","4012","4","瑪爾傑海岸","2","6","4012","23736","1","28023","29802","20625","瑪爾傑海岸"
"6","埃斯特雷拉街道","位於蘭德索爾郊外，綠意盎然、氣候宜人的城鎮。","6","26031","6","6","這個地點的名稱是？","4013","4","埃斯特雷拉街道","3","6","4013","25289","1","38647","22467","29305","埃斯特雷拉"
"6","","於「露娜之塔」建造時一同打造出來的一種能量增幅器。","6","23068","6","6","這個的名稱是什麼？","4014","4","露娜聚光燈","2","6","4014","29128","1","20809","38706","32858","露娜聚光燈"
"6","阿斯特賴亞大陸","世界最大的大陸。中心有個巨大的都市「蘭德索爾」。","6","26031","6","6","這是哪裡？","4015","4","阿斯特賴亞大陸","1","6","0","20126","1","36084","38463","29305","阿斯特賴亞"
"6","伊麗莎白牧場","","6","33678","6","6","這個地點的名稱是？","4017","4","伊麗莎白牧場","1","6","4017","22580","1","29287","40599","30333","麗莎白牧場"
"3","Billion","1,000,000,000\n（請用英文作答）","3","108","3","3","這個的唸法是什麼？","4018","4","Billion","1","3","0","111","2","105","105","108","illio"
"3","Billion","以符號表記為「10＾9」的數字，用英文來唸是？","3","108","3","3","這個的唸法是什麼？","4019","4","Billion","2","3","0","111","2","105","105","108","illio"
"3","Billion","1,000×1,000,000＝？\n（將答案用英文來唸是？）","3","108","3","3","這個問題的答案是？","4020","4","Billion","2","3","0","111","2","105","105","108","illio"
"3","Billion","100×100×100×1000＝？\n（將答案用英文來唸是？）","3","108","3","3","這個問題的答案是？","4021","4","Billion","2","3","0","111","2","105","105","108","illio"
"3","Fifty million","50,000,000\n（將答案用英文來唸是？）","2","105","3","3","這個的唸法是什麼？","4022","4","Fifty million","1","3","0","121","2","116","70","102","Fifty"
"3","Twenty million","10,000,000+10,000,000＝？\n（將答案用英文來唸是？）","3","105","3","3","這個問題的答案是？","4023","4","Twenty million","1","3","0","105","2","108","109","108","milli"
"3","Fifty million","10,000,000×10÷2＝？\n（將答案用英文來唸是？）","3","105","3","3","這個問題的答案是？","4024","4","Fifty million","3","3","0","105","2","108","109","108","milli"
"6","","(502x5)＋(502x5)＝？\n（將答案用中文來唸是？）","6","21315","6","6","這個問題的答案是？","4025","4","五千零二十","2","6","0","21313","2","20108","20116","38646","五千零二十"
"1","","(1253＋6652－232)×0＋12345＝？","1","50","1","1","這個問題的答案是？","4026","4","12345","2","1","0","53","2","52","49","51","12345"
"3","Eleven","XI　（請將數字翻為英文唸法）","3","101","3","3","這個羅馬數字是多少？","4027","4","Eleven","2","3","0","110","2","101","108","118","leven"
"3","Sixteen","XVI　（請將數字翻為英文唸法）","3","120","3","3","這個羅馬數字是多少？","4028","4","Sixteen","2","3","0","101","2","101","105","116","ixtee"
"3","Seventeen","XVII　（請將數字翻為英文唸法）","2","101","3","3","這個羅馬數字是多少？","4029","4","Seventeen","3","3","0","110","2","101","83","118","Seven"
"3","Eighteen","XVIII　（請將數字翻為英文唸法）","2","105","3","3","這個羅馬數字是多少？","4030","4","Eighteen","3","3","0","116","2","104","69","103","Eight"
"3","Twenty two","XXII　（請將數字翻為英文唸法）","2","119","3","3","這個羅馬數字是多少？","4031","4","Twenty two","3","3","0","116","2","110","84","101","Twent"
"3","Twenty five","XXV　（請將數字翻為英文唸法）","2","119","3","3","這個羅馬數字是多少？","4032","4","Twenty five","3","3","0","116","2","110","84","101","Twent"
"3","Thirty","XXX　（請將數字翻為英文唸法）","3","105","3","3","這個羅馬數字是多少？","4033","4","Thirty","3","3","0","121","2","116","104","114","hirty"
"6","氦氖氬氪氙氡","請列出元素週期表右邊第一欄（直行順序）。","6","27670","6","6","這個的名稱是什麼？","4034","4","氦氖氬氪氙氡","2","6","0","27673","2","27690","27686","27692","氦氖氬氪氙"
"6","","咬到鋁箔紙時會感到一陣劇痛的現象。","6","20240","6","6","這個的名稱是什麼？","4035","4","伽伐尼電流","3","6","0","27969","2","38651","20285","23612","伽伐尼電流"
"6","","世界最大的沙漠。","6","21704","6","6","這個的名稱是什麼？","4036","4","撒哈拉沙漠","1","6","0","28448","2","27801","25746","25289","撒哈拉沙漠"
"6","","南歐三大半島：伊比利亞半島、義大利半島、□□□□□。","6","29246","6","6","這個的名稱是什麼？","4037","4","巴爾幹半島","2","6","0","23798","2","21322","24052","24185","巴爾幹半島"
"6","溫帶海洋性氣候","歐洲西部的氣候類型為：","6","24118","6","6","這個的唸法是什麼？","4038","4","溫帶海洋性氣候","3","6","0","24615","2","27915","28331","28023","溫帶海洋性"
"6","溫帶大陸性氣候","歐洲東部的氣候類型為：","6","24118","6","6","這個的唸法是什麼？","4040","4","溫帶大陸性氣候","3","6","0","24615","2","38520","28331","22823","溫帶大陸性"
"6","寒帶苔原氣候","歐洲北部的氣候類型為：","6","24118","6","6","這個的唸法是什麼？","4041","4","寒帶苔原氣候","3","6","0","20505","2","27683","23506","21407","寒帶原氣候"
"2","NORMAL地下城「雲海山脈」","","2","82","2","2","這個的名稱是什麼？","4042","4","NORMAL地下城「雲海山脈」","2","2","4042","76","1","65","79","77","ORMAL"
"6","","阿斯特賴亞大陸上最巨大的火山。至今仍頻繁的噴發，再加上有許多魔物棲息於此，是個危險的地區。","6","21033","6","6","這個的名稱是什麼？","4043","4","貝利奧火山","2","6","0","23665","1","28779","35997","22887","貝利奧火山"
"2","VERY HARD地下城「斷崖遺跡」","","2","82","2","2","這個的名稱是什麼？","4044","4","VERY HARD地下城「斷崖遺跡」","2","2","4044","68","1","82","69","65","ERARD"
"2","EXTREME地下城「蒼海孤塔」","","2","82","2","2","這個的名稱是什麼？","4045","4","EXTREME地下城「蒼海孤塔」","2","2","4045","69","1","77","84","69","TREME"
"2","EXTREME Ⅱ地下城「毒瘴闇稜」","","2","82","2","2","這個的名稱是什麼？","4046","4","EXTREME Ⅱ地下城「毒瘴闇稜」","2","2","4046","69","1","77","84","69","TREME"
"2","EXTREME Ⅲ地下城「綠龍骸嶺」","","2","82","2","2","這個的名稱是什麼？","4047","4","EXTREME Ⅲ地下城「綠龍骸嶺」","2","2","4047","69","1","77","84","69","TREME"
"2","EXTREME Ⅳ地下城「天上浮游城」","","2","82","2","2","這個的名稱是什麼？","4048","4","EXTREME Ⅳ地下城「天上浮游城」","2","2","4048","69","1","77","84","69","TREME"
"6","","活動「恩賜的財團與神聖學院的問題兒童」中，優妮想要將「好朋友X」取名為？","6","32026","6","6","這個的名稱是什麼？","4049","4","超級優妮號","2","6","4049","34399","1","22958","36229","20778","超級優妮號"
"6","究極機械玩具王","活動「心電感應！碧與玩具朋友們」的Boss。","6","26997","6","6","這個的名稱是什麼？","4050","4","究極機械玩具王","1","6","4050","29579","1","20855","31350","29609","究極玩具王"
"6","","可購買各種充滿回憶的BGM，並設定在各種選單中的公會小屋家具。","6","25014","6","6","這個的名稱是什麼？","4051","4","記憶音樂盒","1","6","4051","30418","1","27138","35352","38899","記憶音樂盒"
"6","慈樂之音紀念收藏櫃","一個充滿回憶的收藏架，擺放著慈樂之音夏日演唱會的周邊。","6","24565","6","6","這個的名稱是什麼？","4052","4","慈樂之音紀念收藏櫃","2","6","0","27331","1","34255","32000","25910","紀念收藏櫃"
"6","","用來進行時空旅行的魔導具「時間儀」的導航員。","6","38291","6","6","這個的名稱是什麼？","4053","4","時間管理者","2","6","4053","32773","1","29702","26178","31649","時間管理者"
"6","","大間鎮的漁夫們\n所使用的魔導具。\n會放電讓獵物暈眩。","6","38662","6","6","這個魔導具的名稱是什麼？","4054","4","雷霆電擊器","3","6","4054","22120","1","25802","38647","38651","雷霆電擊器"
"6","","放置在公會小屋就會自動幫你製造瑪那的器具。似乎要具備某種資格才能使用。","6","37027","6","6","這個的名稱是什麼？","4055","4","瑪那產生器","1","6","4055","22120","1","29983","29802","29986","瑪那產生器"
"6","","「三月戰隊競賽-一王」的Boss。","6","24067","6","6","這個的名稱是什麼？","4056","4","哥布林王者","1","6","4056","32773","2","29579","21733","26519","哥布林王者"
"6","","世界第一高峰。又稱聖母峰。","6","31302","6","6","這個的名稱是什麼？","4057","4","珠穆朗瑪峰","1","6","0","23792","2","29802","29664","26391","珠穆朗瑪峰"
"6","","「天津四」、「河鼓二」、「織女一」這三顆明亮星辰所連結而成的巨大三角形。","6","23395","6","6","這個的名稱是什麼？","4058","4","夏季大三角","1","6","0","35282","2","19977","22799","22823","夏季大三角"
"6","","酸性溶液能使通用□□□□□變成偏暖色。","6","40572","6","6","這個的名稱是什麼？","4059","4","酸鹼指示劑","1","6","0","21137","2","31034","37240","25351","酸鹼指示劑"
"2","","硫酸的化學式為：","2","50","1","1","這個的名稱是什麼？","4060","4","H2SO4","2","2","0","52","2","79","72","83","H2SO4"
"6","","硫酸具強脫水性，可使□□□□□脫水，形成黑色的碳。","6","27700","6","6","這個的名稱是什麼？","4061","4","碳水化合物","2","6","0","29289","2","21512","30899","21270","碳水化合物"
"2","CH3COOH","醋酸的化學式為：","2","72","2","2","這個的名稱是什麼？","4062","4","CH3COOH","2","1","0","79","2","67","67","51","CH3CO"
"1","圓周率=3.1415926……","","1","49","1","1","這是多少？","4063","4","圓周率=3.1415926……","1","1","0","53","2","49","51","52","31415"
"1","√2＝1.41421356……","","1","52","1","1","這是多少？","4064","4","√2＝1.41421356……","2","1","0","50","2","52","49","49","14142"
"1","","將44556在「百位數」進行四捨五入後的數字。","1","53","1","1","這是多少？","4065","4","45000","1","1","0","48","2","48","52","48","45000"
"1","","將11223在「百位數」進行四捨五入後的數字。","1","49","1","1","這是多少？","4066","4","11000","1","1","0","48","2","48","49","48","11000"
"6","時代錯誤遺物","其誕生的時代與當時該有的技術及知識水準不相符，充滿謎團的人造物出土品。","6","37679","6","6","這個的名稱是什麼？","4067","4","時代錯誤遺物","2","6","0","29289","2","36986","20195","35492","代錯誤遺物"
"1","","將77889在「百位數」進行四捨五入後的數字。","1","56","1","1","這是多少？","4068","4","78000","2","1","0","48","2","48","55","48","78000"
"6","","廣為人知的炸藥「TNT」。未經省略的全稱是？","6","30813","6","6","這個的名稱是什麼？","4069","4","三硝基甲苯","3","6","0","33519","2","30002","19977","22522","三硝基甲苯"
"6","TNT和硝酸鉀","硝酸可用來蝕刻銅金屬製品，製造□□□和□□鉀","2","78","2","6","這個的名稱是什麼？","4070","4","TNT和硝酸鉀","3","2","0","37240","2","30813","84","84","TNT硝酸"
"6","肥皂和人造纖維","氫氧化鈉常用來製造□□和人□□□。","6","30338","6","6","這個的名稱是什麼？","4071","4","肥皂和人造纖維","2","6","0","32173","2","32406","32933","36896","肥皂造纖維"
"6","","一般被稱作「世界三大發明」的東西。火藥、指南針，還有一種是？","6","23383","6","6","這是什麼？","4072","4","活字印刷術","3","6","0","34899","2","21047","27963","21360","活字印刷術"
"6","吉力馬札羅山","非洲最高的山。","6","21147","6","6","這個的名稱是什麼？","4073","4","吉力馬札羅山","2","6","0","32645","2","26413","21513","39340","吉力馬札羅"
"6","","AI的能力終有一天會超越人類的轉捩點。或意指因此而引發的社會變化的概念。","6","25216","6","6","這個的名稱是什麼？","4074","4","科技奇異點","3","6","0","40670","2","30064","31185","22855","科技奇異點"
"6","傍晚的明星⇔拂曉的明星","反義詞。","6","26313","6","6","這個的名稱是什麼？","4075","4","傍晚的明星⇔拂曉的明星","3","6","0","26143","2","26126","25282","30340","拂曉的明星"
"6","DHA=二十二碳六烯酸","海鮮類當中含量豐富，人體活動不可或缺的營養素。","6","21313","6","6","這個的名稱是什麼？","4076","4","DHA=二十二碳六烯酸","3","6","0","20845","2","30899","20108","20108","二十二碳六"
"6","氨與二氧化碳","□與□□□□作用可生成尿素 ，常用來製造肥料和塑膠。","6","20108","6","6","這個的名稱是什麼？","4077","4","氨與二氧化碳","3","6","0","30899","2","21270","27688","27687","氨二氧化碳"
"6","","歐洲最高且橫跨範圍最廣的山。","6","29246","6","6","這個的名稱是什麼？","4078","4","阿爾卑斯山","2","6","0","23665","2","26031","38463","21329","阿爾卑斯山"
"6","","安地斯山脈最高峰。位在阿根廷境內。是美洲第一高峰，也是世界第一高的火山。","6","31354","6","6","這個的名稱是什麼？","4079","4","阿空加瓜山","3","6","0","23665","2","29916","38463","21152","阿空加瓜山"
"1","","(0x12345)+(0x54321)+54321=？","1","52","1","1","這個問題的答案是？","4080","4","54321","1","1","0","49","2","50","53","51","54321"
"2","Q⇒W⇒E⇒R⇒T⇒Y","電腦鍵盤的排列，一般而言在「Q」的右側大多是怎麼排列的？","2","69","2","2","這個的名稱是什麼？","4081","4","Q⇒W⇒E⇒R⇒T⇒Y","3","2","0","89","2","84","87","82","WERTY"
"2","A⇒S⇒D⇒F⇒G⇒H","電腦鍵盤的排列，一般而言在「A」的右側大多是怎麼排列的？","2","68","2","2","這個的名稱是什麼？","4082","4","A⇒S⇒D⇒F⇒G⇒H","3","2","0","72","2","71","83","70","SDFGH"
"6","","亞洲與非洲以什麼為界限？","6","20234","6","6","這個的名稱是什麼？","4083","4","蘇伊士運河","2","6","0","27827","2","36939","34311","22763","蘇伊士運河"
"6","","佯裝成無害軟體來攻擊電腦的惡質程式。名稱源於某種在神話的戰爭中登場的陷阱。","6","27931","6","6","這個的名稱是什麼？","4084","4","特洛伊木馬","3","6","0","39340","2","26408","29305","20234","特洛伊木馬"
"6","支點、施力點、抗力點","槓桿原理可用微小力量扳動重物的便利物理原理。依據□□、□□□、抗力點的位置來決定結果。","6","40670","6","6","這個的名稱是什麼？","4085","4","支點、施力點、抗力點","2","6","0","40670","2","21147","25903","26045","支點施力點"
"3","Secondary","地震說明時使用的「P波」與「S波」。「P」是「Primary」的縮寫，那「S」是什麼的縮寫？","2","101","3","3","這個的名稱是什麼？","4086","4","Secondary","3","3","0","110","2","111","83","99","Secon"
"6","會說話的小琪愛兒","","6","35441","6","6","這個附帶AI機能的人偶的名稱是？","4087","4","會說話的小琪愛兒","3","6","4087","20818","1","24859","35498","29738","說話琪愛兒"
"6","飄飄優妮升機","","6","39108","6","6","這個會飛的機關的名稱是？","4088","4","飄飄優妮升機","3","6","4088","21319","1","22958","39108","20778","飄飄優妮升"
"2","CaSO4","硫酸鈣的化學式：","2","97","3","1","這個的名稱是什麼？","4089","4","CaSO4","2","2","0","52","2","79","67","83","CaSO4"
"6","","碳酸氫鈉受熱分解出二氧化碳，是□□□□□的重要原料。","6","31881","6","6","這個的名稱是什麼？","4090","4","乾粉滅火器","2","6","0","22120","2","28779","20094","28357","乾粉滅火器"
"3","Fifty-five","1＋2＋3＋4＋5＋6＋7＋8＋9＋10＝？ (請用英文作答)","2","105","3","3","這個問題的答案是？","4091","4","Fifty-five","2","3","0","121","2","116","70","102","Fifty"
"1","","將12345在「千位數」進行四捨五入後的數字。","1","48","1","1","這是多少？","4099","4","10000","1","1","0","48","2","48","49","48","10000"
"1","","將56789在「千位數」進行四捨五入後的數字。","1","48","1","1","這是多少？","4100","4","60000","1","1","0","48","2","48","54","48","60000"
"6","","質量大的星球在壽命終結時產生的爆炸現象。會發出比太陽還要亮數億倍的光芒。","6","26032","6","6","這個的名稱是什麼？","4106","4","超新星爆炸","2","6","0","28856","2","29190","36229","26143","超新星爆炸"
"6","","像地球和月球這類的天體，兩者的引力達到一個恰到好處的平衡性而穩定下來的那個點。","6","26684","6","6","這個的名稱是什麼？","4108","4","拉格朗日點","3","6","0","40670","2","26085","25289","26391","拉格朗日點"
"6","太平洋、北極海和印度洋","亞洲分別瀕臨哪三座海洋？","6","24179","6","6","這個的名稱是什麼？","4110","4","太平洋、北極海和印度洋","1","6","0","24230","2","21360","22826","27915","太平洋印度"
"2","特級EXP藥水","提升角色EXP的強化道具。使用後增加7500的EXP。","6","32026","6","2","這個道具的名稱是？","4114","4","特級EXP藥水","1","2","4114","80","1","88","29305","69","特級EXP"
"2","究極EXP藥水","提升角色EXP的強化道具。使用後增加37500的EXP。","6","26997","6","2","這個的名稱是什麼？","4117","4","究極EXP藥水","1","2","0","80","1","88","31350","69","究極EXP"
"6","","從裝置上方加入水後，就會變成不可思議的藥水。可放置在公會小屋的家具。","6","27700","6","6","這個的名稱是什麼？","4125","4","藥水產生器","1","6","4125","22120","1","29983","34277","29986","藥水產生器"
"1","","將11223在「百位數」進行無條件捨去後的數字。","1","49","1","1","這是多少？","4126","4","11000","1","1","0","48","2","48","49","48","11000"
"6","雲海的魔物肉","征服「雲海山脈」的證明。可放置在公會小屋的家具。","6","28023","6","6","這個的名稱是什麼？","4127","4","雲海的魔物肉","2","6","4127","32905","1","29289","38642","39764","雲海魔物肉"
"2","好朋友X Mk-Ⅱ","","6","26379","6","3","這個的名稱是什麼？","4128","4","好朋友X Mk-Ⅱ","2","6","4128","107","1","77","22909","21451","好朋友Mk"
"6","","西南亞水量最大的河流。主要城市都在該河流的流域範圍，是伊拉克人口的主要集中地。","6","26684","6","6","這個的名稱是什麼？","4134","4","底格里斯河","2","6","0","27827","2","26031","24213","37324","底格里斯河"
"6","萬有引力定律","「萬物皆有互相吸引的力量」的法則。","6","26377","6","6","這個的名稱是什麼？","4138","4","萬有引力定律","1","6","0","24459","2","23450","33836","24341","萬有引定律"
"6","","物理法則之一。救護車經過後，鳴笛聲聽起來會變低就是這個原因。","6","21340","6","6","這個的名稱是什麼？","4139","4","都卜勒效應","2","6","0","25033","2","25928","37117","21202","都卜勒效應"
"6","","被認為是文明的起源地之一。流經敘利亞和伊拉克。","6","30332","6","6","這個的名稱是什麼？","4140","4","幼發拉底河","3","6","0","27827","2","24213","24188","25289","幼發拉底河"
"6","卡菲克盧本島","位於美洲最北邊陸地，全球最靠北邊的陸地。","6","33778","6","6","這個的名稱是什麼？","4141","4","卡菲克盧本島","3","6","0","26412","2","30439","21345","20811","卡菲克盧本"
"6","牛頓第一運動定律","假若施加於某物體的外力為零，則該物體的運動速度不變，又稱為慣性定律。","6","38931","6","6","這個的名稱是什麼？","4143","4","牛頓第一運動定律","2","6","0","21205","2","36939","29275","19968","牛頓一運動"
"6","牛頓第二運動定律","當物體受外力作用時，會在力的方向產生加速度，也稱為運動定律。","6","38931","6","6","這個的名稱是什麼？","4144","4","牛頓第二運動定律","2","6","0","21205","2","36939","29275","20108","牛頓二運動"
