ba7b12b8b68ae2ab30a7c162ab8d04f6604ddfdc2f9fcd3e56c4a38d45b00652,304c863b33347c7d92a043db05dd24706eaf5e1f1de0434eedcfc09fa4d1a4ec,18cabab40b77b17b4e9cbf3886eb0f8006c26a2bf4273178cf56ebf048bc1657,def50ff5d3dec2ca328b64efa992e9de068e0109a1c16e918d80ae3ff95027f0,51e09af691fd75d820eb6ecb42ca1bdd6b5847aa3ad1e524e92c6d354706b8c2,437bba9a2ef6240349a1a9283883e2c4e60bc8905af0f16ad3be1c7a4dc76b6a,ce1e1f749099bf37c7b499df1b19cac8b4ce8c7335b54e7b56a32c5103ba902f,bcfa56f572dda00da647840198b22a368f1b34baf09c1666284e3f9abd6358a2,6a17a92db3d4320c0935cb9acb874f4ce5394a1fbeb253efa6e3e7d87107a722,c152d6d1ca01e3f5525fea2b9a24fc728b1463052b80e5c3abade379454a3691,318d0e5f44452b613a6ee960a33678467594e5bb094a64661e6797f97016984d,d067a0638bc8daf215ba6ac491ce645eeed66c8ddab8fa958af2f575a70a59dc,a7e0678516989d28712e3bccc0998d1aedcaecb188e6704c8b25320096253055,f930b10af31369bf03b3c9ba99611ba2bf1c26c2c6519b144363bfdf87aaeb80,5a38960553731a3e326723f20a7a34806ef28f88dee2c2bd9b0e65fa8cfd9502
"850010471","0","0","0","0","0","0","810103107","1","1","430001247","810103106","43","0","0"
"850010481","0","0","0","0","0","0","810103107","1","1","430001248","810103106","43","0","0"
"850010491","0","0","0","0","0","0","810103107","1","1","430001249","810103106","43","0","0"
"850010501","0","4","850105007","0","0","0","850105006","1","1","430001250","850105005","43","0","0"
"810010511","0","0","0","0","0","0","810105107","1","1","430001251","810105106","43","0","0"
"810010521","0","0","0","0","0","0","810105107","1","1","430001252","810105106","43","0","0"
"810010531","0","0","0","0","0","0","810105107","1","1","430001253","810105106","43","0","0"
"810010541","0","0","0","0","0","0","810105107","1","1","430001254","810105106","43","0","0"
"810010551","0","0","0","0","0","0","810105107","1","1","430001255","810105106","43","0","0"
"810010561","0","2","810105607","0","0","0","810105606","1","1","430001256","810105106","43","0","0"
"810010571","0","0","0","0","0","0","810105107","1","1","430001257","810105106","43","0","0"
"810010581","0","0","0","0","0","0","810105107","1","1","430001258","810105106","43","0","0"
"810010591","0","0","0","0","0","0","810105107","1","1","430001259","810105106","43","0","0"
"810010601","0","2","810106004","0","0","0","810106003","1","1","430001260","810106002","43","0","0"
"810010611","0","0","0","0","0","0","810105107","1","1","430001261","810105106","43","0","0"
"810010621","0","0","0","0","0","0","810105107","1","1","430001262","810105106","43","0","0"
"810010631","0","0","0","0","0","0","810105107","1","1","430001263","810105106","43","0","0"
"810010641","0","0","0","0","0","0","810105107","1","1","430001264","810105106","43","0","0"
"810010651","0","0","0","0","0","0","810105107","1","1","430001265","810105106","43","0","0"
"810010661","0","2","810106607","0","0","0","810106606","1","1","430001266","810105106","43","0","0"
"810010671","0","0","0","0","0","0","810105107","1","1","430001267","810105106","43","0","0"
"810010681","0","0","0","0","0","0","810105107","1","1","430001268","810105106","43","0","0"
"810010691","0","0","0","0","0","0","810105107","1","1","430001269","810105106","43","0","0"
"810010701","0","1","810107004","0","0","0","810107003","1","1","430001270","810107002","43","0","0"
"820010511","0","0","0","0","0","0","810105107","1","1","430001271","810105106","43","0","0"
"820010521","0","0","0","0","0","0","810105107","1","1","430001272","810105106","43","0","0"
"820010531","0","0","0","0","0","0","810105107","1","1","430001273","810105106","43","0","0"
"820010541","0","0","0","0","0","0","810105107","1","1","430001274","810105106","43","0","0"
"820010551","0","0","0","0","0","0","810105107","1","1","430001275","810105106","43","0","0"
"820010561","0","1","820105606","0","820105607","1","810105107","1","1","430001276","810105106","43","0","0"
"820010571","0","0","0","0","0","0","810105107","1","1","430001277","810105106","43","0","0"
"820010581","0","0","0","0","0","0","810105107","1","1","430001278","810105106","43","0","0"
"820010591","0","0","0","0","0","0","810105107","1","1","430001279","810105106","43","0","0"
"820010601","0","2","820106004","0","0","0","820106003","1","1","430001280","820106002","43","0","0"
"820010611","0","0","0","0","0","0","810105107","1","1","430001281","810105106","43","0","0"
"820010621","0","0","0","0","0","0","810105107","1","1","430001282","810105106","43","0","0"
"820010631","0","0","0","0","0","0","810105107","1","1","430001283","810105106","43","0","0"
"820010641","0","0","0","0","0","0","810105107","1","1","430001284","810105106","43","0","0"
"820010651","0","0","0","0","0","0","810105107","1","1","430001285","810105106","43","0","0"
"820010661","0","1","820106606","0","820106607","1","810105107","1","1","430001286","810105106","43","0","0"
"820010671","0","0","0","0","0","0","810105107","1","1","430001287","810105106","43","0","0"
"820010681","0","0","0","0","0","0","810105107","1","1","430001288","810105106","43","0","0"
"820010691","0","0","0","0","0","0","810105107","1","1","430001289","810105106","43","0","0"
"820010701","0","1","820107004","0","0","0","820107003","1","1","430001290","820107002","43","0","0"
"830010511","0","0","0","0","0","0","810105107","1","1","430001291","810105106","43","0","0"
"830010521","0","0","0","0","0","0","810105107","1","1","430001292","810105106","43","0","0"
"830010531","0","0","0","0","0","0","810105107","1","1","430001293","810105106","43","0","0"
"830010541","0","0","0","0","0","0","810105107","1","1","430001294","810105106","43","0","0"
"830010551","0","0","0","0","0","0","810105107","1","1","430001295","810105106","43","0","0"
"830010561","0","1","830105606","0","0","0","830105607","1","1","430001296","810105106","43","0","0"
"830010571","0","0","0","0","0","0","810105107","1","1","430001297","810105106","43","0","0"
"830010581","0","0","0","0","0","0","810105107","1","1","430001298","810105106","43","0","0"
"830010591","0","0","0","0","0","0","810105107","1","1","430001299","810105106","43","0","0"
"830010601","0","1","830106004","0","0","0","830106003","1","1","430001300","830106002","43","0","0"
"830010611","0","0","0","0","0","0","810105107","1","1","430001301","810105106","43","0","0"
"830010621","0","0","0","0","0","0","810105107","1","1","430001302","810105106","43","0","0"
"830010631","0","0","0","0","0","0","810105107","1","1","430001303","810105106","43","0","0"
"830010641","0","0","0","0","0","0","810105107","1","1","430001304","810105106","43","0","0"
"830010651","0","0","0","0","0","0","810105107","1","1","430001305","810105106","43","0","0"
"830010661","0","1","830106607","0","0","0","830106606","1","1","430001306","810105106","43","0","0"
"830010671","0","0","0","0","0","0","810105107","1","1","430001307","810105106","43","0","0"
"830010681","0","0","0","0","0","0","810105107","1","1","430001308","810105106","43","0","0"
"830010691","0","0","0","0","0","0","810105107","1","1","430001309","810105106","43","0","0"
"830010701","0","0","0","0","0","0","830107006","1","1","430001310","830107005","43","0","0"
"840010511","0","0","0","0","0","0","810105107","1","1","430001311","810105106","43","0","0"
"840010521","0","0","0","0","0","0","810105107","1","1","430001312","810105106","43","0","0"
"840010531","0","0","0","0","0","0","810105107","1","1","430001313","810105106","43","0","0"
"840010541","0","0","0","0","0","0","810105107","1","1","430001314","810105106","43","0","0"
"840010551","0","0","0","0","0","0","810105107","1","1","430001315","810105106","43","0","0"
"840010561","0","1","840105606","0","840105607","1","810105107","1","1","430001316","810105106","43","0","0"
"840010571","0","0","0","0","0","0","810105107","1","1","430001317","810105106","43","0","0"
"840010581","0","0","0","0","0","0","810105107","1","1","430001318","810105106","43","0","0"
"840010591","0","0","0","0","0","0","810105107","1","1","430001319","810105106","43","0","0"
"840010601","0","0","0","0","0","0","840106003","1","1","430001320","840106002","43","0","0"
"840010611","0","0","0","0","0","0","810105107","1","1","430001321","810105106","43","0","0"
"840010621","0","0","0","0","0","0","810105107","1","1","430001322","810105106","43","0","0"
"840010631","0","0","0","0","0","0","810105107","1","1","430001323","810105106","43","0","0"
"840010641","0","0","0","0","0","0","810105107","1","1","430001324","810105106","43","0","0"
"840010651","0","0","0","0","0","0","810105107","1","1","430001325","810105106","43","0","0"
"840010661","0","1","840106606","0","840106607","1","810105107","1","1","430001326","810105106","43","0","0"
"840010671","0","0","0","0","0","0","810105107","1","1","430001327","810105106","43","0","0"
"840010681","0","0","0","0","0","0","810105107","1","1","430001328","810105106","43","0","0"
"840010691","0","0","0","0","0","0","810105107","1","1","430001329","810105106","43","0","0"
"840010701","0","1","840107004","0","0","0","840107003","1","1","430001330","840107002","43","0","0"
"850010511","0","0","0","0","0","0","810105107","1","1","430001331","810105106","43","0","0"
"850010521","0","0","0","0","0","0","810105107","1","1","430001332","810105106","43","0","0"
"850010531","0","0","0","0","0","0","810105107","1","1","430001333","810105106","43","0","0"
"850010541","0","0","0","0","0","0","810105107","1","1","430001334","810105106","43","0","0"
"850010551","0","0","0","0","0","0","810105107","1","1","430001335","810105106","43","0","0"
"850010561","0","1","850105607","0","0","0","850105606","1","1","430001336","810105106","43","0","0"
"850010571","0","0","0","0","0","0","810105107","1","1","430001337","810105106","43","0","0"
"850010581","0","0","0","0","0","0","810105107","1","1","430001338","810105106","43","0","0"
"850010591","0","0","0","0","0","0","810105107","1","1","430001339","810105106","43","0","0"
"850010601","0","0","0","0","0","0","850106006","1","1","430001340","850106005","43","0","0"
"850010611","0","0","0","0","0","0","810105107","1","1","430001341","810105106","43","0","0"
"850010621","0","0","0","0","0","0","810105107","1","1","430001342","810105106","43","0","0"
"850010631","0","0","0","0","0","0","810105107","1","1","430001343","810105106","43","0","0"
"850010641","0","0","0","0","0","0","810105107","1","1","430001344","810105106","43","0","0"
"850010651","0","0","0","0","0","0","810105107","1","1","430001345","810105106","43","0","0"
"850010661","0","1","850106607","0","0","0","850106606","1","1","430001346","810105106","43","0","0"
"850010671","0","0","0","0","0","0","810105107","1","1","430001347","810105106","43","0","0"
"850010681","0","0","0","0","0","0","810105107","1","1","430001348","810105106","43","0","0"
"850010691","0","0","0","0","0","0","810105107","1","1","430001349","810105106","43","0","0"
"850010701","0","0","0","0","0","0","850107003","1","1","430001350","850107002","43","0","0"
"1001001","0","0","0","0","0","0","0","1","0","441001001","1100000302","44","0","0"
"1001002","0","0","0","0","0","0","0","1","0","441001002","1100000301","44","0","0"
"1001003","0","0","0","0","0","0","0","1","0","441001003","1100000308","44","0","0"
"1001004","0","0","0","0","0","0","0","1","0","441001004","1100000302","44","0","0"
"1001005","0","0","0","0","0","0","0","1","0","441001005","1100000301","44","0","0"
"1001006","0","0","0","0","0","0","0","1","0","441001006","1100000302","44","0","0"
"1001007","0","0","0","0","0","0","1100000102","1","1","441001007","1100000301","44","0","0"
"1001008","0","0","0","0","0","0","1100000204","1","1","441001008","1100000302","44","0","0"
"1001009","0","0","0","0","0","0","1100000208","1","1","441001009","1100000308","44","0","0"
"1001010","0","1","1100000205","0","0","0","1100000107","1","1","441001010","1100000301","44","0","0"
"1001011","0","1","1100000306","0","0","0","1100000304","1","1","441001011","1100000302","44","0","0"
"1001012","0","1","1100000207","0","0","0","1100000108","1","1","441001012","1100000301","44","0","0"
"1001013","0","1","1100000208","0","0","0","1100000203","1","1","441001013","1100000302","44","0","0"
"1001014","0","1","1100000209","0","0","0","1100000204","1","1","441001014","1100000301","44","0","0"
"1001015","0","1","1100000206","0","0","0","1100000102","1","1","441001015","1100000302","44","0","0"
"1001016","0","1","1100000305","0","1100000306","1","1100000302","1","1","441001016","1100000301","44","0","0"
"1001017","0","1","1100000303","0","1100000304","1","1100000302","1","1","441001017","1100000301","44","0","0"
"1001018","0","1","1100000307","0","0","0","1100000302","1","1","441001018","1100000301","44","0","0"
"1002001","0","0","0","0","0","0","0","1","0","441002001","1100000302","44","0","0"
"1002002","0","0","0","0","0","0","0","1","0","441002002","1100000301","44","0","0"
"1002003","0","0","0","0","0","0","0","1","0","441002003","1100000308","44","0","0"
"1002004","0","0","0","0","0","0","0","1","0","441002004","1100000302","44","0","0"
"1002005","0","0","0","0","0","0","0","1","0","441002005","1100000301","44","0","0"
"1002006","0","0","0","0","0","0","0","1","0","441002006","1100000302","44","0","0"
"1002007","0","0","0","0","0","0","1100000107","1","1","441002007","1100000301","44","0","0"
"1002008","0","0","0","0","0","0","1100000102","1","1","441002008","1100000302","44","0","0"
"1002009","0","0","0","0","0","0","1100000108","1","1","441002009","1100000308","44","0","0"
"1002010","0","0","0","0","0","0","1100000203","1","1","441002010","1100000301","44","0","0"
"1002011","0","0","0","0","0","0","1100000204","1","1","441002011","1100000302","44","0","0"
"1002012","0","1","1100000205","0","0","0","1100000107","1","1","441002012","1100000308","44","0","0"
"1002013","0","1","1100000206","0","0","0","1100000102","1","1","441002013","1100000302","44","0","0"
"1002014","0","1","1100000207","0","0","0","1100000108","1","1","441002014","1100000301","44","0","0"
"1002015","0","0","0","0","0","0","1100000307","1","1","441002015","1100000302","44","0","0"
"1002016","0","0","0","0","0","0","1100000303","1","1","441002016","1100000301","44","0","0"
"1002017","0","0","0","0","0","0","1100000304","1","1","441002017","1100000302","44","0","0"
"1002018","0","1","1100000307","0","0","0","1100000305","1","1","441002018","1100000301","44","0","0"
"1003001","0","0","0","0","0","0","0","1","0","441003001","1100000301","44","0","0"
"1003002","0","0","0","0","0","0","0","1","0","441003002","1100000302","44","0","0"
"1003003","0","0","0","0","0","0","0","1","0","441003003","1100000301","44","0","0"
"1003004","0","0","0","0","0","0","0","1","0","441003004","1100000302","44","0","0"
"1003005","0","0","0","0","0","0","0","1","0","441003005","1100000301","44","0","0"
"1003006","0","0","0","0","0","0","0","1","0","441003006","1100000302","44","0","0"
"1003007","0","0","0","0","0","0","1100000302","1","1","441003007","1100000301","44","0","0"
"1003008","0","0","0","0","0","0","1100000302","1","1","441003008","1100000301","44","0","0"
"1003009","0","1","1100000308","0","0","0","1100000302","1","1","441003009","1100000301","44","0","0"
"1003010","0","0","0","0","0","0","1100000205","1","1","441003010","1100000107","44","0","0"
"1003011","0","0","0","0","0","0","1100000206","1","1","441003011","1100000102","44","0","0"
"1003012","0","0","0","0","0","0","1100000207","1","1","441003012","1100000108","44","0","0"
"1003013","0","1","1100000203","0","0","0","1100000202","1","1","441003013","1100000201","44","0","0"
"1003014","0","1","1100000303","0","0","0","1100000204","1","1","441003014","1100000203","44","0","0"
"1003015","0","1","1100000201","0","0","0","1100000304","1","1","441003015","1100000303","44","0","0"
"1003016","0","0","0","0","0","0","1100000305","1","1","441003016","1100000301","44","0","0"
"1003017","0","0","0","0","0","0","1100000306","1","1","441003017","1100000302","44","0","0"
"1003018","0","0","0","0","0","0","0","1","0","441003018","1100000307","44","0","0"
"1004001","0","0","0","0","0","0","0","1","0","441004001","1100000301","44","0","0"
"1004002","0","0","0","0","0","0","0","1","0","441004002","1100000302","44","0","0"
"1004003","0","0","0","0","0","0","0","1","0","441004003","1100000301","44","0","0"
"1004004","0","0","0","0","0","0","0","1","0","441004004","1100000302","44","0","0"
"1004005","0","0","0","0","0","0","0","1","0","441004005","1100000301","44","0","0"
"1004006","0","0","0","0","0","0","0","1","0","441004006","1100000302","44","0","0"
"1004007","0","0","0","0","0","0","1100000302","1","1","441004007","1100000301","44","0","0"
"1004008","0","0","0","0","0","0","1100000302","1","1","441004008","1100000301","44","0","0"
"1004009","0","1","1100000308","0","0","0","1100000302","1","1","441004009","1100000301","44","0","0"
"1004010","0","1","1100000405","0","0","0","1100000205","1","1","441004010","1100000107","44","0","0"
"1004011","0","1","1100000406","0","0","0","1100000206","1","1","441004011","1100000102","44","0","0"
"1004012","0","1","1100000407","0","0","0","1100000207","1","1","441004012","1100000108","44","0","0"
"1004013","0","0","0","0","0","0","1100000408","1","1","441004013","1100000208","44","0","0"
"1004014","0","0","0","0","0","0","1100000409","1","1","441004014","1100000209","44","0","0"
"1004015","0","0","0","0","0","0","1100000401","1","1","441004015","1100000201","44","0","0"
"1004016","0","0","0","0","0","0","1100000403","1","1","441004016","1100000203","44","0","0"
"1004017","0","0","0","0","0","0","1100000404","1","1","441004017","1100000204","44","0","0"
"1004018","0","0","0","0","0","0","0","1","0","441004018","1100000307","44","0","0"
"1005001","0","0","0","0","0","0","0","1","0","441005001","1100000301","44","0","0"
"1005002","0","0","0","0","0","0","0","1","0","441005002","1100000302","44","0","0"
"1005003","0","0","0","0","0","0","0","1","0","441005003","1100000301","44","0","0"
"1005004","0","0","0","0","0","0","0","1","0","441005004","1100000302","44","0","0"
"1005005","0","0","0","0","0","0","0","1","0","441005005","1100000301","44","0","0"
"1005006","0","0","0","0","0","0","0","1","0","441005006","1100000302","44","0","0"
"1005007","0","0","0","0","0","0","1100000302","1","1","441005007","1100000301","44","0","0"
"1005008","0","0","0","0","0","0","1100000302","1","1","441005008","1100000301","44","0","0"
"1005009","0","1","1100000308","0","0","0","1100000302","1","1","441005009","1100000301","44","0","0"
"1005010","0","1","1100000405","0","0","0","1100000205","1","1","441005010","1100000107","44","0","0"
"1005011","0","1","1100000406","0","0","0","1100000206","1","1","441005011","1100000102","44","0","0"
"1005012","0","1","1100000407","0","0","0","1100000207","1","1","441005012","1100000108","44","0","0"
"1005013","0","0","0","0","0","0","1100000408","1","1","441005013","1100000208","44","0","0"
"1005014","0","0","0","0","0","0","1100000409","1","1","441005014","1100000209","44","0","0"
"1005015","0","0","0","0","0","0","1100000401","1","1","441005015","1100000201","44","0","0"
"1005016","0","0","0","0","0","0","1100000403","1","1","441005016","1100000203","44","0","0"
"1005017","0","0","0","0","0","0","1100000404","1","1","441005017","1100000204","44","0","0"
"1005018","0","0","0","0","0","0","0","1","0","441005018","1100000307","44","0","0"
"1006001","0","0","0","0","0","0","0","1","0","441006001","1100000301","44","0","0"
"1006002","0","0","0","0","0","0","0","1","0","441006002","1100000302","44","0","0"
"1006003","0","0","0","0","0","0","0","1","0","441006003","1100000301","44","0","0"
"1006004","0","0","0","0","0","0","0","1","0","441006004","1100000302","44","0","0"
"1006005","0","0","0","0","0","0","0","1","0","441006005","1100000301","44","0","0"
"1006006","0","0","0","0","0","0","0","1","0","441006006","1100000302","44","0","0"
"1006007","0","0","0","0","0","0","1100000302","1","1","441006007","1100000301","44","0","0"
"1006008","0","0","0","0","0","0","1100000302","1","1","441006008","1100000301","44","0","0"
"1006009","0","1","1100000308","0","0","0","1100000302","1","1","441006009","1100000301","44","0","0"
"1006010","0","1","1100000405","0","0","0","1100000205","1","1","441006010","1100000107","44","0","0"
"1006011","0","1","1100000406","0","0","0","1100000206","1","1","441006011","1100000102","44","0","0"
"1006012","0","1","1100000407","0","0","0","1100000207","1","1","441006012","1100000108","44","0","0"
"1006013","0","0","0","0","0","0","1100000408","1","1","441006013","1100000208","44","0","0"
"1006014","0","0","0","0","0","0","1100000409","1","1","441006014","1100000209","44","0","0"
"1006015","0","0","0","0","0","0","1100000401","1","1","441006015","1100000201","44","0","0"
"1006016","0","0","0","0","0","0","1100000403","1","1","441006016","1100000203","44","0","0"
"1006017","0","0","0","0","0","0","1100000404","1","1","441006017","1100000204","44","0","0"
"1006018","0","0","0","0","0","0","0","1","0","441006018","1100000307","44","0","0"
"1007001","0","0","0","0","0","0","0","1","0","441007001","1100000301","44","0","0"
"1007002","0","0","0","0","0","0","0","1","0","441007002","1100000302","44","0","0"
"1007003","0","0","0","0","0","0","0","1","0","441007003","1100000301","44","0","0"
"1007004","0","0","0","0","0","0","0","1","0","441007004","1100000302","44","0","0"
"1007005","0","0","0","0","0","0","0","1","0","441007005","1100000301","44","0","0"
"1007006","0","0","0","0","0","0","0","1","0","441007006","1100000302","44","0","0"
"1007007","0","0","0","0","0","0","1100000302","1","1","441007007","1100000301","44","0","0"
"1007008","0","0","0","0","0","0","1100000302","1","1","441007008","1100000301","44","0","0"
"1007009","0","1","1100000308","0","0","0","1100000302","1","1","441007009","1100000301","44","0","0"
"1007010","0","1","1100000405","0","0","0","1100000205","1","1","441007010","1100000107","44","0","0"
"1007011","0","1","1100000406","0","0","0","1100000206","1","1","441007011","1100000102","44","0","0"
"1007012","0","1","1100000407","0","0","0","1100000207","1","1","441007012","1100000108","44","0","0"
"1007013","0","0","0","0","0","0","1100000408","1","1","441007013","1100000208","44","0","0"
"1007014","0","0","0","0","0","0","1100000409","1","1","441007014","1100000209","44","0","0"
"1007015","0","0","0","0","0","0","1100000401","1","1","441007015","1100000201","44","0","0"
"1007016","0","0","0","0","0","0","1100000403","1","1","441007016","1100000203","44","0","0"
"1007017","0","0","0","0","0","0","1100000404","1","1","441007017","1100000204","44","0","0"
"1007018","0","0","0","0","0","0","0","1","0","441007018","1100000307","44","0","0"
"501010101","0","0","0","0","0","0","0","1","0","501011001","501011020","2","0","0"
"501010102","0","0","0","0","0","0","0","1","0","501011002","501011021","2","0","0"
"501010103","0","0","0","0","0","0","0","1","0","501011003","501011022","2","0","0"
"501010104","0","0","0","0","0","0","0","1","0","501011004","501011023","2","0","0"
"501010105","0","0","0","0","0","0","0","1","0","501011005","501011024","2","0","0"
"501010106","0","0","0","0","0","0","0","1","0","501011006","501011025","2","0","0"
"501010107","0","0","0","0","0","0","0","1","0","501011007","501011026","2","0","0"
"501010108","0","0","0","0","0","0","0","1","0","501011008","501011027","2","0","0"
"502010131","0","0","0","0","0","0","0","1","0","502010131","502010115","2","0","0"
"502010141","0","0","0","0","0","0","0","1","0","502010141","502010117","2","0","0"
"502010151","0","0","0","0","0","0","0","1","0","502010151","502010119","2","0","0"
"502010231","0","0","0","0","0","0","0","1","0","502010231","502010215","2","0","0"
"502010241","0","0","0","0","0","0","0","1","0","502010241","502010217","2","0","0"
"502010251","0","0","0","0","0","0","0","1","0","502010251","502010219","2","0","0"
"502010331","0","0","0","0","0","0","0","1","0","502010331","502010315","2","0","0"
"502010341","0","0","0","0","0","0","0","1","0","502010341","502010317","2","0","0"
"502010351","0","0","0","0","0","0","0","1","0","502010351","502010319","2","0","0"
"502010431","0","0","0","0","0","0","0","1","0","502010431","502010415","2","0","0"
"502010441","0","0","0","0","0","0","0","1","0","502010441","502010417","2","0","0"
"502010451","0","0","0","0","0","0","0","1","0","502010451","502010419","2","0","0"
"502010531","0","0","0","0","0","0","0","1","0","502010531","502010515","2","0","0"
"502010541","0","0","0","0","0","0","0","1","0","502010541","502010517","2","0","0"
"502010551","0","0","0","0","0","0","0","1","0","502010551","502010519","2","0","0"
"502011131","0","0","0","0","0","0","0","1","0","502011131","502011112","2","0","0"
"502011141","0","0","0","0","0","0","0","1","0","502011141","502011117","2","0","0"
"502011151","0","0","0","0","0","0","0","1","0","502011151","502011119","2","0","0"
"502011231","0","0","0","0","0","0","0","1","0","502011231","502011212","2","0","0"
"502011241","0","0","0","0","0","0","0","1","0","502011241","502011217","2","0","0"
"502011251","0","0","0","0","0","0","0","1","0","502011251","502011219","2","0","0"
"502011331","0","0","0","0","0","0","0","1","0","502011331","502011312","2","0","0"
"502011341","0","0","0","0","0","0","0","1","0","502011341","502011317","2","0","0"
"502011351","0","0","0","0","0","0","0","1","0","502011351","502011319","2","0","0"
"502011431","0","0","0","0","0","0","0","1","0","502011431","502011412","2","0","0"
"502011441","0","0","0","0","0","0","0","1","0","502011441","502011417","2","0","0"
"502011451","0","0","0","0","0","0","0","1","0","502011451","502011419","2","0","0"
"502011531","0","0","0","0","0","0","0","1","0","502011531","502011512","2","0","0"
"502011541","0","0","0","0","0","0","0","1","0","502011541","502011517","2","0","0"
"502011551","0","0","0","0","0","0","0","1","0","502011551","502011519","2","0","0"
"502012131","0","0","0","0","0","0","0","1","0","502012131","502012112","2","0","0"
"502012141","0","0","0","0","0","0","0","1","0","502012141","502012117","2","0","0"
"502012151","0","0","0","0","0","0","0","1","0","502012151","502012119","2","0","0"
"502012231","0","0","0","0","0","0","0","1","0","502012231","502012212","2","0","0"
"502012241","0","0","0","0","0","0","0","1","0","502012241","502012217","2","0","0"
"502012251","0","0","0","0","0","0","0","1","0","502012251","502012219","2","0","0"
"502012331","0","0","0","0","0","0","0","1","0","502012331","502012312","2","0","0"
"502012341","0","0","0","0","0","0","0","1","0","502012341","502012317","2","0","0"
"502012351","0","0","0","0","0","0","0","1","0","502012351","502012319","2","0","0"
"502012431","0","0","0","0","0","0","0","1","0","502012431","502012412","2","0","0"
"502012441","0","0","0","0","0","0","0","1","0","502012441","502012417","2","0","0"
"502012451","0","0","0","0","0","0","0","1","0","502012451","502012419","2","0","0"
"502012531","0","0","0","0","0","0","0","1","0","502012531","502012512","2","0","0"
"502012541","0","0","0","0","0","0","0","1","0","502012541","502012517","2","0","0"
"502012551","0","0","0","0","0","0","0","1","0","502012551","502012519","2","0","0"
"74005103","0","0","0","0","0","0","0","1","0","740051031","550105306","36","0","0"
"74005104","0","0","0","0","0","0","0","1","0","740051041","550105406","36","0","0"
"74005105","0","0","0","0","0","0","0","1","0","740051051","550105506","36","0","0"
"74005203","0","0","0","0","0","0","0","1","0","740052031","550105312","36","0","0"
"74005204","0","0","0","0","0","0","0","1","0","740052041","550105412","36","0","0"
"74005205","0","0","0","0","0","0","0","1","0","740052051","550105512","36","0","0"
"74005301","0","0","0","0","0","0","0","1","0","740053011","550105115","36","0","0"
"74005302","0","0","0","0","0","0","0","1","0","740053021","550105217","36","0","0"
"74005303","0","0","0","0","0","0","0","1","0","740053031","550105319","36","0","0"
"74005304","0","0","0","0","0","0","0","1","0","740053041","550105420","36","0","0"
"74005305","0","0","0","0","0","0","0","1","0","740053051","550105520","36","0","0"
"74005401","0","0","0","0","0","0","0","1","0","740054011","550105117","36","0","0"
"74005402","0","0","0","0","0","0","0","1","0","740054021","550105221","36","0","0"
"74005403","0","0","0","0","0","0","0","1","0","740054031","550105323","36","0","0"
"74005404","0","0","0","0","0","0","0","1","0","740054041","550105425","36","0","0"
"74005405","0","0","0","0","0","0","0","1","0","740054051","550105525","36","0","0"
"74005501","0","0","0","0","0","0","0","1","0","740055011","550105119","36","0","0"
"74005502","0","0","0","0","0","0","0","1","0","740055021","550105225","36","0","0"
"74005503","0","0","0","0","0","0","0","1","0","740055031","550105327","36","0","0"
"74005504","0","0","0","0","0","0","0","1","0","740055041","550105430","36","0","0"
"74005505","0","0","0","0","0","0","0","1","0","740055051","550105530","36","0","0"
"74006104","0","0","0","0","0","0","0","1","0","740061041","550106406","36","0","0"
"74006105","0","0","0","0","0","0","0","1","0","740061051","550106506","36","0","0"
"74006204","0","0","0","0","0","0","0","1","0","740062041","550106412","36","0","0"
"74006205","0","0","0","0","0","0","0","1","0","740062051","550106512","36","0","0"
"74006302","0","0","0","0","0","0","0","1","0","740063021","550106216","36","0","0"
"74006303","0","0","0","0","0","0","0","1","0","740063031","550106316","36","0","0"
"74006304","0","0","0","0","0","0","0","1","0","740063041","550106414","36","0","0"
"74006305","0","0","0","0","0","0","0","1","0","740063051","550106514","36","0","0"
"74006401","0","0","0","0","0","0","0","1","0","740064011","550106117","36","0","0"
"74006402","0","0","0","0","0","0","550106219","1","1","740064021","550106218","36","0","0"
"74006403","0","0","0","0","0","0","550106319","1","1","740064031","550106318","36","0","0"
"74006404","0","0","0","0","0","0","550106421","1","1","740064041","550106420","36","0","0"
"74006405","0","0","0","0","0","0","550106517","1","1","740064051","550106516","36","0","0"
"74006501","0","0","0","0","0","0","0","1","0","740065011","550106122","36","0","0"
"74006502","0","0","0","0","0","0","0","1","0","740065021","550106224","36","0","0"
"74006503","0","0","0","0","0","0","0","1","0","740065031","550106324","36","0","0"
"74006504","0","0","0","0","0","0","0","1","0","740065041","550106426","36","0","0"
"74006505","0","0","0","0","0","0","0","1","0","740065051","550106522","36","0","0"
"750000011","0","0","0","0","0","0","0","1","0","750000011","750000102","54","0","0"
"750000021","0","0","0","0","0","0","0","1","0","750000021","750000205","54","0","0"
"750000031","0","0","0","0","0","0","0","1","0","750000031","750000302","54","0","0"
"750000041","0","0","0","0","0","0","0","1","0","750000041","750000402","54","0","0"
"750000051","0","0","0","0","0","0","0","1","0","750000051","750000506","54","0","0"
"750000061","0","0","0","0","0","0","0","1","0","750000061","750000602","54","0","0"
"750000071","0","0","0","0","0","0","0","1","0","750000071","750000704","54","0","0"
"750000081","0","0","0","0","0","0","0","1","0","750000081","750000802","54","0","0"
"750000091","0","0","0","0","0","0","0","1","0","750000091","750000905","54","0","0"
