7eaa81149c2b7f87b4e261f8b4ca1d6b3755e636e83eca06e374def37a5a162c,0dbee9d294b348b10b1a798518f9402b3286b6ddafefdcf2decb5145010bb92f,a0451eed5b4f63c4d6e150243f29ec61710d67a42fbce64bf988495b5df712b9,0f22b2b88bbd56ba0596decf8bd1a20030a1987593bff091548fd28bf6364b5f,c96f6261188e3d05111095dad9ec17a79f23ea4125f2cd84732df71c2b9ce3a2,8db7632423c9421aa5a62e52b91938d6fd063a78081d51c72aacc7cb08ca1c82,f9e54be707aa7912602b9d208cc1596f413b60200dff136c8190bf8023a91213,8201f16995cf4b959afa6b672c40f52d2ad2180dac6d06ae48cfcd72ff16adfc
"10001032","33","10001034","10055032","122201","10043033","10055033","10001033"
"10001033","34","10001035","10055033","122201","10034034","10055034","10001034"
"10001034","35","10001036","10055034","122201","10043035","10055035","10001035"
"10001035","36","10001037","10055035","122201","10034036","10055036","10001036"
"10001036","37","10001038","10055036","122201","10034037","10055037","10001037"
"10001037","38","999999","10055037","122201","999999","10055038","10001038"
"101521","1","101251","101611","122301","101371","101611","101251"
"102461","2","102222","101611","122301","102371","101611","102221"
"102521","3","103221","102611","122301","102372","102611","102222"
"103521","4","103252","102613","122301","103521","102613","103221"
"103522","5","103222","103611","122301","103371","103611","103252"
"103522","6","104221","103613","122301","103372","103371","103222"
"103614","7","104222","103613","122301","104371","103222","104221"
"104221","8","104223","103614","122301","104522","104611","104222"
"104222","9","104224","104611","122301","104462","104612","104223"
"104223","10","105221","104612","122301","104463","104613","104224"
"104224","11","105222","104613","122301","105521","105611","105221"
"105221","12","105223","105611","122301","105372","105612","105222"
"105222","13","105224","105612","122301","105373","105613","105223"
"105223","14","105225","105613","122301","105523","105614","105224"
"105224","15","105226","105614","122301","105375","105615","105225"
"105225","16","105227","105615","122301","105376","105616","105226"
"105226","17","106221","105616","122301","105377","105617","105227"
"105227","18","106222","105617","122301","106371","106611","106221"
"106221","19","106223","106611","122301","106372","106612","106222"
"106222","20","107221","106612","122301","106373","106613","106223"
"106223","21","107222","106613","122301","107371","107611","107221"
"107221","22","107223","107611","122301","107372","107612","107222"
"107222","23","108221","107612","122301","107373","107613","107223"
"107223","24","108222","107613","122301","108521","108611","108221"
"108221","25","108223","108611","122301","108462","108612","108222"
"108222","26","108224","108612","122301","108523","108613","108223"
"108223","27","109221","108613","122301","108524","108614","108224"
"108224","28","109222","108614","122301","109461","109611","109221"
"109221","29","109223","109611","122301","109522","109612","109222"
"109222","30","109224","109612","122301","109463","109613","109223"
"109223","31","10022032","109613","122301","109524","109614","109224"
"109224","32","10022033","109614","122301","10046032","10061032","10022032"
"10022032","33","10022034","10061032","122301","10046033","10061033","10022033"
"10022033","34","10022035","10061033","122301","10052034","10061034","10022034"
"10022034","35","10022036","10061034","122301","10052035","10061035","10022035"
"10022035","36","10022037","10061035","122301","10046036","10061036","10022036"
"10022036","37","10022038","10061036","122301","10046037","10061037","10022037"
"10022037","38","999999","10061037","122301","999999","10061038","10022038"
"101431","1","101101","101581","122401","101281","101071","101101"
"102431","2","102101","101581","122401","102341","101101","102071"
"102432","3","103071","102581","122401","102342","102071","102101"
"103431","4","103101","102582","122401","103341","102101","103071"
"103432","5","103072","103581","122401","103342","103071","103101"
"103432","6","104101","103582","122401","103343","103552","103072"
"103583","7","104102","103552","122401","104341","103072","104101"
"104101","8","104103","103553","122401","104342","104551","104102"
"104102","9","104104","104551","122401","104343","104552","104103"
"104103","10","105101","104552","122401","104284","104553","104104"
"104344","11","105102","104554","122401","105341","105551","105101"
"105341","12","105103","105551","122401","105282","105552","105102"
"105342","13","105104","105552","122401","105343","105553","105103"
"105343","14","105105","105553","122401","105344","105554","105104"
"105344","15","105106","105554","122401","105285","105555","105105"
"105285","16","105107","105555","122401","105286","105556","105106"
"105286","17","106101","105556","122401","105287","105557","105107"
"105287","18","106102","105557","122401","106281","106551","106101"
"106281","19","106103","106551","122401","106282","106552","106102"
"106282","20","107101","106552","122401","106283","106553","106103"
"106283","21","107102","106553","122401","107281","107551","107101"
"107281","22","107103","107551","122401","107282","107552","107102"
"107282","23","108101","107552","122401","107283","107553","107103"
"107283","24","108102","107553","122401","108401","108551","108101"
"108401","25","108103","108551","122401","108312","108552","108102"
"108312","26","108104","108552","122401","108403","108553","108103"
"108403","27","109101","108553","122401","108494","108554","108104"
"108494","28","109102","108554","122401","109341","109551","109101"
"109341","29","109103","109551","122401","109282","109552","109102"
"109282","30","109104","109552","122401","109343","109553","109103"
"109343","31","10010032","109553","122401","109284","109554","109104"
"109284","32","10010033","109554","122401","10034032","10055032","10010032"
"10034032","33","10010034","10055032","122401","10043033","10055033","10010033"
"10043033","34","10010035","10055033","122401","10034034","10055034","10010034"
"10034034","35","10010036","10055034","122401","10043035","10055035","10010035"
"10043035","36","10010037","10055035","122401","10034036","10055036","10010036"
"10034036","37","10010038","10055036","122401","10034037","10055037","10010037"
"10034037","38","999999","10055037","122401","999999","10055038","10010038"
"101401","1","101011","101551","122501","101281","101011","101011"
"102071","2","102013","101551","122501","102281","101551","102011"
"102401","3","103011","102551","122501","102282","102011","102013"
"103431","4","103012","102552","122501","103281","102552","103011"
"103401","5","103013","103551","122501","103282","103071","103012"
"103401","6","104011","103552","122501","103283","103552","103013"
"103013","7","104042","103552","122501","104281","103553","104011"
"104011","8","104013","103553","122501","104282","104551","104042"
"104012","9","104014","104551","122501","104402","104552","104013"
"104013","10","105011","104552","122501","104284","104553","104014"
"104014","11","105012","104553","122501","105281","105551","105011"
"105011","12","105013","105551","122501","105282","105552","105012"
"105012","13","105014","105552","122501","105283","105553","105013"
"105013","14","105015","105553","122501","105284","105554","105014"
"105014","15","105016","105554","122501","105285","105555","105015"
"105015","16","105017","105555","122501","105286","105556","105016"
"105016","17","106011","105556","122501","105287","105557","105017"
"105017","18","106012","105557","122501","106281","106551","106011"
"106011","19","106013","106551","122501","106282","106552","106012"
"106012","20","107011","106552","122501","106283","106553","106013"
"106013","21","107012","106553","122501","107281","107551","107011"
"107011","22","107013","107551","122501","107282","107552","107012"
"107012","23","108011","107552","122501","107283","107553","107013"
"107013","24","108012","107553","122501","108401","108551","108011"
"108011","25","108013","108551","122501","108342","108552","108012"
"108012","26","108014","108552","122501","108403","108553","108013"
"108013","27","109011","108553","122501","108494","108554","108014"
"108014","28","109012","108554","122501","109341","109551","109011"
"109011","29","109013","109551","122501","109432","109552","109012"
"109012","30","109014","109552","122501","109493","109553","109013"
"109013","31","10001032","109553","122501","109434","109554","109014"
"109014","32","10001033","109554","122501","10034032","10055032","10001032"
"10001032","33","10001034","10055032","122501","10043033","10055033","10001033"
"10001033","34","10001035","10055033","122501","10034034","10055034","10001034"
"10001034","35","10001036","10055034","122501","10043035","10055035","10001035"
"10001035","36","10001037","10055035","122501","10034036","10055036","10001036"
"10001036","37","10001038","10055036","122501","10034037","10055037","10001037"
"10001037","38","999999","10055037","122501","999999","10055038","10001038"
"101521","1","101251","101581","122601","101371","101611","101251"
"102461","2","102252","101611","122601","102371","101611","102251"
"102521","3","103251","102581","122601","102372","102612","102252"
"103521","4","103252","102614","122601","103521","102613","103251"
"103461","5","103222","103581","122601","103371","103612","103252"
"103522","6","104251","103613","122601","103372","103613","103222"
"103614","7","104252","103461","122601","104371","103614","104251"
"104461","8","104253","103614","122601","104372","104611","104252"
"104522","9","104254","104611","122601","104523","104612","104253"
"104523","10","105251","104612","122601","104373","104613","104254"
"104373","11","105252","104613","122601","105371","105581","105251"
"105371","12","105253","105581","122601","105522","105582","105252"
"105372","13","105254","105582","122601","105462","105583","105253"
"105373","14","105255","105583","122601","105374","105584","105254"
"105374","15","105256","105584","122601","105463","105585","105255"
"105463","16","105257","105585","122601","105524","105586","105256"
"105524","17","106251","105586","122601","105464","105587","105257"
"105464","18","106252","105587","122601","106461","106581","106251"
"106461","19","106253","106581","122601","106521","106582","106252"
"106372","20","107251","106582","122601","106462","106583","106253"
"106462","21","107252","106583","122601","107461","107581","107251"
"107461","22","107253","107581","122601","107462","107582","107252"
"107462","23","108251","107582","122601","107463","107583","107253"
"107463","24","108252","107583","122601","108521","108581","108251"
"108521","25","108253","108581","122601","108372","108582","108252"
"108372","26","108254","108582","122601","108523","108583","108253"
"108523","27","109251","108583","122601","108374","108584","108254"
"108374","28","109252","108584","122601","109371","109581","109251"
"109371","29","109253","109581","122601","109372","109582","109252"
"109372","30","109254","109582","122601","109373","109583","109253"
"109373","31","10025032","109583","122601","109374","109584","109254"
"109374","32","10025033","109584","122601","10037032","10058032","10025032"
"10037032","33","10025034","10058032","122601","10037033","10058033","10025033"
"10037033","34","10025035","10058033","122601","10037034","10058034","10025034"
"10037034","35","10025036","10058034","122601","10037035","10058035","10025035"
"10037035","36","10025037","10058035","122601","10037036","10058036","10025036"
"10037036","37","10025038","10058036","122601","10037037","10058037","10025037"
"10037037","38","999999","10058037","122601","999999","10058038","10025038"
"101521","1","101251","101611","122701","101371","101611","101251"
"102461","2","102222","101611","122701","102371","101611","102221"
"102521","3","103221","102611","122701","102372","102611","102222"
"103611","4","103252","102613","122701","103251","102613","103521"
"103522","5","103222","103611","122701","103371","103611","103252"
"103522","6","104221","103613","122701","103372","103371","103222"
"103614","7","104222","103613","122701","104371","103614","104221"
"104221","8","104223","103614","122701","104522","104611","104222"
"104222","9","104224","104611","122701","104462","104612","104223"
"104223","10","105221","104612","122701","104463","104613","104224"
"104224","11","105222","104613","122701","105521","105611","105221"
"105221","12","105223","105611","122701","105372","105612","105222"
"105222","13","105224","105612","122701","105373","105613","105223"
"105223","14","105225","105613","122701","105523","105614","105224"
"105224","15","105226","105614","122701","105375","105615","105225"
"105225","16","105227","105615","122701","105376","105616","105226"
"105226","17","106221","105616","122701","105377","105617","105227"
"105227","18","106222","105617","122701","106371","106611","106221"
"106221","19","106223","106611","122701","106372","106612","106222"
"106222","20","107221","106612","122701","106373","106613","106223"
"106223","21","107222","106613","122701","107371","107611","107221"
"107221","22","107223","107611","122701","107372","107612","107222"
"107222","23","108221","107612","122701","107373","107613","107223"
"107223","24","108222","107613","122701","108521","108611","108221"
"108221","25","108223","108611","122701","108462","108612","108222"
"108222","26","108224","108612","122701","108523","108613","108223"
"108223","27","109221","108613","122701","108524","108614","108224"
"108224","28","109222","108614","122701","109461","109611","109221"
"109221","29","109223","109611","122701","109522","109612","109222"
"109222","30","109224","109612","122701","109463","109613","109223"
"109223","31","10022032","109613","122701","109524","109614","109224"
"109224","32","10022033","109614","122701","10046032","10061032","10022032"
"10022032","33","10022034","10061032","122701","10046033","10061033","10022033"
"10022033","34","10022035","10061033","122701","10052034","10061034","10022034"
"10022034","35","10022036","10061034","122701","10052035","10061035","10022035"
"10022035","36","10022037","10061035","122701","10046036","10061036","10022036"
"10022036","37","10022038","10061036","122701","10046037","10061037","10022037"
"10022037","38","999999","10061037","122701","999999","10061038","10022038"
"101431","1","101101","101581","122801","101281","101581","101101"
"102431","2","102101","101581","122801","102341","101581","102071"
"102432","3","103071","102581","122801","102342","102581","102101"
"103431","4","103101","102582","122801","103341","102582","103071"
"103432","5","103072","103581","122801","103342","103551","103101"
"103432","6","104101","103582","122801","103343","103552","103072"
"103583","7","104102","103552","122801","104341","103583","104101"
"104341","8","104103","103583","122801","104342","104581","104102"
"104432","9","104104","104581","122801","104343","104582","104103"
"104343","10","105101","104582","122801","104344","104583","104104"
"104344","11","105102","104554","122801","105341","105581","105101"
"105341","12","105103","105581","122801","105312","105552","105102"
"105431","13","105104","105582","122801","105283","105553","105103"
"105491","14","105105","105583","122801","105432","105554","105104"
"105432","15","105106","105584","122801","105345","105555","105105"
"105345","16","105107","105585","122801","105346","105556","105106"
"105346","17","106101","105556","122801","105347","105557","105107"
"105347","18","106102","105587","122801","106281","106551","106101"
"106281","19","106103","106581","122801","106282","106552","106102"
"106282","20","107101","106582","122801","106491","106553","106103"
"106491","21","107102","106583","122801","107281","107551","107101"
"107281","22","107103","107581","122801","107342","107552","107102"
"107342","23","108101","107582","122801","107343","107553","107103"
"107343","24","108102","107583","122801","108281","108551","108101"
"108281","25","108103","108581","122801","108282","108552","108102"
"108282","26","108104","108582","122801","108283","108553","108103"
"108283","27","109101","108583","122801","108284","108554","108104"
"108284","28","109102","108584","122801","109281","109581","109101"
"109281","29","109103","109581","122801","109282","109582","109102"
"109282","30","109104","109582","122801","109283","109583","109103"
"109283","31","10010032","109583","122801","109284","109584","109104"
"109284","32","10010033","109584","122801","10028032","10058032","10010032"
"10028032","33","10010034","10058032","122801","10028033","10058033","10010033"
"10028033","34","10010035","10058033","122801","10028034","10058034","10010034"
"10028034","35","10010036","10058034","122801","10028035","10058035","10010035"
"10028035","36","10010037","10058035","122801","10028036","10058036","10010036"
"10028036","37","10010038","10058036","122801","10028037","10058037","10010037"
"10028037","38","999999","10058037","122801","999999","10058038","10010038"
"101401","1","101011","101551","122901","101281","101011","101011"
"102071","2","102013","101551","122901","102311","101551","102011"
"102401","3","103011","102551","122901","102312","102011","102013"
"103431","4","103012","102552","122901","103281","102552","103011"
"103401","5","103013","103551","122901","103282","103071","103012"
"103401","6","104011","103552","122901","103283","103552","103013"
"103013","7","104012","103552","122901","104281","103553","104011"
"104011","8","104013","103553","122901","104282","104551","104012"
"104012","9","104014","104551","122901","104402","104552","104013"
"104013","10","105011","104552","122901","104284","104553","104014"
"104014","11","105012","104554","122901","105401","105551","105011"
"105011","12","105013","105551","122901","105312","105552","105012"
"105012","13","105014","105552","122901","105491","105553","105013"
"105013","14","105015","105553","122901","105432","105554","105014"
"105014","15","105016","105554","122901","105345","105555","105015"
"105015","16","105017","105555","122901","105286","105556","105016"
"105016","17","106011","105556","122901","105287","105557","105017"
"105017","18","106192","105557","122901","106281","106551","106011"
"106011","19","106013","106551","122901","106282","106552","106012"
"106012","20","107011","106552","122901","106283","106553","106013"
"106013","21","107012","106553","122901","107491","107551","107011"
"107011","22","107013","107551","122901","107282","107552","107012"
"107012","23","108011","107552","122901","107283","107553","107013"
"107013","24","108012","107553","122901","108431","108551","108011"
"108011","25","108013","108551","122901","108312","108552","108012"
"108012","26","108014","108552","122901","108313","108553","108013"
"108013","27","109011","108553","122901","108314","108554","108014"
"108014","28","109012","108554","122901","109341","109551","109011"
"109011","29","109013","109551","122901","109432","109552","109012"
"109012","30","109014","109552","122901","109283","109553","109013"
"109013","31","10001032","109553","122901","109434","109554","109014"
"109014","32","10001033","109554","122901","10034032","10055032","10001032"
"10001032","33","10001034","10055032","122901","10043033","10055033","10001033"
"10001033","34","10001035","10055033","122901","10034034","10055034","10001034"
"10001034","35","10001036","10055034","122901","10043035","10055035","10001035"
"10001035","36","10001037","10055035","122901","10034036","10055036","10001036"
"10001036","37","10001038","10055036","122901","10034037","10055037","10001037"
"10001037","38","999999","10055037","122901","999999","10055038","10001038"
"101521","1","101251","101581","123001","101371","101611","101251"
"102461","2","102252","101611","123001","102371","101611","102251"
"102521","3","103251","102581","123001","102372","102612","102252"
"103521","4","103252","102614","123001","103521","102613","103251"
"103461","5","103222","103581","123001","103371","103612","103252"
"103522","6","104251","103613","123001","103372","103613","103222"
"103614","7","104252","103461","123001","104371","103614","104251"
"104461","8","104253","103614","123001","104372","104611","104252"
"104522","9","104254","104611","123001","104523","104612","104253"
"104523","10","105251","104612","123001","104373","104613","104254"
"104373","11","105252","104613","123001","105371","105581","105251"
"105371","12","105253","105581","123001","105522","105582","105252"
"105372","13","105254","105582","123001","105462","105583","105253"
"105373","14","105255","105583","123001","105374","105584","105254"
"105374","15","105256","105584","123001","105463","105585","105255"
"105463","16","105257","105585","123001","105524","105586","105256"
"105524","17","106251","105586","123001","105464","105587","105257"
"105464","18","106252","105587","123001","106461","106581","106251"
"106461","19","106253","106581","123001","106521","106582","106252"
"106372","20","107251","106582","123001","106462","106583","106253"
"106462","21","107252","106583","123001","107461","107581","107251"
"107461","22","107253","107581","123001","107462","107582","107252"
"107462","23","108251","107582","123001","107463","107583","107253"
"107463","24","108252","107583","123001","108521","108581","108251"
"108521","25","108253","108581","123001","108372","108582","108252"
"108372","26","108254","108582","123001","108523","108583","108253"
"108523","27","109251","108583","123001","108374","108584","108254"
"108374","28","109252","108584","123001","109371","109581","109251"
"109371","29","109253","109581","123001","109372","109582","109252"
"109372","30","109254","109582","123001","109373","109583","109253"
"109373","31","10025032","109583","123001","109374","109584","109254"
"109374","32","10025033","109584","123001","10037032","10058032","10025032"
"10037032","33","10025034","10058032","123001","10037033","10058033","10025033"
"10037033","34","10025035","10058033","123001","10037034","10058034","10025034"
"10037034","35","10025036","10058034","123001","10037035","10058035","10025035"
"10037035","36","10025037","10058035","123001","10037036","10058036","10025036"
"10037036","37","10025038","10058036","123001","10037037","10058037","10025037"
"10037037","38","999999","10058037","123001","999999","10058038","10025038"
"101521","1","101251","101611","123101","101371","101611","101251"
"102461","2","102222","101611","123101","102371","101611","102221"
"102521","3","103221","102611","123101","102372","102611","102222"
"103521","4","103252","102613","123101","103521","102613","103221"
"103522","5","103222","103611","123101","103371","103611","103252"
"103522","6","104221","103613","123101","103372","103371","103222"
"103614","7","104222","103613","123101","104371","103222","104221"
"104221","8","104223","103614","123101","104522","104611","104222"
"104222","9","104224","104611","123101","104523","104612","104223"
"104223","10","105221","104612","123101","104463","104613","104224"
"104224","11","105222","104613","123101","105521","105611","105221"
"105221","12","105223","105611","123101","105372","105612","105222"
"105222","13","105224","105612","123101","105373","105613","105223"
"105223","14","105225","105613","123101","105523","105614","105224"
"105224","15","105226","105614","123101","105375","105615","105225"
"105225","16","105227","105615","123101","105376","105616","105226"
"105226","17","106221","105616","123101","105377","105617","105227"
"105227","18","106222","105617","123101","106371","106611","106221"
"106221","19","106223","106611","123101","106372","106612","106222"
"106222","20","107221","106612","123101","106373","106613","106223"
"106223","21","107222","106613","123101","107371","107611","107221"
"107221","22","107223","107611","123101","107372","107612","107222"
"107222","23","108221","107612","123101","107373","107613","107223"
"107223","24","108222","107613","123101","108521","108611","108221"
"108221","25","108223","108611","123101","108462","108612","108222"
"108222","26","108224","108612","123101","108523","108613","108223"
"108223","27","109221","108613","123101","108524","108614","108224"
"108224","28","109222","108614","123101","109461","109611","109221"
"109221","29","109223","109611","123101","109522","109612","109222"
"109222","30","109224","109612","123101","109463","109613","109223"
"109223","31","10022032","109613","123101","109524","109614","109224"
"109224","32","10022033","109614","123101","10046032","10061032","10022032"
"10022032","33","10022034","10061032","123101","10046033","10061033","10022033"
"10022033","34","10022035","10061033","123101","10052034","10061034","10022034"
"10022034","35","10022036","10061034","123101","10052035","10061035","10022035"
"10022035","36","10022037","10061035","123101","10046036","10061036","10022036"
"10022036","37","10022038","10061036","123101","10046037","10061037","10022037"
"10022037","38","999999","10061037","123101","999999","10061038","10022038"
"101191","1","101191","101551","123201","101401","101551","101191"
"102191","2","102192","101551","123201","102281","101551","102191"
"102192","3","103191","102551","123201","102282","102551","102192"
"103191","4","103192","102552","123201","103281","102552","103191"
"103192","5","103193","103551","123201","103282","103551","103192"
"103192","6","104191","103552","123201","103283","103552","103193"
"103193","7","104192","103552","123201","104281","103553","104191"
"104191","8","104193","103553","123201","104282","104551","104192"
"104192","9","104194","104551","123201","104283","104552","104193"
"104343","10","105191","104552","123201","104284","104554","104194"
"104284","11","105192","104553","123201","105281","105551","105191"
"105191","12","105193","105551","123201","105431","105552","105192"
"105431","13","105194","105552","123201","105343","105553","105193"
"105343","14","105195","105553","123201","105344","105554","105194"
"105344","15","105196","105554","123201","105285","105555","105195"
"105285","16","105197","105555","123201","105346","105556","105196"
"105196","17","106191","105556","123201","105287","105557","105197"
"105347","18","106192","105557","123201","106341","106551","106191"
"106341","19","106193","106551","123201","106342","106552","106192"
"106192","20","107191","106552","123201","106283","106553","106193"
"106343","21","107192","106553","123201","107281","107551","107191"
"107281","22","107193","107551","123201","107282","107552","107192"
"107282","23","108191","107552","123201","107283","107553","107193"
"107283","24","108192","107553","123201","108281","108551","108191"
"108281","25","108193","108551","123201","108282","108552","108192"
"108282","26","108194","108552","123201","108403","108553","108193"
"108403","27","109191","108553","123201","108434","108554","108194"
"108434","28","109192","108554","123201","109341","109551","109191"
"109341","29","109193","109551","123201","109402","109552","109192"
"109402","30","109194","109552","123201","109493","109553","109193"
"109493","31","10019032","109553","123201","109434","109554","109194"
"109434","32","10019033","109554","123201","10040032","10055032","10019032"
"10040032","33","10019034","10055032","123201","10040033","10055033","10019033"
"10040033","34","10019035","10055033","123201","10049034","10055034","10019034"
"10049034","35","10019036","10055034","123201","10040035","10055035","10019035"
"10040035","36","10019037","10055035","123201","10040036","10055036","10019036"
"10040036","37","10019038","10055036","123201","10049037","10055037","10019037"
"10049037","38","999999","10055037","123201","999999","10055038","10019038"
"101431","1","101101","101551","123301","101281","101581","101101"
"102491","2","102101","101551","123301","102341","101581","102071"
"102432","3","103071","102551","123301","102342","102581","102101"
"103431","4","103101","102552","123301","103341","102582","103071"
"103432","5","103072","103551","123301","103342","103581","103101"
"103401","6","104101","103342","123301","103343","103552","103072"
"103583","7","104102","103582","123301","104341","103553","104101"
"104491","8","104103","103583","123301","104432","104581","104102"
"104102","9","104104","104551","123301","104343","104582","104103"
"104343","10","105101","104552","123301","104344","104553","104104"
"104344","11","105102","104553","123301","105341","105551","105101"
"105341","12","105103","105551","123301","105342","105582","105102"
"105342","13","105104","105552","123301","105283","105583","105103"
"105343","14","105105","105553","123301","105284","105584","105104"
"105344","15","105106","105554","123301","105345","105585","105105"
"105345","16","105107","105555","123301","105346","105586","105106"
"105346","17","106101","105556","123301","105347","105587","105107"
"105347","18","106102","105557","123301","106281","106581","106101"
"106281","19","106103","106551","123301","106342","106582","106102"
"106342","20","107101","106552","123301","106491","106583","106103"
"106491","21","107102","106553","123301","107281","107581","107101"
"107281","22","107103","107551","123301","107342","107582","107102"
"107342","23","108101","107552","123301","107343","107583","107103"
"107343","24","108102","107553","123301","108281","108581","108101"
"108281","25","108103","108551","123301","108312","108582","108102"
"108312","26","108104","108552","123301","108313","108583","108103"
"108313","27","109101","108553","123301","108314","108584","108104"
"108314","28","109102","108554","123301","109401","109581","109101"
"109401","29","109103","109551","123301","109402","109582","109102"
"109402","30","109104","109552","123301","109343","109583","109103"
"109343","31","10010032","109553","123301","109494","109584","109104"
"109494","32","10010033","109554","123301","10040032","10058032","10010032"
"10040032","33","10010034","10055032","123301","10040033","10058033","10010033"
"10040033","34","10010035","10055033","123301","10049034","10058034","10010034"
"10049034","35","10010036","10055034","123301","10040035","10058035","10010035"
"10040035","36","10010037","10055035","123301","10040036","10058036","10010036"
"10040036","37","10010038","10055036","123301","10049037","10058037","10010037"
"10049037","38","999999","10055037","123301","999999","10058038","10010038"
"101431","1","101161","101581","123501","101281","101161","101161"
"102491","2","102163","101581","123501","102341","101161","102191"
"102432","3","103161","102581","123501","102342","102162","102163"
"103431","4","103162","102582","123501","103341","102163","103161"
"103491","5","103193","103581","123501","103342","103161","103162"
"103491","6","104161","103582","123501","103343","103552","103193"
"103553","7","104162","103401","123501","104341","103583","104161"
"104161","8","104163","103553","123501","104342","104551","104162"
"104162","9","104164","104551","123501","104283","104552","104163"
"104163","10","105161","104552","123501","104314","104553","104164"
"104164","11","105162","104554","123501","105281","105551","105161"
"105161","12","105163","105551","123501","105431","105552","105162"
"105162","13","105164","105552","123501","105283","105553","105163"
"105163","14","105165","105553","123501","105284","105554","105164"
"105164","15","105166","105554","123501","105315","105555","105165"
"105165","16","105167","105555","123501","105316","105556","105166"
"105166","17","106161","105556","123501","105317","105557","105167"
"105167","18","106162","105557","123501","106311","106551","106161"
"106161","19","106163","106551","123501","106312","106552","106162"
"106162","20","107161","106552","123501","106313","106553","106163"
"106163","21","107162","106553","123501","107311","107551","107161"
"107161","22","107163","107551","123501","107312","107552","107162"
"107162","23","108161","107552","123501","107313","107553","107163"
"107163","24","108162","107553","123501","108281","108551","108161"
"108161","25","108163","108551","123501","108312","108552","108162"
"108162","26","108164","108552","123501","108313","108553","108163"
"108163","27","109161","108553","123501","108314","108554","108164"
"108164","28","109162","108554","123501","109401","109551","109161"
"109161","29","109163","109551","123501","109402","109552","109162"
"109162","30","109164","109552","123501","109343","109553","109163"
"109163","31","10016032","109553","123501","109494","109554","109164"
"109164","32","10016033","109554","123501","10040032","10055032","10016032"
"10016032","33","10016034","10055032","123501","10040033","10055033","10016033"
"10016033","34","10016035","10055033","123501","10049034","10055034","10016034"
"10016034","35","10016036","10055034","123501","10040035","10055035","10016035"
"10016035","36","10016037","10055035","123501","10040036","10055036","10016036"
"10016036","37","10016038","10055036","123501","10049037","10055037","10016037"
"10016037","38","999999","10055037","123501","999999","10055038","10016038"
"101401","1","101011","101551","123601","101281","101011","101071"
"102493","2","102041","101551","123601","102281","101551","102071"
"102401","3","103011","102551","123601","102282","102011","102041"
"103431","4","103041","102552","123601","103281","102552","103071"
"103401","5","103042","103551","123601","103282","103071","103041"
"103401","6","104041","103552","123601","103283","103552","103072"
"103553","7","104042","103552","123601","104281","103013","104071"
"104011","8","104043","103553","123601","104282","104551","104072"
"104012","9","104044","104551","123601","104402","104552","104013"
"104013","10","105041","104552","123601","104284","104554","104074"
"104014","11","105042","104553","123601","105341","105551","105071"
"105011","12","105043","105551","123601","105282","105552","105072"
"105012","13","105044","105552","123601","105343","105553","105073"
"105013","14","105045","105553","123601","105284","105554","105074"
"105014","15","105046","105554","123601","105285","105555","105075"
"105015","16","105047","105555","123601","105286","105556","105076"
"105016","17","106041","105556","123601","105287","105557","105077"
"105017","18","106042","105557","123601","106341","106551","106071"
"106011","19","106043","106551","123601","106282","106552","106072"
"106012","20","107041","106552","123601","106283","106553","106073"
"106013","21","107042","106553","123601","107491","107551","107071"
"107011","22","107043","107551","123601","107492","107552","107072"
"107012","23","108041","107552","123601","107493","107553","107073"
"107013","24","108042","107553","123601","108401","108551","108071"
"108011","25","108043","108551","123601","108492","108552","108072"
"108012","26","108044","108552","123601","108403","108553","108073"
"108013","27","109041","108553","123601","108494","108554","108074"
"108014","28","109042","108554","123601","109341","109551","109071"
"109011","29","109043","109551","123601","109432","109552","109072"
"109012","30","109044","109552","123601","109493","109553","109073"
"109013","31","10004032","109553","123601","109434","109554","109074"
"109014","32","10004033","109554","123601","10034032","10055032","10007032"
"10001032","33","10004034","10055032","123601","10043033","10055033","10007033"
"10001033","34","10004035","10055033","123601","10034034","10055034","10007034"
"10001034","35","10004036","10055034","123601","10043035","10055035","10007035"
"10001035","36","10004037","10055035","123601","10034036","10055036","10007036"
"10001036","37","10004038","10055036","123601","10034037","10055037","10007037"
"10001037","38","999999","10055037","123601","999999","10055038","10007038"
"101521","1","101251","101611","123701","101371","101611","101251"
"102461","2","102222","101611","123701","102371","101611","102221"
"102521","3","103221","102611","123701","102372","102611","102222"
"103521","4","103252","102613","123701","103521","102613","103221"
"103522","5","103222","103611","123701","103371","103611","103252"
"103522","6","104221","103613","123701","103372","103371","103222"
"103614","7","104222","103613","123701","104371","103222","104221"
"104221","8","104223","103614","123701","104522","104611","104222"
"104222","9","104224","104611","123701","104523","104612","104223"
"104223","10","105221","104612","123701","104463","104613","104224"
"104224","11","105222","104613","123701","105521","105611","105221"
"105221","12","105223","105611","123701","105372","105612","105222"
"105222","13","105224","105612","123701","105373","105613","105223"
"105223","14","105225","105613","123701","105523","105614","105224"
"105224","15","105226","105614","123701","105375","105615","105225"
"105225","16","105227","105615","123701","105376","105616","105226"
"105226","17","106221","105616","123701","105377","105617","105227"
"105227","18","106222","105617","123701","106371","106611","106221"
"106221","19","106223","106611","123701","106372","106612","106222"
"106222","20","107221","106612","123701","106373","106613","106223"
"106223","21","107222","106613","123701","107371","107611","107221"
"107221","22","107223","107611","123701","107372","107612","107222"
"107222","23","108221","107612","123701","107373","107613","107223"
"107223","24","108222","107613","123701","108521","108611","108221"
