a6c6c1f317735b015bf49729921b6fdc21bfd44b225d87a98e90ee0d474991ac,28db7bd973986dc3e43c15b8bc23edbea71013575833a566a9912a4bfe26e26c,506a47060a214e124a7a304c889809e23e97c0f29b38849a235391856cb80a91,6d899f24cddb66d546aeb794f5abf9c2110ef17cf12a01f2b530db9d0ffecad3,259e48475c6920c3fd187bae7e52a638e45c144cc066b4f36387767ac420a16e,833f974ccfa1609a1335da5934d706f4bc5c0e93cbe42e5ac54d86a07119c08e,89dee5cd63a51bd684b04bf57ea32fcfb6e7cd24204fa38cc9f7307428055bb7,eb7f3bc65370ccae4680fbbe7d048abea6d7489cbe17d6fa8d7fd83ca0c15619,c160ea96d94b8187bcf947385ce8a3117eb6996d7705926f8f8fa4de7b512fbd,671fd6f2187126088074e51cdc766ade2eb177060d738627350bab8861f99e2c,9f7656fd7e690050b376ad044fd97e39ddad76ac49ba08dea0b6a96f6797ed31,253ca9f46c10bafc6d3e45eb3248d2dd62281a20a49f16e1e510cdb956493d7c,4ef5a6c489f84206aa82048e4e0d1da9a7e4571302522ca254f712937649a227,65a8b264313fc5e17f5b5555d8a5a6c658cd0bae0075f4cc5febfbed488b52d2,49dd75ac34975ddebcd04ec324e2b7bda528d8ed480b103b87b6ff1931f47cfe,cdd4c2307ab1b77daa9ad7c15b406462ee1cb39123f495c9cb55f030c470f6d7,f0186b55d85d7b32d1f3e85ef2ccaa84895425bca2c30a6e4505c90631aad6e0,032d289b5c07849ee26a70cb3bbbd7fea81a4b2022565fdf5a1b632caf204a2c,59fa79873555f7e887a9226156f3bcfa2f24fd68a81519e456bfebdd30ce21d6,1ca06e952b0f816ccc921effeecd6c6d6a83d097c30eff370d5feec482a8bc03,7a657192893daf3dd8226c28643ce2ebb6bd315b9091c2eec1152d3b927c8102,c5a23323d1fae4960281c0ceb2b4d40ac5a6c7bbfb4cc9c37a672e365930d3fc,5cc9f6bda3ebc654a9b6bfe2af4862b3dad1e8199b503e19f620509773d04cd4,1820faa6cf6bbae1efba20ac634bf6f2a9ed6b83b5eafabd57eb1a29f8503382,17e6b319d560ff426169c21e459368c968822d2e1d5688b1fb4757153d8f095e,3d2563a4f92dc8ed3fb8479ee5e212c53138173dbb5d0c836b83941ee6af4f06,b27543c1590cff5ce575696181bb76438ee4dc0b951d0424f9f1313f0a3d439e,5dceeecf1c1baa1889f5ea3d4d0432eae355729fadeeb7f9d2c76ca6e93ef5eb,30e9e10eec8880b6416b5a5af5a3ea6c3241905e3caa9a197dbda34fe1cc1e30,ca74e5afa7e4ebeb77e64930fecf2ec0691d0e702d7064d96848f4acbc83590a,4a083254cba0e0d426583df565ac9ac4e85c9a0891a3a6990890c5c2bf5bd24d,951abf21bf6f8ed8e1ce13cf70e0e32e9126c94b94114ec872cf8a08255fcca7,57f96a53dd9ad8074be05fc08896956a1e4eb5d2c7a4042dee34c4078b4762a3,b21c39139414d96c7480c7b7c8d05218e99ee2b4198926bf55609d656c11e80b,36935ffb01ad46b5153e2fdb7745fefc0f449b4d4143e6652f08aa4e0af3bde5,bbd9140cd42576b5e126c17e787cb15ab7d92140c6aff64aa38bf6a23d59a224,865f7b2984e61354fef073f24f31dc150eb6660e78d0e33b47f62d1bf6fed726,0a5b58bcaa0f0d715503cfda71eb34db0cce6cba1bd42e6574e7eafc8a502a6e,f9bff33b370c6051d3d92317db4b4e8fbb563483199cec4a56e3ac6fa47d6a9b,84b72c55e67211bfac6678da6037ff9b6c1781b94a82cc0c865f46e2cb7abd4e,c91ae6ca4197c6cb1fcb28cf29fa48c185acea701eeb711106750edd419529ca,dbe814e933c404e9abc3cd0968c2e8ab129f972c05e3efc70a0d4063ed9e4595,7055c6067d66e6f0ca6f68099f7ac5a8eed12473ead668d7931d2ee49c961e05,710cc973b3668d091f8484c0ca3145735976827a787f2598c2f4cb10805c71f0,7ac7cfee08c4d0001857cc53113482dff6a2772f8b75a1ee97617d877352d410,0ece772b0fc9d3317086ee755bf9c9f911306004282e6f44eba15743bf44fe80,5df0818e0d0d6fa0921fb87ad7cf44e00b89d5a26e656adb24d9fd29d6b1db84
"0","0","610091004","0","10091401","0","100000","0","0","bgm_M461","0","1009105","1","90","2022/08/28 15:59:59","0.03","0","81006402","100","0","0","0","0","0","0","1.25","bgm_M461","5","2022/08/19 16:00:00","1","0","0","1","610091041","0","0","81006402","0","0","0","0","10091","0","-50","0","0","0"
"20","0.75","610092001","510021","10092101","0","100000","0","0","bgm_M585","0","1009201","1","90","2022/09/19 15:59:59","0.03","0.75","103021","150","0","0","10092101","0.75","BOSS戰（NORMAL）","5092301","1.5","bgm_M585","1","2022/09/01 16:00:00","1","1","-125","1","610092011","0","0","103021","0","0","0","410","10092","0","-70","0","3","-30"
"30","0.75","610092002","510022","10092201","0","100000","0","145","bgm_M585","0","1009202","1","90","2022/09/19 15:59:59","0.03","0.75","103011","150","0","0","10092201","0.75","BOSS戰（HARD）","5092302","1.5","bgm_M585","2","2022/09/01 16:00:00","1","1","-10","1","610092021","0","0","103011","0","0","0","-20","10092","0","-70","0","1","10"
"30","0.75","610092003","510022","10092301","1","100000","0","480","bgm_M585","0","1009203","1","90","2022/09/19 15:59:59","0.03","0.75","103011","150","0","0","10092201","0.75","Boss戰（VERY HARD）","5092308","1.5","bgm_M585","3","2022/09/01 16:00:00","1","0","-70","1","610092031","0","0","103011","0","0","0","514","10092","0","-70","0","0","-50"
"0","0","610092004","0","10092401","0","100000","0","0","bgm_M585","0","1009204","1","90","2022/09/19 15:59:59","0.03","0","103011","150","0","0","0","0","0","0","1.5","bgm_M585","4","2022/09/01 16:00:00","1","0","0","1","610092041","0","0","103011","0","0","0","0","10092","0","-70","0","0","0"
"0","0","610092004","0","10092401","0","100000","0","0","bgm_M585","0","1009205","1","90","2022/09/19 15:59:59","0.03","0","103011","150","0","0","0","0","0","0","1.5","bgm_M585","5","2022/09/01 16:00:00","1","0","0","1","610092041","0","0","103011","0","0","0","0","10092","0","-70","0","0","0"
"20","1","610093001","510331","10093101","0","100000","0","770","bgm_M470","0","1009301","1","90","2022/09/28 15:59:59","0.03","0.5","81006601","440","0","0","10093102","0.7","BOSS戰（NORMAL）","5066301","1","bgm_M470","1","2022/09/19 16:00:00","1","1","-85","1","610093011","0","0","81006601","0","0","0","482","10093","0","-54","0","3","-35"
"30","1","610093002","510332","10093201","0","100000","0","720","bgm_M470","0","1009302","1","90","2022/09/28 15:59:59","0.03","0.5","81006602","440","0","0","10093201","0.7","Boss戰（HARD）","5066302","1","bgm_M470","2","2022/09/19 16:00:00","1","1","110","1","610093021","0","0","81006602","0","0","0","-237","10093","0","-54","0","1","-152"
"30","1","610093003","510333","10093301","1","100000","0","490","bgm_M470","0","1009303","1","90","2022/09/28 15:59:59","0.03","0.5","81006602","440","0","0","10093201","0.7","Boss戰（VERY HARD）","5066308","1","bgm_M470","3","2022/09/19 16:00:00","1","0","-40","1","610093031","0","0","81006602","0","0","0","502","10093","0","-54","0","0","-51"
"0","0","610093004","0","10093401","0","100000","0","0","bgm_M470","0","1009304","1","90","2022/09/28 15:59:59","0.03","0","81006602","440","0","0","0","0","0","0","1","bgm_M470","4","2022/09/19 16:00:00","1","0","0","1","610093041","0","0","81006602","0","0","0","0","10093","0","-54","0","0","0"
"0","0","610093004","0","10093401","0","100000","0","0","bgm_M470","0","1009305","1","90","2022/09/28 15:59:59","0.03","0","81006602","440","0","0","0","0","0","0","1","bgm_M470","5","2022/09/19 16:00:00","1","0","0","1","610093041","0","0","81006602","0","0","0","0","10093","0","-54","0","0","0"
"20","0.45","610094001","510331","10094101","0","100000","0","800","bgm_M598","0","1009401","1","90","2022/10/20 15:59:59","0.03","1.05","102093","250","0","0","10094101","0.6","BOSS戰（NORMAL）","5094301","2.2","bgm_M598","1","2022/10/02 16:00:00","1","1","-85","1","610094011","0","0","102093","0","0","0","898","10094","0","-50","0","3","-59"
"30","0.45","610094002","510332","10094201","0","100000","0","145","bgm_M598","0","1009402","1","90","2022/10/20 15:59:59","0.03","1.05","102113","250","0","0","10094201","0.6","BOSS戰（HARD）","5094302","2.2","bgm_M598","2","2022/10/02 16:00:00","1","1","-10","1","610094021","0","0","102113","0","0","0","-76","10094","0","-50","0","1","-204"
"30","0.5","610094003","510333","10094301","1","100000","0","480","bgm_M598","0","1009403","1","90","2022/10/20 15:59:59","0.03","1.05","102113","250","0","0","10094201","0.6","Boss戰（VERY HARD）","5094308","2.2","bgm_M598","3","2022/10/02 16:00:00","1","0","-70","1","610094031","0","0","102113","0","0","0","478","10094","0","-50","0","0","-81"
"0","0","610094004","0","10094401","0","100000","0","0","bgm_M598","0","1009404","1","90","2022/10/20 15:59:59","0.03","0","102113","250","0","0","0","0","0","0","2.2","bgm_M598","4","2022/10/02 16:00:00","1","0","0","1","610094041","0","0","102113","0","0","0","0","10094","0","-50","0","0","0"
"0","0","610094004","0","10094401","0","100000","0","0","bgm_M598","0","1009405","1","90","2022/10/20 15:59:59","0.03","0","102113","250","0","0","0","0","0","0","2.2","bgm_M598","5","2022/10/02 16:00:00","1","0","0","1","610094041","0","0","102113","0","0","0","0","10094","0","-50","0","0","0"
"20","0.65","610095001","510331","10095101","0","100000","0","800","bgm_M481","0","1009501","1","90","2022/10/28 15:59:59","0.03","0.8","81006801","280","0","0","10095102","0.8","BOSS戰（NORMAL）","5068301","1.7","bgm_M481","1","2022/10/19 16:00:00","1","1","-85","1","610095011","0","0","81006801","0","0","0","395","10095","0","-47","0","3","-51"
"30","0.65","610095002","510332","10095201","0","100000","0","145","bgm_M481","0","1009502","1","90","2022/10/28 15:59:59","0.03","0.8","81006802","280","0","0","10095201","0.8","BOSS戰（HARD）","5068302","1.7","bgm_M481","2","2022/10/19 16:00:00","1","1","-10","1","610095021","0","0","81006802","0","0","0","-17","10095","0","-47","0","1","18"
"30","0.65","610095003","510333","10095301","1","100000","0","480","bgm_M481","0","1009503","1","90","2022/10/28 15:59:59","0.03","0.8","81006802","280","0","0","10095201","0.8","Boss戰（VERY HARD）","5068308","1.7","bgm_M481","3","2022/10/19 16:00:00","1","0","-70","1","610095031","0","0","81006802","0","0","0","514","10095","0","-47","0","0","-51"
"0","0","610095004","0","10095401","0","100000","0","0","bgm_M481","0","1009504","1","90","2022/10/28 15:59:59","0.03","0","81006802","280","0","0","0","0","0","0","1.7","bgm_M481","4","2022/10/19 16:00:00","1","0","0","1","610095041","0","0","81006802","0","0","0","0","10095","0","-47","0","0","0"
"0","0","610095004","0","10095401","0","100000","0","0","bgm_M481","0","1009505","1","90","2022/10/28 15:59:59","0.03","0","81006802","280","0","0","0","0","0","0","1.7","bgm_M481","5","2022/10/19 16:00:00","1","0","0","1","610095041","0","0","81006802","0","0","0","0","10095","0","-47","0","0","0"
"20","0.8","610096001","510331","10096101","0","100000","0","800","bgm_M604","0","1009601","1","90","2022/11/19 15:59:59","0.03","0.6","102593","380","0","0","10096102","1.1","BOSS戰（NORMAL）","5096301","1.3","bgm_M604","1","2022/11/01 16:00:00","0.8","1","-85","1","610096011","0","0","102593","0","0","0","900","10096","0","-120","0","3","-51"
"30","0.8","610096002","510332","10096201","0","100000","0","145","bgm_M604","0","1009602","1","90","2022/11/19 15:59:59","0.03","0.6","102603","380","0","0","10096201","1.1","BOSS戰（HARD）","5096302","1.3","bgm_M604","2","2022/11/01 16:00:00","0.8","1","-10","1","610096021","0","0","102603","0","0","0","172","10096","0","-120","0","1","-15"
"30","0.8","610096003","510333","10096301","1","100000","0","480","bgm_M604","0","1009603","1","90","2022/11/19 15:59:59","0.03","0.6","102603","380","0","0","10096201","1.1","Boss戰（VERY HARD）","5096308","1.3","bgm_M604","3","2022/11/01 16:00:00","0.8","0","-70","1","610096031","0","0","102603","0","0","0","514","10096","0","-120","0","0","-51"
"0","0","610096004","0","10096401","0","100000","0","0","bgm_M604","0","1009604","1","90","2022/11/19 15:59:59","0.03","0","102603","380","0","0","0","0","0","0","1.3","bgm_M604","4","2022/11/01 16:00:00","1","0","0","1","610096041","0","0","102603","0","0","0","0","10096","0","-120","0","0","0"
"0","0","610096004","0","10096401","0","100000","0","0","bgm_M604","0","1009605","1","90","2022/11/19 15:59:59","0.03","0","102603","380","0","0","0","0","0","0","1.3","bgm_M604","5","2022/11/01 16:00:00","1","0","0","1","610096041","0","0","102603","0","0","0","0","10096","0","-120","0","0","0"
"20","0.5","610097001","510351","10097101","0","0","0","185","bgm_M489","1","1009701","1","90","2022/11/27 15:59:59","0","0.94","81007001","140","0","0","10097103","0.65","BOSS戰（NORMAL）","5070301","2","bgm_M489","1","2022/11/18 16:00:00","1","1","-105","1","610097011","0","10","81007001","0","0","0","316","10097","-13","-50","1","3","-25"
"30","0.5","610097002","510352","10097201","0","0","0","145","bgm_M489","1","1009702","1","90","2022/11/27 15:59:59","0","0.94","81007002","140","0","0","10097201","0.65","BOSS戰（HARD）","5070302","2","bgm_M489","2","2022/11/18 16:00:00","1","1","-35","1","610097021","0","10","81007002","0","0","0","-239","10097","-13","-50","1","1","-200"
"30","0.5","610097003","510353","10097301","1","0","0","480","bgm_M489","1","1009703","1","90","2022/11/27 15:59:59","0","0.94","81007002","140","0","0","10097201","0.65","Boss戰（VERY HARD）","5070308","2","bgm_M489","3","2022/11/18 16:00:00","1","0","-70","1","610097031","0","10","81007002","0","0","0","468","10097","-13","-50","1","0","-75"
"0","0","610097004","0","10097401","0","0","0","0","bgm_M489","1","1009704","1","90","2022/11/27 15:59:59","0","0","81007002","140","0","0","0","0","0","0","2","bgm_M489","4","2022/11/18 16:00:00","1","0","0","1","610097041","0","0","81007002","0","0","0","0","10097","0","-50","3","0","0"
"0","0","610097004","0","10097401","0","0","0","0","bgm_M489","1","1009705","1","90","2022/11/27 15:59:59","0","0","81007002","140","0","0","0","0","0","0","2","bgm_M489","5","2022/11/18 16:00:00","1","0","0","1","610097041","0","0","81007002","0","0","0","0","10097","0","-50","3","0","0"
"20","0.8","610098001","510331","10098101","0","100000","0","800","bgm_M611","0","1009801","1","90","2022/12/19 15:59:59","0.03","0.8","81000405","260","0","0","10098103","0.8","BOSS戰（NORMAL）","5098301","1.35","bgm_M611","1","2022/12/01 16:00:00","0.9","1","-85","1","610098011","0","0","81000405","0","0","0","439","10098","-5","-85","0","3","-69"
"30","0.8","610098002","510332","10098201","0","100000","0","145","bgm_M611","0","1009802","1","90","2022/12/19 15:59:59","0.03","0.8","81000406","260","0","0","10098201","0.8","BOSS戰（HARD）","5098302","1.35","bgm_M611","2","2022/12/01 16:00:00","0.9","1","-10","1","610098021","0","0","81000406","0","0","0","-184","10098","-5","-85","0","1","-4"
"30","0.8","610098003","510333","10098301","1","100000","0","480","bgm_M611","0","1009803","1","90","2022/12/19 15:59:59","0.03","0.8","81000406","260","0","0","10098201","0.8","Boss戰（VERY HARD）","5098308","1.35","bgm_M611","3","2022/12/01 16:00:00","0.9","0","-70","1","610098031","0","0","81000406","0","0","0","525","10098","-5","-85","0","0","-82"
"0","0","610098004","0","10098401","0","100000","0","0","bgm_M611","0","1009804","1","90","2022/12/19 15:59:59","0.03","0","81000406","260","0","0","0","0","0","0","1.3","bgm_M611","4","2022/12/01 16:00:00","1","0","0","1","610098041","0","0","81000406","0","0","0","0","10098","0","-120","0","0","0"
"0","0","610098004","0","10098401","0","100000","0","0","bgm_M611","0","1009805","1","90","2022/12/19 15:59:59","0.03","0","81000406","260","0","0","0","0","0","0","1.3","bgm_M611","5","2022/12/01 16:00:00","1","0","0","1","610098041","0","0","81000406","0","0","0","0","10098","0","-120","0","0","0"
"20","0.8","610099001","510331","10099101","0","100000","0","800","bgm_M499","0","1009901","1","90","2022/12/28 15:59:59","0.03","0.7","81007201","380","0","0","10099101","0.7","BOSS戰（NORMAL）","5072301","1.3","bgm_M499","1","2022/12/19 16:00:00","0.8","1","-85","1","610099011","60","0","81007201","0","0","0","900","10099","0","-120","0","3","-51"
"30","0.8","610099002","510332","10099201","0","100000","0","145","bgm_M499","0","1009902","1","90","2022/12/28 15:59:59","0.03","0.7","81007202","380","0","0","10099201","0.7","BOSS戰（HARD）","5072302","1.3","bgm_M499","2","2022/12/19 16:00:00","0.8","1","-10","1","610099021","60","0","81007202","0","0","0","176","10099","0","-120","0","1","18"
"30","0.8","610099003","510333","10099301","1","100000","0","480","bgm_M499","0","1009903","1","90","2022/12/28 15:59:59","0.03","0.7","81007202","380","0","0","10099201","0.7","Boss戰（VERY HARD）","5072308","1.3","bgm_M499","3","2022/12/19 16:00:00","0.8","0","-70","1","610099031","60","0","81007202","0","0","0","514","10099","0","-120","0","0","-51"
"0","0","610099004","0","10099401","0","100000","0","0","bgm_M499","0","1009904","1","90","2022/12/28 15:59:59","0.03","0","81007202","380","0","0","0","0","0","0","1.3","bgm_M499","4","2022/12/19 16:00:00","1","0","0","1","610099041","0","0","81007202","0","0","0","0","10099","0","-120","0","0","0"
"0","0","610099004","0","10099401","0","100000","0","0","bgm_M499","0","1009905","1","90","2022/12/28 15:59:59","0.03","0","81007202","380","0","0","0","0","0","0","1.3","bgm_M499","5","2022/12/19 16:00:00","1","0","0","1","610099041","0","0","81007202","0","0","0","0","10099","0","-120","0","0","0"
"20","0.75","610100001","510401","10100101","0","100000","0","0","bgm_M621","0","1010001","1.1","90","2023/01/20 15:59:59","0.03","0.67","81010001","150","0","0","10100102","1","BOSS戰（NORMAL）","5100301","1.5","bgm_M621","1","2023/01/02 16:00:00","1.1","1","-125","1","610100011","25","0","81010001","0","0","0","555","10100","0","-70","0","3","-74"
"30","0.75","610100002","510402","10100201","0","100000","0","145","bgm_M621","0","1010002","1.1","90","2023/01/20 15:59:59","0.03","0.67","81010002","150","0","0","10100201","1","BOSS戰（HARD）","5100302","1.5","bgm_M621","2","2023/01/02 16:00:00","1.1","1","-10","1","610100021","25","0","81010002","0","0","0","-242","10100","0","-70","0","1","12"
"30","0.75","610100003","510402","10100301","1","100000","0","480","bgm_M621","0","1010003","1.1","90","2023/01/20 15:59:59","0.03","0.67","81010002","150","0","0","10100201","1","Boss戰（VERY HARD）","5100308","1.5","bgm_M621","3","2023/01/02 16:00:00","1.1","0","-70","1","610100031","25","0","81010002","0","0","0","483","10100","0","-70","0","0","-67"
"0","0","610100004","0","10100401","0","100000","0","0","bgm_M621","0","1010004","1.1","90","2023/01/20 15:59:59","0.03","0","81010002","150","0","0","0","0","0","0","1.5","bgm_M621","4","2023/01/02 16:00:00","1.1","0","0","1","610100041","0","0","81010002","0","0","0","0","10100","0","-70","0","0","0"
"0","0","610100004","0","10100401","0","100000","0","0","bgm_M621","0","1010005","1.1","90","2023/01/20 15:59:59","0.03","0","81010002","150","0","0","0","0","0","0","1.5","bgm_M621","5","2023/01/02 16:00:00","1.1","0","0","1","610100041","0","0","81010002","0","0","0","0","10100","0","-70","0","0","0"
"20","0.75","610101001","510331","10101101","0","100000","0","770","bgm_M511","0","1010101","1","90","2023/01/28 15:59:59","0.03","0.95","81007401","205","0","0","10101102","0.83","BOSS戰（NORMAL）","5074301","1.55","bgm_M511","1","2023/01/19 16:00:00","1","1","-85","1","610101011","0","0","81007401","0","0","0","578","10101","0","-45","0","3","-35"
"30","0.75","610101002","510332","10101201","0","100000","0","720","bgm_M511","0","1010102","1","90","2023/01/28 15:59:59","0.03","0.95","81007402","205","0","0","10101201","0.83","Boss戰（HARD）","5074302","1.55","bgm_M511","2","2023/01/19 16:00:00","1","1","110","1","610101021","0","0","81007402","0","0","0","-237","10101","0","-45","0","1","-188"
"30","0.75","610101003","510333","10101301","1","100000","0","490","bgm_M511","0","1010103","1","90","2023/01/28 15:59:59","0.03","0.95","81007402","205","0","0","10101201","0.87","Boss戰（VERY HARD）","5074308","1.55","bgm_M511","3","2023/01/19 16:00:00","1","0","-40","1","610101031","0","0","81007402","0","0","0","502","10101","0","-45","0","0","-51"
"0","0","610101004","0","10101401","0","100000","0","0","bgm_M511","0","1010104","1","90","2023/01/28 15:59:59","0.03","0","81007402","205","0","0","0","0","0","0","1.55","bgm_M511","4","2023/01/19 16:00:00","1","0","0","1","610101041","0","0","81007402","0","0","0","0","10101","0","-45","0","0","0"
"0","0","610101004","0","10101401","0","100000","0","0","bgm_M511","0","1010105","1","90","2023/01/28 15:59:59","0.03","0","81007402","205","0","0","0","0","0","0","1.55","bgm_M511","5","2023/01/19 16:00:00","1","0","0","1","610101041","0","0","81007402","0","0","0","0","10101","0","-45","0","0","0"
"20","0.8","610102001","510411","10102101","0","100000","0","800","bgm_M625","0","1010201","1","90","2023/02/19 15:59:59","0.03","0.7","81010201","185","0","0","10102101","0.7","BOSS戰（NORMAL）","5102301","1.25","bgm_M625","1","2023/02/01 16:00:00","0.8","1","-85","1","610102011","70","0","81010201","0","0","0","883","10102","-5","-85","0","3","-93"
"30","0.8","610102002","510412","10102201","0","100000","0","145","bgm_M625","0","1010202","1","90","2023/02/19 15:59:59","0.03","0.7","81010202","185","0","0","10102201","0.7","BOSS戰（HARD）","5102302","1.25","bgm_M625","2","2023/02/01 16:00:00","0.8","1","-10","1","610102021","70","0","81010202","0","0","0","-64","10102","-5","-85","0","1","-197"
"30","0.8","610102003","510412","10102301","1","100000","0","480","bgm_M625","0","1010203","1","90","2023/02/19 15:59:59","0.03","0.7","81010202","185","0","0","10102201","0.7","Boss戰（VERY HARD）","5102308","1.25","bgm_M625","3","2023/02/01 16:00:00","0.8","0","-70","1","610102031","70","0","81010202","0","0","0","485","10102","-5","-85","0","0","-88"
"0","0","610102004","0","10102401","0","100000","0","0","bgm_M625","0","1010204","1","90","2023/02/19 15:59:59","0.03","0","81010202","185","0","0","0","0","0","0","1.3","bgm_M625","4","2023/02/01 16:00:00","1","0","0","1","610102041","0","0","81010202","0","0","0","0","10102","0","-120","0","0","0"
"0","0","610102004","0","10102401","0","100000","0","0","bgm_M625","0","1010205","1","90","2023/02/19 15:59:59","0.03","0","81010202","185","0","0","0","0","0","0","1.3","bgm_M625","5","2023/02/01 16:00:00","1","0","0","1","610102041","0","0","81010202","0","0","0","0","10102","0","-120","0","0","0"
"20","0.45","610103001","510331","10103101","0","100000","0","800","bgm_M523","0","1010301","1","90","2023/02/26 15:59:59","0.03","1.05","81007601","300","0","0","10103102","0.6","BOSS戰（NORMAL）","5076301","2.4","bgm_M523","1","2023/02/17 16:00:00","1","1","-85","1","610103011","0","0","81007601","0","0","0","395","10103","0","-40","0","3","-41"
"30","0.45","610103002","510332","10103201","0","100000","0","145","bgm_M523","0","1010302","1","90","2023/02/26 15:59:59","0.03","1.05","81007602","300","0","0","10103201","0.6","BOSS戰（HARD）","5076302","2.4","bgm_M523","2","2023/02/17 16:00:00","1","1","-10","1","610103021","0","0","81007602","0","0","0","-76","10103","0","-40","0","1","-195"
"30","0.5","610103003","510333","10103301","1","100000","0","480","bgm_M523","0","1010303","1","90","2023/02/26 15:59:59","0.03","1.05","81007602","300","0","0","10103201","0.6","Boss戰（VERY HARD）","5076308","2.4","bgm_M523","3","2023/02/17 16:00:00","1","0","-70","1","610103031","0","0","81007602","0","0","0","478","10103","0","-40","0","0","-81"
"0","0","610103004","0","10103401","0","100000","0","0","bgm_M523","0","1010304","1","90","2023/02/26 15:59:59","0.03","0","81007602","300","0","0","0","0","0","0","2.4","bgm_M523","4","2023/02/17 16:00:00","1","0","0","1","610103041","0","0","81007602","0","0","0","0","10103","0","-40","0","0","0"
"0","0","610103004","0","10103401","0","100000","0","0","bgm_M523","0","1010305","1","90","2023/02/26 15:59:59","0.03","0","81007602","300","0","0","0","0","0","0","2.4","bgm_M523","5","2023/02/17 16:00:00","1","0","0","1","610103041","0","0","81007602","0","0","0","0","10103","0","-40","0","0","0"
"20","0.65","610104001","510331","10104101","0","100000","0","0","bgm_M634","0","1010401","1","90","2023/03/19 15:59:59","0.03","0.9","100092","150","0","0","10104102","0.9","BOSS戰（NORMAL）","5104301","1.5","bgm_M634","1","2023/03/01 16:00:00","1","1","-125","1","610104011","25","0","100092","0","0","0","613","10104","0","-40","0","3","-74"
"30","0.65","610104002","510332","10104201","0","100000","0","145","bgm_M634","0","1010402","1","90","2023/03/19 15:59:59","0.03","0.9","100382","150","0","0","10104201","0.9","BOSS戰（HARD）","5104302","1.5","bgm_M634","2","2023/03/01 16:00:00","1","1","-10","1","610104021","25","0","100382","0","0","0","-242","10104","0","-40","0","1","12"
"30","0.65","610104003","510333","10104301","1","100000","0","480","bgm_M634","0","1010403","1","90","2023/03/19 15:59:59","0.03","0.9","100382","150","0","0","10104201","0.9","Boss戰（VERY HARD）","5104308","1.5","bgm_M634","3","2023/03/01 16:00:00","1","0","-70","1","610104031","25","0","100382","0","0","0","498","10104","0","-40","0","0","-67"
"0","0","610104004","0","10104401","0","100000","0","0","bgm_M634","0","1010404","1","90","2023/03/19 15:59:59","0.03","0","100382","150","0","0","0","0","0","0","1.5","bgm_M634","4","2023/03/01 16:00:00","1","0","0","1","610104041","0","0","100382","0","0","0","0","10104","0","-40","0","0","0"
"0","0","610104004","0","10104401","0","100000","0","0","bgm_M634","0","1010405","1","90","2023/03/19 15:59:59","0.03","0","100382","150","0","0","0","0","0","0","1.5","bgm_M634","5","2023/03/01 16:00:00","1","0","0","1","610104041","0","0","100382","0","0","0","0","10104","0","-40","0","0","0"
"20","0.75","610105001","510361","10105101","0","100000","0","770","bgm_M529","0","1010501","1","90","2023/03/28 15:59:59","0.03","0.8","81007801","205","0","0","10105102","0.83","BOSS戰（NORMAL）","5078301","1.55","bgm_M529","1","2023/03/19 16:00:00","1","1","-85","1","610105011","0","-40","81007801","0","0","0","503","10105","0","-45","0","3","-79"
"30","0.75","610105002","510362","10105201","0","100000","0","720","bgm_M529","0","1010502","1","90","2023/03/28 15:59:59","0.03","0.8","81007802","205","0","0","10105201","0.83","BOSS戰（HARD）","5078302","1.55","bgm_M529","2","2023/03/19 16:00:00","1","1","110","1","610105021","0","-40","81007802","0","0","0","-295","10105","0","-45","0","1","58"
"30","0.75","610105003","510362","10105301","1","100000","0","490","bgm_M529","0","1010503","1","90","2023/03/28 15:59:59","0.03","0.8","81007802","205","0","0","10105201","0.87","Boss戰（VERY HARD）","5078308","1.55","bgm_M529","3","2023/03/19 16:00:00","1","0","-40","1","610105031","0","-40","81007802","0","0","0","476","10105","0","-45","0","0","-84"
"0","0","610105004","0","10105401","0","100000","0","0","bgm_M529","0","1010504","1","90","2023/03/28 15:59:59","0.03","0","81007802","205","0","0","0","0","0","0","1.55","bgm_M529","4","2023/03/19 16:00:00","1","0","0","1","610105041","0","0","81007802","0","0","0","0","10105","0","-45","0","0","0"
"0","0","610105004","0","10105401","0","100000","0","0","bgm_M529","0","1010505","1","90","2023/03/28 15:59:59","0.03","0","81007802","205","0","0","0","0","0","0","1.55","bgm_M529","5","2023/03/19 16:00:00","1","0","0","1","610105041","0","0","81007802","0","0","0","0","10105","0","-45","0","0","0"
"20","0.8","610106001","510331","10106101","0","100000","0","800","bgm_M641","0","1010601","1","90","2023/04/19 15:59:59","0.03","0.7","81000906","180","0","0","10106101","0.7","BOSS戰（NORMAL）","5106301","1.2","bgm_M641","1","2023/04/01 16:00:00","0.8","1","-85","1","610106011","70","0","81000906","0","0","0","936","10106","-5","0","0","3","-69"
"30","0.8","610106002","510332","10106201","0","100000","0","145","bgm_M641","0","1010602","1","90","2023/04/19 15:59:59","0.03","0.7","81008002","180","0","0","10106201","0.7","BOSS戰（HARD）","5106302","1.2","bgm_M641","2","2023/04/01 16:00:00","0.8","1","-10","1","610106021","70","0","81008002","0","0","0","-234","10106","-5","0","0","1","-2"
