9674f91c1aed28a54d90d97acfb834555dbcb21a290052c132abada94becfc1e,d946c53135607f83aefccac47c2c47eae870203e0a38209bc3bff0453942c2b8,3a287afb35bc7584981acc3173278f0fb5e08524407b3cbde3e240aff6ddb2ce,d69025c41477e4193d742433a50982d173b948be6b21c6c6245fa15976c4d25f,fcda9ee4c2c9024e7ff0bcc6afbaed16205d74d8cedc850ed5d5d34b548593eb
"397","100","175","50","50091"
"165","100","176","50","50092"
"402","100","176","50","50093"
"658","100","178","50","50094"
"355","100","180","50","50095"
"36","101","180","50","50096"
"383","100","183","50","50097"
"154","100","185","50","50098"
"51","100","186","50","50099"
"289","100","186","50","50100"
"736","100","187","50","50101"
"1046","100","188","50","50102"
"643","100","190","50","50103"
"699","100","190","50","50104"
"1065","100","192","50","50105"
"880","100","195","50","50106"
"802","200","195","50","50107"
"567","100","196","50","50108"
"518","100","197","50","50109"
"813","100","198","50","50110"
"583","100","200","50","50111"
"170","100","202","50","50112"
"318","100","202","50","50113"
"217","100","204","50","50114"
"325","100","204","50","50115"
"44","100","205","50","50116"
"223","100","206","50","50117"
"492","101","207","50","50118"
"254","100","208","50","50119"
"134","100","208","50","50120"
"475","100","209","50","50121"
"603","100","209","50","50122"
"789","100","211","50","50123"
"447","100","211","50","50124"
"411","100","214","50","50125"
"567","100","215","50","50126"
"866","100","218","50","50127"
"578","100","221","50","50128"
"147","100","224","50","50129"
"366","101","225","50","50130"
"243","100","227","50","50131"
"441","100","227","50","50132"
"576","100","228","50","50133"
"471","100","228","50","50134"
"23","100","231","50","50135"
"349","100","232","50","50136"
"464","100","234","50","50137"
"40","100","234","50","50138"
"286","100","235","50","50139"
"188","100","237","50","50140"
"290","100","239","50","50141"
"37","100","239","50","50142"
"181","100","240","50","50143"
"626","101","243","50","50144"
"537","100","244","50","50145"
"348","100","244","50","50146"
"837","100","246","50","50147"
"1127","100","249","50","50148"
"1054","100","251","50","50149"
"887","100","254","50","50150"
"1164","100","255","50","50151"
"882","100","258","50","50152"
"778","100","258","50","50153"
"491","100","259","50","50154"
"226","100","262","50","50155"
"707","100","263","50","50156"
"911","100","265","50","50157"
"416","101","266","50","50158"
"503","100","269","50","50159"
"156","100","271","50","50160"
"101","100","273","50","50161"
"300","100","276","50","50162"
"144","100","276","50","50163"
"506","100","276","50","50164"
"709","100","276","50","50165"
"1031","100","279","50","50166"
"1142","100","281","50","50167"
"767","100","283","50","50168"
"314","100","286","50","50169"
"647","100","289","50","50170"
"506","100","291","50","50171"
"998","100","294","50","50172"
"1132","100","296","50","50173"
"1178","101","298","50","50174"
"970","100","300","50","50175"
"1195","100","301","50","50176"
"945","100","303","50","50177"
"637","100","305","50","50178"
"544","100","307","50","50179"
"754","100","307","50","50180"
"1033","100","307","50","50181"
"734","100","310","50","50182"
"1188","100","310","50","50183"
"900","100","313","50","50184"
"533","100","314","50","50185"
"912","100","315","50","50186"
"1084","100","316","50","50187"
"688","200","316","50","50188"
"290","100","317","50","50189"
"393","100","319","50","50190"
"847","100","322","50","50191"
"520","100","325","50","50192"
"850","100","325","50","50193"
"813","300","325","50","50194"
"1104","100","325","50","50195"
"821","100","326","50","50196"
"1027","100","326","50","50197"
"660","100","328","50","50198"
"498","100","329","50","50199"
"702","100","330","50","50200"
"1083","100","331","50","50201"
"717","100","332","50","50202"
"330","100","335","50","50203"
"454","100","335","50","50204"
"44","100","336","50","50205"
"171","100","339","50","50206"
"503","100","339","50","50207"
"123","100","341","50","50208"
"535","100","341","50","50209"
"87","100","343","50","50210"
"265","100","343","50","50211"
"87","100","346","50","50212"
"376","100","349","50","50213"
"306","100","350","50","50214"
"623","100","352","50","50215"
"302","101","354","50","50216"
"208","100","357","50","50217"
"694","100","360","50","50218"
"503","100","363","50","50219"
"776","100","363","50","50220"
"326","100","364","50","50221"
"267","100","366","50","50222"
"472","100","366","50","50223"
"690","100","367","50","50224"
"436","100","367","50","50225"
"296","100","370","50","50226"
"145","100","373","50","50227"
"308","100","373","50","50228"
"621","100","373","50","50229"
"1034","100","373","50","50230"
"730","101","374","50","50231"
"279","100","375","50","50232"
"579","100","378","50","50233"
"962","100","381","50","50234"
"1091","100","382","50","50235"
"950","100","382","50","50236"
"1125","100","382","50","50237"
"892","100","384","50","50238"
"703","100","387","50","50239"
"375","100","388","50","50240"
"275","100","390","50","50241"
"322","100","392","50","50242"
"111","100","393","50","50243"
"480","100","396","50","50244"
"68","100","399","50","50245"
"302","100","402","50","50246"
"70","100","405","50","50247"
"194","100","405","50","50248"
"466","100","407","50","50249"
"152","100","410","50","50250"
"44","100","411","50","50251"
"255","100","413","50","50252"
"375","100","415","50","50253"
"669","100","417","50","50254"
"629","100","420","50","50255"
"552","100","423","50","50256"
"751","100","423","50","50257"
"894","100","423","50","50258"
"700","100","426","50","50259"
"574","101","429","50","50260"
"896","100","432","50","50261"
"740","100","432","50","50262"
"300","100","434","50","50263"
"584","100","437","50","50264"
"889","100","440","50","50265"
"463","100","440","50","50266"
"660","100","440","50","50267"
"794","100","441","50","50268"
"867","100","443","50","50269"
"966","100","443","50","50270"
"1074","100","446","50","50271"
"1128","100","446","50","50272"
"903","100","447","50","50273"
"1148","100","448","50","50274"
"985","100","450","50","50275"
"1024","100","452","50","50276"
"1177","100","453","50","50277"
"1085","100","454","50","50278"
"958","101","454","50","50279"
"864","100","457","50","50280"
"938","100","459","50","50281"
"1091","100","460","50","50282"
"1169","100","460","50","50283"
"1096","100","461","50","50284"
"1015","100","463","50","50285"
"1073","100","463","50","50286"
"897","100","465","50","50287"
"1040","100","465","50","50288"
"1102","100","468","50","50289"
"909","100","470","50","50290"
"751","300","473","50","50291"
"626","100","476","50","50292"
"572","100","476","50","50293"
"713","100","478","50","50294"
"441","100","479","50","50295"
"253","100","482","50","50296"
"449","100","485","50","50297"
"326","100","487","50","50298"
"98","100","488","50","50299"
"343","100","489","50","50300"
"533","100","490","50","50301"
"361","100","491","50","50302"
"311","100","494","50","50303"
"376","100","494","50","50304"
"256","100","497","50","50305"
"636","100","498","50","50306"
"996","100","501","50","50307"
"759","100","501","50","50308"
"477","100","503","50","50309"
"602","100","504","50","50310"
"421","100","504","50","50311"
"513","100","504","50","50312"
"444","100","505","50","50313"
"718","100","505","50","50314"
"389","100","508","50","50315"
"242","100","508","50","50316"
"594","100","509","50","50317"
"459","100","512","50","50318"
"30","100","514","50","50319"
"176","100","514","50","50320"
"436","100","514","50","50321"
"496","100","514","50","50322"
"172","100","516","50","50323"
"276","101","516","50","50324"
"27","100","516","50","50325"
"319","100","517","50","50326"
"273","100","518","50","50327"
"518","100","518","50","50328"
"416","100","519","50","50329"
"15","100","520","50","50330"
"119","100","520","50","50331"
"88","100","522","50","50332"
"521","100","525","50","50333"
"891","100","526","50","50334"
"998","100","528","50","50335"
"808","100","528","50","50336"
"412","100","528","50","50337"
"524","100","531","50","50338"
"688","100","533","50","50339"
"1101","100","533","50","50340"
"842","100","535","50","50341"
"678","100","537","50","50342"
"842","100","538","50","50343"
"761","100","538","50","50344"
"831","100","538","50","50345"
"707","100","541","50","50346"
"1069","100","542","50","50347"
"1182","100","544","50","50348"
"1060","101","544","50","50349"
"802","100","544","50","50350"
"1170","100","547","50","50351"
"767","100","547","50","50352"
"1115","100","547","50","50353"
"860","100","549","50","50354"
"719","100","550","50","50355"
"1121","100","553","50","50356"
"982","101","554","50","50357"
"879","100","557","50","50358"
"434","100","559","50","50359"
"191","100","561","50","50360"
"95","100","561","50","50361"
"153","100","563","50","50362"
"416","100","563","50","50363"
"376","100","565","50","50364"
"90","101","566","50","50365"
"218","100","568","50","50366"
"356","100","571","50","50367"
"534","100","571","50","50368"
"896","100","571","50","50369"
"1056","100","573","50","50370"
"913","100","573","50","50371"
"1103","100","573","50","50372"
"995","100","576","50","50373"
"643","100","579","50","50374"
"704","100","579","50","50375"
"822","100","582","50","50376"
"727","100","585","50","50377"
"954","100","586","50","50378"
"680","100","586","50","50379"
"255","100","589","50","50380"
"98","200","591","50","50381"
"281","100","591","50","50382"
"394","100","594","50","50383"
"605","100","596","50","50384"
"435","100","597","50","50385"
"105","100","600","50","50386"
"10","100","601","50","50387"
"200","100","602","50","50388"
"146","100","603","50","50389"
"517","100","603","50","50390"
"170","100","606","50","50391"
"201","100","606","50","50392"
"427","100","609","50","50393"
"585","100","612","50","50394"
"657","100","613","50","50395"
"823","100","615","50","50396"
"749","100","615","50","50397"
"370","100","618","50","50398"
"559","100","620","50","50399"
"119","100","621","50","50400"
"553","100","623","50","50401"
"862","100","624","50","50402"
"781","100","626","50","50403"
"382","300","628","50","50404"
"314","100","628","50","50405"
"629","100","628","50","50406"
"668","100","630","50","50407"
"302","100","630","50","50408"
"348","100","631","50","50409"
"382","100","633","50","50410"
"589","100","634","50","50411"
"502","100","634","50","50412"
"228","100","634","50","50413"
"87","100","635","50","50414"
"442","100","636","50","50415"
"292","100","636","50","50416"
"739","100","637","50","50417"
"959","100","637","50","50418"
"806","101","640","50","50419"
"1160","100","643","50","50420"
"992","100","646","50","50421"
"1090","100","649","50","50422"
"311","100","650","50","50423"
"488","100","650","50","50424"
"371","100","653","50","50425"
"136","100","654","50","50426"
"78","100","657","50","50427"
"282","100","660","50","50428"
"51","100","661","50","50429"
"238","100","662","50","50430"
"13","100","665","50","50431"
"233","100","665","50","50432"
"98","100","665","50","50433"
"233","200","665","50","50434"
"366","100","667","50","50435"
"415","100","668","50","50436"
"291","100","670","50","50437"
"172","100","673","50","50438"
"90","100","675","50","50439"
"188","100","678","50","50440"
"261","100","680","50","50441"
"163","100","680","50","50442"
"236","100","682","50","50443"
"92","100","684","50","50444"
"204","100","687","50","50445"
"165","100","687","50","50446"
"295","101","689","50","50447"
"357","100","692","50","50448"
"318","100","692","50","50449"
"366","100","693","50","50450"
"422","100","693","50","50451"
"533","100","696","50","50452"
"496","100","696","50","50453"
"349","100","696","50","50454"
"447","100","698","50","50455"
"406","100","700","50","50456"
"521","100","700","50","50457"
"462","100","700","50","50458"
"376","100","700","50","50459"
"416","100","702","50","50460"
"315","100","703","50","50461"
"230","100","703","50","50462"
"87","100","703","50","50463"
"211","100","703","50","50464"
"287","100","705","50","50465"
"351","100","705","50","50466"
"454","101","708","50","50467"
"528","100","711","50","50468"
"400","100","711","50","50469"
"67","100","713","50","50470"
"502","100","715","50","50471"
"304","100","715","50","50472"
"347","100","718","50","50473"
"621","100","721","50","50474"
"1041","100","722","50","50475"
"935","100","723","50","50476"
"1095","100","726","50","50477"
"706","100","727","50","50478"
"413","100","727","50","50479"
"152","100","728","50","50480"
"445","100","730","50","50481"
"281","100","732","50","50482"
"201","100","732","50","50483"
"80","100","734","50","50484"
"341","100","734","50","50485"
"143","100","737","50","50486"
"279","100","738","50","50487"
"96","100","740","50","50488"
"532","100","742","50","50489"
"299","100","745","50","50490"
"199","100","748","50","50491"
"362","100","749","50","50492"
"218","100","751","50","50493"
"143","100","754","50","50494"
"381","100","754","50","50495"
"417","100","755","50","50496"
"760","100","756","50","50497"
"962","100","756","50","50498"
"1048","100","756","50","50499"
"885","100","758","50","50500"
"1034","100","759","50","50501"
"1114","100","759","50","50502"
"1032","100","761","50","50503"
"568","100","761","50","50504"
"73","100","763","50","50505"
"456","100","763","50","50506"
"353","100","764","50","50507"
"683","100","766","50","50508"
"1069","100","766","50","50509"
"877","100","768","50","50510"
"494","101","769","50","50511"
"843","100","771","50","50512"
"936","100","772","50","50513"
"901","100","772","50","50514"
"950","100","772","50","50515"
"560","100","772","50","50516"
"866","100","772","50","50517"
"708","100","774","50","50518"
"401","100","776","50","50519"
"673","100","776","50","50520"
"344","100","776","50","50521"
"688","100","777","50","50522"
"1073","100","779","50","50523"
"998","100","780","50","50524"
"634","100","780","50","50525"
"1110","100","782","50","50526"
"1166","100","784","50","50527"
"1081","100","784","50","50528"
"716","100","785","50","50529"
"596","100","785","50","50530"
"178","100","785","50","50531"
"565","100","785","50","50532"
"165","101","787","50","50533"
"124","100","788","50","50534"
"3","100","789","50","50535"
"168","100","789","50","50536"
"382","100","789","50","50537"
"149","100","791","50","50538"
"460","100","793","50","50539"
"185","100","793","50","50540"
"679","100","794","50","50541"
"303","100","796","50","50542"
"752","100","796","50","50543"
"914","100","798","50","50544"
"657","100","799","50","50545"
"214","100","800","50","50546"
"700","100","801","50","50547"
"556","100","801","50","50548"
"777","100","801","50","50549"
"917","100","802","50","50550"
"1008","100","804","50","50551"
"771","100","805","50","50552"
"721","100","806","50","50553"
"347","100","808","50","50554"
"63","100","810","50","50555"
"359","100","811","50","50556"
"634","101","811","50","50557"
"820","100","811","50","50558"
"888","100","811","50","50559"
"751","100","811","50","50560"
"455","100","812","50","50561"
"513","100","813","50","50562"
"639","100","814","50","50563"
"350","100","814","50","50564"
"195","100","815","50","50565"
"662","100","817","50","50566"
"630","100","819","50","50567"
"821","100","820","50","50568"
"945","100","820","50","50569"
"736","100","822","50","50570"
"1199","100","823","50","50571"
"731","100","823","50","50572"
"891","100","825","50","50573"
"858","100","825","50","50574"
"506","100","827","50","50575"
"688","100","829","50","50576"
"579","100","830","50","50577"
"439","101","832","50","50578"
"921","100","832","50","50579"
"505","100","834","50","50580"
"669","100","834","50","50581"
"372","100","836","50","50582"
"95","100","838","50","50583"
"189","100","838","50","50584"
"223","100","839","50","50585"
"692","100","841","50","50586"
"1118","100","843","50","50587"
"926","100","844","50","50588"
"612","100","844","50","50589"
"680","100","845","50","50590"
"614","100","845","50","50591"
"766","100","845","50","50592"
"374","100","845","50","50593"
"552","200","846","50","50594"
"667","100","848","50","50595"
"815","100","849","50","50596"
"648","100","850","50","50597"
"842","100","852","50","50598"
"982","100","852","50","50599"
"732","100","852","50","50600"
