289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"BOSS戰(HARD)","510332","0","145","1","1","0.85","0","0","-50","0","-229","bgm_M461","2","0","10091","0","100","10091201","-140","-35","610091021","1","0","0","1","0.85","1","30","0","0.67","100000","2022/08/28 15:59:59","0","2022/08/19 16:00:00","bgm_M461","5064302","0","81006402","1.25","0","81006402","0.03","610091002","10091201","90","1009102"
"BOSS戰(VERY HARD)","510333","0","480","1","0","0.85","0","0","-50","0","512","bgm_M461","3","0","10091","0","100","10091301","-60","-70","610091031","0","1","0","1","0.85","1","30","0","0.67","100000","2022/08/28 15:59:59","0","2022/08/19 16:00:00","bgm_M461","5064308","0","81006402","1.25","0","81006402","0.03","610091003","10091201","90","1009103"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M461","4","0","10091","0","100","10091401","0","0","610091041","0","0","0","1","0","1","0","0","0","100000","2022/08/28 15:59:59","0","2022/08/19 16:00:00","bgm_M461","0","0","81006402","1.25","0","81006402","0.03","610091004","0","90","1009104"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M461","5","0","10091","0","100","10091401","0","0","610091041","0","0","0","1","0","1","0","0","0","100000","2022/08/28 15:59:59","0","2022/08/19 16:00:00","bgm_M461","0","0","81006402","1.25","0","81006402","0.03","610091004","0","90","1009105"
"BOSS戰（NORMAL）","510021","0","0","1","1","0.75","0","0","-70","0","410","bgm_M585","1","0","10092","0","150","10092101","-30","-125","610092011","3","0","0","1","0.75","1","20","0","0.75","100000","2022/09/19 15:59:59","0","2022/09/01 16:00:00","bgm_M585","5092301","0","103021","1.5","0","103021","0.03","610092001","10092101","90","1009201"
"BOSS戰（HARD）","510022","0","145","1","1","0.75","0","0","-70","0","-20","bgm_M585","2","0","10092","0","150","10092201","10","-10","610092021","1","0","0","1","0.75","1","30","0","0.75","100000","2022/09/19 15:59:59","0","2022/09/01 16:00:00","bgm_M585","5092302","0","103011","1.5","0","103011","0.03","610092002","10092201","90","1009202"
"Boss戰（VERY HARD）","510022","0","480","1","0","0.75","0","0","-70","0","514","bgm_M585","3","0","10092","0","150","10092301","-50","-70","610092031","0","1","0","1","0.75","1","30","0","0.75","100000","2022/09/19 15:59:59","0","2022/09/01 16:00:00","bgm_M585","5092308","0","103011","1.5","0","103011","0.03","610092003","10092201","90","1009203"
"0","0","0","0","1","0","0","0","0","-70","0","0","bgm_M585","4","0","10092","0","150","10092401","0","0","610092041","0","0","0","1","0","1","0","0","0","100000","2022/09/19 15:59:59","0","2022/09/01 16:00:00","bgm_M585","0","0","103011","1.5","0","103011","0.03","610092004","0","90","1009204"
"0","0","0","0","1","0","0","0","0","-70","0","0","bgm_M585","5","0","10092","0","150","10092401","0","0","610092041","0","0","0","1","0","1","0","0","0","100000","2022/09/19 15:59:59","0","2022/09/01 16:00:00","bgm_M585","0","0","103011","1.5","0","103011","0.03","610092004","0","90","1009205"
"BOSS戰（NORMAL）","510331","0","770","1","1","1","0","0","-54","0","482","bgm_M470","1","0","10093","0","440","10093101","-35","-85","610093011","3","0","0","1","0.7","1","20","0","0.5","100000","2022/09/28 15:59:59","0","2022/09/19 16:00:00","bgm_M470","5066301","0","81006601","1","0","81006601","0.03","610093001","10093102","90","1009301"
"Boss戰（HARD）","510332","0","720","1","1","1","0","0","-54","0","-237","bgm_M470","2","0","10093","0","440","10093201","-152","110","610093021","1","0","0","1","0.7","1","30","0","0.5","100000","2022/09/28 15:59:59","0","2022/09/19 16:00:00","bgm_M470","5066302","0","81006602","1","0","81006602","0.03","610093002","10093201","90","1009302"
"Boss戰（VERY HARD）","510333","0","490","1","0","1","0","0","-54","0","502","bgm_M470","3","0","10093","0","440","10093301","-51","-40","610093031","0","1","0","1","0.7","1","30","0","0.5","100000","2022/09/28 15:59:59","0","2022/09/19 16:00:00","bgm_M470","5066308","0","81006602","1","0","81006602","0.03","610093003","10093201","90","1009303"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M470","4","0","10093","0","440","10093401","0","0","610093041","0","0","0","1","0","1","0","0","0","100000","2022/09/28 15:59:59","0","2022/09/19 16:00:00","bgm_M470","0","0","81006602","1","0","81006602","0.03","610093004","0","90","1009304"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M470","5","0","10093","0","440","10093401","0","0","610093041","0","0","0","1","0","1","0","0","0","100000","2022/09/28 15:59:59","0","2022/09/19 16:00:00","bgm_M470","0","0","81006602","1","0","81006602","0.03","610093004","0","90","1009305"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.45","0","0","-50","0","898","bgm_M598","1","0","10094","0","250","10094101","-59","-85","610094011","3","0","0","1","0.6","1","20","0","1.05","100000","2022/10/20 15:59:59","0","2022/10/02 16:00:00","bgm_M598","5094301","0","102093","2.2","0","102093","0.03","610094001","10094101","90","1009401"
"BOSS戰（HARD）","510332","0","145","1","1","0.45","0","0","-50","0","-76","bgm_M598","2","0","10094","0","250","10094201","-204","-10","610094021","1","0","0","1","0.6","1","30","0","1.05","100000","2022/10/20 15:59:59","0","2022/10/02 16:00:00","bgm_M598","5094302","0","102113","2.2","0","102113","0.03","610094002","10094201","90","1009402"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.5","0","0","-50","0","478","bgm_M598","3","0","10094","0","250","10094301","-81","-70","610094031","0","1","0","1","0.6","1","30","0","1.05","100000","2022/10/20 15:59:59","0","2022/10/02 16:00:00","bgm_M598","5094308","0","102113","2.2","0","102113","0.03","610094003","10094201","90","1009403"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M598","4","0","10094","0","250","10094401","0","0","610094041","0","0","0","1","0","1","0","0","0","100000","2022/10/20 15:59:59","0","2022/10/02 16:00:00","bgm_M598","0","0","102113","2.2","0","102113","0.03","610094004","0","90","1009404"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M598","5","0","10094","0","250","10094401","0","0","610094041","0","0","0","1","0","1","0","0","0","100000","2022/10/20 15:59:59","0","2022/10/02 16:00:00","bgm_M598","0","0","102113","2.2","0","102113","0.03","610094004","0","90","1009405"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.65","0","0","-47","0","395","bgm_M481","1","0","10095","0","280","10095101","-51","-85","610095011","3","0","0","1","0.8","1","20","0","0.8","100000","2022/10/28 15:59:59","0","2022/10/19 16:00:00","bgm_M481","5068301","0","81006801","1.7","0","81006801","0.03","610095001","10095102","90","1009501"
"BOSS戰（HARD）","510332","0","145","1","1","0.65","0","0","-47","0","-17","bgm_M481","2","0","10095","0","280","10095201","18","-10","610095021","1","0","0","1","0.8","1","30","0","0.8","100000","2022/10/28 15:59:59","0","2022/10/19 16:00:00","bgm_M481","5068302","0","81006802","1.7","0","81006802","0.03","610095002","10095201","90","1009502"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.65","0","0","-47","0","514","bgm_M481","3","0","10095","0","280","10095301","-51","-70","610095031","0","1","0","1","0.8","1","30","0","0.8","100000","2022/10/28 15:59:59","0","2022/10/19 16:00:00","bgm_M481","5068308","0","81006802","1.7","0","81006802","0.03","610095003","10095201","90","1009503"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M481","4","0","10095","0","280","10095401","0","0","610095041","0","0","0","1","0","1","0","0","0","100000","2022/10/28 15:59:59","0","2022/10/19 16:00:00","bgm_M481","0","0","81006802","1.7","0","81006802","0.03","610095004","0","90","1009504"
"0","0","0","0","1","0","0","0","0","-47","0","0","bgm_M481","5","0","10095","0","280","10095401","0","0","610095041","0","0","0","1","0","1","0","0","0","100000","2022/10/28 15:59:59","0","2022/10/19 16:00:00","bgm_M481","0","0","81006802","1.7","0","81006802","0.03","610095004","0","90","1009505"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.8","0","0","-120","0","900","bgm_M604","1","0","10096","0","380","10096101","-51","-85","610096011","3","0","0","1","1.1","1","20","0","0.6","100000","2022/11/19 15:59:59","0","2022/11/01 16:00:00","bgm_M604","5096301","0","102593","1.3","0","102593","0.03","610096001","10096102","90","1009601"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.8","0","0","-120","0","172","bgm_M604","2","0","10096","0","380","10096201","-15","-10","610096021","1","0","0","1","1.1","1","30","0","0.6","100000","2022/11/19 15:59:59","0","2022/11/01 16:00:00","bgm_M604","5096302","0","102603","1.3","0","102603","0.03","610096002","10096201","90","1009602"
"Boss戰（VERY HARD）","510333","0","480","0.8","0","0.8","0","0","-120","0","514","bgm_M604","3","0","10096","0","380","10096301","-51","-70","610096031","0","1","0","1","1.1","1","30","0","0.6","100000","2022/11/19 15:59:59","0","2022/11/01 16:00:00","bgm_M604","5096308","0","102603","1.3","0","102603","0.03","610096003","10096201","90","1009603"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M604","4","0","10096","0","380","10096401","0","0","610096041","0","0","0","1","0","1","0","0","0","100000","2022/11/19 15:59:59","0","2022/11/01 16:00:00","bgm_M604","0","0","102603","1.3","0","102603","0.03","610096004","0","90","1009604"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M604","5","0","10096","0","380","10096401","0","0","610096041","0","0","0","1","0","1","0","0","0","100000","2022/11/19 15:59:59","0","2022/11/01 16:00:00","bgm_M604","0","0","102603","1.3","0","102603","0.03","610096004","0","90","1009605"
"BOSS戰（NORMAL）","510351","0","185","1","1","0.5","1","0","-50","10","316","bgm_M489","1","1","10097","0","140","10097101","-25","-105","610097011","3","0","-13","1","0.65","1","20","0","0.94","0","2022/11/27 15:59:59","0","2022/11/18 16:00:00","bgm_M489","5070301","0","81007001","2","0","81007001","0","610097001","10097103","90","1009701"
"BOSS戰（HARD）","510352","0","145","1","1","0.5","1","0","-50","10","-239","bgm_M489","2","1","10097","0","140","10097201","-200","-35","610097021","1","0","-13","1","0.65","1","30","0","0.94","0","2022/11/27 15:59:59","0","2022/11/18 16:00:00","bgm_M489","5070302","0","81007002","2","0","81007002","0","610097002","10097201","90","1009702"
"Boss戰（VERY HARD）","510353","0","480","1","0","0.5","1","0","-50","10","468","bgm_M489","3","1","10097","0","140","10097301","-75","-70","610097031","0","1","-13","1","0.65","1","30","0","0.94","0","2022/11/27 15:59:59","0","2022/11/18 16:00:00","bgm_M489","5070308","0","81007002","2","0","81007002","0","610097003","10097201","90","1009703"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_M489","4","3","10097","0","140","10097401","0","0","610097041","0","0","0","1","0","1","0","0","0","0","2022/11/27 15:59:59","0","2022/11/18 16:00:00","bgm_M489","0","0","81007002","2","0","81007002","0","610097004","0","90","1009704"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_M489","5","3","10097","0","140","10097401","0","0","610097041","0","0","0","1","0","1","0","0","0","0","2022/11/27 15:59:59","0","2022/11/18 16:00:00","bgm_M489","0","0","81007002","2","0","81007002","0","610097004","0","90","1009705"
"BOSS戰（NORMAL）","510331","0","800","0.9","1","0.8","0","0","-85","0","439","bgm_M611","1","0","10098","0","260","10098101","-69","-85","610098011","3","0","-5","1","0.8","1","20","0","0.8","100000","2022/12/19 15:59:59","0","2022/12/01 16:00:00","bgm_M611","5098301","0","81000405","1.35","0","81000405","0.03","610098001","10098103","90","1009801"
"BOSS戰（HARD）","510332","0","145","0.9","1","0.8","0","0","-85","0","-184","bgm_M611","2","0","10098","0","260","10098201","-4","-10","610098021","1","0","-5","1","0.8","1","30","0","0.8","100000","2022/12/19 15:59:59","0","2022/12/01 16:00:00","bgm_M611","5098302","0","81000406","1.35","0","81000406","0.03","610098002","10098201","90","1009802"
"Boss戰（VERY HARD）","510333","0","480","0.9","0","0.8","0","0","-85","0","525","bgm_M611","3","0","10098","0","260","10098301","-82","-70","610098031","0","1","-5","1","0.8","1","30","0","0.8","100000","2022/12/19 15:59:59","0","2022/12/01 16:00:00","bgm_M611","5098308","0","81000406","1.35","0","81000406","0.03","610098003","10098201","90","1009803"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M611","4","0","10098","0","260","10098401","0","0","610098041","0","0","0","1","0","1","0","0","0","100000","2022/12/19 15:59:59","0","2022/12/01 16:00:00","bgm_M611","0","0","81000406","1.3","0","81000406","0.03","610098004","0","90","1009804"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M611","5","0","10098","0","260","10098401","0","0","610098041","0","0","0","1","0","1","0","0","0","100000","2022/12/19 15:59:59","0","2022/12/01 16:00:00","bgm_M611","0","0","81000406","1.3","0","81000406","0.03","610098004","0","90","1009805"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.8","0","60","-120","0","900","bgm_M499","1","0","10099","0","380","10099101","-51","-85","610099011","3","0","0","1","0.7","1","20","0","0.7","100000","2022/12/28 15:59:59","0","2022/12/19 16:00:00","bgm_M499","5072301","0","81007201","1.3","0","81007201","0.03","610099001","10099101","90","1009901"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.8","0","60","-120","0","176","bgm_M499","2","0","10099","0","380","10099201","18","-10","610099021","1","0","0","1","0.7","1","30","0","0.7","100000","2022/12/28 15:59:59","0","2022/12/19 16:00:00","bgm_M499","5072302","0","81007202","1.3","0","81007202","0.03","610099002","10099201","90","1009902"
"Boss戰（VERY HARD）","510333","0","480","0.8","0","0.8","0","60","-120","0","514","bgm_M499","3","0","10099","0","380","10099301","-51","-70","610099031","0","1","0","1","0.7","1","30","0","0.7","100000","2022/12/28 15:59:59","0","2022/12/19 16:00:00","bgm_M499","5072308","0","81007202","1.3","0","81007202","0.03","610099003","10099201","90","1009903"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M499","4","0","10099","0","380","10099401","0","0","610099041","0","0","0","1","0","1","0","0","0","100000","2022/12/28 15:59:59","0","2022/12/19 16:00:00","bgm_M499","0","0","81007202","1.3","0","81007202","0.03","610099004","0","90","1009904"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M499","5","0","10099","0","380","10099401","0","0","610099041","0","0","0","1","0","1","0","0","0","100000","2022/12/28 15:59:59","0","2022/12/19 16:00:00","bgm_M499","0","0","81007202","1.3","0","81007202","0.03","610099004","0","90","1009905"
"BOSS戰（NORMAL）","510401","0","0","1.1","1","0.75","0","25","-70","0","555","bgm_M621","1","0","10100","0","150","10100101","-74","-125","610100011","3","0","0","1.1","1","1","20","0","0.67","100000","2023/01/20 15:59:59","0","2023/01/02 16:00:00","bgm_M621","5100301","0","81010001","1.5","0","81010001","0.03","610100001","10100102","90","1010001"
"BOSS戰（HARD）","510402","0","145","1.1","1","0.75","0","25","-70","0","-242","bgm_M621","2","0","10100","0","150","10100201","12","-10","610100021","1","0","0","1.1","1","1","30","0","0.67","100000","2023/01/20 15:59:59","0","2023/01/02 16:00:00","bgm_M621","5100302","0","81010002","1.5","0","81010002","0.03","610100002","10100201","90","1010002"
"Boss戰（VERY HARD）","510402","0","480","1.1","0","0.75","0","25","-70","0","483","bgm_M621","3","0","10100","0","150","10100301","-67","-70","610100031","0","1","0","1.1","1","1","30","0","0.67","100000","2023/01/20 15:59:59","0","2023/01/02 16:00:00","bgm_M621","5100308","0","81010002","1.5","0","81010002","0.03","610100003","10100201","90","1010003"
"0","0","0","0","1.1","0","0","0","0","-70","0","0","bgm_M621","4","0","10100","0","150","10100401","0","0","610100041","0","0","0","1.1","0","1","0","0","0","100000","2023/01/20 15:59:59","0","2023/01/02 16:00:00","bgm_M621","0","0","81010002","1.5","0","81010002","0.03","610100004","0","90","1010004"
"0","0","0","0","1.1","0","0","0","0","-70","0","0","bgm_M621","5","0","10100","0","150","10100401","0","0","610100041","0","0","0","1.1","0","1","0","0","0","100000","2023/01/20 15:59:59","0","2023/01/02 16:00:00","bgm_M621","0","0","81010002","1.5","0","81010002","0.03","610100004","0","90","1010005"
"BOSS戰（NORMAL）","510331","0","770","1","1","0.75","0","0","-45","0","578","bgm_M511","1","0","10101","0","205","10101101","-35","-85","610101011","3","0","0","1","0.83","1","20","0","0.95","100000","2023/01/28 15:59:59","0","2023/01/19 16:00:00","bgm_M511","5074301","0","81007401","1.55","0","81007401","0.03","610101001","10101102","90","1010101"
"Boss戰（HARD）","510332","0","720","1","1","0.75","0","0","-45","0","-237","bgm_M511","2","0","10101","0","205","10101201","-188","110","610101021","1","0","0","1","0.83","1","30","0","0.95","100000","2023/01/28 15:59:59","0","2023/01/19 16:00:00","bgm_M511","5074302","0","81007402","1.55","0","81007402","0.03","610101002","10101201","90","1010102"
"Boss戰（VERY HARD）","510333","0","490","1","0","0.75","0","0","-45","0","502","bgm_M511","3","0","10101","0","205","10101301","-51","-40","610101031","0","1","0","1","0.87","1","30","0","0.95","100000","2023/01/28 15:59:59","0","2023/01/19 16:00:00","bgm_M511","5074308","0","81007402","1.55","0","81007402","0.03","610101003","10101201","90","1010103"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M511","4","0","10101","0","205","10101401","0","0","610101041","0","0","0","1","0","1","0","0","0","100000","2023/01/28 15:59:59","0","2023/01/19 16:00:00","bgm_M511","0","0","81007402","1.55","0","81007402","0.03","610101004","0","90","1010104"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M511","5","0","10101","0","205","10101401","0","0","610101041","0","0","0","1","0","1","0","0","0","100000","2023/01/28 15:59:59","0","2023/01/19 16:00:00","bgm_M511","0","0","81007402","1.55","0","81007402","0.03","610101004","0","90","1010105"
"BOSS戰（NORMAL）","510411","0","800","0.8","1","0.8","0","70","-85","0","883","bgm_M625","1","0","10102","0","185","10102101","-93","-85","610102011","3","0","-5","1","0.7","1","20","0","0.7","100000","2023/02/19 15:59:59","0","2023/02/01 16:00:00","bgm_M625","5102301","0","81010201","1.25","0","81010201","0.03","610102001","10102101","90","1010201"
"BOSS戰（HARD）","510412","0","145","0.8","1","0.8","0","70","-85","0","-64","bgm_M625","2","0","10102","0","185","10102201","-197","-10","610102021","1","0","-5","1","0.7","1","30","0","0.7","100000","2023/02/19 15:59:59","0","2023/02/01 16:00:00","bgm_M625","5102302","0","81010202","1.25","0","81010202","0.03","610102002","10102201","90","1010202"
"Boss戰（VERY HARD）","510412","0","480","0.8","0","0.8","0","70","-85","0","485","bgm_M625","3","0","10102","0","185","10102301","-88","-70","610102031","0","1","-5","1","0.7","1","30","0","0.7","100000","2023/02/19 15:59:59","0","2023/02/01 16:00:00","bgm_M625","5102308","0","81010202","1.25","0","81010202","0.03","610102003","10102201","90","1010203"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M625","4","0","10102","0","185","10102401","0","0","610102041","0","0","0","1","0","1","0","0","0","100000","2023/02/19 15:59:59","0","2023/02/01 16:00:00","bgm_M625","0","0","81010202","1.3","0","81010202","0.03","610102004","0","90","1010204"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M625","5","0","10102","0","185","10102401","0","0","610102041","0","0","0","1","0","1","0","0","0","100000","2023/02/19 15:59:59","0","2023/02/01 16:00:00","bgm_M625","0","0","81010202","1.3","0","81010202","0.03","610102004","0","90","1010205"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.45","0","0","-40","0","395","bgm_M523","1","0","10103","0","300","10103101","-41","-85","610103011","3","0","0","1","0.6","1","20","0","1.05","100000","2023/02/26 15:59:59","0","2023/02/17 16:00:00","bgm_M523","5076301","0","81007601","2.4","0","81007601","0.03","610103001","10103102","90","1010301"
"BOSS戰（HARD）","510332","0","145","1","1","0.45","0","0","-40","0","-76","bgm_M523","2","0","10103","0","300","10103201","-195","-10","610103021","1","0","0","1","0.6","1","30","0","1.05","100000","2023/02/26 15:59:59","0","2023/02/17 16:00:00","bgm_M523","5076302","0","81007602","2.4","0","81007602","0.03","610103002","10103201","90","1010302"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.5","0","0","-40","0","478","bgm_M523","3","0","10103","0","300","10103301","-81","-70","610103031","0","1","0","1","0.6","1","30","0","1.05","100000","2023/02/26 15:59:59","0","2023/02/17 16:00:00","bgm_M523","5076308","0","81007602","2.4","0","81007602","0.03","610103003","10103201","90","1010303"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M523","4","0","10103","0","300","10103401","0","0","610103041","0","0","0","1","0","1","0","0","0","100000","2023/02/26 15:59:59","0","2023/02/17 16:00:00","bgm_M523","0","0","81007602","2.4","0","81007602","0.03","610103004","0","90","1010304"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M523","5","0","10103","0","300","10103401","0","0","610103041","0","0","0","1","0","1","0","0","0","100000","2023/02/26 15:59:59","0","2023/02/17 16:00:00","bgm_M523","0","0","81007602","2.4","0","81007602","0.03","610103004","0","90","1010305"
"BOSS戰（NORMAL）","510331","0","0","1","1","0.65","0","25","-40","0","613","bgm_M634","1","0","10104","0","150","10104101","-74","-125","610104011","3","0","0","1","0.9","1","20","0","0.9","100000","2023/03/19 15:59:59","0","2023/03/01 16:00:00","bgm_M634","5104301","0","100092","1.5","0","100092","0.03","610104001","10104102","90","1010401"
"BOSS戰（HARD）","510332","0","145","1","1","0.65","0","25","-40","0","-242","bgm_M634","2","0","10104","0","150","10104201","12","-10","610104021","1","0","0","1","0.9","1","30","0","0.9","100000","2023/03/19 15:59:59","0","2023/03/01 16:00:00","bgm_M634","5104302","0","100382","1.5","0","100382","0.03","610104002","10104201","90","1010402"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.65","0","25","-40","0","498","bgm_M634","3","0","10104","0","150","10104301","-67","-70","610104031","0","1","0","1","0.9","1","30","0","0.9","100000","2023/03/19 15:59:59","0","2023/03/01 16:00:00","bgm_M634","5104308","0","100382","1.5","0","100382","0.03","610104003","10104201","90","1010403"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M634","4","0","10104","0","150","10104401","0","0","610104041","0","0","0","1","0","1","0","0","0","100000","2023/03/19 15:59:59","0","2023/03/01 16:00:00","bgm_M634","0","0","100382","1.5","0","100382","0.03","610104004","0","90","1010404"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M634","5","0","10104","0","150","10104401","0","0","610104041","0","0","0","1","0","1","0","0","0","100000","2023/03/19 15:59:59","0","2023/03/01 16:00:00","bgm_M634","0","0","100382","1.5","0","100382","0.03","610104004","0","90","1010405"
"BOSS戰（NORMAL）","510361","0","770","1","1","0.75","0","0","-45","-40","503","bgm_M529","1","0","10105","0","205","10105101","-79","-85","610105011","3","0","0","1","0.83","1","20","0","0.8","100000","2023/03/28 15:59:59","0","2023/03/19 16:00:00","bgm_M529","5078301","0","81007801","1.55","0","81007801","0.03","610105001","10105102","90","1010501"
"BOSS戰（HARD）","510362","0","720","1","1","0.75","0","0","-45","-40","-295","bgm_M529","2","0","10105","0","205","10105201","58","110","610105021","1","0","0","1","0.83","1","30","0","0.8","100000","2023/03/28 15:59:59","0","2023/03/19 16:00:00","bgm_M529","5078302","0","81007802","1.55","0","81007802","0.03","610105002","10105201","90","1010502"
"Boss戰（VERY HARD）","510362","0","490","1","0","0.75","0","0","-45","-40","476","bgm_M529","3","0","10105","0","205","10105301","-84","-40","610105031","0","1","0","1","0.87","1","30","0","0.8","100000","2023/03/28 15:59:59","0","2023/03/19 16:00:00","bgm_M529","5078308","0","81007802","1.55","0","81007802","0.03","610105003","10105201","90","1010503"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M529","4","0","10105","0","205","10105401","0","0","610105041","0","0","0","1","0","1","0","0","0","100000","2023/03/28 15:59:59","0","2023/03/19 16:00:00","bgm_M529","0","0","81007802","1.55","0","81007802","0.03","610105004","0","90","1010504"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M529","5","0","10105","0","205","10105401","0","0","610105041","0","0","0","1","0","1","0","0","0","100000","2023/03/28 15:59:59","0","2023/03/19 16:00:00","bgm_M529","0","0","81007802","1.55","0","81007802","0.03","610105004","0","90","1010505"
