6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"100","1","0","0","1","100","1261","2023/06/01 05:00:00","8004","2023/06/04 04:59:59","0","-1","2500","0"
"100","1","0","0","1","101","1262","2023/06/01 05:00:00","8005","2023/06/04 04:59:59","0","-1","2500","0"
"100","1","0","0","1","96","1263","2023/06/01 05:00:00","6004","2023/06/04 04:59:59","0","-1","2500","0"
"100","1","0","0","1","97","1264","2023/06/01 05:00:00","6005","2023/06/04 04:59:59","0","-1","2500","0"
"100","1","0","0","1","98","1265","2023/06/01 05:00:00","7004","2023/06/04 04:59:59","0","-1","2500","0"
"100","1","0","0","1","99","1266","2023/06/01 05:00:00","7005","2023/06/04 04:59:59","0","-1","2500","0"
"80","1","0","0","1","151","1267","2023/06/01 16:00:00","6004","2023/06/27 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1268","2023/06/01 16:00:00","6005","2023/06/27 15:59:59","0","-1","1500","0"
"30","201","0","0","1","32","1269","2023/06/05 05:00:00","102","2023/06/18 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1270","2023/06/05 05:00:00","102","2023/06/18 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1271","2023/06/08 05:00:00","111","2023/06/18 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1272","2023/06/08 05:00:00","111","2023/06/18 04:59:59","0","-1","2000","0"
"120","1","0","0","1","541","1273","2023/06/19 05:00:00","122","2023/06/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1274","2023/06/16 16:00:00","7004","2023/06/29 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1275","2023/06/16 16:00:00","7005","2023/06/29 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1276","2023/06/15 05:00:00","101","2023/06/23 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1277","2023/06/15 05:00:00","101","2023/06/23 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1278","2023/06/21 05:00:00","103","2023/06/27 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1279","2023/06/21 05:00:00","103","2023/06/27 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1280","2023/06/23 05:00:00","101","2023/06/29 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1281","2023/06/23 05:00:00","101","2023/06/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1282","2023/06/23 05:00:00","101","2023/07/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1283","2023/06/23 05:00:00","101","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1284","2023/06/23 05:00:00","102","2023/07/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1285","2023/06/23 05:00:00","102","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1286","2023/06/23 05:00:00","111","2023/07/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1287","2023/06/23 05:00:00","111","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1288","2023/06/23 05:00:00","109","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1289","2023/06/23 05:00:00","112","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1290","2023/06/23 05:00:00","8004","2023/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1291","2023/06/23 05:00:00","8005","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1292","2023/06/25 05:00:00","101","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1293","2023/06/25 05:00:00","102","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1294","2023/06/25 05:00:00","111","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1295","2023/06/25 05:00:00","109","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1296","2023/06/25 05:00:00","112","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1297","2023/06/25 05:00:00","8004","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1298","2023/06/25 05:00:00","8005","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1299","2023/06/25 05:00:00","6004","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1300","2023/06/25 05:00:00","6005","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1301","2023/06/25 05:00:00","7004","2023/07/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1302","2023/06/25 05:00:00","7005","2023/07/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","34","1303","2023/06/27 05:00:00","103","2023/06/30 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","1304","2023/06/27 05:00:00","103","2023/06/30 04:59:59","0","-1","3000","0"
"30","201","0","0","1","32","1305","2023/06/28 05:00:00","102","2023/07/01 04:59:59","0","-1","3000","0"
"40","201","0","0","1","42","1306","2023/06/28 05:00:00","102","2023/07/01 04:59:59","0","-1","3000","0"
"40","1","0","0","1","45","1307","2023/07/01 05:00:00","104","2023/07/18 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1308","2023/07/01 05:00:00","101","2023/07/06 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1309","2023/07/01 05:00:00","101","2023/07/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1310","2023/07/01 05:00:00","109","2023/07/05 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1311","2023/07/01 05:00:00","112","2023/07/05 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1312","2023/07/02 16:00:00","6004","2023/07/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1313","2023/07/02 16:00:00","6005","2023/07/16 15:59:59","0","-1","1500","0"
"30","1","0","0","1","34","1314","2023/07/05 05:00:00","103","2023/07/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1315","2023/07/05 05:00:00","103","2023/07/11 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1316","2023/07/06 05:00:00","102","2023/07/11 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1317","2023/07/06 05:00:00","102","2023/07/11 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1318","2023/07/10 05:00:00","111","2023/07/14 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1319","2023/07/10 05:00:00","111","2023/07/14 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1320","2023/07/14 05:00:00","101","2023/07/19 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1321","2023/07/14 05:00:00","101","2023/07/19 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1322","2023/07/19 05:00:00","102","2023/07/25 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1323","2023/07/19 05:00:00","102","2023/07/25 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1324","2023/07/19 16:00:00","7004","2023/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1325","2023/07/19 16:00:00","7005","2023/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","81","1326","2023/07/24 05:00:00","101","2023/08/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1327","2023/07/24 05:00:00","101","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1328","2023/07/24 05:00:00","102","2023/08/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1329","2023/07/24 05:00:00","102","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1330","2023/07/24 05:00:00","111","2023/08/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1331","2023/07/24 05:00:00","111","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1332","2023/07/24 05:00:00","109","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1333","2023/07/24 05:00:00","112","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1334","2023/07/24 05:00:00","8004","2023/08/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1335","2023/07/24 05:00:00","8005","2023/08/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1336","2023/07/25 05:00:00","101","2023/07/31 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1337","2023/07/25 05:00:00","101","2023/07/31 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1338","2023/07/26 05:00:00","101","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1339","2023/07/26 05:00:00","102","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1340","2023/07/26 05:00:00","111","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1341","2023/07/26 05:00:00","109","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1342","2023/07/26 05:00:00","112","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1343","2023/07/26 05:00:00","8004","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1344","2023/07/26 05:00:00","8005","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1345","2023/07/26 05:00:00","6004","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1346","2023/07/26 05:00:00","6005","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1347","2023/07/26 05:00:00","7004","2023/08/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1348","2023/07/26 05:00:00","7005","2023/08/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","1349","2023/07/26 05:00:00","109","2023/08/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1350","2023/07/26 05:00:00","112","2023/08/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","1351","2023/08/01 05:00:00","104","2023/08/15 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1352","2023/08/01 05:00:00","101","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","92","1353","2023/08/01 05:00:00","102","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","93","1354","2023/08/01 05:00:00","111","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","94","1355","2023/08/01 05:00:00","109","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","95","1356","2023/08/01 05:00:00","112","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","100","1357","2023/08/01 05:00:00","8004","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","101","1358","2023/08/01 05:00:00","8005","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","96","1359","2023/08/01 05:00:00","6004","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","97","1360","2023/08/01 05:00:00","6005","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","98","1361","2023/08/01 05:00:00","7004","2023/08/15 04:59:59","0","-1","2500","0"
"100","1","0","0","1","99","1362","2023/08/01 05:00:00","7005","2023/08/15 04:59:59","0","-1","2500","0"
"30","1","0","0","1","34","1363","2023/08/01 05:00:00","103","2023/08/08 04:59:59","0","-1","5000","0"
"40","1","0","0","1","44","1364","2023/08/01 05:00:00","103","2023/08/08 04:59:59","0","-1","5000","0"
"30","1","0","0","1","37","1365","2023/08/01 05:00:00","109","2023/08/05 04:59:59","0","-1","5000","0"
"30","1","0","0","1","38","1366","2023/08/01 05:00:00","112","2023/08/05 04:59:59","0","-1","5000","0"
"80","1","0","0","1","151","1367","2023/08/01 16:00:00","6004","2023/08/15 04:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1368","2023/08/01 16:00:00","6005","2023/08/15 04:59:59","0","-1","1500","0"
"80","1","0","0","1","151","1369","2023/08/15 05:00:00","6004","2023/08/15 15:59:59","0","-1","2000","0"
"80","1","0","0","1","152","1370","2023/08/15 05:00:00","6005","2023/08/15 15:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1371","2023/08/05 05:00:00","102","2023/08/12 04:59:59","0","-1","5000","0"
"40","201","0","0","1","42","1372","2023/08/05 05:00:00","102","2023/08/12 04:59:59","0","-1","5000","0"
"30","201","0","0","1","39","1373","2023/08/08 05:00:00","111","2023/08/15 04:59:59","0","-1","5000","0"
"40","201","0","0","1","49","1374","2023/08/08 05:00:00","111","2023/08/15 04:59:59","0","-1","5000","0"
"30","201","0","0","1","31","1375","2023/08/15 05:00:00","101","2023/08/22 04:59:59","0","-1","5000","0"
"40","201","0","0","1","41","1376","2023/08/15 05:00:00","101","2023/08/22 04:59:59","0","-1","3000","0"
"80","1","0","0","1","81","1377","2023/08/15 05:00:00","101","2023/08/29 04:59:59","0","49","2000","0"
"80","201","0","0","1","81","1378","2023/08/15 05:00:00","101","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","82","1379","2023/08/15 05:00:00","102","2023/08/29 04:59:59","0","49","2000","0"
"80","201","0","0","1","82","1380","2023/08/15 05:00:00","102","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","83","1381","2023/08/15 05:00:00","111","2023/08/29 04:59:59","0","49","2000","0"
"80","201","0","0","1","83","1382","2023/08/15 05:00:00","111","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","84","1383","2023/08/15 05:00:00","109","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","85","1384","2023/08/15 05:00:00","112","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","351","1385","2023/08/15 05:00:00","8004","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","352","1386","2023/08/15 05:00:00","8005","2023/08/29 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1387","2023/08/18 16:00:00","7004","2023/08/25 15:59:59","0","-1","2000","0"
"80","1","0","0","1","252","1388","2023/08/18 16:00:00","7005","2023/08/25 15:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1389","2023/08/22 05:00:00","101","2023/08/27 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1390","2023/08/22 05:00:00","101","2023/08/27 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1391","2023/08/27 05:00:00","103","2023/09/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1392","2023/08/27 05:00:00","103","2023/09/01 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1393","2023/08/27 05:00:00","111","2023/08/31 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1394","2023/08/27 05:00:00","111","2023/08/31 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1395","2023/08/27 05:00:00","102","2023/09/01 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1396","2023/08/27 05:00:00","102","2023/09/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1397","2023/09/01 05:00:00","109","2023/09/07 04:59:59","0","-1","4000","0"
"30","1","0","0","1","38","1398","2023/09/01 05:00:00","112","2023/09/07 04:59:59","0","-1","4000","0"
"30","1","0","0","1","34","1399","2023/09/01 05:00:00","103","2023/09/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1400","2023/09/01 05:00:00","103","2023/09/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","1401","2023/09/01 05:00:00","104","2023/09/18 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1402","2023/09/01 16:00:00","6004","2023/09/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1403","2023/09/01 16:00:00","6005","2023/09/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1404","2023/09/05 05:00:00","101","2023/09/11 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1405","2023/09/05 05:00:00","101","2023/09/11 04:59:59","0","-1","2000","0"
"120","1","0","0","1","541","1406","2023/09/08 05:00:00","122","2023/09/13 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1407","2023/09/08 05:00:00","111","2023/09/14 04:59:59","0","-1","4000","0"
"40","201","0","0","1","49","1408","2023/09/08 05:00:00","111","2023/09/14 04:59:59","0","-1","4000","0"
"30","201","0","0","1","32","1409","2023/09/11 05:00:00","102","2023/09/17 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1410","2023/09/11 05:00:00","102","2023/09/17 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1411","2023/09/15 05:00:00","101","2023/09/24 04:59:59","0","-1","4000","0"
"40","201","0","0","1","41","1412","2023/09/15 05:00:00","101","2023/09/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1413","2023/09/18 16:00:00","7004","2023/09/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1414","2023/09/18 16:00:00","7005","2023/09/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","81","1415","2023/09/23 05:00:00","101","2023/10/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1416","2023/09/23 05:00:00","101","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1417","2023/09/23 05:00:00","102","2023/10/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1418","2023/09/23 05:00:00","102","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1419","2023/09/23 05:00:00","111","2023/10/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1420","2023/09/23 05:00:00","111","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1421","2023/09/23 05:00:00","109","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1422","2023/09/23 05:00:00","112","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1423","2023/09/23 05:00:00","8004","2023/10/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1424","2023/09/23 05:00:00","8005","2023/10/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1425","2023/09/24 05:00:00","101","2023/09/29 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1426","2023/09/24 05:00:00","101","2023/09/29 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1427","2023/09/25 05:00:00","101","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1428","2023/09/25 05:00:00","102","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1429","2023/09/25 05:00:00","111","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1430","2023/09/25 05:00:00","109","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1431","2023/09/25 05:00:00","112","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1432","2023/09/25 05:00:00","8004","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1433","2023/09/25 05:00:00","8005","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1434","2023/09/25 05:00:00","6004","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1435","2023/09/25 05:00:00","6005","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1436","2023/09/25 05:00:00","7004","2023/10/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1437","2023/09/25 05:00:00","7005","2023/10/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","37","1438","2023/09/25 05:00:00","109","2023/10/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1439","2023/09/25 05:00:00","112","2023/10/01 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1440","2023/09/25 05:00:00","102","2023/10/01 04:59:59","0","-1","4000","0"
"40","201","0","0","1","42","1441","2023/09/25 05:00:00","102","2023/10/01 04:59:59","0","-1","4000","0"
"40","1","0","0","1","45","1442","2023/10/01 05:00:00","104","2023/10/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1443","2023/10/01 05:00:00","103","2023/10/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1444","2023/10/01 05:00:00","103","2023/10/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1445","2023/10/01 05:00:00","109","2023/10/10 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1446","2023/10/01 05:00:00","112","2023/10/10 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1447","2023/10/01 16:00:00","6004","2023/10/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1448","2023/10/01 16:00:00","6005","2023/10/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","39","1449","2023/10/07 05:00:00","111","2023/10/11 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1450","2023/10/07 05:00:00","111","2023/10/11 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1451","2023/10/11 05:00:00","102","2023/10/16 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1452","2023/10/11 05:00:00","102","2023/10/16 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1453","2023/10/16 05:00:00","101","2023/10/21 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1454","2023/10/16 05:00:00","101","2023/10/21 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1455","2023/10/18 16:00:00","7004","2023/10/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1456","2023/10/18 16:00:00","7005","2023/10/25 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1457","2023/10/21 05:00:00","101","2023/10/31 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1458","2023/10/21 05:00:00","101","2023/10/31 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1459","2023/10/26 05:00:00","101","2023/11/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1460","2023/10/26 05:00:00","101","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1461","2023/10/26 05:00:00","102","2023/11/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1462","2023/10/26 05:00:00","102","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1463","2023/10/26 05:00:00","111","2023/11/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1464","2023/10/26 05:00:00","111","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1465","2023/10/26 05:00:00","109","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1466","2023/10/26 05:00:00","112","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1467","2023/10/26 05:00:00","8004","2023/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1468","2023/10/26 05:00:00","8005","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1469","2023/10/27 05:00:00","101","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1470","2023/10/27 05:00:00","102","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1471","2023/10/27 05:00:00","111","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1472","2023/10/27 05:00:00","109","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1473","2023/10/27 05:00:00","112","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1474","2023/10/27 05:00:00","8004","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1475","2023/10/27 05:00:00","8005","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1476","2023/10/27 05:00:00","6004","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1477","2023/10/27 05:00:00","6005","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1478","2023/10/27 05:00:00","7004","2023/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1479","2023/10/27 05:00:00","7005","2023/11/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","32","1480","2023/10/27 05:00:00","102","2023/11/01 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1481","2023/10/27 05:00:00","102","2023/11/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","1482","2023/11/01 05:00:00","104","2023/11/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1483","2023/11/01 05:00:00","103","2023/11/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1484","2023/11/01 05:00:00","103","2023/11/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1485","2023/11/01 05:00:00","109","2023/11/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1486","2023/11/01 05:00:00","112","2023/11/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1487","2023/11/01 16:00:00","6004","2023/11/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1488","2023/11/01 16:00:00","6005","2023/11/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1489","2023/11/03 05:00:00","101","2023/11/09 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1490","2023/11/03 05:00:00","101","2023/11/09 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1491","2023/11/09 05:00:00","111","2023/11/13 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1492","2023/11/09 05:00:00","111","2023/11/13 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1493","2023/11/10 05:00:00","102","2023/11/15 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1494","2023/11/10 05:00:00","102","2023/11/15 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1495","2023/11/15 05:00:00","101","2023/11/20 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1496","2023/11/15 05:00:00","101","2023/11/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1497","2023/11/17 16:00:00","7004","2023/11/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1498","2023/11/17 16:00:00","7005","2023/11/24 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1499","2023/11/20 05:00:00","101","2023/11/25 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1500","2023/11/20 05:00:00","101","2023/11/25 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1501","2023/11/23 05:00:00","101","2023/12/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1502","2023/11/23 05:00:00","101","2023/12/01 04:59:59","0","-1","1500","0"
