dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莉瑪突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","莉瑪專用戒指","41052","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莫妮卡突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","莫妮卡專用戒指","41053","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使紡希突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","紡希專用戒指","41054","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使步未突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","步未專用戒指","41055","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使流夏突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","流夏專用戒指","41056","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使吉塔突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","吉塔專用戒指","41057","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使貪吃佩可突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","貪吃佩可專用戒指","41058","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可可蘿突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","可可蘿專用戒指","41059","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使凱留突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","凱留專用戒指","41060","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使矛依未突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","矛依未專用戒指","41061","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使亞里莎突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","亞里莎專用戒指","41063","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使雪菲突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","雪菲專用戒指","41064","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使嘉夜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","嘉夜專用戒指","41065","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使祈梨突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","祈梨專用戒指","41066","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使帆稀突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","帆稀專用戒指","41067","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使拉比林斯達突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","拉比林斯達專用戒指","41068","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使霸瞳皇帝突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","霸瞳皇帝專用戒指","41069","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使似似花突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","似似花專用戒指","41070","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克莉絲提娜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","克莉絲提娜專用戒指","41071","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使貪吃佩可（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","貪吃佩可（夏日）專用戒指","41075","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可可蘿（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","可可蘿（夏日）專用戒指","41076","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴莓（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鈴莓（夏日）專用戒指","41077","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使凱留（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","凱留（夏日）專用戒指","41078","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使珠希（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","珠希（夏日）專用戒指","41079","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美冬（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","美冬（夏日）專用戒指","41080","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使忍（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","忍（萬聖節）專用戒指","41081","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使宮子（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","宮子（萬聖節）專用戒指","41082","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美咲（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","美咲（萬聖節）專用戒指","41083","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使千歌（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","千歌（聖誕節）專用戒指","41084","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使胡桃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","胡桃（聖誕節）專用戒指","41085","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使綾音（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","綾音（聖誕節）專用戒指","41086","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使日和（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","日和（新年）專用戒指","41087","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優衣（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","優衣（新年）專用戒指","41088","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使怜（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","怜（新年）專用戒指","41089","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使惠理子（情人節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","惠理子（情人節）專用戒指","41090","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使靜流（情人節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","靜流（情人節）專用戒指","41091","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使安突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","安專用戒指","41092","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使露突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","露專用戒指","41093","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使古蕾婭突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","古蕾婭專用戒指","41094","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使空花（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","空花（大江戶）專用戒指","41095","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使妮諾（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","妮諾（大江戶）專用戒指","41096","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使雷姆突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","雷姆專用戒指","41097","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使拉姆突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","拉姆專用戒指","41098","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使愛蜜莉雅突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","愛蜜莉雅專用戒指","41099","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴奈（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鈴奈（夏日）專用戒指","41100","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使伊緒（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊緒（夏日）專用戒指","41101","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使咲戀（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","咲戀（夏日）專用戒指","41103","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真琴（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真琴（夏日）專用戒指","41104","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使香織（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","香織（夏日）專用戒指","41105","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真步（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真步（夏日）專用戒指","41106","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使碧（插班生）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","碧（插班生）專用戒指","41107","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克蘿依突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","克蘿依專用戒指","41108","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使琪愛兒突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","琪愛兒專用戒指","41109","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優妮突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","優妮專用戒指","41110","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鏡華（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鏡華（萬聖節）專用戒指","41111","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使禊（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","禊（萬聖節）專用戒指","41112","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美美（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","美美（萬聖節）專用戒指","41113","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使露娜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","露娜專用戒指","41114","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克莉絲提娜（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","克莉絲提娜（聖誕節）專用戒指","41115","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使望（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","望（聖誕節）專用戒指","41116","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使伊莉亞（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊莉亞（聖誕節）專用戒指","41117","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使貪吃佩可（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","貪吃佩可（新年）專用戒指","41118","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可可蘿（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","可可蘿（新年）專用戒指","41119","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使凱留（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","凱留（新年）專用戒指","41120","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴莓（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鈴莓（新年）專用戒指","41121","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使霞（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","霞（魔法少女）專用戒指","41122","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使栞（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","栞（魔法少女）專用戒指","41123","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使卯月（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","卯月（偶像大師）專用戒指","41124","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使凜（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","凜（偶像大師）專用戒指","41125","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使未央（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","未央（偶像大師）專用戒指","41126","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鈴（遊俠）專用戒指","41127","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真陽（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真陽（遊俠）專用戒指","41128","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使璃乃（奇幻）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","璃乃（奇幻）專用戒指","41129","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使步未（奇幻）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","步未（奇幻）專用戒指","41130","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使流夏（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","流夏（夏日）專用戒指","41131","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使杏奈（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","杏奈（夏日）專用戒指","41132","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使七七香（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","七七香（夏日）專用戒指","41133","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使初音（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","初音（夏日）專用戒指","41134","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美里（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","美里（夏日）專用戒指","41135","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使純（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","純（夏日）專用戒指","41136","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使茜里（天使）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","茜里（天使）專用戒指","41137","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使依里（天使）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","依里（天使）專用戒指","41138","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使紡希（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","紡希（萬聖節）專用戒指","41139","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使怜（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","怜（萬聖節）專用戒指","41140","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使茉莉（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","茉莉（萬聖節）專用戒指","41141","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莫妮卡（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","莫妮卡（魔法少女）專用戒指","41142","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使智（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","智（魔法少女）專用戒指","41143","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使秋乃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","秋乃（聖誕節）專用戒指","41144","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使咲戀（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","咲戀（聖誕節）專用戒指","41145","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優花梨（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","優花梨（聖誕節）專用戒指","41146","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使矛依未（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","矛依未（新年）專用戒指","41147","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使似似花（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","似似花（新年）專用戒指","41150","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可可蘿（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","可可蘿（祭服）專用戒指","41155","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優衣（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","優衣（祭服）專用戒指","41156","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使霞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","霞（夏日）專用戒指","41157","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莉瑪（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","莉瑪（灰姑娘）專用戒指","41158","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真琴（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真琴（灰姑娘）專用戒指","41159","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真步（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真步（灰姑娘）專用戒指","41160","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克蘿依（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","克蘿依（聖學祭）專用戒指","41162","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使琪愛兒（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","琪愛兒（聖學祭）專用戒指","41163","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優妮（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優妮（聖學祭）專用戒指","41164","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使祈梨（時空旅行）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","祈梨（時空旅行）專用戒指","41165","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使嘉夜（時空旅行）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","嘉夜（時空旅行）專用戒指","41166","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使碧（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","碧（工作服）專用戒指","41167","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使珠希（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","珠希（工作服）專用戒指","41168","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美冬（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","美冬（工作服）專用戒指","41169","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使惠理子（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","惠理子（夏日）專用戒指","41170","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使靜流（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","靜流（夏日）專用戒指","41171","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使望（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","望（夏日）專用戒指","41172","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使千歌（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","千歌（夏日）專用戒指","41173","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使紡希（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","紡希（夏日）專用戒指","41174","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使深月（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","深月（大江戶）專用戒指","41175","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使雪（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","雪（大江戶）專用戒指","41176","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使香織（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","香織（萬聖節）專用戒指","41177","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使妮諾（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","妮諾（萬聖節）專用戒指","41178","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴奈（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","鈴奈（萬聖節）專用戒指","41179","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克蕾琪塔突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","克蕾琪塔專用戒指","41180","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使蘭法突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","蘭法專用戒指","41181","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美空突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美空專用戒指","41182","1","22","0","0","9999"
