f40fa7a9fbf277e904b28a23bfa9e5311f76092d41c0d7f3c167113334ff92a4,f03125c9096d25f89dc064951f58222f06160f1fe584ec01ed50945049f6ec39,ba6fe1c31c3b5a8c7c9ab6b9768ff209d800e6c7a50cff222b8d9b7df2ae62f2,7b048e2100a19086f68feaa23942801a3c5a40f1c403f441d8ed1cc5b527bcb6,5b397a2c0b07b36baee4f87eb1091a471be7fa7e6d1e6f27666a01f262bb5c5f,73aaf810f28f4d14b5e953e9590b1569a095e257dc76cb8afd0d335bb6fabdcc,6aade3e31f1c13b76deca3d9ec901b7219c351dc37630a0d7c61b2d6feceb9a4,2b0f307894df4124d71e2f26ea419063050d9d9a35faad6523e596d7837d1525,6da6850e79c17f10101fda2374b13c066ea1482801f4ae4db9ed8ce35064cd55,b0fba27c1f9e0cdfdefa509b7d222e27e23f225bfda1033975529196898984bc,450a4f8143e0306df557368ff1d0aa73834700b1d6cb559865043bda424e9c81,a315f0e73a3e73864f20ad47bfac254bed52622aa31b398293cb758d7689f816
"2030/08/01 14:59:00","41311","據說能使涅婭（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","涅婭（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41312","據說能使美空（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","美空（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41316","據說能使莉莉（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","莉莉（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41317","據說能使愛梅斯（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","愛梅斯（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41318","據說能使帆稀（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","帆稀（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41319","據說能使愛蜜莉雅（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","愛蜜莉雅（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41320","據說能使艾姬多娜（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","艾姬多娜（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41321","據說能使雷姆（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","雷姆（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41322","據說能使望（鍊金術師）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","望（鍊金術師）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41323","據說能使露易絲瑪莉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","露易絲瑪莉專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41324","據說能使彩羽突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","彩羽專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41325","據說能使苑突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","苑專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41328","據說能使萊拉耶爾（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","萊拉耶爾（聖誕節）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41329","據說能使伊緒（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","伊緒（聖誕節）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41330","據說能使格蕾斯突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","格蕾斯專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41331","據說能使薇歐莉特突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","薇歐莉特專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41332","據說能使莫妮卡（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","莫妮卡（新年）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41335","據說能使咲戀（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","咲戀（新年）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41336","-2146826273","梅杜莎專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41337","-2146826273","拉比林斯達（始源）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41338","-2146826273","似似花（始源）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41339","-2146826273","克莉絲提娜（始源）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41340","據說能使菲歐突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","菲歐專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41343","-2146826273","蘭法（祭服）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41344","據說能使千歌（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","千歌（祭服）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41345","據說能使克蘿茜（航空）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","克蘿茜（航空）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41346","據說能使碧（駕駛員）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","碧（駕駛員）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41347","據說能使鳳凰突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","鳳凰專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41348","據說能使紡希（吉歐‧格黑納）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","紡希（吉歐‧格黑納）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41349","據說能使華音突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","華音專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41350","據說能使厄莉絲（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","厄莉絲（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41351","據說能使雪菲（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","雪菲（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41352","據說能使普蕾西亞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","普蕾西亞（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41353","據說能使愛可璃亞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","可璃亞（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41354","據說能使安涅默涅（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","安涅默涅（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41355","據說能使埃拉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","埃拉專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41356","據說能使志那都突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","志那都專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41357","據說能使日和（薩拉薩利亞）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","日和（薩拉薩利亞）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41358","據說能使雪野突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","雪野專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41359","據說能使剎鬼突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","剎鬼專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41360","據說能使阿剌克涅突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","阿剌克涅專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41361","據說能使櫻突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","櫻專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41362","據說能使拿娜突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","拿娜專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41363","據說能使美空（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","美空（聖誕節）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41364","據說能使優衣（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","優衣（聖誕節）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41365","據說能使靜流（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","靜流（新年）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41371","據說能使妮諾（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","妮諾（夏日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41374","據說能使霞（修女）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","霞（修女）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41376","據說能使可可蘿（嚮導幼君）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","可可蘿（嚮導幼君）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41379","據說能使璃乃（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","璃乃（新年）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41380","據說能使薇歐莉特（黃泉鯨命）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","薇歐莉特（黃泉鯨命）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41381","據說能使萊拉耶爾（完美帕菲）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","萊拉耶爾（完美帕菲）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41382","據說能使涅妃‧涅羅（鬼面佛心）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","涅妃‧涅羅（鬼面佛心）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41383","據說能使貪吃佩可（阿斯特賴亞）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","貪吃佩可（阿斯特賴亞）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41387","據說能使若菜（冬日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","若菜（冬日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41388","據說能使栞（冬日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","栞（冬日）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41389","據說能使格蕾斯（兔女郎）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","格蕾斯（兔女郎）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41390","據說能使鏡華（哥德）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","鏡華（哥德）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41391","據說能使凱留（霸瞳天星）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","凱留（霸瞳天星）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41392","據說能使美穗（少戰）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","美穗（少戰）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41393","據說能使真穗（少戰）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","真穗（少戰）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41394","據說能使艾麗卡（少戰）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","艾麗卡（少戰）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41801","據說能使日和（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","日和（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41802","據說能使優衣（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","優衣（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41803","據說能使怜（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","怜（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41804","據說能使貪吃佩可（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","貪吃佩可（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41805","據說能使可可蘿（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","可可蘿（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41806","據說能使凱留（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","凱留（公主）專用戒指‏‏","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41807","據說能使初音＆栞突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","初音＆栞專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41808","據說能使禊＆美美＆鏡華突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","禊＆美美＆鏡華專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41809","據說能使秋乃＆咲戀突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","秋乃＆咲戀專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41810","據說能使安＆古蕾婭突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","安＆古蕾婭專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41811","據說能使靜流＆璃乃突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","靜流＆璃乃專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:00","41812","據說能使雪菲（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","雪菲（公主）專用戒指","22","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","50001","在公會小屋裡使用時，增加角色的羈絆值 10 點。","心型吉拿棒","7","999999","200","2015/12/17 15:00:00","10","1","0","0"
"2030/08/01 14:59:59","50002","在公會小屋裡使用時，增加角色的羈絆值 20 點。","蘋果派","7","999999","400","2015/12/17 15:00:00","20","2","0","0"
"2030/08/01 14:59:59","50003","在公會小屋裡使用時，增加角色的羈絆值 30 點。","綜合莓果蛋糕","7","999999","600","2015/12/17 15:00:00","30","3","0","0"
"2030/08/01 14:59:59","51001","料理食譜。「貪吃佩可的吃飽飽雙倍飯糰」將會陳列於里程商店。","貪吃佩可的吃飽飽雙倍飯糰食譜","28","1","0","2015/12/17 15:00:00","0","1","5314112","0"
"2030/08/01 14:59:59","51002","料理食譜。「可可蘿的好好休息沙拉食譜」將會陳列於里程商店。","可可蘿的好好休息沙拉食譜","28","1","0","2015/12/17 15:00:00","0","1","1432112","0"
"2030/08/01 14:59:59","51003","料理食譜。「凱留的絕妙五星漢堡」將會陳列於里程商店。","凱留的絕妙五星漢堡食譜","28","1","0","2015/12/17 15:00:00","0","1","1170112","0"
"2030/08/01 14:59:59","51004","料理食譜。「莉莉的踏實邁進柏餅」將會陳列於里程商店。","莉莉的踏實邁進柏餅食譜","28","1","0","2015/12/17 15:00:00","0","1","8181112","0"
"2030/08/01 14:59:59","51005","料理食譜。「可璃亞的多彩多姿便當」將會陳列於里程商店。","可璃亞的多彩多姿便當食譜","28","1","0","2015/12/17 15:00:00","0","1","1281112","0"
"2030/08/01 14:59:59","51006","料理食譜。「普蕾西亞的貪吃鬼噗噗肉包」將會陳列於里程商店。","普蕾西亞的貪吃鬼噗噗肉包食譜","28","1","0","2015/12/17 15:00:00","0","1","5283112","0"
"2030/08/01 14:59:59","51007","料理食譜。「嘉夜與祈梨的食慾加倍沙威瑪」將會陳列於里程商店。","嘉夜與祈梨的食慾加倍沙威瑪食譜","28","1","0","2015/12/17 15:00:00","0","1","1070112","0"
"2030/08/01 14:59:59","51008","料理食譜。「珠希的彩虹招財鯛魚燒」將會陳列於里程商店。","珠希的彩虹招財鯛魚燒食譜","28","1","0","2015/12/17 15:00:00","0","1","3060112","0"
"2030/08/01 14:59:59","51009","料理食譜。「克蘿茜的全力馬鈴薯沙拉」將會陳列於里程商店。","克蘿茜的全力馬鈴薯沙拉食譜","28","1","0","2015/12/17 15:00:00","0","1","1284142","0"
"2030/08/01 14:59:59","51010","料理食譜。「綾音與胡桃的戶外野餐組」將會陳列於里程商店。","綾音與胡桃的戶外野餐組食譜","28","1","0","2015/12/17 15:00:00","0","1","70112","0"
"2030/08/01 14:59:59","51011","料理食譜。「莉瑪的不可思議甜蘋果」將會陳列於里程商店。","莉瑪的不可思議甜蘋果食譜","28","1","0","2015/12/17 15:00:00","0","1","8160112","0"
"2030/08/01 14:59:59","51012","料理食譜。「妮諾的原創一二三料理壽司」將會陳列於里程商店。","妮諾的原創一二三壽司食譜","28","1","0","2015/12/17 15:00:00","0","1","4144112","0"
"2030/08/01 14:59:59","51013","料理食譜。「克蕾琪塔的開運點心拼盤」將會陳列於里程商店。","克蕾琪塔的開運點心拼盤食譜","28","1","0","2015/12/17 15:00:00","0","1","1283212","0"
"2030/08/01 14:59:59","51014","料理食譜。「璃乃的『時乃金時』刨冰」將會陳列於里程商店。","璃乃的「時乃金時」刨冰食譜","28","1","0","2015/12/17 15:00:00","0","1","8144112","0"
"2030/08/01 14:59:59","51015","料理食譜。「靜流的愛情滿滿漢堡排」將會陳列於里程商店。","靜流的愛情滿滿漢堡排食譜","28","1","0","2015/12/17 15:00:00","0","1","2122112","0"
"2030/08/01 14:59:59","51016","料理食譜。「碧的衝刺三明治」將會陳列於里程商店。","碧的衝刺三明治食譜","28","1","0","2015/12/17 15:00:00","0","1","4112","0"
"2030/08/01 14:59:59","51017","料理食譜。「空花的活切緊綁觸手」將會陳列於里程商店。","空花的活切緊綁觸手食譜","28","1","0","2015/12/17 15:00:00","0","1","1202112","0"
"2030/08/01 14:59:59","51018","料理食譜。「蘭法的熱心馬鈴薯燉肉」將會陳列於里程商店。","蘭法的熱心馬鈴薯燉肉食譜","28","1","0","2015/12/17 15:00:00","0","1","8092112","0"
"2030/08/01 14:59:59","51021","料理食譜。「霞的看透真相的糖果巧克力」將會陳列於里程商店。","霞的看透真相的糖果巧克力食譜","28","1","0","2015/12/17 15:00:00","0","1","1022112","0"
"2030/08/01 14:59:59","51022","料理食譜。「秋乃的煉獄烤雞拼盤」將會陳列於里程商店。","秋乃的煉獄烤雞拼盤食譜","28","1","0","2015/12/17 15:00:00","0","1","11112","0"
"2030/08/01 14:59:59","51023","料理食譜。「美美的丟沙包圓滾滾飯糰」將會陳列於里程商店。","美美的丟沙包圓滾滾飯糰食譜","28","1","0","2015/12/17 15:00:00","0","1","6161112","0"
"2030/08/01 14:59:59","51024","料理食譜。「步未的祕密隱形蛋糕」將會陳列於里程商店。","步未的祕密隱形蛋糕食譜","28","1","0","2015/12/17 15:00:00","0","1","72112","0"
"2030/08/01 14:59:59","51025","料理食譜。「安涅默涅的爛漫花朵牛排沙拉」將會陳列於里程商店。","安涅默涅的爛漫花朵牛排沙拉食譜","28","1","0","2015/12/17 15:00:00","0","1","43112","0"
"2030/08/01 14:59:59","51026","料理食譜。「杏奈的煉獄番茄燉煮渾沌蛋」將會陳列於里程商店。","杏奈的煉獄番茄燉煮渾沌蛋的食譜","28","1","0","2015/12/17 15:00:00","0","1","94112","0"
"2030/08/01 14:59:59","51027","料理食譜。「優衣的營養滿分心意滿分便當」將會陳列於里程商店。","優衣的營養滿分心意滿分便當的食譜","28","1","0","2015/12/17 15:00:00","0","1","7201112","0"
"2030/08/01 14:59:59","51028","料理食譜。「鈴的堅果懶人紅豆麵包」將會陳列於里程商店。","鈴的堅果懶人紅豆麵包食譜","28","1","0","2015/12/17 15:00:00","0","1","8194112","0"
"2030/08/01 14:59:59","51029","料理食譜。「雪菲的冰晶輝煌手工冰」將會陳列於里程商店。","雪菲的冰晶輝煌手工冰的食譜","28","1","0","2015/12/17 15:00:00","0","1","2103112","0"
"2030/08/01 14:59:59","51030","料理食譜。「美空的隨興味噌拉麵★」將會陳列於里程商店。","美空的隨興味噌拉麵★的食譜","28","1","0","2015/12/17 15:00:00","0","1","6124302","0"
"2030/08/01 14:59:59","51031","料理食譜。「彩羽的最強鍬形蟲果凍（人類用）」將會陳列於里程商店。","彩羽的最強鍬形蟲果凍（人類用）的食譜","28","1","0","2015/12/17 15:00:00","0","1","184112","0"
"2030/08/01 14:59:59","51032","料理食譜。「格蕾斯的目瞪口呆杯子蛋糕」將會陳列於里程商店。","格蕾斯的目瞪口呆杯子蛋糕食譜","28","1","0","2015/12/17 15:00:00","0","1","1283112","0"
"2030/08/01 14:59:59","51033","料理食譜。「苑的今天是特別獎勵蛋包飯」將會陳列於里程商店。","苑的今天是特別獎勵蛋包飯食譜","28","1","0","2015/12/17 15:00:00","0","1","2444112","0"
"2030/08/01 14:59:59","51034","料理食譜。「吉塔的炙燒‧怨念肉片」將會陳列於里程商店。","吉塔的炙燒‧怨念肉片食譜","28","1","0","2015/12/17 15:00:00","0","1","2101112","0"
"2030/08/01 14:59:59","51035","料理食譜。「露易絲瑪莉過於成功的炸物」將會陳列於里程商店。","露易絲瑪莉過於成功的炸物食譜","28","1","0","2015/12/17 15:00:00","0","1","8201112","0"
"2030/08/01 14:59:59","51036","料理食譜。「鳳凰的賜予你享用的權利！饅頭」將會陳列於里程商店。","鳳凰的賜予你享用的權利！饅頭食譜","28","1","0","2015/12/17 15:00:00","0","1","5402112","0"
"2030/08/01 14:59:59","51037","料理食譜。「魔法少女七七香威化餅」將會陳列於里程商店。","魔法少女七七香威化餅食譜","28","1","0","2015/12/17 15:00:00","0","1","6054112","0"
"2030/08/01 14:59:59","51038","料理食譜。「亞里莎為你送上♪破魔蟲紙包料理」將會陳列於里程商店。","亞里莎為你送上♪破魔蟲紙包料理的食譜","28","1","0","2015/12/17 15:00:00","0","1","81202","0"
"2030/08/01 14:59:59","51039","料理食譜。「伊莉亞的†嗜血†番茄汁」將會陳列於里程商店。","伊莉亞的†嗜血†番茄汁食譜","28","1","0","2015/12/17 15:00:00","0","1","181112","0"
"2030/08/01 14:59:59","51040","料理食譜。「茉莉的活力源～騎士團遠征拼盤～」將會陳列於里程商店。","茉莉的活力源～騎士團遠征拼盤～食譜","28","1","0","2015/12/17 15:00:00","0","1","6032812","0"
"2030/08/01 14:59:59","51041","料理食譜。「班比的最～強濃湯」將會陳列於里程商店。","班比的最～強濃湯的食譜","28","1","0","2015/12/17 15:00:00","0","1","200112","0"
"2030/08/01 14:59:59","51042","料理食譜。「埃拉想和大家一起喝的赤麥酒」將會陳列於里程商店。","埃拉想和大家一起喝的赤麥酒的食譜","28","1","0","2015/12/17 15:00:00","0","1","1844","0"
"2030/08/01 14:59:59","51043","料理食譜。「怜的炭火鹽燒現釣鮮魚」將會陳列於里程商店。","怜的炭火鹽燒現釣鮮魚的食譜","28","1","0","2015/12/17 15:00:00","0","1","8301443","0"
"2030/08/01 14:59:59","51044","料理食譜。「雪野的硬邦邦整顆果實冰品」將會陳列於里程商店。","雪野的硬邦邦整顆果實冰品的食譜","28","1","0","2015/12/17 15:00:00","0","1","7211212","0"
"2030/08/01 14:59:59","51045","料理食譜。「咲戀的回憶滿載炒麵麵包」將會陳列於里程商店。","咲戀的回憶滿載炒麵麵包的食譜","28","1","0","2015/12/17 15:00:00","0","1","2083924","0"
"2030/08/01 14:59:59","51046","料理食譜。與「阿剌克涅的肉多多炒蔬菜」一同陳列於里程商店中。","阿剌克涅的肉多多炒蔬菜食譜","28","1","0","2015/12/17 15:00:00","0","1","80124","0"
"2030/08/01 14:59:59","51047","料理食譜。「志那都的豪華鰻魚蓋飯　疾風特製」將會陳列於里程商店。","志那都的豪華鰻魚蓋飯　疾風特製食譜","28","1","0","2015/12/17 15:00:00","0","1","2140324","0"
"2030/04/24 14:59:59","60001","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","Boss挑戰券","13","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/04/24 14:59:59","60002","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","討伐證","13","9999","0","2015/12/17 15:00:00","0","1","0","0"
