fb644af768ce11467672f035d0b79c6b34024e454fe81fbb2c1e330f32a387b2,11521c55d1077ed5367bc55e51c920edbe048949532f54fd82d0243ab3c4be77,86f58e62ac6800a441731d8913266f7cfc4e2a5e1386cec4109e2e2f36c752ba,c2588a5a31d9a8ffcd93d661b752ce2abf4214c6b3a3566bec1d98ca4d93df34,f337b3f690538beb0552cdead6e2aacce85c6335720309cf6e0ed9a34c1d663f,711071bfbd613d33003d5435e2feab32b1019e356855195b8087c66c45e8214d,a868d323156302dca4c190ae7d6b03ebf96c539dc644ceb61b0ea6271da7b065,c5d4803bb1176766cb5ed49c9e9024401708d52e91cfc521a9c94dcd5130cbaf,6fc78290e70b800b7f7c2b6ac6908519b2e4c9f81d4d6310bbccf9e0a02e6078,96f06267013dc022ed1b8e4cbd4a938c8fa17023fb4ef8223bf2bb94ac6f54db
"0","小寒","0","霜降","0","2530030","1","寒露","0","白露"
"0","10寸","0","5寸","0","2530032","1","15寸","0","20寸"
"0","蘋果","0","巴西堅果","0","2530033","1","香菸","0","香蕉"
"0","電眼定位點","0","條碼器","0","2530034","1","辨識牙膏顏色","0","紀錄味道"
"0","Trilliant Cut","0","Brilliant Cut","0","2530035","1","Marquise Cut","0","Oval Cut"
"0","綠一色","0","紅一色","0","2530036","1","黑一色","0","白一色"
"0","檔","0","樑","0","2530037","1","敷","0","雁"
"0","鑽石","0","綠寶石","0","2530039","1","坦尚石","0","蛋白石"
"0","五光","0","五全","0","2530041","1","五花","0","五星"
"0","蛀牙","0","齒槽膿漏","0","2530042","1","口腔潰瘍","0","牙齦炎"
"0","7","0","6","0","2530043","1","8","0","5"
"0","自由書寫","0","臨書","0","2530044","1","草書","0","己運"
"0","能劇","0","皮影戲","0","2530046","1","泡沫舞","0","布袋戲"
"0","ppm","0","ppp","0","2530047","1","pmp","0","amp"
"0","晶圓","0","晶片","0","2530048","1","CPU","0","主機板"
"0","C4","0","C3","0","2530049","1","C2","0","C5"
"0","88","0","66","0","2530050","1","77","0","99"
"0","52","0","36","0","2530052","1","56","0","88"
"0","男中音","0","女中音","0","2530053","1","男中高音","0","女低音"
"0","黑死病","0","可以食用","0","2530054","1","貴族攀比","0","吸引異性"
"0","Tuck-in","0","Chip-in","0","2530056","1","Throw-in","0","Goin"
"0","肌紅蛋白","0","血","0","2530058","1","醬汁","0","水"
"0","凱撒密碼","0","亞歷山大密碼","0","2530059","1","凱爾密碼","0","含羞草密碼"
"0","天鵝絨","0","法蘭絨","0","2530060","1","珊瑚絨","0","棉絨"
"0","楔形鞋","0","粗跟鞋","0","2530061","1","厚底鞋","0","高跟鞋"
"0","海將海馬司令","0","雷雷","0","2531001","1","復活的白色島鯨","0","哥布林王者"
"0","大王猩猩","0","富豪魔像","0","2531002","1","太陽公公","0","雷雷"
"0","鼠妖","0","大王花曼德拉草","0","2531003","1","雷雲長老","0","鑽頭鼴鼠"
"0","66","0","77","0","2531004","1","44","0","33"
"0","馬克杯","0","包包","0","2531005","1","鑰匙圈","0","壓克力立牌"
"0","Fungo","0","Jungle","0","2610002","1","Fly Ball","0","Hit & Catch"
"0","板球","0","芬式棒球","0","2610003","1","壁網球","0","撐竿跳河比賽"
"0","球僮","0","保全","0","2610004","1","裁判","0","捕手"
"0","場務","0","球場警衛","0","2610005","1","裁判","0","內野手"
"0","中","0","沒中","0","2610007","1","鉗子","0","gulp"
"0","魚拓","0","魚紙","0","2610008","1","魚印","0","魚戳"
"0","鴿子","0","燕子","0","2610009","1","烏鴉","0","麻雀"
"0","滿貫全壘打","0","完美全壘打","0","2610010","1","超級全壘打","0","黃金全壘打"
"0","倒數３秒","0","倒數５秒","0","2610012","1","倒數７秒","0","倒數10秒"
"0","軍配團扇","0","扇子","0","2610013","1","拍子木","0","笛子"
"0","11人","0","９人","0","2610015","1","５人","0","３人"
"0","Out","0","Hit","0","2610016","1","Punch","0","Bingo"
"0","空中擊球","0","落地擊球","0","2610017","1","觸網","0","攔網"
"0","５人","0","11人","0","2610018","1","９人","0","３人"
"0","暫停","0","休息時間","0","2610019","1","中場","0","停球"
"0","足球","0","美式足球","0","2610021","1","橄欖球","0","蹴鞠"
"0","冰壺","0","花式滑冰","0","2610023","1","冰上曲棍球","0","有舵雪橇"
"0","美式足球","0","橄欖球","0","2610025","1","足球","0","籃球"
"0","單槓","0","鞦韆","0","2610027","1","蹺蹺板","0","立體格子鐵架"
"0","３次","0","２次","0","2610029","1","５次","0","４次"
"0","柔道","0","劍道","0","2610030","1","拳擊","0","業餘摔跤"
"0","過山洞","0","橋","0","2610032","1","水壩","0","建築物"
"0","在比賽中落敗","0","參加比賽","0","2610033","1","兩者實力相近","0","相撲比較奇怪"
"0","棒球","0","高爾夫","0","2610034","1","足球","0","籃球"
"0","Lap Time","0","Aluminum Time","0","2610035","1","Tablecloth Time","0","Apron Time"
"0","第三名","0","第二名","0","2610036","1","第四名","0","第一名"
"0","仰泳","0","蝶式","0","2610037","1","捷泳","0","蛙泳"
"0","高爾夫","0","足球","0","2610039","1","籃球","0","排球"
"0","本壘手","0","一壘手","0","2610040","1","二壘手","0","三壘手"
"0","球溝","0","滑道","0","2610041","1","滾球道","0","球瓶區"
"0","冰斧","0","冰刀","0","2610042","1","冰爪","0","冰鉤"
"0","捕手","0","投手","0","2610043","1","內野手","0","外野手"
"0","球桿","0","球竿","0","2610044","1","球棍","0","球棒"
"0","達陣","0","抵達","0","2610046","1","完成","0","以上皆非"
"0","Ace","0","Ad Court","0","2610047","1","Service Attack","0","Service Ball"
"0","面","0","胴","0","2610048","1","小手","0","頭擊"
"0","金屬圓棒","0","木棍","0","2610050","1","毛巾","0","背帶"
"0","２分","0","３分","0","2610051","1","４分","0","５分"
"0","16公分","0","12公分","0","2610052","1","8公分","0","15公分"
"0","綠色","0","紅色","0","2610053","1","藍色","0","褐色"
"0","比賽結束","0","越位","0","2610054","1","紅牌","0","角球"
"0","接球","0","攔網","0","2610055","1","進攻","0","阻擋"
"0","棒球","0","籃球","0","2610057","1","桌球","0","網球"
"0","二次運球","0","一次運球","0","2610058","1","三次運球","0","零次運球"
"0","橄欖球","0","壘球","0","2610059","1","籃球","0","足球"
"0","紡希（夏日）","0","莉瑪（灰姑娘）","0","2611001","1","珠希（工作服）","0","優衣（新年）"
"0","栞（魔法少女）","0","伊緒（黑暗）","0","2611002","1","霞（魔法少女）","0","空花（黑暗）"
"0","力量","0","速度","0","2611003","1","體力","0","毅力"
"0","暴君長老","0","角鹿將軍","0","2611004","1","反逆獸","0","厄勒克特拉夫人"
"0","必殺技","0","技能1","0","2611005","1","定位","0","EX 技能"
"0","３支","0","１支","0","2620002","1","２支","0","４支"
"0","超大曲道","0","特別跳躍","0","2620003","1","超級滑降","0","超級滑雪競賽"
"0","凹凸不平","0","光滑","0","2620005","1","刺刺的","0","黏黏的"
"0","５球","0","７球","0","2620006","1","６球","0","４球"
"0","保齡球","0","撞球","0","2620007","1","飛鏢","0","桌球"
"0","未踩投手板而做假傳","0","未正面朝向擊球員投球","0","2620008","1","踩投手板後傳球給沒有跑壘員的壘包守備員","0","踩投手板後假裝投球卻未投"
"0","背越式","0","仰式","0","2620010","1","三步式","0","飛魚式"
"0","20秒","0","10秒","0","2620011","1","５秒","0","60秒"
"0","自由式","0","蛙泳","0","2620012","1","仰泳","0","蝶泳"
"0","305公分","0","205公分","0","2620013","1","255公分","0","355公分"
"0","４片","0","２片","0","2620014","1","３片","0","６片"
"0","８個","0","10個","0","2620015","1","７個","0","６個"
"0","中場","0","自由球員","0","2620016","1","滑切球","0","側翼"
"0","20分鐘","0","15分鐘","0","2620017","1","30分鐘","0","45分鐘"
"0","手掌心","0","拇指","0","2620018","1","小指","0","手背"
"0","鯖魚折","0","鰺魚折","0","2620022","1","鮭魚折","0","鮪魚折"
"0","７戰４勝制","0","３戰２勝制","0","2620024","1","５戰３勝制","0","９戰５勝制"
"0","冰壺","0","保齡球","0","2620025","1","曲棍球","0","槌球"
"0","內野手有三人","0","正式比賽為九局，同分時得延長","0","2620026","1","四壞球則保送擊球員","0","外野手有三人"
"0","盜壘","0","觸身球","0","2620028","1","牽制","0","代跑"
"0","先發投手","0","4號打者","0","2620029","1","1號打者","0","捕手"
"0","21次","0","20次","0","2620030","1","22次","0","23次"
"0","冰上曲棍球","0","馬球","0","2620031","1","袋棍球","0","板球"
"0","４分","0","３分","0","2620032","1","５分","0","２分"
"0","老鷹","0","小鳥","0","2620033","1","柏忌","0","雙柏忌"
"0","划水","0","撥水","0","2620034","1","拍水","0","打水"
"0","９分","0","12分","0","2620035","1","８分","0","６分"
"0","10個","0","30個","0","2620036","1","50個","0","110個"
"0","無法確定","0","０個","0","2620038","1","１個","0","２個"
"0","過肩摔","0","搥肩","0","2620040","1","露肩膀","0","肩撞"
"0","受罰席","0","傷害席","0","2620041","1","犯規席","0","變臉席"
"0","牛仔競技","0","鬥牛","0","2620042","1","桑搏","0","鬥牛士"
"0","反彈","0","投影幕","0","2620044","1","盜球","0","抄截"
"0","開球","0","藏球","0","2620045","1","帶球","0","打球"
"0","殘瓶","0","二瓶","0","2620046","1","二局","0","剩瓶"
"0","跳遠","0","撐竿跳高","0","2620048","1","三級跳遠","0","跳高"
"0","短跑","0","中跑","0","2620049","1","長跑","0","驛站接力賽"
"0","Skip","0","First","0","2620050","1","Triple","0","Last"
"0","交叉跳","0","交互蹲跳","0","2620051","1","雙重跳","0","跑跳"
"0","42.195km","0","421.95km","0","2620054","1","4219.5km","0","4.2195km"
"0","犯規線","0","全壘打","0","2620057","1","短打","0","飛球"
"0","一桿進洞","0","最優秀高爾夫球手","0","2620058","1","球進水池","0","沙地"
"0","捨身技","0","嘗試技","0","2620059","1","孤注一擲技","0","逆轉技"
"0","國際錦標賽","0","挑戰賽","0","2620060","1","事前賽","0","預演賽"
"0","撞球","0","飛鏢","0","2620061","1","保齡球","0","桌球"
"0","饒舌戰鬥","0","接龍","0","2621001","1","猜拳","0","猜謎"
"0","代碼注入","0","覆蓋指令","0","2621002","1","解構函式","0","數據躍升"
"0","究極金槍鮪","0","涅普堤利昂","0","2621003","1","島鯨","0","天塔帕斯"
"0","極值聖域","0","亂數聖域","0","2621004","1","獸性聖域","0","二元聖域"
"0","海洋聖界","0","超火力全開☆公主突襲","0","2621005","1","深淵終結炸裂","0","極光聖界"
"0","二壘打","0","界外球","0","2630001","1","本壘打","0","出局"
"0","70公分","0","80公分","0","2630002","1","90公分","0","100公分"
"0","柏林馬拉松","0","紐約馬拉松","0","2630004","1","芝加哥馬拉松","0","倫敦馬拉松"
"0","扭抱","0","上勾拳","0","2630006","1","	抱頭防守","0","繞閃"
"0","為了防止被偷","0","為了使腳部動作明顯","0","2630007","1","為了提起幹勁","0","為了壓低成本"
"0","外道魚","0","雜魚","0","2630008","1","目外","0","狙外"
"0","弓懸","0","工懸","0","2630009","1","供懸","0","公懸"
"0","42.195公里","0","41.195公里","0","2630010","1","40.195公里","0","43.195公里"
"0","黃色","0","藍色","0","2630011","1","紅色","0","黑色"
"0","17階級","0","15階級","0","2630012","1","16階級","0","18階級"
"0","300分比賽","0","400分比賽","0","2630013","1","350分比賽","0","450分比賽"
"0","16支","0","12支","0","2630014","1","8支","0","20支"
"0","40mm","0","30mm","0","2630015","1","50mm","0","60mm"
"0","45cm","0","30cm","0","2630016","1","60cm","0","75cm"
"0","23.72公尺","0","15.72公尺","0","2630017","1","31.72公尺","0","38.72公尺"
"0","紅與白","0","紅與藍","0","2630019","1","紅與黑","0","白與黑"
"0","彰化縣","0","雲林縣","0","2630021","1","宜蘭縣","0","嘉義市"
"0","緊急紮營","0","緊急避難","0","2630022","1","臨時居所","0","安營紮寨"
"0","９人","0","８人","0","2630025","1","10人","0","７人"
"0","界外球","0","角球","0","2630026","1","守門員開球","0","十二碼罰球"
"0","橫綱","0","行事","0","2630027","1","觀眾","0","預備力士"
"0","Offshore","0","Onshore","0","2630028","1","Inshore","0","Outshore"
"0","收打","0","回打","0","2630029","1","拉打","0","推打"
"0","紅色","0","白色","0","2630030","1","黑色","0","茶"
"0","高低槓","0","跳馬","0","2630031","1","地板","0","平衡木"
"0","亂取","0","面取","0","2630035","1","掌舵","0","手取"
"0","10","0","9","0","2630037","1","8","0","7"
"0","10cm","0","30cm","0","2630038","1","50cm","0","70cm"
"0","20kg","0","５kg","0","2630040","1","10kg","0","３kg"
"0","籃球","0","足球","0","2630043","1","手球","0","游泳"
"0","４人","0","８人","0","2630044","1","５人","0","３人"
"0","墜球","0","擲球","0","2630045","1","推球","0","曲球"
"0","三壘","0","一壘","0","2630046","1","二壘","0","本壘"
"0","板頭","0","甲板","0","2630048","1","頂端","0","頂點"
"0","２場","0","３場","0","2630049","1","４場","0","５場"
"0","比球","0","指球","0","2630051","1","揮球","0","猜拳"
"0","Kiss Shot","0","Miss Shot","0","2630052","1","Pass Shot","0","Mass Shot"
"0","５分","0","１分","0","2630053","1","２分","0","10分"
"0","Low Blow","0","Under Low","0","2630054","1","Downward Blow","0","Leg Blow"
"0","堆石標","0","堆是標","0","2630055","1","堆十標","0","堆食標"
"0","機會","0","威脅","0","2630056","1","優勢","0","劣勢"
"0","橄欖球","0","足球","0","2630058","1","排球","0","籃球"
"0","空架雪車","0","平底雪橇","0","2630059","1","冬季兩項","0","有舵雪橇"
"0","C卡","0","A卡","0","2630060","1","B卡","0","D卡"
"0","Pocket","0","Nugget","0","2630061","1","Socket","0","Baguette"
"0","哥布林小兵","0","哥布林王者","0","2631001","1","哥布林大師","0","哥布林領主"
"0","海神法杖","0","嵐擊之槍","0","2631002","1","雷擊之槍","0","激浪之拳"
"0","昇龍擺尾球","0","昇龍觸身球","0","2631003","1","昇龍剪","0","昇龍羽翼"
"0","順子賽艇","0","沙灘排球","0","2631004","1","沙灘搶旗","0","沙灘棒球"
"0","七界霸王晦冥喝破之裝","0","七界究極晦冥喝破之裝","0","2631005","1","大海帝王晦冥喝破之裝","0","七海霸者晦冥喝破之裝"
