1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","11","11","11","0","11","0","0","1","0","0","11","1209","10","0","189","670260011","11","11","11","0","11","11","200000001","0","11","30","0","10","11","10","13","11","11","11","202600","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1213","10","0","193","670260012","12","12","12","0","12","12","200000001","0","12","30","0","10","12","10","13","12","12","12","202600","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1217","10","0","198","670260013","13","13","13","0","13","13","200000001","0","13","30","0","10","13","10","14","13","13","13","202600","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1221","11","0","202","670260014","14","14","14","0","14","14","200000001","0","14","30","0","10","14","10","14","14","14","14","202600","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1225","12","0","206","670260015","15","15","15","0","15","15","200000001","0","15","30","0","10","15","10","15","15","15","15","202600","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1676","12","0","238","670260016","16","16","16","0","16","16","200000001","0","16","30","0","10","16","10","15","16","16","16","202600","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","2127","12","0","269","670260017","17","17","17","0","17","17","200000001","0","17","30","0","10","17","10","15","17","17","17","202600","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","2388","12","0","276","670260018","18","18","18","0","18","18","200000001","0","18","30","0","10","18","10","15","18","18","18","202600","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","2649","12","0","283","670260019","19","19","19","0","19","19","200000001","0","19","30","0","10","19","10","16","19","19","19","202600","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","2911","12","0","290","670260020","20","20","20","0","20","20","200000001","0","20","30","0","10","20","10","16","20","20","20","202600","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","3013","12","0","308","670260021","21","21","21","0","21","21","200000001","0","21","30","0","10","21","10","17","21","21","21","202600","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","3116","12","0","326","670260022","22","22","22","0","22","22","200000001","0","22","30","0","10","22","10","17","22","22","22","202600","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","3369","12","0","326","670260023","23","23","23","0","23","23","200000001","0","23","30","0","10","23","10","17","23","23","23","202600","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","3586","14","0","361","670260024","24","24","24","0","24","24","200000001","0","24","30","0","10","24","10","19","24","24","24","202600","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","3802","16","0","395","670260025","25","25","25","0","25","25","200000001","0","25","30","0","10","25","10","21","25","25","25","202600","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","4018","17","0","430","670260026","26","26","26","0","26","26","200000001","0","26","30","0","10","26","10","24","26","26","26","202600","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","4234","19","0","464","670260027","27","27","27","0","27","27","200000001","0","27","30","0","10","27","10","26","27","27","27","202600","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","4451","20","0","499","670260028","28","28","28","0","28","28","200000001","0","28","30","0","10","28","10","28","28","28","28","202600","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","5872","20","0","547","670260029","29","29","29","0","29","29","200000001","0","29","30","0","10","29","10","29","29","29","29","202600","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","5979","20","0","603","670260030","30","30","30","0","30","30","200000001","0","30","30","0","10","30","10","29","30","30","30","202600","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","6087","20","0","658","670260031","31","31","31","0","31","31","200000001","0","31","30","0","10","31","10","28","31","31","31","202600","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","6195","20","0","670","670260032","32","32","32","0","32","32","200000001","0","32","30","0","10","32","10","28","32","32","32","202600","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","6303","20","0","682","670260033","33","33","33","0","33","33","200000001","0","33","30","0","10","33","10","28","33","33","33","202600","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","7587","21","0","694","670260034","34","34","34","0","34","34","200000001","0","34","30","0","10","34","10","28","34","34","34","202600","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","7911","24","0","726","670260035","35","35","35","0","35","35","200000001","0","35","30","0","10","35","10","32","35","35","35","202600","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","8235","26","0","758","670260036","36","36","36","0","36","36","200000001","0","36","30","0","10","36","10","36","36","36","36","202600","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","8559","29","0","790","670260037","37","37","37","0","37","37","200000001","0","37","30","0","10","37","10","39","37","37","37","202600","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","8884","31","0","822","670260038","38","38","38","0","38","38","200000001","0","38","30","0","10","38","10","43","38","38","38","202600","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","9364","29","0","920","670260039","39","39","39","0","39","39","200000001","0","39","30","0","10","39","10","42","39","39","39","202600","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","10292","31","0","973","670260040","40","40","40","0","40","40","200000001","0","40","30","0","10","40","10","44","40","40","40","202600","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","10325","31","0","1228","670260041","41","41","41","0","41","41","200000001","0","41","30","0","10","41","10","44","41","41","41","202600","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","11167","32","0","1228","670260042","42","42","42","0","42","42","200000001","0","42","30","0","10","42","10","45","42","42","42","202600","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","12009","33","0","1228","670260043","43","43","43","0","43","43","200000001","0","43","30","0","10","43","10","46","43","43","43","202600","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","12851","34","0","1228","670260044","44","44","44","0","44","44","200000001","0","44","30","0","10","44","10","47","44","44","44","202600","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","12810","41","0","1362","670260045","45","45","45","0","45","45","200000001","0","45","30","0","10","45","10","52","45","45","45","202600","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","13652","42","0","1440","670260046","46","46","46","0","46","46","200000001","0","46","30","0","10","46","10","53","46","46","46","202600","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","14494","42","0","1517","670260047","47","47","47","0","47","47","200000001","0","47","30","0","10","47","10","53","47","47","47","202600","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","14697","46","0","1595","670260048","48","48","48","0","48","48","200000001","0","48","30","0","10","48","10","61","48","48","48","202600","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","15031","47","0","1667","670260049","49","49","49","0","49","49","200000001","0","49","30","0","10","49","10","61","49","49","49","202600","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","15364","48","0","1739","670260050","50","50","50","0","50","50","200000001","0","50","30","0","10","50","10","62","50","50","50","202600","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","15697","50","0","1810","670260051","51","51","51","0","51","51","200000001","0","51","30","0","10","51","10","62","51","51","51","202600","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","16031","51","0","1882","670260052","52","52","52","0","52","52","200000001","0","52","30","0","10","52","10","63","52","52","52","202600","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","16364","52","0","1954","670260053","53","53","53","0","53","53","200000001","0","53","30","0","10","53","10","63","53","53","53","202600","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","16364","53","0","2054","670260054","54","54","54","0","54","54","200000001","0","54","30","0","10","54","10","64","54","54","54","202600","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","16697","53","0","2114","670260055","55","55","55","0","55","55","200000001","0","55","30","0","10","55","10","64","55","55","55","202600","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","17031","53","0","2174","670260056","56","56","56","0","56","56","200000001","0","56","30","0","10","56","10","64","56","56","56","202600","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","17364","53","0","2234","670260057","57","57","57","0","57","57","200000001","0","57","30","0","10","57","10","64","57","57","57","202600","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","17697","53","0","2294","670260058","58","58","58","0","58","58","200000001","0","58","30","0","10","58","10","64","58","58","58","202600","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","18031","53","0","2354","670260059","59","59","59","0","59","59","200000001","0","59","30","0","10","59","10","64","59","59","59","202600","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","18364","53","0","2414","670260060","60","60","60","0","60","60","200000001","0","60","30","0","10","60","10","64","60","60","60","202600","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","18697","53","0","2474","670260061","61","61","61","0","61","61","200000001","0","61","30","0","10","61","10","64","61","61","61","202600","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","19419","53","0","2521","670260062","62","62","62","0","62","62","200000001","0","62","30","0","10","62","10","64","62","62","62","202600","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","20142","53","0","2567","670260063","63","63","63","0","63","63","200000001","0","63","30","0","10","63","10","64","63","63","63","202600","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","20864","53","0","2614","670260064","64","64","64","0","64","64","200000001","0","64","30","0","10","64","10","64","64","64","64","202600","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","21586","53","0","2661","670260065","65","65","65","0","65","65","200000001","0","65","30","0","10","65","10","64","65","65","65","202600","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","22308","53","0","2707","670260066","66","66","66","0","66","66","200000001","0","66","30","0","10","66","10","64","66","66","66","202600","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","23031","53","0","2754","670260067","67","67","67","0","67","67","200000001","0","67","30","0","10","67","10","64","67","67","67","202600","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","23753","53","0","2801","670260068","68","68","68","0","68","68","200000001","0","68","30","0","10","68","10","64","68","68","68","202600","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","24475","53","0","2847","670260069","69","69","69","0","69","69","200000001","0","69","30","0","10","69","10","64","69","69","69","202600","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","25197","53","0","2894","670260070","70","70","70","0","70","70","200000001","0","70","30","0","10","70","10","64","70","70","70","202600","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","25920","53","0","2941","670260071","71","71","71","0","71","71","200000001","0","71","30","0","10","71","10","64","71","71","71","202600","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","261","5","0","0","670270001","1","1","1","0","1","1","200000001","35","1","30","0","10","1","10","3","1","1","1","202700","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","342","7","0","0","670270002","2","2","2","0","2","2","200000001","39","2","30","0","10","2","10","4","2","2","2","202700","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","570","8","0","0","670270003","3","3","3","0","3","3","200000001","42","3","30","0","10","3","10","5","3","3","3","202700","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","503","8","0","0","670270004","4","4","4","0","4","4","200000001","61","4","30","0","10","4","10","5","4","4","4","202700","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","559","10","0","0","670270005","5","5","5","0","5","5","200000001","91","5","30","0","10","5","10","6","5","5","5","202700","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","613","11","0","0","670270006","6","6","6","0","6","6","200000001","119","6","30","0","10","6","10","8","6","6","6","202700","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","755","13","0","0","670270007","7","7","7","0","7","7","200000001","148","7","30","0","10","7","10","9","7","7","7","202700","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","895","15","0","0","670270008","8","8","8","0","8","8","200000001","176","8","30","0","10","8","10","10","8","8","8","202700","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","921","15","0","0","670270009","9","9","9","0","9","9","200000001","190","9","30","0","10","9","10","10","9","9","9","202700","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","948","16","0","0","670270010","10","10","10","0","10","10","200000001","203","10","30","0","10","10","10","12","10","10","10","202700","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","973","16","0","0","670270011","11","11","11","0","11","11","200000001","216","11","30","0","10","11","10","12","11","11","11","202700","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","999","16","0","0","670270012","12","12","12","0","12","12","200000001","229","12","30","0","10","12","10","12","12","12","12","202700","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1183","18","0","0","670270013","13","13","13","0","13","13","200000001","252","13","30","0","10","13","10","13","13","13","13","202700","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1367","20","0","0","670270014","14","14","14","0","14","14","200000001","276","14","30","0","10","14","10","14","14","14","14","202700","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1552","20","0","0","670270015","15","15","15","0","15","15","200000001","300","15","30","0","10","15","10","14","15","15","15","202700","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1736","20","0","0","670270016","16","16","16","0","16","16","200000001","323","16","30","0","10","16","10","16","16","16","16","202700","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","1921","23","0","0","670270017","17","17","17","0","17","17","200000001","346","17","30","0","10","17","10","17","17","17","17","202700","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","2105","24","0","0","670270018","18","18","18","0","18","18","200000001","369","18","30","0","10","18","10","18","18","18","18","202700","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","2290","24","0","0","670270019","19","19","19","0","19","19","200000001","393","19","30","0","10","19","10","18","19","19","19","202700","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","2474","26","0","0","670270020","20","20","20","0","20","20","200000001","416","20","30","0","10","20","10","19","20","20","20","202700","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","2610","26","0","0","670270021","21","21","21","0","21","21","200000001","429","21","30","0","10","21","10","19","21","21","21","202700","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","2745","26","0","0","670270022","22","22","22","0","22","22","200000001","442","22","30","0","10","22","10","19","22","22","22","202700","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","2881","26","0","0","670270023","23","23","23","0","23","23","200000001","455","23","30","0","10","23","10","19","23","23","23","202700","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","2862","39","0","0","670270024","24","24","24","0","24","24","200000001","527","24","30","0","10","24","10","31","24","24","24","202700","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","3313","39","0","0","670270025","25","25","25","0","25","25","200000001","586","25","30","0","10","25","10","31","25","25","25","202700","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","3413","39","0","0","670270026","26","26","26","0","26","26","200000001","586","26","30","0","10","26","10","31","26","26","26","202700","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","3704","40","0","0","670270027","27","27","27","0","27","27","200000001","593","27","30","0","10","27","10","32","27","27","27","202700","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","3994","41","0","0","670270028","28","28","28","0","28","28","200000001","625","28","30","0","10","28","10","33","28","28","28","202700","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","4285","41","0","0","670270029","29","29","29","0","29","29","200000001","657","29","30","0","10","29","10","33","29","29","29","202700","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","4575","42","0","0","670270030","30","30","30","0","30","30","200000001","690","30","30","0","10","30","10","34","30","30","30","202700","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","4866","42","0","0","670270031","31","31","31","0","31","31","200000001","722","31","30","0","10","31","10","34","31","31","31","202700","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","5156","43","0","0","670270032","32","32","32","0","32","32","200000001","754","32","30","0","10","32","10","35","32","32","32","202700","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","5828","46","0","0","670270033","33","33","33","0","33","33","200000001","795","33","30","0","10","33","10","37","33","33","33","202700","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","6499","48","0","0","670270034","34","34","34","0","34","34","200000001","836","34","30","0","10","34","10","39","34","34","34","202700","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","7171","51","0","0","670270035","35","35","35","0","35","35","200000001","878","35","30","0","10","35","10","41","35","35","35","202700","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","7843","53","0","0","670270036","36","36","36","0","36","36","200000001","919","36","30","0","10","36","10","43","36","36","36","202700","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","8514","56","0","0","670270037","37","37","37","0","37","37","200000001","960","37","30","0","10","37","10","45","37","37","37","202700","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","9186","58","0","0","670270038","38","38","38","0","38","38","200000001","1001","38","30","0","10","38","10","47","38","38","38","202700","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","9858","61","0","0","670270039","39","39","39","0","39","39","200000001","1043","39","30","0","10","39","10","49","39","39","39","202700","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","10529","63","0","0","670270040","40","40","40","0","40","40","200000001","1084","40","30","0","10","40","10","51","40","40","40","202700","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","11201","66","0","0","670270041","41","41","41","0","41","41","200000001","1125","41","30","0","10","41","10","53","41","41","41","202700","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","12938","68","0","0","670270042","42","42","42","0","42","42","200000001","1416","42","30","0","10","42","10","53","42","42","42","202700","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","12482","72","0","0","670270043","43","43","43","0","43","43","200000001","1430","43","30","0","10","43","10","56","43","43","43","202700","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","13446","76","0","0","670270044","44","44","44","0","44","44","200000001","1500","44","30","0","10","44","10","59","44","44","44","202700","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","14043","80","0","0","670270045","45","45","45","0","45","45","200000001","1528","45","30","0","10","45","10","61","45","45","45","202700","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","14640","85","0","0","670270046","46","46","46","0","46","46","200000001","1475","46","30","0","10","46","10","64","46","46","46","202700","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","16773","86","0","0","670270047","47","47","47","0","47","47","200000001","1454","47","30","0","10","47","10","71","47","47","47","202700","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","19016","87","0","0","670270048","48","48","48","0","48","48","200000001","1635","48","30","0","10","48","10","71","48","48","48","202700","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","19863","87","0","0","670270049","49","49","49","0","49","49","200000001","1653","49","30","0","10","49","10","71","49","49","49","202700","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","19863","89","0","0","670270050","50","50","50","0","50","50","200000001","1492","50","30","0","10","50","10","75","50","50","50","202700","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","19863","90","0","0","670270051","51","51","51","0","51","51","200000001","1736","51","30","0","10","51","10","75","51","51","51","202700","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","19863","90","0","0","670270052","52","52","52","0","52","52","200000001","1736","52","30","0","10","52","10","76","52","52","52","202700","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","20863","91","0","0","670270053","53","53","53","0","53","53","200000001","1786","53","30","0","10","53","10","77","53","53","53","202700","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","21863","91","0","0","670270054","54","54","54","0","54","54","200000001","1836","54","30","0","10","54","10","77","54","54","54","202700","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","22863","92","0","0","670270055","55","55","55","0","55","55","200000001","1886","55","30","0","10","55","10","78","55","55","55","202700","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","23863","92","0","0","670270056","56","56","56","0","56","56","200000001","1936","56","30","0","10","56","10","78","56","56","56","202700","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","24863","93","0","0","670270057","57","57","57","0","57","57","200000001","1986","57","30","0","10","57","10","79","57","57","57","202700","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","25863","93","0","0","670270058","58","58","58","0","58","58","200000001","2036","58","30","0","10","58","10","79","58","58","58","202700","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","26863","94","0","0","670270059","59","59","59","0","59","59","200000001","2086","59","30","0","10","59","10","80","59","59","59","202700","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","27863","94","0","0","670270060","60","60","60","0","60","60","200000001","2136","60","30","0","10","60","10","80","60","60","60","202700","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","28863","95","0","0","670270061","61","61","61","0","61","61","200000001","2186","61","30","0","10","61","10","81","61","61","61","202700","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","29345","97","0","0","670270062","62","62","62","0","62","62","200000001","2253","62","30","0","10","62","10","82","62","62","62","202700","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","29827","99","0","0","670270063","63","63","63","0","63","63","200000001","2319","63","30","0","10","63","10","83","63","63","63","202700","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","30309","102","0","0","670270064","64","64","64","0","64","64","200000001","2386","64","30","0","10","64","10","84","64","64","64","202700","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","30791","104","0","0","670270065","65","65","65","0","65","65","200000001","2452","65","30","0","10","65","10","85","65","65","65","202700","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","31273","106","0","0","670270066","66","66","66","0","66","66","200000001","2519","66","30","0","10","66","10","86","66","66","66","202700","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","31755","108","0","0","670270067","67","67","67","0","67","67","200000001","2585","67","30","0","10","67","10","87","67","67","67","202700","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","32236","110","0","0","670270068","68","68","68","0","68","68","200000001","2652","68","30","0","10","68","10","88","68","68","68","202700","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","32718","113","0","0","670270069","69","69","69","0","69","69","200000001","2718","69","30","0","10","69","10","89","69","69","69","202700","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","33200","115","0","0","670270070","70","70","70","0","70","70","200000001","2785","70","30","0","10","70","10","90","70","70","70","202700","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","33682","117","0","0","670270071","71","71","71","0","71","71","200000001","2852","71","30","0","10","71","10","91","71","71","71","202700","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","3109","2","0","0","670280001","1","1","1","0","1","1","200000006","90","1","30","0","10","1","10","3","1","1","1","202800","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","3260","8","0","0","670280002","2","2","2","0","2","2","200000006","112","2","30","0","10","2","10","4","2","2","2","202800","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","3410","5","0","0","670280003","3","3","3","0","3","3","200000006","134","3","30","0","10","3","10","4","3","3","3","202800","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","3561","6","0","0","670280004","4","4","4","0","4","4","200000006","156","4","30","0","10","4","10","5","4","4","4","202800","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","3711","7","0","0","670280005","5","5","5","0","5","5","200000006","178","5","30","0","10","5","10","5","5","5","5","202800","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","3862","7","0","0","670280006","6","6","6","0","6","6","200000006","200","6","30","0","10","6","10","6","6","6","6","202800","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","4012","8","0","0","670280007","7","7","7","0","7","7","200000006","222","7","30","0","10","7","10","6","7","7","7","202800","7","7","0","1"
