2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3
"501","","1","","nop_talk_wish3","501096","","","0.2","111931","3"
"501","0","0","","vo_drama_10082001_011","501097","","","","vo_drama_10082001","21"
"501","1","4","0","伊莉亞小姐……\n我非常了解妳的感受。","501098","0.5","0","0","111931","11"
"501","","","","","501099","","","","501098","91"
"501","","1","","nop_idle_wish3","501100","","","0.2","111931","3"
"501","","","","0","501101","","","","120731","4"
"501","","1","","nop_talk_shy","501102","","","0.2","120731","3"
"501","0","0","","vo_drama_10082001_012","501103","","","","vo_drama_10082001","21"
"501","1","4","0","可可蘿小姐……","501104","0.5","0","0","120731","11"
"501","","","","","501105","","","","501104","91"
"501","nop_idle_joy1","0","","nop_smile2","501106","","0.2","0.2","111831","3"
"501","nop_idle_normal","0","","nop_smile2","501107","","0","0.2","112031","3"
"501","","","","1","501108","","","","1","93"
"501","","1","","nop_idle_shy2","501109","","","0.2","120731","3"
"501","","1","","nop_talk_bitter","501110","","","0.2","112031","3"
"501","0","0","","vo_drama_10082001_013","501111","","","","vo_drama_10082001","21"
"501","1","5","0","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","501112","0.5","0","0","112031","11"
"501","","","","1","501113","","","","6","93"
"501","nop_talk_doya_loop","0","1","nop_talk_doya","501114","","0.2","0.2","112031","3"
"501","","","","","501115","","","","501112","91"
"501","","1","","nop_idle_doya","501116","","","0.2","112031","3"
"501","","","","1","501117","","","","0.5","93"
"501","","1","","nop_talk_joy2","501118","","","0.2","111831","3"
"501","0","0","","vo_drama_10082001_014","501119","","","","vo_drama_10082001","21"
"501","1","4","0","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","501120","0.5","0","0","111831","11"
"501","","","","1","501121","","","","8","93"
"501","nop_talk_guts2_loop","0","1","nop_talk_guts2","501122","","","0.2","111831","3"
"501","","","","","501123","","","","501120","91"
"501","","1","","nop_idle_guts2","501124","","","0.2","111831","3"
"501","","","","1","501125","","","","120731","4"
"501","nop_talk_wish","0","1","nop_talk_normal","501126","","0.2","0.2","120731","3"
"501","0","0","","vo_drama_10082001_015","501127","","","","vo_drama_10082001","21"
"501","1","6","0","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","501128","1","0","0","120731","11"
"501","","","","1","501129","","","","8.5","93"
"501","nop_01_shephy_pose_loop","0","1","nop_01_shephy_pose","501130","","0","0.2","120731","3"
"501","","","","0","501131","","","","2.5","93"
"501","","1","","nop_handclap_long","501132","","","0.2","111831","3"
"501","","1","","nop_talk_wish3","501133","","","0.2","111931","3"
"501","nop_talk_doya_loop","0","1","nop_talk_doya","501134","","0","0.2","112031","3"
"501","nop_talk_arm_crossed_loop","0","1","nop_talk_arm_crossed","501135","","0","0.2","120931","3"
"501","","1","","nop_01_ruka_hello_long","501136","","","0.2","120831","3"
"501","","","","","501137","","","","501128","91"
"501","","","","0","501138","","","","0.5","93"
"501","","","","0","501139","","","","0.5","93"
"502","-150","105","-255","108731","502001","nop_idle_joy_normal","0","1.95","1","1"
"502","150","104","-255","108831","502002","nop_idle_joy1","1","1.95","1","1"
"502","-300","101","-225","108931","502003","nop_idle_normal","0","1.95","1","1"
"502","","","","0","502004","","","","0.5","93"
"502","0","0","","vo_drama_10082002_001","502005","","","","vo_drama_10082002","21"
"502","1","4","0","騎士先生，\n新年快樂。","502006","0.5","0","0","108831","11"
"502","","1","","nop_talk_joy3_blink","502007","","","0.2","108831","3"
"502","","","","1","502008","","","","1","93"
"502","","1","","nop_bow","502009","","","0.2","108831","3"
"502","","","","1","502010","","","","2.25","93"
"502","","1","","nop_idle_normal_joy","502011","","","0.2","108831","3"
"502","","","","","502012","","","","502006","91"
"502","0","0","","vo_drama_10082002_002","502013","","","","vo_drama_10082002","21"
"502","1","4","0","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","502014","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy2","502015","","","0.2","108731","3"
"502","","","","","502016","","","","502014","91"
"502","","1","","nop_idle_joy1","502017","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_003","502018","","","","vo_drama_10082002","21"
"502","1","4","0","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","502019","0.5","0","0","108931","11"
"502","","1","","nop_talk_thinking","502020","","","0.2","108931","3"
"502","","","","","502021","","","","502019","91"
"502","","1","","nop_idle_thinking","502022","","","0.2","108931","3"
"502","0","0","","vo_drama_10082002_004","502023","","","","vo_drama_10082002","21"
"502","1","6","0","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","502024","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy3_blink2","502025","","","0.2","108731","3"
"502","","","","1","502026","","","","1.5","93"
"502","","1","","nop_talk_joy1_normal","502027","","","0.2","108731","3"
"502","","","","","502028","","","","502024","91"
"502","","1","","nop_idle_joy_normal","502029","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_005","502030","","","","vo_drama_10082002","21"
"502","1","5","0","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","502031","0.5","0","0","108931","11"
"502","","1","","nop_talk_joy3_blink2","502032","","","0.2","108931","3"
"502","","","","1","502033","","","","8","93"
"502","","1","","nop_talk_joy3_blink","502034","","","0.2","108931","3"
"502","","","","","502035","","","","502031","91"
"502","","1","","nop_idle_thinking","502036","","","0.2","108931","3"
"502","0","0","","vo_drama_10082002_006","502037","","","","vo_drama_10082002","21"
"502","1","4","0","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","502038","0.5","0","0","108831","11"
"502","","1","","nop_talk_memory","502039","","","0.2","108831","3"
"502","","","","1","502040","","","","4.75","93"
"502","","1","","nop_talk_anger2","502041","","","0.2","108831","3"
"502","","","","1","502042","","","","3.5","93"
"502","","1","","nop_talk_normal_dere2","502043","","","0.2","108831","3"
"502","","","","","502044","","","","502038","91"
"502","","","","1","502045","","","","0.1","93"
"502","","1","","nop_idle_normal","502046","","","0.2","108831","3"
"502","0","0","","vo_drama_10082002_007","502047","","","","vo_drama_10082002","21"
"502","1","4","0","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","502048","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy3_blink","502049","","","0.2","108731","3"
"502","","","","1","502050","","","","5.5","93"
"502","","1","","nop_look_talk_sad","502051","","","0.2","108731","3"
"502","","","","1","502052","","","","1","93"
"502","","1","","nop_talk_joy2","502053","","","0.2","108731","3"
"502","","","","","502054","","","","502048","91"
"502","","1","","nop_idle_joy1","502055","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_008","502056","","","","vo_drama_10082002","21"
"502","1","4","0","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","502057","0.5","0","0","108931","11"
"502","","1","","nop_talk_joy1_normal","502058","","","0.2","108931","3"
"502","","","","1","502059","","","","3.5","93"
"502","","1","","nop_talk_joy3_blink","502060","","","0.2","108931","3"
"502","","","","1","502061","","","","8.5","93"
"502","","0","","nop_talk_arm_crossed","502062","","","0.2","108931","3"
"502","","","","1","502063","","","","1","93"
"502","","1","","nop_idle_arm_crossed","502064","","","0.2","108931","3"
"502","","","","","502065","","","","502057","91"
"502","0","0","","vo_drama_10082002_009","502066","","","","vo_drama_10082002","21"
"502","1","6","0","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","502067","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy3_blink","502068","","","0.2","108731","3"
"502","","","","1","502069","","","","6","93"
"502","","1","","nop_talk_joy2","502070","","","0.2","108731","3"
"502","","","","","502071","","","","502067","91"
"502","","1","","nop_idle_joy1","502072","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_010","502073","","","","vo_drama_10082002","21"
"502","1","4","0","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","502074","0.5","0","0","108931","11"
"502","","1","","nop_talk_joy3_blink2","502075","","","0.2","108931","3"
"502","","","","1","502076","","","","7.5","93"
"502","","1","","nop_idle_sad","502077","","","0.2","108831","3"
"502","1","1.5","0","1","502078","0","0","0","108831","12"
"502","","1","","nop_talk_worry","502079","","","0.2","108931","3"
"502","","1","","nop_idle_normal_suprise1","502080","","","0.2","108731","3"
"502","","","","","502081","","","","502074","91"
"502","","","","","502082","","","","502078","91"
"502","","1","","nop_idle_worry","502083","","","0.2","108931","3"
"502","0","0","","vo_drama_10082002_011","502084","","","","vo_drama_10082002","21"
"502","1","5","0","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","502085","0.5","0","0","108831","11"
"502","","1","","nop_talk_joy1_sad","502086","","","0.2","108831","3"
"502","","","","1","502087","","","","7","93"
"502","","1","","nop_talk_sad3","502088","","","0.2","108831","3"
"502","","","","","502089","","","","502085","91"
"502","","1","","nop_idle_sad3","502090","","","0.2","108831","3"
"502","0","0","","vo_drama_10082002_012","502091","","","","vo_drama_10082002","21"
"502","1","6","0","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","502092","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy2","502093","","","0.2","108731","3"
"502","","","","1","502094","","","","6","93"
"502","nop_idle_guts5","0","1","nop_talk_guts5","502095","","0.2","0.2","108731","3"
"502","","","","","502096","","","","502092","91"
"502","","1","","nop_idle_guts5","502097","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_013","502098","","","","vo_drama_10082002","21"
"502","1","6","0","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","502099","0.5","0","0","108931","11"
"502","","0","","nop_talk_arm_crossed","502100","","","0.2","108931","3"
"502","","","","1","502101","","","","1","93"
"502","","0","","nop_talk_arm_crossed_loop","502102","","","0.2","108931","3"
"502","","","","1","502103","","","","1","93"
"502","","1","","nop_talk_normal","502104","","","0.2","108931","3"
"502","","","","","502105","","","","502099","91"
"502","","1","","nop_idle_normal","502106","","","0.2","108931","3"
"502","0","0","","vo_drama_10082002_014","502107","","","","vo_drama_10082002","21"
"502","1","4","0","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","502108","0.5","0","0","108731","11"
"502","","1","","nop_talk_joy2","502109","","","0.2","108731","3"
"502","","","","","502110","","","","502108","91"
"502","","1","","nop_idle_joy_normal","502111","","","0.2","108731","3"
"502","0","0","","vo_drama_10082002_015","502112","","","","vo_drama_10082002","21"
"502","1","6","0","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","502113","0.5","0","0","108831","11"
"502","","1","","nop_talk_joy1_normal","502114","","","0.2","108831","3"
"502","","","","1","502115","","","","2","93"
"502","","1","","nop_look_talk_wish","502116","","","0.2","108831","3"
"502","","","","1","502117","","","","1","93"
"502","nop_idle_joy1","0","1","nop_bow","502118","","0.2","0.2","108831","3"
"502","","","","1","502119","","","","0.2","93"
"502","nop_idle_joy2","0","1","nop_bow","502120","","0.2","0.2","108731","3"
"502","nop_idle_joy1","0","1","nop_bow","502121","","0.2","0.2","108931","3"
"502","","","","1","502122","","","","3","93"
"502","","","","","502123","","","","502113","91"
"502","","","","0","502124","","","","0.5","93"
"503","1000","104","-300","102011","503001","nop_idle_joy2","1","1.95","1","1"
"503","1000","105","-270","100411","503002","nop_idle_normal","1","1.95","1","1"
"503","1000","101","-235","103631","503003","nop_idle_normal","1","1.95","1","1"
"503","-275","106","-255","1","503004","NoItem_idle","0","1.95","1","5"
"503","-105","-215","1","11","503005","","","0","1","31"
"503","","","","0","503006","","","","0","93"
"503","","1","","nop_run","503007","","","0.2","100411","3"
"503","5","-255","","-275","503008","","","","100411","2"
"503","","","","","503009","","","","0.5","93"
"503","","1","","nop_run","503010","","","0.2","102011","3"
"503","5","-230","","-140","503011","","","","102011","2"
"503","","","","","503012","","","","1","93"
"503","","1","","nop_run","503013","","","0.2","103631","3"
"503","4.5","-235","","150","503014","","","","103631","2"
"503","","","","","503015","","","","3.4","93"
"503","","","","0","503016","","","","100411","4"
"503","","1","","nop_idle_normal","503017","","","0.2","100411","3"
"503","","","","","503018","","","","0.1","93"
"503","nop_idle_joy1","0","1","nop_03_misogi_hello_long","503019","","0.2","0.2","100411","3"
"503","","0","","4","503020","","","","100411","12"
"503","","","","","503021","","","","0.4","93"
"503","","","","0","503022","","","","102011","4"
"503","","1","","nop_idle_normal","503023","","","0.2","102011","3"
"503","","","","","503024","","","","0.1","93"
"503","nop_idle_joy1","0","1","nop_03_mimi_swing","503025","","0.2","0.2","102011","3"
"503","","0","","4","503026","","","","102011","12"
"503","","","","","503027","","","","0.5","93"
"503","nop_03_kyoka_idle_doya","0","1","nop_03_kyoka_talk_doya","503028","","0","0.2","103631","3"
"503","","0","","4","503029","","","-40","103631","12"
"503","","","","0","503030","","","","1.5","93"
"503","","1","","nop_talk_joy2","503031","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_001","503032","","","","vo_drama_10082003","21"
"503","1","4","0","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","503033","0.5","0","0","102011","11"
"503","","","","","503034","","","","503033","91"
"503","","1","","nop_idle_joy1","503035","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_002","503036","","","","vo_drama_10082003","21"
"503","1","5","0","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","503037","1","0","0","100411","11"
"503","","1","","nop_talk_joy2","503038","","","0.2","100411","3"
"503","","","","1","503039","","","","4","93"
"503","nop_03_misogi_trick_loop","0","1","nop_03_misogi_trick_in","503040","","0","0.2","1","3"
"503","nop_03_misogi_trick_loop","0","1","nop_03_misogi_trick_in","503041","","0","0.2","100411","3"
"503","","","","1","503042","","","","2","93"
"503","","","","1","503043","","","","11","32"
"503","NoItem_idle","0","1","nop_03_misogi_trick_out","503044","","0.2","0.2","1","3"
"503","nop_talk_joy2","0","1","nop_03_misogi_trick_out","503045","","0.2","0.2","100411","3"
"503","","","","1","503046","","","","0.1","93"
"503","","","","1","503047","","","","102011","4"
"503","nop_03_mimi_surprise_loop","0","1","nop_03_mimi_surprise","503048","","0","0.2","102011","3"
"503","nop_03_kyoka_surprise_loop","0","1","nop_03_kyoka_surprise","503049","","0","0.2","103631","3"
"503","","","","","503050","","","","503037","91"
"503","","1","","nop_idle_joy2","503051","","","0.2","100411","3"
"503","0","0","","vo_drama_10082003_003","503052","","","","vo_drama_10082003","21"
"503","1","6","0","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","503053","0.5","0","0","103631","11"
"503","","1","","nop_talk_anger","503054","","","0.2","103631","3"
"503","","","","1","503055","","","","4","93"
"503","nop_talk_arm_crossed_loop_anger","0","1","nop_talk_arm_crossed_anger","503056","","0","0.2","103631","3"
"503","","","","","503057","","","","503053","91"
"503","","1","","nop_idle_normal","503058","","","0.2","100411","3"
"503","","1","","nop_idle_arm_crossed_anger","503059","","","0.2","103631","3"
"503","","","","0","503060","","","","102011","4"
"503","0","0","","vo_drama_10082003_004","503061","","","","vo_drama_10082003","21"
"503","1","5","0","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","503062","0.5","0","0","102011","11"
"503","","1","","nop_talk_surprise_kira","503063","","","0.2","102011","3"
"503","","","","1","503064","","","","4","93"
"503","nop_idle_surprise1","0","1","nop_surprise","503065","","0","0.2","103631","3"
"503","","","","","503066","","","","503062","91"
"503","","1","","nop_idle_surprise_kira","503067","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_005","503068","","","","vo_drama_10082003","21"
"503","1","4","0","盯……\n太好了。年菜裡，\n好像沒有放青椒……","503069","0.5","0","0","103631","11"
"503","","1","","nop_talk_jitome","503070","","","0.2","103631","3"
"503","","","","1","503071","","","","1.5","93"
"503","","1","","nop_talk_sad3","503072","","","0.2","103631","3"
"503","","","","","503073","","","","503069","91"
"503","","1","","nop_idle_sad3","503074","","","0.2","103631","3"
"503","","1","","nop_idle_joy1","503075","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_006","503076","","","","vo_drama_10082003","21"
"503","1","6","0","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","503077","0","0","0","100411","11"
"503","","1","","nop_talk_joy2","503078","","","0.2","100411","3"
"503","","","","","503079","","","","503077","91"
"503","","1","","nop_idle_normal","503080","","","0.2","100411","3"
"503","0","0","","vo_drama_10082003_007","503081","","","","vo_drama_10082003","21"
"503","1","5","0","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","503082","0","0","0","103631","11"
"503","","1","","nop_talk_anger2","503083","","","0.2","103631","3"
"503","","","","","503084","","","","503082","91"
"503","","1","","nop_idle_sad","503085","","","0.2","103631","3"
"503","0","0","","vo_drama_10082003_008","503086","","","","vo_drama_10082003","21"
"503","1","4","0","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","503087","0.5","0","0","102011","11"
"503","","1","","nop_talk_surprise1","503088","","","0.2","102011","3"
"503","","","","1","503089","","","","4","93"
"503","","1","","nop_talk_normal","503090","","","0.2","102011","3"
"503","","","","","503091","","","","503087","91"
"503","","1","","nop_idle_normal","503092","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_009","503093","","","","vo_drama_10082003","21"
"503","1","6","0","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","503094","0.5","0","0","100411","11"
"503","","1","","nop_talk_thinking","503095","","","0.2","100411","3"
"503","","","","","503096","","","","503094","91"
"503","","1","","nop_idle_thinking","503097","","","0.2","100411","3"
"503","","1","","nop_idle_thinking","503098","","","0.2","103631","3"
"503","0","0","","vo_drama_10082003_010","503099","","","","vo_drama_10082003","21"
"503","1","5","0","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","503100","0.5","0","0","102011","11"
"503","","1","","nop_talk_wish","503101","","","0.2","102011","3"
"503","","","","1","503102","","","","4","93"
"503","","1","","nop_talk_joy2","503103","","","0.2","102011","3"
"503","","","","","503104","","","","503100","91"
"503","","1","","nop_idle_joy1","503105","","","0.2","102011","3"
"503","0","0","","vo_drama_10082003_011","503106","","","","vo_drama_10082003","21"
"503","1","5","0","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","503107","0.5","0","0","103631","11"
"503","nop_talk_guts2_loop","0","1","nop_talk_guts2","503108","","0.2","0.2","103631","3"
"503","","","","1","503109","","","","5.5","93"
"503","nop_03_kyoka_talk_doya_loop","0","1","nop_03_kyoka_talk_doya","503110","","0.2","0.2","103631","3"
"503","","","","","503111","","","","503107","91"
"503","","1","","nop_03_kyoka_idle_doya","503112","","","0.2","103631","3"
"503","0","0","","vo_drama_10082003_012","503113","","","","vo_drama_10082003","21"
"503","1","5","0","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","503114","0.5","0","0","100411","11"
"503","","1","","nop_talk_joy2","503115","","","0.2","100411","3"
"503","","","","","503116","","","","503114","91"
"503","","1","","nop_idle_joy2","503117","","","0.2","100411","3"
"503","0","0","","vo_drama_10082003_013","503118","","","","vo_drama_10082003","21"
"503","1","5","0","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","503119","0.5","0","0","103631","11"
"503","","1","","nop_talk_anger","503120","","","0.2","103631","3"
"503","","","","","503121","","","","503119","91"
"503","","1","","nop_idle_anger","503122","","","0.2","103631","3"
"503","0","0","","vo_drama_10082003_014","503123","","","","vo_drama_10082003","21"
"503","1","5","0","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","503124","0","0","0","102011","11"
"503","","1","","nop_talk_joy1","503125","","","0.2","102011","3"
"503","","","","","503126","","","","503124","91"
"503","nop_03_cmn_eieio_loop","0","1","nop_03_cmn_eieio","503127","","0.2","0.2","102011","3"
"503","","","","","503128","","","","0.1","93"
"503","nop_03_cmn_eieio_loop","0","1","nop_03_cmn_eieio","503129","","0.2","0.2","103631","3"
"503","","","","","503130","","","","0.1","93"
"503","nop_03_cmn_eieio_loop","0","1","nop_03_cmn_eieio","503131","","0.2","0.2","100411","3"
"503","","","","0","503132","","","","1.3","93"
"504","-150","101","-225","101231","504001","nop_idle_normal","0","1.95","1","1"
"504","150","104","-255","104011","504002","nop_idle_normal","1","1.95","1","1"
"504","-300","105","-255","101511","504003","nop_idle_normal","0","1.95","1","1"
"504","","","","0","504004","","","","0.5","93"
"504","0","0","","vo_drama_10082004_001","504005","","","","vo_drama_10082004","21"
"504","1","6","0","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","504006","0.5","0","0","101511","11"
"504","nop_talk_joy3","0","1","nop_bow","504007","","0.2","0.2","101511","3"
"504","nop_idle_normal","0","1","nop_bow","504008","","0.2","0.2","101231","3"
"504","nop_idle_normal","0","1","nop_bow","504009","","0.2","0.2","104011","3"
"504","","","","","504010","","","","504006","91"
"504","","1","","nop_idle_normal","504011","","","0.2","101511","3"
"504","0","0","","vo_drama_10082004_002","504012","","","","vo_drama_10082004","21"
"504","1","6","0","謝謝你邀請我們～！\n小栞也很高興喔！","504013","0.5","0","0","101231","11"
"504","nop_talk_joy1","0","1","nop_look_smile","504014","","0.2","0.2","101231","3"
"504","","","","","504015","","","","504013","91"
"504","","1","","nop_idle_normal","504016","","","0.2","101231","3"
"504","0","0","","vo_drama_10082004_003","504017","","","","vo_drama_10082004","21"
"504","1","6","0","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","504018","0.5","0","0","104011","11"
"504","nop_shock_loop","0","1","nop_shock_in","504019","","0","0.2","104011","3"
"504","","","","1","504020","","","","3","93"
"504","","1","","nop_04_aoi_tohoho","504021","","","0.2","104011","3"
"504","","","","","504022","","","","504018","91"
"504","0","0","","vo_drama_10082004_004","504023","","","","vo_drama_10082004","21"
"504","1","6","0","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","504024","0.5","0","0","101231","11"
"504","nop_talk_guts2_loop","0","1","nop_talk_guts2","504025","","0","0.2","101231","3"
"504","","","","1","504026","","","","1.8","93"
"504","","1","","nop_talk_joy1","504027","","","0.2","101231","3"
"504","","","","","504028","","","","504024","91"
"504","","1","","nop_idle_normal","504029","","","0.2","101231","3"
"504","0","0","","vo_drama_10082004_005","504030","","","","vo_drama_10082004","21"
"504","1","7","0","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","504031","0.5","0","0","104011","11"
"504","","1","","nop_04_aoi_panic","504032","","","0.2","104011","3"
"504","","","","1","504033","","","","4.4","93"
"504","","1","","nop_talk_tsun_pain","504034","","","0.2","104011","3"
"504","","1","","nop_idle_bitter","504035","","","0.2","101511","3"
"504","","1","","nop_idle_bitter","504036","","","0.2","101231","3"
"504","","","","","504037","","","","504031","91"
"504","0","0","","vo_drama_10082004_006","504038","","","","vo_drama_10082004","21"
"504","1","7","0","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","504039","0.5","0","0","101511","11"
"504","","1","","nop_talk_normal","504040","","","0.2","101511","3"
"504","","","","1","504041","","","","2.4","93"
"504","","1","","nop_talk_wish_joy","504042","","","0.2","101511","3"
"504","","","","","504043","","","","504039","91"
"504","0","0","","vo_drama_10082004_007","504044","","","","vo_drama_10082004","21"
"504","1","7","0","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","504045","0.5","0","0","101231","11"
"504","nop_idle_normal","0","1","nop_04_hatsune_swing","504046","","0.2","0.2","101231","3"
"504","","","","1","504047","","","","3","93"
"504","","0","","nop_04_hatsune_kiran","504048","","","0.2","101231","3"
"504","","","","","504049","","","","504045","91"
"504","","1","","nop_idle_normal","504050","","","0.2","101231","3"
"504","0","0","","vo_drama_10082004_008","504051","","","","vo_drama_10082004","21"
"504","1","6","0","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","504052","0.5","0","0","104011","11"
"504","nop_04_aoi_haua_loop","0","1","nop_04_aoi_haua_in","504053","","0","0.2","104011","3"
"504","","","","1","504054","","","","3","93"
"504","","1","","nop_talk_joy3_blink","504055","","","0.2","101511","3"
"504","","1","","nop_idle_surprise1","504056","","","0.2","101231","3"
"504","","","","","504057","","","","504052","91"
"504","","","","0","504058","","","","0.5","93"
"505","-150","103","-250","103111","505001","nop_05_shinobu_idle_normal","1","1.95","1","1"
"505","150","101","-230","102211","505002","nop_idle_sad","1","1.95","1","1"
"505","-360","101","-240","100711","505003","nop_05_miyako_idle_joy1","0","1.95","1","1"
"505","275","105","-260","100611","505004","nop_idle_joy1","1","1.95","1","1"
"505","-50","102","-225","2051","505005","nop_skull_idle","1","1.95","1","5"
"505","","","","0","505006","","","","0.5","93"
"505","0","0","","vo_drama_10082005_001","505007","","","","vo_drama_10082005","21"
"505","1","4","0","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","505008","0.5","0","0","100711","11"
"505","","1","","nop_05_miyako_talk_joy2","505009","","","0.2","100711","3"
"505","","","","","505010","","","","505008","91"
"505","","1","","nop_05_miyako_idle_joy2","505011","","","0.2","100711","3"
"505","0","0","","vo_drama_10082005_002","505012","","","","vo_drama_10082005","21"
"505","1","4","0","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","505013","0.5","0","0","103111","11"
"505","","1","","nop_05_shinobu_talk_worry","505014","","","0.2","103111","3"
"505","","","","","505015","","","","505013","91"
"505","","1","","nop_05_shinobu_idle_worry","505016","","","0.2","103111","3"
"505","0","0","","vo_drama_10082005_003","505017","","","","vo_drama_10082005","21"
"505","1","6","0","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","505018","0.5","0","0","100711","11"
"505","","1","","nop_05_miyako_talk_anger","505019","","","0.2","100711","3"
"505","","","","","505020","","","","505018","91"
"505","","1","","nop_05_miyako_idle_anger","505021","","","0.2","100711","3"
"505","0","0","","vo_drama_10082005_004","505022","","","","vo_drama_10082005","21"
"505","1","5","0","但我總覺得那到頭來\n好像還是跟平常一樣……","505023","0.5","0","0","102211","11"
"505","","1","","nop_talk_bitter","505024","","","0.2","102211","3"
"505","","","","","505025","","","","505023","91"
"505","","1","","nop_idle_bitter","505026","","","0.2","102211","3"
