c496eb6aa8784f9bff721ced44424f256799a0acbd5ca2af74508ce6c57f2d8f,5bf900bca334518ee4f953990482f7b240ea19f7795c27d5cd0419899f8087ca,3ce1d6bf0dc119c223af4e82acdd4dc84d2d7b31bf5b878dcdf2a0a5b9cc893c,f26b50f193a7f9d60f021d6466b5e954afffeb6e417a509e71e73ed709b134c8,9700c364a3ec44aeca49b6a8903f9c52c137645bfdb6306302a319a418f4dd0f,2d2fafbcc949ddc6eaf6b56605161971b7e0649fffce9bcdabd9379a11edac44,1d0229ce0e9cf54b6101f543e8c773372133efc1233597ddb9169e098dbb6d60,7577781fd77abffec35d237576900341fcea6adca815876c37f394148e9d868f,dbefb3172f91cd5e3435021e1ce4d3ce3ff95ac3d0ccb4a75bce4271f573bd3f,2214a4ea35e0c859d939e5826754060d118f5a4b2bf6d76a0b1687e1190948e4,9d614650155dfc645b692e673b8beb8c111da8a2e47393465a8eae50f3ec2728
"11","132111","5152066","1","5","10","接下來要伸展手腳喔。\n打起精神來做吧。","0.5","66086","7","0"
"93","5","5152066","","","","0","","66087","",""
"91","66086","5152066","0","","","","","66088","0",""
"3","131911","5152066","","","0.3","radio_stretch1_loop_surprise1","","66089","1",""
"3","132111","5152066","","","0.3","radio_stretch1_loop","","66090","1",""
"3","4","5152066","","","0.3","radio_stretch1_loop","","66091","1",""
"93","0.1","5152066","0","","","","","66092","0",""
"3","107511","5152066","","","0.3","radio_stretch1_loop","","66093","1",""
"3","107611","5152066","","","0.3","radio_stretch1_loop","","66094","1",""
"3","126911","5152066","","","0.3","radio_stretch1_loop","","66095","1",""
"3","110311","5152066","","","0.3","radio_stretch1_loop","","66096","1",""
"3","107811","5152066","","","0.3","radio_stretch1_loop","","66097","1",""
"3","113511","5152066","","","0.3","radio_stretch1_loop","","66098","1",""
"93","2","5152066","0","","","","","66099","0",""
"21","vo_rag","5152066","0","","","vo_rag_1005","","66100","0",""
"11","131911","5152066","1","5","-10","嘿咻、嘿咻……！","0.5","66101","7","0"
"93","5","5152066","","","","0","","66102","",""
"91","66101","5152066","0","","","","","66103","0",""
"93","0.3","5152066","","","","0","","66104","",""
"3","131911","5152066","","","0.3","radio_talk_normal","","66105","1",""
"3","132111","5152066","","","0.3","wish_idle_normal","","66106","1",""
"3","4","5152066","","","0.3","cool_idle","","66107","1",""
"93","0.1","5152066","","","","0","","66108","",""
"3","107511","5152066","","","0.3","idle_normal","","66109","1",""
"3","107611","5152066","","","0.3","wish_idle","","66110","1",""
"3","126911","5152066","","","0.3","wish_idle_normal","","66111","1",""
"3","110311","5152066","","","0.3","idle_normal","","66112","1",""
"3","107811","5152066","","","0.3","cool_idle","","66113","1",""
"3","113511","5152066","","","0.3","sad_idle_normal","","66114","1",""
"21","vo_rag","5152066","0","","","vo_rag_1006","","66115","0",""
"11","131911","5152066","1","5","-10","那麼，接著是側腰伸展運動。\n做的時候身體要彈回來喔。","0.5","66116","8","0"
"93","4.3","5152066","","","","0","","66117","",""
"91","66116","5152066","0","","","","","66118","0",""
"3","131911","5152066","","","0.2","radio_stretch2_loop","","66119","1",""
"3","132111","5152066","","","0.2","radio_stretch2_loop_normal2","","66120","1",""
"3","4","5152066","","","0.2","radio_stretch2_loop_talk2","","66121","1",""
"93","0.2","5152066","0","","","","","66122","0",""
"3","107511","5152066","","","0.2","radio_stretch2R_loop","","66123","1",""
"3","107611","5152066","","","0.2","radio_stretch2R_loop","","66124","1",""
"3","126911","5152066","","","0.2","radio_stretch2R_loop","","66125","1",""
"3","110311","5152066","","","0.2","radio_stretch2R_loop","","66126","1",""
"3","107811","5152066","","","0.2","radio_stretch2R_loop","","66127","1",""
"3","113511","5152066","","","0.2","radio_stretch2R_loop","","66128","1",""
"93","1.5","5152066","0","","","","","66129","0",""
"11","4","5152066","1","5","-10","呼、呼、呼……","0","66130","14","0"
"93","0.2","5152066","","","","0","","66131","",""
"21","vo_rag","5152066","0","","","vo_rag_1007","","66132","0",""
"93","2.5","5152066","","","","0","","66133","",""
"91","66130","5152066","0","","","","","66134","0",""
"21","vo_rag","5152066","0","","","vo_rag_1008","","66135","0",""
"11","132111","5152066","1","5","10","真是俐落的動作……\n不愧是姊姊。","0.5","66136","7","0"
"93","4.5","5152066","","","","0","","66137","",""
"91","66136","5152066","0","","","","","66138","0",""
"93","0.5","5152066","","","","0","","66139","",""
"3","131911","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66140","0","1"
"3","132111","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66141","0","1"
"3","4","5152066","radio_victory_loop","0","0.2","radio_victory_in","","66142","0","1"
"3","107511","5152066","","","0.2","idle_normal","","66143","1",""
"3","107611","5152066","","","0.2","wish_idle","","66144","1",""
"3","126911","5152066","","","0.2","wish_idle_normal","","66145","1",""
"3","110311","5152066","","","0.2","idle_normal","","66146","1",""
"3","107811","5152066","","","0.2","cool_idle","","66147","1",""
"3","113511","5152066","","","0.2","sad_idle_normal","","66148","1",""
"21","vo_rag","5152066","0","","","vo_rag_1009","","66149","0",""
"11","131911","5152066","1","5","-10","最後舉起雙手，勝利──！","0.5","66150","9","0"
"93","1.5","5152066","0","","","","","66151","0",""
"3","107511","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66152","0","1"
"3","107611","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66153","0","1"
"3","126911","5152066","radio_victory_loop","0","0.2","radio_victory_in","","66154","0","1"
"3","110311","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66155","0","1"
"3","107811","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66156","0","1"
"3","113511","5152066","radio_victory_loop_normal2","0","0.2","radio_victory_in_normal2","","66157","0","1"
"93","0.8","5152066","","","","0","","66158","",""
"3","131911","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66159","0","1"
"93","1.8","5152066","","","","0","","66160","",""
"91","66150","5152066","0","","","","","66161","0",""
"3","132111","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66162","0","1"
"3","4","5152066","radio_victory_idle_talk2","0","0.2","radio_victory_out_talk2","","66163","0","1"
"3","107511","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66164","0","1"
"3","107611","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66165","0","1"
"3","126911","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66166","0","1"
"3","110311","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66167","0","1"
"3","107811","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66168","0","1"
"3","113511","5152066","radio_victory_idle","0","0.2","radio_victory_out","","66169","0","1"
"21","vo_rag","5152066","0","","","vo_rag_1010","","66170","0",""
"3","2","5152066","","","0","0610_in","","66171","","0"
"27","bgm_MC173B","5152066","0.5","1","0","bgm_MC173B","","66172","0.5","0"
"23","se_10058300","5152066","","","","se_10058300_radio_finish","","66173","0",""
"37","2","5152066","","","","finish","","66174","",""
"93","0.4","5152066","0","","","1","","66175","0",""
"3","2","5152066","","","0","0610_mid","","66176","0","0"
"92","","5152066","0","","","","","66177","0",""
"3","2","5152066","empty","0","0","0610_out","","66178","0","0"
"93","0.3","5152066","0","","","0","","66179","0",""
"3","5","5152066","pack_vic_idle","0","0.2","pack_vic_in","","66180","0","1"
"23","se_10058300","5152066","","","","se_10058300_pack_appear","","66181","0",""
"3","131911","5152066","","","0.2","radio_victory_idle","","66182","1",""
"93","0.1","5152066","0","","","","","66183","0",""
"3","132111","5152066","","","0.2","radio_victory_idle","","66184","1",""
"3","4","5152066","","","0.2","radio_victory_idle_talk2","","66185","1",""
"93","0.1","5152066","0","","","","","66186","0",""
"3","107511","5152066","","","0.2","radio_victory_lookup2_idle","","66187","1",""
"3","107611","5152066","","","0.2","radio_victory_lookup_idle","","66188","1",""
"3","126911","5152066","","","0.2","radio_victory_lookup_idle","","66189","1",""
"3","110311","5152066","","","0.2","radio_victory_lookup2_idle","","66190","1",""
"3","107811","5152066","","","0.2","radio_victory_lookup2_idle","","66191","1",""
"3","113511","5152066","","","0.2","radio_victory_lookup_idle","","66192","1",""
"93","0.3","5152066","0","","","","","66193","0",""
"21","vo_rag","5152066","0","","","vo_rag_1011","","66194","0",""
"11","5","5152066","1","5","0","勝利──！","0","66195","13","1"
"91","0","5152066","0","","","","","66196","0",""
"23","se_10058300","5152066","","","","se_10058300_emotion_laugh","","66197","0",""
"32","17","5152066","","","","1","","66198","",""
"3","131911","5152066","sad_idle_joy","0","0.2","smile2_joy","","66199","0","1"
"3","132111","5152066","","","0.2","wish_talk","","66200","1",""
"3","4","5152066","doya_idle","0","0.2","doya_in_normal","","66201","0","1"
"3","107511","5152066","handsup_loop","0","0.2","handsup_in","","66202","0","1"
"3","107611","5152066","","","0.2","wish_idle_dere","","66203","1",""
"3","126911","5152066","","","0.2","wish2_idle","","66204","1",""
"3","110311","5152066","","","0.2","joy_idle","","66205","1",""
"3","107811","5152066","cool_talk_dere2","0","0.2","cool_in_dere2","","66206","0","1"
"3","113511","5152066","","","0.2","wish_talk_joy_shy","","66207","1",""
"93","2","5152066","","","","","","66208","",""
"32","4","5152066","","","","1","","66209","",""
"93","1","5152066","","","","","","66210","",""
"93","0.5","5152066","","","","0","","66211","",""
"101","66213","5152066","","","","","","66212","",""
"25","bgm_MC173B","5152066","","","","bgm_MC173B","","66213","",""
"22","0","5152066","","","","0","","66214","",""
"1","1","5152067","-60","0","1.5","107511","top_idle_normal","67001","53","-254"
"93","0.5","5152067","","","","0","","67002","",""
"101","67004","5152067","","","","","","67003","",""
"3","107511","5152067","top_doya_talk","0","0.2","top_doya_in","","67004","0","1"
"21","vo_rag","5152067","0","","","vo_rag_0101","","67005","0",""
"11","107511","5152067","1","-92","80","我已經做好享受任何體操的準備了。一起加油吧！","0","67006","8","1"
"93","3.7","5152067","","","","1","","67007","",""
"102","0","5152067","","","","0","","67008","0",""
"1","1","5152068","-60","0","1.5","107511","top_idle_normal","68001","53","-254"
"93","0.5","5152068","","","","0","","68002","",""
"101","68004","5152068","","","","","","68003","",""
"3","107511","5152068","","","0.2","top_surprise3_loop","","68004","1",""
"21","vo_rag","5152068","0","","","vo_rag_0102","","68005","0",""
"11","107511","5152068","1","-92","80","做完體操後吃的飯……絕對會很美味唷☆","0","68006","7","1"
"93","3.6","5152068","","","","1","","68007","",""
"102","0","5152068","","","","0","","68008","0",""
"1","1","5152069","-60","0","1.5","107611","top_idle_normal","69001","53","-254"
"93","0.5","5152069","","","","0","","69002","",""
"101","69004","5152069","","","","","","69003","",""
"3","107611","5152069","","","0.2","top_sad_talk","","69004","1",""
"21","vo_rag","5152069","0","","","vo_rag_0201","","69005","0",""
"11","107611","5152069","1","-92","80","在下一定會把在此學到的體操告訴主人。","0","69006","6","1"
"93","3.3","5152069","","","","1","","69007","",""
"102","0","5152069","","","","0","","69008","0",""
"1","1","5152070","-60","0","1.5","107611","top_idle_normal","70001","53","-254"
"93","0.5","5152070","","","","0","","70002","",""
"101","70004","5152070","","","","","","70003","",""
"3","107611","5152070","","","0.2","top_wish_talk_normal","","70004","1",""
"21","vo_rag","5152070","0","","","vo_rag_0202","","70005","0",""
"11","107611","5152070","1","-92","80","蓋上的印章就是努力的證明。這想必會成為重要的寶物吧。","0","70006","8","1"
"93","3.3","5152070","","","","1","","70007","",""
"102","0","5152070","","","","0","","70008","0",""
"1","1","5152071","-60","0","1.5","107811","top_idle_normal","71001","53","-254"
"93","0.5","5152071","","","","0","","71002","",""
"101","71004","5152071","","","","","","71003","",""
"3","107811","5152071","top_cool_talk","0","0.2","top_cool_in","","71004","0","1"
"21","vo_rag","5152071","0","","","vo_rag_0301","","71005","0",""
"11","107811","5152071","1","-92","80","好了，打起精神好好地做。動作不確實的話可是會受傷的。","0","71006","7","1"
"93","3.8","5152071","","","","1","","71007","",""
"102","0","5152071","","","","0","","71008","0",""
"1","1","5152072","-60","0","1.5","107811","top_idle_normal","72001","53","-254"
"93","0.5","5152072","","","","0","","72002","",""
"101","72004","5152072","","","","","","72003","",""
"3","107811","5152072","top_armcrossed_talk_nervous","0.2","0.2","top_armcrossed_talk_shy","","72004","0","1"
"21","vo_rag","5152072","0","","","vo_rag_0302","","72005","0",""
"11","107811","5152072","1","-92","80","又不是小孩子，哪會為了蓋章而開心……感覺還不壞呢。","0","72006","8","1"
"93","3.2","5152072","","","","1","","72007","",""
"102","0","5152072","","","","0","","72008","0",""
"1","1","5152073","-60","0","1.5","131911","top_idle_normal","73001","53","-254"
"93","0.5","5152073","","","","0","","73002","",""
"101","73004","5152073","","","","","","73003","",""
"3","131911","5152073","","","0.2","top_wish_talk_joy","","73004","1",""
"21","vo_rag","5152073","0","","","vo_rag_0401","","73005","0",""
"11","131911","5152073","1","-92","80","居然能在夏日的海邊做廣播體操，我非～常期待呢！","0","73006","8","1"
"93","3.6","5152073","","","","1","","73007","",""
"102","0","5152073","","","","0","","73008","0",""
"1","1","5152074","-60","0","1.5","131911","top_idle_normal","74001","53","-254"
"93","0.5","5152074","","","","0","","74002","",""
"101","74004","5152074","","","","","","74003","",""
"3","131911","5152074","","0","0.2","top_gutsB_talk","","74004","1",""
"21","vo_rag","5152074","0","","","vo_rag_0402","","74005","0",""
"11","131911","5152074","1","-92","80","還可以學到大家的體操呢。我會拚命努力的！","0","74006","7","1"
"93","3.6","5152074","","","","1","","74007","",""
"102","0","5152074","","","","0","","74008","0",""
"1","1","5152075","-10","0","1.9","131911","empty","75001","60","-330"
"5","1","5152075","-10","0","1.9","1","empty","75002","61","-330"
"1","1","5152075","-192","0","1.9","132111","empty","75003","58","-315"
"5","1","5152075","-192","0","1.9","2","empty","75004","59","-315"
"5","4","5152075","163","0","1.9","4","empty","75005","57","-312"
"1","1","5152075","-132","0","1.75","107511","empty","75006","54","-165"
"1","1","5152075","-292","0","1.75","107811","empty","75007","55","-175"
"1","1","5152075","-452","0","1.75","107611","empty","75008","56","-190"
"1","1","5152075","105","1","1.75","110311","empty","75009","51","-165"
"1","1","5152075","265","1","1.75","126911","empty","75010","52","-175"
"1","1","5152075","425","1","1.75","113511","empty","75011","53","-190"
"5","5","5152075","15","0","1.9","5","empty","75012","59","-324"
"31","90","5152075","0","","0","90","","75013","0","1"
"91","0","5152075","","","","0","","75014","",""
"93","0.6","5152075","","","","0","","75015","",""
"32","90","5152075","","","","1","","75016","",""
"93","0.1","5152075","","","","0","","75017","",""
"3","131911","5152075","","","0","comp_victory_F_noFace","","75018","0",""
"3","1","5152075","","","0","comp_victory_F_emilia","","75019","0",""
"3","132111","5152075","","","0","comp_victory_F_noFace","","75020","0",""
"3","2","5152075","","","0","comp_victory_F_rem","","75021","0",""
"3","4","5152075","","","0","comp_victory_F","","75022","0",""
"3","107511","5152075","","","0","comp_victory_B","","75023","0",""
"3","107811","5152075","","","0","comp_victory_B","","75024","0",""
"3","107611","5152075","","","0","comp_victory_B_kokkoro","","75025","0",""
"3","110311","5152075","","","0","comp_victory_B","","75026","0",""
"3","126911","5152075","","","0","comp_victory_B","","75027","0",""
"3","113511","5152075","","","0","comp_victory_B","","75028","0",""
"3","5","5152075","pack_comp_vic_idle","0","0","pack_comp_vic_in","","75029","0","1"
"93","4.5","5152075","","","","0","","75030","",""
"37","90","5152075","","","","out","","75031","",""
"6","131911","5152075","1","0","0.1","1","","75032","1","0"
"6","1","5152075","1","0","0.1","1","","75033","1","0"
"6","132111","5152075","1","0","0.1","1","","75034","1","0"
"6","2","5152075","1","0","0.1","1","","75035","1","0"
"6","4","5152075","1","0","0.1","1","","75036","1","0"
"6","107511","5152075","1","0","0.1","1","","75037","1","0"
"6","107811","5152075","1","0","0.1","1","","75038","1","0"
"6","107611","5152075","1","0","0.1","1","","75039","1","0"
"6","110311","5152075","1","0","0.1","1","","75040","1","0"
"6","126911","5152075","1","0","0.1","1","","75041","1","0"
"6","113511","5152075","1","0","0.1","1","","75042","1","0"
"6","5","5152075","1","0","0.1","1","","75043","1","0"
"93","1","5152075","","","","0","","75044","",""
