07d2c3aa9abcb6e603d4005212ed70ff10673721347c78ed2ec77f20642690b3,c826b3b94b5b1c5c26dd3a48816f0ea1ca60c2443fe1600def1c8b4994ea67e1,eaf7cff3c2156d55ef46d73ffbdd8fd7c2f091157926607e266ce85079ee3149,f15de2eb9e8340f62425d4493fbcb5ef7eaee8a73d84f2a47733aa98861e7287,94aeeb92565800dc646e923d434b9588408e58eaf847aebe5f00063946279787,bd824214b68b5b11a278cd07c25170806320391ecbeba2098f9c754c2f769503,ad4ed851142b9679110f46afcfd17496583096bf1733e7c42a5e947f90345aa5,68d4d0e4b08c8c90384ce7adc280cacd40178643c5f5c222c3c9acd024e18a46,f2e4a75912011512d37f03706afafab744a9176c773e1537bd6c30399836acf2,7d19a8e371b7e81922436aa368c91cea8b91dc708db7d616b672371646b7c72f,4e3653a8a9176df4b369f0596a3b3a3f5941af770451d0a70b8c5148596fc80a,6443e77cf783715ba92533d74a42c1264e61b222ef81560f010750a7e8d48d83,327a03d5eb9079dcaa707194adc667692720f8ba10e3671086c0469273676680,7dab02fc7890f85b892fb313e11074b1014d653ac15ec41dbb03a23957a995db,c7cd70a28da35c88c0255f5cf14b3b6e56fe640cc0de1c687fb3604560b1441f,73d1736854d11d9553291573372f13e1e20b45516b56f08f69a0a8c6a17d4db4,9a768b8e2f6b60517774406acd1117f92c7a18ada5eb33e901ac6a0c21399abd,525f503ff29ae4d318b227da26c5047518a84cf01af8a26969d6ec39d6698c66,09454c090608bd1d76e123a7ce3bd074e89ec68ae65dbc3bc2bd79633771c8ce,0767a45bc03c4f281fe8fc2efe9425d039ca170db39695b16d330cd5da7cd5a5,081fb20a491f5bff261f686d2d9d1f322f0d5ed92b9f98df6052eaa5d57e3b02,6747e0e1b92ba127e7e80c3c4b383a94bcdf29f9fdd17d124e7e8163ab67eff0,d5cb7d537c5d97d9ab34e4faadafcf54a6eba36d6ce57e3c11e2877e55a294d1,cd094799b8f6dd07e52034d710feb00d83ee94570318f3267b0f51e42714dbbc,5f654bbd7fd26e19bd8f2de2c61ff2d5ba4f770dea927c1861de910de2001d23,ae36ed15666c65315ceee433ef5e4fdff05753e842ddb5fd815785d73fe3f4d5,7266843e8b97fad0fd8491bacee7ad87c49307d34d16f23b7a73c8a0d1305619,17b325bdcac318634dd42b25510d66e03723ee6c098c7e3b3153049530dbbccd,e9f5b4120a1ae6337148de582b36c51c8a7b08bb0f20e668710938ffcd334a75,558f80d1bac46917d5251bf62b2f43eb4228fcada4d3a969a21b1916b621748f,13fa3600f70d4fc53dd1ee4a41f3acefeae4577c78e8a00f4e6fcc46c523104a,82294cebebdc9ddb4d2cbf46993f0350c656d71498738e3af71866b525327236,2af9d1416c2da3468f0cb2a48f1a309aa67810af8fd53c93e5e74345be8981be,41c44251d45f674fd4a3a09e5a3ae573a53eba16c883a183fd34b9835a3e9a34,e909775755b481472f02ae626a946713158a67519e336dafb3e2e22755b5c5a3,7d3ac67bbdf0ade520431c8ab0e7801010bfb57ae1edf044f32704e4eb0bfc81,d55feb707a500bffcb2d04eae827f13f454096bd91839c66a365c33928d6a0bd,293893e19f4d6c5796d77ef52a8090bc4d2050112f55a97c99101d46ddf52ac7,340d9304546e720f3515226fc6cf0611b2fd2ec4275b4a76b31651f65c3dc274
"0","0","55.09","0","0","2","3.01","0.42","7.65","0","0","0","0","30","113301","2.74","0","0","0","63.78","0","0","0","0","0","0","31133","0","0","20000","0","0","0","0","0.38","459.2","0","0","0"
"0","0","64.27","0","0","3","3.51","0.56","10.2","0","0","0","0","100","113301","3.19","0","0","0","85.04","0","0","0","0","0","0","31133","0","0","30000","0","0","0","0","0.5","535.8","0","0","0"
"0","0","73.46","0","0","4","4.02","0.7","12.75","0","0","0","0","120","113301","3.65","0","0","0","106.3","0","0","0","0","0","0","31133","0","0","40000","0","0","0","0","0.63","612.3","0","0","0"
"0","0","82.64","0","0","5","4.52","0.84","15.3","0","0","0","0","150","113301","4.1","0","0","0","127.6","0","0","0","0","0","0","31133","0","0","50000","0","0","0","0","0.75","688.9","0","0","0"
"0","0","52.97","0","0","1","2.28","0.25","5.89","0","0","0","0","15","113401","2.51","0","0","0","35.97","0","0","0","0","0","0","31134","0","0","10000","0","0","0","0","0.28","323.8","0","0","0"
"0","0","63.56","0","0","2","2.74","0.38","8.84","0","0","0","0","30","113401","3.01","0","0","0","53.96","0","0","0","0","0","0","31134","0","0","20000","0","0","0","0","0.42","388.6","0","0","0"
"0","0","74.16","0","0","3","3.19","0.5","11.78","0","0","0","0","100","113401","3.51","0","0","0","71.94","0","0","0","0","0","0","31134","0","0","30000","0","0","0","0","0.56","453.3","0","0","0"
"0","0","84.75","0","0","4","3.65","0.63","14.73","0","0","0","0","120","113401","4.02","0","0","0","89.93","0","0","0","0","0","0","31134","0","0","40000","0","0","0","0","0.7","518.1","0","0","0"
"0","0","95.35","0","0","5","4.1","0.75","17.67","0","0","0","0","150","113401","4.52","0","0","0","108","0","0","0","0","0","0","31134","0","0","50000","0","0","0","0","0.84","582.8","0","0","0"
"0","0","40.44","0","0","1","2.51","0.28","4.49","0","0","0","0","15","113501","2.05","0","0","0","35.13","0","0","0","0","0","0","31135","0","0","10000","0","0","0","0","0.23","316.1","0","0","0"
"0","0","48.53","0","0","2","3.01","0.42","6.74","0","0","0","0","30","113501","2.46","0","0","0","52.7","0","0","0","0","0","0","31135","0","0","20000","0","0","0","0","0.35","379.3","0","0","0"
"0","0","56.62","0","0","3","3.51","0.56","8.98","0","0","0","0","100","113501","2.87","0","0","0","70.26","0","0","0","0","0","0","31135","0","0","30000","0","0","0","0","0.46","442.5","0","0","0"
"0","0","64.7","0","0","4","4.02","0.7","11.23","0","0","0","0","120","113501","3.28","0","0","0","87.83","0","0","0","0","0","0","31135","0","0","40000","0","0","0","0","0.58","505.8","0","0","0"
"0","0","72.79","0","0","5","4.52","0.84","13.47","0","0","0","0","150","113501","3.69","0","0","0","105.4","0","0","0","0","0","0","31135","0","0","50000","0","0","0","0","0.69","569","0","0","0"
"0","0","0","0","0","1","2.51","0.28","0","0","0","5.81","52.29","15","113601","2.96","0","0","0","40.04","0","0","0","0","0","0","31136","0","0","10000","0","0","15","0","0.33","360.3","0","0","0"
"0","0","0","0","0","2","3.01","0.42","0","0","0","8.72","62.75","30","113601","3.55","0","0","0","60.06","0","0","0","0","0","0","31136","0","0","20000","0","0","15","0","0.5","432.4","0","0","0"
"0","0","0","0","0","3","3.51","0.56","0","0","0","11.62","73.21","100","113601","4.14","0","0","0","80.08","0","0","0","0","0","0","31136","0","0","30000","0","0","15","0","0.66","504.4","0","0","0"
"0","0","0","0","0","4","4.02","0.7","0","0","0","14.53","83.66","120","113601","4.74","0","0","0","100.1","0","0","0","0","0","0","31136","0","0","40000","0","0","15","0","0.83","576.5","0","0","0"
"0","0","0","0","0","5","4.52","0.84","0","0","0","17.43","94.12","150","113601","5.33","0","0","0","120.2","0","0","0","0","0","0","31136","0","0","50000","0","0","15","0","0.99","648.5","0","0","0"
"0","0","51.95","0","0","1","2.28","0.25","5.77","0","0","0","0","15","113701","2.51","0","0","0","37.06","0","0","0","0","0","0","31137","0","0","10000","0","0","0","0","0.28","333.6","0","0","0"
"0","0","62.34","0","0","2","2.74","0.38","8.66","0","0","0","0","30","113701","3.01","0","0","0","55.59","0","0","0","0","0","0","31137","0","0","20000","0","0","0","0","0.42","400.3","0","0","0"
"0","0","72.73","0","0","3","3.19","0.5","11.54","0","0","0","0","100","113701","3.51","0","0","0","74.12","0","0","0","0","0","0","31137","0","0","30000","0","0","0","0","0.56","467","0","0","0"
"0","0","83.12","0","0","4","3.65","0.63","14.43","0","0","0","0","120","113701","4.02","0","0","0","92.65","0","0","0","0","0","0","31137","0","0","40000","0","0","0","0","0.7","533.8","0","0","0"
"0","0","93.51","0","0","5","4.1","0.75","17.31","0","0","0","0","150","113701","4.52","0","0","0","111.2","0","0","0","0","0","0","31137","0","0","50000","0","0","0","0","0.84","600.5","0","0","0"
"0","0","43.06","0","0","1","2.62","0.29","4.78","0","0","0","0","15","113801","2.85","0","0","0","42.52","0","0","0","0","0","0","31138","0","0","10000","0","0","0","0","0.32","382.7","0","0","0"
"0","0","51.67","0","0","2","3.14","0.44","7.17","0","0","0","0","30","113801","3.42","0","0","0","63.78","0","0","0","0","0","0","31138","0","0","20000","0","0","0","0","0.48","459.2","0","0","0"
"0","0","60.28","0","0","3","3.67","0.58","9.56","0","0","0","0","100","113801","3.99","0","0","0","85.04","0","0","0","0","0","0","31138","0","0","30000","0","0","0","0","0.64","535.8","0","0","0"
"0","0","68.9","0","0","4","4.19","0.73","11.95","0","0","0","0","120","113801","4.56","0","0","0","106.3","0","0","0","0","0","0","31138","0","0","40000","0","0","0","0","0.8","612.3","0","0","0"
"0","0","77.51","0","0","5","4.72","0.87","14.34","0","0","0","0","150","113801","5.13","0","0","0","127.6","0","0","0","0","0","0","31138","0","0","50000","0","0","0","0","0.96","688.9","0","0","0"
"0","0","0","0","0","1","2.51","0.28","0","0","0","3.53","31.78","15","113901","4.1","0","0","0","55.7","0","0","0","0","0","0","31139","0","0","10000","0","0","10","0","0.46","501.3","0","0","0"
"0","0","0","0","0","2","3.01","0.42","0","0","0","5.3","38.14","30","113901","4.92","0","0","0","83.55","0","0","0","0","0","0","31139","0","0","20000","0","0","10","0","0.69","601.6","0","0","0"
"0","0","0","0","0","3","3.51","0.56","0","0","0","7.06","44.49","100","113901","5.74","0","0","0","111.4","0","0","0","0","0","0","31139","0","0","30000","0","0","10","0","0.92","701.8","0","0","0"
"0","0","0","0","0","4","4.02","0.7","0","0","0","8.83","50.85","120","113901","6.56","0","0","0","139.3","0","0","0","0","0","0","31139","0","0","40000","0","0","10","0","1.15","802.1","0","0","0"
"0","0","0","0","0","5","4.52","0.84","0","0","0","10.59","57.2","150","113901","7.38","0","0","0","167.1","0","0","0","0","0","0","31139","0","0","50000","0","0","10","0","1.38","902.3","0","0","0"
"0","0","0","0","0","1","2.16","0.24","0","0","0","5.77","51.95","15","114001","2.28","0","0","0","38.15","0","0","0","0","0","0","31140","0","0","10000","0","0","15","0","0.25","343.4","0","0","0"
"0","0","0","0","0","2","2.59","0.36","0","0","0","8.66","62.34","30","114001","2.74","0","0","0","57.23","0","0","0","0","0","0","31140","0","0","20000","0","0","15","0","0.38","412.1","0","0","0"
"0","0","0","0","0","3","3.02","0.48","0","0","0","11.54","72.73","100","114001","3.19","0","0","0","76.3","0","0","0","0","0","0","31140","0","0","30000","0","0","15","0","0.5","480.8","0","0","0"
"0","0","0","0","0","4","3.46","0.6","0","0","0","14.43","83.12","120","114001","3.65","0","0","0","95.38","0","0","0","0","0","0","31140","0","0","40000","0","0","15","0","0.63","549.4","0","0","0"
"0","0","0","0","0","5","3.89","0.72","0","0","0","17.31","93.51","150","114001","4.1","0","0","0","114.5","0","0","0","0","0","0","31140","0","0","50000","0","0","15","0","0.75","618.1","0","0","0"
"0","0","0","0","0","1","2.85","0.32","0","0","0","6.01","54.11","15","114101","2.96","0","0","0","37.14","0","0","0","0","0","0","31141","0","0","10000","0","0","15","0","0.33","334.3","0","0","0"
"0","0","0","0","0","2","3.42","0.48","0","0","0","9.02","64.93","30","114101","3.55","0","0","0","55.71","0","0","0","0","0","0","31141","0","0","20000","0","0","15","0","0.5","401.2","0","0","0"
"0","0","0","0","0","3","3.99","0.64","0","0","0","12.02","75.75","100","114101","4.14","0","0","0","74.28","0","0","0","0","0","0","31141","0","0","30000","0","0","15","0","0.66","468","0","0","0"
"0","0","0","0","0","4","4.56","0.8","0","0","0","15.03","86.58","120","114101","4.74","0","0","0","92.85","0","0","0","0","0","0","31141","0","0","40000","0","0","15","0","0.83","534.9","0","0","0"
"0","0","0","0","0","5","5.13","0.96","0","0","0","18.03","97.4","150","114101","5.33","0","0","0","111.5","0","0","0","0","0","0","31141","0","0","50000","0","0","15","0","0.99","601.7","0","0","0"
"0","0","0","0","0","1","2.16","0.24","0","0","0","5.34","48.08","15","114201","2.51","0","0","0","41.43","0","0","0","0","0","0","31142","0","0","10000","0","0","10","0","0.28","372.9","0","0","0"
"0","0","0","0","0","2","2.59","0.36","0","0","0","8.01","57.7","30","114201","3.01","0","0","0","62.15","0","0","0","0","0","0","31142","0","0","20000","0","0","10","0","0.42","447.5","0","0","0"
"0","0","0","0","0","3","3.02","0.48","0","0","0","10.68","67.31","100","114201","3.51","0","0","0","82.86","0","0","0","0","0","0","31142","0","0","30000","0","0","10","0","0.56","522.1","0","0","0"
"0","0","0","0","0","4","3.46","0.6","0","0","0","13.35","76.93","120","114201","4.02","0","0","0","103.6","0","0","0","0","0","0","31142","0","0","40000","0","0","10","0","0.7","596.6","0","0","0"
"0","0","0","0","0","5","3.89","0.72","0","0","0","16.02","86.54","150","114201","4.52","0","0","0","124.3","0","0","0","0","0","0","31142","0","0","50000","0","0","10","0","0.84","671.2","0","0","0"
"0","0","0","0","0","1","2.39","0.27","0","0","0","5.89","52.97","15","114301","2.62","0","0","0","34.89","0","0","0","0","0","0","31143","0","0","10000","0","0","10","0","0.29","314","0","0","0"
"0","0","0","0","0","2","2.87","0.41","0","0","0","8.84","63.56","30","114301","3.14","0","0","0","52.34","0","0","0","0","0","0","31143","0","0","20000","0","0","10","0","0.44","376.8","0","0","0"
"0","0","0","0","0","3","3.35","0.54","0","0","0","11.78","74.16","100","114301","3.67","0","0","0","69.78","0","0","0","0","0","0","31143","0","0","30000","0","0","10","0","0.58","439.6","0","0","0"
"0","0","0","0","0","4","3.82","0.68","0","0","0","14.73","84.75","120","114301","4.19","0","0","0","87.23","0","0","0","0","0","0","31143","0","0","40000","0","0","10","0","0.73","502.4","0","0","0"
"0","0","0","0","0","5","4.3","0.81","0","0","0","17.67","95.35","150","114301","4.72","0","0","0","104.7","0","0","0","0","0","0","31143","0","0","50000","0","0","10","0","0.87","565.2","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","6.2","55.82","15","114401","2.51","0","0","0","40.04","0","0","0","0","0","0","31144","0","0","10000","0","0","15","0","0.28","360.3","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","9.3","66.98","30","114401","3.01","0","0","0","60.06","0","0","0","0","0","0","31144","0","0","20000","0","0","15","0","0.42","432.4","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","12.4","78.15","100","114401","3.51","0","0","0","80.08","0","0","0","0","0","0","31144","0","0","30000","0","0","15","0","0.56","504.4","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","15.5","89.31","120","114401","4.02","0","0","0","100.1","0","0","0","0","0","0","31144","0","0","40000","0","0","15","0","0.7","576.5","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","18.6","100.5","150","114401","4.52","0","0","0","120.2","0","0","0","0","0","0","31144","0","0","50000","0","0","15","0","0.84","648.5","0","0","0"
"0","0","0","0","0","1","2.73","0.3","0","0","0","4.84","43.52","15","114501","2.85","0","0","0","48.73","0","0","0","0","0","0","31145","0","0","10000","0","0","10","0","0.32","438.6","0","0","0"
"0","0","0","0","0","2","3.28","0.45","0","0","0","7.26","52.22","30","114501","3.42","0","0","0","73.1","0","0","0","0","0","0","31145","0","0","20000","0","0","10","0","0.48","526.3","0","0","0"
"0","0","0","0","0","3","3.82","0.6","0","0","0","9.68","60.93","100","114501","3.99","0","0","0","97.46","0","0","0","0","0","0","31145","0","0","30000","0","0","10","0","0.64","614","0","0","0"
"0","0","0","0","0","4","4.37","0.75","0","0","0","12.1","69.63","120","114501","4.56","0","0","0","121.9","0","0","0","0","0","0","31145","0","0","40000","0","0","10","0","0.8","701.8","0","0","0"
"0","0","0","0","0","5","4.91","0.9","0","0","0","14.52","78.34","150","114501","5.13","0","0","0","146.2","0","0","0","0","0","0","31145","0","0","50000","0","0","10","0","0.96","789.5","0","0","0"
"0","0","0","0","0","1","2.73","0.3","0","0","0","5.15","46.37","15","114601","2.16","0","0","0","41.43","0","0","0","0","0","0","31146","0","0","10000","0","0","5","0","0.24","372.9","0","0","0"
"0","0","0","0","0","2","3.28","0.45","0","0","0","7.73","55.64","30","114601","2.59","0","0","0","62.15","0","0","0","0","0","0","31146","0","0","20000","0","0","5","0","0.36","447.5","0","0","0"
"0","0","0","0","0","3","3.82","0.6","0","0","0","10.3","64.92","100","114601","3.02","0","0","0","82.86","0","0","0","0","0","0","31146","0","0","30000","0","0","5","0","0.48","522.1","0","0","0"
"0","0","0","0","0","4","4.37","0.75","0","0","0","12.88","74.19","120","114601","3.46","0","0","0","103.6","0","0","0","0","0","0","31146","0","0","40000","0","0","5","0","0.6","596.6","0","0","0"
"0","0","0","0","0","5","4.91","0.9","0","0","0","15.45","83.47","150","114601","3.89","0","0","0","124.3","0","0","0","0","0","0","31146","0","0","50000","0","0","5","0","0.72","671.2","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","5.81","52.29","15","114701","2.73","0","0","0","42.35","0","0","0","0","0","0","31147","0","0","10000","0","0","20","0","0.3","381.2","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","8.72","62.75","30","114701","3.28","0","0","0","63.53","0","0","0","0","0","0","31147","0","0","20000","0","0","20","0","0.45","457.4","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","11.62","73.21","100","114701","3.82","0","0","0","84.7","0","0","0","0","0","0","31147","0","0","30000","0","0","20","0","0.6","533.7","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","14.53","83.66","120","114701","4.37","0","0","0","105.9","0","0","0","0","0","0","31147","0","0","40000","0","0","20","0","0.75","609.9","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","17.43","94.12","150","114701","4.91","0","0","0","127.1","0","0","0","0","0","0","31147","0","0","50000","0","0","20","0","0.9","686.2","0","0","0"
"0","0","50.81","0","0","1","2.39","0.27","5.65","0","0","0","0","15","115001","2.51","0","0","0","37.61","0","0","0","0","0","0","31150","0","0","10000","0","0","0","0","0.28","338.5","0","0","0"
"0","0","60.97","0","0","2","2.87","0.41","8.48","0","0","0","0","30","115001","3.01","0","0","0","56.42","0","0","0","0","0","0","31150","0","0","20000","0","0","0","0","0.42","406.2","0","0","0"
"0","0","71.13","0","0","3","3.35","0.54","11.3","0","0","0","0","100","115001","3.51","0","0","0","75.22","0","0","0","0","0","0","31150","0","0","30000","0","0","0","0","0.56","473.9","0","0","0"
"0","0","81.3","0","0","4","3.82","0.68","14.13","0","0","0","0","120","115001","4.02","0","0","0","94.03","0","0","0","0","0","0","31150","0","0","40000","0","0","0","0","0.7","541.6","0","0","0"
"0","0","91.46","0","0","5","4.3","0.81","16.95","0","0","0","0","150","115001","4.52","0","0","0","112.9","0","0","0","0","0","0","31150","0","0","50000","0","0","0","0","0.84","609.3","0","0","0"
"0","0","0","0","0","1","2.39","0.27","0","0","0","5.52","49.67","15","115501","2.62","0","0","0","38.15","0","0","0","0","0","0","31155","0","0","10000","0","0","20","0","0.29","343.4","0","0","0"
"0","0","0","0","0","2","2.87","0.41","0","0","0","8.28","59.6","30","115501","3.14","0","0","0","57.23","0","0","0","0","0","0","31155","0","0","20000","0","0","20","0","0.44","412.1","0","0","0"
"0","0","0","0","0","3","3.35","0.54","0","0","0","11.04","69.54","100","115501","3.67","0","0","0","76.3","0","0","0","0","0","0","31155","0","0","30000","0","0","20","0","0.58","480.8","0","0","0"
"0","0","0","0","0","4","3.82","0.68","0","0","0","13.8","79.47","120","115501","4.19","0","0","0","95.38","0","0","0","0","0","0","31155","0","0","40000","0","0","20","0","0.73","549.4","0","0","0"
"0","0","0","0","0","5","4.3","0.81","0","0","0","16.56","89.41","150","115501","4.72","0","0","0","114.5","0","0","0","0","0","0","31155","0","0","50000","0","0","20","0","0.87","618.1","0","0","0"
"0","0","44.2","0","0","1","2.39","0.27","4.91","0","0","0","0","15","115601","2.62","0","0","0","43.61","0","0","0","0","0","0","31156","0","0","10000","0","0","0","0","0.29","392.5","0","0","0"
"0","0","53.04","0","0","2","2.87","0.41","7.37","0","0","0","0","30","115601","3.14","0","0","0","65.42","0","0","0","0","0","0","31156","0","0","20000","0","0","0","0","0.44","471","0","0","0"
"0","0","61.88","0","0","3","3.35","0.54","9.82","0","0","0","0","100","115601","3.67","0","0","0","87.22","0","0","0","0","0","0","31156","0","0","30000","0","0","0","0","0.58","549.5","0","0","0"
"0","0","70.72","0","0","4","3.82","0.68","12.28","0","0","0","0","120","115601","4.19","0","0","0","109.1","0","0","0","0","0","0","31156","0","0","40000","0","0","0","0","0.73","628","0","0","0"
"0","0","79.56","0","0","5","4.3","0.81","14.73","0","0","0","0","150","115601","4.72","0","0","0","130.9","0","0","0","0","0","0","31156","0","0","50000","0","0","0","0","0.87","706.5","0","0","0"
"0","0","45.23","0","0","1","1.82","0.2","5.03","0","0","0","0","15","115701","2.05","0","0","0","33.71","0","0","0","0","0","0","31157","0","0","10000","0","0","0","0","0.23","303.4","0","0","0"
"0","0","54.28","0","0","2","2.18","0.3","7.55","0","0","0","0","30","115701","2.46","0","0","0","50.57","0","0","0","0","0","0","31157","0","0","20000","0","0","0","0","0.35","364.1","0","0","0"
"0","0","63.32","0","0","3","2.55","0.4","10.06","0","0","0","0","100","115701","2.87","0","0","0","67.42","0","0","0","0","0","0","31157","0","0","30000","0","0","0","0","0.46","424.8","0","0","0"
"0","0","72.37","0","0","4","2.91","0.5","12.58","0","0","0","0","120","115701","3.28","0","0","0","84.28","0","0","0","0","0","0","31157","0","0","40000","0","0","0","0","0.58","485.4","0","0","0"
"0","0","81.41","0","0","5","3.28","0.6","15.09","0","0","0","0","150","115701","3.69","0","0","0","101.2","0","0","0","0","0","0","31157","0","0","50000","0","0","0","0","0.69","546.1","0","0","0"
"0","0","0","0","0","1","2.85","0.32","0","0","0","5.75","51.72","15","115801","3.3","0","0","0","38.29","0","0","0","0","0","0","31158","0","0","10000","0","0","0","0","0.37","344.6","0","0","0"
"0","0","0","0","0","2","3.42","0.48","0","0","0","8.63","62.06","30","115801","3.96","0","0","0","57.44","0","0","0","0","0","0","31158","0","0","20000","0","0","0","0","0.56","413.5","0","0","0"
"0","0","0","0","0","3","3.99","0.64","0","0","0","11.5","72.41","100","115801","4.62","0","0","0","76.58","0","0","0","0","0","0","31158","0","0","30000","0","0","0","0","0.74","482.4","0","0","0"
"0","0","0","0","0","4","4.56","0.8","0","0","0","14.38","82.75","120","115801","5.28","0","0","0","95.73","0","0","0","0","0","0","31158","0","0","40000","0","0","0","0","0.93","551.4","0","0","0"
"0","0","0","0","0","5","5.13","0.96","0","0","0","17.25","93.1","150","115801","5.94","0","0","0","114.9","0","0","0","0","0","0","31158","0","0","50000","0","0","0","0","1.11","620.3","0","0","0"
"0","0","0","0","0","1","2.28","0.25","0","0","0","6.2","55.82","15","115901","2.62","0","0","0","39.46","0","0","0","0","0","0","31159","0","0","10000","0","0","20","0","0.29","355.1","0","0","0"
"0","0","0","0","0","2","2.74","0.38","0","0","0","9.3","66.98","30","115901","3.14","0","0","0","59.19","0","0","0","0","0","0","31159","0","0","20000","0","0","20","0","0.44","426.1","0","0","0"
"0","0","0","0","0","3","3.19","0.5","0","0","0","12.4","78.15","100","115901","3.67","0","0","0","78.92","0","0","0","0","0","0","31159","0","0","30000","0","0","20","0","0.58","497.1","0","0","0"
"0","0","0","0","0","4","3.65","0.63","0","0","0","15.5","89.31","120","115901","4.19","0","0","0","98.65","0","0","0","0","0","0","31159","0","0","40000","0","0","20","0","0.73","568.2","0","0","0"
"0","0","0","0","0","5","4.1","0.75","0","0","0","18.6","100.5","150","115901","4.72","0","0","0","118.4","0","0","0","0","0","0","31159","0","0","50000","0","0","20","0","0.87","639.2","0","0","0"
"0","0","45.23","0","0","1","2.28","0.25","5.03","0","0","0","0","15","116001","2.05","0","0","0","31.33","0","0","0","0","0","0","31160","0","0","10000","0","0","0","0","0.23","282","0","0","0"
"0","0","54.28","0","0","2","2.74","0.38","7.55","0","0","0","0","30","116001","2.46","0","0","0","47","0","0","0","0","0","0","31160","0","0","20000","0","0","0","0","0.35","338.4","0","0","0"
"0","0","63.32","0","0","3","3.19","0.5","10.06","0","0","0","0","100","116001","2.87","0","0","0","62.66","0","0","0","0","0","0","31160","0","0","30000","0","0","0","0","0.46","394.8","0","0","0"
"0","0","72.37","0","0","4","3.65","0.63","12.58","0","0","0","0","120","116001","3.28","0","0","0","78.33","0","0","0","0","0","0","31160","0","0","40000","0","0","0","0","0.58","451.2","0","0","0"
"0","0","81.41","0","0","5","4.1","0.75","15.09","0","0","0","0","150","116001","3.69","0","0","0","93.99","0","0","0","0","0","0","31160","0","0","50000","0","0","0","0","0.69","507.6","0","0","0"
"0","0","0","0","0","1","2.05","0.23","0","0","0","6.01","54.11","15","116201","2.96","0","0","0","40.62","0","0","0","0","0","0","31162","0","0","10000","0","0","10","0","0.33","365.6","0","0","0"
"0","0","0","0","0","2","2.46","0.35","0","0","0","9.02","64.93","30","116201","3.55","0","0","0","60.93","0","0","0","0","0","0","31162","0","0","20000","0","0","10","0","0.5","438.7","0","0","0"
"0","0","0","0","0","3","2.87","0.46","0","0","0","12.02","75.75","100","116201","4.14","0","0","0","81.24","0","0","0","0","0","0","31162","0","0","30000","0","0","10","0","0.66","511.8","0","0","0"
"0","0","0","0","0","4","3.28","0.58","0","0","0","15.03","86.58","120","116201","4.74","0","0","0","101.6","0","0","0","0","0","0","31162","0","0","40000","0","0","10","0","0.83","585","0","0","0"
"0","0","0","0","0","5","3.69","0.69","0","0","0","18.03","97.4","150","116201","5.33","0","0","0","121.9","0","0","0","0","0","0","31162","0","0","50000","0","0","10","0","0.99","658.1","0","0","0"
"0","0","0","0","0","1","1.94","0.22","0","0","0","6.08","54.68","15","116301","3.3","0","0","0","39.46","0","0","0","0","0","0","31163","0","0","10000","0","0","10","0","0.37","355.1","0","0","0"
"0","0","0","0","0","2","2.33","0.33","0","0","0","9.12","65.62","30","116301","3.96","0","0","0","59.19","0","0","0","0","0","0","31163","0","0","20000","0","0","10","0","0.56","426.1","0","0","0"
"0","0","0","0","0","3","2.72","0.44","0","0","0","12.16","76.55","100","116301","4.62","0","0","0","78.92","0","0","0","0","0","0","31163","0","0","30000","0","0","10","0","0.74","497.1","0","0","0"
"0","0","0","0","0","4","3.1","0.55","0","0","0","15.2","87.49","120","116301","5.28","0","0","0","98.65","0","0","0","0","0","0","31163","0","0","40000","0","0","10","0","0.93","568.2","0","0","0"
"0","0","0","0","0","5","3.49","0.66","0","0","0","18.24","98.42","150","116301","5.94","0","0","0","118.4","0","0","0","0","0","0","31163","0","0","50000","0","0","10","0","1.11","639.2","0","0","0"
"0","0","39.76","0","0","1","2.85","0.32","4.42","0","0","0","0","15","116401","2.62","0","0","0","45.78","0","10","0","0","0","0","31164","0","0","10000","0","0","0","0","0.29","412.1","0","0","0"
"0","0","47.71","0","0","2","3.42","0.48","6.63","0","0","0","0","30","116401","3.14","0","0","0","68.67","0","10","0","0","0","0","31164","0","0","20000","0","0","0","0","0.44","494.5","0","0","0"
"0","0","55.66","0","0","3","3.99","0.64","8.84","0","0","0","0","100","116401","3.67","0","0","0","91.56","0","10","0","0","0","0","31164","0","0","30000","0","0","0","0","0.58","576.9","0","0","0"
"0","0","63.62","0","0","4","4.56","0.8","11.05","0","0","0","0","120","116401","4.19","0","0","0","114.5","0","10","0","0","0","0","31164","0","0","40000","0","0","0","0","0.73","659.4","0","0","0"
"0","0","71.57","0","0","5","5.13","0.96","13.26","0","0","0","0","150","116401","4.72","0","0","0","137.4","0","10","0","0","0","0","31164","0","0","50000","0","0","0","0","0.87","741.8","0","0","0"
