778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"2570","1728","0","6","15617","1280","0","0","90","22","25","372","17","218","0","0","45","122301","0"
"3030","1800","0","6","17457","1280","0","0","96","22","26","372","17","227","0","0","45","122301","0"
"3030","1845","0","6","19492","1280","0","0","102","22","27","372","17","235","0","0","45","122301","0"
"3030","1877","0","6","21690","1280","0","0","107","22","28","372","17","240","0","0","45","122301","0"
"3490","1910","0","6","24012","1280","0","0","111","22","29","372","17","244","0","0","45","122301","0"
"3490","1944","0","6","26533","1280","0","0","115","22","30","372","17","248","0","0","45","122301","0"
"3950","1978","0","6","29112","1280","0","0","119","22","31","372","17","252","0","0","45","122301","0"
"3950","2012","0","6","31854","1280","0","0","123","22","32","372","17","256","0","0","45","122301","0"
"4450","2045","0","6","34687","1280","0","0","127","22","33","372","17","260","0","0","45","122301","0"
"4950","2077","0","6","37669","1280","0","0","131","22","34","372","17","264","0","0","45","122301","0"
"4950","2109","0","6","40856","1280","0","0","135","22","35","372","17","268","0","0","45","122301","0"
"4950","2141","0","6","44155","1280","0","0","139","22","36","372","17","272","0","0","45","122301","0"
"5450","2173","0","6","47499","1280","0","0","144","22","37","372","17","277","0","0","45","122301","0"
"5950","2205","0","6","50947","1280","0","0","149","22","38","372","17","282","0","0","45","122301","0"
"65","0","0","0","0","75","0","0","1","0","2","10","0","0","0","1","0","122401","16"
"185","0","0","0","0","125","0","0","3","0","3","30","0","0","0","2","0","122401","68"
"420","0","0","0","0","260","0","0","7","0","4","60","0","3","0","4","0","122401","158"
"810","0","0","0","0","420","0","0","12","0","5","100","0","7","0","7","0","122401","293"
"1340","0","0","3","0","630","0","0","17","0","6","130","0","11","0","11","0","122401","486"
"1660","0","0","6","0","1235","0","0","26","0","7","155","0","17","0","15","0","122401","731"
"2290","0","0","9","0","1795","0","10","35","9","8","180","0","24","0","15","0","122401","1030"
"2540","0","0","9","0","1795","0","40","46","23","9","205","5","27","0","16","0","122401","1459"
"2740","0","0","9","0","1795","0","100","51","37","10","205","10","35","0","16","10","122401","1941"
"3100","0","0","9","0","1795","3","158","55","37","11","205","15","44","0","16","20","122401","2439"
"3470","0","0","9","0","2045","36","198","66","37","12","205","15","46","0","18","20","122401","2871"
"3720","0","0","9","0","2045","56","251","79","37","13","230","15","54","0","18","20","122401","3345"
"3880","0","0","9","0","2045","56","328","97","37","14","255","15","68","0","20","20","122401","3840"
"3880","0","0","9","0","2045","56","448","111","37","15","255","15","82","0","20","20","122401","4412"
"3880","0","0","9","0","2045","59","586","124","37","16","255","15","94","0","20","20","122401","5015"
"3930","0","0","9","0","2045","62","711","142","37","17","255","15","103","0","20","20","122401","5656"
"3980","0","0","9","0","2045","62","856","157","37","18","255","15","119","0","20","20","122401","6351"
"4075","0","0","9","0","2045","62","984","173","37","19","255","15","135","0","20","20","122401","7154"
"4270","0","0","9","0","2045","62","1065","203","37","20","255","15","147","0","20","20","122401","8017"
"4580","0","0","9","0","2045","62","1160","232","37","21","255","15","157","0","20","20","122401","8971"
"4790","0","0","9","0","2045","62","1262","259","37","22","255","15","176","0","20","20","122401","10078"
"4880","0","0","9","0","2045","62","1343","287","37","23","255","15","199","0","20","20","122401","11352"
"4970","0","0","9","0","2045","62","1416","308","37","24","255","15","221","0","20","20","122401","12783"
"5230","0","0","9","0","2045","62","1471","331","37","25","255","15","247","0","20","20","122401","14334"
"6835","0","0","9","0","2045","62","1495","359","37","26","255","15","280","0","20","20","122401","15835"
"8440","0","0","9","0","2045","62","1513","387","37","27","255","15","313","0","20","20","122401","17449"
"9225","0","0","9","0","2045","62","1538","400","37","28","255","15","326","0","20","20","122401","19454"
"10070","0","0","9","0","2045","62","1571","405","37","29","255","15","331","0","20","20","122401","21692"
"10390","0","0","9","0","2045","62","1614","420","37","30","255","15","346","0","20","20","122401","24030"
"10710","0","0","9","0","2045","62","1657","435","37","31","255","15","361","0","20","20","122401","26477"
"11030","0","0","9","0","2045","62","1699","450","37","32","255","15","376","0","20","20","122401","29034"
"11400","0","0","9","0","2045","62","1739","466","37","33","255","15","392","0","20","20","122401","31721"
"11770","0","0","9","0","2045","62","1769","478","37","34","255","15","404","0","20","20","122401","34617"
"12140","0","0","9","0","2045","62","1799","490","37","35","255","15","416","0","20","20","122401","37642"
"12510","0","0","9","0","2045","62","1829","503","37","36","255","15","429","0","20","20","122401","40766"
"12930","0","0","9","0","2045","62","1859","517","37","37","255","15","443","0","20","20","122401","43984"
"13770","0","0","9","0","2045","62","1889","531","37","38","255","15","457","0","20","20","122401","47264"
"110","0","0","0","0","25","0","0","2","0","2","0","0","0","0","0","0","122501","25"
"290","0","0","0","0","75","0","0","4","0","3","5","0","0","0","0","0","122501","89"
"755","0","0","0","0","105","0","0","8","0","4","10","0","1","0","0","0","122501","194"
"1295","0","0","0","0","105","0","0","13","0","5","30","0","3","0","3","10","122501","343"
"2160","0","0","0","0","195","0","0","24","0","6","45","0","5","0","3","10","122501","553"
"3130","0","0","0","0","665","0","0","36","0","7","45","0","7","0","3","10","122501","800"
"3950","0","0","0","0","900","0","0","44","8","8","45","0","9","0","3","10","122501","1156"
"4435","0","0","0","0","900","0","20","53","25","9","70","0","11","0","3","10","122501","1573"
"4645","0","0","5","0","900","0","50","59","34","10","85","0","17","0","3","20","122501","2029"
"5265","0","0","7","0","900","3","102","63","38","11","85","0","22","0","3","30","122501","2512"
"6015","0","0","9","0","900","19","134","69","41","12","85","0","26","0","3","30","122501","2997"
"6545","0","0","9","0","900","35","167","75","41","13","118","0","32","0","3","30","122501","3527"
"7045","0","0","9","0","900","38","208","82","41","14","151","0","37","0","3","30","122501","4124"
"7405","0","0","9","0","900","38","274","88","41","15","171","0","43","0","3","30","122501","4775"
"7705","0","0","9","0","900","41","368","96","41","16","171","0","45","0","3","30","122501","5477"
"7955","0","0","9","0","900","44","466","102","41","17","171","0","49","0","3","30","122501","6226"
"8300","0","0","9","0","900","44","604","105","41","18","171","0","54","0","3","30","122501","7044"
"8685","0","0","9","0","900","44","739","114","41","19","171","0","61","0","3","30","122501","7930"
"9165","0","0","9","0","900","44","879","127","41","20","171","0","66","0","3","30","122501","8912"
"9525","0","0","9","0","900","44","1030","133","41","21","171","0","71","0","3","30","122501","10038"
"9795","0","0","9","0","900","44","1174","144","41","22","171","0","79","0","3","30","122501","11322"
"10180","0","0","9","0","900","44","1285","155","41","23","171","0","88","0","3","30","122501","12740"
"10625","0","0","9","0","900","44","1384","165","41","24","171","0","101","0","3","30","122501","14258"
"11255","0","0","9","0","900","44","1461","178","41","25","171","0","114","0","3","30","122501","15909"
"11975","0","0","9","0","900","44","1518","184","41","26","171","0","123","0","3","30","122501","17765"
"12735","0","0","9","0","900","44","1554","197","41","27","171","0","136","0","3","30","122501","19683"
"13860","0","0","9","0","900","44","1581","197","41","28","171","0","136","0","3","30","122501","21823"
"14780","0","0","9","0","900","44","1609","202","41","29","171","0","141","0","3","30","122501","24101"
"15380","0","0","9","0","900","44","1638","207","41","30","171","0","146","0","3","30","122501","26564"
"16505","0","0","9","0","900","44","1667","207","41","31","171","0","146","0","3","30","122501","29128"
"17205","0","0","9","0","900","44","1696","213","41","32","171","0","152","0","3","30","122501","31791"
"18375","0","0","9","0","900","44","1724","219","41","33","171","0","158","0","3","30","122501","34548"
"19275","0","0","9","0","900","44","1751","225","41","34","171","0","164","0","3","30","122501","37485"
"20545","0","0","9","0","900","44","1778","231","41","35","171","0","170","0","3","30","122501","40528"
"21445","0","0","9","0","900","44","1805","238","41","36","171","0","177","0","3","30","122501","43714"
"22765","0","0","9","0","900","44","1832","245","41","37","171","0","184","0","3","30","122501","46964"
"24085","0","0","9","0","900","44","1859","252","41","38","171","0","191","0","3","30","122501","50324"
"55","0","0","0","23","75","0","0","1","0","2","0","0","2","0","0","0","122601","0"
"150","0","0","0","81","125","0","0","1","0","3","0","0","8","0","0","0","122601","0"
"325","0","0","0","172","175","0","0","4","0","4","5","0","17","0","0","10","122601","0"
"505","0","0","0","349","175","0","0","4","0","5","15","0","33","0","0","10","122601","0"
"1035","0","0","0","522","175","0","0","12","0","6","15","0","52","0","0","25","122601","0"
"1395","0","0","0","790","175","0","0","14","0","7","85","0","66","0","0","30","122601","0"
"1675","0","0","0","1089","175","0","0","19","4","8","85","0","88","0","0","75","122601","0"
"2130","6","0","0","1389","175","0","0","25","9","9","100","5","109","0","0","110","122601","0"
"2490","30","0","0","1758","395","0","0","28","14","10","135","10","126","0","0","115","122601","0"
"2910","53","0","0","2159","735","0","0","35","14","11","151","10","145","0","0","129","122601","0"
"3430","63","0","0","2471","955","0","0","56","17","12","177","12","171","0","0","138","122601","0"
"3810","63","0","0","2705","1175","0","0","94","20","13","199","14","209","0","0","140","122601","0"
"3990","71","0","0","2982","1295","0","0","133","20","14","199","16","251","0","0","146","122601","0"
"4130","81","0","0","3310","1395","0","0","168","20","15","199","18","293","0","0","151","122601","0"
"4330","81","0","0","3658","1495","0","0","208","20","16","199","18","336","0","0","157","122601","0"
"4510","81","0","0","4008","1495","0","0","250","20","17","214","18","384","0","3","158","122601","0"
"4915","81","0","0","4353","1495","0","0","295","20","18","229","18","441","0","6","158","122601","0"
"5560","81","0","0","4719","1590","0","0","349","20","19","229","18","506","0","6","158","122601","0"
"6145","93","0","0","5176","1685","0","0","406","20","20","229","18","568","0","6","158","122601","0"
"6765","93","0","0","5618","1685","0","0","472","20","21","229","18","646","0","6","158","122601","0"
"8080","93","0","0","6142","1685","0","0","541","20","22","229","18","725","0","6","158","122601","0"
"9855","93","0","0","6707","1685","0","0","619","20","23","229","18","810","0","6","158","122601","0"
"11380","93","0","0","7347","1685","0","0","704","20","24","229","18","901","0","6","158","122601","0"
"12675","93","0","0","8227","1685","0","0","784","20","25","229","18","986","0","6","158","122601","0"
"13965","98","0","0","9358","1685","0","0","853","20","26","229","18","1060","0","6","158","122601","0"
"15535","103","0","0","10583","1685","0","0","921","20","27","229","18","1132","0","6","158","122601","0"
"17300","108","0","0","11895","1685","0","0","992","20","28","229","18","1205","0","6","158","122601","0"
"19295","118","0","0","13300","1685","0","0","1068","20","29","229","18","1281","0","6","158","122601","0"
"21525","128","0","0","14775","1685","0","0","1149","20","30","229","18","1362","0","6","158","122601","0"
"23915","138","0","0","16322","1685","0","0","1232","20","31","229","18","1445","0","6","158","122601","0"
"26460","148","0","0","17940","1685","0","0","1317","20","32","229","18","1530","0","6","158","122601","0"
"29250","158","0","0","19655","1685","0","0","1404","20","33","229","18","1617","0","6","158","122601","0"
"32450","168","0","0","21467","1685","0","0","1493","20","34","229","18","1706","0","6","158","122601","0"
"36060","178","0","0","23352","1685","0","0","1583","20","35","229","18","1796","0","6","158","122601","0"
"40010","188","0","0","25300","1685","0","0","1674","20","36","229","18","1887","0","6","158","122601","0"
"44205","198","0","0","27310","1685","0","0","1767","20","37","229","18","1980","0","6","158","122601","0"
"48640","208","0","0","29391","1685","0","0","1861","20","38","229","18","2074","0","6","158","122601","0"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","122701","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","122701","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","122701","0"
"360","0","0","0","405","100","0","0","2","0","5","25","0","27","0","0","10","122701","0"
"710","0","0","0","634","100","0","0","4","0","6","75","0","40","0","0","10","122701","0"
"1305","0","0","0","894","100","0","0","8","0","7","110","0","54","0","0","15","122701","0"
"1470","0","0","1","1255","100","0","0","10","4","8","145","0","64","0","0","45","122701","0"
"1610","16","0","2","1679","100","0","0","10","9","9","180","0","71","0","0","60","122701","0"
"1880","40","0","4","2114","520","0","0","11","14","10","195","0","83","0","0","60","122701","0"
"2040","85","0","5","2626","740","0","0","11","14","11","211","5","88","0","0","60","122701","0"
"2140","138","0","6","3150","840","0","0","14","14","12","247","11","93","0","0","60","122701","0"
"2280","200","0","6","3683","840","0","0","19","16","13","267","17","100","0","0","60","122701","0"
"2420","276","0","6","4263","960","0","0","23","18","14","297","17","107","0","0","60","122701","0"
"2450","346","0","6","4868","1080","0","0","31","22","15","307","17","116","0","0","60","122701","0"
"2480","421","0","6","5541","1080","0","0","36","22","16","337","17","124","0","0","60","122701","0"
"2480","493","0","6","6269","1080","0","0","40","22","17","367","17","133","0","0","60","122701","0"
"2480","582","0","6","7053","1080","0","0","46","22","18","397","17","142","0","0","60","122701","0"
"2480","715","0","6","7941","1080","0","0","51","22","19","397","17","149","0","0","60","122701","0"
"2480","872","0","6","8862","1080","0","0","61","22","20","397","17","163","0","0","60","122701","0"
"2480","1074","0","6","9881","1180","0","0","67","22","21","397","17","171","0","0","60","122701","0"
"2480","1292","0","6","11078","1280","0","0","72","22","22","397","17","178","0","0","60","122701","0"
"2480","1476","0","6","12401","1280","0","0","78","22","23","397","17","194","0","0","60","122701","0"
"2480","1619","0","6","13876","1280","0","0","84","22","24","397","17","211","0","0","60","122701","0"
"2480","1728","0","6","15586","1280","0","0","90","22","25","397","17","219","0","0","60","122701","0"
"2940","1800","0","6","17426","1280","0","0","96","22","26","397","17","228","0","0","60","122701","0"
"2940","1845","0","6","19461","1280","0","0","102","22","27","397","17","236","0","0","60","122701","0"
"2940","1877","0","6","21659","1280","0","0","107","22","28","397","17","241","0","0","60","122701","0"
"3400","1910","0","6","23981","1280","0","0","111","22","29","397","17","245","0","0","60","122701","0"
"3400","1944","0","6","26502","1280","0","0","115","22","30","397","17","249","0","0","60","122701","0"
"3860","1978","0","6","29081","1280","0","0","119","22","31","397","17","253","0","0","60","122701","0"
"3860","2012","0","6","31823","1280","0","0","123","22","32","397","17","257","0","0","60","122701","0"
"4360","2045","0","6","34656","1280","0","0","127","22","33","397","17","261","0","0","60","122701","0"
"4860","2077","0","6","37638","1280","0","0","131","22","34","397","17","265","0","0","60","122701","0"
"4860","2109","0","6","40825","1280","0","0","135","22","35","397","17","269","0","0","60","122701","0"
"4860","2141","0","6","44124","1280","0","0","139","22","36","397","17","273","0","0","60","122701","0"
"5360","2173","0","6","47468","1280","0","0","144","22","37","397","17","278","0","0","60","122701","0"
"5860","2205","0","6","50916","1280","0","0","149","22","38","397","17","283","0","0","60","122701","0"
"65","0","0","0","0","100","0","0","2","0","2","10","0","0","0","1","0","122801","10"
"185","0","0","0","0","200","0","0","5","0","3","25","0","0","0","2","0","122801","58"
"475","0","0","0","0","360","0","0","10","0","4","50","0","4","0","4","0","122801","135"
"985","0","0","0","0","520","0","0","17","0","5","80","0","10","0","7","0","122801","243"
"1515","0","0","3","0","820","0","0","25","0","6","95","0","14","0","11","0","122801","429"
"1835","0","0","6","0","1425","0","0","34","0","7","120","0","20","0","15","0","122801","674"
"2735","0","0","6","0","1985","0","10","48","9","8","145","0","32","0","15","0","122801","912"
"3675","0","0","6","10","2310","0","30","65","23","9","145","5","48","0","16","0","122801","1158"
"4525","0","0","6","20","2310","0","60","85","28","10","145","10","68","0","21","15","122801","1393"
"5425","0","0","6","20","2560","3","86","110","28","11","145","10","85","0","21","25","122801","1688"
"5925","0","0","6","20","2910","26","116","131","28","12","145","10","93","0","23","25","122801","2056"
"6225","0","0","6","20","3110","36","159","159","28","13","170","10","111","0","23","25","122801","2424"
"6425","0","0","6","20","3110","36","223","193","28","14","170","10","130","0","23","27","122801","2844"
"6425","0","0","6","20","3110","39","297","216","28","15","170","12","153","0","25","27","122801","3313"
"6425","0","0","6","20","3210","47","386","236","28","16","170","12","176","0","27","27","122801","3814"
"6525","0","0","6","20","3360","52","473","267","28","17","170","12","195","0","27","27","122801","4336"
"6575","0","0","6","20","3510","52","610","286","28","18","170","12","212","0","29","27","122801","4988"
"6670","0","0","6","20","3510","52","692","318","28","19","170","12","241","0","31","27","122801","5657"
"6770","0","0","6","20","3605","52","733","363","28","20","170","12","268","0","31","27","122801","6396"
"7015","0","0","6","20","3605","52","777","414","28","21","170","12","308","0","31","27","122801","7124"
"7245","0","0","6","20","3605","52","825","463","28","22","170","12","358","0","31","27","122801","7992"
"7650","0","0","6","20","3605","52","854","514","28","23","170","12","403","0","31","27","122801","9032"
"7970","0","0","6","20","3605","52","872","561","28","24","170","12","449","0","31","27","122801","10214"
"8290","0","0","6","20","3605","52","904","606","28","25","170","12","498","0","31","27","122801","11544"
"8585","0","0","6","20","3605","52","939","651","28","26","170","12","551","0","31","27","122801","13002"
"9040","0","0","6","20","3605","52","966","692","28","27","170","12","599","0","31","27","122801","14599"
"9585","0","0","6","20","3605","52","1000","735","28","28","170","12","644","0","31","27","122801","16315"
"10980","0","0","6","20","3605","52","1032","812","28","29","170","12","721","0","31","27","122801","17771"
"12610","0","0","6","20","3605","52","1064","893","28","30","170","12","802","0","31","27","122801","19307"
"14400","0","0","6","20","3605","52","1096","976","28","31","170","12","885","0","31","27","122801","20914"
"16345","0","0","6","20","3605","52","1127","1061","28","32","170","12","970","0","31","27","122801","22593"
"18535","0","0","6","20","3605","52","1156","1148","28","33","170","12","1057","0","31","27","122801","24371"
"21135","0","0","6","20","3605","52","1184","1237","28","34","170","12","1146","0","31","27","122801","26247"
"24145","0","0","6","20","3605","52","1212","1327","28","35","170","12","1236","0","31","27","122801","28195"
"27495","0","0","6","20","3605","52","1240","1418","28","36","170","12","1327","0","31","27","122801","30205"
"31090","0","0","6","20","3605","52","1268","1511","28","37","170","12","1420","0","31","27","122801","32277"
"34925","0","0","6","20","3605","52","1296","1605","28","38","170","12","1514","0","31","27","122801","34415"
"110","0","0","0","0","25","0","0","2","0","2","0","0","0","0","0","0","122901","25"
"295","0","0","0","0","75","0","0","5","0","3","5","0","0","0","0","0","122901","84"
"790","0","0","0","0","105","0","0","10","0","4","10","0","1","0","0","0","122901","182"
"1330","0","0","0","0","105","0","0","15","0","5","30","0","3","0","3","10","122901","331"
"2195","0","0","0","0","195","0","0","26","0","6","45","0","5","0","3","10","122901","541"
"3165","0","0","0","0","665","0","0","38","0","7","45","0","7","0","3","10","122901","788"
"4055","0","0","0","0","900","0","0","46","0","8","60","0","9","0","3","10","122901","1120"
"4610","0","0","0","0","900","0","20","55","9","9","100","0","11","0","3","10","122901","1513"
"4820","0","0","5","0","900","0","50","61","18","10","115","0","17","0","3","20","122901","1969"
"5440","0","0","7","0","900","3","102","65","22","11","115","0","22","0","3","30","122901","2452"
"5890","0","0","9","0","900","29","130","70","22","12","115","0","25","0","7","30","122901","2939"
"6340","0","0","9","0","1000","45","163","81","22","13","148","0","35","0","7","30","122901","3427"
"6760","0","0","9","0","1000","51","204","86","22","14","181","0","39","0","7","30","122901","4040"
"7120","0","0","9","0","1000","51","270","90","22","15","189","0","42","0","9","30","122901","4713"
"7420","0","0","9","0","1000","59","355","96","22","16","189","0","44","0","9","30","122901","5413"
"7670","0","0","9","0","1000","62","453","102","22","17","189","0","48","0","9","30","122901","6162"
"8015","0","0","9","0","1000","62","591","105","22","18","189","0","53","0","9","30","122901","6980"
"8325","0","0","9","0","1000","62","706","114","22","19","189","0","60","0","9","30","122901","7885"
"8805","0","0","9","0","1000","62","846","127","22","20","189","0","65","0","9","30","122901","8867"
"9165","0","0","9","0","1000","62","997","133","22","21","189","0","70","0","9","30","122901","9993"
"9435","0","0","9","0","1000","62","1123","139","22","22","189","0","76","0","9","30","122901","11321"
"9820","0","0","9","0","1000","62","1234","150","22","23","189","0","85","0","9","30","122901","12739"
"10265","0","0","9","0","1000","62","1333","160","22","24","189","0","98","0","9","30","122901","14257"
"10635","0","0","9","0","1000","62","1410","166","22","25","189","0","107","0","9","30","122901","15992"
"12380","0","0","9","0","1000","62","1467","181","22","26","189","0","127","0","9","30","122901","17632"
"14690","0","0","9","0","1000","62","1503","193","22","27","189","0","143","0","9","30","122901","19365"
"17165","0","0","9","0","1000","62","1530","208","22","28","189","0","158","0","9","30","122901","21203"
"18085","0","0","9","0","1000","62","1558","213","22","29","189","0","163","0","9","30","122901","23481"
"18685","0","0","9","0","1000","62","1587","218","22","30","189","0","168","0","9","30","122901","25944"
"19285","0","0","9","0","1000","62","1625","228","22","31","189","0","178","0","9","30","122901","28462"
"19985","0","0","9","0","1000","62","1654","234","22","32","189","0","184","0","9","30","122901","31125"
"21155","0","0","9","0","1000","62","1682","240","22","33","189","0","190","0","9","30","122901","33882"
"22055","0","0","9","0","1000","62","1709","246","22","34","189","0","196","0","9","30","122901","36819"
"23325","0","0","9","0","1000","62","1736","252","22","35","189","0","202","0","9","30","122901","39862"
"24225","0","0","9","0","1000","62","1763","259","22","36","189","0","209","0","9","30","122901","43048"
"25545","0","0","9","0","1000","62","1790","266","22","37","189","0","216","0","9","30","122901","46298"
"26865","0","0","9","0","1000","62","1817","273","22","38","189","0","223","0","9","30","122901","49658"
"55","0","0","0","23","75","0","0","1","0","2","0","0","2","0","0","0","123001","0"
"150","0","0","0","81","125","0","0","1","0","3","0","0","8","0","0","0","123001","0"
"325","0","0","0","172","175","0","0","4","0","4","5","0","17","0","0","10","123001","0"
"505","0","0","0","349","175","0","0","4","0","5","15","0","33","0","0","10","123001","0"
"1035","0","0","0","522","175","0","0","12","0","6","15","0","52","0","0","25","123001","0"
"1395","0","0","0","790","175","0","0","14","0","7","85","0","66","0","0","30","123001","0"
"1675","0","0","0","1089","175","0","0","19","4","8","85","0","88","0","0","75","123001","0"
"2130","6","0","0","1389","175","0","0","25","9","9","100","5","109","0","0","110","123001","0"
"2490","30","0","0","1758","395","0","0","28","14","10","135","10","126","0","0","115","123001","0"
"2910","53","0","0","2159","735","0","0","35","14","11","151","10","145","0","0","129","123001","0"
"3430","63","0","0","2471","955","0","0","56","17","12","177","12","171","0","0","138","123001","0"
"3810","63","0","0","2705","1175","0","0","94","20","13","199","14","209","0","0","140","123001","0"
"3990","71","0","0","2982","1295","0","0","133","20","14","199","16","251","0","0","146","123001","0"
"4130","81","0","0","3310","1395","0","0","168","20","15","199","18","293","0","0","151","123001","0"
"4330","81","0","0","3658","1495","0","0","208","20","16","199","18","336","0","0","157","123001","0"
"4510","81","0","0","4008","1495","0","0","250","20","17","214","18","384","0","3","158","123001","0"
"4915","81","0","0","4353","1495","0","0","295","20","18","229","18","441","0","6","158","123001","0"
"5560","81","0","0","4719","1590","0","0","349","20","19","229","18","506","0","6","158","123001","0"
"6145","93","0","0","5176","1685","0","0","406","20","20","229","18","568","0","6","158","123001","0"
"6765","93","0","0","5618","1685","0","0","472","20","21","229","18","646","0","6","158","123001","0"
"8080","93","0","0","6142","1685","0","0","541","20","22","229","18","725","0","6","158","123001","0"
"9855","93","0","0","6707","1685","0","0","619","20","23","229","18","810","0","6","158","123001","0"
"11380","93","0","0","7347","1685","0","0","704","20","24","229","18","901","0","6","158","123001","0"
"12675","93","0","0","8227","1685","0","0","784","20","25","229","18","986","0","6","158","123001","0"
"13965","98","0","0","9358","1685","0","0","853","20","26","229","18","1060","0","6","158","123001","0"
"15535","103","0","0","10583","1685","0","0","921","20","27","229","18","1132","0","6","158","123001","0"
"17300","108","0","0","11895","1685","0","0","992","20","28","229","18","1205","0","6","158","123001","0"
"19295","118","0","0","13300","1685","0","0","1068","20","29","229","18","1281","0","6","158","123001","0"
"21525","128","0","0","14775","1685","0","0","1149","20","30","229","18","1362","0","6","158","123001","0"
"23915","138","0","0","16322","1685","0","0","1232","20","31","229","18","1445","0","6","158","123001","0"
"26460","148","0","0","17940","1685","0","0","1317","20","32","229","18","1530","0","6","158","123001","0"
"29250","158","0","0","19655","1685","0","0","1404","20","33","229","18","1617","0","6","158","123001","0"
"32450","168","0","0","21467","1685","0","0","1493","20","34","229","18","1706","0","6","158","123001","0"
"36060","178","0","0","23352","1685","0","0","1583","20","35","229","18","1796","0","6","158","123001","0"
"40010","188","0","0","25300","1685","0","0","1674","20","36","229","18","1887","0","6","158","123001","0"
"44205","198","0","0","27310","1685","0","0","1767","20","37","229","18","1980","0","6","158","123001","0"
"48640","208","0","0","29391","1685","0","0","1861","20","38","229","18","2074","0","6","158","123001","0"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","123101","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","123101","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","123101","0"
"450","0","0","0","405","100","0","0","2","0","5","0","0","29","0","0","10","123101","0"
"800","0","0","0","634","100","0","0","4","0","6","50","0","42","0","0","10","123101","0"
"1395","0","0","0","894","100","0","0","8","0","7","85","0","56","0","0","15","123101","0"
"1560","0","0","1","1286","100","0","0","10","4","8","120","0","63","0","0","30","123101","0"
"1700","16","0","2","1710","100","0","0","10","9","9","155","0","70","0","0","45","123101","0"
"1970","45","0","4","2175","320","0","0","13","14","10","170","0","75","0","0","45","123101","0"
"2130","90","0","5","2687","540","0","0","13","14","11","186","5","80","0","0","45","123101","0"
"2230","143","0","6","3211","640","0","0","16","14","12","222","11","85","0","0","45","123101","0"
"2370","205","0","6","3744","640","0","0","21","16","13","242","17","92","0","0","45","123101","0"
"2510","281","0","6","4324","760","0","0","25","18","14","272","17","99","0","0","45","123101","0"
"2540","351","0","6","4929","880","0","0","33","22","15","282","17","108","0","0","45","123101","0"
"2570","426","0","6","5602","880","0","0","38","22","16","312","17","116","0","0","45","123101","0"
"2570","498","0","6","6330","880","0","0","42","22","17","342","17","125","0","0","45","123101","0"
"2570","587","0","6","7114","880","0","0","48","22","18","372","17","134","0","0","45","123101","0"
"2570","720","0","6","8002","880","0","0","53","22","19","372","17","141","0","0","45","123101","0"
"2570","877","0","6","8923","880","0","0","63","22","20","372","17","155","0","0","45","123101","0"
"2570","1079","0","6","9942","980","0","0","69","22","21","372","17","163","0","0","45","123101","0"
"2570","1297","0","6","11139","1080","0","0","74","22","22","372","17","170","0","0","45","123101","0"
"2570","1481","0","6","12462","1080","0","0","80","22","23","372","17","186","0","0","45","123101","0"
"2570","1624","0","6","13937","1080","0","0","86","22","24","372","17","203","0","0","45","123101","0"
"2570","1733","0","6","15647","1080","0","0","92","22","25","372","17","211","0","0","45","123101","0"
"3030","1805","0","6","17487","1080","0","0","98","22","26","372","17","220","0","0","45","123101","0"
"3030","1850","0","6","19522","1080","0","0","104","22","27","372","17","228","0","0","45","123101","0"
"3030","1882","0","6","21720","1080","0","0","109","22","28","372","17","233","0","0","45","123101","0"
