abd8f2a6874103bef4724f56b1e8ae2b12760f3d56f9f612224e1e50fb2f2e7c,e966609e384972b756736202f9a136edfeed02eed694ab9d6dd47f778c5f6331,0326981e966f4fce47d09639c241c108c70a0bcaa3d9862080e7d98c0b76fd65,df9c6de776b90d0d8d33a5f00917b96b2b7ff44a6c5fc88c7e0710115d824d1f,66fafa6a7fab075486394e2c35feff7a6d4a3a96931484a8ff84aff4a72a1714,f1f569a97ae7ee29482ddc8f94c005f60fb55c67c55f2499ee1318fea3973e14,f519c7fc64369b79f94b733827bf965a4c1419728f132594ae3f088ba6a59332,9bc344a05d14beb057e57b92ea9fb295d7e7d8760a21903197fc428cff4a522f,fa4078e29f9bf7a74277e68e9ba0a5b21b7adc05fbd78419c310bb55c197df9e,092316514bf6052ccce2c1370bcee949d6596e87ae16a46e20724a0fe6414fca,e6d48dbc768240746ebd1a57293e0b06cb747c0f46146fb3e2d4843b1183442b,5cd890f260e6ee0b73218a61c7833cd9f28a1547339f40cdc1bf7af4c05355ea,760503dbe56f3dfcf3261e19c5c03210a8479dd056496371d64636272c2296e0,386080070c206602ad0d34c73d08bd8a65c24ec30a299240e23665944722c986,d1a2902c82b347f05a34909e1648435e31497aeb8e84eadcfe7a6f739441a70e,4c23ba3e4e10f027979a942868ea3bc11a6b001215bc503a1d928a1b87d3ca5d
"66502","66501","10021","665","0","66504","66505","7","2","664","0","11","66503","2","0","0"
"66602","66601","10025","666","0","66604","66605","7","2","664","0","11","66603","5","0","0"
"66702","66701","10042","667","0","66704","66705","7","4","664","0","11","66703","8","0","0"
"66802","66801","10043","668","0","66804","66805","7","4","665","0","12","66803","2","0","0"
"66902","66901","10045","669","0","66904","66905","7","4","666","0","12","66903","5","0","0"
"67002","67001","10061","670","0","67004","67005","7","6","667","0","12","67003","8","0","0"
"0","67101","11005","671","0","0","0","7","100","668","0","13","0","2","0","0"
"67202","67201","10043","672","0","67204","67205","7","4","669","0","13","67203","5","0","0"
"67302","67301","10072","673","0","67304","67305","7","7","670","0","13","67303","8","0","0"
"67402","67401","10074","674","0","67404","67405","7","7","671","0","14","67403","2","0","0"
"67502","67501","10071","675","0","67504","67505","7","7","672","0","14","67503","5","0","0"
"67602","67601","10024","676","0","67604","67605","7","2","673","0","14","67603","8","0","0"
"67702","67701","10016","677","0","67704","67705","7","1","674","0","15","67703","5","675","676"
"67802","67801","10074","678","0","67804","67805","7","7","677","0","16","67803","2","0","0"
"67902","67901","10021","679","0","67904","67905","7","2","677","0","16","67903","5","0","0"
"68002","68001","10023","680","0","68004","68005","7","2","677","0","16","68003","8","0","0"
"68102","68101","10045","681","0","68104","68105","7","4","678","0","17","68103","2","0","0"
"0","68201","11011","682","0","0","0","7","101","679","0","17","0","5","0","0"
"68302","68301","10022","683","0","68304","68305","7","2","680","0","17","68303","8","0","0"
"68402","68401","10044","684","0","68404","68405","7","4","681","0","18","68403","2","0","0"
"68502","68501","10023","685","0","68504","68505","7","2","682","0","18","68503","5","0","0"
"68602","68601","10064","686","0","68604","68605","7","6","683","0","18","68603","8","0","0"
"68702","68701","10063","687","0","68704","68705","7","6","684","0","19","68703","2","0","0"
"68802","68801","10075","688","0","68804","68805","7","7","685","0","19","68803","5","0","0"
"0","68901","11012","689","0","0","0","7","101","686","0","19","0","8","0","0"
"69002","69001","10016","690","0","69004","69005","7","1","687","0","20","69003","5","688","689"
"69102","69101","10022","691","0","69104","69105","7","2","690","0","21","69103","2","0","0"
"69202","69201","10045","692","0","69204","69205","7","4","690","0","21","69203","5","0","0"
"69302","69301","10075","693","0","69304","69305","7","7","690","0","21","69303","8","0","0"
"69402","69401","10071","694","0","69404","69405","7","7","691","0","22","69403","2","0","0"
"0","69501","11002","695","0","0","0","7","100","692","0","22","0","5","0","0"
"69602","69601","10043","696","0","69604","69605","7","4","693","0","22","69603","8","0","0"
"69702","69701","10064","697","0","69704","69705","7","6","694","0","23","69703","2","0","0"
"0","69801","11015","698","0","0","0","7","101","695","0","23","0","5","0","0"
"69902","69901","10021","699","0","69904","69905","7","2","696","0","23","69903","8","0","0"
"0","70001","11014","700","0","0","0","7","101","697","0","24","0","2","0","0"
"70102","70101","10022","701","0","70104","70105","7","2","698","0","24","70103","5","0","0"
"0","70201","11013","702","0","0","0","7","101","699","0","24","0","8","0","0"
"70302","70301","10056","703","0","70304","70305","7","5","700","0","25","70303","5","701","702"
"70402","70401","10044","704","0","70404","70405","7","4","703","0","26","70403","2","0","0"
"0","70501","11011","705","0","0","0","7","101","703","0","26","0","5","0","0"
"70602","70601","10062","706","0","70604","70605","7","6","703","0","26","70603","8","0","0"
"70702","70701","10024","707","0","70704","70705","7","2","704","0","27","70703","2","0","0"
"0","70801","11015","708","0","0","0","7","101","705","0","27","0","5","0","0"
"70902","70901","10073","709","0","70904","70905","7","7","706","0","27","70903","8","0","0"
"71002","71001","10041","710","0","71004","71005","7","4","707","0","28","71003","2","0","0"
"71102","71101","10063","711","0","71104","71105","7","6","708","0","28","71103","5","0","0"
"71202","71201","10072","712","0","71204","71205","7","7","709","0","28","71203","8","0","0"
"71302","71301","10065","713","0","71304","71305","7","6","710","0","29","71303","2","0","0"
"0","71401","11001","714","0","0","0","7","100","711","0","29","0","5","0","0"
"0","71501","11012","715","0","0","0","7","101","712","0","29","0","8","0","0"
"71602","71601","10016","716","0","71604","71605","7","1","713","0","30","71603","5","714","715"
"0","71701","11013","717","0","0","0","7","101","716","0","31","0","2","0","0"
"71802","71801","10074","718","0","71804","71805","7","7","716","0","31","71803","5","0","0"
"71902","71901","10061","719","0","71904","71905","7","6","716","0","31","71903","8","0","0"
"72002","72001","10025","720","0","72004","72005","7","2","717","0","32","72003","2","0","0"
"0","72101","11012","721","0","0","0","7","101","718","0","32","0","5","0","0"
"0","72201","11011","722","0","0","0","7","101","719","0","32","0","8","0","0"
"72302","72301","10045","723","0","72304","72305","7","4","720","0","33","72303","2","0","0"
"72402","72401","10024","724","0","72404","72405","7","2","721","0","33","72403","5","0","0"
"72502","72501","10063","725","0","72504","72505","7","6","722","0","33","72503","8","0","0"
"0","72601","11014","726","0","0","0","7","101","723","0","34","0","2","0","0"
"72702","72701","10062","727","0","72704","72705","7","6","724","0","34","72703","5","0","0"
"72802","72801","10041","728","0","72804","72805","7","4","725","0","34","72803","8","0","0"
"72902","72901","10036","729","0","72904","72905","7","3","726","0","35","72903","5","727","728"
"73002","73001","10043","730","0","73004","73005","7","4","729","0","36","73003","2","0","0"
"0","73101","11004","731","0","0","0","7","100","729","0","36","0","5","0","0"
"73202","73201","10071","732","0","73204","73205","7","7","729","0","36","73203","8","0","0"
"73302","73301","10025","733","0","73304","73305","7","2","730","0","37","73303","2","0","0"
"0","73401","11001","734","0","0","0","7","100","731","0","37","0","5","0","0"
"0","73501","11003","735","0","0","0","7","100","732","0","37","0","8","0","0"
"73602","73601","10024","736","0","73604","73605","7","2","733","0","38","73603","2","0","0"
"73702","73701","10023","737","0","73704","73705","7","2","734","0","38","73703","5","0","0"
"73802","73801","10072","738","0","73804","73805","7","7","735","0","38","73803","8","0","0"
"73902","73901","10044","739","0","73904","73905","7","4","736","0","39","73903","2","0","0"
"74002","74001","10065","740","0","74004","74005","7","6","737","0","39","74003","5","0","0"
"74102","74101","10042","741","0","74104","74105","7","4","738","0","39","74103","8","0","0"
"74202","74201","10056","742","0","74204","74205","7","5","739","0","40","74203","5","740","741"
"74302","74301","10041","743","0","74304","74305","8","4","0","0","1","74303","2","0","0"
"74402","74401","10043","744","0","74404","74405","8","4","0","0","1","74403","5","0","0"
"74502","74501","10064","745","0","74504","74505","8","6","0","0","1","74503","8","0","0"
"0","74601","11002","746","0","0","0","8","100","743","0","2","0","2","0","0"
"0","74701","11004","747","0","0","0","8","100","744","0","2","0","5","0","0"
"74802","74801","10071","748","0","74804","74805","8","7","745","0","2","74803","8","0","0"
"74902","74901","10023","749","0","74904","74905","8","2","746","0","3","74903","2","0","0"
"75002","75001","10021","750","0","75004","75005","8","2","747","0","3","75003","5","0","0"
"75102","75101","10075","751","0","75104","75105","8","7","748","0","3","75103","8","0","0"
"75202","75201","10073","752","0","75204","75205","8","7","749","0","4","75203","2","0","0"
"75302","75301","10042","753","0","75304","75305","8","4","750","0","4","75303","5","0","0"
"75402","75401","10045","754","0","75404","75405","8","4","751","0","4","75403","8","0","0"
"75502","75501","10016","755","0","75504","75505","8","1","752","0","5","75503","5","753","754"
"75602","75601","10075","756","0","75604","75605","8","7","755","0","6","75603","2","0","0"
"75702","75701","10022","757","0","75704","75705","8","2","755","0","6","75703","5","0","0"
"0","75801","11004","758","0","0","0","8","100","755","0","6","0","8","0","0"
"75902","75901","10023","759","0","75904","75905","8","2","756","0","7","75903","2","0","0"
"0","76001","11013","760","0","0","0","8","101","757","0","7","0","5","0","0"
"76102","76101","10041","761","0","76104","76105","8","4","758","0","7","76103","8","0","0"
"76202","76201","10025","762","0","76204","76205","8","2","759","0","8","76203","2","0","0"
"76302","76301","10072","763","0","76304","76305","8","7","760","0","8","76303","5","0","0"
"76402","76401","10061","764","0","76404","76405","8","6","761","0","8","76403","8","0","0"
"76502","76501","10064","765","0","76504","76505","8","6","762","0","9","76503","2","0","0"
"0","76601","11015","766","0","0","0","8","101","763","0","9","0","5","0","0"
"76702","76701","10073","767","0","76704","76705","8","7","764","0","9","76703","8","0","0"
"76802","76801","10036","768","0","76804","76805","8","3","765","0","10","76803","5","766","767"
"0","76901","11005","769","0","0","0","8","100","768","0","11","0","2","0","0"
"77002","77001","10042","770","0","77004","77005","8","4","768","0","11","77003","5","0","0"
"0","77101","11001","771","0","0","0","8","100","768","0","11","0","8","0","0"
"77202","77201","10061","772","0","77204","77205","8","6","769","0","12","77203","2","0","0"
"77302","77301","10024","773","0","77304","77305","8","2","770","0","12","77303","5","0","0"
"0","77401","11013","774","0","0","0","8","101","771","0","12","0","8","0","0"
"0","77501","11014","775","0","0","0","8","101","772","0","13","0","2","0","0"
"77602","77601","10042","776","0","77604","77605","8","4","773","0","13","77603","5","0","0"
"0","77701","11015","777","0","0","0","8","101","774","0","13","0","8","0","0"
"77802","77801","10063","778","0","77804","77805","8","6","775","0","14","77803","2","0","0"
"0","77901","11011","779","0","0","0","8","101","776","0","14","0","5","0","0"
"78002","78001","10025","780","0","78004","78005","8","2","777","0","14","78003","8","0","0"
"78102","78101","10016","781","0","78104","78105","8","1","778","0","15","78103","5","779","780"
"78202","78201","10041","782","0","78204","78205","8","4","781","0","16","78203","2","0","0"
"78302","78301","10023","783","0","78304","78305","8","2","781","0","16","78303","5","0","0"
"78402","78401","10072","784","0","78404","78405","8","7","781","0","16","78403","8","0","0"
"78502","78501","10065","785","0","78504","78505","8","6","782","0","17","78503","2","0","0"
"78602","78601","10041","786","0","78604","78605","8","4","783","0","17","78603","5","0","0"
"78702","78701","10074","787","0","78704","78705","8","7","784","0","17","78703","8","0","0"
"78802","78801","10045","788","0","78804","78805","8","4","785","0","18","78803","2","0","0"
"78902","78901","10022","789","0","78904","78905","8","2","786","0","18","78903","5","0","0"
"79002","79001","10044","790","0","79004","79005","8","4","787","0","18","79003","8","0","0"
"79102","79101","10061","791","0","79104","79105","8","6","788","0","19","79103","2","0","0"
"0","79201","11002","792","0","0","0","8","100","789","0","19","0","5","0","0"
"79302","79301","10023","793","0","79304","79305","8","2","790","0","19","79303","8","0","0"
"79402","79401","10036","794","0","79404","79405","8","3","791","0","20","79403","5","792","793"
"79502","79501","10044","795","0","79504","79505","8","4","794","0","21","79503","2","0","0"
"79602","79601","10021","796","0","79604","79605","8","2","794","0","21","79603","5","0","0"
"79702","79701","10075","797","0","79704","79705","8","7","794","0","21","79703","8","0","0"
"79802","79801","10042","798","0","79804","79805","8","4","795","0","22","79803","2","0","0"
"79902","79901","10043","799","0","79904","79905","8","4","796","0","22","79903","5","0","0"
"80002","80001","10025","800","0","80004","80005","8","2","797","0","22","80003","8","0","0"
"80102","80101","10064","801","0","80104","80105","8","6","798","0","23","80103","2","0","0"
"0","80201","11012","802","0","0","0","8","101","799","0","23","0","5","0","0"
"80302","80301","10065","803","0","80304","80305","8","6","800","0","23","80303","8","0","0"
"80402","80401","10071","804","0","80404","80405","8","7","801","0","24","80403","2","0","0"
"80502","80501","10073","805","0","80504","80505","8","7","802","0","24","80503","5","0","0"
"80602","80601","10064","806","0","80604","80605","8","6","803","0","24","80603","8","0","0"
"80702","80701","10016","807","0","80704","80705","8","1","804","0","25","80703","5","805","806"
"0","80801","11001","808","0","0","0","8","100","807","0","26","0","2","0","0"
"80902","80901","10075","809","0","80904","80905","8","7","807","0","26","80903","5","0","0"
"0","81001","11003","810","0","0","0","8","100","807","0","26","0","8","0","0"
"81102","81101","10074","811","0","81104","81105","8","7","808","0","27","81103","2","0","0"
"81202","81201","10062","812","0","81204","81205","8","6","809","0","27","81203","5","0","0"
"81302","81301","10043","813","0","81304","81305","8","4","810","0","27","81303","8","0","0"
"81402","81401","10064","814","0","81404","81405","8","6","811","0","28","81403","2","0","0"
"81502","81501","10022","815","0","81504","81505","8","2","812","0","28","81503","5","0","0"
"81602","81601","10024","816","0","81604","81605","8","2","813","0","28","81603","8","0","0"
"81702","81701","10025","817","0","81704","81705","8","2","814","0","29","81703","2","0","0"
"81802","81801","10023","818","0","81804","81805","8","2","815","0","29","81803","5","0","0"
"81902","81901","10061","819","0","81904","81905","8","6","816","0","29","81903","8","0","0"
"82002","82001","10056","820","0","82004","82005","8","5","817","0","30","82003","5","818","819"
"82102","82101","10045","821","0","82104","82105","8","4","820","0","31","82103","2","0","0"
"82202","82201","10071","822","0","82204","82205","8","7","820","0","31","82203","5","0","0"
"0","82301","11002","823","0","0","0","8","100","820","0","31","0","8","0","0"
"82402","82401","10024","824","0","82404","82405","8","2","821","0","32","82403","2","0","0"
"82502","82501","10062","825","0","82504","82505","8","6","822","0","32","82503","5","0","0"
"0","82601","11005","826","0","0","0","8","100","823","0","32","0","8","0","0"
"82702","82701","10042","827","0","82704","82705","8","4","824","0","33","82703","2","0","0"
"0","82801","11014","828","0","0","0","8","101","825","0","33","0","5","0","0"
"82902","82901","10021","829","0","82904","82905","8","2","826","0","33","82903","8","0","0"
"83002","83001","10073","830","0","83004","83005","8","7","827","0","34","83003","2","0","0"
"83102","83101","10045","831","0","83104","83105","8","4","828","0","34","83103","5","0","0"
"83202","83201","10043","832","0","83204","83205","8","4","829","0","34","83203","8","0","0"
"83302","83301","10036","833","0","83304","83305","8","3","830","0","35","83303","5","831","832"
"83402","83401","10062","834","0","83404","83405","8","6","833","0","36","83403","2","0","0"
"83502","83501","10073","835","0","83504","83505","8","7","833","0","36","83503","5","0","0"
"83602","83601","10065","836","0","83604","83605","8","6","833","0","36","83603","8","0","0"
"83702","83701","10044","837","0","83704","83705","8","4","834","0","37","83703","2","0","0"
"83802","83801","10022","838","0","83804","83805","8","2","835","0","37","83803","5","0","0"
"83902","83901","10045","839","0","83904","83905","8","4","836","0","37","83903","8","0","0"
"84002","84001","10072","840","0","84004","84005","8","7","837","0","38","84003","2","0","0"
"84102","84101","10071","841","0","84104","84105","8","7","838","0","38","84103","5","0","0"
"84202","84201","10075","842","0","84204","84205","8","7","839","0","38","84203","8","0","0"
"0","84301","11003","843","0","0","0","8","100","840","0","39","0","2","0","0"
"84402","84401","10021","844","0","84404","84405","8","2","841","0","39","84403","5","0","0"
"84502","84501","10074","845","0","84504","84505","8","7","842","0","39","84503","8","0","0"
"84602","84601","10056","846","0","84604","84605","8","5","843","0","40","84603","5","844","845"
