00b41c34039c433aebd8d42bbb0e8685cf25411bac71946044c28a0e044da8f4,3d5e5666857bd1c229b48cdd5a268b6786c5f5d6ae442a3615d356b4656eeba6,34e909ce5f97036dbae12a50cfb812123020ffde310925e3a1b20c92bcaf78c9,46c0b5a5cac481879079baee0a28006518f11c4c3f5a6c0d5b3d22d161e7088e,9df23ee2c38eaa2ca2dd4b5a34ec36739d679c57540f15bdcc3d9169c5de05e5,19e879272998893ce19bac23269119a54bae711b11896595c333c8cb39ffcda5,d8a2f228188a5b216115b2482682a1dfa28335c37947617628eb6ae4827f05de,4d10df1c6afb4d3de95ecd4bec45a29f6af6499d8429add6e9fd65ccc4f1014d,2f447abb3bc3ff363c18653e51139518abe35a6703a71bd86c7c16a92bf0df3d,1d503e9429b190c5bb2664aef11c6e4c2465b39317d66b9ea6266006d3c44519,45fbc43189590b720c7417a59f4042fd801731a3ba393a3eed9c48370dbb2ee4,c84b2d4ec814f1b938f30e23f0002c92570d40d6d810f486847489a7642240c3,d196e9f97b538638ecd7258af6809b95fc1bf3072c90bfe62c479e9effda0c3b,c6c5e25de0bc5d2ea9ad22b2ca39b1c6e180f3c63a77f8db6dfdd276e541a6f7,3a45c804da2c0137a0f47225af38bedc9afcb8c2c9d23745e2a7fb495364fed5,37d2e346b9354b266f628a65852ec3997af0f8fad9fd76260b7d88b7ae774a93,680e49e92b9c99ab8ad8b35e932a80936dc46a6b70ffbb5d869ab36fbf15d2f7,be1c161ed1f3dda7a2f207847d38f1ca857f521713edf00330511fa1577b6f4b,539336e58618349468903867bc4e863b72523638f101fab5fc6a589eb8bc998c,f4f38fb2a2945cedbb7483a195049b75b62bf911a26ae7d2aeecabfd910954f8,1fc8b3c5891873b6b984ca0c4ef8080dfae03670aecf480b5ae564f61ee9a734,5713a4559e76ef581217455d7b5bda712d3ced3de2862faa4d88b21ee8ce383c,061b65c08e2d5ab48e8f006fa2cdb5949cfe75a75cf3290408814d0336a56537,ee09a742825210c3e2fd1896a0bde31abb57844b41e581d59ebe7b2d8a4fcd25,b94c0e87ea95b2333cf63d10a4bb03e97c6a3ea58cafb96cc4386ebac95f982e,63b4d0a647e92bde609fad5f96d642d1a2530420efec1b0687abcc54dad40ee1,4d0c524f6b497e147edb1bc55932a184f74439f96923b13fc40d7a70bfb38252,8e1bd0aad94d4687c4eced12fa7fb2920d7a0b43a5ef59e3326f78a5db479312,d2f76017acf91c4808b77f30a09947a78cc74c1254efe9782c53676182dfbf6a,f0ebd8af96e469c607f7cde5ad6790b2e25ad0c97e4a3b000f6c478fa4a84ef5,665a6b41d8ecbee1473bbfcd3ec8f8e798c5db748c2845d86a363ade1c050b26,543985c3b9c40a83acadbc86f6091da70adb22d1a35f661abad718b69925ef50,30f5361cd22cc0e9a94bafed5a731925dc2b98a3712bbfc5546d3e94d5c5d812,2f926e56e10541f07793ba90073f8a86c155617d1d9c9cb71899e5e80658850d,98b7c668168f14570a249967021fe3a07239227bafca3f8c0139c891433ce711,08436f0223e5a4970989a8cd7883cd45187b5a0cb29e95ebe8f1b426a5829112,a5b73686a62fdabff58e2b6c5011ecc2a4f665324dce87f9a63bb52825799400,a3dd7c64c235f4946dc80c3521bd20e2aa9dd93be96aeefc05cfc305f786749d,b331ad967fb5428555c5f1c34176fe90b27235747479760195b46f7e2dd392bc,629528175050ece6d0198ada362886a874923380f04716c147c0922ce658d1d5,f19e19606532721d9c52c4c50ca4d544609721b2d6263490719effc718d70f3d,c977a9fc297edf5ce5dccefacc30b0925cd7ba2cbb794407cb1d4ec5d987a6af,98bad4aeb44c977705f4b23e807f772c4ce37c0e7f277c08f5992a6a6a27ec78,8a7adb65a392f7cd1599f899f278db1414b1f7fd2e5446f5be1adf0f3395448c
"5","0","5","44","0","0","0","314","0","0","23","0","0","38","314","0","314","51","33","0","830104403","962","0","314","314","200000001","0","40654","0","0","0","627601","0","1987","0","314","0","0","0","2895","0","美冬（工作服）的闇影","314","13684639"
"0","0","6","72","0","0","0","314","0","0","18","0","0","38","314","0","314","50","33","0","830104404","1660","0","314","314","200000001","0","74586","0","0","0","603301","0","1149","1","314","0","0","0","1453","0","閃焰軟泥怪","314","13107283"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104405","0","0","3140","314","200000001","0","28082","0","0","0","257500","0","473","0","3140","0","0","0","315","0","鬼燈螢","3140","15975297"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104501","0","0","3140","314","200000001","0","16346","0","0","0","251100","0","2363","0","3140","0","0","0","1575","0","守門者","3140","16073965"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104502","0","0","3140","314","200000001","0","17452","0","0","0","252900","0","2363","0","3140","0","0","0","945","0","莉瑪的闇影","3140","16865478"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104503","0","0","3140","314","200000001","0","17891","0","0","0","251700","0","1890","0","3140","0","0","0","1260","0","軟泥怪","3140","16578857"
"20","0","5","44","0","0","0","314","0","0","12","0","0","29","314","126","314","210","33","0","830104504","0","0","314","314","200000001","0","0","39645","0","0","609501","0","3291","2","314","0","0","0","2489","0","安＆古蕾婭的闇影","314","14041743"
"17","0","5","44","0","0","0","314","0","0","0","0","0","34","314","2142","314","45","33","0","830104505","0","0","314","314","200000001","0","0","81738","0","0","626501","0","528","0","314","0","0","0","496","0","岩窟蝸牛","314","11315372"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104601","0","0","3140","314","200000001","0","18549","0","0","0","253100","0","1890","0","3140","0","0","0","1260","0","岩龜暴君","3140","16608333"
"0","0","6","46","0","0","0","314","0","0","17","0","0","38","314","0","314","45","33","0","830104602","1475","0","314","314","200000001","0","76133","0","0","0","603201","0","979","1","314","0","0","0","1254","0","流夏的闇影","314","13353360"
"4","0","5","44","0","0","0","314","0","0","40","0","0","28","314","0","314","1590","33","0","830104603","219","0","314","314","200000001","0","61081","0","0","0","680501","0","1851","1","314","0","0","0","2034","0","胡桃的闇影","314","12655190"
"18","0","6","44","0","0","0","314","0","0","6","0","0","32","314","199","314","2720","33","0","830104604","0","0","314","314","200000001","0","0","61944","0","0","600201","0","2154","1","314","0","0","0","1949","0","鈴的闇影","314","12877607"
"0","0","0","44","0","0","0","3140","0","0","0","0","0","0","3140","0","3140","0","1","0","830104605","0","0","3140","314","200000001","0","5099","0","0","0","257900","0","473","0","3140","0","0","0","315","0","妖精","3140","15944594"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","830104606","0","0","0","450","300000008","0","0","0","0","500","217305","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","830104607","0","0","0","450","300000008","0","0","0","50","0","217301","50","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104701","0","0","3150","315","200000001","0","16785","0","0","0","250700","0","948","0","3150","0","0","0","2528","0","獸人","3150","16980327"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104702","0","0","3150","315","200000001","0","17891","0","0","0","251700","0","1896","0","3150","0","0","0","1264","0","宮子的闇影","3150","16718845"
"4","0","5","48","0","0","0","315","0","0","72","0","0","27","315","0","315","59","33","0","830104703","1037","0","315","315","200000001","0","39854","0","0","0","613901","0","2012","1","315","0","0","0","2940","0","狼人","315","13902878"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104704","0","0","3150","315","200000001","0","58634","0","0","0","253700","0","1422","0","3150","0","0","0","948","0","小小格里芬","3150","15764119"
"0","0","5","66","0","0","0","315","0","0","17","0","0","36","315","0","315","35","33","0","830104705","2744","0","315","315","200000001","0","81121","0","0","0","619301","0","592","1","315","0","0","0","532","0","霞（魔法少女）的闇影","315","11408424"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104801","0","0","3150","315","200000001","0","17452","0","0","0","252900","0","2370","0","3150","0","0","0","948","0","高等獸人","3150","17052964"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104802","0","0","3150","315","200000001","0","19435","0","0","0","251800","0","1896","0","3150","0","0","0","1264","0","貪吃佩可的闇影","3150","16719695"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104803","0","0","3150","315","200000001","0","19874","0","0","0","251300","0","2370","0","3150","0","0","0","948","0","女低音鷹鳥","3150","16980135"
"5","0","5","64","0","0","0","315","0","0","45","0","0","37","315","0","315","40","33","0","830104804","2270","0","315","315","200000001","0","74369","0","0","0","614701","0","666","1","315","0","0","0","777","0","安的闇影","315","12544926"
"20","0","5","44","0","0","0","315","0","0","12","0","0","29","315","126","315","210","33","0","830104805","0","0","315","315","200000001","0","0","39660","0","0","609501","0","3295","2","315","0","0","0","2490","0","翼耳兔","315","14233361"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104901","0","0","3150","315","200000001","0","17223","0","0","0","252800","0","1422","0","3150","0","0","0","1580","0","岩龜暴君","3150","16866188"
"0","0","0","44","0","0","0","3150","0","0","0","0","0","0","3150","0","3150","0","1","0","830104902","0","0","3150","315","200000001","0","17891","0","0","0","251700","0","1896","0","3150","0","0","0","1264","0","生者劍士","3150","16812550"
"0","0","0","44","0","0","0","3150","0","0","200","0","0","0","3150","0","3150","0","1","0","830104903","0","0","3150","315","200000001","0","20093","0","0","0","250300","0","1422","0","3150","0","0","0","316","0","貪吃佩可的闇影","3150","19336998"
"5","0","6","44","0","0","0","315","0","0","30","0","0","40","315","0","315","183","33","0","830104904","541","0","315","315","200000001","0","44688","0","0","0","604903","0","2357","2","315","0","0","0","3716","0","雪（大江戶）的闇影","315","14421606"
"17","0","6","44","0","0","0","315","0","0","0","0","0","34","315","2277","315","60","33","0","830104905","0","0","315","315","200000001","0","0","91086","0","0","604401","0","680","1","315","0","0","0","500","0","噬岩怪","315","12394436"
"0","0","1","60","0","0","0","600","0","0","0","0","0","130","0","0","0","0","1","0","830105001","0","0","800","325","300000008","0","50000","40000","0","0","307506","0","600","0","800","0","0","0","600","0","暴風‧席茲","600","177000000"
"0","0","1","100","0","0","0","0","0","0","0","0","150","0","0","0","100","0","1","0","830105002","0","0","0","325","300000008","0","0","0","0","9000","217300","0","0","0","500","0","0","0","0","0","爆裂敵人","500","1000000000"
"0","0","1","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","830105003","0","0","0","325","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","1","0","830105004","0","0","0","325","300000008","0","0","0","0","0","217302","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3170","0","0","0","0","0","0","3170","0","3170","0","1","0","830105101","0","0","3170","317","200000001","0","25308","0","0","0","253200","0","1908","0","3170","0","0","0","1272","0","沙塵野豬","3170","15932811"
"0","0","0","41","0","0","0","3170","0","0","200","0","0","0","3170","0","3170","0","1","0","830105102","0","0","3170","317","200000001","0","27140","0","0","0","250300","0","1431","0","3170","0","0","0","318","0","小小哥布林","3170","18789407"
"20","0","5","41","0","0","0","317","0","0","12","0","0","25","317","143","317","86","33","0","830105103","0","0","317","317","200000001","0","0","62279","0","0","619101","0","2736","1","317","0","0","0","3350","0","空花（黑暗）的闇影","317","12638416"
"0","0","5","41","0","0","0","317","0","0","13","0","0","39","317","0","317","35","33","0","830105104","1458","0","317","317","200000001","0","100527","0","0","0","616901","0","1124","1","317","0","0","0","1460","0","美冬（工作服）的闇影","317","10763737"
"0","0","0","41","0","0","0","3170","0","0","0","0","0","0","3170","0","3170","0","1","0","830105105","0","0","3170","317","200000001","0","54249","0","0","0","257000","0","716","0","3170","0","0","0","477","0","鑽頭鼴鼠","3170","14999497"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","830105201","0","0","3180","318","200000001","0","25001","0","0","0","253100","0","1914","0","3180","0","0","0","1276","0","綠葉野豬","3180","16069420"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","830105202","0","0","3180","318","200000001","0","26833","0","0","0","251300","0","2393","0","3180","0","0","0","957","0","叢林護衛","3180","16331756"
"20","0","5","41","0","0","0","318","0","0","12","0","0","29","318","133","318","211","33","0","830105203","0","0","318","318","200000001","0","0","54273","0","0","609501","0","4047","2","318","0","0","0","3068","0","空花（大江戶）的闇影","318","13170041"
"29","0","5","41","0","0","0","318","0","0","0","0","0","28","318","925","318","146","33","0","830105204","0","0","318","318","200000001","0","0","96690","0","0","616001","0","1893","1","318","0","0","0","779","0","真步（灰姑娘）的闇影","318","10289735"
"0","0","0","41","0","0","0","3180","0","0","0","0","0","0","3180","0","3180","0","1","0","830105205","0","0","3180","318","200000001","0","54237","0","0","0","257000","0","718","0","3180","0","0","0","479","0","鑽頭鼴鼠","3180","15124176"
"0","0","0","41","0","0","0","3200","0","0","0","0","0","0","3200","0","3200","0","1","0","830105301","0","0","3200","320","200000001","0","29327","0","0","0","250700","0","963","0","3200","0","0","0","2568","0","魔像","3200","19805695"
"1","0","5","41","0","0","0","320","0","0","3","0","0","41","320","0","320","30","34","0","830105302","1636","0","320","320","200000001","0","117525","0","0","0","613601","0","1196","1","320","0","0","0","1308","0","純（夏日）的闇影","320","14626983"
"0","0","6","41","0","0","0","320","0","0","2","0","0","36","320","0","320","30","34","0","830105303","2184","0","320","320","200000001","0","156348","0","0","0","602701","0","641","1","320","0","0","0","719","0","惠理子的闇影","320","13334963"
"17","0","5","44","0","0","0","320","0","0","0","0","0","34","320","2346","320","500","34","0","830105304","0","0","320","320","200000001","0","0","135858","0","0","626101","0","676","0","320","0","0","0","527","0","普蕾西亞（墮落）的闇影","320","12120231"
"0","0","0","41","0","0","0","3200","0","0","0","0","0","0","3200","0","3200","0","1","0","830105305","0","0","3200","320","200000001","0","54615","0","0","0","258800","0","482","0","3200","0","0","0","321","0","噬冰怪","3200","17235640"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","0","1","0","830105401","0","0","3210","321","200000001","0","24740","0","0","0","252800","0","1449","0","3210","0","0","0","1610","0","獸人","3210","16395396"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","0","1","0","830105402","0","0","3210","321","200000001","0","28107","0","0","0","251800","0","1932","0","3210","0","0","0","1288","0","樹精","3210","16282219"
"4","0","6","41","0","0","0","321","0","0","113","0","0","28","321","0","321","44","34","0","830105403","322","0","321","321","200000001","0","60670","0","0","0","600701","0","2674","1","321","0","0","0","4219","0","宮子的闇影","321","13538462"
"4","0","5","48","0","0","0","321","0","0","72","0","0","27","321","0","321","59","34","0","830105404","1117","0","321","321","200000001","0","59954","0","0","0","613901","0","2704","1","321","0","0","0","3773","0","紡希（萬聖節）的闇影","321","12939386"
"0","0","0","41","0","0","0","3210","0","0","0","0","0","0","3210","0","3210","0","1","0","830105405","0","0","3210","321","200000001","0","0","50464","0","0","258500","0","483","0","3210","0","0","0","322","0","波奇卡","3210","15330603"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","0","1","0","830105501","0","0","3220","322","200000001","0","27767","0","0","0","252000","0","1938","0","3220","0","0","0","1292","0","多倫多獸","3220","16412432"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","0","1","0","830105502","0","0","3220","322","200000001","0","28768","0","0","0","251300","0","2423","0","3220","0","0","0","969","0","叢林護衛","3220","16700587"
"25","0","5","62","0","0","0","322","0","0","24","0","0","50","322","0","322","20","34","0","830105503","2757","0","322","322","200000001","0","117018","0","0","0","610901","0","751","1","322","0","0","0","1005","0","琪愛兒的闇影","322","10309113"
"0","0","0","41","0","0","0","3220","0","0","0","0","0","0","3220","0","3220","0","1","0","830105504","0","0","3220","322","200000001","0","92437","0","0","0","254400","0","1454","0","3220","0","0","0","969","0","歡呼半獸人","3220","15163600"
"32","0","5","41","0","0","0","322","0","0","3","0","0","29","322","586","322","152","34","0","830105505","0","0","322","322","200000001","0","0","82742","0","0","611001","0","2862","1","322","0","0","0","1803","0","優妮的闇影","322","11443859"
"0","0","0","41","0","0","0","3240","0","0","0","0","0","0","3240","0","3240","0","1","0","830105601","0","0","3240","324","200000001","0","30523","0","0","0","252900","0","2438","0","3240","0","0","0","975","0","高等獸人","3240","40552345"
"37","0","5","41","0","0","0","324","0","0","0","0","0","29","324","2405","324","1660","34","0","830105602","0","0","324","324","200000001","0","0","129944","0","0","626601","0","1036","1","324","0","0","0","788","0","似似花（夏日）的闇影","324","25988566"
"18","0","5","41","0","0","0","324","0","0","0","0","0","36","324","2348","324","45","34","0","830105603","0","0","324","324","200000001","0","0","142797","0","0","609201","0","641","1","324","0","0","0","532","0","安的闇影","324","24572976"
"17","0","6","41","0","0","0","324","0","0","0","0","0","39","324","2780","324","60","34","0","830105604","0","0","324","324","200000001","0","0","146710","0","0","603602","0","706","1","324","0","0","0","598","0","鏡華的闇影","324","26158775"
"0","0","0","41","0","0","0","3240","0","0","0","0","0","0","3240","0","3240","0","1","0","830105605","0","0","3240","324","200000001","0","0","68341","0","0","258100","0","488","0","3240","0","0","0","325","0","寧芙","3240","37631915"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","830105606","0","0","0","450","300000008","0","0","0","0","0","217305","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","830105607","0","0","0","450","300000008","0","0","0","0","0","217301","0","0","0","100","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","830105701","0","0","3250","325","200000001","0","25740","0","0","0","251700","0","1956","0","3250","0","0","0","1304","0","冰雪角鹿","3250","16689095"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","830105702","0","0","3250","325","200000001","0","27073","0","0","0","253200","0","1956","0","3250","0","0","0","1304","0","沙塵野豬","3250","16659064"
"30","0","5","41","0","0","0","325","0","0","12","0","0","25","325","143","325","86","34","0","830105703","0","0","325","325","200000001","0","0","62801","0","0","619101","0","2883","1","325","0","0","0","3509","0","空花（黑暗）的闇影","325","13271009"
"1","0","5","41","0","0","0","325","0","0","3","0","0","41","325","0","325","30","34","0","830105704","1636","0","325","325","200000001","0","98250","0","0","0","613601","0","1201","1","325","0","0","0","1315","0","純（夏日）的闇影","325","12632958"
"0","0","0","41","0","0","0","3250","0","0","0","0","0","0","3250","0","3250","0","1","0","830105705","0","0","3250","325","200000001","0","68964","0","0","0","255600","0","1223","0","3250","0","0","0","815","0","岩浣熊","3250","15322438"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","830105801","0","0","3260","326","200000001","0","25735","0","0","0","251700","0","1962","0","3260","0","0","0","1308","0","冰雪角鹿","3260","16806588"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","830105802","0","0","3260","326","200000001","0","27416","0","0","0","251900","0","1962","0","3260","0","0","0","1308","0","擰扭相思樹","3260","16768536"
"0","0","0","41","0","0","0","3260","0","0","0","0","0","0","3260","0","3260","0","1","0","830105803","0","0","3260","326","200000001","0","29763","0","0","0","251000","0","2943","0","3260","0","0","0","1308","0","生者劍士像","3260","16306374"
"30","0","5","41","0","0","0","326","0","0","12","0","0","29","326","133","326","213","34","0","830105804","0","0","326","326","200000001","0","0","54700","0","0","609501","0","4218","2","326","0","0","0","3213","0","空花（大江戶）的闇影","326","13793021"
"17","0","5","41","0","0","0","326","0","0","0","0","0","34","326","2348","326","45","34","0","830105805","0","0","326","326","200000001","0","0","114169","0","0","626501","0","630","0","326","0","0","0","586","0","萊拉耶爾的闇影","326","10162989"
"5","0","6","41","0","0","0","328","0","0","30","0","0","48","328","0","328","186","34","0","830105901","608","0","328","328","200000001","0","64428","0","0","0","604903","0","3095","2","328","0","0","0","4614","0","靜流的闇影","328","13996436"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830105902","0","0","3280","328","200000001","0","0","57984","0","0","252700","0","1481","0","3280","0","0","0","987","0","閃焰軟泥怪","3280","15858625"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830105903","0","0","3280","328","200000001","0","0","76925","0","0","256300","0","741","0","3280","0","0","0","494","0","搗蛋惡魔","3280","16085569"
"31","0","5","41","0","0","0","328","0","0","3","0","0","29","328","575","328","1520","34","0","830105904","0","0","328","328","200000001","0","0","82134","0","0","607701","0","3239","2","328","0","0","0","2106","0","鈴莓（夏日）的闇影","328","11721017"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830105905","0","0","3280","328","200000001","0","0","50306","0","0","258500","0","494","0","3280","0","0","0","329","0","波奇卡","3280","15892790"
"0","0","1","60","0","0","0","50000","0","0","0","0","0","90","0","0","0","0","1","0","830106001","0","0","50000","338","300000008","0","120000","0","0","0","301106","0","1500","0","0","0","0","0","1200","0","狂焰戰熊","50000","200000000"
"0","0","1","100","0","0","0","0","0","0","0","0","150","0","0","0","100","0","1","0","830106002","0","0","0","338","300000008","0","0","0","0","9000","217300","0","0","0","500","0","0","0","0","0","爆裂敵人","500","1000000000"
"0","0","1","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","830106003","0","0","0","338","300000008","0","0","0","0","0","217301","0","0","0","0","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","830106004","0","0","0","338","300000008","0","0","0","0","0","217302","0","0","0","3000","0","0","0","0","0","爆裂敵人","0","1000000000"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830106101","0","0","3280","328","200000001","0","24379","0","0","0","250800","0","3948","0","3280","0","0","0","658","0","青藍魔像","3280","18000084"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830106102","0","0","3280","328","200000001","0","25393","0","0","0","251600","0","1974","0","3280","0","0","0","1316","0","狂野角鹿","3280","17044427"
"0","0","0","41","0","0","0","3280","0","0","0","0","0","0","3280","0","3280","0","1","0","830106103","0","0","3280","328","200000001","0","27406","0","0","0","251900","0","1974","0","3280","0","0","0","1316","0","擰扭相思樹","3280","16998568"
"0","0","6","48","0","0","0","328","0","0","7","0","0","54","328","0","328","40","34","0","830106104","1838","0","328","328","200000001","0","115974","0","0","0","600301","0","907","1","328","0","0","0","1100","0","怜的闇影","328","12422372"
"0","0","6","72","0","0","0","328","0","0","28","0","0","47","328","0","328","50","34","0","830106105","2213","0","328","328","200000001","0","117375","0","0","0","602001","0","1039","1","328","0","0","0","1137","0","美美的闇影","328","12180150"
"0","0","0","41","0","0","0","3290","0","0","0","0","0","0","3290","0","3290","0","1","0","830106201","0","0","3290","329","200000001","0","25985","0","0","0","252800","0","1485","0","3290","0","0","0","1650","0","獸人","3290","17212015"
"0","0","0","41","0","0","0","3290","0","0","200","0","0","0","3290","0","3290","0","1","0","830106202","0","0","3290","329","200000001","0","30543","0","0","0","250300","0","1485","0","3290","0","0","0","330","0","小小哥布林","3290","20083050"
"0","0","5","41","0","0","0","329","0","0","13","0","0","39","329","0","329","35","34","0","830106203","1541","0","329","329","200000001","0","115255","0","0","0","616901","0","1193","1","329","0","0","0","1555","0","美冬（工作服）的闇影","329","11527496"
"4","0","5","41","0","0","0","329","0","0","28","0","0","38","329","0","329","119","34","0","830106204","781","0","329","329","200000001","0","70938","0","0","0","611602","0","2502","1","329","0","0","0","3932","0","望（聖誕節）的闇影","329","13018801"
"0","0","0","41","0","0","0","3290","0","0","0","0","0","0","3290","0","3290","0","1","0","830106205","0","0","3290","329","200000001","0","0","40144","0","0","257300","0","743","0","3290","0","0","0","495","0","惡魔寶寶","3290","16264832"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","830106301","0","0","3300","330","200000001","0","23556","0","0","0","251100","0","2483","0","3300","0","0","0","1655","0","岩龜暴君","3300","16673696"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","830106302","0","0","3300","330","200000001","0","24855","0","0","0","252800","0","1490","0","3300","0","0","0","1655","0","獸人","3300","17323341"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","830106303","0","0","3300","330","200000001","0","28456","0","0","0","251200","0","1490","0","3300","0","0","0","1655","0","哥布林護衛","3300","17238507"
"6","0","6","41","0","0","0","330","0","0","12","0","0","29","330","0","330","24","35","0","830106304","166","0","330","330","200000001","0","60101","0","0","0","605202","0","3077","1","330","0","0","0","4802","0","莉瑪的闇影","330","14692080"
"13","0","6","41","0","0","0","330","0","0","3","0","0","40","330","1685","330","54","35","0","830106305","0","0","330","330","200000001","0","0","111027","0","0","601802","0","1800","1","330","0","0","0","1559","0","伊緒的闇影","330","12076569"
"0","0","0","41","0","0","0","3300","0","0","200","0","0","0","3300","0","3300","0","1","0","830106401","0","0","3300","330","200000001","0","29106","0","0","0","250300","0","1490","0","3300","0","0","0","331","0","小小哥布林","3300","20334214"
"17","0","5","44","0","0","0","330","0","0","0","0","0","34","330","2401","330","500","35","0","830106402","0","0","330","330","200000001","0","0","122475","0","0","626101","0","689","0","330","0","0","0","542","0","普蕾西亞（墮落）的闇影","330","11273224"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","830106403","0","0","3300","330","200000001","0","55843","0","0","0","255800","0","745","0","3300","0","0","0","497","0","狗頭人","3300","16747480"
"0","0","0","41","0","0","0","3300","0","0","0","0","0","0","3300","0","3300","0","1","0","830106404","0","0","3300","330","200000001","0","112661","0","0","0","256400","0","745","0","3300","0","0","0","497","0","小小格里芬","3300","16672397"
"0","0","5","65","0","0","0","330","0","0","5","0","0","44","330","0","330","50","35","0","830106405","2445","0","330","330","200000001","0","126155","0","0","0","612901","0","916","1","330","0","0","0","637","0","璃乃（奇幻）的闇影","330","10679805"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","830106501","0","0","3310","331","200000001","0","25516","0","0","0","251600","0","1992","0","3310","0","0","0","1328","0","狂野角鹿","3310","17497247"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","830106502","0","0","3310","331","200000001","0","26815","0","0","0","253100","0","1992","0","3310","0","0","0","1328","0","綠葉野豬","3310","17466551"
"0","0","0","41","0","0","0","3310","0","0","0","0","0","0","3310","0","3310","0","1","0","830106503","0","0","3310","331","200000001","0","28777","0","0","0","251300","0","2490","0","3310","0","0","0","996","0","叢林護衛","3310","17740849"
"35","0","5","41","0","0","0","331","0","0","12","0","0","29","331","136","331","214","35","0","830106504","0","0","331","331","200000001","0","0","63446","0","0","609501","0","4235","2","331","0","0","0","3220","0","空花（大江戶）的闇影","331","14405060"
"2","0","6","67","0","0","0","331","0","0","34","0","0","39","331","0","331","90","35","0","830106505","1462","0","331","331","200000001","0","120164","0","0","0","604001","0","1577","1","331","0","0","0","1579","0","碧的闇影","331","11800541"
