1b77f4440d385cb1004f8b9a118fe7b6b08ab4c3995b4fcf38411b89b25dde48,63ebc3bb7f4da6231a6c6cbdfd365c775e2e72f78c2d1635f9c6ddd926223fba,da04415fcce7960fac982d56ed42126706f4488f86e73053282a62981a710bbc,29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33,7204d176faa751ebf320cfd6e8473d0dad46ac567c7a78c4774498925da40a4c,8aeb7cd1b13478ad99158ea18d7a0a2fd55bcd9970aaeba84e3d8a8db743b661,324e242344da9032f19b792249e611523bb21d8570aab1719b02b099273d05b7,0800330d0ef8b859a4e23213c0b0f3e2ea32ebac5b7d8e14b78cbe46c00e025c,01a254a8a7fc4a982a7c141ffeb645303fe64a3af9577426b7707c5260b9e747,dda77245e61991e8a9fe340d3e43956972e74cd916ed3f0f0726688e5083adad,9bff153fc3e37a7c87852cf000a52abef2d619e53582b6ad8989dee287bec5e8,ee5ca1ee6ea8c3bc69d4c6fe4184561577060618d74dcf0469bc60e609f391a2,714e946447062cc73d8f98872b0c309b1b8119c0820aaf241435550f8cf82a5b,3d5041dca9082203a3db53647244556b6a745ee552bf5d08e0aef2b1510e9715,4f508fd478e426740322b6a5e2a1224da8d885edff7f3801525952db280e6f92,fb57bbb5b97d3433d8e278b2df9381906ea806480e3ae123be8c1dbaa3f056fe,3d2235a207454658925a1d57a43178ca3021fb4779c6da6a5bcbd6be772df4da,8353221f48465a7e7cc067755116484228efb6681b173db191ca25b95273c712,b606b7cc2ab1ba2a35b219510e6df2dd26e10705d11d31694dd6225fe58722bf,bae9e7e37dabcd6f93ed88c7cc20a78cbdbadb89d2e79b874f9c84492fafaa7a,1d0a11798eaff7fe56367bf8cf3ecf8230decbdd95668c4a2b75b05df2a44eff,457c7139facc4aabcb9ebcdb8cdef52750b851be4bfdf6e7a5fcb74df2650891,048d9ac1aadb7a7db588bd05adbbe935bf6a4fd22f87671b2a76a990c01c243c,f9dca16caad3a28e781c9cd74ff96c44adb12e514f9ba63ec465952ba8455f18,2a31ab1c154ed1433d83ee64cd34ed0f6602c9377929b9ac78346c5ddbc82d89
"15","0","0","107101","0","0","0","0","0","200000","15","0","260","0","0","0","3","20","0","0","0","0","25001","2","0"
"15","0","0","107101","0","0","0","0","0","400000","20","0","390","0","0","0","3","30","0","0","0","0","25001","3","0"
"15","0","0","107101","0","0","0","0","0","500000","25","0","520","0","0","0","3","40","0","0","0","0","25001","4","0"
"15","0","0","107101","0","0","0","0","0","600000","30","0","650","0","0","0","3","50","0","2","0","0","25001","5","1"
"18","0","0","107501","0","0","0","0","0","100000","50","0","240","0","0","0","1","0","5","0","0","0","32075","1","1"
"11","0","0","107501","0","0","0","0","0","100000","25","0","120","0","0","0","2","0","3","0","0","0","31075","1","1"
"15","0","0","107501","0","0","0","0","0","100000","10","0","130","0","0","0","3","10","0","0","0","0","25001","1","0"
"15","0","0","107501","0","0","0","0","0","200000","15","0","260","0","0","0","3","20","0","0","0","0","25001","2","0"
"15","0","0","107501","0","0","0","0","0","400000","20","0","390","0","0","0","3","30","0","0","0","0","25001","3","0"
"15","0","0","107501","0","0","0","0","0","500000","25","0","520","0","0","0","3","40","0","0","0","0","25001","4","0"
"15","0","0","107501","0","0","0","0","0","600000","30","0","650","0","0","0","3","50","2","2","0","0","25001","5","1"
"18","0","0","107601","0","0","0","0","0","100000","50","0","200","0","0","0","1","0","5","0","0","0","32076","1","1"
"11","0","0","107601","0","0","0","0","0","100000","25","0","100","0","0","0","2","0","3","0","0","0","31076","1","1"
"15","0","2","107601","0","0","0","0","0","100000","10","0","50","2","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","4","107601","0","0","0","0","0","200000","15","0","100","4","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","6","107601","0","0","0","0","0","400000","20","0","150","6","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","8","107601","0","0","0","0","0","500000","25","0","200","8","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","10","107601","0","0","0","0","0","600000","30","0","250","10","0","0","3","0","2","0","0","0","25001","5","1"
"0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","107701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","0","107801","0","0","0","0","240","100000","50","0","0","0","0","0","1","0","5","0","0","0","32078","1","1"
"11","0","0","107801","0","0","0","0","120","100000","25","0","0","0","0","0","2","0","3","0","0","0","31078","1","1"
"15","0","0","107801","0","5","0","0","130","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","107801","0","10","0","0","260","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","107801","0","15","0","0","390","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","107801","0","20","0","0","520","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","107801","0","25","0","0","650","600000","30","0","0","0","0","1","3","0","2","0","0","0","25001","5","1"
"0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","107901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","108601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","15","108701","0","0","0","0","0","100000","50","0","160","5","0","0","1","0","0","0","0","0","32087","1","1"
"11","0","20","108701","0","0","0","0","0","100000","25","0","80","10","0","0","2","0","0","0","0","0","31087","1","1"
"15","0","10","108701","0","0","0","0","0","100000","10","0","100","3","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","20","108701","0","0","0","0","0","200000","15","0","200","5","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","24","108701","0","0","0","0","0","400000","20","0","300","10","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","36","108701","0","0","0","0","0","500000","25","0","400","12","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","45","108701","0","0","0","0","0","600000","30","0","500","15","0","0","3","0","0","0","0","0","25001","5","1"
"18","1500","25","108801","0","0","0","0","0","100000","50","0","0","0","0","0","1","0","5","0","0","0","32088","1","1"
"11","1000","0","108801","0","0","0","0","0","100000","25","0","0","25","0","0","2","0","3","0","0","0","31088","1","1"
"15","0","4","108801","0","0","0","0","0","100000","10","0","0","4","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","8","108801","0","0","0","0","0","200000","15","0","0","8","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","12","108801","0","0","0","0","0","400000","20","0","0","12","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","16","108801","0","0","0","0","0","500000","25","0","0","16","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","18","108801","0","0","0","0","0","600000","30","0","0","18","0","0","3","0","2","0","0","0","25001","5","1"
"18","0","10","108901","0","0","0","0","0","100000","50","0","0","10","0","0","1","0","5","0","0","0","32089","1","1"
"11","0","15","108901","0","0","0","0","0","100000","25","0","0","15","0","0","2","0","3","0","0","0","31089","1","1"
"15","0","6","108901","0","0","0","0","0","100000","10","0","100","6","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","12","108901","0","0","0","0","0","200000","15","0","200","12","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","18","108901","0","0","0","0","0","400000","20","0","300","18","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","24","108901","0","0","0","0","0","500000","25","0","400","24","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","30","108901","0","0","0","0","0","600000","30","0","500","30","0","0","3","0","2","0","0","0","25001","5","1"
"0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","109601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"18","0","15","109701","0","0","0","0","0","100000","50","0","160","5","0","0","1","0","0","0","0","0","32097","1","1"
"11","0","20","109701","0","0","0","0","0","100000","25","0","80","10","0","0","2","0","0","0","0","0","31097","1","1"
"15","0","10","109701","0","0","0","0","0","100000","10","0","100","3","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","20","109701","0","0","0","0","0","200000","15","0","200","5","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","24","109701","0","0","0","0","0","400000","20","0","300","10","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","36","109701","0","0","0","0","0","500000","25","0","400","12","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","45","109701","0","0","0","0","0","600000","30","0","500","15","0","0","3","0","0","0","0","0","25001","5","1"
"18","0","0","109801","0","0","0","0","240","100000","50","0","0","0","0","0","1","0","5","0","0","0","32098","1","1"
"11","0","0","109801","0","0","0","0","120","100000","25","0","0","0","0","0","2","0","3","0","0","0","31098","1","1"
"15","0","0","109801","0","5","0","0","130","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","109801","0","10","0","0","260","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","109801","0","15","0","0","390","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","109801","0","20","0","0","520","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","109801","0","25","0","0","650","600000","30","0","0","0","0","1","3","0","2","0","0","0","25001","5","1"
"18","0","0","109901","0","0","0","0","240","100000","50","0","0","0","0","0","1","0","5","0","0","0","32099","1","1"
"11","0","0","109901","0","0","0","0","120","100000","25","0","0","0","0","0","2","0","3","0","0","0","31099","1","1"
"15","0","0","109901","0","5","0","0","130","100000","10","0","0","0","0","0","3","0","0","0","0","0","25001","1","0"
"15","0","0","109901","0","10","0","0","260","200000","15","0","0","0","0","0","3","0","0","0","0","0","25001","2","0"
"15","0","0","109901","0","15","0","0","390","400000","20","0","0","0","0","0","3","0","0","0","0","0","25001","3","0"
"15","0","0","109901","0","20","0","0","520","500000","25","0","0","0","0","0","3","0","0","0","0","0","25001","4","0"
"15","0","0","109901","0","25","0","0","650","600000","30","0","0","0","0","1","3","0","2","0","0","0","25001","5","1"
"0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","110901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","111901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","112901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113201","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113301","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113401","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113501","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113601","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113701","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113801","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","113901","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","114001","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","114101","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
