c61dee49e6cdef21f45d7e25f53d5301d043d8541523fdf809a564e724254696,21461e3ccbb05080888b5d59e21c55df173f68d38afd6a3faec488ae389f7aa0,bc5577634f03e86b78cb78814980be111c9d01683f41b165d57e9b78df410cb4,3b446e6be7696d4f77c86072bfba43015aad89cf4357f6dbb953cb9ad9f26c79,6347270a77640a3e7ad432822ed3917b6a5be9b32465998a88574ed34fba5cef,627f5409cdebbe38099797591eae3237a0cc66cf34830db8bf47f719fef3805f,02b3d06301cc091aea59195aee166731a30eda3c19fff0c2e38a9391985475c4,ce05c89d79e09c956c4672bbb8305291e0f15e43107305945354a112331b0a1a,c866803fbbb324d6d840eca7441e22ebb62800ed4ca423f9cf3ac351b5addb23,39a185e580d8941d89c5f8afa19c2972ef45c8dfbd09ce2384c8a430c23c6cce,9514a7f31b4684c75d8b8a55c0ff83d82af40c7a6e5310421ff5f6108e55eea9,8c23699b2893ded6b6b3913983cdb0e0d5869e44c3131a8da33372236422699a,a568ceeb98bf8e7f8f595dc52019d0f1f88d31fc240a50508d0d6d1bcad0b1ef,3d54c1dad8939c21b427fdade88355199668af8ebeea06076f51df7a9b762555,749e7d9c2a242b72366783b8e3a8efc9ff637864941646ce3390c9703916f88e,0810252ec903fdc1e3df689a537eb1877bf595d5cb2598486ec828be2ae6244f,ae1ecd7b3320f15f1ec5f638e3ed9a526b73da18b5197c66c3fabe6357ba71bc,3624200b9177d4ebcf9cd792231779e2c699b279abdaa8413981f6e18f1e7840,5d36f0005c30d59e3e12c4ac970745f195aab1edf92cd9ea14b4370d055527f1,deb17b84d758fd7981ea4ff215ce2c8edf5e848e29595d5183b92e899a6cc06f,be221726f78ef3606cee6072fdb5450801ecd003aaac1ed2cfc677af009e8b8a,6d026857d7acc6e352867da49ff8e1be6de0e1d8607ba259d2f2161a61b57325,e8081b50086ab9181b27f00f353253b2ce9e5be73181d662a25e7dd6ca2f55bd,f6c147443513e91cf76f4a1bb4aaa85ec9b610b9cb7b020c25e63456a6319a59,1b9b09e67487ed9267af5d8e4cd57cefceb02ac8e2c0c5d671ce36f5cf04e165,9fc472e5af250852d451e7943e23da81c95caf7d3bdc2b984f356d2aba073946,3e649d8407688bba10b16176b914cee2354c9f7e006625ce5fa1f3df8364b8e6,92e53d021a86625ba77b38db17bed50d6c4737c10048e949959d4b762516c032,7e2838cfadea9986d1b75237712b320202964e275b87f824bbf336a9204155d6,de0dd5c67b666a961bae77b8694e6b23755213dc726527e402b16df1e977d0e7,0a4ffe75867759d1d1af9c2e2e906301f8686bd754077e87138f7121b9813085,05b0a3e98f419fce908c3a8b13bbca8f73676a1173b15fbb1444fc24113db616,2ed75588655546c2287fa964f0a82c3571a1d38853ee08c4becb457c2e68037c,d4a3b16af49942e79d6e408d10ce90de8eeed11d9e9976afe0fe089b9ba83ce2,0f4f9c9a9e2edec6f4ce9c54d708b4f1089b97bb46913899f214e85f4b3ddc99,fb148f0dc6c15774557d8ef0536ac508feeac4cc0bf6109f4454871cac639c00,0abbeea4701b657e16a2488d62d42bc26c7587e5527c4ddb7b46a2efd0339aea,c28beaf1123dcc1b8f735f0cd8c98b6b6267ba55f031217d72bb9ddf570cb2f4,b8a7ed6deb85a2ec6bc4cb74f7f6743c2332944f09fa5056dfb27fd0e4de4a0b,d494387349bb79bcfcba2ccbf891757081b79e8739bcfd7d1ef2a6528e1fbd25,90405276248f652c37ab50772eb6289158b5b90e05ee23931a4f3d2a62f02181
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115615","10","1","4","1","2100541","4","115317","4","140001","125256","12","400000","3","8","4","125076","115137","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125345","10","1","4","1","2100542","4","125377","4","140001","115166","12","400000","3","8","4","125046","115047","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125463","10","1","4","1","2100543","4","125287","4","140001","125076","12","400000","3","8","4","115136","115317","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115165","10","1","4","1","2100544","4","115464","4","140001","125046","12","400000","3","8","4","115106","125377","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125045","10","1","4","1","2100545","4","115403","4","140001","115136","12","400000","3","8","4","125376","125287","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125285","10","1","4","1","2100546","4","125347","4","140001","115106","12","400000","3","8","4","125286","115464","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125075","10","1","4","1","2100547","4","115077","4","140001","125376","12","400000","3","8","4","125016","115403","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125015","10","1","4","1","2100548","4","115137","4","140001","125286","12","400000","3","8","4","125256","125347","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115585","10","1","4","1","2100549","4","115047","4","140001","125016","12","400000","3","8","4","115166","115077","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100550","0","140001","8","91002","50001","12","800000","16","4","2","20001","31013","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115106","10","1","4","1","2100551","4","116071","4","140001","115403","12","400000","3","8","4","115047","126251","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125376","10","1","4","1","2100552","4","116191","4","140001","125107","12","400000","3","8","4","115137","126101","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125076","10","1","4","1","2100553","4","116041","4","140001","115047","12","400000","3","8","4","115077","116071","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125016","10","1","4","1","2100554","4","116131","4","140001","115137","12","400000","3","8","4","125017","116191","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125046","10","1","4","1","2100555","4","126221","4","140001","115077","12","400000","3","8","4","115197","116041","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115616","10","1","4","1","2100556","4","126011","4","140001","125017","12","400000","3","8","4","115317","116131","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115136","10","1","4","1","2100557","4","126161","4","140001","115197","12","400000","3","8","4","125377","126221","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115433","10","1","4","1","2100558","4","126251","4","140001","115317","12","400000","3","8","4","115403","126011","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115586","10","1","4","1","2100559","4","126101","4","140001","125377","12","400000","3","8","4","125107","126161","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100560","0","140001","8","91002","50001","12","800000","16","4","2","20001","31042","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125376","10","1","4","1","2100561","4","116551","4","140001","115137","12","440000","3","8","4","115317","126011","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125286","10","1","4","1","2100562","4","116611","4","140001","125107","12","440000","3","8","4","115047","116131","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125046","10","1","4","1","2100563","4","116041","4","140001","115317","12","440000","3","8","4","125377","116551","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115433","10","1","4","1","2100564","4","116581","4","140001","115047","12","440000","3","8","4","115617","116611","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115106","10","1","4","1","2100565","4","116191","4","140001","125377","12","440000","3","8","4","115077","116041","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115316","10","1","4","1","2100566","4","116071","4","140001","115617","12","440000","3","8","4","115403","116581","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115586","10","1","4","1","2100567","4","126161","4","140001","115077","12","440000","3","8","4","115197","116191","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125076","10","1","4","1","2100568","4","126011","4","140001","115403","12","440000","3","8","4","115137","116071","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115616","10","1","4","1","2100569","4","116131","4","140001","115197","12","440000","3","8","4","125107","126161","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100570","0","140001","8","91002","50001","12","880000","16","4","2","20001","31057","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125376","10","1","4","1","2100571","4","126371","4","140001","115197","12","440000","3","8","4","115317","116071","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115433","10","1","4","1","2100572","4","116311","4","140001","115557","12","440000","3","8","4","115047","116041","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115616","10","1","4","1","2100573","4","126281","4","140001","115317","12","440000","3","8","4","115617","126371","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125046","10","1","4","1","2100574","4","116401","4","140001","115047","12","440000","3","8","4","115403","116311","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115106","10","1","4","1","2100575","4","126341","4","140001","115617","12","440000","3","8","4","115587","126281","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125286","10","1","4","1","2100576","4","116461","4","140001","115403","12","440000","3","8","4","125377","116401","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115586","10","1","4","1","2100577","4","116191","4","140001","115587","12","440000","3","8","4","115077","126341","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115316","10","1","4","1","2100578","4","116071","4","140001","125377","12","440000","3","8","4","115197","116461","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115196","10","1","4","1","2100579","4","116041","4","140001","115077","12","440000","3","8","4","115557","116191","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100580","0","140001","8","91002","50001","12","880000","16","4","2","20001","31045","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115617","10","1","4","1","2100581","4","126162","4","140001","126161","12","480000","3","8","4","116041","116072","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115317","10","1","4","1","2100582","4","126102","4","140001","126341","12","480000","3","8","4","116311","126252","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115587","10","1","4","1","2100583","4","116132","4","140001","116041","12","480000","3","8","4","126371","126162","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125377","10","1","4","1","2100584","4","126222","4","140001","116311","12","480000","3","8","4","116401","126102","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115047","10","1","4","1","2100585","4","116042","4","140001","126371","12","480000","3","8","4","116191","116132","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115403","10","1","4","1","2100586","4","126012","4","140001","116401","12","480000","3","8","4","116071","126222","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115077","10","1","4","1","2100587","4","116192","4","140001","116191","12","480000","3","8","4","116461","116042","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115197","10","1","4","1","2100588","4","116072","4","140001","116071","12","480000","3","8","4","126161","126012","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125107","10","1","4","1","2100589","4","126252","4","140001","116461","12","480000","3","8","4","126341","116192","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100590","0","140001","8","91002","50001","12","960000","16","4","2","20001","31029","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115617","10","1","4","1","2100591","4","126102","4","140001","126371","12","480000","3","8","4","116041","116552","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115317","10","1","4","1","2100592","4","126162","4","140001","116401","12","480000","3","8","4","116191","126252","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115587","10","1","4","1","2100593","4","126012","4","140001","116041","12","480000","3","8","4","116311","126102","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115403","10","1","4","1","2100594","4","116132","4","140001","116191","12","480000","3","8","4","126161","126162","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115047","10","1","4","1","2100595","4","126222","4","140001","116311","12","480000","3","8","4","116071","126012","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125377","10","1","4","1","2100596","4","116612","4","140001","126161","12","480000","3","8","4","116461","116132","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125107","10","1","4","1","2100597","4","116582","4","140001","116071","12","480000","3","8","4","116611","126222","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115077","10","1","4","1","2100598","4","116552","4","140001","116461","12","480000","3","8","4","126371","116612","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125017","10","1","4","1","2100599","4","126252","4","140001","116611","12","480000","3","8","4","116401","116582","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100600","0","140001","8","91002","50001","12","960000","16","4","2","20001","31056","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115617","10","1","4","1","2100601","4","116372","4","140001","126341","12","520000","3","8","4","116041","126162","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115317","10","1","4","1","2100602","4","126282","4","140001","126161","12","520000","3","8","4","116611","126102","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115587","10","1","4","1","2100603","4","116312","4","140001","116041","12","520000","3","8","4","116191","116372","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125377","10","1","4","1","2100604","4","116431","4","140001","116611","12","520000","3","8","4","116551","126282","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115403","10","1","4","1","2100605","4","126342","4","140001","116191","12","520000","3","8","4","126101","116312","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115047","10","1","4","1","2100606","4","126012","4","140001","116551","12","520000","3","8","4","116311","116431","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","125107","10","1","4","1","2100607","4","126521","4","140001","126101","12","520000","3","8","4","116071","126342","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115077","10","1","4","1","2100608","4","126162","4","140001","116311","12","520000","3","8","4","126341","126012","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","115197","10","1","4","1","2100609","4","126102","4","140001","116071","12","520000","3","8","4","126161","126521","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100610","0","140001","8","91002","50001","12","1040000","16","4","2","20001","31037","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116041","10","1","4","1","2100611","4","126103","4","140001","116132","12","520000","3","8","4","126012","126253","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116611","10","1","4","1","2100612","4","126223","4","140001","116042","12","520000","3","8","4","126222","116073","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126101","10","1","4","1","2100613","4","116133","4","140001","126012","12","520000","3","8","4","126162","126103","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116191","10","1","4","1","2100614","4","126013","4","140001","126222","12","520000","3","8","4","126282","126223","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116311","10","1","4","1","2100615","4","116043","4","140001","126162","12","520000","3","8","4","126102","116133","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116581","10","1","4","1","2100616","4","116193","4","140001","126282","12","520000","3","8","4","126521","126013","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116461","10","1","4","1","2100617","4","126163","4","140001","126102","12","520000","3","8","4","116192","116043","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116071","10","1","4","1","2100618","4","126253","4","140001","126521","12","520000","3","8","4","116132","116193","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126281","10","1","4","1","2100619","4","116073","4","140001","116192","12","520000","3","8","4","116042","126163","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100620","0","140001","8","91002","50001","12","1040000","16","4","2","20001","31011","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116611","10","1","4","1","2100621","4","116553","4","140001","126102","12","560000","3","8","4","126222","126103","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116041","10","1","4","1","2100622","4","116613","4","140001","116372","12","560000","3","8","4","126012","126253","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126101","10","1","4","1","2100623","4","126163","4","140001","126222","12","560000","3","8","4","126162","116553","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116581","10","1","4","1","2100624","4","116583","4","140001","126012","12","560000","3","8","4","116552","116613","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116191","10","1","4","1","2100625","4","116133","4","140001","126162","12","560000","3","8","4","116042","126163","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116311","10","1","4","1","2100626","4","126013","4","140001","116552","12","560000","3","8","4","126282","116583","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116401","10","1","4","1","2100627","4","126223","4","140001","116042","12","560000","3","8","4","116192","116133","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126281","10","1","4","1","2100628","4","126103","4","140001","126282","12","560000","3","8","4","126102","126013","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116071","10","1","4","1","2100629","4","126253","4","140001","116192","12","560000","3","8","4","116372","126223","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100630","0","140001","8","91002","50001","12","1120000","16","4","2","20001","31046","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116611","10","1","4","1","2100631","4","116313","4","140001","126102","12","560000","3","8","4","126222","116133","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116041","10","1","4","1","2100632","4","126373","4","140001","126282","12","560000","3","8","4","126012","126103","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126101","10","1","4","1","2100633","4","126283","4","140001","126222","12","560000","3","8","4","116552","116313","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116401","10","1","4","1","2100634","4","116462","4","140001","126012","12","560000","3","8","4","116192","126373","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116191","10","1","4","1","2100635","4","126343","4","140001","116552","12","560000","3","8","4","116042","126283","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116581","10","1","4","1","2100636","4","116491","4","140001","116192","12","560000","3","8","4","126162","116462","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116311","10","1","4","1","2100637","4","126163","4","140001","116042","12","560000","3","8","4","116372","126343","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116071","10","1","4","1","2100638","4","116133","4","140001","126162","12","560000","3","8","4","126102","116491","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116131","10","1","4","1","2100639","4","126103","4","140001","116372","12","560000","3","8","4","126282","126163","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100640","0","140001","8","91002","50001","12","1120000","16","4","2","20001","31025","0"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126222","10","1","4","1","2100641","4","127161","4","140001","126373","12","600000","3","8","4","116313","117191","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126102","10","1","4","1","2100642","4","117041","4","140001","116462","12","600000","3","8","4","126163","127251","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126162","10","1","4","1","2100643","4","127101","4","140001","116313","12","600000","3","8","4","126013","127161","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126012","10","1","4","1","2100644","4","127221","4","140001","126163","12","600000","3","8","4","126223","117041","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","126282","10","1","4","1","2100645","4","127011","4","140001","126013","12","600000","3","8","4","116133","127101","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116042","10","1","4","1","2100646","4","117071","4","140001","126223","12","600000","3","8","4","126103","127221","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116372","10","1","4","1","2100647","4","117131","4","140001","116133","12","600000","3","8","4","126283","127011","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116192","10","1","4","1","2100648","4","117191","4","140001","126103","12","600000","3","8","4","126373","117071","1"
"2","60","2","1","94002","1","1","50001","20001","91002","1","1","16","2","1","4","2","2","4","1","3","4","116582","10","1","4","1","2100649","4","127251","4","140001","126283","12","600000","3","8","4","116462","117131","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100650","0","140001","8","91002","50001","12","1200000","16","4","2","20001","31013","0"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","126102","10","1","4","1","2100651","4","117041","4","140001","126283","12","600000","5","8","4","126013","117581","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","126222","10","1","4","1","2100652","4","127161","4","140001","116073","12","600000","5","8","4","116133","127101","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","126162","10","1","4","1","2100653","4","117551","4","140001","126013","12","600000","5","8","4","126163","117041","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","116582","10","1","4","1","2100654","4","127221","4","140001","116133","12","600000","5","8","4","126103","127161","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","126012","10","1","4","1","2100655","4","117071","4","140001","126163","12","600000","5","8","4","126223","117551","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","116192","10","1","4","1","2100656","4","127011","4","140001","126103","12","600000","5","8","4","116313","127221","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","116042","10","1","4","1","2100657","4","117611","4","140001","126223","12","600000","5","8","4","116553","117071","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","126282","10","1","4","1","2100658","4","117581","4","140001","116313","12","600000","5","8","4","126283","127011","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","116372","10","1","4","1","2100659","4","127101","4","140001","116553","12","600000","5","8","4","116073","117611","1"
"6","2","0","1","94002","1","1","0","0","140000","1","1","0","2","0","0","200","0","2","0","4","4","0","0","6","2","1","2100660","0","140001","8","91002","50001","12","1200000","16","4","2","20001","31042","0"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","126102","10","1","4","1","2100661","4","117311","4","140001","116613","12","640000","5","8","4","126013","127221","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","126012","10","1","4","1","2100662","4","127371","4","140001","126253","12","640000","5","8","4","116553","127011","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","116582","10","1","4","1","2100663","4","117461","4","140001","126013","12","640000","5","8","4","126163","117311","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","126162","10","1","4","1","2100664","4","127281","4","140001","116553","12","640000","5","8","4","126223","127371","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","2","2","4","1","5","4","116192","10","1","4","1","2100665","4","127341","4","140001","126163","12","640000","5","8","4","116313","117461","1"
"3","60","2","1","94002","1","1","50001","20001","91002","1","1","16","3","1","4","3","2","4","1","5","4","126222","10","1","4","1","2100666","4","117491","4","140001","126223","12","640000","5","8","4","116133","127281","1"
