006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"911","19110114","","","","","91","","","","19110108"
"912","19120001","1.75","127111","-180","-850","1","cmn_float","0","22","1"
"912","19120002","1.75","126911","-125","-850","1","cmn_float","0","12","1"
"912","19120003","1.4875","122711","-15","750","1","cmn_walk_r","0","12","1"
"912","19120004","1","11","1","-180","31","","","-850","6"
"912","19120005","1","21","1","-125","31","","","-850","6"
"912","19120006","","se_fpc_water_random","","","23","","","1","se_10053800"
"912","19120007","","0","","","91","","","","19120005"
"912","19120008","","-100","12","4.41176470588235","2","","","-180","127111"
"912","19120009","","-100","12","4.41176470588235","33","","","-180","11"
"912","19120010","","0","","","93","","","","4"
"912","19120011","","-350","12","3.67647058823529","2","","","-125","126911"
"912","19120012","","-350","12","3.67647058823529","33","","","-125","21"
"912","19120013","","","","","91","","","","19120008"
"912","19120014","0.1","cmn_float","","","3","","","1","127111"
"912","19120015","","vo_fpc_21200","","0","21","","","","vo_fpc"
"912","19120016","0","啊……","0","1","11","0.5","0","10","127111"
"912","19120017","","0","","","93","","","","0.6"
"912","19120018","","100","0","4.97058823529412","2","","","-15","122711"
"912","19120019","","0","","","93","","","","1.5"
"912","19120020","","","","","91","","","","19120016"
"912","19120021","","","","","91","","","","19120011"
"912","19120022","0.1","cmn_float","","","3","","","1","126911"
"912","19120023","","vo_fpc_21201","","0","21","","","","vo_fpc"
"912","19120024","0","啊……","0","1","11","0.5","0","10","126911"
"912","19120025","","","","","91","","","","0"
"912","19120026","","0","","","93","","","","0.5"
"912","19120027","","","","","91","","","","19120018"
"912","19120028","0.1","12_kyouka_notice","1","12_kyouka_notice_loop","3","","0.1","0","122711"
"912","19120029","","vo_fpc_21202","","0","21","","","","vo_fpc"
"912","19120030","0","咦？\n怎、怎麼了嗎？","0","1","11","0.5","0","8","122711"
"912","19120031","","","","","91","","","","0"
"912","19120032","","0","","","93","","","","0.5"
"912","19120033","0.1","cmn_float","","","3","","","1","127111"
"912","19120034","","vo_fpc_21203","","0","21","","","","vo_fpc"
"912","19120035","0","不，那裡……","0","1","11","0.5","0","9","127111"
"912","19120036","","","","","91","","","","0"
"912","19120037","","0","","","93","","","","0.5"
"912","19120038","0.1","cmn_float","","","3","","","1","126911"
"912","19120039","","vo_fpc_21204","","0","21","","","","vo_fpc"
"912","19120040","0","嗯……","0","1","11","0.5","0","10","126911"
"912","19120041","","","","","91","","","","0"
"912","19120042","","0","","","93","","","","0.5"
"912","19120043","0.1","12_kyouka_turn_in","1","12_kyouka_turn_loop","3","","0.1","0","122711"
"912","19120044","","vo_fpc_21205","","0","21","","","","vo_fpc"
"912","19120045","0","什麼？\n看起來什麼都沒有耶……","0","1","11","0.5","0","9","122711"
"912","19120046","","","","","91","","","","0"
"912","19120047","","0","","","93","","","","0.5"
"912","19120048","0.1","12_cmn_float_smile","","","3","","","1","127111"
"912","19120049","","vo_fpc_21206","","0","21","","","","vo_fpc"
"912","19120050","0","呵呵。","0","1","11","0.5","0","8","127111"
"912","19120051","","","","","91","","","","0"
"912","19120052","","0","","","93","","","","0.5"
"912","19120053","0.1","12_cmn_float_smile","","","3","","","1","126911"
"912","19120054","","vo_fpc_21207","","0","21","","","","vo_fpc"
"912","19120055","0","呵呵呵呵……","0","1","11","0.5","0","10","126911"
"912","19120056","","","","","91","","","","0"
"912","19120057","","0","","","93","","","","0.5"
"912","19120058","","850","","4.29864253393665","2","","","-180","127111"
"912","19120059","","850","","4.29864253393665","33","","","-180","11"
"912","19120060","","850","","5.42986425339367","2","","","-125","126911"
"912","19120061","","850","","5.42986425339367","33","","","-125","21"
"912","19120062","","0","","","93","","","","1"
"912","19120063","0.1","12_kyouka_scare_in","1","12_kyouka_scare_loop","3","","0.1","0","122711"
"912","19120064","","vo_fpc_21208","","0","21","","","","vo_fpc"
"912","19120065","0","咿！\n到、到底是怎麼回事啊……","0","1","11","0.5","0","9","122711"
"912","19120066","","","","","91","","","","0"
"912","19120067","","0","","","93","","","","0.5"
"912","19120068","0.1","12_kyouka_run_in","1","12_kyouka_run_loop","3","","0.1","0","122711"
"912","19120069","","-850","","3.58220211161388","2","","","-15","122711"
"912","19120070","","","","","91","","","","19120069"
"913","19130001","1.75","127011","-180","-800","1","13_kuka_bound","0","22","1"
"913","19130002","0","1041","1","-170","31","","","-600","104"
"913","19130003","0","1042","1","-170","31","","","-240","104"
"913","19130004","0","1043","1","-170","31","","","170","104"
"913","19130005","0","1044","1","-170","31","","","560","104"
"913","19130006","0","1003","1","-85","31","","","-575","1003"
"913","19130007","","se_fpc_water_random","","","23","","","1","se_10053800"
"913","19130008","","0","","","91","","","","19130006"
"913","19130009","","1","","0","32","","","","1003"
"913","19130010","","0","","","93","","","","2"
"913","19130011","0.1","13_kuka_bound","","","3","","","1","127011"
"913","19130012","","800","","2.35294117647059","2","","","-180","127011"
"913","19130013","","0","","","93","","","","0.236666666666667"
"913","19130014","","se_10053800_913_kuka","","","23","","","0","se_10053800"
"913","19130015","","vo_fpc_21300","","0","21","","","","vo_fpc"
"913","19130016","","1","","0","32","","","","1041"
"913","19130017","","0","","","93","","","","0.536666666666667"
"913","19130018","","1","","0","32","","","","1042"
"913","19130019","","0","","","93","","","","0.536666666666667"
"913","19130020","","vo_fpc_21301","","0","21","","","","vo_fpc"
"913","19130021","","1","","0","32","","","","1043"
"913","19130022","","0","","","93","","","","0.536666666666667"
"913","19130023","","1","","0","32","","","","1044"
"913","19130024","","0","","","93","","","","2"
"913","19130025","","","","","91","","","","19130012"
"914","19140001","1.75","110611","-185","-1000","1","14_maho_idle_loop","0","24","1"
"914","19140002","1.75","2","-185","-1000","5","cmn_boat_idle","0","22","2"
"914","19140003","1.75","3","-185","-1000","5","14_maho_idle_loop","0","23","3"
"914","19140004","1.75","110511","-175","-1220","1","cmn_float","0","25","1"
"914","19140005","1.75","110411","-125","-1520","1","14_makoto_float","0","12","1"
"914","19140006","1","110611","1","-185","31","","","-1000","116"
"914","19140007","1","41","1","-175","31","","","-1220","8"
"914","19140008","0","120","1","-175","31","","","-50","120"
"914","19140009","1","42","1","-125","31","","","-1520","4"
"914","19140010","0","117","1","-125","31","","","-350","117"
"914","19140011","","se_fpc_water_random","","","23","","","1","se_10053800"
"914","19140012","","0","","","91","","","","19140010"
"914","19140013","","170","12","8.60294117647059","2","","","-185","110611"
"914","19140014","","170","12","8.60294117647059","2","","","-185","2"
"914","19140015","","170","12","8.60294117647059","2","","","-185","3"
"914","19140016","","170","12","8.60294117647059","33","","","-185","110611"
"914","19140017","","-50","12","8.60294117647059","2","","","-175","110511"
"914","19140018","","-50","12","8.60294117647059","33","","","-175","41"
"914","19140019","","-350","12","8.60294117647059","2","","","-125","110411"
"914","19140020","","-350","12","8.60294117647059","33","","","-125","42"
"914","19140021","","","","","91","","","","19140013"
"914","19140022","0.3","14_maho_point_in","1","14_maho_point_loop","3","","0.1","0","110611"
"914","19140023","0.3","cmn_boat_idle","","","3","","","1","2"
"914","19140024","0.3","14_maho_idle_loop","","","3","","","1","3"
"914","19140025","","vo_fpc_21400","","0","21","","","","vo_fpc"
"914","19140026","0","亞瑟、高文、蘭斯洛特，\n嗯，大家都到齊了哪。\n好了，咱們走吧。\n香織，麻煩妳了──","0","1","11","0.5","0","7","110611"
"914","19140027","","","","","91","","","","0"
"914","19140028","","0","","","93","","","","0.5"
"914","19140029","0.1","14_kaori_handUp_in","1","14_kaori_handUp_loop","3","","0.1","0","110511"
"914","19140030","","vo_fpc_21401","","0","21","","","","vo_fpc"
"914","19140031","0","交──給我吧──！\n出發前進──！","0","1","11","0.5","0","9","110511"
"914","19140032","","","","","91","","","","0"
"914","19140033","","0","","","93","","","","0.5"
"914","19140034","0.1","14_makoto_pazzled","","","3","","","1","110411"
"914","19140035","","vo_fpc_21402","","0","21","","","","vo_fpc"
"914","19140036","0","不不，妳等一下。\n要是那麼猛力地推，\n這些傢伙會掉進水裡溼掉的吧？","0","1","11","0.5","0","8","110411"
"914","19140037","","","","","91","","","","0"
"914","19140038","","0","","","93","","","","0.5"
"914","19140039","0.3","14_maho_smile_in","1","14_maho_smile_loop","3","","0.1","0","110611"
"914","19140040","0.3","cmn_boat_idle","","","3","","","1","2"
"914","19140041","0.3","14_maho_idle_loop","","","3","","","1","3"
"914","19140042","","vo_fpc_21403","","0","21","","","","vo_fpc"
"914","19140043","0","呵呵，這些孩子是之前跟我們一起\n來海邊的孩子，所以不怕水哪。\n但要是掉下來也很可憐呀，\n所以能麻煩妳安全駕駛嗎♪","0","1","11","0.5","0","8","110611"
"914","19140044","","","","","91","","","","0"
"914","19140045","","0","","","93","","","","0.5"
"914","19140046","","vo_fpc_21404","","0","21","","","","vo_fpc"
"914","19140047","0","我知道啦──！\n我會用琉球犬肉球安全游法游的──！","0","1","11","0.5","0","10","110511"
"914","19140048","","","","","91","","","","0"
"914","19140049","","0","","","93","","","","0.5"
"914","19140050","0.1","14_kaori_flutterKick_in","1","14_kaori_flutterKick_loop","3","","0.1","0","110511"
"914","19140051","","0","","","93","","","","0.3"
"914","19140052","","1270","","6.47058823529412","2","","","-185","110611"
"914","19140053","","1270","","6.47058823529412","2","","","-185","2"
"914","19140054","","1270","","6.47058823529412","2","","","-185","3"
"914","19140055","","1270","","6.47058823529412","33","","","-185","110611"
"914","19140056","","0","","","32","","","","41"
"914","19140057","","1","","","32","","","","120"
"914","19140058","","1050","","6.47058823529412","2","","","-175","110511"
"914","19140059","","1050","","6.47058823529412","33","","","-175","120"
"914","19140060","","0","","","93","","","","1"
"914","19140061","","vo_fpc_21405","","0","21","","","","vo_fpc"
"914","19140062","0","總～覺得很令人擔心啊……\n沒辦法，我也跟上去吧。\n喂──等我一下啦！","0","1","11","0.5","0","8","110411"
"914","19140063","","","","","91","","","","0"
"914","19140064","","0","","","93","","","","0.5"
"914","19140065","0.1","14_makoto_dogscratch_in","1","cmn_swm_dogscratch","3","","0.1","0","110411"
"914","19140066","","0","","","93","","","","0.3"
"914","19140067","","0","","","32","","","","42"
"914","19140068","","1","","","32","","","","117"
"914","19140069","","1050","","3.72637742879957","2","","","-125","110411"
"914","19140070","","1050","","3.72637742879957","33","","","-125","117"
"914","19140071","","","","s","91","","","","19140069"
"915","19150001","1.75","110311","-180","-950","1","15_saren_idle","0","23","1"
"915","19150002","1.75","2","-180","-950","5","cmn_boat_idle","0","22","2"
"915","19150003","1.75","107711","-15","-750","1","15_suzume_walk_loop","0","12","1"
"915","19150004","1","110311","1","-180","31","","","-950","101"
"915","19150005","0","109","1","30","31","","","210","109"
"915","19150006","0","4","1","-125","31","","","330","4"
"915","19150007","","se_fpc_water_random","","","23","","","1","se_10053800"
"915","19150008","","49","","","13","","","","107711"
"915","19150009","","0","","","91","","","","0"
"915","19150010","","0","","5.51470588235294","2","","","-15","107711"
"915","19150011","","","","","91","","","","19150010"
"915","19150012","0.1","15_suzume_talk_in","1","15_suzume_talk_loop","3","","0.1","0","107711"
"915","19150013","","vo_fpc_21500","","0","21","","","","vo_fpc"
"915","19150014","0","跟大小姐走散了……\n我竟然迷路了，真是個失職的女僕～","0","1","11","0.5","0","8","107711"
"915","19150015","","1","","","93","","","","3.2"
"915","19150016","","0","","","93","","","","1.5"
"915","19150017","","","","","91","","","","19150014"
"915","19150018","0.1","15_suzume_walk_in","1","15_suzume_walk_loop","3","","0.1","0","107711"
"915","19150019","","-100","","11.9779411764706","2","","","-180","110311"
"915","19150020","","-100","","11.9779411764706","2","","","-180","2"
"915","19150021","","-100","","11.9779411764706","33","","","-180","110311"
"915","19150022","","460","","4.22794117647059","2","","","-15","107711"
"915","19150023","","","","","91","","","","19150022"
"915","19150024","0.1","15_suzume_turn_in","1","15_suzume_turn_loop","3","","0.1","0","107711"
"915","19150025","","0","","","93","","","","0.6"
"915","19150026","","vo_fpc_21501","","0","21","","","","vo_fpc"
"915","19150027","-15","那是……大小姐～！\n我現在就過去！","0","1","11","0.5","0","20","107711"
"915","19150028","","0","","","93","","","","1.7"
"915","19150029","0.3","15_saren_notice_in","1","15_saren_notice_loop","3","","0.1","0","110311"
"915","19150030","0.3","cmn_boat_idle","","","3","","","1","2"
"915","19150031","","0","","","93","","","","0.35"
"915","19150032","","0","","","93","","","","1.5"
"915","19150033","","330","","0.5","2","","","-15","107711"
"915","19150034","0.2","15_suzume_run","","","3","","0.1","1","107711"
"915","19150035","","vo_fpc_21502","","0","21","","","","vo_fpc"
"915","19150036","0","鈴莓？\n話說，奔跑很危……","0","1","11","-0.5","0","81","110311"
"915","19150037","","0","","","93","","","","0.5"
"915","19150038","0.1","15_suzume_fallDown","","","3","","","0","107711"
"915","19150039","","0","","","93","","","","1.3"
"915","19150040","","vo_fpc_21503","","0","21","","","","vo_fpc"
"915","19150041","0","呀啊啊啊～！","0","1","11","-1.5","0","129","107711"
"915","19150042","0.1","15_saren_rise_in","1","15_saren_rise_loop","3","","0.1","0","110311"
"915","19150043","0.1","cmn_boat_idle","","","3","","","1","2"
"915","19150044","","0","","","93","","","","0.5"
"915","19150045","0.1","1","0","1","6","","","1","107711"
"915","19150046","","1","","","32","","","","109"
"915","19150047","","0","","","93","","","","1"
"915","19150048","","330","","0","2","","","-125","107711"
"915","19150049","0.4","1","1","1","6","","","1","107711"
"915","19150050","0.1","15_suzume_drown_in","1","15_suzume_drown_loop","3","","0.1","0","107711"
"915","19150051","","800","","2.76470588235294","2","","","-125","107711"
"915","19150052","","800","","2.76470588235294","33","","","-125","4"
"915","19150053","","","","","91","","","","19150019"
"915","19150054","","900","","7.35294117647059","2","","","-180","110311"
"915","19150055","","900","","7.35294117647059","2","","","-180","2"
"915","19150056","","900","","7.35294117647059","33","","","-180","110311"
"915","19150057","","vo_fpc_21504","","0","21","","","","vo_fpc"
"915","19150058","0","鈴、鈴莓？\n鈴莓～！？","0","1","11","0.5","0","7","110311"
"915","19150059","","","","","91","","","","0"
"915","19150060","","0","","","93","","","","1.5"
"915","19150061","","","","s","91","","","","19150054"
"916","19160001","1.4875","113111","-15","-750","1","cmn_walk","0","12","1"
"916","19160002","1.4875","113311","-15","750","1","16_nanaka_run","0","12","1"
"916","19160003","1.75","117411","-180","-850","1","cmn_swm_diving","0","22","1"
"916","19160004","1.75","117011","-180","-2500","1","cmn_swm_diving","0","22","1"
"916","19160005","1.75","7","-180","50","5","none","0","22","7"
"916","19160006","1.75","11","-180","-1375","5","cmn_floatRing_pink","0","22","1"
"916","19160007","1.75","12","-125","-2500","5","cmn_float_item_01_Ball","0","12","1"
"916","19160008","1","11","1","-180","31","","","-1375","4"
"916","19160009","1","12","1","-125","31","","","-2500","4"
"916","19160010","1","91","1","-180","31","","","-850","9"
"916","19160011","1","92","1","-180","31","","","-2500","9"
"916","19160012","0","1015","1","155","31","","","-183","1015"
"916","19160013","0","1013","1","-180","31","","","50","1013"
"916","19160014","","se_fpc_water_random","","","23","","","1","se_10053800"
"916","19160015","","0","","","91","","","","19160013"
"916","19160016","","2500","","19.7058823529412","2","","","-180","117411"
"916","19160017","","2500","","19.7058823529412","33","","","-180","91"
"916","19160018","","1975","","24.6323529411765","2","","","-180","11"
"916","19160019","","1975","","24.6323529411765","33","","","-180","11"
"916","19160020","","850","","19.7058823529412","2","","","-180","117011"
"916","19160021","","850","","19.7058823529412","33","","","-180","92"
"916","19160022","","850","","24.6323529411765","2","","","-125","12"
"916","19160023","","850","","24.6323529411765","33","","","-125","12"
"916","19160024","","0","","","93","","","","3"
"916","19160025","","-150","","4.41176470588235","2","","","-15","113111"
"916","19160026","","","","","91","","","","19160025"
"916","19160027","0.3","16_ruka_think","","","3","","","1","113111"
"916","19160028","","1","","","32","","","","1015"
"916","19160029","","vo_fpc_21600","","0","21","","","","vo_fpc"
"916","19160030","","0","","","93","","","","0.6"
"916","19160031","","0","","","93","","","","1.5"
"916","19160032","","150","","2.71493212669683","2","","","-15","113311"
"916","19160033","","","","","91","","","","19160032"
"916","19160034","0.2","16_nanaka_idle_loop","","","3","","","1","113311"
"916","19160035","","vo_fpc_21601","","0","21","","","","vo_fpc"
"916","19160036","0","流～夏～姐♪\n妳在看什麼呀～？","0","1","11","0.5","0","8","113311"
"916","19160037","","","","","91","","","","0"
"916","19160038","","0","","","93","","","","0.5"
"916","19160039","0.1","16_ruka_notice_in","1","16_ruka_notice_loop","3","","0.1","0","113111"
"916","19160040","","vo_fpc_21602","","0","21","","","","vo_fpc"
"916","19160041","0","嗯？不，我並沒有\n特別在想什麼……","0","1","11","0.5","0","7","113111"
"916","19160042","","","","","91","","","","0"
"916","19160043","","0","","","93","","","","0.5"
"916","19160044","0.1","16_nanaka_point_in","1","16_nanaka_point_loop","3","","0.1","0","113311"
"916","19160045","","vo_fpc_21603","","0","21","","","","vo_fpc"
"916","19160046","0","呵呵呵，流夏姐的想法\n我全都看穿了！","0","1","11","0.5","0","7","113311"
"916","19160047","","","","","91","","","","0"
"916","19160048","","0","","","93","","","","0.5"
"916","19160049","","vo_fpc_21604","","0","21","","","","vo_fpc"
"916","19160050","0","那就是！\n「看啊！人就像魚一樣！」對吧？","0","1","11","0.5","0","8","113311"
"916","19160051","","","","","91","","","","0"
"916","19160052","","0","","","93","","","","0.5"
"916","19160053","0.1","16_ruka_talk_in","1","16_ruka_talk_loop","3","","0.1","0","113111"
"916","19160054","","vo_fpc_21605","","0","21","","","","vo_fpc"
"916","19160055","0","那種事……\n我是稍微想了一下下……","0","1","11","0.5","0","7","113111"
"916","19160056","","","","","91","","","","0"
"916","19160057","","0","","","93","","","","0.5"
"916","19160058","0.1","16_nanaka_idle_in","1","16_nanaka_idle_loop","3","","0.1","0","113311"
"916","19160059","","vo_fpc_21606","","0","21","","","","vo_fpc"
"916","19160060","0","啊哈哈，果然呢～♪","0","1","11","0.5","0","7","113311"
"916","19160061","","","","","91","","","","0"
"916","19160062","","0","","","93","","","","0.5"
"916","19160063","0.1","16_nanaka_turn","1","cmn_run_def_N","3","","0.1","0","113311"
"916","19160064","","750","","2.71493212669683","2","","","-15","113311"
"916","19160065","0.1","cmn_walk","","","3","","","1","113111"
"916","19160066","","750","","5.29411764705882","2","","","-15","113111"
"916","19160067","","0","","","93","","","","1.5"
"916","19160068","","fish","","none","3","","0.1","0","7"
"916","19160069","","1","","","32","","","","1013"
"916","19160070","","0","","","93","","","","3.2"
"916","19160071","","","","s","91","","","","19160018"
"916","19160072","","","","s","91","","","","19160064"
"916","19160073","","","","s","91","","","","19160066"
"917","19170001","1.75","126711","-180","-950","1","17_akino_worry","0","23","1"
"917","19170002","1.75","3","-180","-950","5","empty","0","24","3"
"917","19170003","1.75","2","-180","-950","5","cmn_boat_idle","0","22","2"
"917","19170004","1.4875","110311","-15","750","1","cmn_walk_r","0","12","1"
"917","19170005","1","126711","1","-180","31","","","-950","101"
"917","19170006","","se_fpc_water_random","","","23","","","1","se_10053800"
"917","19170007","","0","","","91","","","","19170005"
"917","19170008","","0","12","6.98529411764706","2","","","-180","126711"
"917","19170009","","0","12","6.98529411764706","2","","","-180","3"
"917","19170010","","0","12","6.98529411764706","2","","","-180","2"
"917","19170011","","0","12","6.98529411764706","33","","","-180","126711"
"917","19170012","","","","","91","","","","19170008"
"917","19170013","","vo_fpc_21700","","0","21","","","","vo_fpc"
"917","19170014","0","完全沒有抵達目的地呢……\n難不成又迷路了嗎？\n墨丘利度假村就是我的庭院……\n我明明是這樣以為的啊～！","0","1","11","0.5","0","8","126711"
"917","19170015","","","","","91","","","","0"
"917","19170016","","0","","","93","","","","0.5"
"917","19170017","","300","","4.72689075630252","2","","","-15","110311"
"917","19170018","0.3","17_akino_laugh_in","1","17_akino_laugh_loop","3","","0.1","0","126711"
"917","19170019","0.3","17_akino_laugh_in","1","17_akino_laugh_loop","3","","0.1","0","3"
"917","19170020","0.3","cmn_boat_idle","","","3","","","1","2"
"917","19170021","","vo_fpc_21701","","0","21","","","","vo_fpc"
"917","19170022","0","不，不對！這個甚至能夠……\n讓我迷失的廣大度假村……\n我應該為財團的豐功偉業感到自豪呢♪\n哦──呵呵呵！","0","1","11","0.5","0","17","126711"
"917","19170023","","","","","91","","","","19170017"
"917","19170024","0.2","17_saren_talk_in","1","17_saren_talk_loop","3","","0.1","0","110311"
"917","19170025","","0","","","93","","","","0.673109243697478"
"917","19170026","","0","","","93","","","","0.5"
"917","19170027","","","","","91","","","","19170022"
"917","19170028","","vo_fpc_21702","","0","21","","","","vo_fpc"
"917","19170029","0","……這裡是漂漂河，應該就只會\n在同樣的地方繞圈吧？","0","1","11","0.5","0","8","110311"
"917","19170030","","","","","91","","","","0"
"917","19170031","0.1","17_akino_pause_in","1","17_akino_pause_loop","3","","0.1","0","126711"
"917","19170032","0.1","17_akino_pause_in","1","17_akino_pause_loop","3","","0.1","0","3"
"917","19170033","0.1","cmn_boat_idle","","","3","","","1","2"
"917","19170034","","0","","","93","","","","2"
"917","19170035","0.3","17_akino_shock_in","1","17_akino_shock_loop","3","","0.1","0","126711"
"917","19170036","","empty","","","3","","","0","3"
"917","19170037","0.3","cmn_boat_idle","","","3","","","1","2"
"917","19170038","","vo_fpc_21703","","0","21","","","","vo_fpc"
"917","19170039","0","是、是這樣嗎！？\n真是個盲點啊───！","0","1","11","0.5","0","8","126711"
"917","19170040","","","","","91","","","","0"
"917","19170041","","0","","","93","","","","0.5"
"917","19170042","","900","","5.29411764705882","2","","","-180","126711"
"917","19170043","","900","","5.29411764705882","2","","","-180","2"
"917","19170044","","900","","5.29411764705882","33","","","-180","126711"
"917","19170045","","0","","","93","","","","2.7"
"917","19170046","0.1","17_saren_turn","1","cmn_walk","3","","0.1","0","110311"
"917","19170047","","750","","2.64705882352941","2","","","-15","110311"
"917","19170048","","","","","91","","","","19170042"
"917","19170049","","","","","91","","","","19170047"
"918","19180001","1.75","113511","-180","-850","1","18_misato_backWalk","0","22","1"
"918","19180002","1.75","110111","-180","-1010","1","18_io_flutterKick","0","23","1"
"918","19180003","0","41","1","-180","31","","","-850","14"
"918","19180004","0","11","1","-180","31","","","50","2"
"918","19180005","0","42","1","-180","31","","","-110","14"
"918","19180006","1","12","1","-180","31","","","-1010","123"
"918","19180007","","se_fpc_water_random","","","23","","","1","se_10053800"
"918","19180008","","0","","","91","","","","19180006"
"918","19180009","","50","12","6.61764705882353","2","","","-180","113511"
"918","19180010","","50","12","6.61764705882353","33","","","-180","41"
"918","19180011","","-110","12","6.61764705882353","2","","","-180","110111"
"918","19180012","","-110","12","6.61764705882353","33","","","-180","12"
"918","19180013","","","","","91","","","","19180009"
"918","19180014","0.2","18_misato_backWalkIdle","","","3","","","1","113511"
"918","19180015","","vo_fpc_21800","","0","21","","","","vo_fpc"
"918","19180016","0","伊緒老師，就是這樣。\n踢水踢得很棒喔～♪","0","1","11","0.5","0","8","113511"
"918","19180017","","","","","91","","","","0"
"918","19180018","","0","","","93","","","","0.5"
"918","19180019","","vo_fpc_21801","","0","21","","","","vo_fpc"
"918","19180020","0","是、是的！嘿咻、嘿咻……\n對不起，難得來到泳池\n還讓妳陪我練習……","0","1","11","0.5","0","7","110111"
"918","19180021","","","","","91","","","","0"
"918","19180022","","0","","","93","","","","0.5"
"918","19180023","","vo_fpc_21802","","0","21","","","","vo_fpc"
"918","19180024","0","沒關係的。\n因為老師永遠是努力的孩子的夥伴唷♪","0","1","11","0.5","0","9","113511"
"918","19180025","","","","","91","","","","0"
"918","19180026","","0","","","93","","","","0.5"
"918","19180027","","0","","","32","","","","12"
"918","19180028","","1","","","32","","","","42"
"918","19180029","","1","","","32","","","","41"
"918","19180030","0.1","18_misato_idle_in","1","18_misato_idle_loop","3","","0.1","0","113511"
"918","19180031","0.1","18_io_stopSwim_in","1","18_io_stopSwim_loop","3","","0.1","0","110111"
"918","19180032","","vo_fpc_21803","","0","21","","","","vo_fpc"
"918","19180033","0","但是，我也是老師，\n明明應該要去教導人才對……","0","1","11","0.5","0","8","110111"
"918","19180034","","","","","91","","","","0"
"918","19180035","","0","","","93","","","","0.5"
"918","19180036","0.1","18_misato_talk_in","1","18_misato_talk_loop","3","","0.1","0","113511"
"918","19180037","","vo_fpc_21804","","0","21","","","","vo_fpc"
"918","19180038","0","我認為這種即便從現在開始\n也要學習什麼的經驗，\n一定會對教導孩子們\n有幫助的。","0","1","11","0.5","0","8","113511"
"918","19180039","","","","","91","","","","0"
"918","19180040","","0","","","93","","","","0.5"
"918","19180041","","vo_fpc_21805","","0","21","","","","vo_fpc"
"918","19180042","0","而且……\n學生也有各式各樣的孩子，\n所以有各種老師在不是很好嗎？","0","1","11","0.5","0","8","113511"
"918","19180043","","","","","91","","","","0"
"918","19180044","","0","","","93","","","","0.5"
"918","19180045","0.1","18_io_guts_in","1","18_io_guts_loop","3","","0.1","0","110111"
"918","19180046","","vo_fpc_21806","","0","21","","","","vo_fpc"
"918","19180047","0","美里老師……\n我會加油的！\n不管是教課，還是游泳……","0","1","11","0.5","0","10","110111"
"918","19180048","","","","","91","","","","0"
"918","19180049","","0","","","93","","","","0.5"
"918","19180050","0.1","18_io_flutterKick2_in","1","18_io_flutterKick2_loop","3","","0.1","0","110111"
"918","19180051","","300","","1.8552036199095","2","","","-180","110111"
"918","19180052","","300","","1.8552036199095","33","","","-180","42"
"918","19180053","","300","","1.8552036199095","33","","","-180","12"
"918","19180054","","0","","","32","","","","42"
"918","19180055","","1","","","32","","","","12"
"918","19180056","","0","","","93","","","","1"
"918","19180057","0.1","18_misato_talk2_in","1","18_misato_talk2_loop","3","","0.1","0","113511"
"918","19180058","","","","","91","","","","19180051"
"918","19180059","","850","","3.23529411764706","2","","","-180","110111"
"918","19180060","","850","","3.23529411764706","33","","","-180","42"
"918","19180061","","850","","3.23529411764706","33","","","-180","12"
"918","19180062","","1","","","32","","","","42"
"918","19180063","","0","","","32","","","","12"
"918","19180064","0.1","18_misato_surprise_in","1","18_misato_surprise_loop","3","","0.1","0","113511"
"918","19180065","0.1","18_io_accident_in","1","18_io_accident_loop","3","","0.1","0","110111"
"918","19180066","","vo_fpc_21807","","0","21","","","","vo_fpc"
"918","19180067","0","呀！我的泳裝！","0","1","11","0.5","0","10","110111"
"918","19180068","","","","","91","","","","0"
"918","19180069","","0","","","93","","","","0.5"
"918","19180070","","vo_fpc_21808","","0","21","","","","vo_fpc"
"918","19180071","0","伊緒老師！？\n哎呀哎呀～！","0","1","11","0.5","0","9","113511"
"918","19180072","","","","","91","","","","0"
"918","19180073","","0","","","93","","","","0.5"
"918","19180074","0","18_misato_breastStroke_in","1","cmn_swm_breastStroke","3","","0.1","0","113511"
"918","19180075","","0","","","32","","","","41"
"918","19180076","","1","","","32","","","","11"
"918","19180077","","850","","3.61990950226244","2","","","-180","113511"
"918","19180078","","850","","3.61990950226244","33","","","-180","11"
"918","19180079","","","","","91","","","","19180059"
"918","19180080","","","","","91","","","","19180077"
"919","19190001","1.75","117211","-180","-850","1","19_nozomi_float","0","22","1"
