056881047dc469f5eec86fad6ff11274a067d2d069217aed27e118209a63deb0,a47ef0488b6a7fa130eaa6455bfaa255bb869a2f46a4818babc096c4759664d1,ce5ed4472d0bd359b5ad6223b6eac5d11f9fe01a13c48c0fb15946b90f623e50,10885f646bab7aac304c056d184fa6e631cf5f4607ced5720975271d309119a1,b93eaa59e402f49ba388c1a70ac218a2cd5e8d8c08372325b5e52f6b3372f4c6,97136e39811d9c2efcba180fe3140b207ebda101f1983945d7e23682491f1730,f029aaf880e1e63be9e2cde8f446c192eb06b83c866f2f7f8e3e2774b2210edc,d985b90b38b8d9db1b1cdb653316e5e7e5daa5db63a3cbebe42278f04e2db460,b18d6275cefacbde6a30a43c2bbcc077868f16e2a16e3ebb60f58c09afac21d2,5bfba29837cc017a6965630e8fd15fc6e6a32664b8afe814c6ca14ec331c41ad,180b5cbf61f69c2c918e3c36d4cb0f7a30335bff442736facda4c7a198efb5bc,e15e068fbefed297127b1e076d14113f12f91a3f12dc68dab84887cc37f69d87,4721882455cbc7416fb7fc531b0ad9bdda51951312acb0d8e4911bf4876d2128,9cf0e35b1e8673e90f7a56b59547e3132098ef8c11054864e4e28780a7344dd3,aa2d13b55e23617ea71e363cef20102422910b06f476228ebb04ab9c1e7c3565,a2d1261fcc328be547cc0f4c94c65e779405bdefc41263a5b4bc7f39993fa387,862d55c97e5e26af86de3371397c6de0ca38887040b27f0353c4c76091dc513a,9ae3d42759fb74857c05c2bef53e381bc402f72a72dedde6f460ba7fc403c887,6d10186d4cd477c6eb789f872bf53ce62f9fb2880c3e44df7aeb1bc051cbb31b,e186a5171957467a6853ab8d482fb87452e9558a754e0a5da515ed51bc543346,dbe959ddffc4cf837e161d3cd6af32328159820409a0d14d75c44fa80f8ae093,77b83d4b4578d840be4989d07d231c655679c1f095c428dcd605ce405d014db9,5f6b55082558334568f31cfea218b4d604949a01f4371b81371dd5c63f7b5c4b,10be637c7c58a2bb7b560f6329f64ac13db4dcf715b6ba9f790f8ac7b8fe86ed,67bc90ab7a45750115c7a67cd38865259e020bd74bc4b6d5c75820c6c3a6e5a8,06214248d5da780358f604aec05e0be55df528ab942429e993d02c1359c63847,cf4d70449ab7504b6d78023b7044fe387a70766d6233e9c42f72befc351f04ed,b15cb91917de2c5dbeec43bb664c2952cda511e03a06f500c5388957660e3d9d,3082bca557151a752338f1ac22c6e901fd4e1fb51514f758ce88c5ac772fba9f,a48c01ae6d127d255b7c6f53a07041564d9feb3e17d873aa1018cd8d005a9430,03bf493f2aa8d86e0164c8fd094db6def6d64fd0e405f1c47fe0358cb5f6c377,d5cf31838998bb10634108c835f603e78861ee43a640f7ca50f26b539a3a781d,d4af8ad6594f81912241746ae6170d21b1c4842bdbb82e5d1186c2d58072d28e,d9022c46efa9d8f1eec305d1133759d6d7552c5722f6e47f6fcfc343fa0e03e4,5523f1aecdbc7ff857aaf92fe7e792014f8a05e705fe2ee215621b99ad48cecd,5485a9259d5c054828e8929d3138415e4dc8e44bc349c563e00636f579ede8a8,43cafa96280d75f96cc87efbeaa6eb8e8a472e2605831aab40d875ea788ab982,b10ba17fd1b65514fbe4cac5cac1c7bd901a8e92a7dfded4450925db66d56f61,5b5672b58abdc12ae4c407345352f79a9316dfa397122075e948bd3b639532b6,22216b194a0eb1ffb51102c94d7a198a8e43dd5a3d882cc11efc8eb53cb119db,36262a0a228b49ca1a5458d78f72c33168be8215a9c19004d16dccd1ff94524c,8a04c4d0c8f4d5cc3da50682963c909a97214f526bc3543428d058a423873aeb,7c8f6bfcd5d41a74e56fb2d4184182ec5de1e983bfb19e414773e954622e05f7,beed6b5984186135c5993934cf1e82522a236767c5c6b87917a226d2cdc6fc27,fecc110293e4f3fd29be287e67e82d65a9bccce84918e962238980139dc5ecd9,a31d1c9cb54d5fe780128a317d57ff45139dff468529bfbc7d0b0721b139611b,48b23705d3a95b39b14dc0d029f6923ab3f8187e2f3eb7a09cd881b02f725e21,f72919681c2bd1d2cdc5772cf7386a42bf4f79c0d7578757847104f28ae163ef,f930f74d7b516cea89a82468c464ba608e1c7df42fde15574cb4881981aa4804,2003a320623d43e1ea856128ac750b9a544d14ae76cc3902d693ccd535d74505,c03e0498700c4e880ee3b8dbe30557184545423a6aeb828e74425b6e871bdf58,afb16cfe7e7f82ca36cc66e0ff5c004acb5c15f0b2e4b34464bac53d0ef1f0ed,faa85493285a885dbd6537b6b2d29298d252981c7d4ea97c1055251a5150bec7
"100102","100030","0","bgm_M169","0","110420062","10","0","116431","90","0","-165","100102","215","110420063","101420607","0","0","0","101420605","bgm_M169","0","211001000","0","11042006","1","0","佩克托斯冰峰‧西壁 42-6","110420061","116552","-50","bgm_M169","0","126012","2021/05/17 16:00:00","0","11042","bgm_M169","100101","bgm_M169","0","101420604","10","2030/12/31 14:59:59","0","38","110420061","0","10","0","101420603","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110420072","10","0","126282","90","0","-310","100102","215","110420073","101420706","0","0","0","101420704","bgm_M169","0","211001000","0","11042007","1","0","佩克托斯冰峰‧西壁 42-7","110420071","116582","-50","bgm_M169","0","116132","2021/05/17 16:00:00","0","11042","bgm_M169","100101","bgm_M169","101420703","101420701","10","2030/12/31 14:59:59","0","-70","110420071","0","10","0","101420702","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110420082","10","0","126521","90","0","-360","100102","215","110420083","101420805","0","0","0","101420802","bgm_M169","0","211001000","0","11042008","1","0","佩克托斯冰峰‧西壁 42-8","110420081","116612","-50","bgm_M169","0","126252","2021/05/17 16:00:00","0","11042","bgm_M169","100101","bgm_M169","101420807","101420801","10","2030/12/31 14:59:59","0","120","110420081","0","10","0","101420806","bgm_M169","100103"
"100232","100080","0","bgm_M169","0","110420092","10","0","116312","90","0","-300","100232","215","110420093","101420902","0","0","0","101420905","bgm_M169","0","211001000","0","11042009","1","0","佩克托斯冰峰‧西壁 42-9","110420091","116552","-50","bgm_M169","0","126162","2021/05/17 16:00:00","0","11042","bgm_M169","100231","bgm_M169","101420903","101420901","10","2030/12/31 14:59:59","0","300","110420091","0","10","0","101420907","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110420102","10","0","116372","90","0","-140","100232","215","110420103","101421002","0","25011","0","101421005","bgm_M169","0","211001000","0","11042010","1","0","佩克托斯冰峰‧西壁 42-10","110420101","116582","-50","bgm_M169","0","126222","2021/05/17 16:00:00","0","11042","bgm_M169","100231","bgm_M169","101421007","101421001","10","2030/12/31 14:59:59","0","220","110420101","0","10","0","101421006","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110420112","10","0","126342","90","0","-100","100232","215","110420113","101421107","0","25012","0","101421101","bgm_M169","0","211001000","0","11042011","1","0","佩克托斯冰峰‧西壁 42-11","110420111","116552","-50","bgm_M169","0","116072","2021/05/17 16:00:00","0","11042","bgm_M169","100231","bgm_M169","101421104","101421105","10","2030/12/31 14:59:59","0","450","110420111","0","10","0","101421106","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110420122","10","0","116431","90","0","-280","100232","215","110420123","101421208","0","25013","0","101421207","bgm_M169","0","211001000","0","11042012","1","0","佩克托斯冰峰‧西壁 42-12","110420121","126282","-50","bgm_M169","0","116582","2021/05/17 16:00:00","0","11042","bgm_M169","100231","bgm_M169","101421206","101421201","10","2030/12/31 14:59:59","0","480","110420121","0","10","0","101421205","bgm_M169","100233"
"100942","100140","0","bgm_M169","0","110420132","10","0","126521","90","0","-240","100942","215","110420133","101421303","0","25014","0","101421305","bgm_M169","0","211001000","0","11042013","1","0","佩克托斯冰峰‧西壁 42-13","110420131","116372","-50","bgm_M169","0","116612","2021/05/17 16:00:00","0","11042","bgm_M169","100941","bgm_M169","101421304","101421302","10","2030/12/31 14:59:59","0","665","110420131","0","10","0","101421307","bgm_M169","100943"
"100952","100140","9042155","bgm_M170","0","110420142","10","0","116312","90","0","-140","100952","215","110420143","0","0","25015","0","0","bgm_M170","0","211001000","0","11042014","1","9042156","佩克托斯冰峰‧西壁 42-14","110420141","126342","-50","bgm_M170","0","116552","2021/05/17 16:00:00","0","11042","bgm_M170","100951","bgm_M170","0","101421410","10","2030/12/31 14:59:59","0","820","110420141","0","10","0","0","bgm_M170","100953"
"101622","100450","0","bgm_M169","0","110430012","10","0","116431","90","0","-300","101622","215","110430013","101430105","0","0","0","101430104","bgm_M169","0","211001000","0","11043001","1","0","佩克托斯冰峰‧東壁 43-1","110430011","116552","-50","bgm_M169","0","116582","2015/12/17 15:00:00","0","11043","bgm_M169","101621","bgm_M169","0","101430101","10","2030/12/31 14:59:59","0","-800","110430011","0","10","0","101430106","bgm_M169","101623"
"101782","100450","0","bgm_M169","0","110430022","10","0","116312","90","0","-220","101782","215","110430023","101430205","0","0","0","101430202","bgm_M169","0","211001000","0","11043002","1","0","佩克托斯冰峰‧東壁 43-2","110430021","116582","-50","bgm_M169","0","116552","2015/12/17 15:00:00","0","11043","bgm_M169","101781","bgm_M169","0","101430201","10","2030/12/31 14:59:59","0","-650","110430021","0","10","0","101430203","bgm_M169","101783"
"100012","100020","0","bgm_M169","0","110430032","10","0","126521","90","0","-400","100012","215","110430033","101430302","0","0","0","101430304","bgm_M169","0","211001000","0","11043003","1","0","佩克托斯冰峰‧東壁 43-3","110430031","116612","-50","bgm_M169","0","116582","2015/12/17 15:00:00","0","11043","bgm_M169","100011","bgm_M169","0","101430301","10","2030/12/31 14:59:59","0","-670","110430031","0","10","0","101430305","bgm_M169","100013"
"100012","100020","0","bgm_M169","0","110430042","10","0","126223","90","0","-420","100012","215","110430043","101430403","0","0","0","101430405","bgm_M169","0","211001000","0","11043004","1","0","佩克托斯冰峰‧東壁 43-4","110430041","116372","-50","bgm_M169","0","116612","2015/12/17 15:00:00","0","11043","bgm_M169","100011","bgm_M169","0","101430404","10","2030/12/31 14:59:59","0","-470","110430041","0","10","0","101430406","bgm_M169","100013"
"100102","100030","0","bgm_M169","0","110430052","10","0","126253","90","0","-190","100102","215","110430053","101430505","0","0","0","101430506","bgm_M169","0","211001000","0","11043005","1","0","佩克托斯冰峰‧東壁 43-5","110430051","126342","-50","bgm_M169","0","116552","2015/12/17 15:00:00","0","11043","bgm_M169","100101","bgm_M169","0","101430501","10","2030/12/31 14:59:59","0","-420","110430051","0","10","0","101430503","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110430062","10","0","116073","90","0","-250","100102","215","110430063","101430606","0","0","0","101430604","bgm_M169","0","211001000","0","11043006","1","0","佩克托斯冰峰‧東壁 43-6","110430061","126282","-50","bgm_M169","0","116582","2015/12/17 15:00:00","0","11043","bgm_M169","100101","bgm_M169","0","101430601","10","2030/12/31 14:59:59","0","-230","110430061","0","10","0","101430605","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110430072","10","0","126163","90","0","-430","100102","215","110430073","101430709","0","0","0","101430702","bgm_M169","0","211001000","0","11043007","1","0","佩克托斯冰峰‧東壁 43-7","110430071","126521","-50","bgm_M169","0","116612","2015/12/17 15:00:00","0","11043","bgm_M169","100101","bgm_M169","101430706","101430701","10","2030/12/31 14:59:59","0","-300","110430071","0","10","0","101430705","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110430082","10","0","116043","90","0","-400","100102","215","110430083","101430808","0","0","0","101430805","bgm_M169","0","211001000","0","11043008","1","0","佩克托斯冰峰‧東壁 43-8","110430081","116431","-50","bgm_M169","0","116552","2015/12/17 15:00:00","0","11043","bgm_M169","100101","bgm_M169","101430803","101430801","10","2030/12/31 14:59:59","0","-80","110430081","0","10","0","101430806","bgm_M169","100103"
"100942","100140","0","bgm_M169","0","110430092","10","0","116133","90","0","-220","100942","215","110430093","101430902","0","0","0","101430904","bgm_M169","0","211001000","0","11043009","1","0","佩克托斯冰峰‧東壁 43-9","110430091","116312","-50","bgm_M169","0","116582","2015/12/17 15:00:00","0","11043","bgm_M169","100941","bgm_M169","101430903","101430901","10","2030/12/31 14:59:59","0","-40","110430091","0","10","0","101430906","bgm_M169","100943"
"100942","100140","0","bgm_M169","0","110430102","10","0","116193","90","0","-340","100942","215","110430103","101431005","0","25011","0","101431002","bgm_M169","0","211001000","0","11043010","1","0","佩克托斯冰峰‧東壁 43-10","110430101","126342","-50","bgm_M169","0","116552","2015/12/17 15:00:00","0","11043","bgm_M169","100941","bgm_M169","101431007","101431001","10","2030/12/31 14:59:59","0","100","110430101","0","10","0","101431003","bgm_M169","100943"
"100232","100080","0","bgm_M169","0","110430112","10","0","126103","90","0","-250","100232","215","110430113","101431105","0","25012","0","101431101","bgm_M169","0","211001000","0","11043011","1","0","佩克托斯冰峰‧東壁 43-11","110430111","126282","-50","bgm_M169","0","116612","2015/12/17 15:00:00","0","11043","bgm_M169","100231","bgm_M169","101431107","101431104","10","2030/12/31 14:59:59","0","240","110430111","0","10","0","101431106","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110430122","10","0","126013","90","0","-430","100232","215","110430123","101431202","0","25013","0","101431207","bgm_M169","0","211001000","0","11043012","1","0","佩克托斯冰峰‧東壁 43-12","110430121","116073","-50","bgm_M169","0","116431","2015/12/17 15:00:00","0","11043","bgm_M169","100231","bgm_M169","101431206","101431201","10","2030/12/31 14:59:59","0","310","110430121","0","10","0","101431203","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110430132","10","0","126223","90","0","-270","100232","215","110430133","101431303","0","25014","0","101431304","bgm_M169","0","211001000","0","11043013","1","0","佩克托斯冰峰‧東壁 43-13","110430131","126253","-50","bgm_M169","0","116372","2015/12/17 15:00:00","0","11043","bgm_M169","100231","bgm_M169","101431306","101431301","10","2030/12/31 14:59:59","0","430","110430131","0","10","0","101431305","bgm_M169","100233"
"100232","100080","9043155","bgm_M170","0","110430142","10","0","116043","90","0","-400","100232","215","110430143","0","0","25015","0","0","bgm_M170","0","211001000","0","11043014","1","9043156","佩克托斯冰峰‧東壁 43-14","110430141","126163","-50","bgm_M170","0","126342","2015/12/17 15:00:00","0","11043","bgm_M170","100231","bgm_M170","0","101431410","10","2030/12/31 14:59:59","0","560","110430141","0","10","0","0","bgm_M170","100233"
"100102","100030","0","bgm_M169","0","110440012","10","0","126223","90","0","300","100102","215","110440013","101440105","0","0","0","101440102","bgm_M169","0","211001000","0","11044001","1","0","斯夸瑪冰脈‧西壁 44-1","110440011","126282","-50","bgm_M169","0","126521","2015/12/17 15:00:00","0","11044","bgm_M169","100101","bgm_M169","0","101440101","10","2030/12/31 14:59:59","0","-800","110440011","0","10","0","101440107","bgm_M169","100103"
"101622","100450","0","bgm_M169","0","110440022","10","0","126013","90","0","140","101622","215","110440023","101440205","0","0","0","101440203","bgm_M169","0","211001000","0","11044002","1","0","斯夸瑪冰脈‧西壁 44-2","110440021","126342","-50","bgm_M169","0","116312","2015/12/17 15:00:00","0","11044","bgm_M169","101621","bgm_M169","0","101440201","10","2030/12/31 14:59:59","0","-680","110440021","0","10","0","101440206","bgm_M169","101623"
"100102","100030","0","bgm_M169","0","110440032","10","0","126253","90","0","250","100102","215","110440033","101440306","0","0","0","101440305","bgm_M169","0","211001000","0","11044003","1","0","斯夸瑪冰脈‧西壁 44-3","110440031","116372","-50","bgm_M169","0","116431","2015/12/17 15:00:00","0","11044","bgm_M169","100101","bgm_M169","0","101440304","10","2030/12/31 14:59:59","0","-530","110440031","0","10","0","101440307","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110440042","10","0","116553","90","0","340","100102","215","110440043","101440406","0","0","0","101440401","bgm_M169","0","211001000","0","11044004","1","0","斯夸瑪冰脈‧西壁 44-4","110440041","126103","-50","bgm_M169","0","126282","2015/12/17 15:00:00","0","11044","bgm_M169","100101","bgm_M169","0","101440405","10","2030/12/31 14:59:59","0","-370","110440041","0","10","0","101440402","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110440052","10","0","116583","90","0","200","100102","215","110440053","101440506","0","0","0","101440502","bgm_M169","0","211001000","0","11044005","1","0","斯夸瑪冰脈‧西壁 44-5","110440051","116073","-50","bgm_M169","0","126342","2015/12/17 15:00:00","0","11044","bgm_M169","100101","bgm_M169","0","101440501","10","2030/12/31 14:59:59","0","-260","110440051","0","10","0","101440507","bgm_M169","100103"
"101782","100450","0","bgm_M169","0","110440062","10","0","116613","90","0","100","101782","215","110440063","101440605","0","0","0","101440608","bgm_M169","0","211001000","0","11044006","1","0","斯夸瑪冰脈‧西壁 44-6","110440061","126223","-50","bgm_M169","0","126521","2015/12/17 15:00:00","0","11044","bgm_M169","101781","bgm_M169","0","101440601","10","2030/12/31 14:59:59","0","-420","110440061","0","10","0","101440603","bgm_M169","101783"
"100102","100030","0","bgm_M169","0","110440072","10","0","116553","90","0","50","100102","215","110440073","101440705","0","0","0","101440702","bgm_M169","0","211001000","0","11044007","1","0","斯夸瑪冰脈‧西壁 44-7","110440071","116043","-50","bgm_M169","0","116312","2015/12/17 15:00:00","0","11044","bgm_M169","100101","bgm_M169","101440703","101440710","10","2030/12/31 14:59:59","0","-170","110440071","0","10","0","101440708","bgm_M169","100103"
"100942","100140","0","bgm_M169","0","110440082","10","0","116583","90","0","230","100942","215","110440083","101440810","0","0","0","101440802","bgm_M169","0","211001000","0","11044008","1","0","斯夸瑪冰脈‧西壁 44-8","110440081","126163","-50","bgm_M169","0","116372","2015/12/17 15:00:00","0","11044","bgm_M169","100941","bgm_M169","101440803","101440801","10","2030/12/31 14:59:59","0","-70","110440081","0","10","0","101440804","bgm_M169","100943"
"100942","100140","0","bgm_M169","0","110440092","10","0","116613","90","0","100","100942","215","110440093","101440906","0","0","0","101440902","bgm_M169","0","211001000","0","11044009","1","0","斯夸瑪冰脈‧西壁 44-9","110440091","126253","-50","bgm_M169","0","126521","2015/12/17 15:00:00","0","11044","bgm_M169","100941","bgm_M169","101440903","101440901","10","2030/12/31 14:59:59","0","50","110440091","0","10","0","101440907","bgm_M169","100943"
"100232","100080","0","bgm_M169","0","110440102","10","0","116553","90","0","250","100232","215","110440103","101441007","0","25011","0","101441002","bgm_M169","0","211001000","0","11044010","1","0","斯夸瑪冰脈‧西壁 44-10","110440101","116133","-50","bgm_M169","0","116431","2015/12/17 15:00:00","0","11044","bgm_M169","100231","bgm_M169","101441006","101441004","10","2030/12/31 14:59:59","0","160","110440101","0","10","0","101441003","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110440112","10","0","116583","90","0","330","100232","215","110440113","101441106","0","25012","0","101441102","bgm_M169","0","211001000","0","11044011","1","0","斯夸瑪冰脈‧西壁 44-11","110440111","116193","-50","bgm_M169","0","126282","2015/12/17 15:00:00","0","11044","bgm_M169","100231","bgm_M169","101441103","101441101","10","2030/12/31 14:59:59","0","320","110440111","0","10","0","101441107","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110440122","10","0","116553","90","0","270","100232","215","110440123","101441208","0","25013","0","101441207","bgm_M169","0","211001000","0","11044012","1","0","斯夸瑪冰脈‧西壁 44-12","110440121","116613","-50","bgm_M169","0","116073","2015/12/17 15:00:00","0","11044","bgm_M169","100231","bgm_M169","101441206","101441201","10","2030/12/31 14:59:59","0","500","110440121","0","10","0","101441202","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110440132","10","0","116583","90","0","140","100232","215","110440133","101441306","0","25014","0","101441305","bgm_M169","0","211001000","0","11044013","1","0","斯夸瑪冰脈‧西壁 44-13","110440131","116553","-50","bgm_M169","0","126013","2015/12/17 15:00:00","0","11044","bgm_M169","100231","bgm_M169","101441307","101441301","10","2030/12/31 14:59:59","0","300","110440131","0","10","0","101441303","bgm_M169","100233"
"100232","100080","9044155","bgm_M170","0","110440142","10","0","116613","90","0","100","100232","215","110440143","0","0","25015","0","0","bgm_M170","0","211001000","0","11044014","1","9044156","斯夸瑪冰脈‧西壁 44-14","110440141","116583","-50","bgm_M170","0","126223","2015/12/17 15:00:00","0","11044","bgm_M170","100231","bgm_M170","0","101441410","10","2030/12/31 14:59:59","0","470","110440141","0","10","0","0","bgm_M170","100233"
"101622","100450","0","bgm_M169","0","110450012","10","0","116553","90","0","450","101622","215","110450013","101450105","0","0","0","101450102","bgm_M169","0","211001000","0","11045001","1","0","斯夸瑪冰脈‧東壁 45-1","110450011","126013","-50","bgm_M169","0","116133","2021/08/17 16:00:00","0","11045","bgm_M169","101621","bgm_M169","0","101450101","10","2030/12/31 14:59:59","0","-800","110450011","0","10","0","101450106","bgm_M169","101623"
"100102","100030","0","bgm_M169","0","110450022","10","0","116583","90","0","500","100102","215","110450023","101450206","0","0","0","101450202","bgm_M169","0","211001000","0","11045002","1","0","斯夸瑪冰脈‧東壁 45-2","110450021","116043","-50","bgm_M169","0","116073","2021/08/17 16:00:00","0","11045","bgm_M169","100101","bgm_M169","0","101450201","10","2030/12/31 14:59:59","0","-650","110450021","0","10","0","101450205","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110450032","10","0","116613","90","0","580","100102","215","110450033","101450302","0","0","0","101450310","bgm_M169","0","211001000","0","11045003","1","0","斯夸瑪冰脈‧東壁 45-3","110450031","126223","-50","bgm_M169","0","126253","2021/08/17 16:00:00","0","11045","bgm_M169","100101","bgm_M169","0","101450304","10","2030/12/31 14:59:59","0","-500","110450031","0","10","0","101450309","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110450042","10","0","116491","90","0","450","100102","215","110450043","101450405","0","0","0","101450402","bgm_M169","0","211001000","0","11045004","1","0","斯夸瑪冰脈‧東壁 45-4","110450041","116553","-50","bgm_M169","0","126163","2021/08/17 16:00:00","0","11045","bgm_M169","100101","bgm_M169","0","101450401","10","2030/12/31 14:59:59","0","-400","110450041","0","10","0","101450406","bgm_M169","100103"
"100102","100030","0","bgm_M169","0","110450052","10","0","116462","90","0","500","100102","215","110450053","101450502","0","0","0","101450508","bgm_M169","0","211001000","0","11045005","1","0","斯夸瑪冰脈‧東壁 45-5","110450051","116583","-50","bgm_M169","0","116043","2021/08/17 16:00:00","0","11045","bgm_M169","100101","bgm_M169","0","101450501","10","2030/12/31 14:59:59","0","-260","110450051","0","10","0","101450507","bgm_M169","100103"
"100232","100080","0","bgm_M169","0","110450062","10","0","126343","90","0","550","100232","215","110450063","101450602","0","0","0","101450606","bgm_M169","0","211001000","0","11045006","1","0","斯夸瑪冰脈‧東壁 45-6","110450061","116553","-50","bgm_M169","0","126103","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","0","101450604","10","2030/12/31 14:59:59","0","-100","110450061","0","10","0","101450603","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110450072","10","0","116313","90","0","400","100232","215","110450073","101450707","0","0","0","101450702","bgm_M169","0","211001000","0","11045007","1","0","斯夸瑪冰脈‧東壁 45-7","110450071","116583","-50","bgm_M169","0","116193","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","101450704","101450701","10","2030/12/31 14:59:59","0","-80","110450071","0","10","0","101450705","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110450082","10","0","126373","90","0","250","100232","215","110450083","101450807","0","0","0","101450809","bgm_M169","0","211001000","0","11045008","1","0","斯夸瑪冰脈‧東壁 45-8","110450081","116613","-50","bgm_M169","0","126223","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","101450806","101450810","10","2030/12/31 14:59:59","0","30","110450081","0","10","0","101450808","bgm_M169","100233"
"100942","100140","0","bgm_M169","0","110450092","10","0","126283","90","0","360","100942","215","110450093","101450902","0","0","0","101450904","bgm_M169","0","211001000","0","11045009","1","0","斯夸瑪冰脈‧東壁 45-9","110450091","116553","-50","bgm_M169","0","126013","2021/08/17 16:00:00","0","11045","bgm_M169","100941","bgm_M169","101450903","101450901","10","2030/12/31 14:59:59","0","180","110450091","0","10","0","101450907","bgm_M169","100943"
"100942","100140","0","bgm_M169","0","110450102","10","0","116491","90","0","520","100942","215","110450103","101451003","0","25011","0","101451005","bgm_M169","0","211001000","0","11045010","1","0","斯夸瑪冰脈‧東壁 45-10","110450101","116583","-50","bgm_M169","0","116133","2021/08/17 16:00:00","0","11045","bgm_M169","100941","bgm_M169","101451004","101451001","10","2030/12/31 14:59:59","0","100","110450101","0","10","0","101451006","bgm_M169","100943"
"100232","100080","0","bgm_M169","0","110450112","10","0","116462","90","0","480","100232","215","110450113","101451102","0","25012","0","101451107","bgm_M169","0","211001000","0","11045011","1","0","斯夸瑪冰脈‧東壁 45-11","110450111","116613","-50","bgm_M169","0","126253","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","101451108","101451101","10","2030/12/31 14:59:59","0","330","110450111","0","10","0","101451105","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110450122","10","0","126343","90","0","500","100232","215","110450123","101451206","0","25013","0","101451202","bgm_M169","0","211001000","0","11045012","1","0","斯夸瑪冰脈‧東壁 45-12","110450121","116313","-50","bgm_M169","0","116583","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","101451203","101451201","10","2030/12/31 14:59:59","0","530","110450121","0","10","0","101451207","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110450132","10","0","126373","90","0","300","100232","215","110450133","101451303","0","25014","0","101451301","bgm_M169","0","211001000","0","11045013","1","0","斯夸瑪冰脈‧東壁 45-13","110450131","116462","-50","bgm_M169","0","116613","2021/08/17 16:00:00","0","11045","bgm_M169","100231","bgm_M169","101451304","101451305","10","2030/12/31 14:59:59","0","400","110450131","0","10","0","101451307","bgm_M169","100233"
"100232","100080","9045155","bgm_M170","0","110450142","10","0","126283","90","0","320","100232","215","110450143","0","0","25015","0","0","bgm_M170","0","211001000","0","11045014","1","9045156","斯夸瑪冰脈‧東壁 45-14","110450141","116491","-50","bgm_M170","0","116553","2021/08/17 16:00:00","0","11045","bgm_M170","100231","bgm_M170","0","101451410","10","2030/12/31 14:59:59","0","600","110450141","0","10","0","0","bgm_M170","100233"
"100102","100030","0","bgm_M169","0","110460012","10","0","116462","90","0","400","100102","215","110460013","101460108","0","0","0","101460102","bgm_M169","0","211001000","0","11046001","1","0","拉泰里山脈‧崖上 46-1","110460011","116553","-50","bgm_M169","0","116613","2021/09/16 16:00:00","0","11046","bgm_M169","100101","bgm_M169","0","101460101","10","2030/12/31 14:59:59","0","-800","110460011","0","10","0","101460105","bgm_M169","100103"
"100232","100080","0","bgm_M169","0","110460022","10","0","116491","90","0","520","100232","215","110460023","101460202","0","0","0","101460206","bgm_M169","0","211001000","0","11046002","1","0","拉泰里山脈‧崖上 46-2","110460021","116613","-50","bgm_M169","0","116583","2021/09/16 16:00:00","0","11046","bgm_M169","100231","bgm_M169","0","101460204","10","2030/12/31 14:59:59","0","-650","110460021","0","10","0","101460207","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110460032","10","0","116313","90","0","360","100232","215","110460033","101460307","0","0","0","101460306","bgm_M169","0","211001000","0","11046003","1","0","拉泰里山脈‧崖上 46-3","110460031","116583","-50","bgm_M169","0","116553","2021/09/16 16:00:00","0","11046","bgm_M169","100231","bgm_M169","0","101460304","10","2030/12/31 14:59:59","0","-550","110460031","0","10","0","101460303","bgm_M169","100233"
"100232","100080","0","bgm_M169","0","110460042","10","0","127011","90","0","500","100232","215","110460043","101460404","0","0","0","101460402","bgm_M169","0","211001000","0","11046004","1","0","拉泰里山脈‧崖上 46-4","110460041","126343","-50","bgm_M169","0","116553","2021/09/16 16:00:00","0","11046","bgm_M169","100231","bgm_M169","0","101460401","10","2030/12/31 14:59:59","0","-400","110460041","0","10","0","101460408","bgm_M169","100233"
