07dddeb16f81861b65087b06c535fa25c59c45b2b9bb534fa0c6abc40004a78d,99c3fe015e429a8c761b444d4367291d7c35eb329dc29c27e40c4615af5280ad,150896196dc5a80ca6abac1fcd882d48a7c0a0415e4284576dee4bf7083784a8,926498173fefd2b730d6f965cdb1c3237dbe62d81777806b56d21a4744bb58ff,6c0b2c49e1e735e4b826fae86324e56ce62eb508df8bb065cdb99dd7878aa61a,f004000422a3dc0fa6c8e8709a931495639317d8c045ede27642e9361ca4972c,2b0cac3db8b82e8a42202e0e8adba86fc97bc9620ba53b568407ec46e8aeda1a,c5e11991775edfb7f2a55bbb3d22885d9f099e8ebb0c17eb71bc05ba9b93afc3,a75a690720ca545385d298bbecbea481851a2a1a5be4ca39effbd1e8476f5afd,3d753194563b388c3e1f4e20213fee037f1b45621dec0f7bd5c556908bd87ad2,429dc02e5e215877ec6eb003fdc75ae3686667201692664d17c29b062d69c4a9,26cf3dd14e1dd43dbbb8b77c580faf981bee47d318883ce2bedca1c83988ed1b,22f8d8681bfb8e29df679da493c99078b76162e303261abd573351be856e981a
"2","1","0","5","2","22300148","4","4","vo_minigame_1012_result_2080","雖然有讀書了，\n但還是一堆不懂的東西……\n秀才老師，救救人家～","3001","9","0"
"2","2","2.67","5","2","22300149","4","3","vo_minigame_1012_result_2081","果然很難耶……\n但是感覺下一次能答對更多題！","3001","9","0"
"2","2","4.68","5","2","22300150","10","6","vo_minigame_1012_result_2082","題目那麼難，\n這分數很可以了吧？\n咦？感覺還能更好？","3001","9","0"
"2","2","0","5","2","22300151","9","9","vo_minigame_1012_result_2083","哪裡錯了呢？\n人家完全不曉得……\n不愧是很難的題目。","3001","9","0"
"2","3","3.55","5","2","22300152","0","3","vo_minigame_1012_result_2084","雖然難到爆，\n但要做的事還是一樣的吧？\n人家也會跟著秀才的，\n就腳踏實地地努力吧！","3001","9","0"
"2","3","2.51","5","2","22300153","4","6","vo_minigame_1012_result_2085","果然難翻天了……\n對了，猶豫的話，\n使用提示也是很可以的吧？","3001","9","0"
"2","3","6.15","5","2","22300154","9","5","vo_minigame_1012_result_2086","果然考試\n不能想說船到橋頭自然直？\n只能記起來嗎？\n那就只能努力了……","3001","9","0"
"2","1","4.12","1","2","22300155","4","9","vo_minigame_1012_result_2087","本來以為可以的，\n但卻不是那麼一回事？\n考試真的好殘酷……","3001","4","6"
"2","1","0.01","1","2","22300156","4","4","vo_minigame_1012_result_2088","唔嗯……完全不懂！\n但這是簡單的題目吧……？\n要再試一次嗎？","3001","4","6"
"2","1","5.28","1","2","22300157","0","3","vo_minigame_1012_result_2089","我們還在\n學習中嘛……\n之後才會展現成果吧？\n對吧，秀才！","3001","4","0"
"2","2","2.89","1","2","22300158","0","3","vo_minigame_1012_result_2090","一點一滴記起來就OK了吧！\n跟人家一起學習吧！","3001","4","0"
"2","2","5.45","1","2","22300159","0","7","vo_minigame_1012_result_2091","即使不擅長讀書，\n但人家很喜歡跟秀才一起學習！\n所以說，\n能再教人家一次嗎？","3001","4","0"
"2","2","4.29","1","2","22300160","4","10","vo_minigame_1012_result_2092","即使記了也馬上就忘，\n該怎麼辦才好？\n啊，這種時候，\n就是要複習？","3001","4","3"
"2","3","4.64","1","2","22300161","4","8","vo_minigame_1012_result_2093","太難了！\n腦筋都要秀逗了！\n秀才，\n吹吹人家的頭～","3001","4","6"
"2","3","3.14","1","2","22300162","9","5","vo_minigame_1012_result_2094","題目難到翻好難過～\n但是秀才很努力，\n人家也要加油！","3001","4","0"
"2","3","6.59","1","2","22300163","7","4","vo_minigame_1012_result_2095","跟秀才同分，\n人家好像有點安心了，\n我們一起加油吧～！\n可別丟下人家喔！","3001","4","0"
"2","1","0","0","2","22300164","3","3","vo_minigame_1012_result_2096","……總之，不會有比這更低分了，\n下次來個大逆轉，\n讓分數飆升吧！","3001","0","0"
"2","1","2.2","0","2","22300165","9","10","vo_minigame_1012_result_2097","這是0分嘛……\n對了，下次要不要試試看，\n用擲鉛筆來選答案的作戰？","3001","0","5"
"2","1","0.01","0","2","22300166","4","4","vo_minigame_1012_result_2098","有時候會沒辦法思考呢……\n秀才也有過那種感覺嗎？","3001","0","6"
"2","2","2.8","0","2","22300167","6","2","vo_minigame_1012_result_2099","咦？秀才也考0分？\n那就跟人家一樣了嘛♪\n不過也別急，\n我們一起學習吧！","3001","0","3"
"2","2","3.22","0","2","22300168","9","4","vo_minigame_1012_result_2100","唔唔唔～0分……！\n即使記起來了也馬上就忘，\n讀書真的好辛苦。","3001","0","6"
"2","2","2.1","0","2","22300169","4","0","vo_minigame_1012_result_2101","0分呢……\n不過沒事沒事，\n只要能雪恥，結果就沒問題！","3001","0","11"
"2","3","2.74","0","2","22300170","0","2","vo_minigame_1012_result_2102","吃點點心休息一下，\n再來雪恥吧！\n吃了甜食後一定可以的吧！","3001","0","3"
"2","3","3","0","2","22300171","6","9","vo_minigame_1012_result_2103","秀才你也覺得\n這難翻天了嗎？\n那這份測驗，\n不就誰都沒辦法答對？","3001","0","9"
"2","3","4.37","0","2","22300172","10","2","vo_minigame_1012_result_2104","……奇怪？\n我把0看成〇了！\n呀哈，\n我可能稍微湧出幹勁了！","3001","0","0"
"3","0","0.01","0","2","23100101","0","0","vo_minigame_1012_gamestart_200","好～加油吧～","1001","0","10"
"3","0","0","0","2","23100102","2","2","vo_minigame_1012_gamestart_201","學習，\n學習～！","1001","0","0"
"3","0","0","0","2","23100103","3","3","vo_minigame_1012_gamestart_202","秀才，請多指教～","1001","0","0"
"3","0","0.01","3","2","23100201","0","0","vo_minigame_1012_gamestart_203","重複複習很重要呢♪","1002","-1","4"
"3","0","0","3","2","23100202","7","7","vo_minigame_1012_gamestart_204","那個那個，再多教人家一點～","1002","-1","0"
"3","0","0","1","2","23100301","5","5","vo_minigame_1012_gamestart_205","首先從這開始……！","1003","1","0"
"3","0","0","1","2","23100302","0","0","vo_minigame_1012_gamestart_206","請多指教，手下留情～","1003","1","0"
"3","0","0","2","2","23100303","6","6","vo_minigame_1012_gamestart_207","好像還蠻難的喔？","1003","2","0"
"3","0","0","2","2","23100304","5","5","vo_minigame_1012_gamestart_208","OK～人家努力看看……！","1003","2","0"
"3","0","0","3","2","23100305","4","4","vo_minigame_1012_gamestart_209","慘了，這難翻天了……！","1003","3","0"
"3","0","0","3","2","23100306","10","10","vo_minigame_1012_gamestart_210","這是會讓腦筋秀逗的東西吧？","1003","3","0"
"3","0","0","0","2","23100401","3","3","vo_minigame_1012_gamestart_211","OK～人家也不會放棄的～","1004","0","0"
"3","0","0","0","2","23100402","2","2","vo_minigame_1012_gamestart_212","再複習一次吧！","1004","0","0"
"3","0","0","0","2","23100501","3","3","vo_minigame_1012_gamestart_213","我有看到\n你和凱留寶\n一起讀書♪","1005","0","0"
"3","0","0","0","2","23100502","0","0","vo_minigame_1012_gamestart_214","人家也像凱留寶一樣戴眼鏡試試看吧？","1005","0","0"
"3","0","0","0","2","23110101","3","3","vo_minigame_1012_start_200","來吧～！","1101","0","0"
"3","0","0","0","2","23110102","4","4","vo_minigame_1012_start_201","答得出來嗎？","1101","0","0"
"3","0","0","0","2","23110103","2","2","vo_minigame_1012_start_202","秀才老師～！","1101","0","0"
"3","0","0","0","2","23110201","5","5","vo_minigame_1012_start_203","還早得很！","1102","0","0"
"3","0","0","0","2","23110202","0","0","vo_minigame_1012_start_204","來反攻吧！","1102","0","0"
"3","0","0","0","2","23110203","5","5","vo_minigame_1012_start_205","專心，專心！","1102","0","0"
"3","0","0","2","2","23110301","3","3","vo_minigame_1012_start_206","現在才開始！","1103","4","0"
"3","0","0","2","2","23110302","3","3","vo_minigame_1012_start_207","積極進攻囉！","1103","4","0"
"3","0","0","2","2","23110303","2","2","vo_minigame_1012_start_208","氣氛嗨起來～","1103","4","0"
"3","0","0","5","2","23110304","2","2","vo_minigame_1012_start_209","加油～加油～！","1103","7","0"
"1","0","0","5","2","23110305","5","5","vo_minigame_1012_start_210","還有一半……！","1103","7","0"
"1","0","0","5","2","23110306","5","5","vo_minigame_1012_start_211","下半場……！","1103","7","0"
"1","0","0","8","2","23110307","0","0","vo_minigame_1012_start_212","差不多要結束了！","1103","10","0"
"1","0","0","8","2","23110308","2","2","vo_minigame_1012_start_213","還剩一點！","1103","10","0"
"1","0","0","8","2","23110309","5","5","vo_minigame_1012_start_214","再堅持一下……！","1103","10","0"
"3","0","0","2","2","23110401","0","0","vo_minigame_1012_start_215","能選到正確答案就好了呢。","1104","2","0"
"3","0","0","2","2","23110402","6","6","vo_minigame_1012_start_216","哪個是正確答案呢～？","1104","2","0"
"3","0","0","2","2","23110403","0","0","vo_minigame_1012_start_217","好像是單選！","1104","2","0"
"3","0","0","1","2","23110404","3","3","vo_minigame_1012_start_218","是是非題呢！","1104","1","0"
"3","0","0","1","2","23110405","6","6","vo_minigame_1012_start_219","是〇嗎？還是×？","1104","1","0"
"3","0","0","1","2","23110406","0","0","vo_minigame_1012_start_220","你覺得是哪個？","1104","1","0"
"3","0","0","3","2","23110407","2","2","vo_minigame_1012_start_221","要選出所有\n正確答案！","1104","3","0"
"3","0","0","3","2","23110408","0","0","vo_minigame_1012_start_222","好像有好幾個正確答案。","1104","3","0"
"3","0","0","3","2","23110409","6","6","vo_minigame_1012_start_223","好像只要選出正確答案～","1104","3","0"
"3","0","0","0","2","23110501","6","6","vo_minigame_1012_start_227","人家可能知道答案！","1105","0","0"
"3","0","0","0","2","23110502","5","5","vo_minigame_1012_start_228","呃……人家記得……","1105","0","0"
"3","0","0","0","2","23110503","10","10","vo_minigame_1012_start_229","之前有答對過嗎？","1105","0","0"
"3","0","0","0","2","23110601","4","4","vo_minigame_1012_start_224","好難的題目……！","1106","0","0"
"3","0","0","0","2","23110602","10","10","vo_minigame_1012_start_225","這是什麼啊？","1106","0","0"
"3","0","0","0","2","23110603","0","0","vo_minigame_1012_start_226","有看過吧？","1106","0","0"
"3","0","0","0","2","23110701","3","3","vo_minigame_1012_start_230","好，快了快了！","1107","0","0"
"3","0","0.01","0","2","23110702","2","2","vo_minigame_1012_start_231","再一題～♪","1107","0","4"
"3","0","0","0","2","23110801","6","6","vo_minigame_1012_start_232","奇怪，\n這下超不妙的吧……？","1108","0","0"
"3","0","0","0","2","23110802","4","4","vo_minigame_1012_start_233","這個，是不及格吧……？","1108","0","0"
"3","0","0","0","2","23120101","6","6","vo_minigame_1012_correct_200","原來如此～","1201","0","0"
"3","0","0","0","2","23120102","2","2","vo_minigame_1012_correct_201","是這樣啊～！","1201","0","0"
"3","0","0.01","0","2","23120103","3","3","vo_minigame_1012_correct_202","耶～！","1201","0","11"
"3","0","0","0","2","23120104","3","3","vo_minigame_1012_correct_203","答對了～！","1201","0","0"
"3","0","0.01","0","2","23120105","1","1","vo_minigame_1012_correct_204","嗯嗯……！","1201","0","2"
"3","0","0","0","2","23120106","6","6","vo_minigame_1012_correct_205","我不曉得……","1201","0","0"
"3","0","0","0","2","23120107","3","3","vo_minigame_1012_correct_206","很完美嘛！","1201","0","0"
"3","0","0","0","2","23120201","6","6","vo_minigame_1012_correct_210","快到爆～","1202","3000","0"
"3","0","0","0","2","23120202","6","6","vo_minigame_1012_correct_211","等一下！","1202","3000","0"
"3","0","0.01","3001","2","23120203","6","6","vo_minigame_1012_correct_212","真是的～下一題！？","1202","6000","8"
"3","0","0.01","3001","2","23120204","6","6","vo_minigame_1012_correct_213","太快了吧！？","1202","6000","8"
"3","0","0","3001","2","23120205","3","3","vo_minigame_1012_correct_214","很行嘛！","1202","6000","0"
"3","0","0","13333","2","23120206","4","4","vo_minigame_1012_correct_216","好難喔。","1202","-1","0"
"3","0","0","0","2","23120301","3","3","vo_minigame_1012_correct_220","氣氛超級嗨～","1203","0","0"
"3","0","0","0","2","23120401","3","3","vo_minigame_1012_correct_224","輕輕鬆鬆嘛！","1204","0","0"
"3","0","0","0","2","23120402","3","3","vo_minigame_1012_correct_226","已經～很完美囉！","1204","0","0"
"3","0","0","0","2","23120501","2","2","vo_minigame_1012_correct_221","答對了～！！","1205","0","0"
"3","0","0","0","2","23120502","3","3","vo_minigame_1012_correct_222","來雪恥吧！","1205","0","0"
"3","0","0","3","2","23120601","2","2","vo_minigame_1012_correct_227","不錯喔～","1206","-1","0"
"3","0","0.01","3","2","23120602","3","3","vo_minigame_1012_correct_229","嗨起來～！","1206","-1","4"
"3","0","0","3","2","23120701","5","5","vo_minigame_1012_correct_230","好戲現在才開始！","1207","-1","0"
"3","0","0.01","0","2","23130101","4","4","vo_minigame_1012_incorrect_200","唔～嗯……","1301","0","6"
"3","0","0","0","2","23130102","4","4","vo_minigame_1012_incorrect_201","怎麼會～","1301","0","0"
"3","0","0","0","2","23130103","10","10","vo_minigame_1012_incorrect_202","是這樣啊～！","1301","0","0"
"3","0","0","0","2","23130104","9","9","vo_minigame_1012_incorrect_203","騙人～！？","1301","0","0"
"3","0","0","0","2","23130105","4","4","vo_minigame_1012_incorrect_204","答錯了？","1301","0","0"
"3","0","0.01","0","2","23130106","4","4","vo_minigame_1012_incorrect_205","震驚……","1301","0","6"
"3","0","0","0","2","23130107","9","9","vo_minigame_1012_incorrect_206","為什麼為什麼～！","1301","0","0"
"3","0","0.01","0","2","23130201","6","6","vo_minigame_1012_incorrect_210","真的嗎！？","1302","3000","8"
"3","0","0.01","0","2","23130202","6","6","vo_minigame_1012_incorrect_211","秀才！？","1302","3000","8"
"3","0","0","3001","2","23130203","4","4","vo_minigame_1012_incorrect_212","奇怪……？","1302","6000","0"
"3","0","0","3001","2","23130204","4","4","vo_minigame_1012_incorrect_213","答錯了！？","1302","6000","0"
"3","0","0","3001","2","23130205","4","4","vo_minigame_1012_incorrect_214","別急喔！","1302","6000","0"
"3","0","0","20000","2","23130206","4","4","vo_minigame_1012_incorrect_215","時間到了？","1302","-1","0"
"3","0","0","0","2","23130301","9","9","vo_minigame_1012_incorrect_220","真的莫名其妙～","1303","0","0"
"3","0","0","0","2","23130401","10","10","vo_minigame_1012_incorrect_221","人家忘了……","1304","0","0"
"3","0","0","0","2","23130402","4","4","vo_minigame_1012_incorrect_222","是這樣嗎？","1304","0","0"
"3","0","0","0","2","23130501","10","10","vo_minigame_1012_incorrect_224","剛好出局？","1305","0","0"
"3","0","0","0","2","23130502","5","5","vo_minigame_1012_incorrect_225","真可惜～！","1305","0","0"
"3","0","0","0","2","23140101","5","5","vo_minigame_1012_hint_200","唔唔唔……","1401","0","0"
"3","0","0","0","2","23140102","5","5","vo_minigame_1012_hint_201","是哪個呢～？","1401","0","0"
"3","0","0","0","2","23140103","4","4","vo_minigame_1012_hint_202","不知道啦～","1401","0","0"
"3","0","0","0","2","23140104","5","5","vo_minigame_1012_hint_203","思考中……","1401","0","0"
"3","0","0.01","0","2","23140105","5","5","vo_minigame_1012_hint_204","人、人家沒睡著……！","1401","0","7"
"3","0","0.01","0","2","23140106","2","2","vo_minigame_1012_hint_205","哼哼哼～哼♪","1401","0","4"
"3","0","0.01","0","2","23140107","3","3","vo_minigame_1012_hint_206","呀哈，\n對到眼了呢♪","1401","0","11"
"3","0","0","0","2","23140108","0","0","vo_minigame_1012_hint_207","那個，要吃點心嗎？","1401","0","0"
"3","0","0","0","2","23140109","4","4","vo_minigame_1012_hint_208","腦袋要秀逗了……","1401","0","0"
"3","0","0","0","2","23140110","10","10","vo_minigame_1012_hint_209","感覺好像\n是這個吧？","1401","0","0"
"3","0","0","0","2","23140201","4","4","vo_minigame_1012_hint_210","這沒有答案吧……？","1402","0","0"
"3","0","0","0","2","23140202","10","10","vo_minigame_1012_hint_211","莫名其妙，笑死～","1402","0","0"
"3","0","0","0","2","23140203","9","9","vo_minigame_1012_hint_212","根本難到爆～","1402","0","0"
"3","0","0","3001","2","23150101","0","0","vo_minigame_1012_hint_213","給人家提示～！","1501","20000","0"
"3","0","0","3001","2","23150102","2","2","vo_minigame_1012_hint_214","幫幫人家～","1501","20000","0"
"3","0","0","3001","2","23150103","3","3","vo_minigame_1012_hint_215","提示來吧～！","1501","20000","0"
"3","0","0","0","2","23150104","2","2","vo_minigame_1012_hint_216","提示提示～！","1501","3000","0"
"3","0","0","0","2","23150105","8","8","vo_minigame_1012_hint_217","救救人家～","1501","3000","0"
"3","0","0.01","1","2","23160101","6","6","vo_minigame_1012_tap_200","哇啊！\n嚇人家一跳！","1601","4","8"
"3","0","0.01","1","2","23160102","3","3","vo_minigame_1012_tap_201","哈嚕哈嚕～","1601","4","11"
"3","0","0.01","5","2","23160103","2","2","vo_minigame_1012_tap_202","耶～！","1601","9","4"
"3","0","0","5","2","23160104","7","7","vo_minigame_1012_tap_203","要讓氣氛嗨起來嗎？","1601","9","0"
"3","0","0","10","2","23160105","2","2","vo_minigame_1012_tap_204","很癢啦～！","1601","-1","0"
"3","0","0.01","10","2","23160106","3","3","vo_minigame_1012_tap_205","氣氛超級嗨～♪","1601","-1","11"
"3","0","0","0","2","23200101","0","0","vo_minigame_1012_select_200","要教人家哪個科目？","2001","0","0"
"3","0","0","0","2","23200102","8","8","vo_minigame_1012_select_201","每個好像都很難呢。","2001","0","0"
"3","0","0.99","0","2","23200103","0","7","vo_minigame_1012_select_202","那個，說「預備」後一起選嗎？","2001","0","0"
"3","0","3.43","0","2","23400101","2","3","vo_minigame_1012_archive_200","重新看過之前教人家的內容，\n就叫做預習複習……\n……對吧！","4001","0","0"
