07341151af95182124ac0585451608bab5c81f7abd8f70a62230700c7e842ca2,92ec7ec1dc29d8f9127333007f807d3a7fb46446d1fbafe964975e36f6aa1551,cf46fc5a8b2fa4e591ea2afddd974ebeedd0f20908153d47aa6608ef4c2bcc43,2b401bd19264eb7bb11cb8a8425326590bd71837e8b12c9bc3a22b9a40489757,99dcddad127e9547c45e6f955fa4a2315c99b00e1e0166bd8fad4892c598f5f7,9a2e71fe264b740b17de933ebd6973a8a5d72b7671d835f037093569a118ab0e,596b6700fde9f1ff641c3aa33f1647ebcdfd1d30c6cf875821dd191ffaca9f4b,ff3f833ea356084f6d5371686234619382851a8e1be65c2743d0e42d7dd04046,443d6e2b968c88b7ea0f7cc923ab0890a323411a34016f405ce1f9981921830e,a4323fc13996d7719e43f23d5bcd4623a6635e8a4946cc4ca379ac97e4b10c30,a0ccc45d3349625507f49b9a915d712c8b975ef726d57588f8eb0bb4e05d60dd,9f5d8442db00cea330e04e40bfc7b9e44ee69cc25efea9602a110437650ccb90,b605c56724e682982d98a995583dce3d9a97184cee4b4336b03f2b396eca1f5a,f786e7a3e22dadd243b8f2dff31145840b5b4fdd202967f5b48ed97ddffb72c2,17a1a5a423de42f3cb24f4fe82eddca7e5ff06fded993ed831f356aa1151c657,1993928c92ab1ba4afc37a232596c3604e1c6f0834c9baa05632424ebd0c72f3,327fd6b868af5828932a1bc3be348fa6f506c0790088cc1921208d60af076c4e,d3554bbff18d834b0e881aca12202e18174799ef64bef494cb1cc85f6becd755,b653186b5fa4f3c8385ad58dbde3e9c89fc14194e188eec736541c72c959318c,cd919cacd98e2be84274fa2cdc78e62dafdfd1701252d112dc1982c67e23a4fb,e3c880d4067b7ba2ce5c36c2166a1ac9eb0c709f129a96301a241c06857f7c10,bc8f88b6185d8aeb8958e062d838cdebe11cd718861d6d638c7c6660590bd985,e04d90050f50e29ff329cddac81c84efdc5c6871f3a168731ef62354f6e858d0,015d19906dba819db8fa48390bae18007af10ecb0643c51e9ba11297532baf51,c1decc1ce443253df5ecc39ac72550093a6d7704e1fe3268c289256a308c0936,dec86cdf62eaa855e8205930b821a4a113a3a026623abaebf4555659985d99a0,7fa66ae15a4ffa6122dca9eadc1d1e02848f9be65674b531c9f80dbbf080f1f5,c56f4e7d380641c2ffab442d8a0a4e3ffba666d5914cb07ba3abcdc561f84a0b,68c75dd8f1ae23935d95fee377c83a7fd36d82ba603a4ac13cb1678042264f32,238e57b0c6add8136f2f5f5f771f32df1643753298d2beb5625456d997f26242,0cc6495ccd0dc50003d7c2745b1a1884c8720cbcd301b7a2ff02580a58c17def
"100","1007220103","3","100","100","1007220105","1007220105","6","6","100","1","3","1","1007220101","100","1","100","1","1007220105","1","67","100","1007220104","1","1007220105","1","1007220105","1007220106","1","1007220102","10072201"
"100","1007230104","100","100","100","1007230104","1007230104","6","1","100","1","100","1","1007230101","100","1","100","1","1007230104","1","33","34","1007230105","1","1007230104","1","1007230104","1007230103","1","1007230102","10072301"
"100","1007240103","100","100","100","1007240108","1007240104","6","1","100","1","100","1","1007240101","100","1","100","1","1007240105","1","100","100","1007240110","1","1007240107","1","1007240106","1007240109","1","1007240102","10072401"
"0","1007310103","100","33","100","0","1007310103","1","1","34","0","100","1","1007310101","0","1","0","1","1007310102","0","0","0","0","0","0","0","0","0","0","1007310103","10073101"
"33","1007320103","3","100","100","1007320105","1007320105","6","6","100","1","3","1","1007320101","100","1","100","1","1007320105","1","34","100","1007320104","1","1007320105","1","1007320105","1007320105","1","1007320102","10073201"
"100","1007330104","100","100","100","1007330104","1007330104","6","1","100","1","100","1","1007330101","100","1","0","1","1007330104","1","33","34","0","1","1007330104","0","1007330104","1007330103","1","1007330102","10073301"
"100","1007340103","100","100","100","1007340108","1007340104","6","1","100","1","100","1","1007340101","100","1","100","1","1007340105","1","100","100","1007340110","1","1007340107","1","1007340106","1007340109","1","1007340102","10073401"
"0","1007410103","100","33","100","0","1007410103","1","1","34","0","100","1","1007410101","0","1","0","1","1007410102","0","0","0","0","0","0","0","0","0","0","1007410103","10074101"
"33","1007420103","3","100","100","1007420105","1007420105","6","6","100","1","3","1","1007420101","100","1","100","1","1007420105","1","34","100","1007420104","1","1007420105","1","1007420105","1007420105","1","1007420102","10074201"
"100","1007430104","100","100","100","1007430104","1007430104","6","1","100","1","100","1","1007430101","100","1","0","1","1007430104","1","33","34","0","1","1007430104","0","1007430104","1007430103","1","1007430102","10074301"
"100","1007440103","100","100","100","1007440108","1007440104","6","1","100","1","100","1","1007440101","100","1","100","1","1007440105","1","100","100","1007440110","1","1007440107","1","1007440106","1007440109","1","1007440102","10074401"
"0","1007510103","100","33","100","0","1007510103","1","1","34","0","100","1","1007510101","0","1","0","1","1007510102","0","0","0","0","0","0","0","0","0","0","1007510103","10075101"
"33","1007520103","3","100","100","1007520105","1007520105","6","6","100","1","3","1","1007520101","100","1","100","1","1007520105","1","34","100","1007520104","1","1007520105","1","1007520105","1007520105","1","1007520102","10075201"
"100","1007530104","100","100","100","1007530104","1007530104","6","1","100","1","100","1","1007530101","100","1","0","1","1007530104","1","33","34","0","1","1007530104","0","1007530104","1007530103","1","1007530102","10075301"
"100","1007540103","100","100","100","1007540108","1007540104","6","1","100","1","100","1","1007540101","100","1","100","1","1007540105","1","100","100","1007540110","1","1007540107","1","1007540106","1007540109","1","1007540102","10075401"
"0","1007610103","100","33","100","0","1007610103","1","1","34","0","100","1","1007610101","0","1","0","1","1007610102","0","0","0","0","0","0","0","0","0","0","1007610103","10076101"
"33","1007620103","3","100","100","1007620105","1007620105","6","6","100","1","3","1","1007620101","100","1","100","1","1007620105","1","34","100","1007620104","1","1007620105","1","1007620105","1007620105","1","1007620102","10076201"
"100","1007630104","100","100","100","1007630104","1007630104","6","1","100","1","100","1","1007630101","100","1","0","1","1007630104","1","33","34","0","1","1007630104","0","1007630104","1007630103","1","1007630102","10076301"
"100","1007640103","100","100","100","1007640108","1007640104","6","1","100","1","100","1","1007640101","100","1","100","1","1007640105","1","100","100","1007640110","1","1007640107","1","1007640106","1007640109","1","1007640102","10076401"
"0","1007710103","100","33","100","0","1007710103","1","1","34","0","100","1","1007710101","0","1","0","1","1007710102","0","0","0","0","0","0","0","0","0","0","1007710103","10077101"
"33","1007720103","3","100","100","1007720105","1007720105","6","6","100","1","3","1","1007720101","100","1","100","1","1007720105","1","34","100","1007720104","1","1007720105","1","1007720105","1007720105","1","1007720102","10077201"
"100","1007730104","100","100","100","1007730104","1007730104","6","1","100","1","100","1","1007730101","100","1","0","1","1007730104","1","33","34","0","1","1007730104","0","1007730104","1007730103","1","1007730102","10077301"
"100","1007740103","100","100","100","1007740108","1007740104","6","1","100","1","100","1","1007740101","100","1","100","1","1007740105","1","100","100","1007740110","1","1007740107","1","1007740106","1007740109","1","1007740102","10077401"
"0","1007810103","100","33","100","0","1007810103","1","1","34","0","100","1","1007810101","0","1","0","1","1007810102","0","0","0","0","0","0","0","0","0","0","1007810103","10078101"
"33","1007820103","3","100","100","1007820105","1007820105","6","6","100","1","3","1","1007820101","100","1","100","1","1007820105","1","34","100","1007820104","1","1007820105","1","1007820105","1007820105","1","1007820102","10078201"
"100","1007830104","100","100","100","1007830104","1007830104","6","1","100","1","100","1","1007830101","100","1","0","1","1007830104","1","33","34","0","1","1007830104","0","1007830104","1007830103","1","1007830102","10078301"
"100","1007840103","100","100","100","1007840108","1007840104","6","1","100","1","100","1","1007840101","100","1","100","1","1007840105","1","100","100","1007840110","1","1007840107","1","1007840106","1007840109","1","1007840102","10078401"
"0","1007910103","100","33","100","0","1007910103","1","1","34","0","100","1","1007910101","0","1","0","1","1007910102","0","0","0","0","0","0","0","0","0","0","1007910103","10079101"
"33","1007920103","3","100","100","1007920105","1007920105","6","6","100","1","3","1","1007920101","100","1","100","1","1007920105","1","34","100","1007920104","1","1007920105","1","1007920105","1007920105","1","1007920102","10079201"
"100","1007930104","100","100","100","1007930104","1007930104","6","1","100","1","100","1","1007930101","100","1","0","1","1007930104","1","33","34","0","1","1007930104","0","1007930104","1007930103","1","1007930102","10079301"
"100","1007940103","100","100","100","1007940108","1007940104","6","1","100","1","100","1","1007940101","100","1","100","1","1007940105","1","100","100","1007940110","1","1007940107","1","1007940106","1007940109","1","1007940102","10079401"
"0","1008010103","100","33","100","0","1008010103","1","1","34","0","100","1","1008010101","0","1","0","1","1008010102","0","0","0","0","0","0","0","0","0","0","1008010103","10080101"
"33","1008020103","3","100","100","1008020105","1008020105","6","6","100","1","3","1","1008020101","100","1","100","1","1008020105","1","34","100","1008020104","1","1008020105","1","1008020105","1008020105","1","1008020102","10080201"
"100","1008030104","100","100","100","1008030104","1008030104","6","1","100","1","100","1","1008030101","100","1","0","1","1008030104","1","33","34","0","1","1008030104","0","1008030104","1008030103","1","1008030102","10080301"
"100","1008040103","100","100","100","1008040108","1008040104","6","1","100","1","100","1","1008040101","100","1","100","1","1008040105","1","100","100","1008040110","1","1008040107","1","1008040106","1008040109","1","1008040102","10080401"
"0","1008110103","100","33","100","0","1008110103","1","1","34","0","100","1","1008110101","0","1","0","1","1008110102","0","0","0","0","0","0","0","0","0","0","1008110103","10081101"
"33","1008120103","3","100","100","1008120105","1008120105","6","6","100","1","3","1","1008120101","100","1","100","1","1008120105","1","34","100","1008120104","1","1008120105","1","1008120105","1008120105","1","1008120102","10081201"
"100","1008130104","100","100","100","1008130104","1008130104","6","1","100","1","100","1","1008130101","100","1","0","1","1008130104","1","33","34","0","1","1008130104","0","1008130104","1008130103","1","1008130102","10081301"
"100","1008140103","100","100","100","1008140108","1008140104","6","1","100","1","100","1","1008140101","100","1","100","1","1008140105","1","100","100","1008140110","1","1008140107","1","1008140106","1008140109","1","1008140102","10081401"
"0","1008210103","100","33","100","0","1008210103","1","1","34","0","100","1","1008210101","0","1","0","1","1008210102","0","0","0","0","0","0","0","0","0","0","1008210103","10082101"
"33","1008220103","3","100","100","1008220105","1008220105","6","6","100","1","3","1","1008220101","100","1","100","1","1008220105","1","34","100","1008220104","1","1008220105","1","1008220105","1008220105","1","1008220102","10082201"
"100","1008230104","100","100","100","1008230104","1008230104","6","1","100","1","100","1","1008230101","100","1","0","1","1008230104","1","33","34","0","1","1008230104","0","1008230104","1008230103","1","1008230102","10082301"
"100","1008240103","100","100","100","1008240108","1008240104","6","1","100","1","100","1","1008240101","100","1","100","1","1008240105","1","100","100","1008240110","1","1008240107","1","1008240106","1008240109","1","1008240102","10082401"
"0","1008310103","100","33","100","0","1008310103","1","1","34","0","100","1","1008310101","0","1","0","1","1008310102","0","0","0","0","0","0","0","0","0","0","1008310103","10083101"
"33","1008320103","3","100","100","1008320105","1008320105","6","6","100","1","3","1","1008320101","100","1","100","1","1008320105","1","34","100","1008320104","1","1008320105","1","1008320105","1008320105","1","1008320102","10083201"
"100","1008330104","100","100","100","1008330104","1008330104","6","1","100","1","100","1","1008330101","100","1","0","1","1008330104","1","33","34","0","1","1008330104","0","1008330104","1008330103","1","1008330102","10083301"
"100","1008340103","100","100","100","1008340108","1008340104","6","1","100","1","100","1","1008340101","100","1","100","1","1008340105","1","100","100","1008340110","1","1008340107","1","1008340106","1008340109","1","1008340102","10083401"
"0","1008410103","100","33","100","0","1008410103","1","1","34","0","100","1","1008410101","0","1","0","1","1008410102","0","0","0","0","0","0","0","0","0","0","1008410103","10084101"
"33","1008420103","3","100","100","1008420105","1008420105","6","6","100","1","3","1","1008420101","100","1","100","1","1008420105","1","34","100","1008420104","1","1008420105","1","1008420105","1008420105","1","1008420102","10084201"
"100","1008430104","100","100","100","1008430104","1008430104","6","1","100","1","100","1","1008430101","100","1","0","1","1008430104","1","33","34","0","1","1008430104","0","1008430104","1008430103","1","1008430102","10084301"
"100","1008440103","100","100","100","1008440108","1008440104","6","1","100","1","100","1","1008440101","100","1","100","1","1008440105","1","100","100","1008440110","1","1008440107","1","1008440106","1008440109","1","1008440102","10084401"
"0","1008510103","100","33","100","0","1008510103","1","1","34","0","100","1","1008510101","0","1","0","1","1008510102","0","0","0","0","0","0","0","0","0","0","1008510103","10085101"
"33","1008520103","3","100","100","1008520105","1008520105","6","6","100","1","3","1","1008520101","100","1","100","1","1008520105","1","34","100","1008520104","1","1008520105","1","1008520105","1008520105","1","1008520102","10085201"
"100","1008530104","100","100","100","1008530104","1008530104","6","1","100","1","100","1","1008530101","100","1","0","1","1008530104","1","33","34","0","1","1008530104","0","1008530104","1008530103","1","1008530102","10085301"
"100","1008540103","100","100","100","1008540108","1008540104","6","1","100","1","100","1","1008540101","100","1","100","1","1008540105","1","100","100","1008540110","1","1008540107","1","1008540106","1008540109","1","1008540102","10085401"
"0","1008610103","100","33","100","0","1008610103","1","1","34","0","100","1","1008610101","0","1","0","1","1008610102","0","0","0","0","0","0","0","0","0","0","1008610103","10086101"
"33","1008620103","3","100","100","1008620105","1008620105","6","6","100","1","3","1","1008620101","100","1","100","1","1008620105","1","34","100","1008620104","1","1008620105","1","1008620105","1008620105","1","1008620102","10086201"
"100","1008630104","100","100","100","1008630104","1008630104","6","1","100","1","100","1","1008630101","100","1","0","1","1008630104","1","33","34","0","1","1008630104","0","1008630104","1008630103","1","1008630102","10086301"
"100","1008640103","100","100","100","1008640108","1008640104","6","1","100","1","100","1","1008640101","100","1","100","1","1008640105","1","100","100","1008640110","1","1008640107","1","1008640106","1008640109","1","1008640102","10086401"
"0","1008710103","100","33","100","0","1008710103","1","1","34","0","100","1","1008710101","0","1","0","1","1008710102","0","0","0","0","0","0","0","0","0","0","1008710103","10087101"
"33","1008720103","3","100","100","1008720105","1008720105","6","6","100","1","3","1","1008720101","100","1","100","1","1008720105","1","34","100","1008720104","1","1008720105","1","1008720105","1008720105","1","1008720102","10087201"
"100","1008730104","100","100","100","1008730104","1008730104","6","1","100","1","100","1","1008730101","100","1","0","1","1008730104","1","33","34","0","1","1008730104","0","1008730104","1008730103","1","1008730102","10087301"
"100","1008740103","100","100","100","1008740108","1008740104","6","1","100","1","100","1","1008740101","100","1","100","1","1008740105","1","100","100","1008740110","1","1008740107","1","1008740106","1008740109","1","1008740102","10087401"
"0","1008810103","100","33","100","0","1008810103","1","1","34","0","100","1","1008810101","0","1","0","1","1008810102","0","0","0","0","0","0","0","0","0","0","1008810103","10088101"
"33","1008820103","3","100","100","1008820105","1008820105","6","6","100","1","3","1","1008820101","100","1","100","1","1008820105","1","34","100","1008820104","1","1008820105","1","1008820105","1008820105","1","1008820102","10088201"
"100","1008830104","100","100","100","1008830104","1008830104","6","1","100","1","100","1","1008830101","100","1","0","1","1008830104","1","33","34","0","1","1008830104","0","1008830104","1008830103","1","1008830102","10088301"
"100","1008840103","100","100","100","1008840108","1008840104","6","1","100","1","100","1","1008840101","100","1","100","1","1008840105","1","100","100","1008840110","1","1008840107","1","1008840106","1008840109","1","1008840102","10088401"
"0","1008910103","100","33","100","0","1008910103","1","1","34","0","100","1","1008910101","0","1","0","1","1008910102","0","0","0","0","0","0","0","0","0","0","1008910103","10089101"
"33","1008920103","3","100","100","1008920105","1008920105","6","6","100","1","3","1","1008920101","100","1","100","1","1008920105","1","34","100","1008920104","1","1008920105","1","1008920105","1008920105","1","1008920102","10089201"
"100","1008930104","100","100","100","1008930104","1008930104","6","1","100","1","100","1","1008930101","100","1","0","1","1008930104","1","33","34","0","1","1008930104","0","1008930104","1008930103","1","1008930102","10089301"
"100","1008940103","100","100","100","1008940108","1008940104","6","1","100","1","100","1","1008940101","100","1","100","1","1008940105","1","100","100","1008940110","1","1008940107","1","1008940106","1008940109","1","1008940102","10089401"
"0","1009010103","100","33","100","0","1009010103","1","1","34","0","100","1","1009010101","0","1","0","1","1009010102","0","0","0","0","0","0","0","0","0","0","1009010103","10090101"
"33","1009020103","3","100","100","1009020105","1009020105","6","6","100","1","3","1","1009020101","100","1","100","1","1009020105","1","34","100","1009020104","1","1009020105","1","1009020105","1009020105","1","1009020102","10090201"
"100","1009030104","100","100","100","1009030104","1009030104","6","1","100","1","100","1","1009030101","100","1","0","1","1009030104","1","33","34","0","1","1009030104","0","1009030104","1009030103","1","1009030102","10090301"
"100","1009040103","100","100","100","1009040108","1009040104","6","1","100","1","100","1","1009040101","100","1","100","1","1009040105","1","100","100","1009040110","1","1009040107","1","1009040106","1009040109","1","1009040102","10090401"
"0","1009110103","100","33","100","0","1009110103","1","1","34","0","100","1","1009110101","0","1","0","1","1009110102","0","0","0","0","0","0","0","0","0","0","1009110103","10091101"
"33","1009120103","3","100","100","1009120105","1009120105","6","6","100","1","3","1","1009120101","100","1","100","1","1009120105","1","34","100","1009120104","1","1009120105","1","1009120105","1009120105","1","1009120102","10091201"
"100","1009130104","100","100","100","1009130104","1009130104","6","1","100","1","100","1","1009130101","100","1","0","1","1009130104","1","33","34","0","1","1009130104","0","1009130104","1009130103","1","1009130102","10091301"
"100","1009140103","100","100","100","1009140108","1009140104","6","1","100","1","100","1","1009140101","100","1","100","1","1009140105","1","100","100","1009140110","1","1009140107","1","1009140106","1009140109","1","1009140102","10091401"
"0","1009210103","100","33","100","0","1009210103","1","1","34","0","100","1","1009210101","0","1","0","1","1009210102","0","0","0","0","0","0","0","0","0","0","1009210103","10092101"
"33","1009220103","3","100","100","1009220105","1009220105","6","6","100","1","3","1","1009220101","100","1","100","1","1009220105","1","34","100","1009220104","1","1009220105","1","1009220105","1009220105","1","1009220102","10092201"
"100","1009230104","100","100","100","1009230104","1009230104","6","1","100","1","100","1","1009230101","100","1","0","1","1009230104","1","33","34","0","1","1009230104","0","1009230104","1009230103","1","1009230102","10092301"
"100","1009240103","100","100","100","1009240108","1009240104","6","1","100","1","100","1","1009240101","100","1","100","1","1009240105","1","100","100","1009240110","1","1009240107","1","1009240106","1009240109","1","1009240102","10092401"
"0","1009310103","100","33","100","0","1009310103","1","1","34","0","100","1","1009310101","0","1","0","1","1009310102","0","0","0","0","0","0","0","0","0","0","1009310103","10093101"
"33","1009320103","3","100","100","1009320105","1009320105","6","6","100","1","3","1","1009320101","100","1","100","1","1009320105","1","34","100","1009320104","1","1009320105","1","1009320105","1009320105","1","1009320102","10093201"
"100","1009330104","100","100","100","1009330104","1009330104","6","1","100","1","100","1","1009330101","100","1","0","1","1009330104","1","33","34","0","1","1009330104","0","1009330104","1009330103","1","1009330102","10093301"
"100","1009340103","100","100","100","1009340108","1009340104","6","1","100","1","100","1","1009340101","100","1","100","1","1009340105","1","100","100","1009340110","1","1009340107","1","1009340106","1009340109","1","1009340102","10093401"
"0","1009410103","100","33","100","0","1009410103","1","1","34","0","100","1","1009410101","0","1","0","1","1009410102","0","0","0","0","0","0","0","0","0","0","1009410103","10094101"
"33","1009420103","3","100","100","1009420105","1009420105","6","6","100","1","3","1","1009420101","100","1","100","1","1009420105","1","34","100","1009420104","1","1009420105","1","1009420105","1009420105","1","1009420102","10094201"
"100","1009430104","100","100","100","1009430104","1009430104","6","1","100","1","100","1","1009430101","100","1","0","1","1009430104","1","33","34","0","1","1009430104","0","1009430104","1009430103","1","1009430102","10094301"
"100","1009440103","100","100","100","1009440108","1009440104","6","1","100","1","100","1","1009440101","100","1","100","1","1009440105","1","100","100","1009440110","1","1009440107","1","1009440106","1009440109","1","1009440102","10094401"
"0","1009510103","100","33","100","0","1009510103","1","1","34","0","100","1","1009510101","0","1","0","1","1009510102","0","0","0","0","0","0","0","0","0","0","1009510103","10095101"
"33","1009520103","3","100","100","1009520105","1009520105","6","6","100","1","3","1","1009520101","100","1","100","1","1009520105","1","34","100","1009520104","1","1009520105","1","1009520105","1009520105","1","1009520102","10095201"
"100","1009530104","100","100","100","1009530104","1009530104","6","1","100","1","100","1","1009530101","100","1","0","1","1009530104","1","33","34","0","1","1009530104","0","1009530104","1009530103","1","1009530102","10095301"
"100","1009540103","100","100","100","1009540108","1009540104","6","1","100","1","100","1","1009540101","100","1","100","1","1009540105","1","100","100","1009540110","1","1009540107","1","1009540106","1009540109","1","1009540102","10095401"
"0","1009610103","100","33","100","0","1009610103","1","1","34","0","100","1","1009610101","0","1","0","1","1009610102","0","0","0","0","0","0","0","0","0","0","1009610103","10096101"
"33","1009620103","3","100","100","1009620105","1009620105","6","6","100","1","3","1","1009620101","100","1","100","1","1009620105","1","34","100","1009620104","1","1009620105","1","1009620105","1009620105","1","1009620102","10096201"
"100","1009630104","100","100","100","1009630104","1009630104","6","1","100","1","100","1","1009630101","100","1","0","1","1009630104","1","33","34","0","1","1009630104","0","1009630104","1009630103","1","1009630102","10096301"
"100","1009640103","100","100","100","1009640108","1009640104","6","1","100","1","100","1","1009640101","100","1","100","1","1009640105","1","100","100","1009640110","1","1009640107","1","1009640106","1009640109","1","1009640102","10096401"
"0","1009710103","100","33","100","0","1009710103","1","1","34","0","100","1","1009710101","0","1","0","1","1009710102","0","0","0","0","0","0","0","0","0","0","1009710103","10097101"
"33","1009720103","3","100","100","1009720105","1009720105","6","6","100","1","3","1","1009720101","100","1","100","1","1009720105","1","34","100","1009720104","1","1009720105","1","1009720105","1009720105","1","1009720102","10097201"
"100","1009730104","100","100","100","1009730104","1009730104","6","1","100","1","100","1","1009730101","100","1","0","1","1009730104","1","33","34","0","1","1009730104","0","1009730104","1009730103","1","1009730102","10097301"
"100","1009740103","100","100","100","1009740108","1009740104","6","1","100","1","100","1","1009740101","100","1","100","1","1009740105","1","100","100","1009740110","1","1009740107","1","1009740106","1009740109","1","1009740102","10097401"
"0","1009810103","100","33","100","0","1009810103","1","1","34","0","100","1","1009810101","0","1","0","1","1009810102","0","0","0","0","0","0","0","0","0","0","1009810103","10098101"
"33","1009820103","3","100","100","1009820105","1009820105","6","6","100","1","3","1","1009820101","100","1","100","1","1009820105","1","34","100","1009820104","1","1009820105","1","1009820105","1009820105","1","1009820102","10098201"
"100","1009830104","100","100","100","1009830104","1009830104","6","1","100","1","100","1","1009830101","100","1","0","1","1009830104","1","33","34","0","1","1009830104","0","1009830104","1009830103","1","1009830102","10098301"
"100","1009840103","100","100","100","1009840108","1009840104","6","1","100","1","100","1","1009840101","100","1","100","1","1009840105","1","100","100","1009840110","1","1009840107","1","1009840106","1009840109","1","1009840102","10098401"
"0","1009910103","100","33","100","0","1009910103","1","1","34","0","100","1","1009910101","0","1","0","1","1009910102","0","0","0","0","0","0","0","0","0","0","1009910103","10099101"
"33","1009920103","3","100","100","1009920105","1009920105","6","6","100","1","3","1","1009920101","100","1","100","1","1009920105","1","34","100","1009920104","1","1009920105","1","1009920105","1009920105","1","1009920102","10099201"
"100","1009930104","100","100","100","1009930104","1009930104","6","1","100","1","100","1","1009930101","100","1","0","1","1009930104","1","33","34","0","1","1009930104","0","1009930104","1009930103","1","1009930102","10099301"
"100","1009940103","100","100","100","1009940108","1009940104","6","1","100","1","100","1","1009940101","100","1","100","1","1009940105","1","100","100","1009940110","1","1009940107","1","1009940106","1009940109","1","1009940102","10099401"
"0","1010010103","100","33","100","0","1010010103","1","1","34","0","100","1","1010010101","0","1","0","1","1010010102","0","0","0","0","0","0","0","0","0","0","1010010103","10100101"
"33","1010020103","3","100","100","1010020105","1010020105","6","6","100","1","3","1","1010020101","100","1","100","1","1010020105","1","34","100","1010020104","1","1010020105","1","1010020105","1010020105","1","1010020102","10100201"
"100","1010030104","100","100","100","1010030104","1010030104","6","1","100","1","100","1","1010030101","100","1","0","1","1010030104","1","33","34","0","1","1010030104","0","1010030104","1010030103","1","1010030102","10100301"
"100","1010040103","100","100","100","1010040108","1010040104","6","1","100","1","100","1","1010040101","100","1","100","1","1010040105","1","100","100","1010040110","1","1010040107","1","1010040106","1010040109","1","1010040102","10100401"
"0","1010110103","100","33","100","0","1010110103","1","1","34","0","100","1","1010110101","0","1","0","1","1010110102","0","0","0","0","0","0","0","0","0","0","1010110103","10101101"
"33","1010120103","3","100","100","1010120105","1010120105","6","6","100","1","3","1","1010120101","100","1","100","1","1010120105","1","34","100","1010120104","1","1010120105","1","1010120105","1010120105","1","1010120102","10101201"
"100","1010130104","100","100","100","1010130104","1010130104","6","1","100","1","100","1","1010130101","100","1","0","1","1010130104","1","33","34","0","1","1010130104","0","1010130104","1010130103","1","1010130102","10101301"
"100","1010140103","100","100","100","1010140108","1010140104","6","1","100","1","100","1","1010140101","100","1","100","1","1010140105","1","100","100","1010140110","1","1010140107","1","1010140106","1010140109","1","1010140102","10101401"
"0","1010210103","100","33","100","0","1010210103","1","1","34","0","100","1","1010210101","0","1","0","1","1010210102","0","0","0","0","0","0","0","0","0","0","1010210103","10102101"
"33","1010220103","3","100","100","1010220105","1010220105","6","6","100","1","3","1","1010220101","100","1","100","1","1010220105","1","34","100","1010220104","1","1010220105","1","1010220105","1010220105","1","1010220102","10102201"
"100","1010230104","100","100","100","1010230104","1010230104","6","1","100","1","100","1","1010230101","100","1","0","1","1010230104","1","33","34","0","1","1010230104","0","1010230104","1010230103","1","1010230102","10102301"
"100","1010240103","100","100","100","1010240108","1010240104","6","1","100","1","100","1","1010240101","100","1","100","1","1010240105","1","100","100","1010240110","1","1010240107","1","1010240106","1010240109","1","1010240102","10102401"
"0","1010310103","100","33","100","0","1010310103","1","1","34","0","100","1","1010310101","0","1","0","1","1010310102","0","0","0","0","0","0","0","0","0","0","1010310103","10103101"
"33","1010320103","3","100","100","1010320105","1010320105","6","6","100","1","3","1","1010320101","100","1","100","1","1010320105","1","34","100","1010320104","1","1010320105","1","1010320105","1010320105","1","1010320102","10103201"
"100","1010330104","100","100","100","1010330104","1010330104","6","1","100","1","100","1","1010330101","100","1","0","1","1010330104","1","33","34","0","1","1010330104","0","1010330104","1010330103","1","1010330102","10103301"
"100","1010340103","100","100","100","1010340108","1010340104","6","1","100","1","100","1","1010340101","100","1","100","1","1010340105","1","100","100","1010340110","1","1010340107","1","1010340106","1010340109","1","1010340102","10103401"
"0","1010410103","100","33","100","0","1010410103","1","1","34","0","100","1","1010410101","0","1","0","1","1010410102","0","0","0","0","0","0","0","0","0","0","1010410103","10104101"
"33","1010420103","3","100","100","1010420105","1010420105","6","6","100","1","3","1","1010420101","100","1","100","1","1010420105","1","34","100","1010420104","1","1010420105","1","1010420105","1010420105","1","1010420102","10104201"
"100","1010430104","100","100","100","1010430104","1010430104","6","1","100","1","100","1","1010430101","100","1","0","1","1010430104","1","33","34","0","1","1010430104","0","1010430104","1010430103","1","1010430102","10104301"
"100","1010440103","100","100","100","1010440108","1010440104","6","1","100","1","100","1","1010440101","100","1","100","1","1010440105","1","100","100","1010440110","1","1010440107","1","1010440106","1010440109","1","1010440102","10104401"
"0","1010510103","100","33","100","0","1010510103","1","1","34","0","100","1","1010510101","0","1","0","1","1010510102","0","0","0","0","0","0","0","0","0","0","1010510103","10105101"
"33","1010520103","3","100","100","1010520105","1010520105","6","6","100","1","3","1","1010520101","100","1","100","1","1010520105","1","34","100","1010520104","1","1010520105","1","1010520105","1010520105","1","1010520102","10105201"
"100","1010530104","100","100","100","1010530104","1010530104","6","1","100","1","100","1","1010530101","100","1","0","1","1010530104","1","33","34","0","1","1010530104","0","1010530104","1010530103","1","1010530102","10105301"
"100","1010540103","100","100","100","1010540108","1010540104","6","1","100","1","100","1","1010540101","100","1","100","1","1010540105","1","100","100","1010540110","1","1010540107","1","1010540106","1010540109","1","1010540102","10105401"
"0","1010610103","100","33","100","0","1010610103","1","1","34","0","100","1","1010610101","0","1","0","1","1010610102","0","0","0","0","0","0","0","0","0","0","1010610103","10106101"
"33","1010620103","3","100","100","1010620105","1010620105","6","6","100","1","3","1","1010620101","100","1","100","1","1010620105","1","34","100","1010620104","1","1010620105","1","1010620105","1010620105","1","1010620102","10106201"
"100","1010630104","100","100","100","1010630104","1010630104","6","1","100","1","100","1","1010630101","100","1","0","1","1010630104","1","33","34","0","1","1010630104","0","1010630104","1010630103","1","1010630102","10106301"
