964a2907e8345b2555f71307969b9d2370a0fc4eabced79d63ec7977c50a8453,a2e53506d6d07a6aaf3f5635f31768c09d8f37c532983fbbc910eed525cd795a,60563c2c941ee8736b3706ab3ba1dfa47b5a2383e8494fdf081b07abb0236fb2,614758004cfc4b3c987f89b4901396678992ffb6fc67baf56f2b58650773c039,56df11643e6aed42e9cfcd2a46906991e49ee23f0d44d0fa112aa2fd484374a3,dd463943497eb0f2e258269da91884688c03192b9bd76fd60cf00ff7290c7317,2b14015a0f290a5c2d6b47c9e4247d6ed9a679c5cab324bc66c1fc1135827901,6e39634e0419598b7f126b342fef8afcf3eab7f800b0a0fa0542dd9f0e4832d3,bd7e743782cb4cbb8409e907d4f7a415ac21aa6dcb47b8f10605cd7bbf8bd7e2,c36edb4c06250555aa219009dad064f40282bf674b1feb60cec08d29b9f0eda5,1ae97367b960f1b9773669aa088695029e8729993eaf8ecab2f914072a92bf0a,dca5de40aefd471e442793400e2c7200ddaf639140369d0808c9b8bbce4b8faa,d4d3c8eaf213858c0cdcca9b74554bd93ad241a02b5cd7b4d158f1cda67bca23,0ea29776e17aee15c8adad1f3db50c46650dbaf31a5d1ed4836926fd020562fb,78c9d6cb3c5a75836cf121e6412270099683b7aa1cf8c3c6344b92145892523e,5b1e8e2dc212bd6bc5720a6e3734d9cf993dbd8db79fb7b1772ba6789f10fd33,6953512fd3329f98c53d69dc30046fe091d95b590b0bc6d7261edceb977d72f7,2b4b9515fd6ab35480169213db1b1dbef585046494ffcc8823d9987855f232cd,01dd923d8974c29f60aa67171c2a36880577a2227a7a88d44d7816c161c2cf27,0f17cfdaed2afaaa13c257bc7f7d0388beaef5a90f72c7502201e67763a2c9b3,e57a05fc3fd896801446358f957c62191dfe25dfcd6b6c640499b3fed5684fed,b91df7253529783423f97aabbf1f27a76164a7f8c13ff5d204430c7017d7a6ed,999221158e02d09c65c5d22dad2007de6124c04ac85a6819484b8f9847b83d3e,8c7e695263401f0ae7fc4971814e19009155ab91fbfe103071b7754625e38c0d,cd5dce800ceec24c1d23d4ab643a230e3962c52a0ac6e195141473b9a1bdc751,567ac5197903286336e98e77288ab0284a634f34784e6ddb8df7af288b1d17bc,8c677bcad2d089d8f7e9e1fa9f2f17731aea524ed7d90bdb77e230b11f0d72f0,e30b828faef22c8e22b7ddb823fb2e615b2b8e69a005e0ae8ef30f6159d425d9,c020d051f724a145cedb3011aaa61c6164fd8de230c24d1a85139ca1f8ef2f90,a5628194717bdacd4b5d8fe1a5343fd415e25eeef96c123e0dbe78cb884f6554,393cec9574528709a68a1e9d6a67cb76ab7390fcbdad356d4e29b0342b49057a,1301548435086a864269f534e2d504edcb4a010486a8e1b94964aa8b49153607,5c18bf8a0b4ab2f8cc406cdb1ce054ada5ba9c95cb96d372c9de069592f8ce72,e004ec52299aaf8fc7357c33c6b638a05d4a81b2bed700e0371d23046d83902f,40e9eb65ef15e200758851940c6e342bea3462b21d0f60e0225e9160bcb1eb24,784f2fd45d17c99faaf742d8b8b41d79b6135d546fc4a3718623dc2ddd7d4408,f795a43fe2ae640487983265f227e3684fb4dd7bc9c9c3403ec9882bf1155e4d,9193f56d1d22b311cae571bb58a8cab02ff91993389f989435b7fae5cdfb99af,bfa0e252864fb6296373ac5f709ced819c0d4df3c69809bc20f19f70568424b0
"30","2.6","401050191","1004107","10410103","0.06","1004208","1004209","1004210","0","170","401050181","11","710051","3","1004106","10410102","401050171","11","1000000","10410101","2","10410105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401050201","401050161","1004108","1041","10410104","2","2","1004206"
"40","4","401050241","1004107","10410103","0.06","1004208","1004209","1004210","0","171","401050231","31","710051","4","1004106","10410102","401050221","31","1000000","10410101","2","10410105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401050251","401050211","1004108","1041","10410104","3.5","3.5","1004206"
"-1","4","401050291","1004107","10410103","0.06","1004208","1004209","1004210","0","172","401050281","41","710051","5","1004106","10410102","401050271","41","1000000","10410101","2","10410105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401050301","401050261","1004108","1041","10410104","3.5","3.5","1004206"
"1","1.5","401050491","1004102","10420103","0.03","1004203","1004204","1004205","0","173","401050481","1","710061","1","1004101","10420102","401050471","1","1000000","10420101","1","10420105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401050501","401050461","1004103","1042","10420104","1.2","1.2","1004201"
"3","1.5","401050491","1004107","10420103","0.03","1004208","1004209","1004210","0","174","401050481","2","710061","1","1004106","10420102","401050471","2","1000000","10420101","1","10420105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401050501","401050461","1004108","1042","10420104","1.2","1.2","1004206"
"10","2","401050541","1004107","10420103","0.06","1004208","1004209","1004210","0","175","401050531","4","710061","2","1004106","10420102","401050521","4","1000000","10420101","2","10420105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401050551","401050511","1004108","1042","10420104","1.6","1.6","1004206"
"30","2.6","401050591","1004107","10420103","0.06","1004208","1004209","1004210","0","176","401050581","11","710061","3","1004106","10420102","401050571","11","1000000","10420101","2","10420105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401050601","401050561","1004108","1042","10420104","2","2","1004206"
"40","4","401050641","1004107","10420103","0.06","1004208","1004209","1004210","0","177","401050631","31","710061","4","1004106","10420102","401050621","31","1000000","10420101","2","10420105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401050651","401050611","1004108","1042","10420104","3.5","3.5","1004206"
"-1","4","401050691","1004107","10420103","0.06","1004208","1004209","1004210","0","178","401050681","41","710061","5","1004106","10420102","401050671","41","1000000","10420101","2","10420105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401050701","401050661","1004108","1042","10420104","3.5","3.5","1004206"
"1","1.5","401050891","1004102","10430103","0.03","1004203","1004204","1004205","0","179","401050881","1","710071","1","1004101","10430102","401050871","1","1000000","10430101","1","10430105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401050901","401050861","1004103","1043","10430104","1.2","1.2","1004201"
"3","1.5","401050891","1004107","10430103","0.03","1004208","1004209","1004210","0","180","401050881","2","710071","1","1004106","10430102","401050871","2","1000000","10430101","1","10430105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401050901","401050861","1004108","1043","10430104","1.2","1.2","1004206"
"10","2","401050941","1004107","10430103","0.06","1004208","1004209","1004210","0","181","401050931","4","710071","2","1004106","10430102","401050921","4","1000000","10430101","2","10430105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401050951","401050911","1004108","1043","10430104","1.6","1.6","1004206"
"30","2.6","401050991","1004107","10430103","0.06","1004208","1004209","1004210","0","182","401050981","11","710071","3","1004106","10430102","401050971","11","1000000","10430101","2","10430105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401051001","401050961","1004108","1043","10430104","2","2","1004206"
"40","4","401051041","1004107","10430103","0.06","1004208","1004209","1004210","0","183","401051031","31","710071","4","1004106","10430102","401051021","31","1000000","10430101","2","10430105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051051","401051011","1004108","1043","10430104","3.5","3.5","1004206"
"-1","4","401051091","1004107","10430103","0.06","1004208","1004209","1004210","0","184","401051081","41","710071","5","1004106","10430102","401051071","41","1000000","10430101","2","10430105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051101","401051061","1004108","1043","10430104","3.5","3.5","1004206"
"1","1.5","401051291","1004102","10440103","0.03","1004203","1004204","1004205","0","185","401051281","1","710081","1","1004101","10440102","401051271","1","1000000","10440101","1","10440105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401051301","401051261","1004103","1044","10440104","1.2","1.2","1004201"
"3","1.5","401051291","1004107","10440103","0.03","1004208","1004209","1004210","0","186","401051281","2","710081","1","1004106","10440102","401051271","2","1000000","10440101","1","10440105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401051301","401051261","1004108","1044","10440104","1.2","1.2","1004206"
"10","2","401051341","1004107","10440103","0.06","1004208","1004209","1004210","0","187","401051331","4","710081","2","1004106","10440102","401051321","4","1000000","10440101","2","10440105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401051351","401051311","1004108","1044","10440104","1.6","1.6","1004206"
"30","2.6","401051391","1004107","10440103","0.06","1004208","1004209","1004210","0","188","401051381","11","710081","3","1004106","10440102","401051371","11","1000000","10440101","2","10440105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401051401","401051361","1004108","1044","10440104","2","2","1004206"
"40","4","401051441","1004107","10440103","0.06","1004208","1004209","1004210","0","189","401051431","31","710081","4","1004106","10440102","401051421","31","1000000","10440101","2","10440105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051451","401051411","1004108","1044","10440104","3.5","3.5","1004206"
"-1","4","401051491","1004107","10440103","0.06","1004208","1004209","1004210","0","190","401051481","41","710081","5","1004106","10440102","401051471","41","1000000","10440101","2","10440105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051501","401051461","1004108","1044","10440104","3.5","3.5","1004206"
"1","1.5","401051691","1004102","10450103","0.03","1004203","1004204","1004205","0","191","401051681","1","710091","1","1004101","10450102","401051671","1","1000000","10450101","1","10450105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401051701","401051661","1004103","1045","10450104","1.2","1.2","1004201"
"3","1.5","401051691","1004107","10450103","0.03","1004208","1004209","1004210","0","192","401051681","2","710091","1","1004106","10450102","401051671","2","1000000","10450101","1","10450105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401051701","401051661","1004108","1045","10450104","1.2","1.2","1004206"
"10","2","401051741","1004107","10450103","0.06","1004208","1004209","1004210","0","193","401051731","4","710091","2","1004106","10450102","401051721","4","1000000","10450101","2","10450105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401051751","401051711","1004108","1045","10450104","1.6","1.6","1004206"
"30","2.6","401051791","1004107","10450103","0.06","1004208","1004209","1004210","0","194","401051781","11","710091","3","1004106","10450102","401051771","11","1000000","10450101","2","10450105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401051801","401051761","1004108","1045","10450104","2","2","1004206"
"40","4","401051841","1004107","10450103","0.06","1004208","1004209","1004210","0","195","401051831","31","710091","4","1004106","10450102","401051821","31","1000000","10450101","2","10450105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051851","401051811","1004108","1045","10450104","3.5","3.5","1004206"
"-1","4","401051891","1004107","10450103","0.06","1004208","1004209","1004210","0","196","401051881","41","710091","5","1004106","10450102","401051871","41","1000000","10450101","2","10450105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401051901","401051861","1004108","1045","10450104","3.5","3.5","1004206"
"1","1.5","401052091","1004102","10460103","0.03","1004203","1004204","1004205","0","197","401052081","1","710101","1","1004101","10460102","401052071","1","1000000","10460101","1","10460105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401052101","401052061","1004103","1046","10460104","1.2","1.2","1004201"
"3","1.5","401052091","1004107","10460103","0.03","1004208","1004209","1004210","0","198","401052081","2","710101","1","1004106","10460102","401052071","2","1000000","10460101","1","10460105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401052101","401052061","1004108","1046","10460104","1.2","1.2","1004206"
"10","2","401052141","1004107","10460103","0.06","1004208","1004209","1004210","0","199","401052131","4","710101","2","1004106","10460102","401052121","4","1000000","10460101","2","10460105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401052151","401052111","1004108","1046","10460104","1.6","1.6","1004206"
"30","2.6","401052191","1004107","10460103","0.06","1004208","1004209","1004210","0","200","401052181","11","710101","3","1004106","10460102","401052171","11","1000000","10460101","2","10460105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401052201","401052161","1004108","1046","10460104","2","2","1004206"
"38","4","401052241","1004107","10460103","0.06","1004208","1004209","1004210","0","201","401052231","31","710101","4","1004106","10460102","401052221","31","1000000","10460101","2","10460105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401052251","401052211","1004108","1046","10460104","3.5","3.5","1004206"
"-1","4","401052291","1004107","10460103","0.06","1004208","1004209","1004210","0","202","401052281","39","710101","5","1004106","10460102","401052271","39","1000000","10460101","2","10460105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401052301","401052261","1004108","1046","10460104","3.5","3.5","1004206"
"1","1.5","401052491","1004102","10470103","0.03","1004203","1004204","1004205","0","203","401052481","1","710111","1","1004101","10470102","401052471","1","1000000","10470101","1","10470105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401052501","401052461","1004103","1047","10470104","1.2","1.2","1004201"
"3","1.5","401052491","1004107","10470103","0.03","1004208","1004209","1004210","0","204","401052481","2","710111","1","1004106","10470102","401052471","2","1000000","10470101","1","10470105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401052501","401052461","1004108","1047","10470104","1.2","1.2","1004206"
"10","2","401052541","1004107","10470103","0.06","1004208","1004209","1004210","0","205","401052531","4","710111","2","1004106","10470102","401052521","4","1000000","10470101","2","10470105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401052551","401052511","1004108","1047","10470104","1.6","1.6","1004206"
"30","2.6","401052591","1004107","10470103","0.06","1004208","1004209","1004210","0","206","401052581","11","710111","3","1004106","10470102","401052571","11","1000000","10470101","2","10470105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401052601","401052561","1004108","1047","10470104","2","2","1004206"
"38","4","401052641","1004107","10470103","0.06","1004208","1004209","1004210","0","207","401052631","31","710111","4","1004106","10470102","401052621","31","1000000","10470101","2","10470105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401052651","401052611","1004108","1047","10470104","3.5","3.5","1004206"
"-1","4","401052691","1004107","10470103","0.06","1004208","1004209","1004210","0","208","401052681","39","710111","5","1004106","10470102","401052671","39","1000000","10470101","2","10470105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401052701","401052661","1004108","1047","10470104","3.5","3.5","1004206"
"1","1.5","401052891","1004102","10480103","0.03","1004203","1004204","1004205","0","209","401052881","1","710121","1","1004101","10480102","401052871","1","1000000","10480101","1","10480105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401052901","401052861","1004103","1048","10480104","1.2","1.2","1004201"
"3","1.5","401052891","1004107","10480103","0.03","1004208","1004209","1004210","0","210","401052881","2","710121","1","1004106","10480102","401052871","2","1000000","10480101","1","10480105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401052901","401052861","1004108","1048","10480104","1.2","1.2","1004206"
"10","2","401052941","1004107","10480103","0.06","1004208","1004209","1004210","0","211","401052931","4","710121","2","1004106","10480102","401052921","4","1000000","10480101","2","10480105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401052951","401052911","1004108","1048","10480104","1.6","1.6","1004206"
"30","2.6","401052991","1004107","10480103","0.06","1004208","1004209","1004210","0","212","401052981","11","710121","3","1004106","10480102","401052971","11","1000000","10480101","2","10480105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401053001","401052961","1004108","1048","10480104","2","2","1004206"
"38","4","401053041","1004107","10480103","0.06","1004208","1004209","1004210","0","213","401053031","31","710121","4","1004106","10480102","401053021","31","1000000","10480101","2","10480105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053051","401053011","1004108","1048","10480104","3.5","3.5","1004206"
"-1","4","401053091","1004107","10480103","0.06","1004208","1004209","1004210","0","214","401053081","39","710121","5","1004106","10480102","401053071","39","1000000","10480101","2","10480105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053101","401053061","1004108","1048","10480104","3.5","3.5","1004206"
"1","1.5","401053291","1004102","10490103","0.03","1004203","1004204","1004205","0","215","401053281","1","710011","1","1004101","10490102","401053271","1","1000000","10490101","1","10490105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401053301","401053261","1004103","1049","10490104","1.2","1.2","1004201"
"3","1.5","401053291","1004107","10490103","0.03","1004208","1004209","1004210","0","216","401053281","2","710011","1","1004106","10490102","401053271","2","1000000","10490101","1","10490105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401053301","401053261","1004108","1049","10490104","1.2","1.2","1004206"
"10","2","401053341","1004107","10490103","0.06","1004208","1004209","1004210","0","217","401053331","4","710011","2","1004106","10490102","401053321","4","1000000","10490101","2","10490105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401053351","401053311","1004108","1049","10490104","1.6","1.6","1004206"
"30","2.6","401053391","1004107","10490103","0.06","1004208","1004209","1004210","0","218","401053381","11","710011","3","1004106","10490102","401053371","11","1000000","10490101","2","10490105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401053401","401053361","1004108","1049","10490104","2","2","1004206"
"38","4","401053441","1004107","10490103","0.06","1004208","1004209","1004210","0","219","401053431","31","710011","4","1004106","10490102","401053421","31","1000000","10490101","2","10490105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053451","401053411","1004108","1049","10490104","3.5","3.5","1004206"
"-1","4","401053491","1004107","10490103","0.06","1004208","1004209","1004210","0","220","401053481","39","710011","5","1004106","10490102","401053471","39","1000000","10490101","2","10490105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053501","401053461","1004108","1049","10490104","3.5","3.5","1004206"
"1","1.5","401053691","1004102","10500103","0.03","1004203","1004204","1004205","0","221","401053681","1","710021","1","1004101","10500102","401053671","1","1000000","10500101","1","10500105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401053701","401053661","1004103","1050","10500104","1.2","1.2","1004201"
"3","1.5","401053691","1004107","10500103","0.03","1004208","1004209","1004210","0","222","401053681","2","710021","1","1004106","10500102","401053671","2","1000000","10500101","1","10500105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401053701","401053661","1004108","1050","10500104","1.2","1.2","1004206"
"10","2","401053741","1004107","10500103","0.06","1004208","1004209","1004210","0","223","401053731","4","710021","2","1004106","10500102","401053721","4","1000000","10500101","2","10500105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401053751","401053711","1004108","1050","10500104","1.6","1.6","1004206"
"30","2.6","401053791","1004107","10500103","0.06","1004208","1004209","1004210","0","224","401053781","11","710021","3","1004106","10500102","401053771","11","1000000","10500101","2","10500105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401053801","401053761","1004108","1050","10500104","2","2","1004206"
"38","4","401053841","1004107","10500103","0.06","1004208","1004209","1004210","0","225","401053831","31","710021","4","1004106","10500102","401053821","31","1000000","10500101","2","10500105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053851","401053811","1004108","1050","10500104","3.5","3.5","1004206"
"-1","4","401053891","1004107","10500103","0.06","1004208","1004209","1004210","0","226","401053881","39","710021","5","1004106","10500102","401053871","39","1000000","10500101","2","10500105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401053901","401053861","1004108","1050","10500104","3.5","3.5","1004206"
"1","1.5","401054091","1004102","10510103","0.03","1004203","1004204","1004205","0","227","401054081","1","710031","1","1004101","10510102","401054071","1","1000000","10510101","1","10510105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401054101","401054061","1004103","1051","10510104","1.2","1.2","1004201"
"3","1.5","401054091","1004107","10510103","0.03","1004208","1004209","1004210","0","228","401054081","2","710031","1","1004106","10510102","401054071","2","1000000","10510101","1","10510105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401054101","401054061","1004108","1051","10510104","1.2","1.2","1004206"
"10","2","401054141","1004107","10510103","0.06","1004208","1004209","1004210","0","229","401054131","4","710031","2","1004106","10510102","401054121","4","1000000","10510101","2","10510105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401054151","401054111","1004108","1051","10510104","1.6","1.6","1004206"
"30","2.6","401054191","1004107","10510103","0.06","1004208","1004209","1004210","0","230","401054181","11","710031","3","1004106","10510102","401054171","11","1000000","10510101","2","10510105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401054201","401054161","1004108","1051","10510104","2","2","1004206"
"38","4","401054241","1004107","10510103","0.06","1004208","1004209","1004210","0","231","401054231","31","710031","4","1004106","10510102","401054221","31","1000000","10510101","2","10510105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401054251","401054211","1004108","1051","10510104","3.5","3.5","1004206"
"-1","4","401054291","1004107","10510103","0.06","1004208","1004209","1004210","0","232","401054281","39","710031","5","1004106","10510102","401054271","39","1000000","10510101","2","10510105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401054301","401054261","1004108","1051","10510104","3.5","3.5","1004206"
"1","1.5","401054491","1004102","10520103","0.03","1004203","1004204","1004205","0","233","401054481","1","710041","1","1004101","10520102","401054471","1","1000000","10520101","1","10520105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401054501","401054461","1004103","1052","10520104","1.2","1.2","1004201"
"3","1.5","401054491","1004107","10520103","0.03","1004208","1004209","1004210","0","234","401054481","2","710041","1","1004106","10520102","401054471","2","1000000","10520101","1","10520105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401054501","401054461","1004108","1052","10520104","1.2","1.2","1004206"
"10","2","401054541","1004107","10520103","0.06","1004208","1004209","1004210","0","235","401054531","4","710041","2","1004106","10520102","401054521","4","1000000","10520101","2","10520105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401054551","401054511","1004108","1052","10520104","1.6","1.6","1004206"
"30","2.6","401054591","1004107","10520103","0.06","1004208","1004209","1004210","0","236","401054581","11","710041","3","1004106","10520102","401054571","11","1000000","10520101","2","10520105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401054601","401054561","1004108","1052","10520104","2","2","1004206"
"38","4","401054641","1004107","10520103","0.06","1004208","1004209","1004210","0","237","401054631","31","710041","4","1004106","10520102","401054621","31","1000000","10520101","2","10520105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401054651","401054611","1004108","1052","10520104","3.5","3.5","1004206"
"-1","4","401054691","1004107","10520103","0.06","1004208","1004209","1004210","0","238","401054681","39","710041","5","1004106","10520102","401054671","39","1000000","10520101","2","10520105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401054701","401054661","1004108","1052","10520104","3.5","3.5","1004206"
"1","1.5","401054891","1004102","10530103","0.03","1004203","1004204","1004205","0","239","401054881","1","710051","1","1004101","10530102","401054871","1","1000000","10530101","1","10530105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401054901","401054861","1004103","1053","10530104","1.2","1.2","1004201"
"3","1.5","401054891","1004107","10530103","0.03","1004208","1004209","1004210","0","240","401054881","2","710051","1","1004106","10530102","401054871","2","1000000","10530101","1","10530105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401054901","401054861","1004108","1053","10530104","1.2","1.2","1004206"
"10","2","401054941","1004107","10530103","0.06","1004208","1004209","1004210","0","241","401054931","4","710051","2","1004106","10530102","401054921","4","1000000","10530101","2","10530105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401054951","401054911","1004108","1053","10530104","1.6","1.6","1004206"
"30","2.6","401054991","1004107","10530103","0.06","1004208","1004209","1004210","0","242","401054981","11","710051","3","1004106","10530102","401054971","11","1000000","10530101","2","10530105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401055001","401054961","1004108","1053","10530104","2","2","1004206"
"38","4","401055041","1004107","10530103","0.06","1004208","1004209","1004210","0","243","401055031","31","710051","4","1004106","10530102","401055021","31","1000000","10530101","2","10530105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055051","401055011","1004108","1053","10530104","3.5","3.5","1004206"
"-1","4","401055091","1004107","10530103","0.06","1004208","1004209","1004210","0","244","401055081","39","710051","5","1004106","10530102","401055071","39","1000000","10530101","2","10530105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055101","401055061","1004108","1053","10530104","3.5","3.5","1004206"
"1","1.5","401055291","1004102","10540103","0.03","1004203","1004204","1004205","0","245","401055281","1","710061","1","1004101","10540102","401055271","1","1000000","10540101","1","10540105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401055301","401055261","1004103","1054","10540104","1.2","1.2","1004201"
"3","1.5","401055291","1004107","10540103","0.03","1004208","1004209","1004210","0","246","401055281","2","710061","1","1004106","10540102","401055271","2","1000000","10540101","1","10540105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401055301","401055261","1004108","1054","10540104","1.2","1.2","1004206"
"10","2","401055341","1004107","10540103","0.06","1004208","1004209","1004210","0","247","401055331","4","710061","2","1004106","10540102","401055321","4","1000000","10540101","2","10540105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401055351","401055311","1004108","1054","10540104","1.6","1.6","1004206"
"30","2.6","401055391","1004107","10540103","0.06","1004208","1004209","1004210","0","248","401055381","11","710061","3","1004106","10540102","401055371","11","1000000","10540101","2","10540105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401055401","401055361","1004108","1054","10540104","2","2","1004206"
"38","4","401055441","1004107","10540103","0.06","1004208","1004209","1004210","0","249","401055431","31","710061","4","1004106","10540102","401055421","31","1000000","10540101","2","10540105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055451","401055411","1004108","1054","10540104","3.5","3.5","1004206"
"-1","4","401055491","1004107","10540103","0.06","1004208","1004209","1004210","0","250","401055481","39","710061","5","1004106","10540102","401055471","39","1000000","10540101","2","10540105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055501","401055461","1004108","1054","10540104","3.5","3.5","1004206"
"1","1.5","401055691","1004102","10550103","0.03","1004203","1004204","1004205","0","251","401055681","1","710071","1","1004101","10550102","401055671","1","1000000","10550101","1","10550105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401055701","401055661","1004103","1055","10550104","1.2","1.2","1004201"
"3","1.5","401055691","1004107","10550103","0.03","1004208","1004209","1004210","0","252","401055681","2","710071","1","1004106","10550102","401055671","2","1000000","10550101","1","10550105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401055701","401055661","1004108","1055","10550104","1.2","1.2","1004206"
"10","2","401055741","1004107","10550103","0.06","1004208","1004209","1004210","0","253","401055731","4","710071","2","1004106","10550102","401055721","4","1000000","10550101","2","10550105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401055751","401055711","1004108","1055","10550104","1.6","1.6","1004206"
"30","2.6","401055791","1004107","10550103","0.06","1004208","1004209","1004210","0","254","401055781","11","710071","3","1004106","10550102","401055771","11","1000000","10550101","2","10550105","2.4","1004109","1","1001303","2.4","1004110","0","1004207","401055801","401055761","1004108","1055","10550104","2","2","1004206"
"38","4","401055841","1004107","10550103","0.06","1004208","1004209","1004210","0","255","401055831","31","710071","4","1004106","10550102","401055821","31","1000000","10550101","2","10550105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055851","401055811","1004108","1055","10550104","3.5","3.5","1004206"
"-1","4","401055891","1004107","10550103","0.06","1004208","1004209","1004210","0","256","401055881","39","710071","5","1004106","10550102","401055871","39","1000000","10550101","2","10550105","3.7","1004109","1","1001303","3.8","1004110","0","1004207","401055901","401055861","1004108","1055","10550104","3.5","3.5","1004206"
"1","1.5","401056091","1004102","10560103","0.03","1004203","1004204","1004205","0","257","401056081","1","710081","1","1004101","10560102","401056071","1","1000000","10560101","1","10560105","1.3","1004104","1","1001301","1.4","1004105","0","1004202","401056101","401056061","1004103","1056","10560104","1.2","1.2","1004201"
"3","1.5","401056091","1004107","10560103","0.03","1004208","1004209","1004210","0","258","401056081","2","710081","1","1004106","10560102","401056071","2","1000000","10560101","1","10560105","1.3","1004109","1","1001303","1.4","1004110","0","1004207","401056101","401056061","1004108","1056","10560104","1.2","1.2","1004206"
"10","2","401056141","1004107","10560103","0.06","1004208","1004209","1004210","0","259","401056131","4","710081","2","1004106","10560102","401056121","4","1000000","10560101","2","10560105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401056151","401056111","1004108","1056","10560104","1.6","1.6","1004206"
