b63b898bb9139d327fea3f9256ccd480fbf6de458d6b63d1119654d2aa5254d0,ae47d7c00e42508048fa77799fbf284408522ee10b678a099a070e4a1dfc1870,f3c1601bfd1c29f0ad5773803fb544b12f2a437dbf396b4f0f5cb9668776db8d,f39b440af7b2542893bb92f35df793fa3f4a6bb840bbc82ee092486a8a6fb47b,93110c3ecc6b5e9da4bd231dbe09bbe2473a0b1edee1deb67779a85cb8c04b24,e50e1f6cdcbe9a6d7dc5ca197292c45f7ba90e12bb48597a260aefd7ec898145,1037e4076d2e4778de588e258ff3ade67d82b59075876f6548f89930dfd767f4,f0f4e3842f7264f98bbc50f465362e61104648f7a42c37275685ba07b75f9ef9,61a72c2a23e8b6aa8e28d4502c0a30ea865e825d16d29d36a1d528ed243cfdfe,4b75a0079517fbb203f76518ef780b1a70e4de9a998d7fd354893091ec5e9720,06d512d1915183ba7cc062cc01e1988c729ce529b0c7bd2f093e2b93d3e74976,caebee7c5bd7896f8cc2437ef1d62c0de1a3a968f830a35751c82d285734a48a,2f64b78d97684600e2e1afa29258d248e6dc0af3d9cd5b32bb218b80e6c1d935,250d5970575f76e40384c409c0ad1456bad61e2628de1e0597c0ac13a733abfb,d8f1c99c47c0ad72a214219de8e2a4f87194034e00d4df10c8dac9bfbe84fdec,f8da02429d199684886c125c44f8b06a6fa09208f4b8acc55a3bc266fa55b0ff,f0ce343eb9a3a7ffa5f9d79602c66ed77dd74af447e5fda994362b1ce1f435be,f374ab4983efea965750f158adf011d405f451fbc3cfd415957abe203f8a194a,4a66e27cf5e19f3ed2d457022828534f24c1e4578ee605446db32b8daee7e5ad,2a3365a4ecdbfc61011056730b2cc8a5bb0d9e1e40076b91361e811510529231,118dbae52a45120df5b6ba47c3290c4acabc546298511f234c5c758fa8669762,4d9896edf00d19a2c01a250654a567fd4e9ff12a76e24057f90bcf74cf35e328,96fc2787859950f6dec036d7ac231d9e6c3b5d36aa245b93d4acfdcde7e35438,96445cc0390e5a5e07861218ae070c8b335873655a09475b318bbae028a5848f
"11065006","21001898","2015/04/01 15:00:00","通過主線冒險（NORMAL）65-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11065007","21001899","2015/04/01 15:00:00","通過主線冒險（NORMAL）65-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11065008","21001900","2015/04/01 15:00:00","通過主線冒險（NORMAL）65-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11065009","21001901","2015/04/01 15:00:00","通過主線冒險（NORMAL）65-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11065010","21001902","2015/04/01 15:00:00","通過主線冒險（NORMAL）65-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066001","21001903","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066002","21001904","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066003","21001905","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066004","21001906","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066005","21001907","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066006","21001908","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066007","21001909","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066008","21001910","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066009","21001911","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11066010","21001912","2015/04/01 15:00:00","通過主線冒險（NORMAL）66-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067001","21001913","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067002","21001914","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067003","21001915","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067004","21001916","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067005","21001917","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067006","21001918","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067007","21001919","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067008","21001920","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067009","21001921","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11067010","21001922","2015/04/01 15:00:00","通過主線冒險（NORMAL）67-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068001","21001923","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068002","21001924","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068003","21001925","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068004","21001926","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068005","21001927","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068006","21001928","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068007","21001929","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068008","21001930","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068009","21001931","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11068010","21001932","2015/04/01 15:00:00","通過主線冒險（NORMAL）68-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069001","21001933","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069002","21001934","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069003","21001935","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069004","21001936","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069005","21001937","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069006","21001938","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069007","21001939","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069008","21001940","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069009","21001941","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11069010","21001942","2015/04/01 15:00:00","通過主線冒險（NORMAL）69-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070001","21001943","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070002","21001944","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070003","21001945","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070004","21001946","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070005","21001947","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070006","21001948","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070007","21001949","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070008","21001950","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070009","21001951","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11070010","21001952","2015/04/01 15:00:00","通過主線冒險（NORMAL）70-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071001","21001953","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071002","21001954","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071003","21001955","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071004","21001956","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071005","21001957","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071006","21001958","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071007","21001959","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071008","21001960","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071009","21001961","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11071010","21001962","2015/04/01 15:00:00","通過主線冒險（NORMAL）71-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072001","21001963","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072002","21001964","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072003","21001965","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072004","21001966","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072005","21001967","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072006","21001968","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072007","21001969","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072008","21001970","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072009","21001971","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11072010","21001972","2015/04/01 15:00:00","通過主線冒險（NORMAL）72-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073001","21001973","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073002","21001974","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073003","21001975","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073004","21001976","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073005","21001977","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073006","21001978","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073007","21001979","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073008","21001980","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073009","21001981","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11073010","21001982","2015/04/01 15:00:00","通過主線冒險（NORMAL）73-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074001","21001983","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074002","21001984","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074003","21001985","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074004","21001986","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074005","21001987","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074006","21001988","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074007","21001989","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074008","21001990","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-8","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074009","21001991","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-9","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11074010","21001992","2015/04/01 15:00:00","通過主線冒險（NORMAL）74-10","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075001","21001993","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-1","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075002","21001994","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-2","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075003","21001995","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-3","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075004","21001996","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-4","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075005","21001997","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-5","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075006","21001998","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-6","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11075007","21001999","2015/04/01 15:00:00","通過主線冒險（NORMAL）75-7","101","0","0","0","201","0","0","0","0","0","21001005","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"12001001","21002001","2015/04/01 15:00:00","通過主線冒險(困難) 1-1","102","0","0","0","201","0","0","0","0","0","21002001","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12001002","21002002","2015/04/01 15:00:00","通過主線冒險(困難) 1-2","102","0","0","0","201","0","0","0","0","0","21002001","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12001003","21002003","2015/04/01 15:00:00","通過主線冒險(困難) 1-3","102","0","0","0","201","0","0","0","0","0","21002001","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12002001","21002004","2015/04/01 15:00:00","通過主線冒險(困難) 2-1","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12002002","21002005","2015/04/01 15:00:00","通過主線冒險(困難) 2-2","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12002003","21002006","2015/04/01 15:00:00","通過主線冒險(困難) 2-3","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12003001","21002007","2015/04/01 15:00:00","通過主線冒險(困難) 3-1","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12003002","21002008","2015/04/01 15:00:00","通過主線冒險(困難) 3-2","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12003003","21002009","2015/04/01 15:00:00","通過主線冒險(困難) 3-3","102","0","0","0","201","0","0","0","0","0","21002002","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12004001","21002010","2015/04/01 15:00:00","通過主線冒險(困難) 4-1","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12004002","21002011","2015/04/01 15:00:00","通過主線冒險(困難) 4-2","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12004003","21002012","2015/04/01 15:00:00","通過主線冒險(困難) 4-3","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12005001","21002013","2015/04/01 15:00:00","通過主線冒險(困難) 5-1","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12005002","21002014","2015/04/01 15:00:00","通過主線冒險(困難) 5-2","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12005003","21002015","2015/04/01 15:00:00","通過主線冒險(困難) 5-3","102","0","0","0","201","0","0","0","0","0","21002003","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12006001","21002016","2015/04/01 15:00:00","通過主線冒險(困難) 6-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12006002","21002017","2015/04/01 15:00:00","通過主線冒險(困難) 6-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12006003","21002018","2015/04/01 15:00:00","通過主線冒險(困難) 6-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12007001","21002019","2015/04/01 15:00:00","通過主線冒險(困難) 7-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12007002","21002020","2015/04/01 15:00:00","通過主線冒險(困難) 7-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12007003","21002021","2015/04/01 15:00:00","通過主線冒險(困難) 7-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12008001","21002022","2015/04/01 15:00:00","通過主線冒險(困難) 8-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12008002","21002023","2015/04/01 15:00:00","通過主線冒險(困難) 8-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12008003","21002024","2015/04/01 15:00:00","通過主線冒險(困難) 8-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12009001","21002025","2015/04/01 15:00:00","通過主線冒險(困難) 9-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12009002","21002026","2015/04/01 15:00:00","通過主線冒險(困難) 9-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12009003","21002027","2015/04/01 15:00:00","通過主線冒險(困難) 9-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12010001","21002028","2018/10/05 16:00:00","通過主線冒險(困難) 10-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12010002","21002029","2018/10/05 16:00:00","通過主線冒險(困難) 10-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12010003","21002030","2018/10/05 16:00:00","通過主線冒險(困難) 10-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12011001","21002031","2018/11/07 16:00:00","通過主線冒險(困難) 11-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12011002","21002032","2018/11/07 16:00:00","通過主線冒險(困難) 11-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12011003","21002033","2018/11/07 16:00:00","通過主線冒險(困難) 11-3","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12012001","21002034","2018/12/07 16:00:00","通過主線冒險(困難) 12-1","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
"12012002","21002035","2018/12/07 16:00:00","通過主線冒險(困難) 12-2","102","0","0","0","201","0","0","0","0","0","21002004","30","1","2030/04/01 14:59:59","0","0","0","1","0","1003"
