88e92bc8b0e3665321677298568218ece57b3bf5877688d0f1998742f07620b3,84d2952b58158dcc7b4a939f4c7ef28f54f3fc7baccdd7ed084e8717071da725,6ee22de3a76d60c285b71b3758044f5b7cf102135ff1a8921444a0df0c72a1ba,590ff828cd296da1b85a84a2a6aca3912323b2cace93a8f135c81f9f4c625aee,35b2b8722ee5df5ec484ded5d8a8d8b094ddfc3774625a50505a40ae422bf51f,e38949e6ca82305a57b5757b57199eb2c75c44d7176fd61e59edfecb99aaa7ea,c76fcd1e2e4ac32ca87725caa26d55cb952431bf3a43b58ecdc8d1ce445096c7,d15eecb2140d2e8185b3fe278e5b3866977b8a90425302b094b5abca6908aaa4,7ceab26fc40395ad6d03bc3cc95fcf2870e1c3b0ab6f189eb74ce6c61431013d,b353ab32810dd45e09f16c828ec60e01d7614644c4874e2ea22a450d62604dbd,5c70817a1bf305163cebbec8c01c45aa23384386790bbac0b0ec7074f6c4a539,7683ad2fff4e49670278bf689a07c579edb9444faeb0c978d36c3695486fa05f,975187f21c8a2d514c8a29c259c3e8504ef4b13402aef7989d763534e73d3051,be05bdca5a481a2f0312c539ef70ce5aa20bcfd1e8b7f932ed084b5196eadba3,4b665af3fd51eb2b0a78afc38736c8eefb19bd6d46367700092b462db85fb0f9,4991242f2089e60315bed0ef367aa83a6efd9f18b867d47ea6e8bc4fd79cfb69,1f0e26ee5337541b0fadeb7acfc7238aad0077264a238ad33dbf16fc3ac23b0b,fcf801767a33325f0bb2528be7df15c582717b69c90a5c206113fc8a8f44a5d9,ec9456a177f15683aaecec4db09398d261ce036728ec4a3606e604fe21052cdf,a98c08ad67f882fa09b8fc616ba2d12d5e0b262901db8372c5b3831f10612ce1,2e0a7924582b5b0fde76905177efc75316521be2ecdc6900da9928e254a17bfd,179fd3126b089d35032a5f6cb6c4ccb960aae882fe8d5d627fee10f9fdca05dd,6b748fd82ca612a20e73eb6e758d0a4e7ca80f7def2293dfe2998219a58fe0ee,ba20f692bbc6f2bc2631c101fad8e7f9b1a908dc619bfcfa7ea09a5f6692c8e8,1e5d04d35bb473cc21b1cddcbae887e68c6cba45820c3896b3e407c0b642e9c3,dbf0d8cfce9170d74528a04fb9bf93bbbd0e5e2bbbd9ac138e53f51b091c9ea7,a86fbce5289c3852915d3daf2455cfb2cc8b6607fe047b273b394181dc1b8c2e,9390f76bdea2bd7489d79d32ed5bf406ca4cda44ecca56fae1241577370a3ff0,96fe3eb703bd6864a1a2952ffe581acf7e9de742dc3f09547a3869744d084e04,d3ee53597a0ef2cf412f7d7937252ea5c53d57da4f9f53c8580c8e82635746d7,c178ab5195021fbf659963a7573a582d11c6f7365822fa3db4aeec90f1a48d59,5b02f48130a6113b4e8268ef5632936443073196e47db0838d7e215d2b83bbec,2a131b653414ed8e1791e89c1d6bc04aa52fe3359778eba6305a8120ce3f1fd9,cf4f08de7426f9093032ccf9baa1c3d25a0311677036aef7845843f4de7ff1bb,8e5e2cdf526100ad2e9f4c8378e52188b4f6afc1506832e77d5cf1e68a13d706,6fb7992e90d08776a6fa1c34d6f43c16540eb6cd2990ff74aec883300ae11713,b2c568294f9c4614d825e6719f27b9a82aa03e7c1869c95eb58887a32d23f6ee,c81586c0f788e79d43a600ff9422b389bf659f27e59c96ceb4d51692444c114a,638ef832299a85490fe6790664eb9fe0a0b0936ee3d861996f4b92d52011465b,faa51f67b8110f95ca47c08c192a35e2d46bfe9eb7190e255517284e242ab65a,458a04fe57ac3ec6730d6c211dcdb295b8ded1989ef9979bdb8a4d01d494e424,2ad764252c712d2755dfac5e9e1ab4c3bfd24108658c88d3ff17f2828715b6c7,bb9c96209854d2200af234c1f8813e7e63c59d99eb24860ef97dc035405ca3e8,2010643f2f803e71589aa0ff238fd38a23f77da95eb17a3b316c43859e135d5d
"0","0","0","0","1047102","168","401052711","0","1047","1.2","401052751","10470102","1","1047103","0","1","1000000","401052731","1047104","710111","10470101","401052741","0","10470105","1.2","1.3","0","1","1.5","1.4","1","1","0","1047101","401052721","10470103","0","0.03","1","0","0","10470104","0","1047105"
"0","0","0","0","1047107","169","401052761","0","1047","1.2","401052801","10470102","1","1047108","0","3","1000000","401052781","1047109","710111","10470101","401052791","0","10470105","1.2","1.3","0","2","1.5","1.4","2","2","0","1047106","401052771","10470103","0","0.06","2","0","0","10470104","0","1047110"
"0","0","0","0","1047112","170","401052811","0","1047","1.6","401052851","10470102","1","1047113","0","4","1000000","401052831","1047114","710111","10470101","401052841","0","10470105","1.6","1.8","0","4","2","1.9","4","3","0","1047111","401052821","10470103","0","0.06","2","0","0","10470104","0","1047115"
"0","0","0","0","1047116","171","401052811","0","1047","2","401052851","10470102","1","1047116","0","-1","1000000","401052831","1047116","710111","10470101","401052841","0","10470105","2","2.4","0","4","2.6","2.4","5","3","0","1047116","401052821","10470103","0","0.06","2","0","0","10470104","0","1047116"
"0","0","0","0","1048102","172","401053111","0","1048","1.2","401053151","10480102","1","1048103","0","1","1000000","401053131","1048104","710121","10480101","401053141","0","10480105","1.2","1.3","0","1","1.5","1.4","1","1","0","1048101","401053121","10480103","0","0.03","1","0","0","10480104","0","1048105"
"0","0","0","0","1048107","173","401053161","0","1048","1.2","401053201","10480102","1","1048108","0","3","1000000","401053181","1048109","710121","10480101","401053191","0","10480105","1.2","1.3","0","2","1.5","1.4","2","2","0","1048106","401053171","10480103","0","0.06","2","0","0","10480104","0","1048110"
"0","0","0","0","1048112","174","401053211","0","1048","1.6","401053251","10480102","1","1048113","0","4","1000000","401053231","1048114","710121","10480101","401053241","0","10480105","1.6","1.8","0","4","2","1.9","4","3","0","1048111","401053221","10480103","0","0.06","2","0","0","10480104","0","1048115"
"0","0","0","0","1048116","175","401053211","0","1048","2","401053251","10480102","1","1048116","0","-1","1000000","401053231","1048116","710121","10480101","401053241","0","10480105","2","2.4","0","4","2.6","2.4","5","3","0","1048116","401053221","10480103","0","0.06","2","0","0","10480104","0","1048116"
"0","0","0","0","1049102","176","401053511","0","1049","1.2","401053551","10490102","1","1049103","0","1","1000000","401053531","1049104","710011","10490101","401053541","0","10490105","1.2","1.3","0","1","1.5","1.4","1","1","0","1049101","401053521","10490103","0","0.03","1","0","0","10490104","0","1049105"
"0","0","0","0","1049107","177","401053561","0","1049","1.2","401053601","10490102","1","1049108","0","3","1000000","401053581","1049109","710011","10490101","401053591","0","10490105","1.2","1.3","0","2","1.5","1.4","2","2","0","1049106","401053571","10490103","0","0.06","2","0","0","10490104","0","1049110"
"0","0","0","0","1049112","178","401053611","0","1049","1.6","401053651","10490102","1","1049113","0","4","1000000","401053631","1049114","710011","10490101","401053641","0","10490105","1.6","1.8","0","4","2","1.9","4","3","0","1049111","401053621","10490103","0","0.06","2","0","0","10490104","0","1049115"
"0","0","0","0","1049116","179","401053611","0","1049","2","401053651","10490102","1","1049116","0","-1","1000000","401053631","1049116","710011","10490101","401053641","0","10490105","2","2.4","0","4","2.6","2.4","5","3","0","1049116","401053621","10490103","0","0.06","2","0","0","10490104","0","1049116"
"0","0","0","0","1050102","180","401053911","0","1050","1.2","401053951","10500102","1","1050103","0","1","1000000","401053931","1050104","710021","10500101","401053941","0","10500105","1.2","1.3","0","1","1.5","1.4","1","1","0","1050101","401053921","10500103","0","0.03","1","0","0","10500104","0","1050105"
"0","0","0","0","1050107","181","401053961","0","1050","1.2","401054001","10500102","1","1050108","0","3","1000000","401053981","1050109","710021","10500101","401053991","0","10500105","1.2","1.3","0","2","1.5","1.4","2","2","0","1050106","401053971","10500103","0","0.06","2","0","0","10500104","0","1050110"
"0","0","0","0","1050112","182","401054011","0","1050","1.6","401054051","10500102","1","1050113","0","4","1000000","401054031","1050114","710021","10500101","401054041","0","10500105","1.6","1.8","0","4","2","1.9","4","3","0","1050111","401054021","10500103","0","0.06","2","0","0","10500104","0","1050115"
"0","0","0","0","1050116","183","401054011","0","1050","2","401054051","10500102","1","1050116","0","-1","1000000","401054031","1050116","710021","10500101","401054041","0","10500105","2","2.4","0","4","2.6","2.4","5","3","0","1050116","401054021","10500103","0","0.06","2","0","0","10500104","0","1050116"
"0","0","0","0","1051102","184","401054311","0","1051","1.2","401054351","10510102","1","1051103","0","1","1000000","401054331","1051104","710031","10510101","401054341","0","10510105","1.2","1.3","0","1","1.5","1.4","1","1","0","1051101","401054321","10510103","0","0.03","1","0","0","10510104","0","1051105"
"0","0","0","0","1051107","185","401054361","0","1051","1.2","401054401","10510102","1","1051108","0","3","1000000","401054381","1051109","710031","10510101","401054391","0","10510105","1.2","1.3","0","2","1.5","1.4","2","2","0","1051106","401054371","10510103","0","0.06","2","0","0","10510104","0","1051110"
"0","0","0","0","1051112","186","401054411","0","1051","1.6","401054451","10510102","1","1051113","0","4","1000000","401054431","1051114","710031","10510101","401054441","0","10510105","1.6","1.8","0","4","2","1.9","4","3","0","1051111","401054421","10510103","0","0.06","2","0","0","10510104","0","1051115"
"0","0","0","0","1051116","187","401054411","0","1051","2","401054451","10510102","1","1051116","0","-1","1000000","401054431","1051116","710031","10510101","401054441","0","10510105","2","2.4","0","4","2.6","2.4","5","3","0","1051116","401054421","10510103","0","0.06","2","0","0","10510104","0","1051116"
"0","0","0","0","1052102","188","401054711","0","1052","1.2","401054751","10520102","1","1052103","0","1","1000000","401054731","1052104","710041","10520101","401054741","0","10520105","1.2","1.3","0","1","1.5","1.4","1","1","0","1052101","401054721","10520103","0","0.03","1","0","0","10520104","0","1052105"
"0","0","0","0","1052107","189","401054761","0","1052","1.2","401054801","10520102","1","1052108","0","3","1000000","401054781","1052109","710041","10520101","401054791","0","10520105","1.2","1.3","0","2","1.5","1.4","2","2","0","1052106","401054771","10520103","0","0.06","2","0","0","10520104","0","1052110"
"0","0","0","0","1052112","190","401054811","0","1052","1.6","401054851","10520102","1","1052113","0","4","1000000","401054831","1052114","710041","10520101","401054841","0","10520105","1.6","1.8","0","4","2","1.9","4","3","0","1052111","401054821","10520103","0","0.06","2","0","0","10520104","0","1052115"
"0","0","0","0","1052116","191","401054811","0","1052","2","401054851","10520102","1","1052116","0","-1","1000000","401054831","1052116","710041","10520101","401054841","0","10520105","2","2.4","0","4","2.6","2.4","5","3","0","1052116","401054821","10520103","0","0.06","2","0","0","10520104","0","1052116"
"0","0","0","0","1053102","192","401055111","0","1053","1.2","401055151","10530102","1","1053103","0","1","1000000","401055131","1053104","710051","10530101","401055141","0","10530105","1.2","1.3","0","1","1.5","1.4","1","1","0","1053101","401055121","10530103","0","0.03","1","0","0","10530104","0","1053105"
"0","0","0","0","1053107","193","401055161","0","1053","1.2","401055201","10530102","1","1053108","0","3","1000000","401055181","1053109","710051","10530101","401055191","0","10530105","1.2","1.3","0","2","1.5","1.4","2","2","0","1053106","401055171","10530103","0","0.06","2","0","0","10530104","0","1053110"
"0","0","0","0","1053112","194","401055211","0","1053","1.6","401055251","10530102","1","1053113","0","4","1000000","401055231","1053114","710051","10530101","401055241","0","10530105","1.6","1.8","0","4","2","1.9","4","3","0","1053111","401055221","10530103","0","0.06","2","0","0","10530104","0","1053115"
"0","0","0","0","1053116","195","401055211","0","1053","2","401055251","10530102","1","1053116","0","-1","1000000","401055231","1053116","710051","10530101","401055241","0","10530105","2","2.4","0","4","2.6","2.4","5","3","0","1053116","401055221","10530103","0","0.06","2","0","0","10530104","0","1053116"
"0","0","0","0","1054102","196","401055511","0","1054","1.2","401055551","10540102","1","1054103","0","1","1000000","401055531","1054104","710061","10540101","401055541","0","10540105","1.2","1.3","0","1","1.5","1.4","1","1","0","1054101","401055521","10540103","0","0.03","1","0","0","10540104","0","1054105"
"0","0","0","0","1054107","197","401055561","0","1054","1.2","401055601","10540102","1","1054108","0","3","1000000","401055581","1054109","710061","10540101","401055591","0","10540105","1.2","1.3","0","2","1.5","1.4","2","2","0","1054106","401055571","10540103","0","0.06","2","0","0","10540104","0","1054110"
"0","0","0","0","1054112","198","401055611","0","1054","1.6","401055651","10540102","1","1054113","0","4","1000000","401055631","1054114","710061","10540101","401055641","0","10540105","1.6","1.8","0","4","2","1.9","4","3","0","1054111","401055621","10540103","0","0.06","2","0","0","10540104","0","1054115"
"0","0","0","0","1054116","199","401055611","0","1054","2","401055651","10540102","1","1054116","0","-1","1000000","401055631","1054116","710061","10540101","401055641","0","10540105","2","2.4","0","4","2.6","2.4","5","3","0","1054116","401055621","10540103","0","0.06","2","0","0","10540104","0","1054116"
"0","0","0","0","1055102","200","401055911","0","1055","1.2","401055951","10550102","1","1055103","0","1","1000000","401055931","1055104","710071","10550101","401055941","0","10550105","1.2","1.3","0","1","1.5","1.4","1","1","0","1055101","401055921","10550103","0","0.03","1","0","0","10550104","0","1055105"
"0","0","0","0","1055107","201","401055961","0","1055","1.2","401056001","10550102","1","1055108","0","3","1000000","401055981","1055109","710071","10550101","401055991","0","10550105","1.2","1.3","0","2","1.5","1.4","2","2","0","1055106","401055971","10550103","0","0.06","2","0","0","10550104","0","1055110"
"0","0","0","0","1055112","202","401056011","0","1055","1.6","401056051","10550102","1","1055113","0","4","1000000","401056031","1055114","710071","10550101","401056041","0","10550105","1.6","1.8","0","4","2","1.9","4","3","0","1055111","401056021","10550103","0","0.06","2","0","0","10550104","0","1055115"
"0","0","0","0","1055116","203","401056011","0","1055","2","401056051","10550102","1","1055116","0","-1","1000000","401056031","1055116","710071","10550101","401056041","0","10550105","2","2.4","0","4","2.6","2.4","5","3","0","1055116","401056021","10550103","0","0.06","2","0","0","10550104","0","1055116"
"0","0","0","0","1056102","204","401056311","0","1056","1.2","401056351","10560102","1","1056103","0","1","1000000","401056331","1056104","710081","10560101","401056341","0","10560105","1.2","1.3","0","1","1.5","1.4","1","1","0","1056101","401056321","10560103","0","0.03","1","0","0","10560104","0","1056105"
"0","0","0","0","1056107","205","401056361","0","1056","1.2","401056401","10560102","1","1056108","0","3","1000000","401056381","1056109","710081","10560101","401056391","0","10560105","1.2","1.3","0","2","1.5","1.4","2","2","0","1056106","401056371","10560103","0","0.06","2","0","0","10560104","0","1056110"
"0","0","0","0","1056112","206","401056411","0","1056","1.6","401056451","10560102","1","1056113","0","4","1000000","401056431","1056114","710081","10560101","401056441","0","10560105","1.6","1.8","0","4","2","1.9","4","3","0","1056111","401056421","10560103","0","0.06","2","0","0","10560104","0","1056115"
"0","0","0","0","1056116","207","401056411","0","1056","2","401056451","10560102","1","1056116","0","-1","1000000","401056431","1056116","710081","10560101","401056441","0","10560105","2","2.4","0","4","2.6","2.4","5","3","0","1056116","401056421","10560103","0","0.06","2","0","0","10560104","0","1056116"
"0","0","0","0","1057102","208","401056711","0","1057","1.2","401056751","10570102","1","1057103","0","1","1000000","401056731","1057104","710091","10570101","401056741","0","10570105","1.2","1.3","0","1","1.5","1.4","1","1","0","1057101","401056721","10570103","0","0.03","1","0","0","10570104","0","1057105"
"0","0","0","0","1057107","209","401056761","0","1057","1.2","401056801","10570102","1","1057108","0","3","1000000","401056781","1057109","710091","10570101","401056791","0","10570105","1.2","1.3","0","2","1.5","1.4","2","2","0","1057106","401056771","10570103","0","0.06","2","0","0","10570104","0","1057110"
"0","0","0","0","1057112","210","401056811","0","1057","1.6","401056851","10570102","1","1057113","0","4","1000000","401056831","1057114","710091","10570101","401056841","0","10570105","1.6","1.8","0","4","2","1.9","4","3","0","1057111","401056821","10570103","0","0.06","2","0","0","10570104","0","1057115"
"0","0","0","0","1057116","211","401056811","0","1057","2","401056851","10570102","1","1057116","0","-1","1000000","401056831","1057116","710091","10570101","401056841","0","10570105","2","2.4","0","4","2.6","2.4","5","3","0","1057116","401056821","10570103","0","0.06","2","0","0","10570104","0","1057116"
"0","0","0","0","1058102","212","401057111","0","1058","1.2","401057151","10580102","1","1058103","0","1","1000000","401057131","1058104","710101","10580101","401057141","0","10580105","1.2","1.3","0","1","1.5","1.4","1","1","0","1058101","401057121","10580103","0","0.03","1","0","0","10580104","0","1058105"
"0","0","0","0","1058107","213","401057161","0","1058","1.2","401057201","10580102","1","1058108","0","3","1000000","401057181","1058109","710101","10580101","401057191","0","10580105","1.2","1.3","0","2","1.5","1.4","2","2","0","1058106","401057171","10580103","0","0.06","2","0","0","10580104","0","1058110"
"0","0","0","0","1058112","214","401057211","0","1058","1.6","401057251","10580102","1","1058113","0","4","1000000","401057231","1058114","710101","10580101","401057241","0","10580105","1.6","1.8","0","4","2","1.9","4","3","0","1058111","401057221","10580103","0","0.06","2","0","0","10580104","0","1058115"
"0","0","0","0","1058116","215","401057211","0","1058","2","401057251","10580102","1","1058116","0","-1","1000000","401057231","1058116","710101","10580101","401057241","0","10580105","2","2.4","0","4","2.6","2.4","5","3","0","1058116","401057221","10580103","0","0.06","2","0","0","10580104","0","1058116"
"0","0","0","0","1059102","216","401057511","0","1059","1.2","401057551","10590102","1","1059103","0","1","1000000","401057531","1059104","710111","10590101","401057541","0","10590105","1.2","1.3","0","1","1.5","1.4","1","1","0","1059101","401057521","10590103","0","0.03","1","0","0","10590104","0","1059105"
"0","0","0","0","1059107","217","401057561","0","1059","1.2","401057601","10590102","1","1059108","0","3","1000000","401057581","1059109","710111","10590101","401057591","0","10590105","1.2","1.3","0","2","1.5","1.4","2","2","0","1059106","401057571","10590103","0","0.06","2","0","0","10590104","0","1059110"
"0","0","0","0","1059112","218","401057611","0","1059","1.6","401057651","10590102","1","1059113","0","4","1000000","401057631","1059114","710111","10590101","401057641","0","10590105","1.6","1.8","0","4","2","1.9","4","3","0","1059111","401057621","10590103","0","0.06","2","0","0","10590104","0","1059115"
"0","0","0","0","1059116","219","401057611","0","1059","2","401057651","10590102","1","1059116","0","-1","1000000","401057631","1059116","710111","10590101","401057641","0","10590105","2","2.4","0","4","2.6","2.4","5","3","0","1059116","401057621","10590103","0","0.06","2","0","0","10590104","0","1059116"
"0","0","0","0","1060102","220","401057911","0","1060","1.2","401057951","10600102","1","1060103","0","1","1000000","401057931","1060104","710121","10600101","401057941","0","10600105","1.2","1.3","0","1","1.5","1.4","1","1","0","1060101","401057921","10600103","0","0.03","1","0","0","10600104","0","1060105"
"0","0","0","0","1060107","221","401057961","0","1060","1.2","401058001","10600102","1","1060108","0","3","1000000","401057981","1060109","710121","10600101","401057991","0","10600105","1.2","1.3","0","2","1.5","1.4","2","2","0","1060106","401057971","10600103","0","0.06","2","0","0","10600104","0","1060110"
"0","0","0","0","1060112","222","401058011","0","1060","1.6","401058051","10600102","1","1060113","0","4","1000000","401058031","1060114","710121","10600101","401058041","0","10600105","1.6","1.8","0","4","2","1.9","4","3","0","1060111","401058021","10600103","0","0.06","2","0","0","10600104","0","1060115"
"0","0","0","0","1060116","223","401058011","0","1060","2","401058051","10600102","1","1060116","0","-1","1000000","401058031","1060116","710121","10600101","401058041","0","10600105","2","2.4","0","4","2.6","2.4","5","3","0","1060116","401058021","10600103","0","0.06","2","0","0","10600104","0","1060116"
"0","0","0","0","1061102","224","401058311","0","1061","1.2","401058351","10610102","1","1061103","0","1","1000000","401058331","1061104","710011","10610101","401058341","0","10610105","1.2","1.3","0","1","1.5","1.4","1","1","0","1061101","401058321","10610103","0","0.03","1","0","0","10610104","0","1061105"
"0","0","0","0","1061107","225","401058361","0","1061","1.2","401058401","10610102","1","1061108","0","3","1000000","401058381","1061109","710011","10610101","401058391","0","10610105","1.2","1.3","0","2","1.5","1.4","2","2","0","1061106","401058371","10610103","0","0.06","2","0","0","10610104","0","1061110"
"0","0","0","0","1061112","226","401058411","0","1061","1.6","401058451","10610102","1","1061113","0","4","1000000","401058431","1061114","710011","10610101","401058441","0","10610105","1.6","1.8","0","4","2","1.9","4","3","0","1061111","401058421","10610103","0","0.06","2","0","0","10610104","0","1061115"
"0","0","0","0","1061116","227","401058411","0","1061","2","401058451","10610102","1","1061116","0","-1","1000000","401058431","1061116","710011","10610101","401058441","0","10610105","2","2.4","0","4","2.6","2.4","5","3","0","1061116","401058421","10610103","0","0.06","2","0","0","10610104","0","1061116"
"0","0","0","0","1063102","228","401058661","0","1063","1.2","401058701","10630102","1","1063103","0","1","1000000","401058681","1063104","710021","10630101","401058691","0","10630105","1.2","1.3","0","1","1.5","1.4","1","1","0","1063101","401058671","10630103","0","0.03","1","0","0","10630104","0","1063105"
"0","0","0","0","1063107","229","401058711","0","1063","1.2","401058751","10630102","1","1063108","0","3","1000000","401058731","1063109","710021","10630101","401058741","0","10630105","1.2","1.3","0","2","1.5","1.4","2","2","0","1063106","401058721","10630103","0","0.06","2","0","0","10630104","0","1063110"
"0","0","0","0","1063112","230","401058761","0","1063","1.6","401058801","10630102","1","1063113","0","4","1000000","401058781","1063114","710021","10630101","401058791","0","10630105","1.6","1.8","0","4","2","1.9","4","3","0","1063111","401058771","10630103","0","0.06","2","0","0","10630104","0","1063115"
"0","0","0","0","1063116","231","401058761","0","1063","2","401058801","10630102","1","1063116","0","-1","1000000","401058781","1063116","710021","10630101","401058791","0","10630105","2","2.4","0","4","2.6","2.4","5","3","0","1063116","401058771","10630103","0","0.06","2","0","0","10630104","0","1063116"
"0","0","0","0","1064102","232","401059011","0","1064","1.2","401059051","10640102","1","1064103","0","1","1000000","401059031","1064104","710031","10640101","401059041","0","10640105","1.2","1.3","0","1","1.5","1.4","1","1","0","1064101","401059021","10640103","0","0.03","1","0","0","10640104","0","1064105"
"0","0","0","0","1064107","233","401059061","0","1064","1.2","401059101","10640102","1","1064108","0","3","1000000","401059081","1064109","710031","10640101","401059091","0","10640105","1.2","1.3","0","2","1.5","1.4","2","2","0","1064106","401059071","10640103","0","0.06","2","0","0","10640104","0","1064110"
"0","0","0","0","1064112","234","401059111","0","1064","1.6","401059151","10640102","1","1064113","0","4","1000000","401059131","1064114","710031","10640101","401059141","0","10640105","1.6","1.8","0","4","2","1.9","4","3","0","1064111","401059121","10640103","0","0.06","2","0","0","10640104","0","1064115"
"0","0","0","0","1064116","235","401059111","0","1064","2","401059151","10640102","1","1064116","0","-1","1000000","401059131","1064116","710031","10640101","401059141","0","10640105","2","2.4","0","4","2.6","2.4","5","3","0","1064116","401059121","10640103","0","0.06","2","0","0","10640104","0","1064116"
"0","0","0","0","1065102","236","401059361","0","1065","1.2","401059401","10650102","1","1065103","0","1","1000000","401059381","1065104","710041","10650101","401059391","0","10650105","1.2","1.3","0","1","1.5","1.4","1","1","0","1065101","401059371","10650103","0","0.03","1","0","0","10650104","0","1065105"
"0","0","0","0","1065107","237","401059411","0","1065","1.2","401059451","10650102","1","1065108","0","3","1000000","401059431","1065109","710041","10650101","401059441","0","10650105","1.2","1.3","0","2","1.5","1.4","2","2","0","1065106","401059421","10650103","0","0.06","2","0","0","10650104","0","1065110"
"0","0","0","0","1065112","238","401059461","0","1065","1.6","401059501","10650102","1","1065113","0","4","1000000","401059481","1065114","710041","10650101","401059491","0","10650105","1.6","1.8","0","4","2","1.9","4","3","0","1065111","401059471","10650103","0","0.06","2","0","0","10650104","0","1065115"
"0","0","0","0","1065116","239","401059461","0","1065","2","401059501","10650102","1","1065116","0","-1","1000000","401059481","1065116","710041","10650101","401059491","0","10650105","2","2.4","0","4","2.6","2.4","5","3","0","1065116","401059471","10650103","0","0.06","2","0","0","10650104","0","1065116"
"0","0","0","0","1066102","240","401059711","0","1066","1.2","401059751","10660102","1","1066103","0","1","1000000","401059731","1066104","710051","10660101","401059741","0","10660105","1.2","1.3","0","1","1.5","1.4","1","1","0","1066101","401059721","10660103","0","0.03","1","0","0","10660104","0","1066105"
"0","0","0","0","1066107","241","401059761","0","1066","1.2","401059801","10660102","1","1066108","0","3","1000000","401059781","1066109","710051","10660101","401059791","0","10660105","1.2","1.3","0","2","1.5","1.4","2","2","0","1066106","401059771","10660103","0","0.06","2","0","0","10660104","0","1066110"
"0","0","0","0","1066112","242","401059811","0","1066","1.6","401059851","10660102","1","1066113","0","4","1000000","401059831","1066114","710051","10660101","401059841","0","10660105","1.6","1.8","0","4","2","1.9","4","3","0","1066111","401059821","10660103","0","0.06","2","0","0","10660104","0","1066115"
"0","0","0","0","1066116","243","401059811","0","1066","2","401059851","10660102","1","1066116","0","-1","1000000","401059831","1066116","710051","10660101","401059841","0","10660105","2","2.4","0","4","2.6","2.4","5","3","0","1066116","401059821","10660103","0","0.06","2","0","0","10660104","0","1066116"
"0","0","0","0","1067102","244","401060061","0","1067","1.2","401060101","10670102","1","1067103","0","1","1000000","401060081","1067104","710061","10670101","401060091","0","10670105","1.2","1.3","0","1","1.5","1.4","1","1","0","1067101","401060071","10670103","0","0.03","1","0","0","10670104","0","1067105"
"0","0","0","0","1067107","245","401060111","0","1067","1.2","401060151","10670102","1","1067108","0","3","1000000","401060131","1067109","710061","10670101","401060141","0","10670105","1.2","1.3","0","2","1.5","1.4","2","2","0","1067106","401060121","10670103","0","0.06","2","0","0","10670104","0","1067110"
"0","0","0","0","1067112","246","401060161","0","1067","1.6","401060201","10670102","1","1067113","0","4","1000000","401060181","1067114","710061","10670101","401060191","0","10670105","1.6","1.8","0","4","2","1.9","4","3","0","1067111","401060171","10670103","0","0.06","2","0","0","10670104","0","1067115"
"0","0","0","0","1067116","247","401060161","0","1067","2","401060201","10670102","1","1067116","0","-1","1000000","401060181","1067116","710061","10670101","401060191","0","10670105","2","2.4","0","4","2.6","2.4","5","3","0","1067116","401060171","10670103","0","0.06","2","0","0","10670104","0","1067116"
"0","0","0","0","1068102","248","401060411","0","1068","1.2","401060451","10680102","1","1068103","0","1","1000000","401060431","1068104","710071","10680101","401060441","0","10680105","1.2","1.3","0","1","1.5","1.4","1","1","0","1068101","401060421","10680103","0","0.03","1","0","0","10680104","0","1068105"
"0","0","0","0","1068107","249","401060461","0","1068","1.2","401060501","10680102","1","1068108","0","3","1000000","401060481","1068109","710071","10680101","401060491","0","10680105","1.2","1.3","0","2","1.5","1.4","2","2","0","1068106","401060471","10680103","0","0.06","2","0","0","10680104","0","1068110"
"0","0","0","0","1068112","250","401060511","0","1068","1.6","401060551","10680102","1","1068113","0","4","1000000","401060531","1068114","710071","10680101","401060541","0","10680105","1.6","1.8","0","4","2","1.9","4","3","0","1068111","401060521","10680103","0","0.06","2","0","0","10680104","0","1068115"
"0","0","0","0","1068116","251","401060511","0","1068","2","401060551","10680102","1","1068116","0","-1","1000000","401060531","1068116","710071","10680101","401060541","0","10680105","2","2.4","0","4","2.6","2.4","5","3","0","1068116","401060521","10680103","0","0.06","2","0","0","10680104","0","1068116"
"0","0","0","0","1069102","252","401060761","0","1069","1.2","401060801","10690102","1","1069103","0","1","1000000","401060781","1069104","710081","10690101","401060791","0","10690105","1.2","1.3","0","1","1.5","1.4","1","1","0","1069101","401060771","10690103","0","0.03","1","0","0","10690104","0","1069105"
"0","0","0","0","1069107","253","401060811","0","1069","1.2","401060851","10690102","1","1069108","0","3","1000000","401060831","1069109","710081","10690101","401060841","0","10690105","1.2","1.3","0","2","1.5","1.4","2","2","0","1069106","401060821","10690103","0","0.06","2","0","0","10690104","0","1069110"
"0","0","0","0","1069112","254","401060861","0","1069","1.6","401060901","10690102","1","1069113","0","4","1000000","401060881","1069114","710081","10690101","401060891","0","10690105","1.6","1.8","0","4","2","1.9","4","3","0","1069111","401060871","10690103","0","0.06","2","0","0","10690104","0","1069115"
"0","0","0","0","1069116","255","401060861","0","1069","2","401060901","10690102","1","1069116","0","-1","1000000","401060881","1069116","710081","10690101","401060891","0","10690105","2","2.4","0","4","2.6","2.4","5","3","0","1069116","401060871","10690103","0","0.06","2","0","0","10690104","0","1069116"
"0","0","0","0","1070102","256","401061111","0","1070","1.2","401061151","10700102","1","1070103","0","1","1000000","401061131","1070104","710091","10700101","401061141","0","10700105","1.2","1.3","0","1","1.5","1.4","1","1","0","1070101","401061121","10700103","0","0.03","1","0","0","10700104","0","1070105"
