33429234c0a1e43594a5a6a07e9b0888062009c16d8429c0a5185c59fd922f76,851ca2a8d905e407bab1b7a58251793980d84c778a5382861ad150841a69c588,70eacbabfb110ae2f5bc19e5c06d96d68123e8a76cb70e28d6399193554c28ef,3a2a5863103c41b89a2f6176e70cabe9bfbec315a1250a7b6ac3cb381c112680,7899db0650347c6c490e2a3f4496bbb30c8ae67a5ed2563a406ab3605d1f6bc2,c9adc799a5d64cffdc9e9ecc3c7907f384cd673cb42ca9b8d10b3602be257369,3bdf299114081e78c65f4973ff9535f16a64bcb3c0ef673362ad865954a8fa58,76deeed58241b536780bfcab915585b8718048f19523d9011a6bc3e93a854d7e,58185e9e7f7076b210240018824c539daa4ca1443522798a6b0e189f94050227,48a5f628eb26b8c3e5570864eaaea04043d3d94b1623d40872ffa0a75dfd89f4,5e511bfd2e72bbfb51c96287bb6b1613e3fc8e649f011f1d5e79f37667121bc0,05777afbc88dff6aac3c07363e7a2b3e73ec607ddbc94ff1483c64d260278c12,6c11b3b4bba2d20ef22a1803423323a47b6f154c9e8c6791a27118cf4ceac864,c1dbe3b9ca326a2c8066006971f9166406e379ba3683d5d7d89fa4e081882d05,abc3bb3550c66cbd3c6a163d5e36a0eaf69f5c2ddd0ac77e636c004254b0bbf5,93ad9f46145b27411c138d4306fadd7a586b99f7a877c05f51d02b22624cbd35,90d7e8220bb9dcbb34a8fe946200bbe15d7621618b4940e20fe2edb48de25d1b,9986f79ed526a7379aead63ea02cd7de4279eb376fc9a87cf4761ceb4e6b6299,9db0be72155c3752b9275bbfdaa2b8ba4119415af809e67ef45660fcfa775390,800ffb3408a251c8320785f801b5bdfd21e1f4d5fb3815b68b53b92f67477f5f,9b81a76f36a3d570c765fb6a1d3ac3e9ce6b3042d7cde0822eb076b93a7484b6,b6d98471393e8cc826f3f289060e396f3d15cdc7531195f81a1d439b1e317755,6729fededbac7efe7d335e246328dd7fa4c02005c6fb6188e2ae991c14849629,11cf828aca3e5503a1838ef97e04fa22f0219839d07688807f49016d03b41bdf,7dae51b628de25d2a432c8b0ae06668d003131ce0b888461a6a05f2e4e6f05a5,61cb4d38aa263265ca7f094dffb2fea954a175f9f2196bf95eb9fc5699c91b33,767e09c16620ce98848098e81fe09bb821f84112858939f14d1610f2f51c0fde,c08e2a4200ca045795cbff0c816f7c9efca14767dc617404901c180dfa4136ce,7a76dc53ef75f49cc0674a9a8076efed99739a1048df4a3fb7f81e58dcf08071,867eaa3906cbb6a85d4ef409de0c29c09219a2fc938baec6d0d351276e1ee254,5c3803dec8959309998a63b1a9b5bf752e484cb85fdf2e2d35ae4069f2ccb858,8320ae21773934fa0190ba2770c8d16fa28efc6b68c2165c318b0578f7826d9f,84f7971d02ecbbbab2f33b6656737b90c0766c354fa11e26629ac3bce0ed3c64,97f43a3738f5205d55e5c942ab8dca4bdb6bcf887d52d5cd8c2f8785275aebad,ea435e0838604e15e31571eafcb2c17ab80101bac7a155df9c0911401ee74f5b,cf55bec955e38dd6079e2ff3f55fc6271fc8ed533b6302c27bb61cc7ff87d50e,e09da73b8747ced19c4749b3ec802519fab5bb6d8e1205b959c606d7c94c3980,16e8eec15e334731d4a45ed410853c3018a86ea6cb9600c1a3d9329c406cae58,98715bd1c071b2ac191332cfeec88b9d5d86b2c67a445a270951474b47a45e7c,c32e94f3f934ed0feed26c498f9e9362092f6c42b18c3287be773908d08eefd8
"1","57","200000001","202200","1","0","0","72","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","2086","0","57","30","57","670220057","107","42137","10","0","57","0","0","57"
"1","58","200000001","202200","1","0","0","76","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","2175","0","58","30","58","670220058","112","44589","10","0","58","0","0","58"
"1","59","200000001","202200","1","0","0","80","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","2263","0","59","30","59","670220059","117","47042","10","0","59","0","0","59"
"1","60","200000001","202200","1","0","0","83","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","2351","0","60","30","60","670220060","124","49494","10","0","60","0","0","60"
"1","61","200000001","202200","1","0","0","87","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","2440","0","61","30","61","670220061","129","51945","10","0","61","0","0","61"
"1","62","200000001","202200","1","0","0","88","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","2468","0","62","30","62","670220062","130","52136","10","0","62","0","0","62"
"1","63","200000001","202200","1","0","0","88","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","2496","0","63","30","63","670220063","131","52327","10","0","63","0","0","63"
"1","64","200000001","202200","1","0","0","89","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","2524","0","64","30","64","670220064","132","52518","10","0","64","0","0","64"
"1","65","200000001","202200","1","0","0","90","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","2552","0","65","30","65","670220065","133","52709","10","0","65","0","0","65"
"1","66","200000001","202200","1","0","0","91","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","2580","0","66","30","66","670220066","134","52900","10","0","66","0","0","66"
"1","67","200000001","202200","1","0","0","91","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","2608","0","67","30","67","670220067","135","53091","10","0","67","0","0","67"
"1","68","200000001","202200","1","0","0","92","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","2635","0","68","30","68","670220068","136","53282","10","0","68","0","0","68"
"1","69","200000001","202200","1","0","0","93","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","2663","0","69","30","69","670220069","137","53473","10","0","69","0","0","69"
"1","70","200000001","202200","1","0","0","94","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","2691","0","70","30","70","670220070","138","53664","10","0","70","0","0","70"
"1","71","200000001","202200","1","0","0","94","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","2719","0","71","30","71","670220071","139","53855","10","0","71","0","0","71"
"1","1","200000006","202300","1","0","0","5","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","55","0","1","30","1","670230001","6","210","10","0","1","0","0","1"
"1","2","200000006","202300","1","0","0","5","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","61","0","2","30","2","670230002","6","233","10","0","2","0","0","2"
"1","3","200000006","202300","1","0","0","6","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","64","0","3","30","3","670230003","6","243","10","0","3","0","0","3"
"1","4","200000006","202300","1","0","0","6","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","71","0","4","30","4","670230004","7","271","10","0","4","0","0","4"
"1","5","200000006","202300","1","0","0","7","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","74","0","5","30","5","670230005","8","283","10","0","5","0","0","5"
"1","6","200000006","202300","1","0","0","7","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","77","0","6","30","6","670230006","8","296","10","0","6","0","0","6"
"1","7","200000006","202300","1","0","0","7","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","110","0","7","30","7","670230007","9","395","10","0","7","0","0","7"
"1","8","200000006","202300","1","0","0","8","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","127","0","8","30","8","670230008","9","492","10","0","8","0","0","8"
"1","9","200000006","202300","1","0","0","8","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","139","0","9","30","9","670230009","10","590","10","0","9","0","0","9"
"1","10","200000006","202300","1","0","0","9","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","144","0","10","30","10","670230010","11","688","10","0","10","0","0","10"
"1","11","200000006","202300","1","0","0","9","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","148","0","11","30","11","670230011","11","786","10","0","11","0","0","11"
"1","12","200000006","202300","1","0","0","9","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","153","0","12","30","12","670230012","11","884","10","0","12","0","0","12"
"1","13","200000006","202300","1","0","0","13","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","171","0","13","30","13","670230013","16","981","10","0","13","0","0","13"
"1","14","200000006","202300","1","0","0","13","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","171","0","14","30","14","670230014","16","1081","10","0","14","0","0","14"
"1","15","200000006","202300","1","0","0","13","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","176","0","15","30","15","670230015","17","1178","10","0","15","0","0","15"
"1","16","200000006","202300","1","0","0","13","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","181","0","16","30","16","670230016","17","1276","10","0","16","0","0","16"
"1","17","200000006","202300","1","0","0","13","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","248","0","17","30","17","670230017","17","1374","10","0","17","0","0","17"
"1","18","200000006","202300","1","0","0","13","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","252","0","18","30","18","670230018","17","1681","10","0","18","0","0","18"
"1","19","200000006","202300","1","0","0","14","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","256","0","19","30","19","670230019","18","1987","10","0","19","0","0","19"
"1","20","200000006","202300","1","0","0","14","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","259","0","20","30","20","670230020","18","2294","10","0","20","0","0","20"
"1","21","200000006","202300","1","0","0","14","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","300","0","21","30","21","670230021","18","2328","10","0","21","0","0","21"
"1","22","200000006","202300","1","0","0","14","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","338","0","22","30","22","670230022","18","2467","10","0","22","0","0","22"
"1","23","200000006","202300","1","0","0","14","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","377","0","23","30","23","670230023","18","2671","10","0","23","0","0","23"
"1","24","200000006","202300","1","0","0","21","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","416","0","24","30","24","670230024","29","2709","10","0","24","0","0","24"
"1","25","200000006","202300","1","0","0","21","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","436","0","25","30","25","670230025","29","3026","10","0","25","0","0","25"
"1","26","200000006","202300","1","0","0","21","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","456","0","26","30","26","670230026","29","3344","10","0","26","0","0","26"
"1","27","200000006","202300","1","0","0","22","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","476","0","27","30","27","670230027","29","3661","10","0","27","0","0","27"
"1","28","200000006","202300","1","0","0","22","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","497","0","28","30","28","670230028","30","3978","10","0","28","0","0","28"
"1","29","200000006","202300","1","0","0","22","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","517","0","29","30","29","670230029","30","4295","10","0","29","0","0","29"
"1","30","200000006","202300","1","0","0","22","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","537","0","30","30","30","670230030","30","4612","10","0","30","0","0","30"
"1","31","200000006","202300","1","0","0","23","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","557","0","31","30","31","670230031","30","4930","10","0","31","0","0","31"
"1","32","200000006","202300","1","0","0","23","32","1","32","0","10","0","32","32","32","0","0","32","32","32","32","32","32","32","577","0","32","30","32","670230032","31","5247","10","0","32","0","0","32"
"1","33","200000006","202300","1","0","0","23","33","1","33","0","10","0","33","33","33","0","0","33","33","33","33","33","33","33","598","0","33","30","33","670230033","31","5564","10","0","33","0","0","33"
"1","34","200000006","202300","1","0","0","23","34","1","34","0","10","0","34","34","34","0","0","34","34","34","34","34","34","34","618","0","34","30","34","670230034","31","5881","10","0","34","0","0","34"
"1","35","200000006","202300","1","0","0","24","35","1","35","0","10","0","35","35","35","0","0","35","35","35","35","35","35","35","638","0","35","30","35","670230035","31","6198","10","0","35","0","0","35"
"1","36","200000006","202300","1","0","0","24","36","1","36","0","10","0","36","36","36","0","0","36","36","36","36","36","36","36","653","0","36","30","36","670230036","32","6253","10","0","36","0","0","36"
"1","37","200000006","202300","1","0","0","24","37","1","37","0","10","0","37","37","37","0","0","37","37","37","37","37","37","37","667","0","37","30","37","670230037","32","6307","10","0","37","0","0","37"
"1","38","200000006","202300","1","0","0","24","38","1","38","0","10","0","38","38","38","0","0","38","38","38","38","38","38","38","681","0","38","30","38","670230038","32","6362","10","0","38","0","0","38"
"1","39","200000006","202300","1","0","0","25","39","1","39","0","10","0","39","39","39","0","0","39","39","39","39","39","39","39","696","0","39","30","39","670230039","32","6416","10","0","39","0","0","39"
"1","40","200000006","202300","1","0","0","30","40","1","40","0","10","0","40","40","40","0","0","40","40","40","40","40","40","40","710","0","40","30","40","670230040","36","8431","10","0","40","0","0","40"
"1","41","200000006","202300","1","0","0","35","41","1","41","0","10","0","41","41","41","0","0","41","41","41","41","41","41","41","724","0","41","30","41","670230041","40","10446","10","0","41","0","0","41"
"1","42","200000006","202300","1","0","0","36","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","738","0","42","30","42","670230042","41","10590","10","0","42","0","0","42"
"1","43","200000006","202300","1","0","0","36","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","751","0","43","30","43","670230043","43","10733","10","0","43","0","0","43"
"1","44","200000006","202300","1","0","0","37","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","765","0","44","30","44","670230044","45","10877","10","0","44","0","0","44"
"1","45","200000006","202300","1","0","0","37","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","778","0","45","30","45","670230045","47","11021","10","0","45","0","0","45"
"1","46","200000006","202300","1","0","0","38","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","792","0","46","30","46","670230046","49","11165","10","0","46","0","0","46"
"1","47","200000006","202300","1","0","0","42","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","1069","0","47","30","47","670230047","58","13835","10","0","47","0","0","47"
"1","48","200000006","202300","1","0","0","44","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","1087","0","48","30","48","670230048","62","13835","10","0","48","0","0","48"
"1","49","200000006","202300","1","0","0","46","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","1106","0","49","30","49","670230049","65","13835","10","0","49","0","0","49"
"1","50","200000006","202300","1","0","0","48","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","1125","0","50","30","50","670230050","69","13835","10","0","50","0","0","50"
"1","51","200000006","202300","1","0","0","48","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","1008","0","51","30","51","670230051","69","13835","10","0","51","0","0","51"
"1","52","200000006","202300","1","0","0","48","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","1231","0","52","30","52","670230052","70","14379","10","0","52","0","0","52"
"1","53","200000006","202300","1","0","0","48","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","1331","0","53","30","53","670230053","70","14379","10","0","53","0","0","53"
"1","54","200000006","202300","1","0","0","49","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","1331","0","54","30","54","670230054","70","16379","10","0","54","0","0","54"
"1","55","200000006","202300","1","0","0","49","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","1398","0","55","30","55","670230055","70","17046","10","0","55","0","0","55"
"1","56","200000006","202300","1","0","0","49","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","1464","0","56","30","56","670230056","70","17712","10","0","56","0","0","56"
"1","57","200000006","202300","1","0","0","49","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","1531","0","57","30","57","670230057","70","18379","10","0","57","0","0","57"
"1","58","200000006","202300","1","0","0","50","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","1531","0","58","30","58","670230058","74","18379","10","0","58","0","0","58"
"1","59","200000006","202300","1","0","0","50","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","1612","0","59","30","59","670230059","74","20762","10","0","59","0","0","59"
"1","60","200000006","202300","1","0","0","52","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","1742","0","60","30","60","670230060","77","20762","10","0","60","0","0","60"
"1","61","200000006","202300","1","0","0","52","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","1835","0","61","30","61","670230061","77","23455","10","0","61","0","0","61"
"1","62","200000006","202300","1","0","0","54","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","1890","0","62","30","62","670230062","78","23967","10","0","62","0","0","62"
"1","63","200000006","202300","1","0","0","56","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","1945","0","63","30","63","670230063","80","24480","10","0","63","0","0","63"
"1","64","200000006","202300","1","0","0","58","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","2001","0","64","30","64","670230064","81","24992","10","0","64","0","0","64"
"1","65","200000006","202300","1","0","0","60","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","2056","0","65","30","65","670230065","83","25504","10","0","65","0","0","65"
"1","66","200000006","202300","1","0","0","62","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","2111","0","66","30","66","670230066","84","26017","10","0","66","0","0","66"
"1","67","200000006","202300","1","0","0","64","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","2166","0","67","30","67","670230067","86","26529","10","0","67","0","0","67"
"1","68","200000006","202300","1","0","0","66","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","2222","0","68","30","68","670230068","87","27042","10","0","68","0","0","68"
"1","69","200000006","202300","1","0","0","68","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","2277","0","69","30","69","670230069","89","27554","10","0","69","0","0","69"
"1","70","200000006","202300","1","0","0","70","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","2332","0","70","30","70","670230070","90","28066","10","0","70","0","0","70"
"1","71","200000006","202300","1","0","0","72","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","2387","0","71","30","71","670230071","92","28579","10","0","71","0","0","71"
"1","1","200000001","202400","1","0","0","7","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","0","0","1","30","1","670240001","3","534","10","0","1","60","0","1"
"1","2","200000001","202400","1","0","0","15","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","0","0","2","30","2","670240002","3","549","10","0","2","70","0","2"
"1","3","200000001","202400","1","0","0","8","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","0","0","3","30","3","670240003","4","563","10","0","3","81","0","3"
"1","4","200000001","202400","1","0","0","8","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","0","0","4","30","4","670240004","4","563","10","0","4","81","0","4"
"1","5","200000001","202400","1","0","0","8","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","0","0","5","30","5","670240005","4","567","10","0","5","88","0","5"
"1","6","200000001","202400","1","0","0","12","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","0","0","6","30","6","670240006","6","596","10","0","6","120","0","6"
"1","7","200000001","202400","1","0","0","14","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","0","0","7","30","7","670240007","7","670","10","0","7","137","0","7"
"1","8","200000001","202400","1","0","0","14","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","0","0","8","30","8","670240008","7","746","10","0","8","154","0","8"
"1","9","200000001","202400","1","0","0","15","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","0","0","9","30","9","670240009","8","820","10","0","9","171","0","9"
"1","10","200000001","202400","1","0","0","17","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","0","0","10","30","10","670240010","10","894","10","0","10","188","0","10"
"1","11","200000001","202400","1","0","0","18","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","0","0","11","30","11","670240011","10","970","10","0","11","205","0","11"
"1","12","200000001","202400","1","0","0","21","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","0","0","12","30","12","670240012","11","1046","10","0","12","224","0","12"
"1","13","200000001","202400","1","0","0","21","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","0","0","13","30","13","670240013","12","1120","10","0","13","239","0","13"
"1","14","200000001","202400","1","0","0","22","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","0","0","14","30","14","670240014","12","1194","10","0","14","256","0","14"
"1","15","200000001","202400","1","0","0","23","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","0","0","15","30","15","670240015","13","1269","10","0","15","273","0","15"
"1","16","200000001","202400","1","0","0","25","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","0","0","16","30","16","670240016","13","1380","10","0","16","306","0","16"
"1","17","200000001","202400","1","0","0","25","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","0","0","17","30","17","670240017","13","1492","10","0","17","340","0","17"
"1","18","200000001","202400","1","0","0","25","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","0","0","18","30","18","670240018","14","2104","10","0","18","412","0","18"
"1","19","200000001","202400","1","0","0","25","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","0","0","19","30","19","670240019","14","2405","10","0","19","444","0","19"
"1","20","200000001","202400","1","0","0","28","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","0","0","20","30","20","670240020","14","2537","10","0","20","466","0","20"
"1","21","200000001","202400","1","0","0","30","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","0","0","21","30","21","670240021","16","2895","10","0","21","517","0","21"
"1","22","200000001","202400","1","0","0","33","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","0","0","22","30","22","670240022","18","3253","10","0","22","564","0","22"
"1","23","200000001","202400","1","0","0","33","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","0","0","23","30","23","670240023","18","3490","10","0","23","578","0","23"
"1","24","200000001","202400","1","0","0","33","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","0","0","24","30","24","670240024","18","3727","10","0","24","591","0","24"
"1","25","200000001","202400","1","0","0","34","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","0","0","25","30","25","670240025","19","3965","10","0","25","605","0","25"
"1","26","200000001","202400","1","0","0","34","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","0","0","26","30","26","670240026","19","4201","10","0","26","619","0","26"
"1","27","200000001","202400","1","0","0","34","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","0","0","27","30","27","670240027","19","4439","10","0","27","632","0","27"
"1","28","200000001","202400","1","0","0","34","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","0","0","28","30","28","670240028","19","4676","10","0","28","646","0","28"
"1","29","200000001","202400","1","0","0","35","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","0","0","29","30","29","670240029","19","5041","10","0","29","658","0","29"
"1","30","200000001","202400","1","0","0","35","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","0","0","30","30","30","670240030","19","5405","10","0","30","671","0","30"
"1","31","200000001","202400","1","0","0","36","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","0","0","31","30","31","670240031","20","5770","10","0","31","683","0","31"
"1","32","200000001","202400","1","0","0","37","32","1","32","0","10","0","32","32","32","0","0","32","32","32","32","32","32","32","0","0","32","30","32","670240032","20","6135","10","0","32","695","0","32"
"1","33","200000001","202400","1","0","0","37","33","1","33","0","10","0","33","33","33","0","0","33","33","33","33","33","33","33","0","0","33","30","33","670240033","20","6499","10","0","33","708","0","33"
"1","34","200000001","202400","1","0","0","38","34","1","34","0","10","0","34","34","34","0","0","34","34","34","34","34","34","34","0","0","34","30","34","670240034","20","6864","10","0","34","720","0","34"
"1","35","200000001","202400","1","0","0","41","35","1","35","0","10","0","35","35","35","0","0","35","35","35","35","35","35","35","0","0","35","30","35","670240035","22","7772","10","0","35","810","0","35"
"1","36","200000001","202400","1","0","0","44","36","1","36","0","10","0","36","36","36","0","0","36","36","36","36","36","36","36","0","0","36","30","36","670240036","23","8681","10","0","36","900","0","36"
"1","37","200000001","202400","1","0","0","47","37","1","37","0","10","0","37","37","37","0","0","37","37","37","37","37","37","37","0","0","37","30","37","670240037","25","9589","10","0","37","990","0","37"
"1","38","200000001","202400","1","0","0","49","38","1","38","0","10","0","38","38","38","0","0","38","38","38","38","38","38","38","0","0","38","30","38","670240038","26","10497","10","0","38","1081","0","38"
"1","39","200000001","202400","1","0","0","52","39","1","39","0","10","0","39","39","39","0","0","39","39","39","39","39","39","39","0","0","39","30","39","670240039","28","11405","10","0","39","1170","0","39"
"1","40","200000001","202400","1","0","0","55","40","1","40","0","10","0","40","40","40","0","0","40","40","40","40","40","40","40","0","0","40","30","40","670240040","29","12314","10","0","40","1261","0","40"
"1","41","200000001","202400","1","0","0","58","41","1","41","0","10","0","41","41","41","0","0","41","41","41","41","41","41","41","0","0","41","30","41","670240041","31","13222","10","0","41","1351","0","41"
"1","42","200000001","202400","1","0","0","59","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","0","0","42","30","42","670240042","32","13956","10","0","42","1422","0","42"
"1","43","200000001","202400","1","0","0","59","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","0","0","43","30","43","670240043","32","14691","10","0","43","1493","0","43"
"1","44","200000001","202400","1","0","0","60","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","0","0","44","30","44","670240044","33","15425","10","0","44","1564","0","44"
"1","45","200000001","202400","1","0","0","60","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","0","0","45","30","45","670240045","33","16159","10","0","45","1635","0","45"
"1","46","200000001","202400","1","0","0","61","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","0","0","46","30","46","670240046","35","16415","10","0","46","1642","0","46"
"1","47","200000001","202400","1","0","0","66","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","0","0","47","30","47","670240047","36","16815","10","0","47","1530","0","47"
"1","48","200000001","202400","1","0","0","69","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","0","0","48","30","48","670240048","37","20509","10","0","48","1604","0","48"
"1","49","200000001","202400","1","0","0","67","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","0","0","49","30","49","670240049","36","20700","10","0","49","1603","0","49"
"1","50","200000001","202400","1","0","0","69","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","0","0","50","30","50","670240050","37","21301","10","0","50","1641","0","50"
"1","51","200000001","202400","1","0","0","70","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","0","0","51","30","51","670240051","38","21902","10","0","51","1678","0","51"
"1","52","200000001","202400","1","0","0","72","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","0","0","52","30","52","670240052","39","22503","10","0","52","1716","0","52"
"1","53","200000001","202400","1","0","0","73","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","0","0","53","30","53","670240053","41","23105","10","0","53","1754","0","53"
