76cd05e6a38f9a31c055e4b7429e3ff3f85ded2cc1c6e9d2c4092570b107605d,c9d67418493c478d07a8fae1ef3ebcda40ca09c21d0793eaac381a0095b2246d,d2007a24207b05365484dc4d3257f9ba02bbab0a19ab2c8d6794ab9a5d4101c0,2fe1587ba75b2a9754002f4d9d68f180b14c66a75a3f553eb4ae691e5072e960,9ecd376445305791e3024b14921c4bd32fc8f443264177986370c2a374422e98,4a2988f68f45901adad5e2ff53c63e2d3af861aaed8bee2869d6d87b6ea6b4f6,83739ebabc5ebf30cdb55e3766b1b9b4d76254d1a395e610ae83e6208f56fbca,c4cedfb9b221f64405be610ecb1d8fd0a65b3d62f42e652a3b139465efdad7d1,11992eea048f82aa4f273f01667dfd049c5b3c4d1a95042f51416f00c96d40bf,47561e7e914284ff7a2a2fed2c2df42b2d75bff69be55a9c8514a9e0646d89f4,9d78f63822ea23cadd6d05776428111e96f8c991aa99df82de990c8b4643af75
"5146065","65081","maho_kurukuru_loopF","0","","99","1","0.2","0","maho_kurukuru_inF","3"
"5146065","65082","maho_kurukuru_loopB","0","","98","1","0.2","0","maho_kurukuru_inB","3"
"5146065","65083","kururu_kurukuru_loop","0","","130911","1","0.2","0","kururu_kurukuru_in","3"
"5146065","65084","kururu_kurukuru_loopF","0","","97","1","0.2","0","kururu_kurukuru_inF","3"
"5146065","65085","kururu_kurukuru_loopB","0","","96","1","0.2","0","kururu_kurukuru_inB","3"
"5146065","65086","0","0","","vo_apg","","","","vo_apg_0511","21"
"5146065","65087","0","13","1.1","131011","0","0","0","庫露露咕嚕轉～♪","11"
"5146065","65088","","","","0","","","","","91"
"5146065","65089","0","0","","vo_apg","","","","vo_apg_0512","21"
"5146065","65090","0","10","1","130911","0","0","0","庫露露咕嚕轉～♪","11"
"5146065","65091","","","","0","","","","","91"
"5146065","65092","0","2","0","131011","0","0","10","6","12"
"5146065","65093","0","2","0","130911","0","0","10","7","12"
"5146065","65094","","1","","106011","","0.2","","walk_normal","3"
"5146065","65095","","1","","1060","","0.2","","walk_normal","3"
"5146065","65096","3.4","-305","","106011","0","","","-376","2"
"5146065","65097","3.4","-305","","1060","0","","","-376","2"
"5146065","65098","","","","3.4","","","","0","93"
"5146065","65099","0.6","-305","","106011","14","","","-446","2"
"5146065","65100","0.6","-305","","1060","14","","","-446","2"
"5146065","65101","","0","","106011","","0","","kyaru_damage","3"
"5146065","65102","","0","","1060","","0","","kyaru_damage","3"
"5146065","65103","","","","0.8","","","","0","93"
"5146065","65104","cool_talk_jitome","0","","106011","1","0.2","0","cool_in_jitome","3"
"5146065","65105","cool_talk_jitome","0","","1060","1","0.2","0","cool_in_jitome","3"
"5146065","65106","0","0","","vo_apg","","","","vo_apg_0513","21"
"5146065","65107","1","8","0","106011","1","0","0","妳們兩個在做什麼啊……","11"
"5146065","65108","","","","0","","","","","91"
"5146065","65109","","","","65110","","","","","101"
"5146065","65110","","","","0","","","","0.2","22"
"5146066","66001","-500","140","aoi_walk_fear","1","-278","1.8","0","104011","1"
"5146066","66002","30","141","idle_normal","1","-262","1.8","0","99","5"
"5146066","66003","290","100","idle_normal_noface","1","-278","1.8","1","130911","1"
"5146066","66004","290","101","idle_normal_kururu","1","-278","1.8","1","98","5"
"5146066","66005","","","","104011","","","","201","13"
"5146066","66006","","","","130911","","","","200","13"
"5146066","66007","0","15","idle","8","-174","0.85","0","8","5"
"5146066","66008","-119","210","empty","20","-79","1","0","20","5"
"5146066","66009","0","210","empty","22","-194","1","0","22","5"
"5146066","66010","0","0","","1","1","1","","1","31"
"5146066","66011","-57.7","0","","2","1","0","","2","31"
"5146066","66012","0","0","","13","1","0","","13","31"
"5146066","66013","-69","11","","19","1","0","","19","31"
"5146066","66014","0","0","","20","1","1","","20","31"
"5146066","66015","","","","20","","","","104011","36"
"5146066","66016","","","","20","","","","99","36"
"5146066","66017","","","","20","","","","20","36"
"5146066","66018","","","","20","","","","22","36"
"5146066","66019","","","","0","","","","0","91"
"5146066","66020","","0","","0","","","","0","102"
"5146066","66021","2.7","-278","","104011","0","","","-290","2"
"5146066","66022","","1","","104011","","0.2","","aoi_walk_fear","3"
"5146066","66023","","","","2.7","","","","0","93"
"5146066","66024","","1","","104011","","0.2","","see_talk","3"
"5146066","66025","0","0","","vo_apg","","","","vo_apg_0601","21"
"5146066","66026","1","9","0","104011","1","0","0","終於來到這裡了……\n大夢想樂園……\n獨自一人來「大夢樂」沒關係吧？\n說不定邊緣人會被抓住，強制驅離……","11"
"5146066","66027","","","","0","","","","","91"
"5146066","66028","","1","","104011","","0.2","","see_idle","3"
"5146066","66029","talk_normal","0","","130911","1","0.2","0.2","smile","3"
"5146066","66030","talk_normal","0","","98","1","0.2","0.2","smile","3"
"5146066","66031","0","0","","vo_apg","","","","vo_apg_0602","21"
"5146066","66032","1","7","0","130911","1","0","0","妳就是碧小姐吧～！？\n歡迎來到大夢想樂園♪\n今天就妳一位嗎？","11"
"5146066","66033","","","","0","","","","","91"
"5146066","66034","","1","","130911","","0.2","","idle_normal_surprise","3"
"5146066","66035","","1","","104011","","0.2","","panic","3"
"5146066","66036","0","0","","vo_apg","","","","vo_apg_0603","21"
"5146066","66037","1","12","0","104011","1","0","0","嗚呀喔喔喔喔！？\n對對對、對不起！\n邊緣人要強制驅離對吧！\n我現在馬上出去～！","11"
"5146066","66038","","","","0","","","","","91"
"5146066","66039","","1","","130911","","0.2","","anger_talk_pain","3"
"5146066","66040","","1","","98","","0.2","","anger_talk_pain","3"
"5146066","66041","0","0","","vo_apg","","","","vo_apg_0604","21"
"5146066","66042","1","7","0","130911","1","0","0","請等一下請等一下！\n強制驅離是指什麼什麼～！？\n我們不會做這種事的！","11"
"5146066","66043","","","","0","","","","","91"
"5146066","66044","","1","","130911","","0.2","","idle_normal_dere","3"
"5146066","66045","surprise_talk_search_dere","0","","104011","1","0","0.1","aoi_surprise_in","3"
"5146066","66046","0","0","","vo_apg","","","","vo_apg_0605","21"
"5146066","66047","1","8","0","104011","1","0","0","竟然，對邊緣人也如此溫柔……\n服務真是周到！\n那麼，在哪裡呢？\n邊緣人專用的遊樂設施？","11"
"5146066","66048","","","","0","","","","","91"
"5146066","66049","","1","","104011","","0.2","","surprise_idle_dere","3"
"5146066","66050","kururu_guid_talk","0","","130911","1","0.2","0.2","kururu_surprise_talk_long","3"
"5146066","66051","kururu_guid_talk","0","","98","1","0.2","0.2","kururu_surprise_talk_long","3"
"5146066","66052","0","0","","vo_apg","","","","vo_apg_0606","21"
"5146066","66053","1","8","0","130911","1","0","0","咦？\n我想想我想想，\n這座摩天輪如何呢？\n雖然不是邊緣人專用……","11"
"5146066","66054","","","","0","","","","","91"
"5146066","66055","","1","","130911","","0.2","","idle_normal_noface","3"
"5146066","66056","","1","","98","","0.2","","idle_normal_kururu","3"
"5146066","66057","guts2_talk_surprise2","0","","104011","1","0.2","0","guts2_in_surprise2","3"
"5146066","66058","0","0","","vo_apg","","","","vo_apg_0607","21"
"5146066","66059","1","9","0","104011","1","0","0","我、我要搭！\n收取邊緣人費用也無妨，\n請讓我搭──！","11"
"5146066","66060","","","","0","","","","","91"
"5146066","66061","","1","","104011","","0.2","","guts2_idle_surprise2","3"
"5146066","66062","","1","","130911","","0.2","","joy_talk_dere","3"
"5146066","66063","","1","","98","","0.2","","joy_talk","3"
"5146066","66064","0","0","","vo_apg","","","","vo_apg_0608","21"
"5146066","66065","1","8","0","130911","1","0","0","費用並不會有所改變……\n所以請妳搭到滿意為止♪","11"
"5146066","66066","","","","0","","","","","91"
"5146066","66067","","","","0","","","","0","22"
"5146066","66068","idle_normal_joy","0","","130911","1","0.4","0.1","hello","3"
"5146066","66069","","1","","104011","","0.2","","walk_jog_dere","3"
"5146066","66070","2","-278","","104011","0","","","-50","2"
"5146066","66071","","","","1","","","","0","93"
"5146066","66072","","","","2","","","","1","32"
"5146066","66073","","","","1.5","","","","0","93"
"5146066","66074","0","-480","","104011","0","","","0","2"
"5146066","66075","","1","","104011","","0","","empty","3"
"5146066","66076","","","","20","","","","scale15","37"
"5146066","66077","","","","2","","","","fade_out","37"
"5146066","66078","","","","13","","","","1","32"
"5146066","66079","","","","2","","","","0","93"
"5146066","66080","0","0","","vo_apg","","","","vo_apg_0609","21"
"5146066","66081","","0","","22","","0","","0609_in","3"
"5146066","66082","","","","2.2","","","","1","93"
"5146066","66083","","0","","22","","0","","0609_mid","3"
"5146066","66084","","","","","","","","","92"
"5146066","66085","","0","","22","","0","","0609_out","3"
"5146066","66086","","","","0.2","","","","0","93"
"5146066","66087","0","-79","","20","0","","","-132","2"
"5146066","66088","0","0","","vo_apg","","","","vo_apg_0610","21"
"5146066","66089","","0","","22","","0","","0610_in","3"
"5146066","66090","","","","2.2","","","","1","93"
"5146066","66091","","0","","22","","0","","0610_mid","3"
"5146066","66092","","","","","","","","","92"
"5146066","66093","","0","","22","","0","","0610_out","3"
"5146066","66094","","","","0.2","","","","0","93"
"5146066","66095","0","0","","vo_apg","","","","vo_apg_0611","21"
"5146066","66096","","0","","22","","0","","0611_in","3"
"5146066","66097","","","","2.3","","","","1","93"
"5146066","66098","","0","","22","","0","","0611_mid","3"
"5146066","66099","","","","","","","","","92"
"5146066","66100","","0","","22","","0","","0611_out","3"
"5146066","66101","","","","0.2","","","","0","93"
"5146066","66102","","","","0","","","","0","22"
"5146066","66103","","1","","104011","","0","","empty","3"
"5146066","66104","","","","2","","","","fade_in","37"
"5146066","66105","","","","1","","","","0","93"
"5146066","66106","","","","13","","","","0","32"
"5146066","66107","","","","2","","","","fade_out","37"
"5146066","66108","","1","","130911","","0","","kururu_wish_talk_surprise_lookup","3"
"5146066","66109","","","","1","","","","0","93"
"5146066","66110","kururu_surprise_talk_joy","0","","130911","1","0.2","0.2","kururu_wish_talk_surprise_lookup","3"
"5146066","66111","0","0","","vo_apg","","","","vo_apg_0612","21"
"5146066","66112","1","8","0","130911","1","0","0","妳覺得如何呢～？\n咦，要直接坐第二趟嗎？\n呵呵，她似乎非常喜歡的樣子，\n真令人高興♪","11"
"5146066","66113","","","","0","","","","","91"
"5146066","66114","","","","0","","","","0","22"
"5146066","66115","","","","2","","","","fade_in","37"
"5146066","66116","","","","1","","","","0","93"
"5146066","66117","","","","20","","","","scale1","37"
"5146066","66118","","","","2","","","","blackroom_in","37"
"5146066","66119","1.15","1.15","","0","9","10","","20","121"
"5146066","66120","0","-248","","104011","0","","","27","2"
"5146066","66121","0","-248","","99","0","","","27","2"
"5146066","66122","","1","","104011","","0","","aoi_satori_in","3"
"5146066","66123","","1","","99","","0","","aoi_satori_in","3"
"5146066","66124","","","","0.5","","","","0","93"
"5146066","66125","0","0","","vo_apg","","","","vo_apg_0613","21"
"5146066","66126","0","5","1","104011","1","0","0","呵呵……呵呵呵呵呵……\n啊啊，這就是開悟……！","11"
"5146066","66127","","","","3","","","","","93"
"5146066","66128","","","","19","","","","1","32"
"5146066","66129","","0","","se_10055900","","","","se_10055900_satori","23"
"5146066","66130","","","","0.5","","","","","93"
"5146066","66131","aoi_satori_loop","0","","104011","1","0.2","0","aoi_satori_mid","3"
"5146066","66132","aoi_satori_loop","0","","99","1","0.2","0","aoi_satori_mid","3"
"5146066","66133","","","","4","","","","0","93"
"5146066","66134","","","","","","","","","92"
"5146066","66135","","","","66136","","","","","101"
"5146066","66136","","","","0","","","","0.2","22"
"5146067","67001","-385","106","idle_normal","1","-288","1.8","0","106611","1"
"5146067","67002","-385","107","idle_normal","3","-288","1.8","0","1066","5"
"5146067","67003","-225","103","idle_normal","1","-278","1.8","0","106511","1"
"5146067","67004","-225","104","idle_normal","2","-278","1.8","0","1065","5"
"5146067","67005","290","100","idle_normal","1","-278","1.8","1","131011","1"
"5146067","67006","","","","106611","","","","206","13"
"5146067","67007","","","","106511","","","","203","13"
"5146067","67008","","","","131011","","","","200","13"
"5146067","67009","0","15","idle","9","-174","0.85","0","9","5"
"5146067","67010","-292","210","empty","20","71","1","0","201","5"
"5146067","67011","-61","210","empty","20","71","1","0","202","5"
"5146067","67012","126","210","empty","22","-43","1","0","22","5"
"5146067","67013","0","60","empty","21","94","1","0","21","5"
"5146067","67014","0","0","","1","1","1","","1","31"
"5146067","67015","-57.7","0","","2","1","0","","2","31"
"5146067","67016","0","0","","10","1","0","","10","31"
"5146067","67017","0","0","","20","1","1","","20","31"
"5146067","67018","","","","20","","","","106611","36"
"5146067","67019","","","","20","","","","106511","36"
"5146067","67020","","","","20","","","","201","36"
"5146067","67021","","","","20","","","","202","36"
"5146067","67022","","","","20","","","","22","36"
"5146067","67023","","","","0","","","","0","91"
"5146067","67024","","0","","0","","","","0","102"
"5146067","67025","","","","1","","","","0","93"
"5146067","67026","","1","","106511","","0.2","","talk_normal_noface","3"
"5146067","67027","","1","","1065","","0.2","","talk_normal_kaya","3"
"5146067","67028","0","0","","vo_apg","","","","vo_apg_0701","21"
"5146067","67029","1","9","0","106511","1","0","0","祈梨──\n接下來搭看看這個吧。","11"
"5146067","67030","","","","0","","","","","91"
"5146067","67031","","1","","106511","","0.2","","idle_normal_look","3"
"5146067","67032","","1","","1065","","0.2","","idle_normal_look","3"
"5146067","67033","cool_talk_sad","0","","106611","1","0.2","0","cool_in_sad","3"
"5146067","67034","cool_talk_sad","0","","1066","1","0.2","0","cool_in_sad","3"
"5146067","67035","0","0","","vo_apg","","","","vo_apg_0702","21"
"5146067","67036","1","6","0","106611","1","0","0","咖啡杯～？\n這好像太孩子氣了吧？","11"
"5146067","67037","","","","0","","","","","91"
"5146067","67038","","1","","106611","","0.2","","cool_idle","3"
"5146067","67039","","1","","1066","","0.2","","cool_idle","3"
"5146067","67040","","1","","106511","","0.2","","idle_normal","3"
"5146067","67041","","1","","1065","","0.2","","idle_normal","3"
"5146067","67042","","1","","131011","","0.2","","joy_talk_normal","3"
"5146067","67043","0","0","","vo_apg","","","","vo_apg_0703","21"
"5146067","67044","1","8","0","131011","1","0","0","這座遊樂設施很受歡迎哦。\n為了締造最高旋轉紀錄，\n大家很激烈地在競爭呢♪","11"
"5146067","67045","","","","0","","","","","91"
"5146067","67046","","1","","131011","","0.2","","idle_normal","3"
"5146067","67047","doya_talk_normal","0","","106511","1","0.2","0","doya_in_normal","3"
"5146067","67048","doya_talk_normal","0","","1065","1","0.2","0","doya_in_normal","3"
"5146067","67049","0","0","","vo_apg","","","","vo_apg_0704","21"
"5146067","67050","1","7","0","106511","1","0","0","哦，那麼我們就來改寫\n最高旋轉紀錄吧。\n真步小姐，要好好幫我們算喔！","11"
"5146067","67051","","","","0","","","","","91"
"5146067","67052","","1","","106511","","0.2","","doya_idle_normal","3"
"5146067","67053","","1","","1065","","0.2","","doya_idle_normal","3"
"5146067","67054","","1","","131011","","0.2","","wish_talk_joy","3"
"5146067","67055","0","0","","vo_apg","","","","vo_apg_0705","21"
"5146067","67056","1","8","0","131011","1","0","0","好的～♪\n包在人家身上～","11"
"5146067","67057","","","","0","","","","","91"
"5146067","67058","","","","0","","","","0","22"
"5146067","67059","idle_normal","0","","131011","1","0.4","0.1","hello","3"
"5146067","67060","","1","","106611","","0.4","","walk_yareyare","3"
"5146067","67061","","1","","1066","","0.4","","walk_yareyare","3"
"5146067","67062","","1","","106511","","0.2","","walk_kyapi","3"
"5146067","67063","","1","","1065","","0.2","","walk_kyapi","3"
"5146067","67064","2","-288","","106611","0","","","-194","2"
"5146067","67065","2","-288","","1066","0","","","-194","2"
"5146067","67066","2","-278","","106511","0","","","-34","2"
"5146067","67067","2","-278","","1065","0","","","-34","2"
"5146067","67068","","","","1","","","","0","93"
"5146067","67069","","","","2","","","","1","32"
"5146067","67070","","","","1.5","","","","0","93"
"5146067","67071","","1","","se_10055900","","","","se_10055900_coffee_01","23"
"5146067","67072","0","-331","","106611","0","","","-126","2"
"5146067","67073","0","-331","","1066","0","","","-126","2"
"5146067","67074","0","-331","","106511","0","","","126","2"
"5146067","67075","0","-331","","1065","0","","","126","2"
"5146067","67076","","","","20","","","","scale15","37"
"5146067","67077","0","0","","vo_apg","","","","vo_apg_0706","21"
"5146067","67078","","0","","22","","0","","0706_in","3"
"5146067","67079","","","","3","","","","1","93"
"5146067","67080","","0","","22","","0","","0706_mid","3"
"5146067","67081","","","","","","","","","92"
"5146067","67082","","0","","22","","0","","0706_out","3"
"5146067","67083","","","","0.2","","","","0","93"
"5146067","67084","0","-43","","22","0","","","-126","2"
"5146067","67085","0","0","","vo_apg","","","","vo_apg_0707","21"
"5146067","67086","","0","","22","","0","","0707_in","3"
"5146067","67087","","","","3.7","","","","1","93"
"5146067","67088","","0","","22","","0","","0707_mid","3"
"5146067","67089","","","","","","","","","92"
"5146067","67090","","0","","22","","0","","0707_out","3"
"5146067","67091","","","","0.2","","","","0","93"
"5146067","67092","","","","0.1","","","","0","93"
"5146067","67093","","","","10","","","","1","32"
"5146067","67094","","","","10","","","","horizontal","37"
"5146067","67095","","","","se_10055900_coffee_01","","","","0.3","24"
"5146067","67096","","1","","se_10055900","","","","se_10055900_coffee_02","23"
"5146067","67097","0","-12","","202","0","","","179","2"
"5146067","67098","","","","20","","","","scale1","37"
"5146067","67099","","0.5","","30","","","","30","122"
"5146067","67100","0","0","","vo_apg","","","","vo_apg_0708","21"
"5146067","67101","","0","","202","","0","","0708_in","3"
"5146067","67102","","","","1.8","","","","1","93"
"5146067","67103","","0","","202","","0","","0708_mid","3"
"5146067","67104","","","","","","","","","92"
"5146067","67105","","0","","202","","0","","0708_out","3"
"5146067","67106","","","","0.2","","","","0","93"
"5146067","67107","0","71","","201","0","","","-237","2"
"5146067","67108","","","","20","","","","scale15","37"
"5146067","67109","0","0","","vo_apg","","","","vo_apg_0709","21"
"5146067","67110","","0","","22","","0","","0709_in","3"
"5146067","67111","","","","2.3","","","","1","93"
"5146067","67112","","0","","22","","0","","0709_mid","3"
"5146067","67113","","","","","","","","","92"
"5146067","67114","","0","","22","","0","","0709_out","3"
"5146067","67115","","","","0.2","","","","0","93"
"5146067","67116","","","","0.1","","","","0","93"
"5146067","67117","","","","20","","","","scale1","37"
"5146067","67118","0","-12","","202","0","","","0","2"
"5146067","67119","","0.5","","30","","","","30","122"
"5146067","67120","0","0","","vo_apg","","","","vo_apg_0710","21"
"5146067","67121","","0","","202","","0","","0710_in","3"
"5146067","67122","","","","2.2","","","","1","93"
"5146067","67123","","0","","202","","0","","0710_mid","3"
"5146067","67124","","","","","","","","","92"
"5146067","67125","","0","","202","","0","","0710_out","3"
"5146067","67126","","","","0.2","","","","0","93"
"5146067","67127","","","","0","","","","0","22"
"5146067","67128","","0","","202","","0","","empty","3"
"5146067","67129","","","","10","","","","0","32"
"5146067","67130","","","","1","","","","0","93"
"5146067","67131","","","","se_10055900_coffee_02","","","","0.5","24"
"5146067","67132","","1","","131011","","0","","see_guru","3"
"5146067","67133","","1","","106611","","0.2","","empty","3"
"5146067","67134","","1","","1066","","0.2","","empty","3"
"5146067","67135","0","-195","","106611","0","","","-104","2"
"5146067","67136","0","-195","","1066","0","","","-104","2"
"5146067","67137","","","","2","","","","iris_out","37"
"5146067","67138","0","-278","","106511","0","","","-129","2"
"5146067","67139","0","-278","","1065","0","","","-129","2"
"5146067","67140","","1","","106511","","0.2","","walk_normal_doya","3"
"5146067","67141","","1","","1065","","0.2","","walk_normal_doya","3"
"5146067","67142","2","-278","","106511","0","","","-290","2"
"5146067","67143","2","-278","","1065","0","","","-290","2"
"5146067","67144","0","21","","202","0","","","-290","2"
"5146067","67145","","","","106511","","","","1","4"
"5146067","67146","","","","1065","","","","1","4"
"5146067","67147","","","","2","","","","0","93"
"5146067","67148","","","","106511","","","","0","4"
"5146067","67149","","","","1065","","","","0","4"
"5146067","67150","","1","","106511","","0.2","","cool_idle_doya","3"
"5146067","67151","","1","","1065","0","0.2","","cool_idle_doya","3"
"5146067","67152","","","","0.2","","","","0","93"
"5146067","67153","cool_talk_dere","0","","106511","1","0.2","0","cool_in_nobi","3"
"5146067","67154","cool_talk_dere","0","","1065","1","0.2","0","cool_in_nobi","3"
"5146067","67155","0","0","","vo_apg","","","","vo_apg_0711","21"
"5146067","67156","1","11","0","106511","1","0","0","呼……使出全力埋頭狂轉了呢……\n那麼，轉了幾次呢？","11"
"5146067","67157","","","","0","","","","","91"
"5146067","67158","","1","","106511","","0.2","","cool_idle_doya","3"
"5146067","67159","","1","","1065","","0.2","","cool_idle_doya","3"
"5146067","67160","0","0","","vo_apg","","","","vo_apg_0712","21"
"5146067","67161","1","10","0","131011","1","0","0","咕嚕咕嚕轉～\n看著妳們轉到人家也頭昏眼花了，\n根本不知道轉了幾次呀～","11"
"5146067","67162","","","","0","","","","","91"
"5146067","67163","idle_normal_shy","0","","131011","1","0.5","0","maho_idle_normal_in","3"
"5146067","67164","surprise_talk_search","0","","106511","1","0.2","0.3","cool_talk_surprise","3"
"5146067","67165","surprise_talk_search","0","","1065","1","0.2","0.3","cool_talk_surprise","3"
"5146067","67166","0","0","","vo_apg","","","","vo_apg_0713","21"
"5146067","67167","1","10","0","106511","1","0","0","這樣啊……\n我說，祈梨，妳有數……奇怪？\n話說回來，祈梨人去哪了？","11"
"5146067","67168","","","","0","","","","","91"
"5146067","67169","","1","","106511","","0.3","","surprise_idle_talk1R","3"
"5146067","67170","","1","","1065","","0.3","","surprise_idle_talk1R","3"
"5146067","67171","","1","","131011","","0.2","","sad_talk","3"
"5146067","67172","0","0","","vo_apg","","","","vo_apg_0714","21"
"5146067","67173","1","10","0","131011","1","0","0","祈梨小姐的話，\n她整個人飛到那裡去了……","11"
"5146067","67174","","","","0","","","","","91"
"5146067","67175","","1","","131011","","0.2","","sad_idle_lookup","3"
"5146067","67176","","1","","106511","","0.2","","surprise_idle_noface_lookup","3"
"5146067","67177","","1","","1065","","0.2","","surprise_idle_kaya_lookup","3"
"5146067","67178","coffee_1_loop","0","","21","1","0","0","coffee_1_in","3"
"5146067","67179","","0","","se_10055900","","","","se_10055900_photo","23"
"5146067","67180","","","","0.5","","","","0","93"
"5146067","67181","0","0","","201","0","","","0","2"
"5146067","67182","0","0","","vo_apg","","","","vo_apg_0715","21"
"5146067","67183","1","11","0","106611","1","0","0","嗚嗚……我已經不行了……\n嘉夜夜這個……笨蛋、肌肉、\n旋轉狂……呃啊！","11"
"5146067","67184","","","","0","","","","","91"
"5146067","67185","","0","","21","","0","","coffee_1_out","3"
"5146067","67186","","0","","se_10055900","","","","se_10055900_down","23"
"5146067","67187","","","","0.7","","","","0","93"
"5146067","67188","","1","","131011","","0.2","","sad_idle_sad2_lookup","3"
"5146067","67189","surprise3_loop_lookup","0","","106511","1","0.2","0","surprise3_in_lookup","3"
"5146067","67190","surprise3_loop_lookup","0","","1065","1","0.2","0","surprise3_in_lookup","3"
"5146067","67191","0","0","","vo_apg","","","","vo_apg_0716","21"
"5146067","67192","","0.5","","30","","","","30","122"
"5146067","67193","","0","","202","","0","","0716_in","3"
"5146067","67194","","","","1.2","","","","1","93"
"5146067","67195","","0","","202","","0","","0716_mid","3"
"5146067","67196","","","","","","","","","92"
"5146067","67197","","0","","202","","0","","0716_out","3"
"5146067","67198","","","","0","","","","","91"
"5146067","67199","","","","67200","","","","","101"
"5146067","67200","","","","0","","","","0.2","22"
"5146068","68001","-385","106","idle_normal_eating_noface","1","-288","1.8","0","105811","1"
"5146068","68002","-385","107","idle_normal_eating_peko","6","-288","1.8","0","1058","5"
"5146068","68003","-225","100","idle_normal","1","-278","1.8","0","106011","1"
"5146068","68004","-225","101","idle_normal","4","-278","1.8","0","1060","5"
"5146068","68005","225","103","idle_normal_noface","1","-278","1.8","1","130911","1"
"5146068","68006","225","104","idle_normal_kururu","1","-278","1.8","1","97","5"
"5146068","68007","","","","105811","","","","206","13"
"5146068","68008","","","","106011","","","","200","13"
"5146068","68009","","","","130911","","","","203","13"
"5146068","68010","0","15","idle","9","-174","0.85","0","9","5"
"5146068","68011","-132","210","empty","20","71","1","0","20","5"
"5146068","68012","0","60","empty","21","153","1","0","21","5"
"5146068","68013","0","0","","1","1","1","","1","31"
"5146068","68014","","","","0","","","","0","91"
"5146068","68015","","0","","0","","","","0","102"
"5146068","68016","","","","1","","","","0","93"
"5146068","68017","kururu_guid_talk","0","","130911","1","0.2","0","kururu_guid_in","3"
"5146068","68018","kururu_guid_talk","0","","97","1","0.2","0","kururu_guid_in","3"
"5146068","68019","0","0","","vo_apg","","","","vo_apg_0801","21"
"5146068","68020","1","10","0","130911","1","0","0","這邊的設施是咖啡杯♪\n只要轉動正中間的方向盤，\n咖啡杯就會轉呀轉轉起來……","11"
"5146068","68021","","","","0","","","","","91"
"5146068","68022","","1","","130911","","0.2","","kururu_guid_idle","3"
"5146068","68023","","1","","97","","0.2","","kururu_guid_idle","3"
"5146068","68024","coffee_3_loop","0","","21","1","0","0","coffee_3_in","3"
"5146068","68025","","0","","se_10055900","","","","se_10055900_photo","23"
"5146068","68026","peko_notice_idle","0","","105811","1","0.2","0","peko_notice_in","3"
"5146068","68027","peko_notice_idle","0","","1058","1","0.2","0","peko_notice_in","3"
"5146068","68028","","1","","106011","","0.2","","cool_talk_surprise_lookup","3"
"5146068","68029","","1","","1060","","0.2","","cool_talk_surprise_lookup","3"
"5146068","68030","0","0","","vo_apg","","","","vo_apg_0802","21"
"5146068","68031","1","8","0","106011","1","0","0","正中間根本沒有方向盤吧？","11"
"5146068","68032","","","","0","","","","","91"
"5146068","68033","","1","","106011","","0.2","","cool_idle_talkR","3"
"5146068","68034","","1","","1060","","0.2","","cool_idle_talkR","3"
"5146068","68035","anger_talk_surprise2_lookup","0","","130911","1","0.2","0.2","hawawa_lookup","3"
"5146068","68036","","1","","97","","0.2","","hawawa","3"
"5146068","68037","0","0","","vo_apg","","","","vo_apg_0803","21"
"5146068","68038","1","8","0","130911","1","0","0","咦！？怎麼會怎麼會……\n啊，真的真的沒有！？\n到底去哪了～！？","11"
"5146068","68039","","","","0","","","","","91"
"5146068","68040","","0","","21","","0","","coffee_3_out","3"
"5146068","68041","","1","","130911","","0.2","","anger_idle_sad","3"
"5146068","68042","","1","","105811","","0.2","","sad_idle_noface","3"
"5146068","68043","sad_idle_peko_loop","1","","1058","1","0.2","0","sad_idle_peko_in","3"
"5146068","68044","0","0","","vo_apg","","","","vo_apg_0804","21"
"5146068","68045","1","10","0","105811","1","0","0","…………","11"
"5146068","68046","","","","0","","","","","91"
"5146068","68047","","","","106011","","","","1","4"
"5146068","68048","","","","1060","","","","1","4"
"5146068","68049","","1","","130911","","0.2","","idle_normal_surprise","3"
"5146068","68050","","1","","106011","","0.2","","shock_loop_doteyes","3"
"5146068","68051","","1","","1060","","0.2","","shock_loop_doteyes","3"
"5146068","68052","peko_bowbowbow_loop","0","","105811","1","0.2","0","peko_bowbowbow_in","3"
"5146068","68053","peko_bowbowbow_loop","0","","1058","1","0.2","0","peko_bowbowbow_in","3"
"5146068","68054","0","0","","vo_apg","","","","vo_apg_0805","21"
"5146068","68055","1","7","0","105811","1","0","0","對不起～！！","11"
"5146068","68056","","","","0","","","","","91"
"5146068","68057","","1","","106011","","0.2","","anger_talk_shy","3"
"5146068","68058","","1","","1060","","0.2","","anger_talk_shy","3"
"5146068","68059","0","0","","vo_apg","","","","vo_apg_0806","21"
"5146068","68060","1","9","0","106011","1","0","0","妳吃掉了嗎！？\n妳在搞什麼啦～！？","11"
"5146068","68061","","","","0","","","","","91"
"5146068","68062","","1","","106011","","0.2","","anger_idle_shy","3"
"5146068","68063","","1","","1060","","0.2","","anger_idle_shy","3"
"5146068","68064","tahaha_talk","0","","105811","1","0.2","0","tahaha_in","3"
"5146068","68065","tahaha_talk","0","","1058","1","0.2","0","tahaha_in","3"
"5146068","68066","0","0","","vo_apg","","","","vo_apg_0807","21"
