79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"","","","100","32","","0","1021317067","","1021317",""
"","","","20","32","","1","1021317068","","1021317",""
"","","","200","32","","1","1021317069","","1021317",""
"","","","300","32","","1","1021317070","","1021317",""
"","","","se_obtent_10213_drama_eat","24","","0","1021317071","","1021317",""
"","","","0","22","","0","1021317072","","1021317",""
"","","0","vo_obtent_1021317","21","","vo_obtent_1021317_05","1021317073","","1021317","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021317074","","1021317",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021317075","","1021317","0"
"","","","3.5","93","","0","1021317076","","1021317",""
"","","","1021317078","101","","","1021317077","","1021317",""
"","","","20","37","","break_2","1021317078","","1021317",""
"","","","200","37","","break_2","1021317079","","1021317",""
"","","","300","37","","break_2","1021317080","","1021317",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021317081","","1021317",""
"","","","0","22","","0","1021317082","","1021317",""
"","","0","vo_obtent_1021317","21","","vo_obtent_1021317_06","1021317083","","1021317","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021317084","","1021317","0"
"","","","4","93","","0","1021317085","","1021317",""
"","","","1021317087","101","","","1021317086","","1021317",""
"","","","20","37","","break_3","1021317087","","1021317",""
"","","","200","37","","break_3","1021317088","","1021317",""
"","","","300","37","","break_3","1021317089","","1021317",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021317090","","1021317",""
"","","","0","22","","0","1021317091","","1021317",""
"","","0","vo_obtent_1021317","21","","vo_obtent_1021317_07","1021317092","","1021317","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021317093","","1021317","0"
"","","","5","93","","0","1021317094","","1021317",""
"","","","1021317096","101","","","1021317095","","1021317",""
"","","","300","37","","break_4","1021317096","","1021317",""
"","","","21","32","","1","1021317097","","1021317",""
"","","","0.2","93","","0","1021317098","","1021317",""
"","","","0","141","","","1021317099","","1021317",""
"","","","0.1","93","","0","1021317100","","1021317",""
"","","","","92","","","1021317101","","1021317",""
"","","","1021317103","101","","","1021317102","","1021317",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021317103","","1021317",""
"","","","0","22","","0","1021317104","","1021317",""
"","","","22","32","","1","1021317105","","1021317",""
"","","","0.4","93","","0","1021317106","","1021317",""
"1","","0","1","31","","1","1021321001","1","1021321","0"
"1","","0","4","31","","4","1021321002","1","1021321","0"
"1","","0","7","31","","7","1021321003","1","1021321","0"
"1","","0","10","31","","10","1021321004","0","1021321","0"
"1","","0","20","31","","20","1021321005","0","1021321","0"
"1","","0","21","31","","21","1021321006","0","1021321","0"
"1","","0","22","31","","22","1021321007","0","1021321","0"
"1","","0","121","31","","100","1021321008","0","1021321","0"
"1","","0","221","31","","200","1021321009","0","1021321","0"
"1","","0","321","31","","300","1021321010","0","1021321","0"
"-14","empty","0","1","5","0","1","1021321011","1","1021321","27"
"-14","empty","0","4","5","0","2","1021321012","1","1021321","28"
"-14","empty","0","4","5","0","3","1021321013","1","1021321","26"
"-14","empty","0","11","5","0","4","1021321014","1","1021321","25"
"-14","empty","0","14","5","0","5","1021321015","1","1021321","24"
"-24","empty","-10","11","5","0","6","1021321016","1","1021321","13"
"-24","empty","-10","14","5","0","7","1021321017","1","1021321","12"
"-14","empty","0","0","5","0","8","1021321018","1","1021321","29"
"-19","empty","-5","0","5","0","9","1021321019","1","1021321","10"
"1","","0.7","6","6","0","0.55","1021321020","0","1021321","0.46"
"1","","0.7","7","6","0","0.55","1021321021","0","1021321","0.46"
"1","","0.7","9","6","0","0.55","1021321022","0","1021321","0.46"
"","","","1","141","","","1021321023","","1021321",""
"","","","0","91","","","1021321024","","1021321",""
"","","","0.033","93","","0","1021321025","","1021321",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021321026","","1021321","0"
"","","","1","3","0","vio_cook","1021321027","0","1021321","0"
"","","","2","3","0","vio_cook","1021321028","0","1021321","0"
"","","","3","3","0","vio_end","1021321029","0","1021321","0"
"","","","4","3","0","vio_cook","1021321030","0","1021321","0"
"","","","5","3","0","vio_white","1021321031","0","1021321","0"
"","","","6","3","0","vio_cook","1021321032","0","1021321","0"
"","","","7","3","0","vio_white","1021321033","0","1021321","0"
"","","","8","3","0","vio_cook","1021321034","0","1021321","0"
"","","","9","3","0","vio_cook_w","1021321035","0","1021321","0"
"","","","3","93","","0","1021321036","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_01","1021321037","","1021321","0"
"","","","2.366","93","","0","1021321038","","1021321",""
"","","","1021321040","101","","","1021321039","","1021321",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021321040","","1021321",""
"","","","0","22","","0","1021321041","","1021321",""
"0","","1","1","6","0","1","1021321042","0","1021321","1"
"0","","1","2","6","0","1","1021321043","0","1021321","1"
"0","","1","3","6","0","1","1021321044","0","1021321","1"
"0","","1","4","6","0","1","1021321045","0","1021321","1"
"0","","1","5","6","0","1","1021321046","0","1021321","1"
"0","","1","6","6","0","1","1021321047","0","1021321","1"
"0","","1","7","6","0","1","1021321048","0","1021321","1"
"0","","1","8","6","0","1","1021321049","0","1021321","1"
"0","","1","9","6","0","1","1021321050","0","1021321","1"
"","","","1","37","","eat","1021321051","","1021321",""
"","","","4","32","","0","1021321052","","1021321",""
"","","","7","32","","0","1021321053","","1021321",""
"","","","10","32","","1","1021321054","","1021321",""
"","","","100","32","","1","1021321055","","1021321",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021321056","","1021321","0"
"","","","0","93","","0","1021321057","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_02","1021321058","","1021321","0"
"","","","2.8","93","","0","1021321059","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_03","1021321060","","1021321","0"
"","","","2.6","93","","0","1021321061","","1021321",""
"","","","2","26","","","1021321062","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_04","1021321063","","1021321","0"
"","","","2.5","93","","0","1021321064","","1021321",""
"","","","1021321066","101","","","1021321065","","1021321",""
"","","","10","32","","0","1021321066","","1021321",""
"","","","100","32","","0","1021321067","","1021321",""
"","","","20","32","","1","1021321068","","1021321",""
"","","","200","32","","1","1021321069","","1021321",""
"","","","300","32","","1","1021321070","","1021321",""
"","","","se_obtent_10213_drama_eat","24","","0","1021321071","","1021321",""
"","","","0","22","","0","1021321072","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_05","1021321073","","1021321","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021321074","","1021321",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021321075","","1021321","0"
"","","","3.5","93","","0","1021321076","","1021321",""
"","","","1021321078","101","","","1021321077","","1021321",""
"","","","20","37","","break_2","1021321078","","1021321",""
"","","","200","37","","break_2","1021321079","","1021321",""
"","","","300","37","","break_2","1021321080","","1021321",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021321081","","1021321",""
"","","","0","22","","0","1021321082","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_06","1021321083","","1021321","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021321084","","1021321","0"
"","","","4","93","","0","1021321085","","1021321",""
"","","","1021321087","101","","","1021321086","","1021321",""
"","","","20","37","","break_3","1021321087","","1021321",""
"","","","200","37","","break_3","1021321088","","1021321",""
"","","","300","37","","break_3","1021321089","","1021321",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021321090","","1021321",""
"","","","0","22","","0","1021321091","","1021321",""
"","","0","vo_obtent_1021321","21","","vo_obtent_1021321_07","1021321092","","1021321","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021321093","","1021321","0"
"","","","5","93","","0","1021321094","","1021321",""
"","","","1021321096","101","","","1021321095","","1021321",""
"","","","300","37","","break_4","1021321096","","1021321",""
"","","","21","32","","1","1021321097","","1021321",""
"","","","0.2","93","","0","1021321098","","1021321",""
"","","","0","141","","","1021321099","","1021321",""
"","","","0.1","93","","0","1021321100","","1021321",""
"","","","","92","","","1021321101","","1021321",""
"","","","1021321103","101","","","1021321102","","1021321",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021321103","","1021321",""
"","","","0","22","","0","1021321104","","1021321",""
"","","","22","32","","1","1021321105","","1021321",""
"","","","0.4","93","","0","1021321106","","1021321",""
"1","","0","1","31","","1","1021322001","1","1021322","0"
"1","","0","4","31","","4","1021322002","1","1021322","0"
"1","","0","7","31","","7","1021322003","1","1021322","0"
"1","","0","10","31","","10","1021322004","0","1021322","0"
"1","","0","20","31","","20","1021322005","0","1021322","0"
"1","","0","21","31","","21","1021322006","0","1021322","0"
"1","","0","22","31","","22","1021322007","0","1021322","0"
"1","","0","122","31","","100","1021322008","0","1021322","0"
"1","","0","222","31","","200","1021322009","0","1021322","0"
"1","","0","322","31","","300","1021322010","0","1021322","0"
"-14","empty","0","1","5","0","1","1021322011","1","1021322","27"
"-14","empty","0","4","5","0","2","1021322012","1","1021322","28"
"-14","empty","0","4","5","0","3","1021322013","1","1021322","26"
"-14","empty","0","11","5","0","4","1021322014","1","1021322","25"
"-14","empty","0","14","5","0","5","1021322015","1","1021322","24"
"-24","empty","-10","11","5","0","6","1021322016","1","1021322","13"
"-24","empty","-10","14","5","0","7","1021322017","1","1021322","12"
"-14","empty","0","0","5","0","8","1021322018","1","1021322","29"
"-19","empty","-5","0","5","0","9","1021322019","1","1021322","10"
"1","","0.7","6","6","0","0.55","1021322020","0","1021322","0.46"
"1","","0.7","7","6","0","0.55","1021322021","0","1021322","0.46"
"1","","0.7","9","6","0","0.55","1021322022","0","1021322","0.46"
"","","","1","141","","","1021322023","","1021322",""
"","","","0","91","","","1021322024","","1021322",""
"","","","0.033","93","","0","1021322025","","1021322",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021322026","","1021322","0"
"","","","1","3","0","vio_cook","1021322027","0","1021322","0"
"","","","2","3","0","vio_cook","1021322028","0","1021322","0"
"","","","3","3","0","vio_end","1021322029","0","1021322","0"
"","","","4","3","0","vio_cook","1021322030","0","1021322","0"
"","","","5","3","0","vio_white","1021322031","0","1021322","0"
"","","","6","3","0","vio_cook","1021322032","0","1021322","0"
"","","","7","3","0","vio_white","1021322033","0","1021322","0"
"","","","8","3","0","vio_cook","1021322034","0","1021322","0"
"","","","9","3","0","vio_cook_w","1021322035","0","1021322","0"
"","","","3","93","","0","1021322036","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_01","1021322037","","1021322","0"
"","","","2.366","93","","0","1021322038","","1021322",""
"","","","1021322040","101","","","1021322039","","1021322",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021322040","","1021322",""
"","","","0","22","","0","1021322041","","1021322",""
"0","","1","1","6","0","1","1021322042","0","1021322","1"
"0","","1","2","6","0","1","1021322043","0","1021322","1"
"0","","1","3","6","0","1","1021322044","0","1021322","1"
"0","","1","4","6","0","1","1021322045","0","1021322","1"
"0","","1","5","6","0","1","1021322046","0","1021322","1"
"0","","1","6","6","0","1","1021322047","0","1021322","1"
"0","","1","7","6","0","1","1021322048","0","1021322","1"
"0","","1","8","6","0","1","1021322049","0","1021322","1"
"0","","1","9","6","0","1","1021322050","0","1021322","1"
"","","","1","37","","eat","1021322051","","1021322",""
"","","","4","32","","0","1021322052","","1021322",""
"","","","7","32","","0","1021322053","","1021322",""
"","","","10","32","","1","1021322054","","1021322",""
"","","","100","32","","1","1021322055","","1021322",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021322056","","1021322","0"
"","","","0","93","","0","1021322057","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_02","1021322058","","1021322","0"
"","","","2.8","93","","0","1021322059","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_03","1021322060","","1021322","0"
"","","","2.6","93","","0","1021322061","","1021322",""
"","","","2","26","","","1021322062","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_04","1021322063","","1021322","0"
"","","","2.5","93","","0","1021322064","","1021322",""
"","","","1021322066","101","","","1021322065","","1021322",""
"","","","10","32","","0","1021322066","","1021322",""
"","","","100","32","","0","1021322067","","1021322",""
"","","","20","32","","1","1021322068","","1021322",""
"","","","200","32","","1","1021322069","","1021322",""
"","","","300","32","","1","1021322070","","1021322",""
"","","","se_obtent_10213_drama_eat","24","","0","1021322071","","1021322",""
"","","","0","22","","0","1021322072","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_05","1021322073","","1021322","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021322074","","1021322",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021322075","","1021322","0"
"","","","3.5","93","","0","1021322076","","1021322",""
"","","","1021322078","101","","","1021322077","","1021322",""
"","","","20","37","","break_2","1021322078","","1021322",""
"","","","200","37","","break_2","1021322079","","1021322",""
"","","","300","37","","break_2","1021322080","","1021322",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021322081","","1021322",""
"","","","0","22","","0","1021322082","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_06","1021322083","","1021322","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021322084","","1021322","0"
"","","","4","93","","0","1021322085","","1021322",""
"","","","1021322087","101","","","1021322086","","1021322",""
"","","","20","37","","break_3","1021322087","","1021322",""
"","","","200","37","","break_3","1021322088","","1021322",""
"","","","300","37","","break_3","1021322089","","1021322",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021322090","","1021322",""
"","","","0","22","","0","1021322091","","1021322",""
"","","0","vo_obtent_1021322","21","","vo_obtent_1021322_07","1021322092","","1021322","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021322093","","1021322","0"
"","","","5","93","","0","1021322094","","1021322",""
"","","","1021322096","101","","","1021322095","","1021322",""
"","","","300","37","","break_4","1021322096","","1021322",""
"","","","21","32","","1","1021322097","","1021322",""
"","","","0.2","93","","0","1021322098","","1021322",""
"","","","0","141","","","1021322099","","1021322",""
"","","","0.1","93","","0","1021322100","","1021322",""
"","","","","92","","","1021322101","","1021322",""
"","","","1021322103","101","","","1021322102","","1021322",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021322103","","1021322",""
"","","","0","22","","0","1021322104","","1021322",""
"","","","22","32","","1","1021322105","","1021322",""
"","","","0.4","93","","0","1021322106","","1021322",""
"1","","0","1","31","","1","1021323001","1","1021323","0"
"1","","0","4","31","","4","1021323002","1","1021323","0"
"1","","0","7","31","","7","1021323003","1","1021323","0"
"1","","0","10","31","","10","1021323004","0","1021323","0"
"1","","0","20","31","","20","1021323005","0","1021323","0"
"1","","0","21","31","","21","1021323006","0","1021323","0"
"1","","0","22","31","","22","1021323007","0","1021323","0"
"1","","0","123","31","","100","1021323008","0","1021323","0"
"1","","0","223","31","","200","1021323009","0","1021323","0"
"1","","0","323","31","","300","1021323010","0","1021323","0"
"-14","empty","0","1","5","0","1","1021323011","1","1021323","27"
"-14","empty","0","4","5","0","2","1021323012","1","1021323","28"
"-14","empty","0","4","5","0","3","1021323013","1","1021323","26"
"-14","empty","0","11","5","0","4","1021323014","1","1021323","25"
"-14","empty","0","14","5","0","5","1021323015","1","1021323","24"
"-24","empty","-10","11","5","0","6","1021323016","1","1021323","13"
"-24","empty","-10","14","5","0","7","1021323017","1","1021323","12"
"-14","empty","0","0","5","0","8","1021323018","1","1021323","29"
"-19","empty","-5","0","5","0","9","1021323019","1","1021323","10"
"1","","0.7","6","6","0","0.55","1021323020","0","1021323","0.46"
"1","","0.7","7","6","0","0.55","1021323021","0","1021323","0.46"
"1","","0.7","9","6","0","0.55","1021323022","0","1021323","0.46"
"","","","1","141","","","1021323023","","1021323",""
"","","","0","91","","","1021323024","","1021323",""
"","","","0.033","93","","0","1021323025","","1021323",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021323026","","1021323","0"
"","","","1","3","0","vio_cook","1021323027","0","1021323","0"
"","","","2","3","0","vio_cook","1021323028","0","1021323","0"
"","","","3","3","0","vio_end","1021323029","0","1021323","0"
"","","","4","3","0","vio_cook","1021323030","0","1021323","0"
"","","","5","3","0","vio_white","1021323031","0","1021323","0"
"","","","6","3","0","vio_cook","1021323032","0","1021323","0"
"","","","7","3","0","vio_white","1021323033","0","1021323","0"
"","","","8","3","0","vio_cook","1021323034","0","1021323","0"
"","","","9","3","0","vio_cook_w","1021323035","0","1021323","0"
"","","","3","93","","0","1021323036","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_01","1021323037","","1021323","0"
"","","","2.366","93","","0","1021323038","","1021323",""
"","","","1021323040","101","","","1021323039","","1021323",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021323040","","1021323",""
"","","","0","22","","0","1021323041","","1021323",""
"0","","1","1","6","0","1","1021323042","0","1021323","1"
"0","","1","2","6","0","1","1021323043","0","1021323","1"
"0","","1","3","6","0","1","1021323044","0","1021323","1"
"0","","1","4","6","0","1","1021323045","0","1021323","1"
"0","","1","5","6","0","1","1021323046","0","1021323","1"
"0","","1","6","6","0","1","1021323047","0","1021323","1"
"0","","1","7","6","0","1","1021323048","0","1021323","1"
"0","","1","8","6","0","1","1021323049","0","1021323","1"
"0","","1","9","6","0","1","1021323050","0","1021323","1"
"","","","1","37","","eat","1021323051","","1021323",""
"","","","4","32","","0","1021323052","","1021323",""
"","","","7","32","","0","1021323053","","1021323",""
"","","","10","32","","1","1021323054","","1021323",""
"","","","100","32","","1","1021323055","","1021323",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021323056","","1021323","0"
"","","","0","93","","0","1021323057","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_02","1021323058","","1021323","0"
"","","","2.8","93","","0","1021323059","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_03","1021323060","","1021323","0"
"","","","2.6","93","","0","1021323061","","1021323",""
"","","","2","26","","","1021323062","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_04","1021323063","","1021323","0"
"","","","2.5","93","","0","1021323064","","1021323",""
"","","","1021323066","101","","","1021323065","","1021323",""
"","","","10","32","","0","1021323066","","1021323",""
"","","","100","32","","0","1021323067","","1021323",""
"","","","20","32","","1","1021323068","","1021323",""
"","","","200","32","","1","1021323069","","1021323",""
"","","","300","32","","1","1021323070","","1021323",""
"","","","se_obtent_10213_drama_eat","24","","0","1021323071","","1021323",""
"","","","0","22","","0","1021323072","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_05","1021323073","","1021323","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021323074","","1021323",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021323075","","1021323","0"
"","","","3.5","93","","0","1021323076","","1021323",""
"","","","1021323078","101","","","1021323077","","1021323",""
"","","","20","37","","break_2","1021323078","","1021323",""
"","","","200","37","","break_2","1021323079","","1021323",""
"","","","300","37","","break_2","1021323080","","1021323",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021323081","","1021323",""
"","","","0","22","","0","1021323082","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_06","1021323083","","1021323","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021323084","","1021323","0"
"","","","4","93","","0","1021323085","","1021323",""
"","","","1021323087","101","","","1021323086","","1021323",""
"","","","20","37","","break_3","1021323087","","1021323",""
"","","","200","37","","break_3","1021323088","","1021323",""
"","","","300","37","","break_3","1021323089","","1021323",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021323090","","1021323",""
"","","","0","22","","0","1021323091","","1021323",""
"","","0","vo_obtent_1021323","21","","vo_obtent_1021323_07","1021323092","","1021323","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021323093","","1021323","0"
"","","","5","93","","0","1021323094","","1021323",""
"","","","1021323096","101","","","1021323095","","1021323",""
"","","","300","37","","break_4","1021323096","","1021323",""
"","","","21","32","","1","1021323097","","1021323",""
"","","","0.2","93","","0","1021323098","","1021323",""
"","","","0","141","","","1021323099","","1021323",""
"","","","0.1","93","","0","1021323100","","1021323",""
"","","","","92","","","1021323101","","1021323",""
"","","","1021323103","101","","","1021323102","","1021323",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021323103","","1021323",""
"","","","0","22","","0","1021323104","","1021323",""
"","","","22","32","","1","1021323105","","1021323",""
"","","","0.4","93","","0","1021323106","","1021323",""
"1","","0","1","31","","1","1021324001","1","1021324","0"
"1","","0","4","31","","4","1021324002","1","1021324","0"
"1","","0","7","31","","7","1021324003","1","1021324","0"
"1","","0","10","31","","10","1021324004","0","1021324","0"
"1","","0","20","31","","20","1021324005","0","1021324","0"
"1","","0","21","31","","21","1021324006","0","1021324","0"
"1","","0","22","31","","22","1021324007","0","1021324","0"
"1","","0","124","31","","100","1021324008","0","1021324","0"
"1","","0","224","31","","200","1021324009","0","1021324","0"
"1","","0","324","31","","300","1021324010","0","1021324","0"
"-14","empty","0","1","5","0","1","1021324011","1","1021324","27"
"-14","empty","0","4","5","0","2","1021324012","1","1021324","28"
"-14","empty","0","4","5","0","3","1021324013","1","1021324","26"
"-14","empty","0","11","5","0","4","1021324014","1","1021324","25"
"-14","empty","0","14","5","0","5","1021324015","1","1021324","24"
"-24","empty","-10","11","5","0","6","1021324016","1","1021324","13"
"-24","empty","-10","14","5","0","7","1021324017","1","1021324","12"
"-14","empty","0","0","5","0","8","1021324018","1","1021324","29"
"-19","empty","-5","0","5","0","9","1021324019","1","1021324","10"
"1","","0.7","6","6","0","0.55","1021324020","0","1021324","0.46"
"1","","0.7","7","6","0","0.55","1021324021","0","1021324","0.46"
"1","","0.7","9","6","0","0.55","1021324022","0","1021324","0.46"
"","","","1","141","","","1021324023","","1021324",""
"","","","0","91","","","1021324024","","1021324",""
"","","","0.033","93","","0","1021324025","","1021324",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021324026","","1021324","0"
"","","","1","3","0","vio_cook","1021324027","0","1021324","0"
"","","","2","3","0","vio_cook","1021324028","0","1021324","0"
"","","","3","3","0","vio_end","1021324029","0","1021324","0"
"","","","4","3","0","vio_cook","1021324030","0","1021324","0"
"","","","5","3","0","vio_white","1021324031","0","1021324","0"
"","","","6","3","0","vio_cook","1021324032","0","1021324","0"
"","","","7","3","0","vio_white","1021324033","0","1021324","0"
"","","","8","3","0","vio_cook","1021324034","0","1021324","0"
"","","","9","3","0","vio_cook_w","1021324035","0","1021324","0"
"","","","3","93","","0","1021324036","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_01","1021324037","","1021324","0"
"","","","2.366","93","","0","1021324038","","1021324",""
"","","","1021324040","101","","","1021324039","","1021324",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021324040","","1021324",""
"","","","0","22","","0","1021324041","","1021324",""
"0","","1","1","6","0","1","1021324042","0","1021324","1"
"0","","1","2","6","0","1","1021324043","0","1021324","1"
"0","","1","3","6","0","1","1021324044","0","1021324","1"
"0","","1","4","6","0","1","1021324045","0","1021324","1"
"0","","1","5","6","0","1","1021324046","0","1021324","1"
"0","","1","6","6","0","1","1021324047","0","1021324","1"
"0","","1","7","6","0","1","1021324048","0","1021324","1"
"0","","1","8","6","0","1","1021324049","0","1021324","1"
"0","","1","9","6","0","1","1021324050","0","1021324","1"
"","","","1","37","","eat","1021324051","","1021324",""
"","","","4","32","","0","1021324052","","1021324",""
"","","","7","32","","0","1021324053","","1021324",""
"","","","10","32","","1","1021324054","","1021324",""
"","","","100","32","","1","1021324055","","1021324",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021324056","","1021324","0"
"","","","0","93","","0","1021324057","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_02","1021324058","","1021324","0"
"","","","2.8","93","","0","1021324059","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_03","1021324060","","1021324","0"
"","","","2.6","93","","0","1021324061","","1021324",""
"","","","2","26","","","1021324062","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_04","1021324063","","1021324","0"
"","","","2.5","93","","0","1021324064","","1021324",""
"","","","1021324066","101","","","1021324065","","1021324",""
"","","","10","32","","0","1021324066","","1021324",""
"","","","100","32","","0","1021324067","","1021324",""
"","","","20","32","","1","1021324068","","1021324",""
"","","","200","32","","1","1021324069","","1021324",""
"","","","300","32","","1","1021324070","","1021324",""
"","","","se_obtent_10213_drama_eat","24","","0","1021324071","","1021324",""
"","","","0","22","","0","1021324072","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_05","1021324073","","1021324","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021324074","","1021324",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021324075","","1021324","0"
"","","","3.5","93","","0","1021324076","","1021324",""
"","","","1021324078","101","","","1021324077","","1021324",""
"","","","20","37","","break_2","1021324078","","1021324",""
"","","","200","37","","break_2","1021324079","","1021324",""
"","","","300","37","","break_2","1021324080","","1021324",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021324081","","1021324",""
"","","","0","22","","0","1021324082","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_06","1021324083","","1021324","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021324084","","1021324","0"
"","","","4","93","","0","1021324085","","1021324",""
"","","","1021324087","101","","","1021324086","","1021324",""
"","","","20","37","","break_3","1021324087","","1021324",""
"","","","200","37","","break_3","1021324088","","1021324",""
"","","","300","37","","break_3","1021324089","","1021324",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021324090","","1021324",""
"","","","0","22","","0","1021324091","","1021324",""
"","","0","vo_obtent_1021324","21","","vo_obtent_1021324_07","1021324092","","1021324","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021324093","","1021324","0"
"","","","5","93","","0","1021324094","","1021324",""
"","","","1021324096","101","","","1021324095","","1021324",""
"","","","300","37","","break_4","1021324096","","1021324",""
"","","","21","32","","1","1021324097","","1021324",""
"","","","0.2","93","","0","1021324098","","1021324",""
"","","","0","141","","","1021324099","","1021324",""
"","","","0.1","93","","0","1021324100","","1021324",""
"","","","","92","","","1021324101","","1021324",""
"","","","1021324103","101","","","1021324102","","1021324",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021324103","","1021324",""
"","","","0","22","","0","1021324104","","1021324",""
"","","","22","32","","1","1021324105","","1021324",""
"","","","0.4","93","","0","1021324106","","1021324",""
"1","","0","1","31","","1","1021325001","1","1021325","0"
"1","","0","4","31","","4","1021325002","1","1021325","0"
"1","","0","7","31","","7","1021325003","1","1021325","0"
"1","","0","10","31","","10","1021325004","0","1021325","0"
