b9cea987209b483c60238a9ec952a4ab333dd1ec0a0f1a21ffe099f663a0e200,5993e25a3e05be1c0470060a0faaf24ce667aac693447a73e6bf00986ab6f9c9,f00b506b85e3700f22ad5635df0bdda785478ffa045888f609aebabea8a38ef8,501e373628278a82efddf271d9e309656e43936d290751719e8f9153ac378fb6,06017a36be07f3747f021fd85be5ffebf9d5f7937a4b63d7e59bc8ceadd9a98d,de390c1cadc52732dc00b39925954595ae78534b0f9904b260d57bfd4af01d57,7d86e86cf2aa0f605d097db1456457d8ac6c38bf4cc3955970a7b3ed94889d44,58e4e54984f00838d45ea8233a9fcbad4a63ae9bbc867dc49000405d60c4aafb,e276d493834762c33a83cae295ad95fc7523931914b1b549f56f96bc35b9e0d4,e2323e6df80f52104561da6708290766fb71d1709512f236d3bcb7529d1b4e19,07a1482e015e93a70b13c7c1f275df95b98ba9d7da853f7534483f3f2941c5db,898329cc90c1ca8304181eb95fb112954c91cb83d653ba4e9d0437a3cb2fa6ed,f53321e76e17a866804215c7f0c6cddc1c41f594628c1df3254716c18274ccf3,5bd852938fbe4b811b5e0571cdf3c64d04889eaa6d63d7624af5acca91fa57de,4b1938ae54dbc13b562aef803cf999edbd88dc74b4d2aca19370e91599fcca1b,44158a4f1779f44ee785a953f363f4d909c6ce2d9fd3af8c9f58e8d90c33fba7
"90006","80","2","1059110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1059111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1059112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1059113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1059114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1059115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1059116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1060101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1060102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1060103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1060104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1060105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1060106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1060107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1060108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1060109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1060110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1060111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1060112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1060113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1060114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1060115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1060116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1061101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1061102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1061103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1061104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1061105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1061106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1061107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1061108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1061109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1061110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1061111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1061112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1061113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1061114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1061115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1061116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1063101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1063102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1063103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1063104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1063105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1063106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1063107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1063108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1063109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1063110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1063111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1063112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1063113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1063114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1063115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1063116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1064101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1064102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1064103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1064104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1064105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1064106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1064107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1064108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1064109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1064110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1064111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1064112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1064113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1064114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1064115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1064116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1065101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1065102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1065103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1065104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1065105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1065106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1065107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1065108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1065109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1065110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1065111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1065112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1065113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1065114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1065115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1065116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1066101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1066102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1066103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1066104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1066105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1066106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1066107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1066108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1066109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1066110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1066111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1066112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1066113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1066114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1066115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1066116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1067101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1067102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1067103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1067104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1067105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1067106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1067107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1067108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1067109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1067110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1067111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1067112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1067113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1067114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1067115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1067116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1068101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1068102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1068103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1068104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1068105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1068106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1068107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1068108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1068109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1068110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1068111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1068112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1068113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1068114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1068115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1068116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1069101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1069102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1069103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1069104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1069105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1069106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1069107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1069108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1069109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1069110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1069111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1069112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1069113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1069114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1069115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1069116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1070101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1070102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1070103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1070104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1070105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1070106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1070107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1070108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1070109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1070110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1070111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1070112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1070113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1070114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1070115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1070116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1071101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1071102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1071103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1071104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1071105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1071106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1071107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1071108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1071109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1071110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1071111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1071112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1071113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1071114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1071115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1071116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1072101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1072102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1072103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1072104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1072105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1072106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1072107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1072108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1072109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1072110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1072111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1072112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1072113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1072114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1072115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1072116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1073101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1073102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1073103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1073104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1073105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1073106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1073107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1073108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1073109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1073110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1073111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1073112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1073113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1073114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1073115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1073116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1074101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1074102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1074103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1074104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1074105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1074106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1074107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1074108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1074109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1074110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1074111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1074112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1074113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1074114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1074115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1074116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1075101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1075102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1075103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1075104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1075105","8","0","2","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1075106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1075107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1075108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1075109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1075110","8","0","1","0","0","0","91002","100","2","0","0","31025"
"90006","20","2","1075111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1075112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1075113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1075114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1075115","8","0","1","0","0","0","91002","100","2","0","0","31025"
"0","25000","0","1075116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1076101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1076102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1076103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1076104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1076105","8","0","2","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1076106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1076107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1076108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1076109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1076110","8","0","1","0","0","0","91002","100","2","0","0","31042"
"90006","20","2","1076111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1076112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1076113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1076114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1076115","8","0","1","0","0","0","91002","100","2","0","0","31042"
"0","25000","0","1076116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1077101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1077102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1077103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1077104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1077105","8","0","2","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1077106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1077107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1077108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1077109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1077110","8","0","1","0","0","0","91002","100","2","0","0","31022"
"90006","20","2","1077111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1077112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1077113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1077114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1077115","8","0","1","0","0","0","91002","100","2","0","0","31022"
"0","25000","0","1077116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1078101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1078102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1078103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1078104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1078105","8","0","2","0","0","0","91002","100","2","0","0","31214"
"90006","20","2","1078106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1078107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1078108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1078109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1078110","8","0","1","0","0","0","91002","100","2","0","0","31214"
"90006","20","2","1078111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1078112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1078113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1078114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1078115","8","0","1","0","0","0","91002","100","2","0","0","31214"
"0","25000","0","1078116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1079101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1079102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1079103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1079104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1079105","8","0","2","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1079106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1079107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1079108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1079109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1079110","8","0","1","0","0","0","91002","100","2","0","0","31043"
"90006","20","2","1079111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1079112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1079113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1079114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1079115","8","0","1","0","0","0","91002","100","2","0","0","31043"
"0","25000","0","1079116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1080101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1080102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1080103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1080104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1080105","8","0","2","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1080106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1080107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1080108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1080109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1080110","8","0","1","0","0","0","91002","100","2","0","0","31018"
"90006","20","2","1080111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1080112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1080113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1080114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1080115","8","0","1","0","0","0","91002","100","2","0","0","31018"
"0","25000","0","1080116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1081101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1081102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1081103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1081104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1081105","8","0","2","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1081106","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","25","2","1081107","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","30","2","1081108","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","40","2","1081109","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","80","2","1081110","8","0","1","0","0","0","91002","100","2","0","0","31145"
"90006","20","2","1081111","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","25","2","1081112","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","30","2","1081113","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","40","2","1081114","8","0","0","0","0","0","91002","60","2","0","0","0"
"90006","80","2","1081115","8","0","1","0","0","0","91002","100","2","0","0","31145"
"0","25000","0","1081116","12","0","0","0","0","0","94002","0","0","0","0","0"
"90006","40","2","1082101","8","0","0","0","0","0","91002","20","2","0","0","0"
"90006","50","2","1082102","8","0","0","0","0","0","91002","30","2","0","0","0"
"90006","75","2","1082103","8","0","0","0","0","0","91002","40","2","0","0","0"
"90006","100","2","1082104","8","0","0","0","0","0","91002","50","2","0","0","0"
"90006","150","2","1082105","8","0","2","0","0","0","91002","100","2","0","0","31025"
