a2f0ca9750e0e9a7f603a08979245759f89a781326217b76d9ff57298094091f,e36c6aee83a1d4b8bcb30d527b37d91cba85c14124ea3f1f6ba1405c5bfa9db1,ee2274e63e7ad471bc882cc427475f621be31d40660743e324eec99a913e4092,19fddec3633bcbc8a422d0042764ffe111e8bb38596a47b1c43f7d6bf0527f12,d6a4916ba24fc8f16af7f9bce15baaa510f1359872a1e412adb5c685a34ecf2d,927cb11710a97f37c295f238f3d1ef3728ef4b7835e44b69bead1838a75bc251,771947bc16b2f8f8f33609d1a35d6afcb77c969b7ba8ed61d709a7d043fdbcc2,691bf6980a598b41e74d7b9efe96eeeebd8de193b822d5d52d66328dd2a1e236,3f8105aeaf36d1179a6c65de9f0591ea4328b7edc9eb12bb8c0fecc99eb12044,684f40a8468e0ad710b3ff7ee3da7b152c4b1cfee524d995c0455b9d5e124a88,c6c3df54ff157b7ef260fc8b15ff5c45f88b4130da5b266267d61b612336b235,13775719540dc10010aec86e7844096fcc214bf9e86632f1981d1b63b2b5609f,71086888e74f23eca6b9ca08fba31f430219166c29600f5b7a0eafdc335c8270,bc05c3aeee7b1819e45c8964811eed4a13a84499caa86303df7a277a9972ab22,b1466ea75f64c15a4fbf81f61f97791aba9130f0810e2efc8c3f08f554ba5b6a,88073180efef1698cec28fd634de27757843cf4eb94b50a7fc12673df358050a,6381d52d44e67b0a348b63653c6278790ab041fcd27f18128f18ca6b92d990d9,a6f59a62f4c82a4c2f2285d4eabbc8c7dcb615d351537359e594e980fa174572,0ba70e3ebe5f6e70874e7fd3e1c718e0640bfe6bed0637bfac2a00ece904c4b2,db2794e4fadc4aaa26d9158eb1226fce4394b1760638ae9d0f0332e8f0dd5d08,5644a447b6fc10ee03c58bf92d2b13fed139e075080b57ec7c7997916835b9f6,a224624670583cd49ef77528ea23a44d3373c0f618226d25189b7dc66b61efe5,3fe4aef7bee344cb3807885372000bb6193586789ae6cd96e8fefe1c986a081a,0d0094c5a53258b54ba9e545c6e99e64b84ac1e58efcd9f2332f7b55fa112de0,0dea04e4d8be96603e29d868c439915aaba627e7da2496a89cbe8f798914de08,09999f3016592d0da17e4c8596d6ef34ed8eb12f26fced3dc7e5db08af7270c1,93c090e11baeace07d77559d21b9605a8b68ea416714d80ae31fed78ae810455,dbbacf557c9996fd5c0d5549e84cd96a192ddabdca3b25346599e9e802bbc2f5
"100205","0","100701","1","1016007","103301","50","100701","100202","100201","90","120001","0","100701","100701","100101","100702","101101","0","7","100701","14","100003","2026/03/01 16:00:00","13","137101","1016","120001"
"100101","0","100801","1","1016008","123501","50","100801","100303","106701","90","106301","0","100802","100801","100102","100801","119001","0","8","100801","14","100003","2026/03/01 16:00:00","13","106301","1016","104601"
"100302","0","100901","1","1016009","102101","50","100901","100202","180501","90","102901","20","100901","100901","100303","100901","102601","0","9","100901","14","100003","2026/03/01 16:00:00","13","103301","1016","102901"
"100101","0","101002","2","1016010","103401","50","101005","100302","111401","90","105001","26","101005","101001","100102","101002","105001","0","10","101002","1","100003","2026/03/01 16:00:00","8","101801","1016","122801"
"100302","0","101104","2","1016011","130201","50","101105","100202","101101","90","133601","27","101101","101101","100303","101106","110301","0","11","101106","2","100003","2026/03/01 16:00:00","9","133601","1016","114701"
"100205","0","101204","2","1016012","117101","50","101201","100202","123001","90","117101","28","101206","101201","100101","101202","113401","0","12","101204","3","100003","2026/03/01 16:00:00","10","105501","1016","105801"
"100101","0","101302","2","1016013","135501","50","101302","100302","129701","90","135501","0","101306","101301","100102","101302","102801","0","13","101306","29","100003","2026/03/02 16:00:00","11","103001","1016","106601"
"100307","0","101406","2","1016014","103401","50","101402","100203","132301","90","130901","0","101406","101401","100303","101405","123001","0","14","101402","30","100003","2026/03/02 16:00:00","12","130901","1016","100701"
"100205","0","101505","2","1016015","113601","50","101506","100202","124501","90","113601","0","101505","101501","100101","101504","112701","0","15","101504","22","100003","2026/03/02 16:00:00","4","111601","1016","133101"
"100305","0","111606","3","1016016","134501","50","111604","100302","100801","90","134501","0","111602","121601","100101","111604","135001","0","16","111606","24","100003","2026/03/03 16:00:00","6","112201","1016","111701"
"100303","0","111704","3","1016017","135601","50","111702","100203","101801","90","135601","0","111702","121701","100101","111702","112301","0","17","111706","25","100003","2026/03/03 16:00:00","7","105501","1016","100701"
"100302","0","111806","3","1016018","111601","50","111802","100203","118601","90","118601","0","111806","121801","100101","111804","129001","0","18","111804","0","100003","2026/03/03 16:00:00","19","113401","1016","108901"
"100303","0","100101","1","1017001","125001","50","100101","100203","100201","90","100101","0","100101","100101","100305","100101","105901","0","1","100101","0","100003","2026/04/01 16:00:00","13","100301","1017","100101"
"100205","0","100201","1","1017002","105801","50","100201","100203","106001","90","104701","0","100201","100201","100101","100201","101101","0","2","100201","0","100003","2026/04/01 16:00:00","14","104901","1017","104701"
"100101","0","100301","1","1017003","103701","50","100301","100304","118601","90","100501","0","100301","100301","100102","100301","123001","0","3","100301","0","100003","2026/04/01 16:00:00","13","107001","1017","100501"
"100302","0","100402","1","1017004","103401","50","100401","100202","129001","90","118501","0","100402","100401","100304","100401","118501","0","4","100401","0","100003","2026/04/01 16:00:00","14","101801","1017","100701"
"100101","0","100502","1","1017005","112201","50","100501","100303","100801","90","118001","0","100501","100501","100102","100501","118501","0","5","100501","0","100003","2026/04/01 16:00:00","13","118001","1017","101401"
"100302","0","100601","1","1017006","104601","50","100601","100202","108301","90","104601","0","100601","100601","100304","100601","107701","0","6","100601","0","100003","2026/04/01 16:00:00","14","102601","1017","104501"
"100205","0","100701","1","1017007","120701","50","100701","100202","111001","90","126401","0","100701","100701","100101","100702","124801","0","7","100701","14","100003","2026/04/01 16:00:00","13","126401","1017","105801"
"100101","0","100801","1","1017008","106601","50","100801","100303","110301","90","180301","0","100801","100801","100102","100801","102601","0","8","100801","14","100003","2026/04/01 16:00:00","13","180301","1017","105401"
"100302","0","100901","1","1017009","130201","50","100901","100202","105001","90","122801","20","100901","100901","100303","100901","101801","0","9","100901","14","100003","2026/04/01 16:00:00","13","103401","1017","122801"
"100101","0","101005","2","1017010","135401","50","101005","100302","100201","90","131001","26","101002","101001","100102","101005","131001","0","10","101006","1","100003","2026/04/01 16:00:00","8","107001","1017","130901"
"100302","0","101106","2","1017011","103401","50","101101","100202","101201","90","103301","27","101102","101101","100303","101105","123001","0","11","101102","2","100003","2026/04/01 16:00:00","9","126101","1017","103301"
"100205","0","101206","2","1017012","105501","50","101202","100202","129001","90","129601","28","101206","101201","100101","101206","123001","0","12","101202","3","100003","2026/04/01 16:00:00","10","129601","1017","100501"
"100101","0","101302","2","1017013","103001","50","101302","100302","100801","90","105201","0","101302","101301","100102","101302","101001","0","13","101302","29","100003","2026/04/02 16:00:00","11","102801","1017","105201"
"100307","0","101406","2","1017014","105401","50","101404","100203","110301","90","113901","0","101404","101401","100303","101406","135901","0","14","101402","30","100003","2026/04/02 16:00:00","12","135601","1017","113901"
"100205","0","101505","2","1017015","106601","50","101505","100202","112201","90","106601","0","101504","101501","100101","101502","123501","0","15","101502","22","100003","2026/04/02 16:00:00","4","103401","1017","114701"
"100305","0","111606","3","1017016","108901","50","111602","100302","123001","90","136001","0","111606","121601","100101","111604","136001","0","16","111602","24","100003","2026/04/03 16:00:00","6","113401","1017","100701"
"100303","0","111706","3","1017017","105401","50","111705","100203","135801","90","135801","0","111706","121701","100101","111705","118501","0","17","111702","25","100003","2026/04/03 16:00:00","7","119201","1017","128801"
"100302","0","111804","3","1017018","111701","50","111802","100203","118601","90","118601","0","111806","121801","100101","111804","112201","0","18","111804","0","100003","2026/04/03 16:00:00","19","111601","1017","108901"
"100303","0","100101","1","1018001","124101","50","100101","100203","132801","90","127901","0","100101","100101","100305","100101","132901","0","1","100101","0","100003","2026/05/01 16:00:00","13","124001","1018","127901"
"100205","0","100201","1","1018002","108601","50","100201","100203","128001","90","114501","0","100201","100201","100101","100201","111601","0","2","100201","0","100003","2026/05/01 16:00:00","14","108501","1018","114501"
"100101","0","100301","1","1018003","114401","50","100301","100304","119301","90","124201","0","100301","100301","100102","100301","119201","0","3","100301","0","100003","2026/05/01 16:00:00","13","119901","1018","124201"
"100302","0","100401","1","1018004","100501","50","100401","100202","103601","90","103601","0","100401","100401","100304","100401","106401","0","4","100401","0","100003","2026/05/01 16:00:00","14","100401","1018","104501"
"100101","0","100501","1","1018005","102101","50","100501","100303","104001","90","102101","0","100501","100501","100102","100501","110101","0","5","100501","0","100003","2026/05/01 16:00:00","13","105301","1018","117101"
"100302","0","100601","1","1018006","103301","50","100601","100202","118001","90","107001","0","100601","100601","100304","100601","107001","0","6","100601","0","100003","2026/05/01 16:00:00","14","105501","1018","105201"
"100205","0","100701","1","1018007","126401","50","100701","100202","100801","90","106801","0","100701","100701","100101","100701","106001","0","7","100702","14","100003","2026/05/01 16:00:00","13","106801","1018","102901"
"100101","0","100801","1","1018008","103101","50","100801","100303","101101","90","103101","0","100801","100801","100102","100801","102801","0","8","100801","14","100003","2026/05/01 16:00:00","13","104401","1018","130001"
"100302","0","100901","1","1018009","105401","50","100901","100202","102501","90","110301","20","100901","100901","100303","100902","110301","0","9","100901","14","100003","2026/05/01 16:00:00","13","129601","1018","127001"
"100101","0","101006","2","1018010","106601","50","101005","100302","135001","90","123301","26","101006","101001","100102","101005","123001","0","10","101002","1","100003","2026/05/01 16:00:00","8","123301","1018","114701"
"100302","0","101106","2","1018011","112201","50","101102","100202","100801","90","101401","27","101102","101101","100303","101105","118501","0","11","101104","2","100003","2026/05/01 16:00:00","9","118001","1018","101401"
"100205","0","101205","2","1018012","112701","50","101202","100202","111001","90","111001","28","101205","101201","100101","101205","124501","0","12","101205","3","100003","2026/05/01 16:00:00","10","123501","1018","106601"
"100101","0","101302","2","1018013","103401","50","101302","100302","113401","90","100701","0","101304","101301","100102","101302","105501","0","13","101302","29","100003","2026/05/02 16:00:00","11","105301","1018","100701"
"100307","0","101404","2","1018014","135601","50","101401","100203","136001","90","135601","0","101406","101401","100303","101402","110301","0","14","101406","30","100003","2026/05/02 16:00:00","12","105501","1018","105801"
"100205","0","101504","2","1018015","103401","50","101502","100202","129001","90","112201","0","101506","101501","100101","101504","112201","0","15","101502","22","100003","2026/05/02 16:00:00","4","111601","1018","108901"
"100305","0","111602","3","1018016","103401","50","111605","100302","110301","90","130901","0","111604","121601","100101","111605","105501","0","16","111602","24","100003","2026/05/03 16:00:00","6","130901","1018","120001"
"100303","0","111706","3","1018017","111701","50","111705","100203","129001","90","135001","0","111706","121701","100101","111704","135001","0","17","111704","25","100003","2026/05/03 16:00:00","7","112201","1018","127001"
"100302","0","111806","3","1018018","100501","50","111804","100203","118601","90","118601","0","111806","121801","100101","111802","129001","0","18","111802","0","100003","2026/05/03 16:00:00","19","101801","1018","113901"
