8706fe3978cfe774430d4726e338c5a58fc3af29f756f386423dc4de5042ddae,afd9e215481a04e4b72e5a691acdc48921e07249ad382130551eaf95a74396ea,a26549cb17fb2acafb42166798ebffe8c115faed81aece2297998ac5aee7705f,af61a1c70b3558f897c384c5e3619986f9ecfe341b1ada6627379c0fd7818a06,1d8718741495607379ae98d6e528ed1a75cf0b06be927753d952981702d25ae0,1ff524fe32d61aafc252e61d16320f87ee4b2b01ce4a4f4b1780ed4ae56b0988,99a276a08cb62052276224e618c7f7b0cc04d68aba2809d4cd2504a00b948dff,112f1dcb0aa8858b495dadc745dea993ac0fe99b4db13fa7727c3fbb46e6d850,c460890f91e7fe91111697c690ae7049785baf89fadc19adee5d6137f774ddcc,8faf1b5de1a8e2f5cf476bfd73caca0cb763f32d9664eb4761f1c49ec106ed18,374b7a4e4fd930fd0cac7bc63065a53d570a24ce1b3a9231769d5cca88ee575e,84dce9beaf5b7a397ed2e5e587def0d918f273df620a4d149f4834193b2d1669,14cc9c8da387ff568203ac3f141cd165ea68eb305055c006f305bbf91802df8a,ef6e862aba5f550947d98324d96f21e577506ef243b41ad327b8ab6d91ed43cb,eaa65831f088da572f25369e699cf4f9b5e9cfd74a2f6ba5e1bf1053f5297431,7b1737f8d4962733cf607de291faccddd3d7a446927a87f9fe9652f7c06a333f,f7e04f3351abf32608ec5ef807975cf36fc3d088b77a8989b65b2513b56abfe7,cb0c1ae806535eb00a670e009a4ce85783d9a234d47b3b272cae8df84f344b26,5aec5a4a105f041c2e0380a5f92788cce4e52216a44bf5c2b85c4d1d3b5abde8,d43a426ad8fa2a4bb69e911ecec9e54bedae8c49c6a3d14ac65b3bd6f65ed6b8,f63212154c2960b8142e03f3e1ef51feaa45b675fd63567602efd6e50e0b154f,607de7e3b48d6cfc6cabe57a0d1a330bcb09f0e935dc6d7b0f61a84af584f64d,c37299840803daea43d714b5d69194a2eb06cf14b6f021bba8268021542f653a,b8bab72724f95026dfc9b1e6333542a507c0f2bda269e6ca4c4bf83b6b118bff,184c450737bb572eaa34ea40f48714892b9120cf7fff75c947bb7f31964f6083,d4c2f7c386403c84ed4507740ab4e33f386a1ccd06886160ffc076a8355ac95b,efcba34ea4a4ee76a813c0dcca61f5e44e660150a4f9534adb543e40c77fc968,a3c26955614e687686941012ccc7a4d84e9fbde27a17e6848d98e1aff02b26d8,bcc6f90dfeedb5df3dfd827d7bc5555553fb1ffb328f9709c70d80da7b4e9543,92312d5cc0a8a3bbbba17b613f4585433a22397eca23d592b87ecdb6df739bcb,42d64450b76bf6bd5616e1055647f5f77c277bac2527a87005077cd73ab660ca,be95d3a7b2633d8a17bc7972df87c531c2c45560194b49db547283540f678f63,3ddfeb1a242df0037f6eeb525f0e4e4975db7d7b8df00711027ef467c60b65b6,6fad37545b52b65c8daabee2938ec9ba0bf406596311ecc03ef6534dfa75472e,3d3da56fe501a70c31939464a493c684651e3c3168183cc63e1e3581cbe64cb4,0773e09b0f140e3c1ccc75a3a56e8e6b17ad8dc13dcfad7c8ef7cac52d57dd6c,72b65ae4d740192e152524f2b5e49bb6bfa4392af9e4a432e67ece780cad43c7,41c28e420a557e7b2f3c45e7fefae969efd2f4b340c242ef64c9f4f83accb3a3,dcd5970e9ca01d72594e8fb584424e133484b836aaaac75680c1e8e88b8f4dc7
"10410105","11","2.4","401050191","0","1004208","1004106","170","1004206","11","1000000","30","1004107","10410103","2","1004108","710051","0.06","2.4","401050171","0","10410104","401050181","10410101","2.6","1004207","1041","10410102","1004210","1004209","401050201","1004110","401050161","1004109","2","1001303","1","3","2"
"10410105","31","3.8","401050241","0","1004208","1004106","171","1004206","31","1000000","40","1004107","10410103","3.5","1004108","710051","0.06","3.7","401050221","0","10410104","401050231","10410101","4","1004207","1041","10410102","1004210","1004209","401050251","1004110","401050211","1004109","2","1001303","1","4","3.5"
"10410105","41","3.8","401050291","0","1004208","1004106","172","1004206","41","1000000","-1","1004107","10410103","3.5","1004108","710051","0.06","3.7","401050271","0","10410104","401050281","10410101","4","1004207","1041","10410102","1004210","1004209","401050301","1004110","401050261","1004109","2","1001303","1","5","3.5"
"10420105","1","1.4","401050491","0","1004203","1004101","173","1004201","1","1000000","1","1004102","10420103","1.2","1004103","710061","0.03","1.3","401050471","0","10420104","401050481","10420101","1.5","1004202","1042","10420102","1004205","1004204","401050501","1004105","401050461","1004104","1","1001301","1","1","1.2"
"10420105","2","1.4","401050491","0","1004208","1004106","174","1004206","2","1000000","3","1004107","10420103","1.2","1004108","710061","0.03","1.3","401050471","0","10420104","401050481","10420101","1.5","1004207","1042","10420102","1004210","1004209","401050501","1004110","401050461","1004109","1","1001303","1","1","1.2"
"10420105","4","1.9","401050541","0","1004208","1004106","175","1004206","4","1000000","10","1004107","10420103","1.6","1004108","710061","0.06","1.8","401050521","0","10420104","401050531","10420101","2","1004207","1042","10420102","1004210","1004209","401050551","1004110","401050511","1004109","2","1001303","1","2","1.6"
"10420105","11","2.4","401050591","0","1004208","1004106","176","1004206","11","1000000","30","1004107","10420103","2","1004108","710061","0.06","2.4","401050571","0","10420104","401050581","10420101","2.6","1004207","1042","10420102","1004210","1004209","401050601","1004110","401050561","1004109","2","1001303","1","3","2"
"10420105","31","3.8","401050641","0","1004208","1004106","177","1004206","31","1000000","40","1004107","10420103","3.5","1004108","710061","0.06","3.7","401050621","0","10420104","401050631","10420101","4","1004207","1042","10420102","1004210","1004209","401050651","1004110","401050611","1004109","2","1001303","1","4","3.5"
"10420105","41","3.8","401050691","0","1004208","1004106","178","1004206","41","1000000","-1","1004107","10420103","3.5","1004108","710061","0.06","3.7","401050671","0","10420104","401050681","10420101","4","1004207","1042","10420102","1004210","1004209","401050701","1004110","401050661","1004109","2","1001303","1","5","3.5"
"10430105","1","1.4","401050891","0","1004203","1004101","179","1004201","1","1000000","1","1004102","10430103","1.2","1004103","710071","0.03","1.3","401050871","0","10430104","401050881","10430101","1.5","1004202","1043","10430102","1004205","1004204","401050901","1004105","401050861","1004104","1","1001301","1","1","1.2"
"10430105","2","1.4","401050891","0","1004208","1004106","180","1004206","2","1000000","3","1004107","10430103","1.2","1004108","710071","0.03","1.3","401050871","0","10430104","401050881","10430101","1.5","1004207","1043","10430102","1004210","1004209","401050901","1004110","401050861","1004109","1","1001303","1","1","1.2"
"10430105","4","1.9","401050941","0","1004208","1004106","181","1004206","4","1000000","10","1004107","10430103","1.6","1004108","710071","0.06","1.8","401050921","0","10430104","401050931","10430101","2","1004207","1043","10430102","1004210","1004209","401050951","1004110","401050911","1004109","2","1001303","1","2","1.6"
"10430105","11","2.4","401050991","0","1004208","1004106","182","1004206","11","1000000","30","1004107","10430103","2","1004108","710071","0.06","2.4","401050971","0","10430104","401050981","10430101","2.6","1004207","1043","10430102","1004210","1004209","401051001","1004110","401050961","1004109","2","1001303","1","3","2"
"10430105","31","3.8","401051041","0","1004208","1004106","183","1004206","31","1000000","40","1004107","10430103","3.5","1004108","710071","0.06","3.7","401051021","0","10430104","401051031","10430101","4","1004207","1043","10430102","1004210","1004209","401051051","1004110","401051011","1004109","2","1001303","1","4","3.5"
"10430105","41","3.8","401051091","0","1004208","1004106","184","1004206","41","1000000","-1","1004107","10430103","3.5","1004108","710071","0.06","3.7","401051071","0","10430104","401051081","10430101","4","1004207","1043","10430102","1004210","1004209","401051101","1004110","401051061","1004109","2","1001303","1","5","3.5"
"10440105","1","1.4","401051291","0","1004203","1004101","185","1004201","1","1000000","1","1004102","10440103","1.2","1004103","710081","0.03","1.3","401051271","0","10440104","401051281","10440101","1.5","1004202","1044","10440102","1004205","1004204","401051301","1004105","401051261","1004104","1","1001301","1","1","1.2"
"10440105","2","1.4","401051291","0","1004208","1004106","186","1004206","2","1000000","3","1004107","10440103","1.2","1004108","710081","0.03","1.3","401051271","0","10440104","401051281","10440101","1.5","1004207","1044","10440102","1004210","1004209","401051301","1004110","401051261","1004109","1","1001303","1","1","1.2"
"10440105","4","1.9","401051341","0","1004208","1004106","187","1004206","4","1000000","10","1004107","10440103","1.6","1004108","710081","0.06","1.8","401051321","0","10440104","401051331","10440101","2","1004207","1044","10440102","1004210","1004209","401051351","1004110","401051311","1004109","2","1001303","1","2","1.6"
"10440105","11","2.4","401051391","0","1004208","1004106","188","1004206","11","1000000","30","1004107","10440103","2","1004108","710081","0.06","2.4","401051371","0","10440104","401051381","10440101","2.6","1004207","1044","10440102","1004210","1004209","401051401","1004110","401051361","1004109","2","1001303","1","3","2"
"10440105","31","3.8","401051441","0","1004208","1004106","189","1004206","31","1000000","40","1004107","10440103","3.5","1004108","710081","0.06","3.7","401051421","0","10440104","401051431","10440101","4","1004207","1044","10440102","1004210","1004209","401051451","1004110","401051411","1004109","2","1001303","1","4","3.5"
"10440105","41","3.8","401051491","0","1004208","1004106","190","1004206","41","1000000","-1","1004107","10440103","3.5","1004108","710081","0.06","3.7","401051471","0","10440104","401051481","10440101","4","1004207","1044","10440102","1004210","1004209","401051501","1004110","401051461","1004109","2","1001303","1","5","3.5"
"10450105","1","1.4","401051691","0","1004203","1004101","191","1004201","1","1000000","1","1004102","10450103","1.2","1004103","710091","0.03","1.3","401051671","0","10450104","401051681","10450101","1.5","1004202","1045","10450102","1004205","1004204","401051701","1004105","401051661","1004104","1","1001301","1","1","1.2"
"10450105","2","1.4","401051691","0","1004208","1004106","192","1004206","2","1000000","3","1004107","10450103","1.2","1004108","710091","0.03","1.3","401051671","0","10450104","401051681","10450101","1.5","1004207","1045","10450102","1004210","1004209","401051701","1004110","401051661","1004109","1","1001303","1","1","1.2"
"10450105","4","1.9","401051741","0","1004208","1004106","193","1004206","4","1000000","10","1004107","10450103","1.6","1004108","710091","0.06","1.8","401051721","0","10450104","401051731","10450101","2","1004207","1045","10450102","1004210","1004209","401051751","1004110","401051711","1004109","2","1001303","1","2","1.6"
"10450105","11","2.4","401051791","0","1004208","1004106","194","1004206","11","1000000","30","1004107","10450103","2","1004108","710091","0.06","2.4","401051771","0","10450104","401051781","10450101","2.6","1004207","1045","10450102","1004210","1004209","401051801","1004110","401051761","1004109","2","1001303","1","3","2"
"10450105","31","3.8","401051841","0","1004208","1004106","195","1004206","31","1000000","40","1004107","10450103","3.5","1004108","710091","0.06","3.7","401051821","0","10450104","401051831","10450101","4","1004207","1045","10450102","1004210","1004209","401051851","1004110","401051811","1004109","2","1001303","1","4","3.5"
"10450105","41","3.8","401051891","0","1004208","1004106","196","1004206","41","1000000","-1","1004107","10450103","3.5","1004108","710091","0.06","3.7","401051871","0","10450104","401051881","10450101","4","1004207","1045","10450102","1004210","1004209","401051901","1004110","401051861","1004109","2","1001303","1","5","3.5"
"10460105","1","1.4","401052091","0","1004203","1004101","197","1004201","1","1000000","1","1004102","10460103","1.2","1004103","710101","0.03","1.3","401052071","0","10460104","401052081","10460101","1.5","1004202","1046","10460102","1004205","1004204","401052101","1004105","401052061","1004104","1","1001301","1","1","1.2"
"10460105","2","1.4","401052091","0","1004208","1004106","198","1004206","2","1000000","3","1004107","10460103","1.2","1004108","710101","0.03","1.3","401052071","0","10460104","401052081","10460101","1.5","1004207","1046","10460102","1004210","1004209","401052101","1004110","401052061","1004109","1","1001303","1","1","1.2"
"10460105","4","1.9","401052141","0","1004208","1004106","199","1004206","4","1000000","10","1004107","10460103","1.6","1004108","710101","0.06","1.8","401052121","0","10460104","401052131","10460101","2","1004207","1046","10460102","1004210","1004209","401052151","1004110","401052111","1004109","2","1001303","1","2","1.6"
"10460105","11","2.4","401052191","0","1004208","1004106","200","1004206","11","1000000","30","1004107","10460103","2","1004108","710101","0.06","2.4","401052171","0","10460104","401052181","10460101","2.6","1004207","1046","10460102","1004210","1004209","401052201","1004110","401052161","1004109","2","1001303","1","3","2"
"10460105","31","3.8","401052241","0","1004208","1004106","201","1004206","31","1000000","38","1004107","10460103","3.5","1004108","710101","0.06","3.7","401052221","0","10460104","401052231","10460101","4","1004207","1046","10460102","1004210","1004209","401052251","1004110","401052211","1004109","2","1001303","1","4","3.5"
"10460105","39","3.8","401052291","0","1004208","1004106","202","1004206","39","1000000","-1","1004107","10460103","3.5","1004108","710101","0.06","3.7","401052271","0","10460104","401052281","10460101","4","1004207","1046","10460102","1004210","1004209","401052301","1004110","401052261","1004109","2","1001303","1","5","3.5"
"10470105","1","1.4","401052491","0","1004203","1004101","203","1004201","1","1000000","1","1004102","10470103","1.2","1004103","710111","0.03","1.3","401052471","0","10470104","401052481","10470101","1.5","1004202","1047","10470102","1004205","1004204","401052501","1004105","401052461","1004104","1","1001301","1","1","1.2"
"10470105","2","1.4","401052491","0","1004208","1004106","204","1004206","2","1000000","3","1004107","10470103","1.2","1004108","710111","0.03","1.3","401052471","0","10470104","401052481","10470101","1.5","1004207","1047","10470102","1004210","1004209","401052501","1004110","401052461","1004109","1","1001303","1","1","1.2"
"10470105","4","1.9","401052541","0","1004208","1004106","205","1004206","4","1000000","10","1004107","10470103","1.6","1004108","710111","0.06","1.8","401052521","0","10470104","401052531","10470101","2","1004207","1047","10470102","1004210","1004209","401052551","1004110","401052511","1004109","2","1001303","1","2","1.6"
"10470105","11","2.4","401052591","0","1004208","1004106","206","1004206","11","1000000","30","1004107","10470103","2","1004108","710111","0.06","2.4","401052571","0","10470104","401052581","10470101","2.6","1004207","1047","10470102","1004210","1004209","401052601","1004110","401052561","1004109","2","1001303","1","3","2"
"10470105","31","3.8","401052641","0","1004208","1004106","207","1004206","31","1000000","38","1004107","10470103","3.5","1004108","710111","0.06","3.7","401052621","0","10470104","401052631","10470101","4","1004207","1047","10470102","1004210","1004209","401052651","1004110","401052611","1004109","2","1001303","1","4","3.5"
"10470105","39","3.8","401052691","0","1004208","1004106","208","1004206","39","1000000","-1","1004107","10470103","3.5","1004108","710111","0.06","3.7","401052671","0","10470104","401052681","10470101","4","1004207","1047","10470102","1004210","1004209","401052701","1004110","401052661","1004109","2","1001303","1","5","3.5"
"10480105","1","1.4","401052891","0","1004203","1004101","209","1004201","1","1000000","1","1004102","10480103","1.2","1004103","710121","0.03","1.3","401052871","0","10480104","401052881","10480101","1.5","1004202","1048","10480102","1004205","1004204","401052901","1004105","401052861","1004104","1","1001301","1","1","1.2"
"10480105","2","1.4","401052891","0","1004208","1004106","210","1004206","2","1000000","3","1004107","10480103","1.2","1004108","710121","0.03","1.3","401052871","0","10480104","401052881","10480101","1.5","1004207","1048","10480102","1004210","1004209","401052901","1004110","401052861","1004109","1","1001303","1","1","1.2"
"10480105","4","1.9","401052941","0","1004208","1004106","211","1004206","4","1000000","10","1004107","10480103","1.6","1004108","710121","0.06","1.8","401052921","0","10480104","401052931","10480101","2","1004207","1048","10480102","1004210","1004209","401052951","1004110","401052911","1004109","2","1001303","1","2","1.6"
"10480105","11","2.4","401052991","0","1004208","1004106","212","1004206","11","1000000","30","1004107","10480103","2","1004108","710121","0.06","2.4","401052971","0","10480104","401052981","10480101","2.6","1004207","1048","10480102","1004210","1004209","401053001","1004110","401052961","1004109","2","1001303","1","3","2"
"10480105","31","3.8","401053041","0","1004208","1004106","213","1004206","31","1000000","38","1004107","10480103","3.5","1004108","710121","0.06","3.7","401053021","0","10480104","401053031","10480101","4","1004207","1048","10480102","1004210","1004209","401053051","1004110","401053011","1004109","2","1001303","1","4","3.5"
"10480105","39","3.8","401053091","0","1004208","1004106","214","1004206","39","1000000","-1","1004107","10480103","3.5","1004108","710121","0.06","3.7","401053071","0","10480104","401053081","10480101","4","1004207","1048","10480102","1004210","1004209","401053101","1004110","401053061","1004109","2","1001303","1","5","3.5"
"10490105","1","1.4","401053291","0","1004203","1004101","215","1004201","1","1000000","1","1004102","10490103","1.2","1004103","710011","0.03","1.3","401053271","0","10490104","401053281","10490101","1.5","1004202","1049","10490102","1004205","1004204","401053301","1004105","401053261","1004104","1","1001301","1","1","1.2"
"10490105","2","1.4","401053291","0","1004208","1004106","216","1004206","2","1000000","3","1004107","10490103","1.2","1004108","710011","0.03","1.3","401053271","0","10490104","401053281","10490101","1.5","1004207","1049","10490102","1004210","1004209","401053301","1004110","401053261","1004109","1","1001303","1","1","1.2"
"10490105","4","1.9","401053341","0","1004208","1004106","217","1004206","4","1000000","10","1004107","10490103","1.6","1004108","710011","0.06","1.8","401053321","0","10490104","401053331","10490101","2","1004207","1049","10490102","1004210","1004209","401053351","1004110","401053311","1004109","2","1001303","1","2","1.6"
"10490105","11","2.4","401053391","0","1004208","1004106","218","1004206","11","1000000","30","1004107","10490103","2","1004108","710011","0.06","2.4","401053371","0","10490104","401053381","10490101","2.6","1004207","1049","10490102","1004210","1004209","401053401","1004110","401053361","1004109","2","1001303","1","3","2"
"10490105","31","3.8","401053441","0","1004208","1004106","219","1004206","31","1000000","38","1004107","10490103","3.5","1004108","710011","0.06","3.7","401053421","0","10490104","401053431","10490101","4","1004207","1049","10490102","1004210","1004209","401053451","1004110","401053411","1004109","2","1001303","1","4","3.5"
"10490105","39","3.8","401053491","0","1004208","1004106","220","1004206","39","1000000","-1","1004107","10490103","3.5","1004108","710011","0.06","3.7","401053471","0","10490104","401053481","10490101","4","1004207","1049","10490102","1004210","1004209","401053501","1004110","401053461","1004109","2","1001303","1","5","3.5"
"10500105","1","1.4","401053691","0","1004203","1004101","221","1004201","1","1000000","1","1004102","10500103","1.2","1004103","710021","0.03","1.3","401053671","0","10500104","401053681","10500101","1.5","1004202","1050","10500102","1004205","1004204","401053701","1004105","401053661","1004104","1","1001301","1","1","1.2"
"10500105","2","1.4","401053691","0","1004208","1004106","222","1004206","2","1000000","3","1004107","10500103","1.2","1004108","710021","0.03","1.3","401053671","0","10500104","401053681","10500101","1.5","1004207","1050","10500102","1004210","1004209","401053701","1004110","401053661","1004109","1","1001303","1","1","1.2"
"10500105","4","1.9","401053741","0","1004208","1004106","223","1004206","4","1000000","10","1004107","10500103","1.6","1004108","710021","0.06","1.8","401053721","0","10500104","401053731","10500101","2","1004207","1050","10500102","1004210","1004209","401053751","1004110","401053711","1004109","2","1001303","1","2","1.6"
"10500105","11","2.4","401053791","0","1004208","1004106","224","1004206","11","1000000","30","1004107","10500103","2","1004108","710021","0.06","2.4","401053771","0","10500104","401053781","10500101","2.6","1004207","1050","10500102","1004210","1004209","401053801","1004110","401053761","1004109","2","1001303","1","3","2"
"10500105","31","3.8","401053841","0","1004208","1004106","225","1004206","31","1000000","38","1004107","10500103","3.5","1004108","710021","0.06","3.7","401053821","0","10500104","401053831","10500101","4","1004207","1050","10500102","1004210","1004209","401053851","1004110","401053811","1004109","2","1001303","1","4","3.5"
"10500105","39","3.8","401053891","0","1004208","1004106","226","1004206","39","1000000","-1","1004107","10500103","3.5","1004108","710021","0.06","3.7","401053871","0","10500104","401053881","10500101","4","1004207","1050","10500102","1004210","1004209","401053901","1004110","401053861","1004109","2","1001303","1","5","3.5"
"10510105","1","1.4","401054091","0","1004203","1004101","227","1004201","1","1000000","1","1004102","10510103","1.2","1004103","710031","0.03","1.3","401054071","0","10510104","401054081","10510101","1.5","1004202","1051","10510102","1004205","1004204","401054101","1004105","401054061","1004104","1","1001301","1","1","1.2"
"10510105","2","1.4","401054091","0","1004208","1004106","228","1004206","2","1000000","3","1004107","10510103","1.2","1004108","710031","0.03","1.3","401054071","0","10510104","401054081","10510101","1.5","1004207","1051","10510102","1004210","1004209","401054101","1004110","401054061","1004109","1","1001303","1","1","1.2"
"10510105","4","1.9","401054141","0","1004208","1004106","229","1004206","4","1000000","10","1004107","10510103","1.6","1004108","710031","0.06","1.8","401054121","0","10510104","401054131","10510101","2","1004207","1051","10510102","1004210","1004209","401054151","1004110","401054111","1004109","2","1001303","1","2","1.6"
"10510105","11","2.4","401054191","0","1004208","1004106","230","1004206","11","1000000","30","1004107","10510103","2","1004108","710031","0.06","2.4","401054171","0","10510104","401054181","10510101","2.6","1004207","1051","10510102","1004210","1004209","401054201","1004110","401054161","1004109","2","1001303","1","3","2"
"10510105","31","3.8","401054241","0","1004208","1004106","231","1004206","31","1000000","38","1004107","10510103","3.5","1004108","710031","0.06","3.7","401054221","0","10510104","401054231","10510101","4","1004207","1051","10510102","1004210","1004209","401054251","1004110","401054211","1004109","2","1001303","1","4","3.5"
"10510105","39","3.8","401054291","0","1004208","1004106","232","1004206","39","1000000","-1","1004107","10510103","3.5","1004108","710031","0.06","3.7","401054271","0","10510104","401054281","10510101","4","1004207","1051","10510102","1004210","1004209","401054301","1004110","401054261","1004109","2","1001303","1","5","3.5"
"10520105","1","1.4","401054491","0","1004203","1004101","233","1004201","1","1000000","1","1004102","10520103","1.2","1004103","710041","0.03","1.3","401054471","0","10520104","401054481","10520101","1.5","1004202","1052","10520102","1004205","1004204","401054501","1004105","401054461","1004104","1","1001301","1","1","1.2"
"10520105","2","1.4","401054491","0","1004208","1004106","234","1004206","2","1000000","3","1004107","10520103","1.2","1004108","710041","0.03","1.3","401054471","0","10520104","401054481","10520101","1.5","1004207","1052","10520102","1004210","1004209","401054501","1004110","401054461","1004109","1","1001303","1","1","1.2"
"10520105","4","1.9","401054541","0","1004208","1004106","235","1004206","4","1000000","10","1004107","10520103","1.6","1004108","710041","0.06","1.8","401054521","0","10520104","401054531","10520101","2","1004207","1052","10520102","1004210","1004209","401054551","1004110","401054511","1004109","2","1001303","1","2","1.6"
"10520105","11","2.4","401054591","0","1004208","1004106","236","1004206","11","1000000","30","1004107","10520103","2","1004108","710041","0.06","2.4","401054571","0","10520104","401054581","10520101","2.6","1004207","1052","10520102","1004210","1004209","401054601","1004110","401054561","1004109","2","1001303","1","3","2"
"10520105","31","3.8","401054641","0","1004208","1004106","237","1004206","31","1000000","38","1004107","10520103","3.5","1004108","710041","0.06","3.7","401054621","0","10520104","401054631","10520101","4","1004207","1052","10520102","1004210","1004209","401054651","1004110","401054611","1004109","2","1001303","1","4","3.5"
"10520105","39","3.8","401054691","0","1004208","1004106","238","1004206","39","1000000","-1","1004107","10520103","3.5","1004108","710041","0.06","3.7","401054671","0","10520104","401054681","10520101","4","1004207","1052","10520102","1004210","1004209","401054701","1004110","401054661","1004109","2","1001303","1","5","3.5"
"10530105","1","1.4","401054891","0","1004203","1004101","239","1004201","1","1000000","1","1004102","10530103","1.2","1004103","710051","0.03","1.3","401054871","0","10530104","401054881","10530101","1.5","1004202","1053","10530102","1004205","1004204","401054901","1004105","401054861","1004104","1","1001301","1","1","1.2"
"10530105","2","1.4","401054891","0","1004208","1004106","240","1004206","2","1000000","3","1004107","10530103","1.2","1004108","710051","0.03","1.3","401054871","0","10530104","401054881","10530101","1.5","1004207","1053","10530102","1004210","1004209","401054901","1004110","401054861","1004109","1","1001303","1","1","1.2"
"10530105","4","1.9","401054941","0","1004208","1004106","241","1004206","4","1000000","10","1004107","10530103","1.6","1004108","710051","0.06","1.8","401054921","0","10530104","401054931","10530101","2","1004207","1053","10530102","1004210","1004209","401054951","1004110","401054911","1004109","2","1001303","1","2","1.6"
"10530105","11","2.4","401054991","0","1004208","1004106","242","1004206","11","1000000","30","1004107","10530103","2","1004108","710051","0.06","2.4","401054971","0","10530104","401054981","10530101","2.6","1004207","1053","10530102","1004210","1004209","401055001","1004110","401054961","1004109","2","1001303","1","3","2"
"10530105","31","3.8","401055041","0","1004208","1004106","243","1004206","31","1000000","38","1004107","10530103","3.5","1004108","710051","0.06","3.7","401055021","0","10530104","401055031","10530101","4","1004207","1053","10530102","1004210","1004209","401055051","1004110","401055011","1004109","2","1001303","1","4","3.5"
"10530105","39","3.8","401055091","0","1004208","1004106","244","1004206","39","1000000","-1","1004107","10530103","3.5","1004108","710051","0.06","3.7","401055071","0","10530104","401055081","10530101","4","1004207","1053","10530102","1004210","1004209","401055101","1004110","401055061","1004109","2","1001303","1","5","3.5"
"10540105","1","1.4","401055291","0","1004203","1004101","245","1004201","1","1000000","1","1004102","10540103","1.2","1004103","710061","0.03","1.3","401055271","0","10540104","401055281","10540101","1.5","1004202","1054","10540102","1004205","1004204","401055301","1004105","401055261","1004104","1","1001301","1","1","1.2"
"10540105","2","1.4","401055291","0","1004208","1004106","246","1004206","2","1000000","3","1004107","10540103","1.2","1004108","710061","0.03","1.3","401055271","0","10540104","401055281","10540101","1.5","1004207","1054","10540102","1004210","1004209","401055301","1004110","401055261","1004109","1","1001303","1","1","1.2"
"10540105","4","1.9","401055341","0","1004208","1004106","247","1004206","4","1000000","10","1004107","10540103","1.6","1004108","710061","0.06","1.8","401055321","0","10540104","401055331","10540101","2","1004207","1054","10540102","1004210","1004209","401055351","1004110","401055311","1004109","2","1001303","1","2","1.6"
"10540105","11","2.4","401055391","0","1004208","1004106","248","1004206","11","1000000","30","1004107","10540103","2","1004108","710061","0.06","2.4","401055371","0","10540104","401055381","10540101","2.6","1004207","1054","10540102","1004210","1004209","401055401","1004110","401055361","1004109","2","1001303","1","3","2"
"10540105","31","3.8","401055441","0","1004208","1004106","249","1004206","31","1000000","38","1004107","10540103","3.5","1004108","710061","0.06","3.7","401055421","0","10540104","401055431","10540101","4","1004207","1054","10540102","1004210","1004209","401055451","1004110","401055411","1004109","2","1001303","1","4","3.5"
"10540105","39","3.8","401055491","0","1004208","1004106","250","1004206","39","1000000","-1","1004107","10540103","3.5","1004108","710061","0.06","3.7","401055471","0","10540104","401055481","10540101","4","1004207","1054","10540102","1004210","1004209","401055501","1004110","401055461","1004109","2","1001303","1","5","3.5"
"10550105","1","1.4","401055691","0","1004203","1004101","251","1004201","1","1000000","1","1004102","10550103","1.2","1004103","710071","0.03","1.3","401055671","0","10550104","401055681","10550101","1.5","1004202","1055","10550102","1004205","1004204","401055701","1004105","401055661","1004104","1","1001301","1","1","1.2"
"10550105","2","1.4","401055691","0","1004208","1004106","252","1004206","2","1000000","3","1004107","10550103","1.2","1004108","710071","0.03","1.3","401055671","0","10550104","401055681","10550101","1.5","1004207","1055","10550102","1004210","1004209","401055701","1004110","401055661","1004109","1","1001303","1","1","1.2"
"10550105","4","1.9","401055741","0","1004208","1004106","253","1004206","4","1000000","10","1004107","10550103","1.6","1004108","710071","0.06","1.8","401055721","0","10550104","401055731","10550101","2","1004207","1055","10550102","1004210","1004209","401055751","1004110","401055711","1004109","2","1001303","1","2","1.6"
"10550105","11","2.4","401055791","0","1004208","1004106","254","1004206","11","1000000","30","1004107","10550103","2","1004108","710071","0.06","2.4","401055771","0","10550104","401055781","10550101","2.6","1004207","1055","10550102","1004210","1004209","401055801","1004110","401055761","1004109","2","1001303","1","3","2"
"10550105","31","3.8","401055841","0","1004208","1004106","255","1004206","31","1000000","38","1004107","10550103","3.5","1004108","710071","0.06","3.7","401055821","0","10550104","401055831","10550101","4","1004207","1055","10550102","1004210","1004209","401055851","1004110","401055811","1004109","2","1001303","1","4","3.5"
"10550105","39","3.8","401055891","0","1004208","1004106","256","1004206","39","1000000","-1","1004107","10550103","3.5","1004108","710071","0.06","3.7","401055871","0","10550104","401055881","10550101","4","1004207","1055","10550102","1004210","1004209","401055901","1004110","401055861","1004109","2","1001303","1","5","3.5"
"10560105","1","1.4","401056091","0","1004203","1004101","257","1004201","1","1000000","1","1004102","10560103","1.2","1004103","710081","0.03","1.3","401056071","0","10560104","401056081","10560101","1.5","1004202","1056","10560102","1004205","1004204","401056101","1004105","401056061","1004104","1","1001301","1","1","1.2"
"10560105","2","1.4","401056091","0","1004208","1004106","258","1004206","2","1000000","3","1004107","10560103","1.2","1004108","710081","0.03","1.3","401056071","0","10560104","401056081","10560101","1.5","1004207","1056","10560102","1004210","1004209","401056101","1004110","401056061","1004109","1","1001303","1","1","1.2"
"10560105","4","1.9","401056141","0","1004208","1004106","259","1004206","4","1000000","10","1004107","10560103","1.6","1004108","710081","0.06","1.8","401056121","0","10560104","401056131","10560101","2","1004207","1056","10560102","1004210","1004209","401056151","1004110","401056111","1004109","2","1001303","1","2","1.6"
