b25962a7f1abb9bd7592a10fd252763bad6855a84025a8d787fd65b5cec3355d,b9133d0d33d60bfe094541d96fc1f3eba7da1829a54d0cf99e2a9a57d6cb9b98,6b1441476655e913ce1002d44ea81b2e71ca43d88583cb2290201c6e6acd70d1,f8975062a513ef55f7df7cbc112bbba25594ec159cb4194dcade6a101627f2a4,07411341852348ad509e3e8c9f9f3888b54179fbfff8845d44c4c801d94093f0,733d9886b057e96f335c7630c84ce2c398c39f8b5d87db80e57a5c07cef6af09,5d62289ae5ef0e79bdc90304890960d61e9a94523f1d353b98d10857f9391fa1,9ef5c8e3f04a6437d822ccfe565be238593d78eeafd28c9b6b0f5291fa8f75de,f45483965785f4b489b878eadae1a41a84e39ff871fba4a4f71a519db7d97a60,0eaa19779b420ea3162f4276e82eb77d4ec8bb0f59c80b8a2eed0516789ce998,a6db5462e333ad17a55332e606c77be97b8d7c0190959d721df16ec3458a01f8,0850144aed48d9a15bc8a1e03a442ee474c5e379d987c5d09ff5c60225e3ab1d,b09e1fc7d2664ac9fde5f721c2a32a7cfc195c80a3cb4c84543b51ca61420918,4073a6a2529f3f97a29bf13e407e42fd3b78ac0ce11aefbb3073bc7d41528bd9,8dc2465bb52b65835b4a77a5b27f45b54e50dbf739d772fe95ba8f8bb52bd86c,2cbff071763821f84d852ca7ba20908c799958110eedff3da2166fa3d66ab5d1,242f6ca249e020117b2d45b1e2ba4d45cf19103085c60013750ec25fff8bd2b4,4cd87ba927d96dbf4e15eb732afdd9c5b4a1d494f1edc525d8da7f04558385f8,3c0a5921fd45dc6f31dd4b58215bc2cd8f8f9328191d700b16c2ed162fb42ef1,25bf0b9e919b006862697151595047b741a4b53e43991897f80bb8b69c9112cf,25ff846a86126449f76d03c095f4d4779043327d2d31192ebd8bc6ee55b32ed4
"0","31022","-1","0","90006","0","750","1","0","0","91002","1036","10001","750","0","0","499","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1037","1","20000","0","0","500","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1037","2","15000","0","0","501","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1037","3","12000","0","0","502","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1037","4","10000","0","0","503","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1037","21","8000","0","0","504","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1037","51","6000","0","0","505","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1037","151","4000","0","0","506","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1037","301","3500","0","0","507","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1037","701","3000","0","0","508","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1037","1501","2500","0","0","509","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1037","3001","2000","0","0","510","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1037","5001","1500","0","0","511","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1037","7001","1000","0","0","512","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1037","10001","750","0","0","513","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1038","1","20000","0","0","514","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1038","2","15000","0","0","515","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1038","3","12000","0","0","516","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1038","4","10000","0","0","517","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1038","21","8000","0","0","518","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1038","51","6000","0","0","519","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1038","151","4000","0","0","520","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1038","301","3500","0","0","521","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1038","701","3000","0","0","522","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1038","1501","2500","0","0","523","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1038","3001","2000","0","0","524","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1038","5001","1500","0","0","525","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1038","7001","1000","0","0","526","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1038","10001","750","0","0","527","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1039","1","20000","0","0","528","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1039","2","15000","0","0","529","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1039","3","12000","0","0","530","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1039","4","10000","0","0","531","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1039","21","8000","0","0","532","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1039","51","6000","0","0","533","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1039","151","4000","0","0","534","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1039","301","3500","0","0","535","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1039","701","3000","0","0","536","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1039","1501","2500","0","0","537","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1039","3001","2000","0","0","538","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1039","5001","1500","0","0","539","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1039","7001","1000","0","0","540","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1039","10001","750","0","0","541","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1040","1","20000","0","0","542","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1040","2","15000","0","0","543","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1040","3","12000","0","0","544","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1040","4","10000","0","0","545","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1040","21","8000","0","0","546","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1040","51","6000","0","0","547","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1040","151","4000","0","0","548","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1040","301","3500","0","0","549","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1040","701","3000","0","0","550","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1040","1501","2500","0","0","551","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1040","3001","2000","0","0","552","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1040","5001","1500","0","0","553","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1040","7001","1000","0","0","554","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1040","10001","750","0","0","555","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1041","1","20000","0","0","556","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1041","2","15000","0","0","557","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1041","3","12000","0","0","558","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1041","4","10000","0","0","559","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1041","21","8000","0","0","560","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1041","51","6000","0","0","561","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1041","151","4000","0","0","562","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1041","301","3500","0","0","563","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1041","701","3000","0","0","564","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1041","1501","2500","0","0","565","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1041","3001","2000","0","0","566","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1041","5001","1500","0","0","567","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1041","7001","1000","0","0","568","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1041","10001","750","0","0","569","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1042","1","20000","0","0","570","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1042","2","15000","0","0","571","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1042","3","12000","0","0","572","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1042","4","10000","0","0","573","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1042","21","8000","0","0","574","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1042","51","6000","0","0","575","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1042","151","4000","0","0","576","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1042","301","3500","0","0","577","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1042","701","3000","0","0","578","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1042","1501","2500","0","0","579","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1042","3001","2000","0","0","580","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1042","5001","1500","0","0","581","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1042","7001","1000","0","0","582","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1042","10001","750","0","0","583","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1043","1","20000","0","0","584","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1043","2","15000","0","0","585","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1043","3","12000","0","0","586","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1043","4","10000","0","0","587","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1043","21","8000","0","0","588","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1043","51","6000","0","0","589","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1043","151","4000","0","0","590","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1043","301","3500","0","0","591","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1043","701","3000","0","0","592","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1043","1501","2500","0","0","593","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1043","3001","2000","0","0","594","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1043","5001","1500","0","0","595","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1043","7001","1000","0","0","596","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1043","10001","750","0","0","597","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1044","1","20000","0","0","598","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1044","2","15000","0","0","599","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1044","3","12000","0","0","600","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1044","4","10000","0","0","601","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1044","21","8000","0","0","602","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1044","51","6000","0","0","603","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1044","151","4000","0","0","604","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1044","301","3500","0","0","605","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1044","701","3000","0","0","606","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1044","1501","2500","0","0","607","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1044","3001","2000","0","0","608","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1044","5001","1500","0","0","609","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1044","7001","1000","0","0","610","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1044","10001","750","0","0","611","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1045","1","20000","0","0","612","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1045","2","15000","0","0","613","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1045","3","12000","0","0","614","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1045","4","10000","0","0","615","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1045","21","8000","0","0","616","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1045","51","6000","0","0","617","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1045","151","4000","0","0","618","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1045","301","3500","0","0","619","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1045","701","3000","0","0","620","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1045","1501","2500","0","0","621","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1045","3001","2000","0","0","622","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1045","5001","1500","0","0","623","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1045","7001","1000","0","0","624","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1045","10001","750","0","0","625","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1046","1","20000","0","0","626","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1046","2","15000","0","0","627","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1046","3","12000","0","0","628","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1046","4","10000","0","0","629","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1046","21","8000","0","0","630","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1046","51","6000","0","0","631","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1046","151","4000","0","0","632","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1046","301","3500","0","0","633","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1046","701","3000","0","0","634","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1046","1501","2500","0","0","635","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1046","3001","2000","0","0","636","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1046","5001","1500","0","0","637","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1046","7001","1000","0","0","638","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1046","10001","750","0","0","639","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1047","1","20000","0","0","640","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1047","2","15000","0","0","641","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1047","3","12000","0","0","642","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1047","4","10000","0","0","643","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1047","21","8000","0","0","644","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1047","51","6000","0","0","645","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1047","151","4000","0","0","646","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1047","301","3500","0","0","647","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1047","701","3000","0","0","648","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1047","1501","2500","0","0","649","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1047","3001","2000","0","0","650","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1047","5001","1500","0","0","651","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1047","7001","1000","0","0","652","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1047","10001","750","0","0","653","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1048","1","20000","0","0","654","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1048","2","15000","0","0","655","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1048","3","12000","0","0","656","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1048","4","10000","0","0","657","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1048","21","8000","0","0","658","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1048","51","6000","0","0","659","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1048","151","4000","0","0","660","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1048","301","3500","0","0","661","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1048","701","3000","0","0","662","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1048","1501","2500","0","0","663","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1048","3001","2000","0","0","664","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1048","5001","1500","0","0","665","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1048","7001","1000","0","0","666","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1048","10001","750","0","0","667","2","8","7","2"
"0","31145","1","0","90006","0","5000","1","0","0","91002","1049","1","20000","0","0","668","2","8","30","2"
"0","31145","2","0","90006","0","5000","1","0","0","91002","1049","2","15000","0","0","669","2","8","30","2"
"0","31145","3","0","90006","0","5000","1","0","0","91002","1049","3","12000","0","0","670","2","8","30","2"
"0","31145","20","0","90006","0","5000","1","0","0","91002","1049","4","10000","0","0","671","2","8","30","2"
"0","31145","50","0","90006","0","5000","1","0","0","91002","1049","21","8000","0","0","672","2","8","30","2"
"0","31145","150","0","90006","0","4500","1","0","0","91002","1049","51","6000","0","0","673","2","8","25","2"
"0","31145","300","0","90006","0","4000","1","0","0","91002","1049","151","4000","0","0","674","2","8","20","2"
"0","31145","700","0","90006","0","3500","1","0","0","91002","1049","301","3500","0","0","675","2","8","18","2"
"0","31145","1500","0","90006","0","3000","1","0","0","91002","1049","701","3000","0","0","676","2","8","16","2"
"0","31145","3000","0","90006","0","2500","1","0","0","91002","1049","1501","2500","0","0","677","2","8","14","2"
"0","31145","5000","0","90006","0","2000","1","0","0","91002","1049","3001","2000","0","0","678","2","8","12","2"
"0","31145","7000","0","90006","0","1500","1","0","0","91002","1049","5001","1500","0","0","679","2","8","10","2"
"0","31145","10000","0","90006","0","1000","1","0","0","91002","1049","7001","1000","0","0","680","2","8","8","2"
"0","31145","-1","0","90006","0","750","1","0","0","91002","1049","10001","750","0","0","681","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1050","1","20000","0","0","682","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1050","2","15000","0","0","683","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1050","3","12000","0","0","684","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1050","4","10000","0","0","685","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1050","21","8000","0","0","686","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1050","51","6000","0","0","687","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1050","151","4000","0","0","688","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1050","301","3500","0","0","689","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1050","701","3000","0","0","690","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1050","1501","2500","0","0","691","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1050","3001","2000","0","0","692","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1050","5001","1500","0","0","693","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1050","7001","1000","0","0","694","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1050","10001","750","0","0","695","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1051","1","20000","0","0","696","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1051","2","15000","0","0","697","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1051","3","12000","0","0","698","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1051","4","10000","0","0","699","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1051","21","8000","0","0","700","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1051","51","6000","0","0","701","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1051","151","4000","0","0","702","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1051","301","3500","0","0","703","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1051","701","3000","0","0","704","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1051","1501","2500","0","0","705","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1051","3001","2000","0","0","706","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1051","5001","1500","0","0","707","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1051","7001","1000","0","0","708","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1051","10001","750","0","0","709","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1052","1","20000","0","0","710","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1052","2","15000","0","0","711","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1052","3","12000","0","0","712","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1052","4","10000","0","0","713","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1052","21","8000","0","0","714","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1052","51","6000","0","0","715","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1052","151","4000","0","0","716","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1052","301","3500","0","0","717","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1052","701","3000","0","0","718","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1052","1501","2500","0","0","719","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1052","3001","2000","0","0","720","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1052","5001","1500","0","0","721","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1052","7001","1000","0","0","722","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1052","10001","750","0","0","723","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1053","1","20000","0","0","724","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1053","2","15000","0","0","725","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1053","3","12000","0","0","726","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1053","4","10000","0","0","727","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1053","21","8000","0","0","728","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1053","51","6000","0","0","729","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1053","151","4000","0","0","730","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1053","301","3500","0","0","731","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1053","701","3000","0","0","732","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1053","1501","2500","0","0","733","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1053","3001","2000","0","0","734","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1053","5001","1500","0","0","735","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1053","7001","1000","0","0","736","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1053","10001","750","0","0","737","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1054","1","20000","0","0","738","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1054","2","15000","0","0","739","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1054","3","12000","0","0","740","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1054","4","10000","0","0","741","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1054","21","8000","0","0","742","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1054","51","6000","0","0","743","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1054","151","4000","0","0","744","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1054","301","3500","0","0","745","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1054","701","3000","0","0","746","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1054","1501","2500","0","0","747","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1054","3001","2000","0","0","748","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1054","5001","1500","0","0","749","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1054","7001","1000","0","0","750","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1054","10001","750","0","0","751","2","8","7","2"
"0","31145","1","0","90006","0","5000","1","0","0","91002","1055","1","20000","0","0","752","2","8","30","2"
"0","31145","2","0","90006","0","5000","1","0","0","91002","1055","2","15000","0","0","753","2","8","30","2"
"0","31145","3","0","90006","0","5000","1","0","0","91002","1055","3","12000","0","0","754","2","8","30","2"
"0","31145","20","0","90006","0","5000","1","0","0","91002","1055","4","10000","0","0","755","2","8","30","2"
"0","31145","50","0","90006","0","5000","1","0","0","91002","1055","21","8000","0","0","756","2","8","30","2"
