907ef5ccb7edaf3944f5615cb941bf9f7d7f44359fa084b90ae164d9a93d73af,5d630f30e3e642372226877dbd96872973afa03600301d1e6d2595361928f9a4,f6d0d389b323ba3400fdee532aaaf74c6e5f1f339e1a0592561b313c24de5a4d,946a0176187dd649cc2b51ddc7dd4b07fc24bffc29a9bcf2bca403a5071876bd,2a9661ea5597360737d7a90cc25da3fb8b74bf7e0543d21e0b42658095060cb7,667697c905ffaba96f3fecebeb729993b268ac73eea8f1f1faaccd6420b015fd,36747a3d91a22faed0310a0c7a57d0801343a1cecc4089d5b3456f191630457e,5996becf082729717fca4e7dc8a44e612716c48a8e90c65826e99214f0ea2d81,bee2d922d01ca2eab29a6d93cb7f81f19da6a17c703e81fc421f385192910f4f,5134029a51c93db56bc2c6901f7919939f2d2b7077c11e3541ba25ddff7c85f4,72b46d669f683560840ff968ff45148b2fbd461a241e6ba1be901baf0a654e14,a81574e54f94ce7575561248db33049818231c89d7cc91d8b89254136002968b,6416f7975668f56ebf242fddbcfec30c06d95bac0e11e6366a2ffdc0e1ddbe4a,7084ce24742c756fdd0b4fa489165b0e823d02bf72b47242be832872be39af64,1c1db573aa481754404c97a745a56e3f02d8e5a2763601b4519acb9e114ac9dc,a7b3cef8e8a0b9ed3f2d0a6a36b0419c614828e84d7ff442031eff7145a587b6,5f7fdf4d99c8dbdbae8f823909d54c95f86b24f92a390d3e0e4c412581585fc6,b5f173f127325c29101f2ed33cd7b891eedb71e370f894bdff1c7d3088143a8f,54d7bd5332fe34c38daf4dc01941b48cfc10e43842d7148cf175b1e21e5e5d9e,b1eac884ba5b51f9bffc61872992bf23a14e54791549873daa9541232fbccfc7,43237bd4d180d67d2842c0a8ee204a9c989af4168990d9f1ac56ff05a1f76487,2c0c83d00358ccf2bb32a2d883465e3199cf54d3dc3caf8506d7ac0c2c744930,30771c25fea0833f4fc8e4af17ab23643e6ba9edbfb6845a5e693498052eb8a7,844e55fcf0ad99cbda844c80e9b8a2d4ceed48c3850b6b57e804a0716e3ec02d,45ec8923dd891f6e3c9d69d52b44c864c5cc8857832d2c446163eef12bf35781,b83bd60db40cb95535c651954ac8c79e0ce7963341720d180f9981bfac6d599c,784e9270c0726fe13e10e6cfd7b11ba0575978224493855da91738fec84e15e8,bd59eaa7c788684ad842b633cfe018e08c2ed38a97abd696d9fcf51c981aaaee,f14dc1cba7fccd9ef7744b2e986a9b9815ee977ec8f49a9786bfcaea660e146d,f071838b6da388fecf011eeaf1cbcbd340f0e3cbd45b774dceda3dd1176acd2f,5e144e83af88468f5b471becfabf5c836dfa3a3f15c6bf7f884f1b4da9056fb4,cd8209489e27a9d17fe67da5590acee10200651ea1db22c73d4655ea361c722e,403a4edcf459f933fc1f6884dfc2d6209e28384cb256bbcf690905acba158713,6122f6fe39504431b0c4f2d47416ed3593ba21ea9e003719e1490fd536f0ed26,008c5a2d54753b920e7148630554fb59b935077edaa4d2d716340cf3b79e1b55,52189c3fbbce928a74602cf28e383a95b39510595aa78d2a0000ddb2df2b6438,8e36c252e0679b17b8d6d85e54ac9dbb77331036e64357bf05981ce4dd3cec1b,170cc4ddcdae3d19af58005cd64e42d489cc0ed76f1dff8741ac8d37043a9941,3213a332b4affe3eaa933eb4154da90be9e40004a497fa9bec98bce04d8db5f9,2ee50f0ba06a1b0d417e62636ac591fd3a474e144c61c35549004f9d3658d60f,a8ebd78cdd089b8629ccc768ae8807583f365345e2168878b5c64ddac01c767f,8a992581045256056febad428fc43711a3313013544ce413f1931b26459044da,3e4ca61f1a19189841813498bbafedf049b4e45c5061d182874093c8a5588bca
"1","10061102","-54","10","0","0","邊境之地 1-15","bgm_M41","10061115","150","100022","100021","10","2021/07/23 15:59:59","10061","610061115","0","0","0","143","bgm_M41","0","bgm_M41","0","100021","0","0","2021/07/05 16:00:00","0","bgm_M41","0","1","0","0","610061123","0","100020","bgm_M41","90","15","100023","10","bgm_M41"
"2","10061201","-48","16","0","0","邊境之地 1-1","bgm_M41","10061201","240","100432","100431","16","2021/07/23 15:59:59","10061","610061116","0","0","28","-492","bgm_M41","31158","bgm_M41","1","100431","0","0","2021/07/05 16:00:00","0","bgm_M41","2","1","3","0","610061121","0","100050","bgm_M41","90","16","100433","16","bgm_M41"
"2","10061201","10","16","0","0","邊境之地 1-2","bgm_M41","10061202","240","100692","100691","16","2021/07/23 15:59:59","10061","610061117","0","0","28","-266","bgm_M41","31010","bgm_M41","1","100691","0","0","2021/07/05 16:00:00","0","bgm_M41","2","1","3","0","610061121","0","100010","bgm_M41","90","17","100693","16","bgm_M41"
"2","10061201","-195","18","0","0","邊境之地 1-3","bgm_M41","10061203","270","100432","100431","18","2021/07/23 15:59:59","10061","610061118","0","0","29","-155","bgm_M41","31158","bgm_M41","1","100431","0","0","2021/07/05 16:00:00","0","bgm_M41","2","1","3","0","610061121","0","100020","bgm_M41","90","18","100433","18","bgm_M41"
"2","10061201","-91","18","0","0","邊境之地 1-4","bgm_M41","10061204","270","100692","100691","18","2021/07/23 15:59:59","10061","610061119","0","0","29","118","bgm_M41","31010","bgm_M41","1","100691","0","0","2021/07/05 16:00:00","0","bgm_M41","2","1","3","0","610061121","0","100020","bgm_M41","90","19","100693","18","bgm_M41"
"2","10061201","40","20","0","0","邊境之地 1-5","bgm_M41","10061205","300","100692","100691","20","2021/07/23 15:59:59","10061","610061120","0","0","30","299","bgm_M41","31158","bgm_M41","1","100691","0","0","2021/07/05 16:00:00","0","bgm_M41","2","1","3","0","610061121","0","100020","bgm_M41","90","20","100693","20","bgm_M41"
"1","10062101","-120","8","0","0","蘭德索爾近郊 1-1","bgm_M41","10062101","120","100066","100065","8","2021/08/27 15:59:59","10062","610062101","0","0","0","-794","bgm_M41","0","bgm_M41","0","100065","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100020","bgm_M41","90","1","100066","8","bgm_M41"
"1","10062101","76","8","0","0","蘭德索爾近郊 1-2","bgm_M41","10062102","120","100022","100021","8","2021/08/27 15:59:59","10062","610062102","0","0","0","-744","bgm_M41","0","bgm_M41","0","100021","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100020","bgm_M41","90","2","100022","8","bgm_M41"
"1","10062101","60","8","0","0","蘭德索爾近郊 1-3","bgm_M41","10062103","120","100066","100065","8","2021/08/27 15:59:59","10062","610062103","0","0","0","-530","bgm_M41","0","bgm_M41","0","100065","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100050","bgm_M41","90","3","100066","8","bgm_M41"
"1","10062101","-154","8","0","0","蘭德索爾近郊 1-4","bgm_M41","10062104","120","100066","100065","8","2021/08/27 15:59:59","10062","610062104","0","0","0","-550","bgm_M41","0","bgm_M41","0","100065","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100050","bgm_M41","90","4","100066","8","bgm_M41"
"1","10062101","-104","8","0","0","蘭德索爾近郊 1-5","bgm_M41","10062105","120","100092","100091","8","2021/08/27 15:59:59","10062","610062105","0","0","0","-356","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100010","bgm_M41","90","5","100092","8","bgm_M41"
"1","10062101","90","9","0","0","蘭德索爾近郊 1-6","bgm_M41","10062106","135","100092","100091","9","2021/08/27 15:59:59","10062","610062106","0","0","0","-307","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100040","bgm_M41","90","6","100092","9","bgm_M41"
"1","10062101","85","9","0","0","蘭德索爾近郊 1-7","bgm_M41","10062107","135","100092","100091","9","2021/08/27 15:59:59","10062","610062107","0","0","0","-155","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062122","0","100050","bgm_M41","90","7","100092","9","bgm_M41"
"1","10062101","-108","9","0","0","蘭德索爾近郊 1-8","bgm_M41","10062108","135","100092","100091","9","2021/08/27 15:59:59","10062","610062108","0","0","0","-85","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100040","bgm_M41","90","8","100092","9","bgm_M41"
"1","10062101","90","9","0","0","蘭德索爾近郊 1-9","bgm_M41","10062109","135","100092","100091","9","2021/08/27 15:59:59","10062","610062109","0","0","0","18","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100010","bgm_M41","90","9","100092","9","bgm_M41"
"1","10062101","-177","9","0","0","蘭德索爾近郊 1-10","bgm_M41","10062110","135","100092","100091","9","2021/08/27 15:59:59","10062","610062110","0","0","0","114","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100010","bgm_M41","90","10","100092","9","bgm_M41"
"1","10062101","5","10","0","0","蘭德索爾近郊 1-11","bgm_M41","10062111","150","100092","100091","10","2021/08/27 15:59:59","10062","610062111","0","0","0","176","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100040","bgm_M41","90","11","100092","10","bgm_M41"
"1","10062101","96","10","0","0","蘭德索爾近郊 1-12","bgm_M41","10062112","150","100092","100091","10","2021/08/27 15:59:59","10062","610062112","0","0","0","367","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100050","bgm_M41","90","12","100092","10","bgm_M41"
"1","10062101","-92","10","0","0","蘭德索爾近郊 1-13","bgm_M41","10062113","150","100022","100021","10","2021/08/27 15:59:59","10062","610062113","0","0","0","432","bgm_M41","0","bgm_M41","0","100021","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100020","bgm_M41","90","13","100022","10","bgm_M41"
"1","10062101","45","10","0","0","蘭德索爾近郊 1-14","bgm_M41","10062114","150","100092","100091","10","2021/08/27 15:59:59","10062","610062114","0","0","0","553","bgm_M41","0","bgm_M41","0","100091","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062121","0","100040","bgm_M41","90","14","100092","10","bgm_M41"
"1","10062101","-111","10","0","0","蘭德索爾近郊 1-15","bgm_M41","10062115","150","100022","100021","10","2021/08/27 15:59:59","10062","610062115","0","0","0","655","bgm_M41","0","bgm_M41","0","100021","0","0","2021/08/09 16:00:00","0","bgm_M41","0","1","0","0","610062123","0","100020","bgm_M41","90","15","100022","10","bgm_M41"
"2","10062201","5","16","0","0","蘭德索爾近郊 1-1","bgm_M41","10062201","240","100912","100911","16","2021/08/27 15:59:59","10062","610062116","0","0","28","-490","bgm_M41","31126","bgm_M41","1","100911","0","0","2021/08/09 16:00:00","0","bgm_M41","2","1","3","0","610062121","0","100010","bgm_M41","90","16","100912","16","bgm_M41"
"2","10062201","-185","16","0","0","蘭德索爾近郊 1-2","bgm_M41","10062202","240","100362","100361","16","2021/08/27 15:59:59","10062","610062117","0","0","28","-350","bgm_M41","31042","bgm_M41","1","100361","0","0","2021/08/09 16:00:00","0","bgm_M41","2","1","3","0","610062121","0","100020","bgm_M41","90","17","100362","16","bgm_M41"
"2","10062201","-135","18","0","0","蘭德索爾近郊 1-3","bgm_M41","10062203","270","100362","100361","18","2021/08/27 15:59:59","10062","610062118","0","0","29","-93","bgm_M41","31126","bgm_M41","1","100361","0","0","2021/08/09 16:00:00","0","bgm_M41","2","1","3","0","610062121","0","100050","bgm_M41","90","18","100362","18","bgm_M41"
"2","10062201","0","18","0","0","蘭德索爾近郊 1-4","bgm_M41","10062204","270","100912","100911","18","2021/08/27 15:59:59","10062","610062119","0","0","29","92","bgm_M41","31042","bgm_M41","1","100911","0","0","2021/08/09 16:00:00","0","bgm_M41","2","1","3","0","610062121","0","100040","bgm_M41","90","19","100912","18","bgm_M41"
"2","10062201","-70","20","0","0","蘭德索爾近郊 1-5","bgm_M41","10062205","300","100362","100361","20","2021/08/27 15:59:59","10062","610062120","0","0","30","260","bgm_M41","31126","bgm_M41","1","100361","0","0","2021/08/09 16:00:00","0","bgm_M41","2","1","3","0","610062121","0","100020","bgm_M41","90","20","100362","20","bgm_M41"
"1","10063101","-81","8","0","0","繆思小鎮 1-1","bgm_M41","10063101","120","102432","102431","8","2021/08/27 15:59:59","10063","610063101","0","0","0","-1240","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100190","bgm_M41","90","1","102433","8","bgm_M41"
"1","10063101","76","8","0","0","繆思小鎮 1-2","bgm_M41","10063102","120","102432","102431","8","2021/08/27 15:59:59","10063","610063102","0","0","0","-1123","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100600","bgm_M41","90","2","102433","8","bgm_M41"
"1","10063101","33","8","0","0","繆思小鎮 1-3","bgm_M41","10063103","120","102432","102431","8","2021/08/27 15:59:59","10063","610063103","0","0","0","-934","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","3","102433","8","bgm_M41"
"1","10063101","-114","8","0","0","繆思小鎮 1-4","bgm_M41","10063104","120","102432","102431","8","2021/08/27 15:59:59","10063","610063104","0","0","0","-878","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","4","102433","8","bgm_M41"
"1","10063101","88","8","0","0","繆思小鎮 1-5","bgm_M41","10063105","120","102432","102431","8","2021/08/27 15:59:59","10063","610063105","0","0","0","-711","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100600","bgm_M41","90","5","102433","8","bgm_M41"
"1","10063101","-87","9","0","0","繆思小鎮 1-6","bgm_M41","10063106","135","102432","102431","9","2021/08/27 15:59:59","10063","610063106","0","0","0","-577","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100600","bgm_M41","90","6","102433","9","bgm_M41"
"1","10063101","91","9","0","0","繆思小鎮 1-7","bgm_M41","10063107","135","102432","102431","9","2021/08/27 15:59:59","10063","610063107","0","0","0","-501","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063122","0","100601","bgm_M41","90","7","102433","9","bgm_M41"
"1","10063101","8","9","0","0","繆思小鎮 1-8","bgm_M41","10063108","135","102432","102431","9","2021/08/27 15:59:59","10063","610063108","0","0","0","-344","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100190","bgm_M41","90","8","102433","9","bgm_M41"
"1","10063101","-131","9","0","0","繆思小鎮 1-9","bgm_M41","10063109","135","102432","102431","9","2021/08/27 15:59:59","10063","610063109","0","0","0","-202","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","9","102433","9","bgm_M41"
"1","10063101","17","9","0","0","繆思小鎮 1-10","bgm_M41","10063110","135","102432","102431","9","2021/08/27 15:59:59","10063","610063110","0","0","0","-177","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100190","bgm_M41","90","10","102433","9","bgm_M41"
"1","10063101","89","10","0","0","繆思小鎮 1-11","bgm_M41","10063111","150","102432","102431","10","2021/08/27 15:59:59","10063","610063111","0","0","0","15","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","11","102433","10","bgm_M41"
"1","10063101","-91","10","0","0","繆思小鎮 1-12","bgm_M41","10063112","150","102432","102431","10","2021/08/27 15:59:59","10063","610063112","0","0","0","32","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","12","102433","10","bgm_M41"
"1","10063101","-122","10","0","0","繆思小鎮 1-13","bgm_M41","10063113","150","102432","102431","10","2021/08/27 15:59:59","10063","610063113","0","0","0","228","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100200","bgm_M41","90","13","102433","10","bgm_M41"
"1","10063101","57","10","0","0","繆思小鎮 1-14","bgm_M41","10063114","150","102432","102431","10","2021/08/27 15:59:59","10063","610063114","0","0","0","298","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063121","0","100601","bgm_M41","90","14","102433","10","bgm_M41"
"1","10063101","-88","10","0","0","繆思小鎮 1-15","bgm_M41","10063115","150","102432","102431","10","2021/08/27 15:59:59","10063","610063115","0","0","0","388","bgm_M41","0","bgm_M41","0","102431","0","0","2021/08/17 16:00:00","0","bgm_M41","0","1","0","0","610063123","0","100200","bgm_M41","90","15","102433","10","bgm_M41"
"2","10063201","66","16","0","0","繆思小鎮 1-1","bgm_M41","10063201","240","102442","102441","16","2021/08/27 15:59:59","10063","610063116","0","0","28","-542","bgm_M41","31126","bgm_M41","1","102441","0","0","2021/08/17 16:00:00","0","bgm_M41","2","1","3","0","610063121","0","100600","bgm_M41","90","16","102443","16","bgm_M41"
"2","10063201","-154","16","0","0","繆思小鎮 1-2","bgm_M41","10063202","240","102442","102441","16","2021/08/27 15:59:59","10063","610063117","0","0","28","-401","bgm_M41","31042","bgm_M41","1","102441","0","0","2021/08/17 16:00:00","0","bgm_M41","2","1","3","0","610063121","0","100601","bgm_M41","90","17","102443","16","bgm_M41"
"2","10063201","-144","18","0","0","繆思小鎮 1-3","bgm_M41","10063203","270","102442","102441","18","2021/08/27 15:59:59","10063","610063118","0","0","29","-112","bgm_M41","31126","bgm_M41","1","102441","0","0","2021/08/17 16:00:00","0","bgm_M41","2","1","3","0","610063121","0","100190","bgm_M41","90","18","102443","18","bgm_M41"
"2","10063201","23","18","0","0","繆思小鎮 1-4","bgm_M41","10063204","270","102442","102441","18","2021/08/27 15:59:59","10063","610063119","0","0","29","76","bgm_M41","31042","bgm_M41","1","102441","0","0","2021/08/17 16:00:00","0","bgm_M41","2","1","3","0","610063121","0","100601","bgm_M41","90","19","102443","18","bgm_M41"
"2","10063201","-76","20","0","0","繆思小鎮 1-5","bgm_M41","10063205","300","102442","102441","20","2021/08/27 15:59:59","10063","610063120","0","0","30","248","bgm_M41","31126","bgm_M41","1","102441","0","0","2021/08/17 16:00:00","0","bgm_M41","2","1","3","0","610063121","0","100200","bgm_M41","90","20","102443","20","bgm_M41"
"1","10064101","-73","8","0","0","聖德蕾莎女子學院 聖學祭會場 1-1","bgm_M41","10064101","120","101952","101951","8","2021/08/20 15:59:59","10064","610064101","0","0","0","-882","bgm_M41","0","bgm_M41","0","101951","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100511","bgm_M41","90","1","101953","8","bgm_M41"
"1","10064101","-160","8","0","0","聖德蕾莎女子學院 聖學祭會場 1-2","bgm_M41","10064102","120","101952","101951","8","2021/08/20 15:59:59","10064","610064102","0","0","0","-658","bgm_M41","0","bgm_M41","0","101951","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100510","bgm_M41","90","2","101953","8","bgm_M41"
"1","10064101","54","8","0","0","聖德蕾莎女子學院 聖學祭會場 1-3","bgm_M41","10064103","120","101952","101951","8","2021/08/20 15:59:59","10064","610064103","0","0","0","-704","bgm_M41","0","bgm_M41","0","101951","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100511","bgm_M41","90","3","101953","8","bgm_M41"
"1","10064101","104","8","0","0","聖德蕾莎女子學院 聖學祭會場 1-4","bgm_M41","10064104","120","101952","101951","8","2021/08/20 15:59:59","10064","610064104","0","0","0","-437","bgm_M41","0","bgm_M41","0","101951","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100510","bgm_M41","90","4","101953","8","bgm_M41"
"1","10064101","-82","8","0","0","聖德蕾莎女子學院 聖學祭會場 1-5","bgm_M41","10064105","120","101952","101951","8","2021/08/20 15:59:59","10064","610064105","0","0","0","-495","bgm_M41","0","bgm_M41","0","101951","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100511","bgm_M41","90","5","101953","8","bgm_M41"
"1","10064101","-140","9","0","0","聖德蕾莎女子學院 聖學祭會場 1-6","bgm_M41","10064106","135","102722","102721","9","2021/08/20 15:59:59","10064","610064106","0","0","0","-285","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100680","bgm_M41","90","6","102723","9","bgm_M41"
"1","10064101","-58","9","0","0","聖德蕾莎女子學院 聖學祭會場 1-7","bgm_M41","10064107","135","102722","102721","9","2021/08/20 15:59:59","10064","610064107","0","0","0","-110","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064122","0","100681","bgm_M41","90","7","102723","9","bgm_M41"
"1","10064101","73","9","0","0","聖德蕾莎女子學院 聖學祭會場 1-8","bgm_M41","10064108","135","102722","102721","9","2021/08/20 15:59:59","10064","610064108","0","0","0","-210","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100680","bgm_M41","90","8","102723","9","bgm_M41"
"1","10064101","106","9","0","0","聖德蕾莎女子學院 聖學祭會場 1-9","bgm_M41","10064109","135","102722","102721","9","2021/08/20 15:59:59","10064","610064109","0","0","0","42","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100681","bgm_M41","90","9","102723","9","bgm_M41"
"1","10064101","-62","9","0","0","聖德蕾莎女子學院 聖學祭會場 1-10","bgm_M41","10064110","135","102722","102721","9","2021/08/20 15:59:59","10064","610064110","0","0","0","85","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100680","bgm_M41","90","10","102723","9","bgm_M41"
"1","10064101","-113","10","0","0","聖德蕾莎女子學院 聖學祭會場 1-11","bgm_M41","10064111","150","102722","102721","10","2021/08/20 15:59:59","10064","610064111","0","0","0","285","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100681","bgm_M41","90","11","102723","10","bgm_M41"
"1","10064101","74","10","0","0","聖德蕾莎女子學院 聖學祭會場 1-12","bgm_M41","10064112","150","102722","102721","10","2021/08/20 15:59:59","10064","610064112","0","0","0","335","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100680","bgm_M41","90","12","102723","10","bgm_M41"
"1","10064101","-38","10","0","0","聖德蕾莎女子學院 聖學祭會場 1-13","bgm_M41","10064113","150","102722","102721","10","2021/08/20 15:59:59","10064","610064113","0","0","0","478","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100681","bgm_M41","90","13","102723","10","bgm_M41"
"1","10064101","80","10","0","0","聖德蕾莎女子學院 聖學祭會場 1-14","bgm_M41","10064114","150","102722","102721","10","2021/08/20 15:59:59","10064","610064114","0","0","0","595","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064121","0","100680","bgm_M41","90","14","102723","10","bgm_M41"
"1","10064101","-74","10","0","0","聖德蕾莎女子學院 聖學祭會場 1-15","bgm_M41","10064115","150","102722","102721","10","2021/08/20 15:59:59","10064","610064115","0","0","0","706","bgm_M41","0","bgm_M41","0","102721","0","0","2021/08/02 16:00:00","0","bgm_M41","0","1","0","0","610064123","0","100681","bgm_M41","90","15","102723","10","bgm_M41"
"2","10064201","-69","16","0","0","聖德蕾莎女子學院 聖學祭會場 1-1","bgm_M41","10064201","240","102732","102731","16","2021/08/20 15:59:59","10064","610064116","0","0","28","-520","bgm_M41","31032","bgm_M41","1","102731","0","0","2021/08/02 16:00:00","0","bgm_M41","2","1","3","0","610064121","0","100680","bgm_M41","90","16","102733","16","bgm_M41"
"2","10064201","99","16","0","0","聖德蕾莎女子學院 聖學祭會場 1-2","bgm_M41","10064202","240","102732","102731","16","2021/08/20 15:59:59","10064","610064117","0","0","28","-323","bgm_M41","31031","bgm_M41","1","102731","0","0","2021/08/02 16:00:00","0","bgm_M41","2","1","3","0","610064121","0","100681","bgm_M41","90","17","102733","16","bgm_M41"
"2","10064201","41","18","0","0","聖德蕾莎女子學院 聖學祭會場 1-3","bgm_M41","10064203","270","102732","102731","18","2021/08/20 15:59:59","10064","610064118","0","0","29","-68","bgm_M41","31032","bgm_M41","1","102731","0","0","2021/08/02 16:00:00","0","bgm_M41","2","1","3","0","610064121","0","100681","bgm_M41","90","18","102733","18","bgm_M41"
"2","10064201","-104","18","0","0","聖德蕾莎女子學院 聖學祭會場 1-4","bgm_M41","10064204","270","102732","102731","18","2021/08/20 15:59:59","10064","610064119","0","0","29","82","bgm_M41","31031","bgm_M41","1","102731","0","0","2021/08/02 16:00:00","0","bgm_M41","2","1","3","0","610064121","0","100680","bgm_M41","90","19","102733","18","bgm_M41"
"2","10064201","27","20","0","0","聖德蕾莎女子學院 聖學祭會場 1-5","bgm_M41","10064205","300","102732","102731","20","2021/08/20 15:59:59","10064","610064120","0","0","30","270","bgm_M41","31032","bgm_M41","1","102731","0","0","2021/08/02 16:00:00","0","bgm_M41","2","1","3","0","610064121","0","100680","bgm_M41","90","20","102733","20","bgm_M41"
"1","10065101","21","8","0","0","聖德蕾莎女子學院 1-1","bgm_M41","10065101","120","102462","102461","8","2021/07/28 15:59:59","10065","610065101","0","0","0","-700","bgm_M41","0","bgm_M41","0","102461","0","0","2021/07/19 16:00:00","0","bgm_M41","0","1","0","0","610065121","0","100590","bgm_M41","90","1","102463","8","bgm_M41"
"1","10065101","-131","8","0","0","聖德蕾莎女子學院 1-2","bgm_M41","10065102","120","102462","102461","8","2021/07/28 15:59:59","10065","610065102","0","0","0","-626","bgm_M41","0","bgm_M41","0","102461","0","0","2021/07/19 16:00:00","0","bgm_M41","0","1","0","0","610065121","0","100010","bgm_M41","90","2","102463","8","bgm_M41"
"1","10065101","-140","8","0","0","聖德蕾莎女子學院 1-3","bgm_M41","10065103","120","102462","102461","8","2021/07/28 15:59:59","10065","610065103","0","0","0","-480","bgm_M41","0","bgm_M41","0","102461","0","0","2021/07/19 16:00:00","0","bgm_M41","0","1","0","0","610065121","0","100590","bgm_M41","90","3","102463","8","bgm_M41"
"1","10065101","28","8","0","0","聖德蕾莎女子學院 1-4","bgm_M41","10065104","120","101952","101951","8","2021/07/28 15:59:59","10065","610065104","0","0","0","-519","bgm_M41","0","bgm_M41","0","101951","0","0","2021/07/19 16:00:00","0","bgm_M41","0","1","0","0","610065121","0","100510","bgm_M41","90","4","101953","8","bgm_M41"
"1","10065101","13","8","0","0","聖德蕾莎女子學院 1-5","bgm_M41","10065105","120","101952","101951","8","2021/07/28 15:59:59","10065","610065105","0","0","0","-360","bgm_M41","0","bgm_M41","0","101951","0","0","2021/07/19 16:00:00","0","bgm_M41","0","1","0","0","610065121","0","100511","bgm_M41","90","5","101953","8","bgm_M41"
