3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"91002","30","8","71080005","10080013"
"22002","1","2","71080005","10080014"
"91002","30","8","71080006","10080015"
"22002","1","2","71080006","10080016"
"91002","30","8","71080007","10080017"
"22002","1","2","71080007","10080018"
"91002","30","8","71080008","10080019"
"22002","1","2","71080008","10080020"
"91002","30","8","71080009","10080021"
"22002","1","2","71080009","10080022"
"91002","30","8","71080010","10080023"
"22002","1","2","71080010","10080024"
"91002","30","8","71080011","10080025"
"22002","1","2","71080011","10080026"
"91002","30","8","71080012","10080027"
"22002","1","2","71080012","10080028"
"91002","30","8","71080013","10080029"
"22002","1","2","71080013","10080030"
"91002","30","8","71080014","10080031"
"22002","1","2","71080014","10080032"
"91002","30","8","71080015","10080033"
"22002","1","2","71080015","10080034"
"91002","60","8","71080016","10080035"
"22002","2","2","71080016","10080036"
"91002","60","8","71080017","10080037"
"22002","2","2","71080017","10080038"
"91002","60","8","71080018","10080039"
"22002","2","2","71080018","10080040"
"91002","60","8","71080019","10080041"
"22002","2","2","71080019","10080042"
"91002","60","8","71080020","10080043"
"22002","2","2","71080020","10080044"
"94002","50000","12","71080021","10080045"
"94002","100000","12","71080022","10080046"
"94002","150000","12","71080023","10080047"
"94002","200000","12","71080024","10080048"
"94002","250000","12","71080025","10080049"
"91002","50","8","71080026","10080050"
"31192","1","2","71080027","10080051"
"31192","1","2","71080028","10080052"
"31192","2","2","71080029","10080053"
"31192","2","2","71080030","10080054"
"31192","4","2","71080031","10080055"
"119201","1","1","71080032","10080056"
"31192","10","2","71080033","10080057"
"31192","2","2","81080001","10080058"
"91002","30","8","81080001","10080059"
"60792","100","2","81080002","10080060"
"94002","30000","12","81080002","10080061"
"60792","100","2","81080003","10080062"
"94002","30000","12","81080003","10080063"
"31192","2","2","81080004","10080064"
"91002","30","8","81080004","10080065"
"60792","100","2","81080005","10080066"
"94002","30000","12","81080005","10080067"
"60792","100","2","81080006","10080068"
"94002","30000","12","81080006","10080069"
"31192","2","2","81080007","10080070"
"91002","30","8","81080007","10080071"
"91002","100","8","81080008","10080072"
"60802","5","2","61081001","10081001"
"60802","5","2","61081002","10081002"
"91002","30","8","71081001","10081003"
"22002","1","2","71081001","10081004"
"91002","30","8","71081002","10081005"
"22002","1","2","71081002","10081006"
"91002","30","8","71081003","10081007"
"22002","1","2","71081003","10081008"
"91002","30","8","71081004","10081009"
"22002","1","2","71081004","10081010"
"91002","30","8","71081005","10081011"
"22002","1","2","71081005","10081012"
"91002","30","8","71081006","10081013"
"22002","1","2","71081006","10081014"
"91002","30","8","71081007","10081015"
"22002","1","2","71081007","10081016"
"91002","30","8","71081008","10081017"
"22002","1","2","71081008","10081018"
"91002","30","8","71081009","10081019"
"22002","1","2","71081009","10081020"
"91002","30","8","71081010","10081021"
"22002","1","2","71081010","10081022"
"91002","30","8","71081011","10081023"
"22002","1","2","71081011","10081024"
"91002","30","8","71081012","10081025"
"22002","1","2","71081012","10081026"
"91002","30","8","71081013","10081027"
"22002","1","2","71081013","10081028"
"91002","30","8","71081014","10081029"
"22002","1","2","71081014","10081030"
"91002","30","8","71081015","10081031"
"22002","1","2","71081015","10081032"
"91002","60","8","71081016","10081033"
"22002","2","2","71081016","10081034"
"91002","60","8","71081017","10081035"
"22002","2","2","71081017","10081036"
"91002","60","8","71081018","10081037"
"22002","2","2","71081018","10081038"
"91002","60","8","71081019","10081039"
"22002","2","2","71081019","10081040"
"91002","60","8","71081020","10081041"
"22002","2","2","71081020","10081042"
"94002","50000","12","71081021","10081043"
"94002","100000","12","71081022","10081044"
"94002","150000","12","71081023","10081045"
"94002","200000","12","71081024","10081046"
"94002","250000","12","71081025","10081047"
"91002","50","8","71081026","10081048"
"31146","1","2","71081027","10081049"
"31146","1","2","71081028","10081050"
"31146","1","2","71081029","10081051"
"31146","1","2","71081030","10081052"
"31146","1","2","71081031","10081053"
"31146","4","2","71081032","10081054"
"114601","1","1","71081033","10081055"
"60802","50","2","81081001","10081056"
"94002","30000","12","81081001","10081057"
"60802","50","2","81081002","10081058"
"94002","30000","12","81081002","10081059"
"31146","1","2","81081003","10081060"
"91002","25","8","81081003","10081061"
"31146","1","2","81081004","10081062"
"91002","25","8","81081004","10081063"
"60802","50","2","81081005","10081064"
"94002","30000","12","81081005","10081065"
"60802","50","2","81081006","10081066"
"94002","30000","12","81081006","10081067"
"31146","1","2","81081007","10081068"
"91002","25","8","81081007","10081069"
"91002","50","8","81081008","10081070"
"60812","5","2","61082001","10082001"
"60812","5","2","61082002","10082002"
"91002","30","8","71082001","10082003"
"22002","1","2","71082001","10082004"
"91002","30","8","71082002","10082005"
"22002","1","2","71082002","10082006"
"91002","30","8","71082003","10082007"
"22002","1","2","71082003","10082008"
"91002","30","8","71082004","10082009"
"22002","1","2","71082004","10082010"
"91002","30","8","71082005","10082011"
"22002","1","2","71082005","10082012"
"91002","30","8","71082006","10082013"
"22002","1","2","71082006","10082014"
"91002","30","8","71082007","10082015"
"22002","1","2","71082007","10082016"
"91002","30","8","71082008","10082017"
"22002","1","2","71082008","10082018"
"91002","30","8","71082009","10082019"
"22002","1","2","71082009","10082020"
"91002","30","8","71082010","10082021"
"22002","1","2","71082010","10082022"
"91002","30","8","71082011","10082023"
"22002","1","2","71082011","10082024"
"91002","30","8","71082012","10082025"
"22002","1","2","71082012","10082026"
"91002","30","8","71082013","10082027"
"22002","1","2","71082013","10082028"
"91002","30","8","71082014","10082029"
"22002","1","2","71082014","10082030"
"91002","30","8","71082015","10082031"
"22002","1","2","71082015","10082032"
"91002","60","8","71082016","10082033"
"22002","2","2","71082016","10082034"
"91002","60","8","71082017","10082035"
"22002","2","2","71082017","10082036"
"91002","60","8","71082018","10082037"
"22002","2","2","71082018","10082038"
"91002","60","8","71082019","10082039"
"22002","2","2","71082019","10082040"
"91002","60","8","71082020","10082041"
"22002","2","2","71082020","10082042"
"94002","50000","12","71082021","10082043"
"94002","100000","12","71082022","10082044"
"94002","150000","12","71082023","10082045"
"94002","200000","12","71082024","10082046"
"94002","250000","12","71082025","10082047"
"91002","50","8","71082026","10082048"
"31208","1","2","71082027","10082049"
"31208","1","2","71082028","10082050"
"31208","2","2","71082029","10082051"
"31208","2","2","71082030","10082052"
"31208","4","2","71082031","10082053"
"120801","1","1","71082032","10082054"
"31208","10","2","71082033","10082055"
"31208","2","2","81082001","10082056"
"91002","30","8","81082001","10082057"
"60812","100","2","81082002","10082058"
"94002","30000","12","81082002","10082059"
"60812","100","2","81082003","10082060"
"94002","30000","12","81082003","10082061"
"31208","2","2","81082004","10082062"
"91002","30","8","81082004","10082063"
"60812","100","2","81082005","10082064"
"94002","30000","12","81082005","10082065"
"60812","100","2","81082006","10082066"
"94002","30000","12","81082006","10082067"
"31208","2","2","81082007","10082068"
"91002","30","8","81082007","10082069"
"91002","100","8","81082008","10082070"
"60822","5","2","61083001","10083001"
"60822","5","2","61083002","10083002"
"91002","30","8","71083001","10083003"
"22002","1","2","71083001","10083004"
"91002","30","8","71083002","10083005"
"22002","1","2","71083002","10083006"
"91002","30","8","71083003","10083007"
"22002","1","2","71083003","10083008"
"91002","30","8","71083004","10083009"
"22002","1","2","71083004","10083010"
"91002","30","8","71083005","10083011"
"22002","1","2","71083005","10083012"
"91002","30","8","71083006","10083013"
"22002","1","2","71083006","10083014"
"91002","30","8","71083007","10083015"
"22002","1","2","71083007","10083016"
"91002","30","8","71083008","10083017"
"22002","1","2","71083008","10083018"
"91002","30","8","71083009","10083019"
"22002","1","2","71083009","10083020"
"91002","30","8","71083010","10083021"
"22002","1","2","71083010","10083022"
"91002","30","8","71083011","10083023"
"22002","1","2","71083011","10083024"
"91002","30","8","71083012","10083025"
"22002","1","2","71083012","10083026"
"91002","30","8","71083013","10083027"
"22002","1","2","71083013","10083028"
"91002","30","8","71083014","10083029"
"22002","1","2","71083014","10083030"
"91002","30","8","71083015","10083031"
"22002","1","2","71083015","10083032"
"91002","60","8","71083016","10083033"
"22002","2","2","71083016","10083034"
"91002","60","8","71083017","10083035"
"22002","2","2","71083017","10083036"
"91002","60","8","71083018","10083037"
"22002","2","2","71083018","10083038"
"91002","60","8","71083019","10083039"
"22002","2","2","71083019","10083040"
"91002","60","8","71083020","10083041"
"22002","2","2","71083020","10083042"
"94002","50000","12","71083021","10083043"
"94002","100000","12","71083022","10083044"
"94002","150000","12","71083023","10083045"
"94002","200000","12","71083024","10083046"
"94002","250000","12","71083025","10083047"
"91002","50","8","71083026","10083048"
"31147","1","2","71083027","10083049"
"31147","1","2","71083028","10083050"
"31147","1","2","71083029","10083051"
"31147","1","2","71083030","10083052"
"31147","1","2","71083031","10083053"
"114701","1","1","71083032","10083054"
"31147","4","2","71083033","10083055"
"60822","30","2","81083001","10083056"
"94002","20000","12","81083001","10083057"
"60822","30","2","81083002","10083058"
"94002","20000","12","81083002","10083059"
"31147","1","2","81083003","10083060"
"91002","25","8","81083003","10083061"
"60822","30","2","81083004","10083062"
"94002","20000","12","81083004","10083063"
"60822","30","2","81083005","10083064"
"94002","20000","12","81083005","10083065"
"31147","1","2","81083006","10083066"
"91002","25","8","81083006","10083067"
"60822","40","2","81083007","10083068"
"94002","20000","12","81083007","10083069"
"60822","40","2","81083008","10083070"
"94002","20000","12","81083008","10083071"
"31147","1","2","81083009","10083072"
"91002","25","8","81083009","10083073"
"91002","50","8","81083010","10083074"
"60832","5","2","61084001","10084001"
"60832","5","2","61084002","10084002"
"91002","30","8","71084001","10084003"
"22002","1","2","71084001","10084004"
"91002","30","8","71084002","10084005"
"22002","1","2","71084002","10084006"
"91002","30","8","71084003","10084007"
"22002","1","2","71084003","10084008"
"91002","30","8","71084004","10084009"
"22002","1","2","71084004","10084010"
"91002","30","8","71084005","10084011"
"22002","1","2","71084005","10084012"
"91002","30","8","71084006","10084013"
"22002","1","2","71084006","10084014"
"91002","30","8","71084007","10084015"
"22002","1","2","71084007","10084016"
"91002","30","8","71084008","10084017"
"22002","1","2","71084008","10084018"
"91002","30","8","71084009","10084019"
"22002","1","2","71084009","10084020"
"91002","30","8","71084010","10084021"
"22002","1","2","71084010","10084022"
"91002","30","8","71084011","10084023"
"22002","1","2","71084011","10084024"
"91002","30","8","71084012","10084025"
"22002","1","2","71084012","10084026"
"91002","30","8","71084013","10084027"
"22002","1","2","71084013","10084028"
"91002","30","8","71084014","10084029"
"22002","1","2","71084014","10084030"
"91002","30","8","71084015","10084031"
"22002","1","2","71084015","10084032"
"91002","60","8","71084016","10084033"
"22002","2","2","71084016","10084034"
"91002","60","8","71084017","10084035"
"22002","2","2","71084017","10084036"
"91002","60","8","71084018","10084037"
"22002","2","2","71084018","10084038"
"91002","60","8","71084019","10084039"
"22002","2","2","71084019","10084040"
"91002","60","8","71084020","10084041"
"22002","2","2","71084020","10084042"
"94002","50000","12","71084021","10084043"
"94002","100000","12","71084022","10084044"
"94002","150000","12","71084023","10084045"
"94002","200000","12","71084024","10084046"
"94002","250000","12","71084025","10084047"
"91002","50","8","71084026","10084048"
"31059","1","2","71084027","10084049"
"31059","1","2","71084028","10084050"
"31059","2","2","71084029","10084051"
"31059","2","2","71084030","10084052"
"31059","4","2","71084031","10084053"
"31059","10","2","71084032","10084054"
"31059","2","2","81084001","10084055"
"91002","30","8","81084001","10084056"
"31059","2","2","81084002","10084057"
"91002","30","8","81084002","10084058"
"60832","200","2","81084003","10084059"
"94002","60000","12","81084003","10084060"
"60832","200","2","81084004","10084061"
"94002","60000","12","81084004","10084062"
"31059","2","2","81084005","10084063"
"91002","30","8","81084005","10084064"
"91002","100","8","81084006","10084065"
"60842","5","2","61085001","10085001"
"60842","5","2","61085002","10085002"
"91002","30","8","71085001","10085003"
"22002","1","2","71085001","10085004"
"91002","30","8","71085002","10085005"
"22002","1","2","71085002","10085006"
"91002","30","8","71085003","10085007"
"22002","1","2","71085003","10085008"
"91002","30","8","71085004","10085009"
"22002","1","2","71085004","10085010"
"91002","30","8","71085005","10085011"
"22002","1","2","71085005","10085012"
"91002","30","8","71085006","10085013"
"22002","1","2","71085006","10085014"
"91002","30","8","71085007","10085015"
"22002","1","2","71085007","10085016"
"91002","30","8","71085008","10085017"
"22002","1","2","71085008","10085018"
"91002","30","8","71085009","10085019"
"22002","1","2","71085009","10085020"
"91002","30","8","71085010","10085021"
"22002","1","2","71085010","10085022"
"91002","30","8","71085011","10085023"
"22002","1","2","71085011","10085024"
"91002","30","8","71085012","10085025"
"22002","1","2","71085012","10085026"
"91002","30","8","71085013","10085027"
"22002","1","2","71085013","10085028"
"91002","30","8","71085014","10085029"
"22002","1","2","71085014","10085030"
"91002","30","8","71085015","10085031"
"22002","1","2","71085015","10085032"
"91002","60","8","71085016","10085033"
"22002","2","2","71085016","10085034"
"91002","60","8","71085017","10085035"
"22002","2","2","71085017","10085036"
"91002","60","8","71085018","10085037"
"22002","2","2","71085018","10085038"
"91002","60","8","71085019","10085039"
"22002","2","2","71085019","10085040"
"91002","60","8","71085020","10085041"
"22002","2","2","71085020","10085042"
"94002","50000","12","71085021","10085043"
"94002","100000","12","71085022","10085044"
"94002","150000","12","71085023","10085045"
"94002","200000","12","71085024","10085046"
"94002","250000","12","71085025","10085047"
"91002","50","8","71085026","10085048"
"31212","5","2","71085026","10085049"
"31212","10","2","71085027","10085050"
"31212","10","2","71085028","10085051"
"31212","15","2","71085029","10085052"
"31212","15","2","71085030","10085053"
"31212","15","2","71085031","10085054"
"121201","1","1","71085032","10085055"
"31212","10","2","71085033","10085056"
"31212","2","2","81085001","10085057"
"91002","30","8","81085001","10085058"
"60842","100","2","81085002","10085059"
"94002","30000","12","81085002","10085060"
"60842","100","2","81085003","10085061"
"94002","30000","12","81085003","10085062"
"31212","2","2","81085004","10085063"
"91002","30","8","81085004","10085064"
"60842","100","2","81085005","10085065"
"94002","30000","12","81085005","10085066"
"60842","100","2","81085006","10085067"
"94002","30000","12","81085006","10085068"
"31212","2","2","81085007","10085069"
"91002","30","8","81085007","10085070"
"91002","100","8","81085008","10085071"
"60852","5","2","61086001","10086001"
"60852","5","2","61086002","10086002"
"91002","30","8","71086001","10086003"
"22002","1","2","71086001","10086004"
"91002","30","8","71086002","10086005"
"22002","1","2","71086002","10086006"
"91002","30","8","71086003","10086007"
"22002","1","2","71086003","10086008"
"91002","30","8","71086004","10086009"
"22002","1","2","71086004","10086010"
"91002","30","8","71086005","10086011"
"22002","1","2","71086005","10086012"
"91002","30","8","71086006","10086013"
"22002","1","2","71086006","10086014"
"91002","30","8","71086007","10086015"
"22002","1","2","71086007","10086016"
"91002","30","8","71086008","10086017"
"22002","1","2","71086008","10086018"
"91002","30","8","71086009","10086019"
"22002","1","2","71086009","10086020"
"91002","30","8","71086010","10086021"
"22002","1","2","71086010","10086022"
"91002","30","8","71086011","10086023"
"22002","1","2","71086011","10086024"
"91002","30","8","71086012","10086025"
"22002","1","2","71086012","10086026"
"91002","30","8","71086013","10086027"
"22002","1","2","71086013","10086028"
"91002","30","8","71086014","10086029"
"22002","1","2","71086014","10086030"
"91002","30","8","71086015","10086031"
"22002","1","2","71086015","10086032"
"91002","60","8","71086016","10086033"
"22002","2","2","71086016","10086034"
"91002","60","8","71086017","10086035"
"22002","2","2","71086017","10086036"
"91002","60","8","71086018","10086037"
"22002","2","2","71086018","10086038"
"91002","60","8","71086019","10086039"
"22002","2","2","71086019","10086040"
"91002","60","8","71086020","10086041"
"22002","2","2","71086020","10086042"
"94002","50000","12","71086021","10086043"
"94002","100000","12","71086022","10086044"
"94002","150000","12","71086023","10086045"
"94002","200000","12","71086024","10086046"
"94002","250000","12","71086025","10086047"
"91002","50","8","71086026","10086048"
"31156","1","2","71086027","10086049"
"31156","1","2","71086028","10086050"
"31156","1","2","71086029","10086051"
"31156","1","2","71086030","10086052"
"31156","1","2","71086031","10086053"
"115601","1","1","71086032","10086054"
"31156","4","2","71086033","10086055"
"31156","1","2","81086001","10086056"
"91002","25","8","81086001","10086057"
"60852","50","2","81086002","10086058"
"94002","30000","12","81086002","10086059"
"60852","50","2","81086003","10086060"
"94002","30000","12","81086003","10086061"
"31156","1","2","81086004","10086062"
"91002","25","8","81086004","10086063"
"60852","50","2","81086005","10086064"
"94002","30000","12","81086005","10086065"
"60852","50","2","81086006","10086066"
"94002","30000","12","81086006","10086067"
"31156","1","2","81086007","10086068"
"91002","25","8","81086007","10086069"
"91002","50","8","81086008","10086070"
"60852","5","2","61087001","10087001"
"60852","5","2","61087002","10087002"
"91002","30","8","71087001","10087003"
"22002","1","2","71087001","10087004"
"91002","30","8","71087002","10087005"
"22002","1","2","71087002","10087006"
"91002","30","8","71087003","10087007"
"22002","1","2","71087003","10087008"
"91002","30","8","71087004","10087009"
"22002","1","2","71087004","10087010"
"91002","30","8","71087005","10087011"
"22002","1","2","71087005","10087012"
"91002","30","8","71087006","10087013"
"22002","1","2","71087006","10087014"
"91002","30","8","71087007","10087015"
"22002","1","2","71087007","10087016"
"91002","30","8","71087008","10087017"
"22002","1","2","71087008","10087018"
"91002","30","8","71087009","10087019"
"22002","1","2","71087009","10087020"
"91002","30","8","71087010","10087021"
"22002","1","2","71087010","10087022"
"91002","30","8","71087011","10087023"
"22002","1","2","71087011","10087024"
"91002","30","8","71087012","10087025"
"22002","1","2","71087012","10087026"
"91002","30","8","71087013","10087027"
"22002","1","2","71087013","10087028"
"91002","30","8","71087014","10087029"
"22002","1","2","71087014","10087030"
"91002","30","8","71087015","10087031"
"22002","1","2","71087015","10087032"
"91002","60","8","71087016","10087033"
"22002","2","2","71087016","10087034"
"91002","60","8","71087017","10087035"
"22002","2","2","71087017","10087036"
"91002","60","8","71087018","10087037"
"22002","2","2","71087018","10087038"
"91002","60","8","71087019","10087039"
"22002","2","2","71087019","10087040"
"91002","60","8","71087020","10087041"
"22002","2","2","71087020","10087042"
"91002","50","8","71087021","10087043"
"31156","1","2","71087022","10087044"
"31156","1","2","71087023","10087045"
"31156","1","2","71087024","10087046"
"31156","1","2","71087025","10087047"
"31156","1","2","71087026","10087048"
"2806","1","7","71087027","10087049"
"31156","4","2","71087028","10087050"
"60852","50","2","81087001","10087051"
"94002","30000","12","81087001","10087052"
"60852","50","2","81087002","10087053"
"94002","30000","12","81087002","10087054"
"31156","1","2","81087003","10087055"
"91002","25","8","81087003","10087056"
"31156","1","2","81087004","10087057"
"91002","25","8","81087004","10087058"
"60852","50","2","81087005","10087059"
"94002","30000","12","81087005","10087060"
"60852","50","2","81087006","10087061"
"94002","30000","12","81087006","10087062"
"31156","1","2","81087007","10087063"
"91002","25","8","81087007","10087064"
"91002","50","8","81087008","10087065"
"60872","5","2","61088001","10088001"
"60872","5","2","61088002","10088002"
"91002","30","8","71088001","10088003"
"22002","1","2","71088001","10088004"
"91002","30","8","71088002","10088005"
"22002","1","2","71088002","10088006"
"91002","30","8","71088003","10088007"
"22002","1","2","71088003","10088008"
"91002","30","8","71088004","10088009"
"22002","1","2","71088004","10088010"
"91002","30","8","71088005","10088011"
"22002","1","2","71088005","10088012"
"91002","30","8","71088006","10088013"
"22002","1","2","71088006","10088014"
"91002","30","8","71088007","10088015"
"22002","1","2","71088007","10088016"
"91002","30","8","71088008","10088017"
"22002","1","2","71088008","10088018"
"91002","30","8","71088009","10088019"
"22002","1","2","71088009","10088020"
"91002","30","8","71088010","10088021"
"22002","1","2","71088010","10088022"
"91002","30","8","71088011","10088023"
"22002","1","2","71088011","10088024"
"91002","30","8","71088012","10088025"
"22002","1","2","71088012","10088026"
"91002","30","8","71088013","10088027"
"22002","1","2","71088013","10088028"
"91002","30","8","71088014","10088029"
"22002","1","2","71088014","10088030"
"91002","30","8","71088015","10088031"
"22002","1","2","71088015","10088032"
"91002","60","8","71088016","10088033"
"22002","2","2","71088016","10088034"
"91002","60","8","71088017","10088035"
"22002","2","2","71088017","10088036"
"91002","60","8","71088018","10088037"
"22002","2","2","71088018","10088038"
"91002","60","8","71088019","10088039"
"22002","2","2","71088019","10088040"
"91002","60","8","71088020","10088041"
"22002","2","2","71088020","10088042"
"94002","50000","12","71088021","10088043"
"94002","100000","12","71088022","10088044"
"94002","150000","12","71088023","10088045"
"94002","200000","12","71088024","10088046"
"94002","250000","12","71088025","10088047"
"91002","50","8","71088026","10088048"
"31128","1","2","71088027","10088049"
"31128","1","2","71088028","10088050"
"31128","2","2","71088029","10088051"
"31128","2","2","71088030","10088052"
"31128","4","2","71088031","10088053"
"31128","10","2","71088032","10088054"
"2818","1","7","71088033","10088055"
"31128","2","2","81088001","10088056"
"91002","30","8","81088001","10088057"
"60872","100","2","81088002","10088058"
"94002","30000","12","81088002","10088059"
"60872","100","2","81088003","10088060"
"94002","30000","12","81088003","10088061"
"31128","2","2","81088004","10088062"
"91002","30","8","81088004","10088063"
"60872","100","2","81088005","10088064"
"94002","30000","12","81088005","10088065"
"60872","100","2","81088006","10088066"
"94002","30000","12","81088006","10088067"
"31128","2","2","81088007","10088068"
"91002","30","8","81088007","10088069"
"91002","100","8","81088008","10088070"
"60882","5","2","61089001","10089001"
"60882","5","2","61089002","10089002"
"91002","30","8","71089001","10089003"
"22002","1","2","71089001","10089004"
"91002","30","8","71089002","10089005"
"22002","1","2","71089002","10089006"
"91002","30","8","71089003","10089007"
"22002","1","2","71089003","10089008"
"91002","30","8","71089004","10089009"
"22002","1","2","71089004","10089010"
"91002","30","8","71089005","10089011"
"22002","1","2","71089005","10089012"
"91002","30","8","71089006","10089013"
"22002","1","2","71089006","10089014"
"91002","30","8","71089007","10089015"
"22002","1","2","71089007","10089016"
"91002","30","8","71089008","10089017"
"22002","1","2","71089008","10089018"
"91002","30","8","71089009","10089019"
"22002","1","2","71089009","10089020"
"91002","30","8","71089010","10089021"
"22002","1","2","71089010","10089022"
"91002","30","8","71089011","10089023"
"22002","1","2","71089011","10089024"
"91002","30","8","71089012","10089025"
"22002","1","2","71089012","10089026"
"91002","30","8","71089013","10089027"
"22002","1","2","71089013","10089028"
"91002","30","8","71089014","10089029"
"22002","1","2","71089014","10089030"
"91002","30","8","71089015","10089031"
"22002","1","2","71089015","10089032"
"91002","60","8","71089016","10089033"
"22002","2","2","71089016","10089034"
"91002","60","8","71089017","10089035"
"22002","2","2","71089017","10089036"
"91002","60","8","71089018","10089037"
"22002","2","2","71089018","10089038"
"91002","60","8","71089019","10089039"
"22002","2","2","71089019","10089040"
"91002","60","8","71089020","10089041"
"22002","2","2","71089020","10089042"
"94002","50000","12","71089021","10089043"
"94002","100000","12","71089022","10089044"
"94002","150000","12","71089023","10089045"
"94002","200000","12","71089024","10089046"
"94002","250000","12","71089025","10089047"
"91002","50","8","71089026","10089048"
"31158","1","2","71089027","10089049"
"31158","1","2","71089028","10089050"
"31158","1","2","71089029","10089051"
"31158","1","2","71089030","10089052"
"31158","1","2","71089031","10089053"
"115801","1","1","71089032","10089054"
"31158","4","2","71089033","10089055"
"31158","1","2","81089001","10089056"
"91002","25","8","81089001","10089057"
"60882","50","2","81089002","10089058"
"94002","30000","12","81089002","10089059"
"60882","50","2","81089003","10089060"
"94002","30000","12","81089003","10089061"
"31158","1","2","81089004","10089062"
"91002","25","8","81089004","10089063"
"60882","50","2","81089005","10089064"
"94002","30000","12","81089005","10089065"
"60882","50","2","81089006","10089066"
"94002","30000","12","81089006","10089067"
"31158","1","2","81089007","10089068"
"91002","25","8","81089007","10089069"
"91002","50","8","81089008","10089070"
"60892","5","2","61090001","10090001"
"60892","5","2","61090002","10090002"
"91002","30","8","71090001","10090003"
"22002","1","2","71090001","10090004"
"91002","30","8","71090002","10090005"
"22002","1","2","71090002","10090006"
"91002","30","8","71090003","10090007"
"22002","1","2","71090003","10090008"
"91002","30","8","71090004","10090009"
"22002","1","2","71090004","10090010"
"91002","30","8","71090005","10090011"
"22002","1","2","71090005","10090012"
"91002","30","8","71090006","10090013"
"22002","1","2","71090006","10090014"
"91002","30","8","71090007","10090015"
"22002","1","2","71090007","10090016"
"91002","30","8","71090008","10090017"
"22002","1","2","71090008","10090018"
"91002","30","8","71090009","10090019"
"22002","1","2","71090009","10090020"
"91002","30","8","71090010","10090021"
"22002","1","2","71090010","10090022"
"91002","30","8","71090011","10090023"
"22002","1","2","71090011","10090024"
"91002","30","8","71090012","10090025"
"22002","1","2","71090012","10090026"
"91002","30","8","71090013","10090027"
"22002","1","2","71090013","10090028"
"91002","30","8","71090014","10090029"
"22002","1","2","71090014","10090030"
"91002","30","8","71090015","10090031"
"22002","1","2","71090015","10090032"
"91002","60","8","71090016","10090033"
"22002","2","2","71090016","10090034"
"91002","60","8","71090017","10090035"
"22002","2","2","71090017","10090036"
"91002","60","8","71090018","10090037"
"22002","2","2","71090018","10090038"
"91002","60","8","71090019","10090039"
"22002","2","2","71090019","10090040"
"91002","60","8","71090020","10090041"
"22002","2","2","71090020","10090042"
"94002","50000","12","71090021","10090043"
"94002","100000","12","71090022","10090044"
"94002","150000","12","71090023","10090045"
"94002","200000","12","71090024","10090046"
"94002","250000","12","71090025","10090047"
"91002","50","8","71090026","10090048"
"31065","1","2","71090027","10090049"
"31065","1","2","71090028","10090050"
"31065","2","2","71090029","10090051"
"31065","2","2","71090030","10090052"
"31065","4","2","71090031","10090053"
"31065","10","2","71090033","10090054"
"60892","100","2","81090001","10090055"
"94002","30000","12","81090001","10090056"
"60892","100","2","81090002","10090057"
"94002","30000","12","81090002","10090058"
"31065","2","2","81090003","10090059"
"91002","30","8","81090003","10090060"
"31065","2","2","81090004","10090061"
"91002","30","8","81090004","10090062"
"60892","100","2","81090005","10090063"
"94002","30000","12","81090005","10090064"
"60892","100","2","81090006","10090065"
"94002","30000","12","81090006","10090066"
"31065","2","2","81090007","10090067"
"91002","30","8","81090007","10090068"
"91002","100","8","81090008","10090069"
"60902","5","2","61091001","10091001"
"60902","5","2","61091002","10091002"
"91002","30","8","71091001","10091003"
"22002","1","2","71091001","10091004"
"91002","30","8","71091002","10091005"
"22002","1","2","71091002","10091006"
"91002","30","8","71091003","10091007"
"22002","1","2","71091003","10091008"
"91002","30","8","71091004","10091009"
"22002","1","2","71091004","10091010"
"91002","30","8","71091005","10091011"
"22002","1","2","71091005","10091012"
"91002","30","8","71091006","10091013"
"22002","1","2","71091006","10091014"
"91002","30","8","71091007","10091015"
"22002","1","2","71091007","10091016"
"91002","30","8","71091008","10091017"
"22002","1","2","71091008","10091018"
"91002","30","8","71091009","10091019"
"22002","1","2","71091009","10091020"
"91002","30","8","71091010","10091021"
"22002","1","2","71091010","10091022"
"91002","30","8","71091011","10091023"
"22002","1","2","71091011","10091024"
"91002","30","8","71091012","10091025"
"22002","1","2","71091012","10091026"
"91002","30","8","71091013","10091027"
"22002","1","2","71091013","10091028"
"91002","30","8","71091014","10091029"
"22002","1","2","71091014","10091030"
"91002","30","8","71091015","10091031"
"22002","1","2","71091015","10091032"
"91002","60","8","71091016","10091033"
"22002","2","2","71091016","10091034"
"91002","60","8","71091017","10091035"
"22002","2","2","71091017","10091036"
"91002","60","8","71091018","10091037"
"22002","2","2","71091018","10091038"
"91002","60","8","71091019","10091039"
"22002","2","2","71091019","10091040"
"91002","60","8","71091020","10091041"
"22002","2","2","71091020","10091042"
"94002","50000","12","71091021","10091043"
"94002","100000","12","71091022","10091044"
"94002","150000","12","71091023","10091045"
"94002","200000","12","71091024","10091046"
"94002","250000","12","71091025","10091047"
"91002","50","8","71091026","10091048"
"31032","1","2","71091027","10091049"
"31032","1","2","71091028","10091050"
"31032","1","2","71091029","10091051"
