f7f83f0b645aa11e1fd436e16cac8bd367b970366ca8f1fe85a4c8f3b69ac4dd,8111f31f0a999620141f144121702898a4ed4fd907081ddf7baf885f427b6358,e0cf8bfb58a5219cbdb47df9822af63a3037ece961eaf833d46b2e12407a839c,49f9c8020396bc865e59a4e0391b8a869d75df4899d603ca2f1fdcb9bd25ecc1,bbd3c8f42880fa1de4289ed3a67cc95ee897e4d7889be87e1df604aaea619423,451a2dfd81a2cd23aa72147de3ac9286ff6bf716458b7e89b506ae0b0b3726fa,c506aa418774da56fc53cde0d56126e74a58d2c697c2fc4b87a6bf435548d4f3,fe41b1b9d53390b0bb7cb2a13078dd0632400cedb1ce4c28a27cf69fd9a930e6,c6365c4200a9e54128a73ceb316c3b1247780c00f93838c4608bbeaef9f7efb8,61e42afa4db4c04e3da2310a1648c078b0b62e042e1f2950b1059b41107cef23,156ee13173015ea7326a50088c1e9fc6d721b9e8956fa41d8a5b76558eabd749,a495dfdfdad6229b7fa342772a27c2e64ec9ba8094f5f7157da2379f651e7ed5,413be90f9700920bf02eded3ae7b2f2612193abadfe98fa8e1f784bb7f2db6a6,7d0290c8248816e289323389dd3fc04b861b96c752c782033c6ab373c26bb6db,8775a1fc1b07d3eba78141b3fa3ebef840f1ea948e068e6592084e9b794da406,6a98731941e1cc9e22c8fc09159be68a33a281f80ac10c46d88f2570a3f4cefa,3a06cb6a1cc47af30d11ba95d2ba6339712e676ca7516968f905e4f47dbb932e,79b5febd451bfba2044a2efa2d8b0d3912c3ceba13c1e016b31ddeadd4a7991d,0a003d99875a2fe4bc78b96b10ae8c156ffb68a6d0b7c588060207548cc05f7f,57a437fed3ae9c73793831aa8daff9358e7cf55dcc0931411d8398e906df17da,0943e62fd74def401cec9f32cf95ef8e3cacc07ec9435344ad03936d49ebd970,1e1b95d6afbc30ff649f661c153bdca89a6deade45a061172adb2772cad7d5a9,fdc4893385fecf7417bc7054741b37e0712b26c88d0e1418430735168cf5968a,23455887490ffd7657f134a0ab2efb84e37d0fb471db813ea31c119d05b2b855,6c2b576c7ccc32151649ff41ba0b8911b61e8f82b4bfd56f2e385086bd720b0a,96b8b8becf51d83e27f7bbca504c81376db458873b27ba23f4e70d560c183110,881702556d44a38b91d359336d182b061dda56c4024ac414207a51380c281816,a7130a9b19299c34825823f5bc10d300a75cf0c393f03533fbf852d0dc9b6b13,24d1bc225dc86474fb08167d90df5bded91c863def6360544a8e4cc75e3c07db,5b4d6685583fcfcad8731af8e32bdf30cfcefd5eb59962540767241129b22809,bc23f2d016cc101debde2c128c27fda38d5a16e13ff21a50ee8015d00e440358,63b87febd088d3134aed0ed4e5e09f4169bbdc38f16329f1f839827a5c01c030,8d1417fd6baf115c2c3ea7655c6fddff70f741f0bca67d2608aa6283045ac983,77af0cf009a74da14681397ac146674a4fffc9dfd89627f08970ee7d2303f57b,23990c756654439a2bbbb8c99b07bf96b8b1f2dff338efddd4a9fceeef545174,e5d0660db0a5d4ab1221dda26fa659d3fd18f1bf195bf82c873250b98f7c1b2a,16763b2928fdee272fb8c2169a679dfa25ea6e2e5f4ca2105efa4790f3bccae3,215bfc57440c5b6e94a219ef3c6fa7298ba257634e0d17805ddd230a46b1b356,da2699f5759069eb94b9b1be8d89a49c3285871a53c8b7e6ecc7cd5137cfa8d8,4fffaa13b39897cd8e9b1b77f1537fc4c8c189ee3b1917290e58e0abc6adbbf6,ff83e09be2fe169ee7bd777149f1bb6b795d8f06f74062d94f72c19eb76cb59a,9d885f1cdd6e4539013e07ea50e318bb06b5d9a62351fbb3f0680bc4cbbc36b9,c2ebf9206b253a8bf7deea712727ef8af23162d6e2a484e4389e6e4ecb51086e,a6fe85c8804d127f569fa0eec063f65b4b6061269a8334bac87412a1c768c2ea
"0","0","0","0","450","0","0","0","0","0","70","1000","0","303608","3000","0","2200","0","924103401","1","60","0","0","500","0","34000","0","0","300000008","0","1","熾焰巨獸龍","0","2000","0","1000000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","600","0","924103402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"3220","0","0","0","322","0","0","0","0","0","0","2718","0","251100","1812","0","3220","0","924110101","1","42","0","0","3220","0","448","0","0","200000001","0","0","岩龜暴君","3220","3220","0","4980501","0","0","0","0","3220","0","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","4349","0","250800","725","0","3220","0","924110102","1","42","0","0","3220","0","584","0","0","200000001","0","0","青藍魔像","3220","3220","0","7192161","0","0","0","0","3220","0","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","3262","0","251000","1450","0","3220","0","924110103","1","42","0","0","3220","0","1320","0","0","200000001","0","0","生者劍士","3220","3220","0","5081079","0","0","0","0","3220","0","0","0"
"322","0","0","0","322","1","0","0","0","0","30","3515","0","604701","3065","0","322","0","924110104","32","42","5","0","322","0","9512","0","0","200000001","26","6","純的闇影","322","322","69","3571344","0","0","536","0","322","0","0","0"
"322","0","0","0","322","1","0","0","0","0","29","1486","0","604001","1469","0","322","0","924110105","32","67","2","0","322","0","19788","0","0","200000001","34","6","碧的闇影","322","322","55","1696632","0","0","1165","0","322","0","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","1395","0","252800","1550","0","3220","0","924110201","1","42","0","0","3220","0","14881","0","0","200000001","0","0","獸人","3220","3220","0","22556397","0","0","0","0","3220","0","0","0"
"322","0","0","0","322","1","0","0","0","0","23","2796","0","613801","1887","0","322","0","924110202","32","42","18","0","322","0","0","0","0","200000001","6","5","依里（天使）的闇影","322","322","1580","17387799","0","0","0","49844","322","203","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","1163","0","254900","775","0","3220","0","924110203","1","42","0","0","3220","0","0","0","0","200000001","0","0","洞窟蝙蝠","3220","3220","0","20658288","0","0","0","43401","3220","0","0","0"
"322","0","0","0","322","1","0","0","0","0","24","585","0","621101","458","0","322","0","924110204","32","42","17","0","322","0","0","0","0","200000001","0","5","凱留（超載）的闇影","322","322","45","15818933","0","0","0","86650","322","2297","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","698","0","256300","465","0","3220","0","924110205","1","42","0","0","3220","0","0","0","0","200000001","0","0","搗蛋惡魔","3220","3220","0","21396062","0","0","0","48307","3220","0","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","2333","0","251300","933","0","3220","0","924110301","1","44","0","0","3220","0","20133","0","0","200000001","0","0","叢林護衛","3220","3220","0","36888016","0","0","0","0","3220","0","0","0"
"322","0","0","0","322","1","0","0","0","0","59","753","0","600101","932","0","322","0","924110302","33","62","15","0","322","0","96909","0","0","200000001","20","6","日和的闇影","322","322","20","27415505","0","0","2271","0","322","0","0","0"
"322","0","0","0","322","1","0","0","0","0","50","589","0","610901","794","0","322","0","924110303","33","62","15","0","322","0","87491","0","0","200000001","24","5","琪愛兒的闇影","322","322","20","25630808","0","0","2424","0","322","0","0","0"
"3220","0","0","0","322","0","0","0","0","0","0","1400","0","252100","933","0","3220","0","924110304","1","44","0","0","3220","0","59372","0","0","200000001","0","0","紅蕈菇","3220","3220","0","34253046","0","0","0","0","3220","0","0","0"
"322","0","0","0","322","1","0","0","0","0","29","2261","0","615601","1326","0","322","0","924110305","33","44","21","0","322","0","0","0","0","200000001","3","5","優衣（祭服）的闇影","322","322","2850","24350797","0","0","0","63137","322","510","0","0"
"0","0","0","0","100","0","0","0","0","0","70","800","0","305705","2000","0","0","0","924111101","1","60","0","0","1200","0","16000","0","0","300000008","0","1","哥布林王者","0","1800","0","80000000","0","0","0","0","600","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","250","0","924111102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","250","0","0","150"
"0","0","0","0","200","0","0","0","0","0","70","1300","0","305705","2600","0","0","0","924111201","1","60","0","0","1200","0","40000","0","0","300000008","0","1","哥布林王者","0","1800","0","150000000","0","0","0","0","600","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","400","0","924111202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","70","1400","0","305705","3200","0","0","0","924111301","1","60","0","0","1200","0","80000","0","0","300000008","0","1","哥布林王者","0","1800","0","300000000","0","0","0","0","600","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","600","0","924111302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","70","1400","0","305705","3200","0","0","0","924111401","1","60","0","0","1200","0","80000","0","0","300000008","0","1","哥布林王者","0","1800","0","1000000000","0","0","0","0","600","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","600","0","924111402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"200","0","0","0","100","0","200","0","0","0","70","0","0","304503","0","0","1600","0","924112101","1","60","0","0","1500","0","0","0","0","300000008","0","1","雷電","200","2000","0","80000000","0","0","0","0","1","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","8000","0","304503","8000","0","0","0","924112102","1","60","0","0","0","0","24000","0","0","300000008","0","1","雷電Ａ","0","0","0","1000000","0","0","0","1000","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","1100","0","304503","1350","0","0","0","924112103","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｂ","0","0","0","1600000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","400","0","304503","650","0","0","0","924112104","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｃ","0","0","0","700000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924112105","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"200","0","0","0","200","0","200","0","0","0","70","0","0","304503","0","0","1600","0","924112201","1","60","0","0","1500","0","0","0","0","300000008","0","1","雷電","200","2000","0","150000000","0","0","0","0","1","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","8000","0","304503","8000","0","0","0","924112202","1","60","0","0","0","0","40000","0","0","300000008","0","1","雷電Ａ","0","0","0","1200000","0","0","0","1000","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","1200","0","304503","1600","0","0","0","924112203","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｂ","0","0","0","1800000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","500","0","304503","800","0","0","0","924112204","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｃ","0","0","0","900000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","250","0","924112205","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","225","0","0","150"
"200","0","0","0","450","0","200","0","0","0","70","0","0","304503","0","0","1600","0","924112301","1","60","0","0","1500","0","0","0","0","300000008","0","1","雷電","200","2000","0","300000000","0","0","0","0","1","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","8000","0","304503","8000","0","0","0","924112302","1","60","0","0","0","0","64000","0","0","300000008","0","1","雷電Ａ","0","0","0","2000000","0","0","0","1000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1400","0","304503","1800","0","0","0","924112303","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｂ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","600","0","304503","1000","0","0","0","924112304","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｃ","0","0","0","1600000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924112305","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"200","0","0","0","450","0","200","0","0","0","70","0","0","304503","0","0","1600","0","924112401","1","60","0","0","1500","0","0","0","0","300000008","0","1","雷電","200","2000","0","1000000000","0","0","0","0","1","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","8000","0","304503","8000","0","0","0","924112402","1","60","0","0","0","0","64000","0","0","300000008","0","1","雷電Ａ","0","0","0","2000000","0","0","0","1000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1400","0","304503","1800","0","0","0","924112403","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｂ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","600","0","304503","1000","0","0","0","924112404","1","60","0","0","0","0","0","0","0","300000008","0","1","雷電Ｃ","0","0","0","1600000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924112405","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","100","0","0","0","0","0","130","500","0","319203","500","0","25000","0","924113101","1","60","0","0","25000","0","0","0","0","300000008","0","1","花夫人","0","25000","0","80000000","0","0","0","12000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924113102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","250","0","0","150"
"0","0","0","0","200","0","0","0","0","0","130","550","0","319203","550","0","25000","0","924113201","1","60","0","0","25000","0","0","0","0","300000008","0","1","花夫人","0","25000","0","150000000","0","0","0","20000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","350","0","924113202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","130","600","0","319203","600","0","25000","0","924113301","1","60","0","0","25000","0","0","0","0","300000008","0","1","花夫人","0","25000","0","300000000","0","0","0","30000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","350","0","924113302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","130","600","0","319203","600","0","25000","0","924113401","1","60","0","0","25000","0","0","0","0","300000008","0","1","花夫人","0","25000","0","1000000000","0","0","0","30000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","350","0","924113402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"3250","0","0","0","325","0","0","0","0","0","0","2265","0","252900","906","0","3250","0","924120101","1","42","0","0","3250","0","856","0","0","200000001","0","0","高等獸人","3250","3250","0","6227142","0","0","0","0","3250","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","1812","0","251600","1208","0","3250","0","924120102","1","42","0","0","3250","0","887","0","0","200000001","0","0","狂野角鹿","3250","3250","0","5764596","0","0","0","0","3250","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","1812","0","253100","1208","0","3250","0","924120103","1","42","0","0","3250","0","1011","0","0","200000001","0","0","綠葉野豬","3250","3250","0","5722491","0","0","0","0","3250","0","0","0"
"325","0","0","0","325","1","0","0","0","0","19","3031","0","609501","2191","0","325","0","924120104","32","42","20","0","325","0","0","0","0","200000001","12","5","空花（大江戶）的闇影","325","325","207","2952429","0","0","0","4634","325","120","0","0"
"325","0","0","0","325","1","0","0","0","0","33","702","0","610701","545","0","325","0","924120105","32","65","0","0","325","0","10426","0","0","200000001","5","5","碧（插班生）的闇影","325","325","30","1307451","0","0","1893","0","325","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","1137","0","250400","758","0","3250","0","924120201","1","42","0","0","3250","0","10873","0","0","200000001","0","0","海獅怪","3250","3250","0","23528358","0","0","0","0","3250","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","909","0","252000","606","0","3250","0","924120202","1","42","0","0","3250","0","11387","0","0","200000001","0","0","多倫多獸","3250","3250","0","24667394","0","0","0","0","3250","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","909","0","250900","909","0","3250","0","924120203","1","42","0","0","3250","0","12021","0","0","200000001","0","0","生者戰士像","3250","3250","0","23400621","0","0","0","0","3250","0","0","0"
"325","0","0","0","325","1","0","0","0","0","18","998","0","600701","1619","0","325","0","924120204","32","42","4","0","325","0","25995","0","0","200000001","113","6","宮子的闇影","325","325","44","20901298","0","0","281","0","325","0","0","0"
"325","0","0","0","325","1","0","0","0","0","35","435","0","605101","450","0","325","0","924120205","32","42","2","0","325","0","52985","0","0","200000001","3","6","深月的闇影","325","325","30","18509966","0","0","1717","0","325","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","455","0","250700","1212","0","3250","0","924120301","1","42","0","0","3250","0","9199","0","0","200000001","0","0","魔像","3250","3250","0","23212921","0","0","0","0","3250","0","0","0"
"3250","0","0","0","325","0","0","0","0","0","0","682","0","251200","758","0","3250","0","924120302","1","42","0","0","3250","0","10750","0","0","200000001","0","0","哥布林護衛","3250","3250","0","22682983","0","0","0","0","3250","0","0","0"
"325","0","0","0","325","1","0","0","0","0","29","458","0","616901","556","0","325","0","924120303","32","42","0","0","325","0","36638","0","0","200000001","13","5","美冬（工作服）的闇影","325","325","35","15965801","0","0","1287","0","325","0","0","0"
"325","0","0","0","325","1","0","0","0","0","28","1426","0","602601","1080","0","325","0","924120304","32","42","4","0","325","0","22348","0","0","200000001","43","6","鈴的闇影","325","325","2600","18519180","0","0","190","0","325","0","0","0"
"325","0","0","0","325","1","0","0","0","0","22","1090","0","600201","954","0","325","0","924120305","32","42","18","0","325","0","0","0","0","200000001","6","6","優衣的闇影","325","325","2690","17096065","0","0","0","29780","325","198","0","0"
"0","0","0","0","100","0","0","0","0","0","50","500","0","302106","1000","0","900","0","924121101","1","60","0","0","0","0","16000","0","0","300000008","0","1","飛龍","0","700","0","80000000","0","0","0","0","5000","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","250","0","924121102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","50","700","0","302106","1400","0","900","0","924121201","1","60","0","0","0","0","25000","0","0","300000008","0","1","飛龍","0","700","0","150000000","0","0","0","0","5000","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924121202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","250","0","0","150"
"0","0","0","0","450","0","0","0","0","0","50","800","0","302106","1500","0","900","0","924121301","1","60","0","0","0","0","40000","0","0","300000008","0","1","飛龍","0","700","0","300000000","0","0","0","0","5000","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","550","0","924121302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","320","0","0","150"
"0","0","0","0","450","0","0","0","0","0","50","800","0","302106","1500","0","900","0","924121401","1","60","0","0","0","0","40000","0","0","300000008","0","1","飛龍","0","700","0","1000000000","0","0","0","0","5000","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","550","0","924121402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","320","0","0","150"
"50","0","0","0","100","0","5000","50","0","1600","70","0","0","304103","0","0","1600","0","924122101","1","60","0","0","2400","0","0","0","0","300000008","0","1","泰坦龍龜","50","600","0","80000000","0","0","0","0","1","0","0","5000"
"0","0","0","0","100","0","0","0","0","0","0","8000","0","304103","8000","0","0","0","924122102","1","60","0","0","0","0","20000","0","0","300000008","0","1","泰坦龍龜Ａ","0","0","0","500000","0","0","0","1000","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","500","0","304103","500","0","0","0","924122103","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｂ","0","0","0","2000000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","150","0","304103","150","0","0","0","924122104","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｃ","0","0","0","1800000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","250","0","924122105","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","250","0","0","150"
"50","0","0","0","200","0","5000","50","0","1600","70","0","0","304103","0","0","1600","0","924122201","1","60","0","0","2400","0","0","0","0","300000008","0","1","泰坦龍龜","50","600","0","150000000","0","0","0","0","1","0","0","5000"
"0","0","0","0","200","0","0","0","0","0","0","8000","0","304103","8000","0","0","0","924122202","1","60","0","0","0","0","30000","0","0","300000008","0","1","泰坦龍龜Ａ","0","0","0","1000000","0","0","0","1000","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","600","0","304103","750","0","0","0","924122203","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｂ","0","0","0","2800000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","200","0","304103","300","0","0","0","924122204","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｃ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924122205","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"50","0","0","0","450","0","5000","50","0","1600","70","0","0","304103","0","0","1600","0","924122301","1","60","0","0","2400","0","0","0","0","300000008","0","1","泰坦龍龜","50","600","0","300000000","0","0","0","0","1","0","0","5000"
"0","0","0","0","450","0","0","0","0","0","0","8000","0","304103","8000","0","0","0","924122302","1","60","0","0","0","0","40000","0","0","300000008","0","1","泰坦龍龜Ａ","0","0","0","1200000","0","0","0","1000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","750","0","304103","750","0","0","0","924122303","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｂ","0","0","0","4200000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","300","0","304103","300","0","0","0","924122304","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｃ","0","0","0","3200000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","400","0","924122305","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"50","0","0","0","450","0","5000","50","0","1600","70","0","0","304103","0","0","1600","0","924122401","1","60","0","0","2400","0","0","0","0","300000008","0","1","泰坦龍龜","50","600","0","1000000000","0","0","0","0","1","0","0","5000"
"0","0","0","0","450","0","0","0","0","0","0","8000","0","304103","8000","0","0","0","924122402","1","60","0","0","0","0","40000","0","0","300000008","0","1","泰坦龍龜Ａ","0","0","0","1200000","0","0","0","1000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","750","0","304103","750","0","0","0","924122403","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｂ","0","0","0","4200000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","300","0","304103","300","0","0","0","924122404","1","60","0","0","0","0","0","0","0","300000008","0","1","泰坦龍龜Ｃ","0","0","0","3200000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","400","0","924122405","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"0","0","0","0","100","0","0","0","0","0","100","600","0","309202","600","0","1200","0","924123101","1","60","0","0","400","0","24000","0","0","300000008","0","1","蒼天女武神","0","800","0","80000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924123102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","100","800","0","309202","900","0","1200","0","924123201","1","60","0","0","400","0","36000","0","0","300000008","0","1","蒼天女武神","0","800","0","150000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924123202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","900","0","309202","900","0","1200","0","924123301","1","60","0","0","400","0","42000","0","0","300000008","0","1","蒼天女武神","0","800","0","300000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","370","0","924123302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","900","0","309202","900","0","1200","0","924123401","1","60","0","0","400","0","42000","0","0","300000008","0","1","蒼天女武神","0","800","0","1000000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","370","0","924123402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
