0223ea74d10f828cf1e0b97068b9385038f6b4ab43462c9113dae5e3f7a0870e,788dc5616ad3218991ec969ed75836e2ed3cf74ace109689a0767cb3f0b21c6b,68210f7065a9733c6892a53452c78b9936c43ef5c687838ff307a4d808a3d3a2,1eeb153ce834f759b7ca69c9c609c53c8bffc2e57b4dfc7efc346e5256f26a70,2aca06d99f1bc61b2c915543c481e1d7b50abba98a0fabbe4f84331817a22978,14e2533ac904998a9b3a5f5f5115ac9ec11b582d7fe24e85795a697e0c2d75d2,c6bc81e7b15f3d185a4611cb3ba3570402176b8af0d3c88deaaad4409b8427c3,26b16fde7ead0462319778dbedabd131cc5bc2ffb8138e5213c5abec6d785c71,3b2e7bf85976edc91c6fc4e3cce60b0d129e10e1995a38227cdd5c931186cfe2,36939225b517f230913c42168a707dc53c3bed556bd2df9fee6154631f8284c5,0c8fb1af6498f57831768bd34d1ab89ff41a35cc5aa0d1837b3f029724b04e8f,832d1569616c1984ec3ca9e123cb05ad2d6bf9e9b84b2b87a36b9a5d51780827,436d95e9376feb0d9fafcb2a2f3bc6c64f25a3c30f06a3ab745340bf1b414160,dc37daf715695e70fd341474440750bb4264cad211e7008e279d35c1608892d2,c86cd03b3f9c8c840d167a393feadcd327452503e9662a0f64fb3fd64d2d2c56,f91a5a3c51abf5cf965147f5f1cb7d3e3ff5d4d8ffabd9172b9a9ab36727c0b9,dbb0286257ceb918b59fd2f40defbbdec2c4f52462521f310a766562095b9b5f,e80129157b2374d10ed61ff5f3715330040fd4c395258449fea0ceb0f27594f1,a900f7ac51a7a96d648180fa1919670887a1232e5f8d4cc8f5447b355c2fe9e0,8eaeb9f7f9ed0e4411da2084261159e27c321fe35495c7f8b341a12b161bb8c6,df57f051206d839f170eb97c70068776a9c6ddd7b3791ba2d75f9e8d631a9024,52ee03e82c317eda25b3345e55a978aac08178476bc2b77ebc33d1817fe4e5e1,513cdf0b29c490f072a373b36ca15d448f3cad86a30ac5109fc7057095525aa0,d7d8de57aaf90821e486fb5d426692b1ff9d092a1009ae6ace5c5d9de30e3981,eb84e0756e0f7db808846396d47292daabb933aed80b774cd21e208cb12926d8,416cf235bfa9658d8dc2f8945008956a1ec798545961d3c561b59fa7390db03c,0731b0373b099b07b7778f273e44f20209537106001e10ef597a9a97d2cd9fcd,9f291af6b4f4102e6a5db692a909cde66f5d0a7d4199a6c3d777c8213811d6f8,96239eea3187e384fb0193b00925ecc3774e86850b7f31928bc16044618c74bc,c5f599dc0b337679032bc8ea9aaf0d33c4e27c21efdacb192b170557dda1238b,3ccdad0b353425b206c4bd2bf29960e9ada1556ea8e25a59827e8aaad690e1ff,3d3868a0dc1690f5245a6381b4c79cbecdd7d31d919e8b2204956306a8e8d896,6099b6292bdcff5d7bc5b0907f07405aafb3f6dcd0c72fdb543d05c4258b14d9,b70bca631ed4c92f44447c1e265dcdd7bf97ddc4d919647e07951ac8ee8b1e6a,9ed6d5cf9f222a19672081f4ab337cb94e45de044070f6909ba9243aae27860d,997970767793d468cc0ef29eaa728b9cccc048e5988e90c09d308b041826d14c,d9c87da4ab6bf8bda147c6de9e97df8bc0af19884d01c90e0bd27f9c4680f458,7ab264cb591d517c9a2a1aacabe2725bec8dee3ce059ae22be8e929bf2705b7d,acfcfbcc92f489e8acd477853734e0f75abbfbb44537ec4d4c0979062d1bcaa2,db31db9c173674356dd9e96af1a41a43cba9e31a04c71ad418406be89548dae2,a17743168095bf3b6b87df91ecdde494ace65cece9d92f87173d830dfb6f182c,c7fc5e78a459907dc7a2898428ae246dcdb3fde85a6e220794b4232b6b24be9a,8af59e8646547dd0c6ddf873dab5d1a95418ae7fc1426a8987213bb79e23451e,e1ad7840648f67897ef3c871046ad852f116de9c8a1b02c02777a1c897ca23be,79431de900d786cf28a107f7fe8b850148e17e3f0774115d77320a783394be84,a8c1adc561bb1492d9571295d8aca8c1b0ee8612ea04ea80fe1272dc15a48a58,936fa4e6172be343ab16bdfa9deb86937f69a5fea56e30f3dde5c071e0b5e5ed
"0","0","3","0","5052301","1","10079101","0","610079011","0","0","BOSS戰(NORMAL)","81000605","2022/03/18 16:00:00","1","0.8","-85","81000605","510331","260","1","0","842","10079101","10079","770","1.7","2022/03/27 15:59:59","-75","0","0","1","0.03","0.8","610079001","bgm_M424","0","1007901","20","100000","1","24","bgm_M424","0.65","0","90","0"
"0","0","1","0","5052302","1","10079201","0","610079021","0","0","Boss戰（HARD）","81003301","2022/03/18 16:00:00","1","0.8","110","81003304","510332","260","1","0","-15","10079201","10079","720","1.7","2022/03/27 15:59:59","-75","0","0","2","0.03","0.8","610079002","bgm_M424","0","1007902","30","100000","1","32","bgm_M424","0.65","0","90","0"
"0","0","0","1","5052308","1","10079201","0","610079031","0","0","Boss戰（VERY HARD）","81003301","2022/03/18 16:00:00","1","0.8","-40","81003304","510333","260","0","0","514","10079301","10079","490","1.7","2022/03/27 15:59:59","-75","0","0","3","0.03","0.8","610079003","bgm_M424","0","1007903","30","100000","1","-25","bgm_M424","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610079041","0","0","0","81003301","2022/03/18 16:00:00","1","0","0","81003304","0","260","0","0","0","10079401","10079","0","1.7","2022/03/27 15:59:59","-75","0","0","4","0.03","0","610079004","bgm_M424","0","1007904","0","100000","1","0","bgm_M424","0","0","90","0"
"0","0","0","0","0","1","0","0","610079041","0","0","0","81003301","2022/03/18 16:00:00","1","0","0","81003304","0","260","0","0","0","10079401","10079","0","1.7","2022/03/27 15:59:59","-75","0","0","5","0.03","0","610079004","bgm_M424","0","1007905","0","100000","1","0","bgm_M424","0","0","90","0"
"0","0","3","0","5080301","1","10080101","0","610080011","0","0","BOSS戰（NORMAL）","81000906","2022/04/01 16:00:00","1","0.8","-85","81000906","510331","300","1","0","741","10080101","10080","800","1.5","2022/04/19 15:59:59","-70","0","0","1","0.03","0.8","610080001","bgm_M539","0","1008001","20","100000","1","-79","bgm_M539","0.75","0","90","0"
"0","0","1","0","5080302","1","10080201","0","610080021","0","0","BOSS戰（HARD）","81008002","2022/04/01 16:00:00","1","0.8","-10","81008002","510332","300","1","0","-67","10080201","10080","145","1.5","2022/04/19 15:59:59","-70","0","0","2","0.03","0.8","610080002","bgm_M539","0","1008002","30","100000","1","11","bgm_M539","0.75","0","90","0"
"0","0","0","1","5080308","1","10080201","0","610080031","0","0","Boss戰（VERY HARD）","81008002","2022/04/01 16:00:00","1","0.8","-70","81008002","510333","300","0","0","411","10080301","10080","480","1.5","2022/04/19 15:59:59","-70","0","0","3","0.03","0.8","610080003","bgm_M539","0","1008003","30","100000","1","-56","bgm_M539","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610080041","0","0","0","81008002","2022/04/01 16:00:00","1","0","0","81008002","0","300","0","0","0","10080401","10080","0","2.4","2022/04/19 15:59:59","-40","0","0","4","0.03","0","610080004","bgm_M539","0","1008004","0","100000","1","0","bgm_M539","0","0","90","0"
"0","0","0","0","0","1","0","0","610080041","0","0","0","81008002","2022/04/01 16:00:00","1","0","0","81008002","0","300","0","0","0","10080401","10080","0","2.4","2022/04/19 15:59:59","-40","0","0","5","0.03","0","610080004","bgm_M539","0","1008005","0","100000","1","0","bgm_M539","0","0","90","0"
"0","0","3","0","5054301","1","10081101","0","610081011","0","0","BOSS戰(NORMAL)","81000905","2022/04/18 16:00:00","1","0.8","0","81000905","510331","380","1","0","732","10081101","10081","698","1.7","2022/04/27 15:59:59","-75","0","0","1","0.03","0.8","610081001","bgm_M429","0","1008101","20","100000","1","-25","bgm_M429","0.65","0","90","0"
"0","0","1","0","5054302","1","10081201","0","610081021","0","0","Boss戰（HARD）","81000906","2022/04/18 16:00:00","1","0.8","110","81000906","510332","380","1","0","28","10081201","10081","720","1.7","2022/04/27 15:59:59","-75","0","0","2","0.03","0.8","610081002","bgm_M429","0","1008102","30","100000","1","32","bgm_M429","0.65","0","90","0"
"0","0","0","1","5054308","1","10081201","0","610081031","0","0","Boss戰（VERY HARD）","81000906","2022/04/18 16:00:00","1","0.8","-40","81000906","510333","380","0","0","437","10081301","10081","490","1.7","2022/04/27 15:59:59","-75","0","0","3","0.03","0.8","610081003","bgm_M429","0","1008103","30","100000","1","-63","bgm_M429","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610081041","0","0","0","81000906","2022/04/18 16:00:00","1","0","0","81000906","0","380","0","0","0","10081401","10081","0","1.7","2022/04/27 15:59:59","-75","0","0","4","0.03","0","610081004","bgm_M429","0","1008104","0","100000","1","0","bgm_M429","0","0","90","0"
"0","0","0","0","0","1","0","0","610081041","0","0","0","81000906","2022/04/18 16:00:00","1","0","0","81000906","0","380","0","0","0","10081401","10081","0","1.7","2022/04/27 15:59:59","-75","0","0","5","0.03","0","610081004","bgm_M429","0","1008105","0","100000","1","0","bgm_M429","0","0","90","0"
"0","0","3","0","5082301","1","10082104","0","610082011","0","0","BOSS戰(NORMAL)","81008201","2022/05/02 16:00:00","1","0.75","-85","81001005","510331","150","1","0","416","10082101","10082","800","2","2022/05/20 15:59:59","-20","0","0","1","0.03","0.9","610082001","bgm_M546","0","1008201","20","100000","1","-25","bgm_M546","0.55","0","90","0"
"0","0","1","0","5082302","1","10082201","0","610082021","0","0","BOSS戰(HARD)","81008202","2022/05/02 16:00:00","1","0.75","-10","81001006","510332","150","1","0","-191","10082201","10082","145","2","2022/05/20 15:59:59","-20","0","0","2","0.03","0.9","610082002","bgm_M546","0","1008202","30","100000","1","-175","bgm_M546","0.55","0","90","0"
"0","0","0","1","5082308","1","10082201","0","610082031","0","0","BOSS戰(VERY HARD)","81008202","2022/05/02 16:00:00","1","0.75","-70","81001006","510333","150","0","0","479","10082301","10082","480","2","2022/05/20 15:59:59","-20","0","0","3","0.03","0.9","610082003","bgm_M546","0","1008203","30","100000","1","-47","bgm_M546","0.55","0","90","0"
"0","0","0","0","0","1","0","0","610082041","0","0","0","81008202","2022/05/02 16:00:00","1","0","0","81001006","0","150","0","0","0","10082401","10082","0","2","2022/05/20 15:59:59","-20","0","0","4","0.03","0","610082004","bgm_M546","0","1008204","0","100000","1","0","bgm_M546","0","0","90","0"
"0","0","0","0","0","1","0","0","610082041","0","0","0","81008202","2022/05/02 16:00:00","1","0","0","81001006","0","150","0","0","0","10082401","10082","0","2","2022/05/20 15:59:59","-20","0","0","5","0.03","0","610082004","bgm_M546","0","1008205","0","100000","1","0","bgm_M546","0","0","90","0"
"0","0","3","0","5056301","1","10083101","0","610083011","0","0","BOSS戰(NORMAL)","81005601","2022/05/19 16:00:00","1","0.75","-85","81005601","510331","150","1","0","852","10083101","10083","800","2","2022/05/28 15:59:59","-20","0","0","1","0.03","0.8","610083001","bgm_M438","0","1008301","20","100000","1","52","bgm_M438","0.65","0","90","0"
"0","0","1","0","5056302","1","10083201","0","610083021","0","0","BOSS戰(HARD)","81005602","2022/05/19 16:00:00","1","0.75","-10","81005602","510332","150","1","0","-67","10083201","10083","145","2","2022/05/28 15:59:59","-20","0","0","2","0.03","0.8","610083002","bgm_M438","0","1008302","30","100000","1","43","bgm_M438","0.65","0","90","0"
"0","0","0","1","5056308","1","10083201","0","610083031","0","0","BOSS戰(VERY HARD)","81005602","2022/05/19 16:00:00","1","0.75","-70","81005602","510333","150","0","0","516","10083301","10083","480","2","2022/05/28 15:59:59","-20","0","0","3","0.03","0.8","610083003","bgm_M438","0","1008303","30","100000","1","-15","bgm_M438","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610083041","0","0","0","81005602","2022/05/19 16:00:00","1","0","0","81005602","0","150","0","0","0","10083401","10083","0","2","2022/05/28 15:59:59","-20","0","0","4","0.03","0","610083004","bgm_M438","0","1008304","0","100000","1","0","bgm_M438","0","0","90","0"
"0","0","0","0","0","1","0","0","610083041","0","0","0","81005602","2022/05/19 16:00:00","1","0","0","81005602","0","150","0","0","0","10083401","10083","0","2","2022/05/28 15:59:59","-20","0","0","5","0.03","0","610083004","bgm_M438","0","1008305","0","100000","1","0","bgm_M438","0","0","90","0"
"0","0","3","0","5084301","1","10084104","0","610084011","0","0","BOSS戰(NORMAL)","100113","2022/06/01 16:00:00","1","0.8","-85","100113","510331","50","1","0","455","10084101","10084","800","1.35","2022/06/25 15:59:59","5","0","0","1","0.03","0.9","610084001","bgm_M57","0","1008401","20","100000","1","-25","bgm_M57","0.75","0","90","0"
"0","0","1","0","5084302","1","10084201","0","610084021","0","0","BOSS戰(HARD)","100433","2022/06/01 16:00:00","1","0.8","-10","100433","510332","50","1","0","-191","10084201","10084","145","1.35","2022/06/25 15:59:59","5","0","0","2","0.03","0.9","610084002","bgm_M57","0","1008402","30","100000","1","-175","bgm_M57","0.75","0","90","0"
"0","0","0","1","5084308","1","10084201","0","610084031","0","0","Boss戰(VERYHARD)","100433","2022/06/01 16:00:00","1","0.8","-70","100433","510333","50","0","0","479","10084301","10084","480","1.35","2022/06/25 15:59:59","5","0","0","3","0.03","0.9","610084003","bgm_M57","0","1008403","30","100000","1","-47","bgm_M57","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610084041","0","0","0","100433","2022/06/01 16:00:00","1","0","0","100433","0","50","0","0","0","10084401","10084","0","1.35","2022/06/25 15:59:59","5","0","0","4","0.03","0","610084004","bgm_M57","0","1008404","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","0","0","0","1","0","0","610084041","0","0","0","100433","2022/06/01 16:00:00","1","0","0","100433","0","50","0","0","0","10084401","10084","0","1.35","2022/06/25 15:59:59","5","0","0","5","0.03","0","610084004","bgm_M57","0","1008405","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","3","0","5085301","1","10085102","0","610085011","0","0","BOSS戰(NORMAL)","81008507","2022/06/08 16:00:00","1","0.65","-85","81008507","510331","20","1","0","450","10085101","10085","770","1.2","2022/06/25 15:59:59","-20","0","0","1","0.03","0.65","610085001","bgm_M559","0","1008501","20","100000","1","-59","bgm_M559","0.9","0","90","0"
"0","0","1","0","5085302","1","10085201","0","610085021","0","0","BOSS戰(HARD)","81008508","2022/06/08 16:00:00","1","0.65","110","81008508","510332","20","1","0","-277","10085201","10085","720","1.2","2022/06/25 15:59:59","-20","0","0","2","0.03","0.65","610085002","bgm_M559","0","1008502","30","100000","1","47","bgm_M559","0.9","0","90","0"
"0","0","0","1","5085308","1","10085201","0","610085031","0","0","BOSS戰(VERY HARD)","81008508","2022/06/08 16:00:00","1","0.65","-40","81008508","510333","20","0","0","484","10085301","10085","490","1.2","2022/06/25 15:59:59","-20","0","0","3","0.03","0.65","610085003","bgm_M559","0","1008503","30","100000","1","-85","bgm_M559","0.9","0","90","0"
"0","0","0","0","0","1","0","0","610085041","0","0","0","81008508","2022/06/08 16:00:00","1","0","0","81008508","0","20","0","0","0","10085401","10085","0","1.2","2022/06/25 15:59:59","-20","0","0","4","0.03","0","610085004","bgm_M559","0","1008504","0","100000","1","0","bgm_M559","0","0","90","0"
"0","0","0","0","0","1","0","0","610085041","0","0","0","81008508","2022/06/08 16:00:00","1","0","0","81008508","0","20","0","0","0","10085401","10085","0","1.2","2022/06/25 15:59:59","-20","0","0","5","0.03","0","610085004","bgm_M559","0","1008505","0","100000","1","0","bgm_M559","0","0","90","0"
"0","0","3","0","5058301","1","10086101","0","610086011","0","0","BOSS戰(NORMAL)","100023","2022/06/13 16:00:00","1","0.8","-40","100023","510331","50","1","0","247","10086101","10086","450","1.75","2022/06/29 15:59:59","5","0","0","1","0.03","1.1","610086001","bgm_M57","0","1008601","20","100000","1","26","bgm_M57","0.45","0","90","0"
"0","0","1","0","5058302","1","10086201","0","610086021","0","0","BOSS戰(HARD)","100693","2022/06/13 16:00:00","1","0.8","-40","100693","510332","50","1","0","0","10086201","10086","450","1.75","2022/06/29 15:59:59","5","0","0","2","0.03","1.1","610086002","bgm_M57","0","1008602","30","100000","1","35","bgm_M57","0.45","0","90","0"
"0","0","0","1","5058308","1","10086201","0","610086031","0","0","Boss戰(VERYHARD)","100693","2022/06/13 16:00:00","1","0.8","-40","100693","510333","50","0","0","478","10086301","10086","450","1.75","2022/06/29 15:59:59","5","0","0","3","0.03","1.1","610086003","bgm_M57","0","1008603","30","100000","1","-80","bgm_M57","0.45","0","90","0"
"0","0","0","0","0","1","0","0","610086041","0","0","0","100693","2022/06/13 16:00:00","1","0","0","100693","0","50","0","0","0","10086401","10086","0","1.75","2022/06/29 15:59:59","5","0","0","4","0.03","0","610086004","bgm_M57","0","1008604","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","0","0","0","1","0","0","610086041","0","0","0","100693","2022/06/13 16:00:00","1","0","0","100693","0","50","0","0","0","10086401","10086","0","1.75","2022/06/29 15:59:59","5","0","0","5","0.03","0","610086004","bgm_M57","0","1008605","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","3","0","5059301","1","10087101","0","610087011","0","0","BOSS戰(NORMAL)","101823","2022/06/19 16:00:00","1","0.75","-85","101823","510331","180","1","0","577","10087101","10087","800","1.5","2022/06/29 15:59:59","-20","0","0","1","0.03","0.8","610087001","bgm_M447","0","1008701","20","100000","1","0","bgm_M447","0.75","0","90","0"
"0","0","1","0","5059302","1","10087201","0","610087021","0","0","BOSS戰(HARD)","101843","2022/06/19 16:00:00","1","0.75","-10","101843","510332","180","1","0","111","10087201","10087","145","1.5","2022/06/29 15:59:59","-20","0","0","2","0.03","0.8","610087002","bgm_M447","0","1008702","30","100000","1","32","bgm_M447","0.75","0","90","0"
"0","0","0","1","5059308","1","10087201","0","610087031","0","0","BOSS戰(VERY HARD)","101843","2022/06/19 16:00:00","1","0.75","-70","101843","510333","180","0","0","528","10087301","10087","480","1.5","2022/06/29 15:59:59","-20","0","0","3","0.03","0.8","610087003","bgm_M447","0","1008703","30","100000","1","-77","bgm_M447","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610087041","0","0","0","101843","2022/06/19 16:00:00","1","0","0","101843","0","180","0","0","0","10087401","10087","0","1.5","2022/06/29 15:59:59","-20","0","0","4","0.03","0","610087004","bgm_M447","0","1008704","0","100000","1","0","bgm_M447","0","0","90","0"
"0","0","0","0","0","1","0","0","610087041","0","0","0","101843","2022/06/19 16:00:00","1","0","0","101843","0","180","0","0","0","10087401","10087","0","1.5","2022/06/29 15:59:59","-20","0","0","5","0.03","0","610087004","bgm_M447","0","1008705","0","100000","1","0","bgm_M447","0","0","90","0"
"0","0","3","0","5088301","1","10088102","0","610088011","0","0","BOSS戰（NORMAL）","81008801","2022/07/01 16:00:00","1","0.8","-85","81008801","510331","300","1","0","451","10088101","10088","800","1.5","2022/07/19 15:59:59","-70","0","0","1","0.03","0.8","610088001","bgm_M568","0","1008801","20","100000","1","-28","bgm_M568","0.75","0","90","0"
"0","0","1","0","5088302","1","10088201","0","610088021","0","0","BOSS戰（HARD）","81008802","2022/07/01 16:00:00","1","0.8","-10","81008802","510332","300","1","0","-230","10088201","10088","145","1.5","2022/07/19 15:59:59","-70","0","0","2","0.03","0.8","610088002","bgm_M568","0","1008802","30","100000","1","31","bgm_M568","0.75","0","90","0"
"0","0","0","1","5088308","1","10088201","0","610088031","0","0","Boss戰（VERY HARD）","81008802","2022/07/01 16:00:00","1","0.8","-70","81008802","510333","300","0","0","444","10088301","10088","480","1.5","2022/07/19 15:59:59","-70","0","0","3","0.03","0.8","610088003","bgm_M568","0","1008803","30","100000","1","-56","bgm_M568","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610088041","0","0","0","81008802","2022/07/01 16:00:00","1","0","0","81008802","0","300","0","0","0","10088401","10088","0","2.4","2022/07/19 15:59:59","-40","0","0","4","0.03","0","610088004","bgm_M568","0","1008804","0","100000","1","0","bgm_M568","0","0","90","0"
"0","0","0","0","0","1","0","0","610088041","0","0","0","81008802","2022/07/01 16:00:00","1","0","0","81008802","0","300","0","0","0","10088401","10088","0","2.4","2022/07/19 15:59:59","-40","0","0","5","0.03","0","610088004","bgm_M568","0","1008805","0","100000","1","0","bgm_M568","0","0","90","0"
"0","0","3","0","5061301","1.15","10089102","0","610089011","0","0","BOSS戰（NORMAL）","81006101","2022/07/19 16:00:00","1","1.5","-85","81006101","510341","140","1","0","395","10089101","10089","800","0.83","2022/07/28 15:59:59","-47","0","0","1","0.03","0.5","610089001","bgm_M455","0","1008901","20","100000","1.15","-51","bgm_M455","1.22","0","90","0"
"0","0","1","0","5061302","1.15","10089201","0","610089021","0","0","BOSS戰（HARD）","81006102","2022/07/19 16:00:00","1","1.5","-10","81006102","510342","140","1","0","-17","10089201","10089","145","0.83","2022/07/28 15:59:59","-47","0","0","2","0.03","0.5","610089002","bgm_M455","0","1008902","30","100000","1.15","18","bgm_M455","1.22","0","90","0"
"0","0","0","1","5061308","1.15","10089201","0","610089031","0","0","Boss戰（VERY HARD）","81006102","2022/07/19 16:00:00","1","1.75","-70","81006102","510342","140","0","0","514","10089301","10089","480","0.83","2022/07/28 15:59:59","-47","0","0","3","0.03","0.5","610089003","bgm_M455","0","1008903","30","100000","1.15","-51","bgm_M455","1.22","0","90","0"
"0","0","0","0","0","1","0","0","610089041","0","0","0","81006102","2022/07/19 16:00:00","1","0","0","81006102","0","140","0","0","0","10089401","10089","0","0.83","2022/07/28 15:59:59","-47","0","0","4","0.03","0","610089004","bgm_M455","0","1008904","0","100000","1","0","bgm_M455","0","0","90","0"
"0","0","0","0","0","1","0","0","610089041","0","0","0","81006102","2022/07/19 16:00:00","1","0","0","81006102","0","140","0","0","0","10089401","10089","0","0.83","2022/07/28 15:59:59","-47","0","0","5","0.03","0","610089004","bgm_M455","0","1008905","0","100000","1","0","bgm_M455","0","0","90","0"
"0","0","3","0","5090301","1","10090102","0","610090011","0","0","BOSS戰(NORMAL)","81009001","2022/08/01 16:00:00","1","1","-85","81009001","510331","240","1","0","510","10090101","10090","500","1.18","2022/08/19 15:59:59","-45","0","0","1","0.03","0.57","610090001","bgm_M577","0","1009001","20","100000","1","-85","bgm_M577","0.9","0","90","0"
"0","0","1","0","5090302","1","10090201","0","610090021","0","0","BOSS戰(HARD)","81009002","2022/08/01 16:00:00","1","1","-10","81009002","510332","240","1","0","-20","10090201","10090","145","1.18","2022/08/19 15:59:59","-45","0","0","2","0.03","0.57","610090002","bgm_M577","0","1009002","30","100000","1","-10","bgm_M577","0.9","0","90","0"
"0","0","0","1","5090308","1","10090201","0","610090031","0","0","BOSS戰(VERY HARD)","81009002","2022/08/01 16:00:00","1","0.8","-70","81009002","510333","240","0","0","514","10090301","10090","480","1.18","2022/08/19 15:59:59","-45","0","0","3","0.03","0.57","610090003","bgm_M577","0","1009003","30","100000","1","-50","bgm_M577","0.9","0","90","0"
"0","0","0","0","0","1","0","0","610090041","0","0","0","81009002","2022/08/01 16:00:00","1","0","0","81009002","0","240","0","0","0","10090401","10090","0","1.18","2022/08/19 15:59:59","-45","0","0","4","0.03","0","610090004","bgm_M577","0","1009004","0","100000","1","0","bgm_M577","0","0","90","0"
"0","0","0","0","0","1","0","0","610090041","0","0","0","81009002","2022/08/01 16:00:00","1","0","0","81009002","0","240","0","0","0","10090401","10090","0","1.18","2022/08/19 15:59:59","-45","0","0","5","0.03","0","610090004","bgm_M577","0","1009005","0","100000","1","0","bgm_M577","0","0","90","0"
"0","0","3","0","5064301","1","10091101","0","610091011","0","0","BOSS戰(NORMAL)","81006401","2022/08/19 16:00:00","1","0.85","-105","81006401","510331","100","1","0","875","10091101","10091","770","1.25","2022/08/28 15:59:59","-50","0","0","1","0.03","0.67","610091001","bgm_M461","0","1009101","20","100000","1","-20","bgm_M461","0.85","0","90","0"
"0","0","1","0","5064302","1","10091201","0","610091021","0","0","BOSS戰(HARD)","81006402","2022/08/19 16:00:00","1","0.85","-35","81006402","510332","100","1","0","-229","10091201","10091","145","1.25","2022/08/28 15:59:59","-50","0","0","2","0.03","0.67","610091002","bgm_M461","0","1009102","30","100000","1","-140","bgm_M461","0.85","0","90","0"
"0","0","0","1","5064308","1","10091201","0","610091031","0","0","BOSS戰(VERY HARD)","81006402","2022/08/19 16:00:00","1","0.85","-70","81006402","510333","100","0","0","512","10091301","10091","480","1.25","2022/08/28 15:59:59","-50","0","0","3","0.03","0.67","610091003","bgm_M461","0","1009103","30","100000","1","-60","bgm_M461","0.85","0","90","0"
"0","0","0","0","0","1","0","0","610091041","0","0","0","81006402","2022/08/19 16:00:00","1","0","0","81006402","0","100","0","0","0","10091401","10091","0","1.25","2022/08/28 15:59:59","-50","0","0","4","0.03","0","610091004","bgm_M461","0","1009104","0","100000","1","0","bgm_M461","0","0","90","0"
"0","0","0","0","0","1","0","0","610091041","0","0","0","81006402","2022/08/19 16:00:00","1","0","0","81006402","0","100","0","0","0","10091401","10091","0","1.25","2022/08/28 15:59:59","-50","0","0","5","0.03","0","610091004","bgm_M461","0","1009105","0","100000","1","0","bgm_M461","0","0","90","0"
"0","0","3","0","5092301","1","10092101","0","610092011","0","0","BOSS戰（NORMAL）","103021","2022/09/01 16:00:00","1","0.75","-125","103021","510021","150","1","0","410","10092101","10092","0","1.5","2022/09/19 15:59:59","-70","0","0","1","0.03","0.75","610092001","bgm_M585","0","1009201","20","100000","1","-30","bgm_M585","0.75","0","90","0"
"0","0","1","0","5092302","1","10092201","0","610092021","0","0","BOSS戰（HARD）","103011","2022/09/01 16:00:00","1","0.75","-10","103011","510022","150","1","0","-20","10092201","10092","145","1.5","2022/09/19 15:59:59","-70","0","0","2","0.03","0.75","610092002","bgm_M585","0","1009202","30","100000","1","10","bgm_M585","0.75","0","90","0"
"0","0","0","1","5092308","1","10092201","0","610092031","0","0","Boss戰（VERY HARD）","103011","2022/09/01 16:00:00","1","0.75","-70","103011","510022","150","0","0","514","10092301","10092","480","1.5","2022/09/19 15:59:59","-70","0","0","3","0.03","0.75","610092003","bgm_M585","0","1009203","30","100000","1","-50","bgm_M585","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610092041","0","0","0","103011","2022/09/01 16:00:00","1","0","0","103011","0","150","0","0","0","10092401","10092","0","1.5","2022/09/19 15:59:59","-70","0","0","4","0.03","0","610092004","bgm_M585","0","1009204","0","100000","1","0","bgm_M585","0","0","90","0"
"0","0","0","0","0","1","0","0","610092041","0","0","0","103011","2022/09/01 16:00:00","1","0","0","103011","0","150","0","0","0","10092401","10092","0","1.5","2022/09/19 15:59:59","-70","0","0","5","0.03","0","610092004","bgm_M585","0","1009205","0","100000","1","0","bgm_M585","0","0","90","0"
"0","0","3","0","5066301","1","10093102","0","610093011","0","0","BOSS戰（NORMAL）","81006601","2022/09/19 16:00:00","1","0.7","-85","81006601","510331","440","1","0","482","10093101","10093","770","1","2022/09/28 15:59:59","-54","0","0","1","0.03","0.5","610093001","bgm_M470","0","1009301","20","100000","1","-35","bgm_M470","1","0","90","0"
"0","0","1","0","5066302","1","10093201","0","610093021","0","0","Boss戰（HARD）","81006602","2022/09/19 16:00:00","1","0.7","110","81006602","510332","440","1","0","-237","10093201","10093","720","1","2022/09/28 15:59:59","-54","0","0","2","0.03","0.5","610093002","bgm_M470","0","1009302","30","100000","1","-152","bgm_M470","1","0","90","0"
"0","0","0","1","5066308","1","10093201","0","610093031","0","0","Boss戰（VERY HARD）","81006602","2022/09/19 16:00:00","1","0.7","-40","81006602","510333","440","0","0","502","10093301","10093","490","1","2022/09/28 15:59:59","-54","0","0","3","0.03","0.5","610093003","bgm_M470","0","1009303","30","100000","1","-51","bgm_M470","1","0","90","0"
"0","0","0","0","0","1","0","0","610093041","0","0","0","81006602","2022/09/19 16:00:00","1","0","0","81006602","0","440","0","0","0","10093401","10093","0","1","2022/09/28 15:59:59","-54","0","0","4","0.03","0","610093004","bgm_M470","0","1009304","0","100000","1","0","bgm_M470","0","0","90","0"
