de85e2251c240bcfc00cdd69905ed2a228d191ac01adb912017d5e8555e3ba49,8c87f3a256eec8993be535a4936c805976794ac1e14f66d8860197e838794ba9,ccc0444a0fb894eb925001ccd48bc892d6264752ba8fb9ba17980b625ff84cd6,43c43d2af977b3ef6b466864dde5f8f7f4919646648896d22d93e21e306f343f,49e08758e6acaba21215192a2d6fe363b8ea0084e90176b56ea72635736f3937
"165","50092","100","176","50"
"402","50093","100","176","50"
"658","50094","100","178","50"
"355","50095","100","180","50"
"36","50096","101","180","50"
"383","50097","100","183","50"
"154","50098","100","185","50"
"51","50099","100","186","50"
"289","50100","100","186","50"
"736","50101","100","187","50"
"1046","50102","100","188","50"
"643","50103","100","190","50"
"699","50104","100","190","50"
"1065","50105","100","192","50"
"880","50106","100","195","50"
"802","50107","200","195","50"
"567","50108","100","196","50"
"518","50109","100","197","50"
"813","50110","100","198","50"
"583","50111","100","200","50"
"170","50112","100","202","50"
"318","50113","100","202","50"
"217","50114","100","204","50"
"325","50115","100","204","50"
"44","50116","100","205","50"
"223","50117","100","206","50"
"492","50118","101","207","50"
"254","50119","100","208","50"
"134","50120","100","208","50"
"475","50121","100","209","50"
"603","50122","100","209","50"
"789","50123","100","211","50"
"447","50124","100","211","50"
"411","50125","100","214","50"
"567","50126","100","215","50"
"866","50127","100","218","50"
"578","50128","100","221","50"
"147","50129","100","224","50"
"366","50130","101","225","50"
"243","50131","100","227","50"
"441","50132","100","227","50"
"576","50133","100","228","50"
"471","50134","100","228","50"
"23","50135","100","231","50"
"349","50136","100","232","50"
"464","50137","100","234","50"
"40","50138","100","234","50"
"286","50139","100","235","50"
"188","50140","100","237","50"
"290","50141","100","239","50"
"37","50142","100","239","50"
"181","50143","100","240","50"
"626","50144","101","243","50"
"537","50145","100","244","50"
"348","50146","100","244","50"
"837","50147","100","246","50"
"1127","50148","100","249","50"
"1054","50149","100","251","50"
"887","50150","100","254","50"
"1164","50151","100","255","50"
"882","50152","100","258","50"
"778","50153","100","258","50"
"491","50154","100","259","50"
"226","50155","100","262","50"
"707","50156","100","263","50"
"911","50157","100","265","50"
"416","50158","101","266","50"
"503","50159","100","269","50"
"156","50160","100","271","50"
"101","50161","100","273","50"
"300","50162","100","276","50"
"144","50163","100","276","50"
"506","50164","100","276","50"
"709","50165","100","276","50"
"1031","50166","100","279","50"
"1142","50167","100","281","50"
"767","50168","100","283","50"
"314","50169","100","286","50"
"647","50170","100","289","50"
"506","50171","100","291","50"
"998","50172","100","294","50"
"1132","50173","100","296","50"
"1178","50174","101","298","50"
"970","50175","100","300","50"
"1195","50176","100","301","50"
"945","50177","100","303","50"
"637","50178","100","305","50"
"544","50179","100","307","50"
"754","50180","100","307","50"
"1033","50181","100","307","50"
"734","50182","100","310","50"
"1188","50183","100","310","50"
"900","50184","100","313","50"
"533","50185","100","314","50"
"912","50186","100","315","50"
"1084","50187","100","316","50"
"688","50188","200","316","50"
"290","50189","100","317","50"
"393","50190","100","319","50"
"847","50191","100","322","50"
"520","50192","100","325","50"
"850","50193","100","325","50"
"813","50194","300","325","50"
"1104","50195","100","325","50"
"821","50196","100","326","50"
"1027","50197","100","326","50"
"660","50198","100","328","50"
"498","50199","100","329","50"
"702","50200","100","330","50"
"1083","50201","100","331","50"
"717","50202","100","332","50"
"330","50203","100","335","50"
"454","50204","100","335","50"
"44","50205","100","336","50"
"171","50206","100","339","50"
"503","50207","100","339","50"
"123","50208","100","341","50"
"535","50209","100","341","50"
"87","50210","100","343","50"
"265","50211","100","343","50"
"87","50212","100","346","50"
"376","50213","100","349","50"
"306","50214","100","350","50"
"623","50215","100","352","50"
"302","50216","101","354","50"
"208","50217","100","357","50"
"694","50218","100","360","50"
"503","50219","100","363","50"
"776","50220","100","363","50"
"326","50221","100","364","50"
"267","50222","100","366","50"
"472","50223","100","366","50"
"690","50224","100","367","50"
"436","50225","100","367","50"
"296","50226","100","370","50"
"145","50227","100","373","50"
"308","50228","100","373","50"
"621","50229","100","373","50"
"1034","50230","100","373","50"
"730","50231","101","374","50"
"279","50232","100","375","50"
"579","50233","100","378","50"
"962","50234","100","381","50"
"1091","50235","100","382","50"
"950","50236","100","382","50"
"1125","50237","100","382","50"
"892","50238","100","384","50"
"703","50239","100","387","50"
"375","50240","100","388","50"
"275","50241","100","390","50"
"322","50242","100","392","50"
"111","50243","100","393","50"
"480","50244","100","396","50"
"68","50245","100","399","50"
"302","50246","100","402","50"
"70","50247","100","405","50"
"194","50248","100","405","50"
"466","50249","100","407","50"
"152","50250","100","410","50"
"44","50251","100","411","50"
"255","50252","100","413","50"
"375","50253","100","415","50"
"669","50254","100","417","50"
"629","50255","100","420","50"
"552","50256","100","423","50"
"751","50257","100","423","50"
"894","50258","100","423","50"
"700","50259","100","426","50"
"574","50260","101","429","50"
"896","50261","100","432","50"
"740","50262","100","432","50"
"300","50263","100","434","50"
"584","50264","100","437","50"
"889","50265","100","440","50"
"463","50266","100","440","50"
"660","50267","100","440","50"
"794","50268","100","441","50"
"867","50269","100","443","50"
"966","50270","100","443","50"
"1074","50271","100","446","50"
"1128","50272","100","446","50"
"903","50273","100","447","50"
"1148","50274","100","448","50"
"985","50275","100","450","50"
"1024","50276","100","452","50"
"1177","50277","100","453","50"
"1085","50278","100","454","50"
"958","50279","101","454","50"
"864","50280","100","457","50"
"938","50281","100","459","50"
"1091","50282","100","460","50"
"1169","50283","100","460","50"
"1096","50284","100","461","50"
"1015","50285","100","463","50"
"1073","50286","100","463","50"
"897","50287","100","465","50"
"1040","50288","100","465","50"
"1102","50289","100","468","50"
"909","50290","100","470","50"
"751","50291","300","473","50"
"626","50292","100","476","50"
"572","50293","100","476","50"
"713","50294","100","478","50"
"441","50295","100","479","50"
"253","50296","100","482","50"
"449","50297","100","485","50"
"326","50298","100","487","50"
"98","50299","100","488","50"
"343","50300","100","489","50"
"533","50301","100","490","50"
"361","50302","100","491","50"
"311","50303","100","494","50"
"376","50304","100","494","50"
"256","50305","100","497","50"
"636","50306","100","498","50"
"996","50307","100","501","50"
"759","50308","100","501","50"
"477","50309","100","503","50"
"602","50310","100","504","50"
"421","50311","100","504","50"
"513","50312","100","504","50"
"444","50313","100","505","50"
"718","50314","100","505","50"
"389","50315","100","508","50"
"242","50316","100","508","50"
"594","50317","100","509","50"
"459","50318","100","512","50"
"30","50319","100","514","50"
"176","50320","100","514","50"
"436","50321","100","514","50"
"496","50322","100","514","50"
"172","50323","100","516","50"
"276","50324","101","516","50"
"27","50325","100","516","50"
"319","50326","100","517","50"
"273","50327","100","518","50"
"518","50328","100","518","50"
"416","50329","100","519","50"
"15","50330","100","520","50"
"119","50331","100","520","50"
"88","50332","100","522","50"
"521","50333","100","525","50"
"891","50334","100","526","50"
"998","50335","100","528","50"
"808","50336","100","528","50"
"412","50337","100","528","50"
"524","50338","100","531","50"
"688","50339","100","533","50"
"1101","50340","100","533","50"
"842","50341","100","535","50"
"678","50342","100","537","50"
"842","50343","100","538","50"
"761","50344","100","538","50"
"831","50345","100","538","50"
"707","50346","100","541","50"
"1069","50347","100","542","50"
"1182","50348","100","544","50"
"1060","50349","101","544","50"
"802","50350","100","544","50"
"1170","50351","100","547","50"
"767","50352","100","547","50"
"1115","50353","100","547","50"
"860","50354","100","549","50"
"719","50355","100","550","50"
"1121","50356","100","553","50"
"982","50357","101","554","50"
"879","50358","100","557","50"
"434","50359","100","559","50"
"191","50360","100","561","50"
"95","50361","100","561","50"
"153","50362","100","563","50"
"416","50363","100","563","50"
"376","50364","100","565","50"
"90","50365","101","566","50"
"218","50366","100","568","50"
"356","50367","100","571","50"
"534","50368","100","571","50"
"896","50369","100","571","50"
"1056","50370","100","573","50"
"913","50371","100","573","50"
"1103","50372","100","573","50"
"995","50373","100","576","50"
"643","50374","100","579","50"
"704","50375","100","579","50"
"822","50376","100","582","50"
"727","50377","100","585","50"
"954","50378","100","586","50"
"680","50379","100","586","50"
"255","50380","100","589","50"
"98","50381","200","591","50"
"281","50382","100","591","50"
"394","50383","100","594","50"
"605","50384","100","596","50"
"435","50385","100","597","50"
"105","50386","100","600","50"
"10","50387","100","601","50"
"200","50388","100","602","50"
"146","50389","100","603","50"
"517","50390","100","603","50"
"170","50391","100","606","50"
"201","50392","100","606","50"
"427","50393","100","609","50"
"585","50394","100","612","50"
"657","50395","100","613","50"
"823","50396","100","615","50"
"749","50397","100","615","50"
"370","50398","100","618","50"
"559","50399","100","620","50"
"119","50400","100","621","50"
"553","50401","100","623","50"
"862","50402","100","624","50"
"781","50403","100","626","50"
"382","50404","300","628","50"
"314","50405","100","628","50"
"629","50406","100","628","50"
"668","50407","100","630","50"
"302","50408","100","630","50"
"348","50409","100","631","50"
"382","50410","100","633","50"
"589","50411","100","634","50"
"502","50412","100","634","50"
"228","50413","100","634","50"
"87","50414","100","635","50"
"442","50415","100","636","50"
"292","50416","100","636","50"
"739","50417","100","637","50"
"959","50418","100","637","50"
"806","50419","101","640","50"
"1160","50420","100","643","50"
"992","50421","100","646","50"
"1090","50422","100","649","50"
"311","50423","100","650","50"
"488","50424","100","650","50"
"371","50425","100","653","50"
"136","50426","100","654","50"
"78","50427","100","657","50"
"282","50428","100","660","50"
"51","50429","100","661","50"
"238","50430","100","662","50"
"13","50431","100","665","50"
"233","50432","100","665","50"
"98","50433","100","665","50"
"233","50434","200","665","50"
"366","50435","100","667","50"
"415","50436","100","668","50"
"291","50437","100","670","50"
"172","50438","100","673","50"
"90","50439","100","675","50"
"188","50440","100","678","50"
"261","50441","100","680","50"
"163","50442","100","680","50"
"236","50443","100","682","50"
"92","50444","100","684","50"
"204","50445","100","687","50"
"165","50446","100","687","50"
"295","50447","101","689","50"
"357","50448","100","692","50"
"318","50449","100","692","50"
"366","50450","100","693","50"
"422","50451","100","693","50"
"533","50452","100","696","50"
"496","50453","100","696","50"
"349","50454","100","696","50"
"447","50455","100","698","50"
"406","50456","100","700","50"
"521","50457","100","700","50"
"462","50458","100","700","50"
"376","50459","100","700","50"
"416","50460","100","702","50"
"315","50461","100","703","50"
"230","50462","100","703","50"
"87","50463","100","703","50"
"211","50464","100","703","50"
"287","50465","100","705","50"
"351","50466","100","705","50"
"454","50467","101","708","50"
"528","50468","100","711","50"
"400","50469","100","711","50"
"67","50470","100","713","50"
"502","50471","100","715","50"
"304","50472","100","715","50"
"347","50473","100","718","50"
"621","50474","100","721","50"
"1041","50475","100","722","50"
"935","50476","100","723","50"
"1095","50477","100","726","50"
"706","50478","100","727","50"
"413","50479","100","727","50"
"152","50480","100","728","50"
"445","50481","100","730","50"
"281","50482","100","732","50"
"201","50483","100","732","50"
"80","50484","100","734","50"
"341","50485","100","734","50"
"143","50486","100","737","50"
"279","50487","100","738","50"
"96","50488","100","740","50"
"532","50489","100","742","50"
"299","50490","100","745","50"
"199","50491","100","748","50"
"362","50492","100","749","50"
"218","50493","100","751","50"
"143","50494","100","754","50"
"381","50495","100","754","50"
"417","50496","100","755","50"
"760","50497","100","756","50"
"962","50498","100","756","50"
"1048","50499","100","756","50"
"885","50500","100","758","50"
"1034","50501","100","759","50"
"1114","50502","100","759","50"
"1032","50503","100","761","50"
"568","50504","100","761","50"
"73","50505","100","763","50"
"456","50506","100","763","50"
"353","50507","100","764","50"
"683","50508","100","766","50"
"1069","50509","100","766","50"
"877","50510","100","768","50"
"494","50511","101","769","50"
"843","50512","100","771","50"
"936","50513","100","772","50"
"901","50514","100","772","50"
"950","50515","100","772","50"
"560","50516","100","772","50"
"866","50517","100","772","50"
"708","50518","100","774","50"
"401","50519","100","776","50"
"673","50520","100","776","50"
"344","50521","100","776","50"
"688","50522","100","777","50"
"1073","50523","100","779","50"
"998","50524","100","780","50"
"634","50525","100","780","50"
"1110","50526","100","782","50"
"1166","50527","100","784","50"
"1081","50528","100","784","50"
"716","50529","100","785","50"
"596","50530","100","785","50"
"178","50531","100","785","50"
"565","50532","100","785","50"
"165","50533","101","787","50"
"124","50534","100","788","50"
"3","50535","100","789","50"
"168","50536","100","789","50"
"382","50537","100","789","50"
"149","50538","100","791","50"
"460","50539","100","793","50"
"185","50540","100","793","50"
"679","50541","100","794","50"
"303","50542","100","796","50"
"752","50543","100","796","50"
"914","50544","100","798","50"
"657","50545","100","799","50"
"214","50546","100","800","50"
"700","50547","100","801","50"
"556","50548","100","801","50"
"777","50549","100","801","50"
"917","50550","100","802","50"
"1008","50551","100","804","50"
"771","50552","100","805","50"
"721","50553","100","806","50"
"347","50554","100","808","50"
"63","50555","100","810","50"
"359","50556","100","811","50"
"634","50557","101","811","50"
"820","50558","100","811","50"
"888","50559","100","811","50"
"751","50560","100","811","50"
"455","50561","100","812","50"
"513","50562","100","813","50"
"639","50563","100","814","50"
"350","50564","100","814","50"
"195","50565","100","815","50"
"662","50566","100","817","50"
"630","50567","100","819","50"
"821","50568","100","820","50"
"945","50569","100","820","50"
"736","50570","100","822","50"
"1199","50571","100","823","50"
"731","50572","100","823","50"
"891","50573","100","825","50"
"858","50574","100","825","50"
"506","50575","100","827","50"
"688","50576","100","829","50"
"579","50577","100","830","50"
"439","50578","101","832","50"
"921","50579","100","832","50"
"505","50580","100","834","50"
"669","50581","100","834","50"
"372","50582","100","836","50"
"95","50583","100","838","50"
"189","50584","100","838","50"
"223","50585","100","839","50"
"692","50586","100","841","50"
"1118","50587","100","843","50"
"926","50588","100","844","50"
"612","50589","100","844","50"
"680","50590","100","845","50"
"614","50591","100","845","50"
"766","50592","100","845","50"
"374","50593","100","845","50"
"552","50594","200","846","50"
"667","50595","100","848","50"
"815","50596","100","849","50"
"648","50597","100","850","50"
"842","50598","100","852","50"
"982","50599","100","852","50"
"732","50600","100","852","50"
