5c16785c67fd1e0ee75a84a3f6393e89e8251a9875446d09022ab68976a9aaa3,1d646c5e71d29c9543a0c89de52554d708d08f28819cf0340d0f182327f6207d,f56081e58f24157f34cb1ca7d7fb1607f88af25b1541e34272f1d9f7e5bb1e9e,13a40052bdfa8cfc1eed7c987e1adefdf97f3a7d01fd2c8cbd9b8519df223525,2cfd28b25aa864f8cfc8b20d5c37a87c42d13825406cb3b6554d2c797750eedb,7e4947214d9d584c3ba49933e38cf59eb6e1c2804959354b386f2295a675a06b,a9af11d44f1a424ce3918bab83d5a9e4c8e8417f73eb7a1f48c5cabfe3cff0c6,86fb1becf0b74740a2248fe904eb6c2f271e1ca6faf4a5ea6e08484907022926,2cfa2ca6367287ce3d673074e000e9c83f89886417a1ac6fe1ab1562f9f3542b,fc3d78321554085038d81cf088eb4304f0b24253b269735dda04e35909642756,50ac609ccd71d0f8334285b4ab41720752bca1d6509810a78a24ebf9449eb888,bc63f14f3a5f6ba628717293460642c8f48d313ea99d5b155e8d75044c7e19d9,a8e49949ed29ce31b6c757aecf4dcbeb37b711136ecc85ac3f00ab1e37fa9ffc,44ae849a82992d7902e4e3c61c2cbb467d16d2218d23e9bbec6dc84ca6a4d56e,64adbe6ea0edea35046ae565895f15d643188d5052ef0ed288ecdf753de365bf,63fab546eec9169b370c27969a7e69381aecff5448de2b2127e1851427e6943c,16678df91024347d3997e00b7ba8b6c78ad9d9007439c374cbbecf759683a1d1,ea19bae4d2beedbd39c1946bb76e44adfeb8373714b555b6607bba5dd2bc342d,3062fc3bab0de8cd3481c4c1194e15b7e33520d9600776b6d0a2703d230447ff,7550293b6f11bd22bdb18d950ec9efed75c747131e373b7ede996baa57847a27,9ee54063b988257e843769ca85cf2dd4aef5e506ed31913f4a1bc0ab2edf2aed,e443396011a58b00fff45954cfd0e36fafafd150863b2a922583251c76810ecb
"109583","0","0","0","0","99000","25","119583","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109584","0","0","0","0","99000","25","119584","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109611","0","0","0","0","99000","25","119611","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109612","0","0","0","0","99000","25","119612","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109613","0","0","0","0","99000","25","119613","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109614","0","0","0","0","99000","25","119614","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140000","0","0","0","0","0","10","140001","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001032","0","0","0","0","110000","25","11001032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001033","0","0","0","0","110000","25","11001033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001034","0","0","0","0","110000","25","11001034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001035","0","0","0","0","110000","25","11001035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10001036","0","0","0","0","110000","25","11001036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004032","0","0","0","0","110000","15","12004032","0","0","0","0","108013","0","0","0","0","0","0","0","1","0"
"10004033","0","0","0","0","110000","15","12004033","0","0","0","0","108254","0","0","0","0","0","0","0","1","0"
"10004034","0","0","0","0","110000","15","12004034","0","0","0","0","109251","0","0","0","0","0","0","0","1","0"
"10004035","0","0","0","0","110000","15","12004035","0","0","0","0","109161","0","0","0","0","0","0","0","1","0"
"10004036","0","0","0","0","110000","15","12004036","0","0","0","0","109161","0","0","0","0","0","0","0","1","0"
"10007032","0","0","0","0","110000","25","11007032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007033","0","0","0","0","110000","25","11007033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007034","0","0","0","0","110000","25","11007034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007035","0","0","0","0","110000","25","11007035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007036","0","0","0","0","110000","25","11007036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010032","0","0","0","0","110000","25","11010032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010033","0","0","0","0","110000","25","11010033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010034","0","0","0","0","110000","25","11010034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010035","0","0","0","0","110000","25","11010035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10010036","0","0","0","0","110000","25","11010036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10013032","0","0","0","0","110000","15","12013032","0","0","0","0","108343","0","0","0","0","0","0","0","1","0"
"10013033","0","0","0","0","110000","15","12013033","0","0","0","0","108494","0","0","0","0","0","0","0","1","0"
"10013034","0","0","0","0","110000","15","12013034","0","0","0","0","109221","0","0","0","0","0","0","0","1","0"
"10013035","0","0","0","0","110000","15","12013035","0","0","0","0","109581","0","0","0","0","0","0","0","1","0"
"10013036","0","0","0","0","110000","15","12013036","0","0","0","0","109581","0","0","0","0","0","0","0","1","0"
"10016032","0","0","0","0","110000","15","12016032","0","0","0","0","108253","0","0","0","0","0","0","0","1","0"
"10016033","0","0","0","0","110000","15","12016033","0","0","0","0","108224","0","0","0","0","0","0","0","1","0"
"10016034","0","0","0","0","110000","15","12016034","0","0","0","0","109341","0","0","0","0","0","0","0","1","0"
"10016035","0","0","0","0","110000","15","12016035","0","0","0","0","109611","0","0","0","0","0","0","0","1","0"
"10016036","0","0","0","0","110000","15","12016036","0","0","0","0","109611","0","0","0","0","0","0","0","1","0"
"10019032","0","0","0","0","110000","25","11019032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10019033","0","0","0","0","110000","15","12019033","0","0","0","0","108014","0","0","0","0","0","0","0","1","0"
"10019034","0","0","0","0","110000","15","12019034","0","0","0","0","109011","0","0","0","0","0","0","0","1","0"
"10019035","0","0","0","0","110000","15","12019035","0","0","0","0","109551","0","0","0","0","0","0","0","1","0"
"10019036","0","0","0","0","110000","15","12019036","0","0","0","0","109551","0","0","0","0","0","0","0","1","0"
"10022032","0","0","0","0","110000","25","11022032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10022033","0","0","0","0","110000","25","11022033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10022034","0","0","0","0","110000","25","11022034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10022035","0","0","0","0","110000","25","11022035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10022036","0","0","0","0","110000","25","11022036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10025032","0","0","0","0","110000","25","11025032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10025033","0","0","0","0","110000","25","11025033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10025034","0","0","0","0","110000","25","11025034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10025035","0","0","0","0","110000","25","11025035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10025036","0","0","0","0","110000","25","11025036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10028032","0","0","0","0","110000","15","12028032","0","0","0","0","108074","0","0","0","0","0","0","0","1","0"
"10028033","0","0","0","0","110000","15","12028033","0","0","0","0","108614","0","0","0","0","0","0","0","1","0"
"10028034","0","0","0","0","110000","15","12028034","0","0","0","0","109461","0","0","0","0","0","0","0","1","0"
"10028035","0","0","0","0","110000","15","12028035","0","0","0","0","109432","0","0","0","0","0","0","0","1","0"
"10031032","0","0","0","0","110000","15","12031032","0","0","0","0","108164","0","0","0","0","0","0","0","1","0"
"10031033","0","0","0","0","110000","15","12031033","0","0","0","0","108584","0","0","0","0","0","0","0","1","0"
"10031034","0","0","0","0","110000","15","12031034","0","0","0","0","109071","0","0","0","0","0","0","0","1","0"
"10031035","0","0","0","0","110000","15","12031035","0","0","0","0","109012","0","0","0","0","0","0","0","1","0"
"10034032","0","0","0","0","110000","25","11034032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10034034","0","0","0","0","110000","25","11034034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10037032","0","0","0","0","110000","15","12037032","0","0","0","0","108104","0","0","0","0","0","0","0","1","0"
"10037033","0","0","0","0","110000","15","12037033","0","0","0","0","108554","0","0","0","0","0","0","0","1","0"
"10037034","0","0","0","0","110000","15","12037034","0","0","0","0","109371","0","0","0","0","0","0","0","1","0"
"10037035","0","0","0","0","110000","15","12037035","0","0","0","0","109372","0","0","0","0","0","0","0","1","0"
"10040032","0","0","0","0","110000","25","11040032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10040033","0","0","0","0","110000","15","12040033","0","0","0","0","108524","0","0","0","0","0","0","0","1","0"
"10040035","0","0","0","0","110000","15","12040035","0","0","0","0","109222","0","0","0","0","0","0","0","1","0"
"10043033","0","0","0","0","110000","25","11043033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10043035","0","0","0","0","110000","25","11043035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10046032","0","0","0","0","110000","25","11046032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10046033","0","0","0","0","110000","25","11046033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10049034","0","0","0","0","110000","15","12049034","0","0","0","0","109101","0","0","0","0","0","0","0","1","0"
"10052034","0","0","0","0","110000","25","11052034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10052035","0","0","0","0","110000","25","11052035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10055032","0","0","0","0","110000","25","11055032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10055033","0","0","0","0","110000","25","11055033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10055034","0","0","0","0","110000","25","11055034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10055035","0","0","0","0","110000","25","11055035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10055036","0","0","0","0","110000","25","11055036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10058032","0","0","0","0","110000","25","11058032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10058033","0","0","0","0","110000","25","11058033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10058034","0","0","0","0","110000","25","11058034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10058035","0","0","0","0","110000","25","11058035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10058036","0","0","0","0","110000","25","11058036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10061032","0","0","0","0","110000","25","11061032","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10061033","0","0","0","0","110000","25","11061033","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10061034","0","0","0","0","110000","25","11061034","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10061035","0","0","0","0","110000","25","11061035","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10061036","0","0","0","0","110000","25","11061036","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
