77aa9a702319691668225bd337ed8b4cdd139e17e4f9d964bfd3ff7532d9c067,f5c8412935a25e2722a1fbed9dbee3c92935999c7e2b0f8d33756fbeecf22213,6f17a5a95bfec6839bc43d97a6e3ae8291e87c41ece8d716d0940cbc66d4b099,b0e4bb1b4222a9fa5b693e99bb45a42df48e93d8fd76b6c720362cd68736a037,baabf187134a1946d23ecb7cf96d49a4993beea98c0011354134cf90d717323a,e06f3a2c3f553e41e57ae8592c73501ed5e1d28fbffde7762aef73812f6ac08b,541dd569bf9e8c96cfdcedd49aed1070220ae276fc1790c91a9727ac0a83ef67,72acf1dd00a898a7892e3d77ce5b3fb32c8f6ece47a1626646d40f29a74f0672,8aef1f93fa2398d948dcb83c89308ac4b1afaa88d84536799588f921d9d241c5,036b3b21c1801a659a1f7ddf0639f969fce98dcc69132f40e0b9043dbd0b5ef7,09d4ac16343a9ba15e5d2b78b59a8718d11361f852be2fc80d5012de85659a0c,5b299cd817122616ecb153639ce643d1d47622f002ca15386a59d8d9bf5386f2,9085f74474390391a2cac7d09f5cdfe83e5f93cd6cd857f87cc2dd8009685c0f,1a1fef4f695b35cb27f10ef5b7a643902c12238e2efd950058dd548409cb6297,17fd531dada7f3eaf781ee0789b7c06a57d4bd7830e87ef2305ee6a35ec78647,52724d659083053b99e0f5abda36fdd55ef71afc9dd33238f63aef39ba39c827,9c12d8ea74b868f8d8711aca7777a9c3d645e903909bc5db91b3901675e60e14,5dc56c8e2d7ec7fae55b82bcd24bd77e14fc9803e4b6cc536c503a698c445aed,d5f4c8acce9e8bec47f415e2fa85b486f28b8975f49636b1029446b6634868e2,dd6dbb6981fccb37b4c8ad67a62be6da6ecd693263569611ef4decf880d2748e,3034c0cb87f4060afb822f9185a6ec41a46fa7c5b02d3aca5b7f4c8dbdb973c6,ae3ea532a8ba40ad5bb451b0cf0736bc6965a7cdb8b16771c1fee045591e1add,023b9a952b2a7f05f3b75f43c5c1aa809b1c767103ce366b85fd4d44573facce,fe987de483b20e842c5351f6999a2e23ff68283076910bc5e6b74e45939f0af9,612bfb95239e41bcd7746196d6b26f7da3262c5c5de762217a0e295361656261,df38edfe03d2e25654183d12d843c5a91bc66d10f2b9f668ad439a2f7a4672e2,fc1730cd278e8ddd274fe683115a46266a3141af30c76a002b7e99ab5c416c20,c39d04012cb319aa7f217c4587e14c757dcd39389908ad4377aadd000b9f0665,13eed53b75c530e9c318c01831899ffda000c1dd462dd7703f11138ef6dd476b,9ed28f662c84550da907ca1ef37e3be3de578f23ab33969781023d2a9857c4ac,08f10fcb3a0937e7a9e29b8ca66fe9960306499f25bba6895658794ff6d0efad
"33","0","1007210104","0","1","0","0","1007210103","1007210103","0","1","100","100","0","1","100","10072101","0","1","1007210102","0","100","1","34","0","0","1007210101","1","0","0","1007210103"
"100","67","1007220105","100","6","100","1","1007220105","1007220102","1","1","3","100","1007220105","1","3","10072201","100","1","1007220105","1007220104","100","1","100","1007220105","1","1007220101","6","1","1007220106","1007220103"
"100","33","1007230104","100","1","100","1","1007230104","1007230102","1","1","100","100","1007230104","1","100","10072301","34","1","1007230104","1007230105","100","1","100","1007230104","1","1007230101","6","1","1007230103","1007230104"
"100","100","1007240106","100","1","100","1","1007240104","1007240102","1","1","100","100","1007240107","1","100","10072401","100","1","1007240105","1007240110","100","1","100","1007240108","1","1007240101","6","1","1007240109","1007240103"
"33","0","0","0","1","0","0","1007310103","1007310103","0","1","100","100","0","1","100","10073101","0","0","1007310102","0","0","1","34","0","0","1007310101","1","0","0","1007310103"
"100","34","1007320105","100","6","33","1","1007320105","1007320102","1","1","3","100","1007320105","1","3","10073201","100","1","1007320105","1007320104","100","1","100","1007320105","1","1007320101","6","1","1007320105","1007320103"
"100","33","1007330104","0","1","100","1","1007330104","1007330102","1","1","100","100","1007330104","1","100","10073301","34","1","1007330104","0","100","1","100","1007330104","0","1007330101","6","1","1007330103","1007330104"
"100","100","1007340106","100","1","100","1","1007340104","1007340102","1","1","100","100","1007340107","1","100","10073401","100","1","1007340105","1007340110","100","1","100","1007340108","1","1007340101","6","1","1007340109","1007340103"
"33","0","0","0","1","0","0","1007410103","1007410103","0","1","100","100","0","1","100","10074101","0","0","1007410102","0","0","1","34","0","0","1007410101","1","0","0","1007410103"
"100","34","1007420105","100","6","33","1","1007420105","1007420102","1","1","3","100","1007420105","1","3","10074201","100","1","1007420105","1007420104","100","1","100","1007420105","1","1007420101","6","1","1007420105","1007420103"
"100","33","1007430104","0","1","100","1","1007430104","1007430102","1","1","100","100","1007430104","1","100","10074301","34","1","1007430104","0","100","1","100","1007430104","0","1007430101","6","1","1007430103","1007430104"
"100","100","1007440106","100","1","100","1","1007440104","1007440102","1","1","100","100","1007440107","1","100","10074401","100","1","1007440105","1007440110","100","1","100","1007440108","1","1007440101","6","1","1007440109","1007440103"
"33","0","0","0","1","0","0","1007510103","1007510103","0","1","100","100","0","1","100","10075101","0","0","1007510102","0","0","1","34","0","0","1007510101","1","0","0","1007510103"
"100","34","1007520105","100","6","33","1","1007520105","1007520102","1","1","3","100","1007520105","1","3","10075201","100","1","1007520105","1007520104","100","1","100","1007520105","1","1007520101","6","1","1007520105","1007520103"
"100","33","1007530104","0","1","100","1","1007530104","1007530102","1","1","100","100","1007530104","1","100","10075301","34","1","1007530104","0","100","1","100","1007530104","0","1007530101","6","1","1007530103","1007530104"
"100","100","1007540106","100","1","100","1","1007540104","1007540102","1","1","100","100","1007540107","1","100","10075401","100","1","1007540105","1007540110","100","1","100","1007540108","1","1007540101","6","1","1007540109","1007540103"
"33","0","0","0","1","0","0","1007610103","1007610103","0","1","100","100","0","1","100","10076101","0","0","1007610102","0","0","1","34","0","0","1007610101","1","0","0","1007610103"
"100","34","1007620105","100","6","33","1","1007620105","1007620102","1","1","3","100","1007620105","1","3","10076201","100","1","1007620105","1007620104","100","1","100","1007620105","1","1007620101","6","1","1007620105","1007620103"
"100","33","1007630104","0","1","100","1","1007630104","1007630102","1","1","100","100","1007630104","1","100","10076301","34","1","1007630104","0","100","1","100","1007630104","0","1007630101","6","1","1007630103","1007630104"
"100","100","1007640106","100","1","100","1","1007640104","1007640102","1","1","100","100","1007640107","1","100","10076401","100","1","1007640105","1007640110","100","1","100","1007640108","1","1007640101","6","1","1007640109","1007640103"
"33","0","0","0","1","0","0","1007710103","1007710103","0","1","100","100","0","1","100","10077101","0","0","1007710102","0","0","1","34","0","0","1007710101","1","0","0","1007710103"
"100","34","1007720105","100","6","33","1","1007720105","1007720102","1","1","3","100","1007720105","1","3","10077201","100","1","1007720105","1007720104","100","1","100","1007720105","1","1007720101","6","1","1007720105","1007720103"
"100","33","1007730104","0","1","100","1","1007730104","1007730102","1","1","100","100","1007730104","1","100","10077301","34","1","1007730104","0","100","1","100","1007730104","0","1007730101","6","1","1007730103","1007730104"
"100","100","1007740106","100","1","100","1","1007740104","1007740102","1","1","100","100","1007740107","1","100","10077401","100","1","1007740105","1007740110","100","1","100","1007740108","1","1007740101","6","1","1007740109","1007740103"
"33","0","0","0","1","0","0","1007810103","1007810103","0","1","100","100","0","1","100","10078101","0","0","1007810102","0","0","1","34","0","0","1007810101","1","0","0","1007810103"
"100","34","1007820105","100","6","33","1","1007820105","1007820102","1","1","3","100","1007820105","1","3","10078201","100","1","1007820105","1007820104","100","1","100","1007820105","1","1007820101","6","1","1007820105","1007820103"
"100","33","1007830104","0","1","100","1","1007830104","1007830102","1","1","100","100","1007830104","1","100","10078301","34","1","1007830104","0","100","1","100","1007830104","0","1007830101","6","1","1007830103","1007830104"
"100","100","1007840106","100","1","100","1","1007840104","1007840102","1","1","100","100","1007840107","1","100","10078401","100","1","1007840105","1007840110","100","1","100","1007840108","1","1007840101","6","1","1007840109","1007840103"
"33","0","0","0","1","0","0","1007910103","1007910103","0","1","100","100","0","1","100","10079101","0","0","1007910102","0","0","1","34","0","0","1007910101","1","0","0","1007910103"
"100","34","1007920105","100","6","33","1","1007920105","1007920102","1","1","3","100","1007920105","1","3","10079201","100","1","1007920105","1007920104","100","1","100","1007920105","1","1007920101","6","1","1007920105","1007920103"
"100","33","1007930104","0","1","100","1","1007930104","1007930102","1","1","100","100","1007930104","1","100","10079301","34","1","1007930104","0","100","1","100","1007930104","0","1007930101","6","1","1007930103","1007930104"
"100","100","1007940106","100","1","100","1","1007940104","1007940102","1","1","100","100","1007940107","1","100","10079401","100","1","1007940105","1007940110","100","1","100","1007940108","1","1007940101","6","1","1007940109","1007940103"
"33","0","0","0","1","0","0","1008010103","1008010103","0","1","100","100","0","1","100","10080101","0","0","1008010102","0","0","1","34","0","0","1008010101","1","0","0","1008010103"
"100","34","1008020105","100","6","33","1","1008020105","1008020102","1","1","3","100","1008020105","1","3","10080201","100","1","1008020105","1008020104","100","1","100","1008020105","1","1008020101","6","1","1008020105","1008020103"
"100","33","1008030104","0","1","100","1","1008030104","1008030102","1","1","100","100","1008030104","1","100","10080301","34","1","1008030104","0","100","1","100","1008030104","0","1008030101","6","1","1008030103","1008030104"
"100","100","1008040106","100","1","100","1","1008040104","1008040102","1","1","100","100","1008040107","1","100","10080401","100","1","1008040105","1008040110","100","1","100","1008040108","1","1008040101","6","1","1008040109","1008040103"
"33","0","0","0","1","0","0","1008110103","1008110103","0","1","100","100","0","1","100","10081101","0","0","1008110102","0","0","1","34","0","0","1008110101","1","0","0","1008110103"
"100","34","1008120105","100","6","33","1","1008120105","1008120102","1","1","3","100","1008120105","1","3","10081201","100","1","1008120105","1008120104","100","1","100","1008120105","1","1008120101","6","1","1008120105","1008120103"
"100","33","1008130104","0","1","100","1","1008130104","1008130102","1","1","100","100","1008130104","1","100","10081301","34","1","1008130104","0","100","1","100","1008130104","0","1008130101","6","1","1008130103","1008130104"
"100","100","1008140106","100","1","100","1","1008140104","1008140102","1","1","100","100","1008140107","1","100","10081401","100","1","1008140105","1008140110","100","1","100","1008140108","1","1008140101","6","1","1008140109","1008140103"
"33","0","0","0","1","0","0","1008210103","1008210103","0","1","100","100","0","1","100","10082101","0","0","1008210102","0","0","1","34","0","0","1008210101","1","0","0","1008210103"
"100","34","1008220105","100","6","33","1","1008220105","1008220102","1","1","3","100","1008220105","1","3","10082201","100","1","1008220105","1008220104","100","1","100","1008220105","1","1008220101","6","1","1008220105","1008220103"
"100","33","1008230104","0","1","100","1","1008230104","1008230102","1","1","100","100","1008230104","1","100","10082301","34","1","1008230104","0","100","1","100","1008230104","0","1008230101","6","1","1008230103","1008230104"
"100","100","1008240106","100","1","100","1","1008240104","1008240102","1","1","100","100","1008240107","1","100","10082401","100","1","1008240105","1008240110","100","1","100","1008240108","1","1008240101","6","1","1008240109","1008240103"
"33","0","0","0","1","0","0","1008310103","1008310103","0","1","100","100","0","1","100","10083101","0","0","1008310102","0","0","1","34","0","0","1008310101","1","0","0","1008310103"
"100","34","1008320105","100","6","33","1","1008320105","1008320102","1","1","3","100","1008320105","1","3","10083201","100","1","1008320105","1008320104","100","1","100","1008320105","1","1008320101","6","1","1008320105","1008320103"
"100","33","1008330104","0","1","100","1","1008330104","1008330102","1","1","100","100","1008330104","1","100","10083301","34","1","1008330104","0","100","1","100","1008330104","0","1008330101","6","1","1008330103","1008330104"
"100","100","1008340106","100","1","100","1","1008340104","1008340102","1","1","100","100","1008340107","1","100","10083401","100","1","1008340105","1008340110","100","1","100","1008340108","1","1008340101","6","1","1008340109","1008340103"
"33","0","0","0","1","0","0","1008410103","1008410103","0","1","100","100","0","1","100","10084101","0","0","1008410102","0","0","1","34","0","0","1008410101","1","0","0","1008410103"
"100","34","1008420105","100","6","33","1","1008420105","1008420102","1","1","3","100","1008420105","1","3","10084201","100","1","1008420105","1008420104","100","1","100","1008420105","1","1008420101","6","1","1008420105","1008420103"
"100","33","1008430104","0","1","100","1","1008430104","1008430102","1","1","100","100","1008430104","1","100","10084301","34","1","1008430104","0","100","1","100","1008430104","0","1008430101","6","1","1008430103","1008430104"
"100","100","1008440106","100","1","100","1","1008440104","1008440102","1","1","100","100","1008440107","1","100","10084401","100","1","1008440105","1008440110","100","1","100","1008440108","1","1008440101","6","1","1008440109","1008440103"
"33","0","0","0","1","0","0","1008510103","1008510103","0","1","100","100","0","1","100","10085101","0","0","1008510102","0","0","1","34","0","0","1008510101","1","0","0","1008510103"
"100","34","1008520105","100","6","33","1","1008520105","1008520102","1","1","3","100","1008520105","1","3","10085201","100","1","1008520105","1008520104","100","1","100","1008520105","1","1008520101","6","1","1008520105","1008520103"
"100","33","1008530104","0","1","100","1","1008530104","1008530102","1","1","100","100","1008530104","1","100","10085301","34","1","1008530104","0","100","1","100","1008530104","0","1008530101","6","1","1008530103","1008530104"
"100","100","1008540106","100","1","100","1","1008540104","1008540102","1","1","100","100","1008540107","1","100","10085401","100","1","1008540105","1008540110","100","1","100","1008540108","1","1008540101","6","1","1008540109","1008540103"
"33","0","0","0","1","0","0","1008610103","1008610103","0","1","100","100","0","1","100","10086101","0","0","1008610102","0","0","1","34","0","0","1008610101","1","0","0","1008610103"
"100","34","1008620105","100","6","33","1","1008620105","1008620102","1","1","3","100","1008620105","1","3","10086201","100","1","1008620105","1008620104","100","1","100","1008620105","1","1008620101","6","1","1008620105","1008620103"
"100","33","1008630104","0","1","100","1","1008630104","1008630102","1","1","100","100","1008630104","1","100","10086301","34","1","1008630104","0","100","1","100","1008630104","0","1008630101","6","1","1008630103","1008630104"
"100","100","1008640106","100","1","100","1","1008640104","1008640102","1","1","100","100","1008640107","1","100","10086401","100","1","1008640105","1008640110","100","1","100","1008640108","1","1008640101","6","1","1008640109","1008640103"
"33","0","0","0","1","0","0","1008710103","1008710103","0","1","100","100","0","1","100","10087101","0","0","1008710102","0","0","1","34","0","0","1008710101","1","0","0","1008710103"
"100","34","1008720105","100","6","33","1","1008720105","1008720102","1","1","3","100","1008720105","1","3","10087201","100","1","1008720105","1008720104","100","1","100","1008720105","1","1008720101","6","1","1008720105","1008720103"
"100","33","1008730104","0","1","100","1","1008730104","1008730102","1","1","100","100","1008730104","1","100","10087301","34","1","1008730104","0","100","1","100","1008730104","0","1008730101","6","1","1008730103","1008730104"
"100","100","1008740106","100","1","100","1","1008740104","1008740102","1","1","100","100","1008740107","1","100","10087401","100","1","1008740105","1008740110","100","1","100","1008740108","1","1008740101","6","1","1008740109","1008740103"
"33","0","0","0","1","0","0","1008810103","1008810103","0","1","100","100","0","1","100","10088101","0","0","1008810102","0","0","1","34","0","0","1008810101","1","0","0","1008810103"
"100","34","1008820105","100","6","33","1","1008820105","1008820102","1","1","3","100","1008820105","1","3","10088201","100","1","1008820105","1008820104","100","1","100","1008820105","1","1008820101","6","1","1008820105","1008820103"
"100","33","1008830104","0","1","100","1","1008830104","1008830102","1","1","100","100","1008830104","1","100","10088301","34","1","1008830104","0","100","1","100","1008830104","0","1008830101","6","1","1008830103","1008830104"
"100","100","1008840106","100","1","100","1","1008840104","1008840102","1","1","100","100","1008840107","1","100","10088401","100","1","1008840105","1008840110","100","1","100","1008840108","1","1008840101","6","1","1008840109","1008840103"
"33","0","0","0","1","0","0","1008910103","1008910103","0","1","100","100","0","1","100","10089101","0","0","1008910102","0","0","1","34","0","0","1008910101","1","0","0","1008910103"
"100","34","1008920105","100","6","33","1","1008920105","1008920102","1","1","3","100","1008920105","1","3","10089201","100","1","1008920105","1008920104","100","1","100","1008920105","1","1008920101","6","1","1008920105","1008920103"
"100","33","1008930104","0","1","100","1","1008930104","1008930102","1","1","100","100","1008930104","1","100","10089301","34","1","1008930104","0","100","1","100","1008930104","0","1008930101","6","1","1008930103","1008930104"
"100","100","1008940106","100","1","100","1","1008940104","1008940102","1","1","100","100","1008940107","1","100","10089401","100","1","1008940105","1008940110","100","1","100","1008940108","1","1008940101","6","1","1008940109","1008940103"
"33","0","0","0","1","0","0","1009010103","1009010103","0","1","100","100","0","1","100","10090101","0","0","1009010102","0","0","1","34","0","0","1009010101","1","0","0","1009010103"
"100","34","1009020105","100","6","33","1","1009020105","1009020102","1","1","3","100","1009020105","1","3","10090201","100","1","1009020105","1009020104","100","1","100","1009020105","1","1009020101","6","1","1009020105","1009020103"
"100","33","1009030104","0","1","100","1","1009030104","1009030102","1","1","100","100","1009030104","1","100","10090301","34","1","1009030104","0","100","1","100","1009030104","0","1009030101","6","1","1009030103","1009030104"
"100","100","1009040106","100","1","100","1","1009040104","1009040102","1","1","100","100","1009040107","1","100","10090401","100","1","1009040105","1009040110","100","1","100","1009040108","1","1009040101","6","1","1009040109","1009040103"
"33","0","0","0","1","0","0","1009110103","1009110103","0","1","100","100","0","1","100","10091101","0","0","1009110102","0","0","1","34","0","0","1009110101","1","0","0","1009110103"
"100","34","1009120105","100","6","33","1","1009120105","1009120102","1","1","3","100","1009120105","1","3","10091201","100","1","1009120105","1009120104","100","1","100","1009120105","1","1009120101","6","1","1009120105","1009120103"
"100","33","1009130104","0","1","100","1","1009130104","1009130102","1","1","100","100","1009130104","1","100","10091301","34","1","1009130104","0","100","1","100","1009130104","0","1009130101","6","1","1009130103","1009130104"
"100","100","1009140106","100","1","100","1","1009140104","1009140102","1","1","100","100","1009140107","1","100","10091401","100","1","1009140105","1009140110","100","1","100","1009140108","1","1009140101","6","1","1009140109","1009140103"
"33","0","0","0","1","0","0","1009210103","1009210103","0","1","100","100","0","1","100","10092101","0","0","1009210102","0","0","1","34","0","0","1009210101","1","0","0","1009210103"
"100","34","1009220105","100","6","33","1","1009220105","1009220102","1","1","3","100","1009220105","1","3","10092201","100","1","1009220105","1009220104","100","1","100","1009220105","1","1009220101","6","1","1009220105","1009220103"
"100","33","1009230104","0","1","100","1","1009230104","1009230102","1","1","100","100","1009230104","1","100","10092301","34","1","1009230104","0","100","1","100","1009230104","0","1009230101","6","1","1009230103","1009230104"
"100","100","1009240106","100","1","100","1","1009240104","1009240102","1","1","100","100","1009240107","1","100","10092401","100","1","1009240105","1009240110","100","1","100","1009240108","1","1009240101","6","1","1009240109","1009240103"
"33","0","0","0","1","0","0","1009310103","1009310103","0","1","100","100","0","1","100","10093101","0","0","1009310102","0","0","1","34","0","0","1009310101","1","0","0","1009310103"
"100","34","1009320105","100","6","33","1","1009320105","1009320102","1","1","3","100","1009320105","1","3","10093201","100","1","1009320105","1009320104","100","1","100","1009320105","1","1009320101","6","1","1009320105","1009320103"
"100","33","1009330104","0","1","100","1","1009330104","1009330102","1","1","100","100","1009330104","1","100","10093301","34","1","1009330104","0","100","1","100","1009330104","0","1009330101","6","1","1009330103","1009330104"
"100","100","1009340106","100","1","100","1","1009340104","1009340102","1","1","100","100","1009340107","1","100","10093401","100","1","1009340105","1009340110","100","1","100","1009340108","1","1009340101","6","1","1009340109","1009340103"
"33","0","0","0","1","0","0","1009410103","1009410103","0","1","100","100","0","1","100","10094101","0","0","1009410102","0","0","1","34","0","0","1009410101","1","0","0","1009410103"
"100","34","1009420105","100","6","33","1","1009420105","1009420102","1","1","3","100","1009420105","1","3","10094201","100","1","1009420105","1009420104","100","1","100","1009420105","1","1009420101","6","1","1009420105","1009420103"
"100","33","1009430104","0","1","100","1","1009430104","1009430102","1","1","100","100","1009430104","1","100","10094301","34","1","1009430104","0","100","1","100","1009430104","0","1009430101","6","1","1009430103","1009430104"
"100","100","1009440106","100","1","100","1","1009440104","1009440102","1","1","100","100","1009440107","1","100","10094401","100","1","1009440105","1009440110","100","1","100","1009440108","1","1009440101","6","1","1009440109","1009440103"
"33","0","0","0","1","0","0","1009510103","1009510103","0","1","100","100","0","1","100","10095101","0","0","1009510102","0","0","1","34","0","0","1009510101","1","0","0","1009510103"
"100","34","1009520105","100","6","33","1","1009520105","1009520102","1","1","3","100","1009520105","1","3","10095201","100","1","1009520105","1009520104","100","1","100","1009520105","1","1009520101","6","1","1009520105","1009520103"
"100","33","1009530104","0","1","100","1","1009530104","1009530102","1","1","100","100","1009530104","1","100","10095301","34","1","1009530104","0","100","1","100","1009530104","0","1009530101","6","1","1009530103","1009530104"
"100","100","1009540106","100","1","100","1","1009540104","1009540102","1","1","100","100","1009540107","1","100","10095401","100","1","1009540105","1009540110","100","1","100","1009540108","1","1009540101","6","1","1009540109","1009540103"
"33","0","0","0","1","0","0","1009610103","1009610103","0","1","100","100","0","1","100","10096101","0","0","1009610102","0","0","1","34","0","0","1009610101","1","0","0","1009610103"
"100","34","1009620105","100","6","33","1","1009620105","1009620102","1","1","3","100","1009620105","1","3","10096201","100","1","1009620105","1009620104","100","1","100","1009620105","1","1009620101","6","1","1009620105","1009620103"
"100","33","1009630104","0","1","100","1","1009630104","1009630102","1","1","100","100","1009630104","1","100","10096301","34","1","1009630104","0","100","1","100","1009630104","0","1009630101","6","1","1009630103","1009630104"
"100","100","1009640106","100","1","100","1","1009640104","1009640102","1","1","100","100","1009640107","1","100","10096401","100","1","1009640105","1009640110","100","1","100","1009640108","1","1009640101","6","1","1009640109","1009640103"
"33","0","0","0","1","0","0","1009710103","1009710103","0","1","100","100","0","1","100","10097101","0","0","1009710102","0","0","1","34","0","0","1009710101","1","0","0","1009710103"
"100","34","1009720105","100","6","33","1","1009720105","1009720102","1","1","3","100","1009720105","1","3","10097201","100","1","1009720105","1009720104","100","1","100","1009720105","1","1009720101","6","1","1009720105","1009720103"
"100","33","1009730104","0","1","100","1","1009730104","1009730102","1","1","100","100","1009730104","1","100","10097301","34","1","1009730104","0","100","1","100","1009730104","0","1009730101","6","1","1009730103","1009730104"
"100","100","1009740106","100","1","100","1","1009740104","1009740102","1","1","100","100","1009740107","1","100","10097401","100","1","1009740105","1009740110","100","1","100","1009740108","1","1009740101","6","1","1009740109","1009740103"
"33","0","0","0","1","0","0","1009810103","1009810103","0","1","100","100","0","1","100","10098101","0","0","1009810102","0","0","1","34","0","0","1009810101","1","0","0","1009810103"
"100","34","1009820105","100","6","33","1","1009820105","1009820102","1","1","3","100","1009820105","1","3","10098201","100","1","1009820105","1009820104","100","1","100","1009820105","1","1009820101","6","1","1009820105","1009820103"
"100","33","1009830104","0","1","100","1","1009830104","1009830102","1","1","100","100","1009830104","1","100","10098301","34","1","1009830104","0","100","1","100","1009830104","0","1009830101","6","1","1009830103","1009830104"
"100","100","1009840106","100","1","100","1","1009840104","1009840102","1","1","100","100","1009840107","1","100","10098401","100","1","1009840105","1009840110","100","1","100","1009840108","1","1009840101","6","1","1009840109","1009840103"
"33","0","0","0","1","0","0","1009910103","1009910103","0","1","100","100","0","1","100","10099101","0","0","1009910102","0","0","1","34","0","0","1009910101","1","0","0","1009910103"
"100","34","1009920105","100","6","33","1","1009920105","1009920102","1","1","3","100","1009920105","1","3","10099201","100","1","1009920105","1009920104","100","1","100","1009920105","1","1009920101","6","1","1009920105","1009920103"
"100","33","1009930104","0","1","100","1","1009930104","1009930102","1","1","100","100","1009930104","1","100","10099301","34","1","1009930104","0","100","1","100","1009930104","0","1009930101","6","1","1009930103","1009930104"
"100","100","1009940106","100","1","100","1","1009940104","1009940102","1","1","100","100","1009940107","1","100","10099401","100","1","1009940105","1009940110","100","1","100","1009940108","1","1009940101","6","1","1009940109","1009940103"
"33","0","0","0","1","0","0","1010010103","1010010103","0","1","100","100","0","1","100","10100101","0","0","1010010102","0","0","1","34","0","0","1010010101","1","0","0","1010010103"
"100","34","1010020105","100","6","33","1","1010020105","1010020102","1","1","3","100","1010020105","1","3","10100201","100","1","1010020105","1010020104","100","1","100","1010020105","1","1010020101","6","1","1010020105","1010020103"
"100","33","1010030104","0","1","100","1","1010030104","1010030102","1","1","100","100","1010030104","1","100","10100301","34","1","1010030104","0","100","1","100","1010030104","0","1010030101","6","1","1010030103","1010030104"
"100","100","1010040106","100","1","100","1","1010040104","1010040102","1","1","100","100","1010040107","1","100","10100401","100","1","1010040105","1010040110","100","1","100","1010040108","1","1010040101","6","1","1010040109","1010040103"
"33","0","0","0","1","0","0","1010110103","1010110103","0","1","100","100","0","1","100","10101101","0","0","1010110102","0","0","1","34","0","0","1010110101","1","0","0","1010110103"
"100","34","1010120105","100","6","33","1","1010120105","1010120102","1","1","3","100","1010120105","1","3","10101201","100","1","1010120105","1010120104","100","1","100","1010120105","1","1010120101","6","1","1010120105","1010120103"
"100","33","1010130104","0","1","100","1","1010130104","1010130102","1","1","100","100","1010130104","1","100","10101301","34","1","1010130104","0","100","1","100","1010130104","0","1010130101","6","1","1010130103","1010130104"
"100","100","1010140106","100","1","100","1","1010140104","1010140102","1","1","100","100","1010140107","1","100","10101401","100","1","1010140105","1010140110","100","1","100","1010140108","1","1010140101","6","1","1010140109","1010140103"
"33","0","0","0","1","0","0","1010210103","1010210103","0","1","100","100","0","1","100","10102101","0","0","1010210102","0","0","1","34","0","0","1010210101","1","0","0","1010210103"
"100","34","1010220105","100","6","33","1","1010220105","1010220102","1","1","3","100","1010220105","1","3","10102201","100","1","1010220105","1010220104","100","1","100","1010220105","1","1010220101","6","1","1010220105","1010220103"
"100","33","1010230104","0","1","100","1","1010230104","1010230102","1","1","100","100","1010230104","1","100","10102301","34","1","1010230104","0","100","1","100","1010230104","0","1010230101","6","1","1010230103","1010230104"
"100","100","1010240106","100","1","100","1","1010240104","1010240102","1","1","100","100","1010240107","1","100","10102401","100","1","1010240105","1010240110","100","1","100","1010240108","1","1010240101","6","1","1010240109","1010240103"
"33","0","0","0","1","0","0","1010310103","1010310103","0","1","100","100","0","1","100","10103101","0","0","1010310102","0","0","1","34","0","0","1010310101","1","0","0","1010310103"
"100","34","1010320105","100","6","33","1","1010320105","1010320102","1","1","3","100","1010320105","1","3","10103201","100","1","1010320105","1010320104","100","1","100","1010320105","1","1010320101","6","1","1010320105","1010320103"
"100","33","1010330104","0","1","100","1","1010330104","1010330102","1","1","100","100","1010330104","1","100","10103301","34","1","1010330104","0","100","1","100","1010330104","0","1010330101","6","1","1010330103","1010330104"
"100","100","1010340106","100","1","100","1","1010340104","1010340102","1","1","100","100","1010340107","1","100","10103401","100","1","1010340105","1010340110","100","1","100","1010340108","1","1010340101","6","1","1010340109","1010340103"
"33","0","0","0","1","0","0","1010410103","1010410103","0","1","100","100","0","1","100","10104101","0","0","1010410102","0","0","1","34","0","0","1010410101","1","0","0","1010410103"
"100","34","1010420105","100","6","33","1","1010420105","1010420102","1","1","3","100","1010420105","1","3","10104201","100","1","1010420105","1010420104","100","1","100","1010420105","1","1010420101","6","1","1010420105","1010420103"
"100","33","1010430104","0","1","100","1","1010430104","1010430102","1","1","100","100","1010430104","1","100","10104301","34","1","1010430104","0","100","1","100","1010430104","0","1010430101","6","1","1010430103","1010430104"
"100","100","1010440106","100","1","100","1","1010440104","1010440102","1","1","100","100","1010440107","1","100","10104401","100","1","1010440105","1010440110","100","1","100","1010440108","1","1010440101","6","1","1010440109","1010440103"
"33","0","0","0","1","0","0","1010510103","1010510103","0","1","100","100","0","1","100","10105101","0","0","1010510102","0","0","1","34","0","0","1010510101","1","0","0","1010510103"
"100","34","1010520105","100","6","33","1","1010520105","1010520102","1","1","3","100","1010520105","1","3","10105201","100","1","1010520105","1010520104","100","1","100","1010520105","1","1010520101","6","1","1010520105","1010520103"
"100","33","1010530104","0","1","100","1","1010530104","1010530102","1","1","100","100","1010530104","1","100","10105301","34","1","1010530104","0","100","1","100","1010530104","0","1010530101","6","1","1010530103","1010530104"
"100","100","1010540106","100","1","100","1","1010540104","1010540102","1","1","100","100","1010540107","1","100","10105401","100","1","1010540105","1010540110","100","1","100","1010540108","1","1010540101","6","1","1010540109","1010540103"
"33","0","0","0","1","0","0","1010610103","1010610103","0","1","100","100","0","1","100","10106101","0","0","1010610102","0","0","1","34","0","0","1010610101","1","0","0","1010610103"
"100","34","1010620105","100","6","33","1","1010620105","1010620102","1","1","3","100","1010620105","1","3","10106201","100","1","1010620105","1010620104","100","1","100","1010620105","1","1010620101","6","1","1010620105","1010620103"
