593b971f939ae57527a5a493c89b71852a98818c65c9fa96f2f0898495f8b970,495a6be90e170e7e1fb773a98042957843f34bcab2ec3016fbdd75ad62010570,3386981d2d0261020974d798c40cd82537fe1a0d738301b04bfe30fbb00471cd,a9b8989570354f62ba955cdd5955200fe2a3d268b914088a1acf65358762cb44,cbb1d74e0f2a2d46ea8f98309e50c7720f1887b1828453f78939216be7883805,b22569bf7af011b436c65a80a6a4a5284fe7afb87f32b3b4767ad9f841704bd4,c744f4bbd55f585f2f1a668e498ee97c2ef3fa404da2adcf76da23c3fa25e6ff,a6ca4c947d5208eb5d0d02349bf5d5007ea307eff49fe4fe7a827b7dc8c538dc,9f86e4876dd22d35f24114a74158c61edeee41852529b763246e5462fb336479,3e723bfbc33247e0c06a6e62bc63cf32d7ee33d947ada19f6febd2b203181238,95c5f7838f2630861fbf0c38d93b7b3db57a7b5385f791fcdf9eaced403c532e,f1f5c7d777dd08afe4bf7a623f9d7a5b7291542db63e2fbc8711c699f67ec90c,f7c2e59f529a2e0be62fcd2a1a26abe3593ee98b02f2cd009a00d0622ebe5faf,3ec5e114a1d49eeb8399a5f0b7e80b1e9ba2c5c193848eb756e9de9f7432a1cf,217e495bf6d92593e42ded366929839d2e2f5c97d7b77c03f186a730c7d3aa2f,413bd2b9baed2eba3dedfb5f3f5ea182d1c3efcdebe2e1f77b3e8d1919fa3d1a,d5d076b4265db7bbc1966b06c272b30423457d7a3b3d4fd61d14464c4f0fe4c9,338e1e23653a4029743c2b37a9b7a923d68cac7d02f39c001df01b89c8829397,3363af84cd6ae24f8963836e80baead53fc90b795933215a65011530464f3d02,30d50f353a167c237d96c39f4098d7fab2db973bec45e8f20b927f1c4e4acb2a,db97eefd0f5f3c3fbfc35c0af01abd65bb6fa03c38367ec28f13341ccd70016a,c98424b524989b2afba1b443afa5b57a41e97c26be7ad734c00fd36b02aa92fb,22f59b8da37a691422b2a4feb6057bc21d742b6a57a3a8a187ea5e0daffabdd3,37d01cada48c6ef3b071aae049f3a9e873eafb96bd15a69cd2f6b2416bdc110c,c343766338ceff1abbbc01cc7bff0427c36aa75802a099ea4a4e8d271744364c,c9da181bdd40fa708631e1aad0ae0307be73f8434a2dc9573a28ddcdd73036d6,59f2dba7720d6d2126090886f8a3c37b99988b865eb1bb2a85814605e0dafa57,62a1700401593f016bad6046e46db23ad2dd7fa9c81c34ce84c2beca53d4212d,da3c867b254db5f2f4eae548d9a8cffe95ee8bd72e721bb7e3bea574091653bf,2f567879260e21a92c635ca23b1b16bb3e2a7ba7d199cefaa68f0a47e74aadf1,c975fa2f555dd1ca9cbd85163d7cd9068e5eb1b4eaff5db1ed529a52471a6b41,a2926760aebe7b1357f4f70baf68fc71db181ae18a4513ceff6a736fce80fe53,6295553f83b56a63295a7543dbc19421d8fb3d6088b89e84b82f27e0b9246955,d765e9412db1900769b293dec739c21e7d47497f7967ac4a7b7efc52685e2ad3,f5fe0d8272d82fa51f4ea9f8127203a09e6c8685c667109dffc1dace057bf2d0,a50081092564cfcad36eea0888a87b4e027a7808ff67976ee3ef8ec5207f2955,fd1ef4b974b42f61e3694e7fda950a173422deecc59ed6f97992b42105597231,76e094b3e3e1d6f2f5d49e57bf265b02bd6ebd6e67f49bc0b2afab0c00c4d08f,6335f05ef2dbb2b00e5110c4c00fd9515d9e9d719c4a0904e61b75d6df982796,e61b24c476adf97af4a0d14b9842084a60d6792f9a3ed2068f72dd3d1914574b,a61197d21efa78aaf508fa55da2a421a862c0ee7f915d3dbc06fa0b760581f20,e0b0af6955c071ace2556fe740509875a1f6e62faadc4530a57045108679f724,811c17216793026080d14c0910644300e5ebb06122570d5dee0541e3a234401e,9244aadf4b1bd2c2abc9c37d0056c75092eb77ad1696cae5088a4a0bd3848c1b
"200000001","8960","1","0","127","0","127","1","0","0","0","0","0","狼人","127","127","0","0","200400","30","0","1","0","0","0","0","182","30","83819","0","20","102230204","0","146","0","127","127","0","0","30","0","0","0","0"
"200000001","0","1","0","127","0","127","1","0","0","0","0","0","小狸貓","127","127","0","0","207000","30","0","1","0","0","0","0","142","30","77500","0","20","102230205","0","163","0","127","127","0","0","30","0","0","7450","0"
"200000001","0","1","0","127","0","127","1","0","0","0","0","0","沉睡之梟","127","127","0","0","206900","30","0","1","0","0","0","0","165","30","73800","0","20","102230206","0","183","0","127","127","0","0","30","0","0","17400","0"
"200000001","0","1","0","127","0","127","1","0","0","0","0","0","森之寧芙","127","127","0","0","201600","30","0","1","0","0","0","0","132","30","63442","0","20","102230207","0","142","0","127","127","0","0","30","0","0","5549","0"
"200000001","17890","1","0","127","0","127","1","0","0","0","0","0","殺人蜂","127","127","0","0","207101","30","0","1","0","0","0","0","159","30","68000","0","20","102230208","0","159","0","127","127","0","0","30","0","0","0","0"
"200000001","17000","1","0","127","0","127","1","0","0","0","0","0","美美的闇影","127","127","0","0","602001","30","0","1","0","0","0","0","152","60","280000","0","20","102230209","0","137","0","300","127","0","0","30","0","0","0","0"
"200000001","6236","1","0","129","0","129","1","0","0","0","0","0","紅蕈菇","129","129","0","0","202101","30","0","1","0","0","0","0","126","30","61619","0","20","102230301","0","124","0","129","129","0","0","30","0","0","0","0"
"200000001","7519","1","0","129","0","129","1","0","0","0","0","0","擰扭相思樹","129","129","0","0","200901","30","0","1","0","0","0","0","185","30","64500","0","20","102230302","0","174","0","129","129","0","0","30","0","0","0","0"
"200000001","0","1","0","129","0","129","1","0","0","0","0","0","森之寧芙","129","129","0","0","201600","30","0","1","0","0","0","0","134","30","65442","0","20","102230303","0","144","0","129","129","0","0","30","0","0","5749","0"
"200000001","18090","1","0","129","0","129","1","0","0","0","0","0","殺人蜂","129","129","0","0","207100","30","0","1","0","0","0","0","161","30","58000","0","20","102230304","0","161","0","129","129","0","0","30","0","0","0","0"
"200000001","7669","1","0","129","0","129","1","0","0","0","0","0","氣球鳥","129","129","0","0","200200","30","0","1","0","0","0","0","139","30","72019","0","20","102230305","0","160","0","129","129","0","0","30","0","0","0","0"
"200000001","8150","1","0","129","0","129","1","0","0","0","0","0","多倫多獸","129","129","0","0","200902","30","0","1","0","0","0","0","185","20","96500","0","20","102230306","0","174","0","129","129","0","0","30","0","0","0","0"
"200000001","0","1","0","129","0","129","1","0","0","0","0","0","沉睡之梟","129","129","0","0","206900","30","0","1","0","0","0","0","167","30","55000","0","20","102230307","0","185","0","129","129","0","0","30","0","0","17600","0"
"300000008","68500","1","0","129","0","129","1","0","0","0","0","0","野蠻之爪","129","129","0","0","306400","30","0","1","0","0","0","0","229","20","350000","0","20","102230308","0","199","0","129","129","0","0","30","0","0","0","0"
"200000001","20000","1","0","300","0","129","1","0","0","0","0","0","靜流的闇影","129","1000","0","0","604901","30","0","1","0","0","0","0","286","40","150000","0","20","102230309","0","156","0","800","129","0","0","30","0","0","0","0"
"200000001","9993","1","0","129","0","129","1","0","0","0","0","0","狂野角鹿","129","129","0","0","200500","30","0","1","0","0","0","0","162","30","80173","0","20","102230310","0","151","0","129","129","0","0","30","0","0","0","0"
"200000001","7227","1","0","129","0","129","1","0","0","0","0","0","魔像","129","129","0","0","201200","30","0","1","0","0","0","0","439","30","120000","0","20","102230311","0","134","0","129","129","0","0","30","0","0","0","0"
"200000001","18300","1","0","128","0","128","1","0","0","0","0","0","殺人蜂","128","128","0","0","207100","30","0","1","0","0","0","0","160","30","57000","0","20","102240101","0","160","0","128","128","0","0","30","0","0","0","0"
"200000001","11050","1","0","128","0","128","1","0","0","0","0","0","獸人","128","128","0","0","203800","30","0","1","0","0","0","0","191","30","101120","0","20","102240102","0","168","0","128","128","0","0","30","0","0","0","0"
"200000001","0","1","0","128","0","128","1","0","0","0","0","0","森之寧芙","128","128","1","0","201600","30","0","1","0","0","0","0","133","30","64442","0","20","102240103","0","143","0","128","128","0","0","30","0","0","5649","0"
"200000001","11440","1","0","128","0","128","1","0","0","0","0","0","歡呼半獸人","128","128","0","0","207200","30","0","1","0","0","0","0","148","30","74000","0","20","102240104","0","148","0","128","128","0","0","30","0","0","0","0"
"200000001","8100","1","0","128","0","128","1","0","0","0","0","0","擲岩猴","128","128","0","0","200100","30","0","1","0","0","0","0","160","30","65699","0","20","102240105","0","133","0","128","128","0","0","30","0","0","0","0"
"200000001","7419","1","0","128","0","128","1","0","0","0","0","0","擰扭相思樹","128","128","0","0","200901","30","0","1","0","0","0","0","184","30","63500","0","20","102240106","0","173","0","128","128","0","0","30","0","0","0","0"
"200000001","9060","1","0","128","0","128","1","0","0","0","0","0","狼人","128","128","0","0","200400","30","0","1","0","0","0","0","183","30","92000","0","20","102240107","0","147","0","128","128","0","0","30","0","0","0","0"
"200000001","6315","1","0","128","0","128","1","0","0","0","0","0","叢林護衛","128","128","0","0","203301","30","0","1","0","0","0","0","460","30","200000","0","20","102240108","0","163","0","128","128","0","0","30","0","0","0","0"
"200000001","7941","1","0","160","0","128","1","0","0","0","0","0","碧的闇影","128","1000","0","0","604001","30","0","1","0","0","0","0","133","35","89774","0","20","102240109","0","102","0","500","128","0","0","30","0","0","0","0"
"200000001","7092","1","0","130","0","130","1","0","0","0","0","0","哥布林護衛","130","130","0","0","203300","30","0","1","0","0","0","0","500","30","200000","0","20","102240201","0","135","0","130","130","0","0","30","0","0","0","0"
"200000001","5520","1","0","130","0","130","1","0","0","0","0","0","臭鼬","130","130","0","0","203702","30","0","1","0","0","0","0","151","30","84493","0","20","102240202","0","138","0","130","130","0","0","30","0","0","0","0"
"200000001","10093","1","0","130","0","130","1","0","0","0","0","0","狂野角鹿","130","130","0","0","200500","30","0","1","0","0","0","0","163","30","81173","0","20","102240203","0","152","0","130","130","0","0","30","0","0","0","0"
"200000001","9260","1","0","130","0","130","1","0","0","0","0","0","狼人","130","130","0","0","200400","30","0","1","0","0","0","0","185","30","86819","0","20","102240204","0","149","0","130","130","0","0","30","0","0","0","0"
"200000001","0","1","0","130","0","130","1","0","0","0","0","0","小狸貓","130","130","0","0","207000","30","0","1","0","0","0","0","145","30","80500","0","20","102240205","0","166","0","130","130","0","0","30","0","0","7750","0"
"200000001","11640","1","0","130","0","130","1","0","0","0","0","0","歡呼半獸人","130","130","0","0","207200","30","0","1","0","0","0","0","150","30","76000","0","20","102240206","0","150","0","130","130","0","0","30","0","0","0","0"
"200000001","7769","1","0","130","0","130","1","0","0","0","0","0","氣球鳥","130","130","0","0","200200","30","0","1","0","0","0","0","140","30","73019","0","20","102240207","0","161","0","130","130","0","0","30","0","0","0","0"
"200000001","18190","1","0","130","0","130","1","0","0","0","0","0","殺人蜂","130","130","0","0","207100","30","0","1","0","0","0","0","162","30","59000","0","20","102240208","0","162","0","130","130","0","0","30","0","0","0","0"
"200000001","10100","1","0","160","0","130","1","0","0","0","0","0","惠理子的闇影","130","600","0","0","602701","70","0","1","0","0","0","0","170","40","111000","0","20","102240209","0","160","0","650","130","0","0","30","0","0","0","0"
"200000001","11450","1","0","132","0","132","1","0","0","0","0","0","獸人","132","132","0","0","203800","30","0","1","0","0","0","0","195","30","105120","0","20","102240301","0","172","0","132","132","0","0","30","0","0","0","0"
"200000001","13250","1","0","132","0","132","1","0","0","0","0","0","高等獸人","132","132","0","0","203801","30","0","1","0","0","0","0","197","30","100885","0","20","102240302","0","174","0","132","132","0","0","30","0","0","0","0"
"200000001","0","1","0","132","0","132","1","0","0","0","0","0","森之寧芙","132","132","0","0","201600","30","0","1","0","0","0","0","137","30","68442","0","20","102240303","0","147","0","132","132","0","0","30","0","0","6049","0"
"200000001","18390","1","0","132","0","132","1","0","0","0","0","0","殺人蜂","132","132","0","0","207100","30","0","1","0","0","0","0","164","30","61000","0","20","102240304","0","164","0","132","132","0","0","30","0","0","0","0"
"200000001","0","1","0","132","0","132","1","0","0","0","0","0","鬼燈螢","132","132","0","0","203400","30","0","1","0","0","0","0","140","30","54692","0","20","102240305","0","164","0","132","132","0","0","30","0","0","14062","0"
"200000001","8450","1","0","132","0","132","1","0","0","0","0","0","多倫多獸","132","132","0","0","200902","30","0","1","0","0","0","0","188","20","99500","0","20","102240306","0","177","0","132","132","0","0","30","0","0","0","0"
"200000001","0","1","0","132","0","132","1","0","0","0","0","0","沉睡之梟","132","132","0","0","206900","30","0","1","0","0","0","0","170","30","58000","0","20","102240307","0","188","0","132","132","0","0","30","0","0","17900","0"
"300000008","8000","1","0","132","0","132","1","0","0","0","0","0","部落半獸人","132","132","0","0","306500","30","0","1","0","0","0","0","250","25","600000","0","20","102240308","0","200","0","200","132","0","0","30","0","0","10000","0"
"200000001","5000","1","0","1200","0","132","1","0","0","0","0","0","流夏的闇影","132","200","0","0","605601","30","0","1","0","0","0","0","120","30","300000","0","20","102240309","0","100","0","132","132","0","0","30","0","0","0","0"
"200000001","10293","1","0","132","0","132","1","0","0","0","0","0","狂野角鹿","132","132","0","0","200500","30","0","1","0","0","0","0","165","30","83173","0","20","102240310","0","154","0","132","132","0","0","30","0","0","0","0"
"200000001","7000","1","0","132","0","132","1","0","0","0","0","0","擲岩猴","132","132","0","0","200100","30","0","1","0","0","0","0","160","30","63000","0","20","102240311","0","133","0","132","132","0","0","30","0","0","0","0"
"200000001","18300","1","0","131","0","131","1","0","0","0","0","0","殺人蜂","131","131","0","0","207100","30","0","1","0","0","0","0","160","30","57000","0","20","102250101","0","160","0","131","131","0","0","30","0","0","0","0"
"200000001","11050","1","0","131","0","131","1","0","0","0","0","0","獸人","131","131","0","0","203800","30","0","1","0","0","0","0","191","30","101120","0","20","102250102","0","168","0","131","131","0","0","30","0","0","0","0"
"200000001","0","1","0","131","0","131","1","0","0","0","0","0","森之寧芙","131","131","1","0","201600","30","0","1","0","0","0","0","133","30","64442","0","20","102250103","0","143","0","131","131","0","0","30","0","0","5649","0"
"200000001","11440","1","0","131","0","131","1","0","0","0","0","0","歡呼半獸人","131","131","0","0","207200","30","0","1","0","0","0","0","148","30","74000","0","20","102250104","0","148","0","131","131","0","0","30","0","0","0","0"
"200000001","8100","1","0","131","0","131","1","0","0","0","0","0","擲岩猴","131","131","0","0","200100","30","0","1","0","0","0","0","160","30","65699","0","20","102250105","0","133","0","131","131","0","0","30","0","0","0","0"
"200000001","7419","1","0","131","0","131","1","0","0","0","0","0","擰扭相思樹","131","131","0","0","200901","30","0","1","0","0","0","0","184","30","63500","0","20","102250106","0","173","0","131","131","0","0","30","0","0","0","0"
"200000001","8100","1","0","131","0","131","1","0","0","0","0","0","狼人","131","131","0","0","200400","30","0","1","0","0","0","0","183","30","92000","0","20","102250107","0","147","0","131","131","0","0","30","0","0","0","0"
"200000001","6315","1","0","131","0","131","1","0","0","0","0","0","叢林護衛","131","131","0","0","203301","30","0","1","0","0","0","0","460","30","200000","0","20","102250108","0","163","0","131","131","0","0","30","0","0","0","0"
"200000001","20000","1","0","600","0","131","1","0","0","0","0","0","貪吃佩可的闇影","131","10","0","0","605801","30","0","1","0","0","0","0","200","30","400000","0","20","102250109","0","160","0","131","131","0","0","30","0","0","0","0"
"200000001","7092","1","0","133","0","133","1","0","0","0","0","0","哥布林護衛","133","133","0","0","203300","30","0","1","0","0","0","0","500","30","200000","0","20","102250201","0","135","0","133","133","0","0","30","0","0","0","0"
"200000001","7530","1","0","133","0","133","1","0","0","0","0","0","鼠妖","133","133","0","0","200600","30","0","1","0","0","0","0","159","30","83300","0","20","102250202","0","213","0","133","133","0","0","30","0","0","0","0"
"200000001","10093","1","0","133","0","133","1","0","0","0","0","0","狂野角鹿","133","133","0","0","200500","30","0","1","0","0","0","0","163","30","81173","0","20","102250203","0","152","0","133","133","0","0","30","0","0","0","0"
"200000001","9260","1","0","133","0","133","1","0","0","0","0","0","狼人","133","133","0","0","200400","30","0","1","0","0","0","0","185","30","86819","0","20","102250204","0","149","0","133","133","0","0","30","0","0","0","0"
"200000001","11550","1","0","133","0","133","1","0","0","0","0","0","獸人","133","133","0","0","203800","30","0","1","0","0","0","0","200","30","106120","0","20","102250205","0","177","0","133","133","0","0","30","0","0","0","0"
"200000001","15750","1","0","133","0","133","1","0","0","0","0","0","高等獸人","133","133","0","0","203801","30","0","1","0","0","0","0","230","30","101000","0","20","102250206","0","177","0","133","133","0","0","30","0","0","0","0"
"200000001","0","1","0","133","0","133","1","0","0","0","0","0","氣球鳥","133","133","0","0","200200","30","0","1","0","0","0","0","140","30","73019","0","20","102250207","0","161","0","133","133","0","0","30","0","0","13000","0"
"200000001","18190","1","0","133","0","133","1","0","0","0","0","0","殺人蜂","133","133","0","0","207100","30","0","1","0","0","0","0","162","30","59000","0","20","102250208","0","162","0","133","133","0","0","30","0","0","0","0"
"200000001","15000","1","0","160","0","133","1","0","0","0","0","0","栞的闇影","133","250","0","0","603801","30","0","1","0","0","0","0","170","30","180000","0","20","102250209","0","160","0","250","133","0","0","30","0","0","0","0"
"200000001","11450","1","0","135","0","135","1","0","0","0","0","0","哥布林護衛","135","135","0","0","203300","30","0","1","0","0","0","0","195","30","105120","0","20","102250301","0","172","0","135","135","0","0","30","0","0","0","0"
"200000001","13250","1","0","135","0","135","1","0","0","0","0","0","綠葉野豬","135","135","0","0","204700","30","0","1","0","0","0","0","197","30","100885","0","20","102250302","0","174","0","135","135","0","0","30","0","0","0","0"
"200000001","0","1","0","135","0","135","1","0","0","0","0","0","森之寧芙","135","135","0","0","201600","30","0","1","0","0","0","0","137","30","68442","0","20","102250303","0","147","0","135","135","0","0","30","0","0","6049","0"
"200000001","10000","1","0","135","0","135","1","0","0","0","0","0","歡呼半獸人（頭目）","135","135","0","0","207201","30","0","1","0","0","0","0","200","30","200000","0","20","102250304","0","155","0","135","135","0","0","30","0","0","0","0"
"200000001","7600","1","0","135","0","135","1","0","0","0","0","0","擰扭相思樹","135","135","0","0","200901","30","0","1","0","0","0","0","188","30","65500","0","20","102250305","0","177","0","135","135","0","0","30","0","0","0","0"
"200000001","8450","1","0","135","0","135","1","0","0","0","0","0","樹精","135","135","0","0","200900","30","0","1","0","0","0","0","188","20","99500","0","20","102250306","0","177","0","135","135","0","0","30","0","0","0","0"
"200000001","0","1","0","135","0","135","1","0","0","0","0","0","沉睡之梟","135","135","0","0","206900","30","0","1","0","0","0","0","170","30","58000","0","20","102250307","0","188","0","135","135","0","0","30","0","0","17900","0"
"300000008","5000","1","0","135","0","135","1","0","0","0","0","0","部落半獸人","135","135","0","0","306500","10","0","1","0","0","0","0","300","20","600000","0","20","102250308","0","160","0","100","135","0","0","30","0","0","30000","0"
"200000001","0","1","0","135","0","135","1","0","0","0","0","0","霞的闇影","135","135","0","0","601401","30","0","1","0","0","0","0","160","20","150000","0","20","102250309","0","160","0","135","135","0","0","30","0","0","12000","0"
"200000001","8000","1","0","135","0","135","1","0","0","0","0","0","歡呼半獸人","135","135","0","0","207200","30","0","1","0","0","0","0","155","30","76000","0","20","102250310","0","155","0","135","135","0","0","30","0","0","0","0"
"200000001","5000","1","0","135","0","135","1","0","0","0","0","0","擲岩猴","135","135","0","0","200100","30","0","1","0","0","0","0","160","30","63000","0","20","102250311","0","133","0","135","135","0","0","30","0","0","0","0"
"200000001","0","1","0","134","0","134","1","0","0","0","0","0","寧芙","134","134","0","0","201602","30","0","1","0","0","0","0","198","30","79000","0","20","102260101","0","198","0","134","134","0","0","30","0","0","12000","0"
"200000001","11650","1","0","134","0","134","1","0","0","0","0","0","獸人","134","134","0","0","203800","30","0","1","0","0","0","0","201","30","107120","0","20","102260102","0","178","0","134","134","0","0","30","0","0","0","0"
"200000001","0","1","0","134","0","134","1","0","0","0","0","0","森之寧芙","134","134","1","0","201600","30","0","1","0","0","0","0","136","30","67442","0","20","102260103","0","146","0","134","134","0","0","30","0","0","5949","0"
"200000001","10000","1","0","134","0","134","1","0","0","0","0","0","毒蟾蜍","134","134","0","0","205000","30","0","1","0","0","0","0","178","30","84000","0","20","102260104","0","158","0","134","134","0","0","30","0","0","0","0"
"200000001","4900","1","0","134","0","134","1","0","0","0","0","0","擲岩猴","134","134","0","0","200100","30","0","1","0","0","0","0","159","30","62000","0","20","102260105","0","132","0","134","134","0","0","30","0","0","0","0"
"200000001","7500","1","0","134","0","134","1","0","0","0","0","0","擰扭相思樹","134","134","0","0","200901","30","0","1","0","0","0","0","187","30","64500","0","20","102260106","0","176","0","134","134","0","0","30","0","0","0","0"
"200000001","9360","1","0","134","0","134","1","0","0","0","0","0","狼人","134","134","0","0","200400","30","0","1","0","0","0","0","186","30","87819","0","20","102260107","0","150","0","134","134","0","0","30","0","0","0","0"
"200000001","6615","1","0","134","0","134","1","0","0","0","0","0","叢林護衛","134","134","0","0","203301","30","0","1","0","0","0","0","463","30","203000","0","20","102260108","0","166","0","134","134","0","0","30","0","0","0","0"
"200000001","17100","1","0","400","0","134","1","0","0","0","0","0","怜的闇影","134","134","0","0","600301","30","0","1","0","0","0","0","167","50","96931","0","20","102260109","0","126","0","134","134","0","0","30","0","0","0","0"
"200000001","11550","1","0","136","0","136","1","0","0","0","0","0","哥布林護衛","136","136","0","0","203300","30","0","1","0","0","0","0","196","30","106120","0","20","102260201","0","173","0","136","136","0","0","30","0","0","0","0"
"200000001","0","1","0","136","0","136","1","0","0","0","0","0","寧芙","136","136","0","0","201602","30","0","1","0","0","0","0","200","30","80000","0","20","102260202","0","200","0","136","136","0","0","30","0","0","13000","0"
"200000001","10393","1","0","136","0","136","1","0","0","0","0","0","狂野角鹿","136","136","0","0","200500","30","0","1","0","0","0","0","166","30","84173","0","20","102260203","0","155","0","136","136","0","0","30","0","0","0","0"
"200000001","9560","1","0","136","0","136","1","0","0","0","0","0","狼人","136","136","0","0","200400","30","0","1","0","0","0","0","188","30","89819","0","20","102260204","0","152","0","136","136","0","0","30","0","0","0","0"
"200000001","11850","1","0","136","0","136","1","0","0","0","0","0","獸人","136","136","0","0","203800","30","0","1","0","0","0","0","203","30","109120","0","20","102260205","0","180","0","136","136","0","0","30","0","0","0","0"
"200000001","16050","1","0","136","0","136","1","0","0","0","0","0","高等獸人","136","136","0","0","203801","30","0","1","0","0","0","0","233","30","104000","0","20","102260206","0","180","0","136","136","0","0","30","0","0","0","0"
"200000001","0","1","0","136","0","136","1","0","0","0","0","0","氣球鳥","136","136","0","0","200200","30","0","1","0","0","0","0","143","30","76019","0","20","102260207","0","164","0","136","136","0","0","30","0","0","13300","0"
"200000001","11000","1","0","136","0","136","1","0","0","0","0","0","毒蟾蜍","136","136","0","0","205000","30","0","1","0","0","0","0","180","30","85000","0","20","102260208","0","160","0","136","136","0","0","30","0","0","0","0"
"200000001","14500","1","0","160","0","136","1","0","0","0","0","0","真陽的闇影","136","300","0","0","603301","30","0","1","0","0","0","0","192","60","136500","0","20","102260209","0","142","0","300","136","0","0","30","0","0","0","0"
"200000001","11750","1","0","138","0","138","1","0","0","0","0","0","哥布林護衛","138","138","0","0","203300","30","0","1","0","0","0","0","198","30","108120","0","20","102260301","0","175","0","138","138","0","0","30","0","0","0","0"
"200000001","13550","1","0","138","0","138","1","0","0","0","0","0","綠葉野豬","138","138","0","0","204700","30","0","1","0","0","0","0","200","30","103885","0","20","102260302","0","177","0","138","138","0","0","30","0","0","0","0"
"200000001","0","1","0","138","0","138","1","0","0","0","0","0","森之寧芙","138","138","0","0","201600","30","0","1","0","0","0","0","140","30","71442","0","20","102260303","0","150","0","138","138","0","0","30","0","0","6349","0"
"200000001","12500","1","0","138","0","138","1","0","0","0","0","0","毒蟾蜍","138","138","0","0","205000","30","0","1","0","0","0","0","182","30","87000","0","20","102260304","0","162","0","138","138","0","0","30","0","0","0","0"
"200000001","7900","1","0","138","0","138","1","0","0","0","0","0","擰扭相思樹","138","138","0","0","200901","30","0","1","0","0","0","0","191","30","68500","0","20","102260305","0","180","0","138","138","0","0","30","0","0","0","0"
"200000001","8750","1","0","138","0","138","1","0","0","0","0","0","樹精","138","138","0","0","200900","30","0","1","0","0","0","0","191","20","102500","0","20","102260306","0","180","0","138","138","0","0","30","0","0","0","0"
"200000001","8000","1","0","138","0","138","1","0","0","0","0","0","烏帕魯帕","138","138","0","0","201900","30","0","1","0","0","0","0","191","30","76087","0","20","102260307","0","155","0","138","138","0","0","30","0","0","0","0"
"300000008","20000","1","0","138","0","138","1","0","0","0","0","0","猛毒火蠑螈","138","138","0","0","306600","30","0","1","0","0","0","0","150","35","900000","0","20","102260308","0","150","0","138","138","0","0","30","0","0","25000","0"
"200000001","0","1","0","300","0","138","1","0","0","0","0","0","安的闇影","138","138","0","0","609201","30","0","1","0","0","0","0","150","40","55000","0","20","102260309","0","300","0","138","138","0","0","30","0","0","15000","0"
"200000001","0","1","0","138","0","138","1","0","0","0","0","0","寧芙","138","138","0","0","201602","30","0","1","0","0","0","0","202","30","82000","0","20","102260310","0","202","0","138","138","0","0","30","0","0","13000","0"
"200000001","5300","1","0","138","0","138","1","0","0","0","0","0","擲岩猴","138","138","0","0","200100","30","0","1","0","0","0","0","163","30","66000","0","20","102260311","0","136","0","138","138","0","0","30","0","0","0","0"
"200000001","0","1","0","137","0","137","1","0","0","0","0","0","女中音之鳥","137","137","0","0","204200","30","0","1","0","0","0","0","160","30","80000","0","20","102270101","0","181","0","137","137","0","0","30","0","0","15750","0"
"200000001","11650","1","0","137","0","137","1","0","0","0","0","0","獸人","137","137","0","0","203800","30","0","1","0","0","0","0","201","30","107120","0","20","102270102","0","178","0","137","137","0","0","30","0","0","0","0"
"200000001","12283","1","0","137","0","137","1","0","0","0","0","0","魔像","137","137","1","0","201200","30","0","1","0","0","0","0","437","30","87967","0","20","102270103","0","219","0","137","137","0","0","30","0","0","0","0"
"200000001","10900","1","0","137","0","137","1","0","0","0","0","0","毒蟾蜍","137","137","0","0","205001","30","0","1","0","0","0","0","177","30","87000","0","20","102270104","0","157","0","137","137","0","0","30","0","0","0","0"
"200000001","0","1","0","137","0","137","1","0","0","0","0","0","雷雲長老","137","137","0","0","201400","30","0","1","0","0","0","0","201","30","85075","0","20","102270105","0","169","0","137","137","0","0","30","0","0","20000","0"
"200000001","13647","1","0","137","0","137","1","0","0","0","0","0","岩浣熊","137","137","0","0","207300","30","0","1","0","0","0","0","179","30","73000","0","20","102270106","0","185","0","137","137","0","0","30","0","0","0","0"
"200000001","16000","1","0","137","0","137","1","0","0","0","0","0","狼人","137","137","0","0","200400","30","0","1","0","0","0","0","186","30","70000","0","20","102270107","0","150","0","137","137","0","0","30","0","0","0","0"
"200000001","6615","1","0","137","0","137","1","0","0","0","0","0","叢林護衛","137","137","0","0","203301","30","0","1","0","0","0","0","463","30","203000","0","20","102270108","0","166","0","137","137","0","0","30","0","0","0","0"
"200000001","24000","1","0","137","0","137","1","0","0","0","0","0","莉瑪的闇影","137","137","0","0","605201","30","0","1","0","0","0","0","400","50","150000","0","20","102270109","0","167","0","137","137","0","0","30","0","0","0","0"
"200000001","5200","1","0","139","0","139","1","0","0","0","0","0","哥布林護衛","139","139","0","0","203300","30","0","1","0","0","0","0","463","30","200000","0","20","102270201","0","166","0","139","139","0","0","30","0","0","0","0"
"200000001","17000","1","0","139","0","139","1","0","0","0","0","0","寄居蟹騎士","139","139","0","0","202700","30","0","1","0","0","0","0","153","30","75643","0","20","102270202","0","138","0","139","139","0","0","30","0","0","0","0"
"200000001","8000","1","0","139","0","139","1","0","0","0","0","0","堅果射手","139","139","0","0","203700","30","0","1","0","0","0","0","156","30","80000","0","20","102270203","0","145","0","139","139","0","0","30","0","0","0","0"
"200000001","9560","1","0","139","0","139","1","0","0","0","0","0","狼人","139","139","0","0","200400","30","0","1","0","0","0","0","188","30","89819","0","20","102270204","0","152","0","139","139","0","0","30","0","0","0","0"
"200000001","6174","1","0","139","0","139","1","0","0","0","0","0","烏帕魯帕","139","139","0","0","201900","30","0","1","0","0","0","0","170","30","78087","0","20","102270205","0","180","0","139","139","0","0","30","0","0","0","0"
