4483202b84ab441da41f8ce97d85f0d040fe8f735ecb2ccbf1978ff58fded90a,cbe7db2c489b365787cb736eff266bd5cc9329a5d816cbb00b26010a929a1198,59863ccf3e8bc9505a4134f6899068436eb7821b36f36547dcdf35f05e1a1827,81b378167612fdea5ddf8950b6be82921323c80614c75a2fc283617228ee4b98,041e7f129ac8710bd987d5841b40a53495d4d03852b74a95a1393b72790c4c8b,8d76f6f78ea8b8d601022eb32c570ee36be7e86e08f075dcd2f3f1889737b0cd,dbcfadc870c2ae36b91e1376a5862f35b154105a20a6dac56e23a73c05817358,1ac458fef86263b08ca8bffa7cede56474d78bea05d219d9b1e63bd2aa7765a9
"101","1","32911","0","0","0","0","5"
"4","46","33011","0","0","0","0","1"
"4","92","33021","0","0","0","0","1"
"4","138","33031","0","0","0","0","1"
"4","184","33041","0","0","0","0","1"
"4","230","33051","0","0","0","0","1"
"2","46","33111","0","0","0","0","4"
"2","92","33121","0","0","0","0","4"
"2","138","33131","0","0","0","0","4"
"2","184","33141","0","0","0","0","4"
"2","230","33151","0","0","0","0","4"
"101","1","33211","0","0","0","0","2"
"6","7","33311","0","0","0","0","3"
"6","14","33321","0","0","0","0","3"
"6","21","33331","0","0","0","0","3"
"6","28","33341","0","0","0","0","3"
"6","35","33351","0","0","0","0","3"
"6","7","33411","0","0","0","0","4"
"6","14","33421","0","0","0","0","4"
"6","21","33431","0","0","0","0","4"
"6","28","33441","0","0","0","0","4"
"6","35","33451","0","0","0","0","4"
"7","7","33511","0","0","0","0","5"
"7","14","33521","0","0","0","0","5"
"7","21","33531","0","0","0","0","5"
"7","28","33541","0","0","0","0","5"
"7","35","33551","0","0","0","0","5"
"4","46","33611","0","0","0","0","4"
"4","92","33621","0","0","0","0","4"
"4","138","33631","0","0","0","0","4"
"4","184","33641","0","0","0","0","4"
"4","230","33651","0","0","0","0","4"
"2","46","33711","0","0","0","0","1"
"2","92","33721","0","0","0","0","1"
"2","138","33731","0","0","0","0","1"
"2","184","33741","0","0","0","0","1"
"2","230","33751","0","0","0","0","1"
"100","1","33811","0","0","0","0","3"
"1","26","33911","2","3","4","5","1"
"1","52","33921","2","3","4","5","1"
"1","78","33931","2","3","4","5","1"
"1","104","33941","2","3","4","5","1"
"1","130","33951","2","3","4","5","1"
"2","46","34011","0","0","0","0","3"
"2","92","34021","0","0","0","0","3"
"2","138","34031","0","0","0","0","3"
"2","184","34041","0","0","0","0","3"
"2","230","34051","0","0","0","0","3"
"4","46","34111","0","0","0","0","2"
"4","92","34121","0","0","0","0","2"
"4","138","34131","0","0","0","0","2"
"4","184","34141","0","0","0","0","2"
"4","230","34151","0","0","0","0","2"
"4","46","34211","0","0","0","0","5"
"4","92","34221","0","0","0","0","5"
"4","138","34231","0","0","0","0","5"
"4","184","34241","0","0","0","0","5"
"4","230","34251","0","0","0","0","5"
"101","1","34311","0","0","0","0","4"
"7","7","34411","0","0","0","0","1"
"7","14","34421","0","0","0","0","1"
"7","21","34431","0","0","0","0","1"
"7","28","34441","0","0","0","0","1"
"7","35","34451","0","0","0","0","1"
"100","1","34511","0","0","0","0","5"
"4","46","34611","0","0","0","0","2"
"4","92","34621","0","0","0","0","2"
"4","138","34631","0","0","0","0","2"
"4","184","34641","0","0","0","0","2"
"4","230","34651","0","0","0","0","2"
"101","1","34711","0","0","0","0","3"
"7","7","34811","0","0","0","0","4"
"7","14","34821","0","0","0","0","4"
"7","21","34831","0","0","0","0","4"
"7","28","34841","0","0","0","0","4"
"7","35","34851","0","0","0","0","4"
"2","46","34911","0","0","0","0","2"
"2","92","34921","0","0","0","0","2"
"2","138","34931","0","0","0","0","2"
"2","184","34941","0","0","0","0","2"
"2","230","34951","0","0","0","0","2"
"2","46","35011","0","0","0","0","4"
"2","92","35021","0","0","0","0","4"
"2","138","35031","0","0","0","0","4"
"2","184","35041","0","0","0","0","4"
"2","230","35051","0","0","0","0","4"
"6","7","35111","0","0","0","0","1"
"6","14","35121","0","0","0","0","1"
"6","21","35131","0","0","0","0","1"
"6","28","35141","0","0","0","0","1"
"6","35","35151","0","0","0","0","1"
"5","24","35211","2","3","4","5","1"
"5","48","35221","2","3","4","5","1"
"5","72","35231","2","3","4","5","1"
"5","96","35241","2","3","4","5","1"
"5","120","35251","2","3","4","5","1"
"2","46","35311","0","0","0","0","5"
"2","92","35321","0","0","0","0","5"
"2","138","35331","0","0","0","0","5"
"2","184","35341","0","0","0","0","5"
"2","230","35351","0","0","0","0","5"
"101","1","35411","0","0","0","0","1"
"6","7","35511","0","0","0","0","4"
"6","14","35521","0","0","0","0","4"
"6","21","35531","0","0","0","0","4"
"6","28","35541","0","0","0","0","4"
"6","35","35551","0","0","0","0","4"
"4","46","35611","0","0","0","0","2"
"4","92","35621","0","0","0","0","2"
"4","138","35631","0","0","0","0","2"
"4","184","35641","0","0","0","0","2"
"4","230","35651","0","0","0","0","2"
"4","46","35711","0","0","0","0","1"
"4","92","35721","0","0","0","0","1"
"4","138","35731","0","0","0","0","1"
"4","184","35741","0","0","0","0","1"
"4","230","35751","0","0","0","0","1"
"4","46","35811","0","0","0","0","5"
"4","92","35821","0","0","0","0","5"
"4","138","35831","0","0","0","0","5"
"4","184","35841","0","0","0","0","5"
"4","230","35851","0","0","0","0","5"
"4","46","35911","0","0","0","0","3"
"4","92","35921","0","0","0","0","3"
"4","138","35931","0","0","0","0","3"
"4","184","35941","0","0","0","0","3"
"4","230","35951","0","0","0","0","3"
"7","7","36011","0","0","0","0","3"
"7","14","36021","0","0","0","0","3"
"7","21","36031","0","0","0","0","3"
"7","28","36041","0","0","0","0","3"
"7","35","36051","0","0","0","0","3"
"6","7","36111","0","0","0","0","5"
"6","14","36121","0","0","0","0","5"
"6","21","36131","0","0","0","0","5"
"6","28","36141","0","0","0","0","5"
"6","35","36151","0","0","0","0","5"
"101","1","36211","0","0","0","0","4"
"2","46","36311","0","0","0","0","2"
"2","92","36321","0","0","0","0","2"
"2","138","36331","0","0","0","0","2"
"2","184","36341","0","0","0","0","2"
"2","230","36351","0","0","0","0","2"
"7","7","36411","0","0","0","0","2"
"7","14","36421","0","0","0","0","2"
"7","21","36431","0","0","0","0","2"
"7","28","36441","0","0","0","0","2"
"7","35","36451","0","0","0","0","2"
"1","26","36511","2","3","4","5","1"
"1","52","36521","2","3","4","5","1"
"1","78","36531","2","3","4","5","1"
"1","104","36541","2","3","4","5","1"
"1","130","36551","2","3","4","5","1"
"7","7","36611","0","0","0","0","1"
"7","14","36621","0","0","0","0","1"
"7","21","36631","0","0","0","0","1"
"7","28","36641","0","0","0","0","1"
"7","35","36651","0","0","0","0","1"
"101","1","36711","0","0","0","0","3"
"2","46","36811","0","0","0","0","5"
"2","92","36821","0","0","0","0","5"
"2","138","36831","0","0","0","0","5"
"2","184","36841","0","0","0","0","5"
"2","230","36851","0","0","0","0","5"
"100","1","36911","0","0","0","0","4"
"101","1","37011","0","0","0","0","2"
"4","46","37111","0","0","0","0","4"
"4","92","37121","0","0","0","0","4"
"4","138","37131","0","0","0","0","4"
"4","184","37141","0","0","0","0","4"
"4","230","37151","0","0","0","0","4"
"101","1","37211","0","0","0","0","5"
"6","7","37311","0","0","0","0","1"
"6","14","37321","0","0","0","0","1"
"6","21","37331","0","0","0","0","1"
"6","28","37341","0","0","0","0","1"
"6","35","37351","0","0","0","0","1"
"4","46","37411","0","0","0","0","1"
"4","92","37421","0","0","0","0","1"
"4","138","37431","0","0","0","0","1"
"4","184","37441","0","0","0","0","1"
"4","230","37451","0","0","0","0","1"
"6","7","37511","0","0","0","0","2"
"6","14","37521","0","0","0","0","2"
"6","21","37531","0","0","0","0","2"
"6","28","37541","0","0","0","0","2"
"6","35","37551","0","0","0","0","2"
"100","1","37611","0","0","0","0","2"
"2","46","37711","0","0","0","0","4"
"2","92","37721","0","0","0","0","4"
"2","138","37731","0","0","0","0","4"
"2","184","37741","0","0","0","0","4"
"2","230","37751","0","0","0","0","4"
"5","24","37811","2","3","4","5","1"
"5","48","37821","2","3","4","5","1"
"5","72","37831","2","3","4","5","1"
"5","96","37841","2","3","4","5","1"
"5","120","37851","2","3","4","5","1"
"7","7","37911","0","0","0","0","2"
"7","14","37921","0","0","0","0","2"
"7","21","37931","0","0","0","0","2"
"7","28","37941","0","0","0","0","2"
"7","35","37951","0","0","0","0","2"
"100","1","38011","0","0","0","0","1"
"100","1","38111","0","0","0","0","5"
"100","1","38211","0","0","0","0","3"
"6","7","38311","0","0","0","0","2"
"6","14","38321","0","0","0","0","2"
"6","21","38331","0","0","0","0","2"
"6","28","38341","0","0","0","0","2"
"6","35","38351","0","0","0","0","2"
"4","46","38411","0","0","0","0","3"
"4","92","38421","0","0","0","0","3"
"4","138","38431","0","0","0","0","3"
"4","184","38441","0","0","0","0","3"
"4","230","38451","0","0","0","0","3"
"100","1","38511","0","0","0","0","4"
"2","46","38611","0","0","0","0","1"
"2","92","38621","0","0","0","0","1"
"2","138","38631","0","0","0","0","1"
"2","184","38641","0","0","0","0","1"
"2","230","38651","0","0","0","0","1"
"2","46","38711","0","0","0","0","2"
"2","92","38721","0","0","0","0","2"
"2","138","38731","0","0","0","0","2"
"2","184","38741","0","0","0","0","2"
"2","230","38751","0","0","0","0","2"
"6","7","38811","0","0","0","0","5"
"6","14","38821","0","0","0","0","5"
"6","21","38831","0","0","0","0","5"
"6","28","38841","0","0","0","0","5"
"6","35","38851","0","0","0","0","5"
"7","7","38911","0","0","0","0","4"
"7","14","38921","0","0","0","0","4"
"7","21","38931","0","0","0","0","4"
"7","28","38941","0","0","0","0","4"
"7","35","38951","0","0","0","0","4"
"6","7","39011","0","0","0","0","3"
"6","14","39021","0","0","0","0","3"
"6","21","39031","0","0","0","0","3"
"6","28","39041","0","0","0","0","3"
"6","35","39051","0","0","0","0","3"
"3","24","39111","2","3","4","5","1"
"3","48","39121","2","3","4","5","1"
"3","72","39131","2","3","4","5","1"
"3","96","39141","2","3","4","5","1"
"3","120","39151","2","3","4","5","1"
"101","1","39211","0","0","0","0","1"
"7","7","39311","0","0","0","0","5"
"7","14","39321","0","0","0","0","5"
"7","21","39331","0","0","0","0","5"
"7","28","39341","0","0","0","0","5"
"7","35","39351","0","0","0","0","5"
"4","46","39411","0","0","0","0","4"
"4","92","39421","0","0","0","0","4"
"4","138","39431","0","0","0","0","4"
"4","184","39441","0","0","0","0","4"
"4","230","39451","0","0","0","0","4"
"7","7","39511","0","0","0","0","3"
"7","14","39521","0","0","0","0","3"
"7","21","39531","0","0","0","0","3"
"7","28","39541","0","0","0","0","3"
"7","35","39551","0","0","0","0","3"
"4","46","39611","0","0","0","0","2"
"4","92","39621","0","0","0","0","2"
"4","138","39631","0","0","0","0","2"
"4","184","39641","0","0","0","0","2"
"4","230","39651","0","0","0","0","2"
"6","7","39711","0","0","0","0","2"
"6","14","39721","0","0","0","0","2"
"6","21","39731","0","0","0","0","2"
"6","28","39741","0","0","0","0","2"
"6","35","39751","0","0","0","0","2"
"100","1","39811","0","0","0","0","5"
"101","1","39911","0","0","0","0","1"
"6","7","40011","0","0","0","0","3"
"6","14","40021","0","0","0","0","3"
"6","21","40031","0","0","0","0","3"
"6","28","40041","0","0","0","0","3"
"6","35","40051","0","0","0","0","3"
"100","1","40111","0","0","0","0","1"
"100","1","40211","0","0","0","0","4"
"100","1","40311","0","0","0","0","3"
"1","26","40411","2","3","4","5","1"
"1","52","40421","2","3","4","5","1"
"1","78","40431","2","3","4","5","1"
"1","104","40441","2","3","4","5","1"
"1","130","40451","2","3","4","5","1"
"4","46","40511","0","0","0","0","1"
"4","92","40521","0","0","0","0","1"
"4","138","40531","0","0","0","0","1"
"4","184","40541","0","0","0","0","1"
"4","230","40551","0","0","0","0","1"
"2","46","40611","0","0","0","0","5"
"2","92","40621","0","0","0","0","5"
"2","138","40631","0","0","0","0","5"
"2","184","40641","0","0","0","0","5"
"2","230","40651","0","0","0","0","5"
"6","7","40711","0","0","0","0","4"
"6","14","40721","0","0","0","0","4"
"6","21","40731","0","0","0","0","4"
"6","28","40741","0","0","0","0","4"
"6","35","40751","0","0","0","0","4"
"2","46","40811","0","0","0","0","3"
"2","92","40821","0","0","0","0","3"
"2","138","40831","0","0","0","0","3"
"2","184","40841","0","0","0","0","3"
"2","230","40851","0","0","0","0","3"
"2","46","40911","0","0","0","0","1"
"2","92","40921","0","0","0","0","1"
"2","138","40931","0","0","0","0","1"
"2","184","40941","0","0","0","0","1"
"2","230","40951","0","0","0","0","1"
"6","7","41011","0","0","0","0","5"
"6","14","41021","0","0","0","0","5"
"6","21","41031","0","0","0","0","5"
"6","28","41041","0","0","0","0","5"
"6","35","41051","0","0","0","0","5"
"2","46","41111","0","0","0","0","2"
"2","92","41121","0","0","0","0","2"
"2","138","41131","0","0","0","0","2"
"2","184","41141","0","0","0","0","2"
"2","230","41151","0","0","0","0","2"
"2","46","41211","0","0","0","0","4"
"2","92","41221","0","0","0","0","4"
"2","138","41231","0","0","0","0","4"
"2","184","41241","0","0","0","0","4"
"2","230","41251","0","0","0","0","4"
"101","1","41311","0","0","0","0","3"
"101","1","41411","0","0","0","0","2"
"7","7","41511","0","0","0","0","5"
"7","14","41521","0","0","0","0","5"
"7","21","41531","0","0","0","0","5"
"7","28","41541","0","0","0","0","5"
"7","35","41551","0","0","0","0","5"
"4","46","41611","0","0","0","0","4"
"4","92","41621","0","0","0","0","4"
"4","138","41631","0","0","0","0","4"
"4","184","41641","0","0","0","0","4"
"4","230","41651","0","0","0","0","4"
"3","24","41711","2","3","4","5","1"
"3","48","41721","2","3","4","5","1"
"3","72","41731","2","3","4","5","1"
"3","96","41741","2","3","4","5","1"
"3","120","41751","2","3","4","5","1"
"101","1","41811","0","0","0","0","4"
"7","7","41911","0","0","0","0","3"
"7","14","41921","0","0","0","0","3"
"7","21","41931","0","0","0","0","3"
"7","28","41941","0","0","0","0","3"
"7","35","41951","0","0","0","0","3"
"2","46","42011","0","0","0","0","5"
"2","92","42021","0","0","0","0","5"
"2","138","42031","0","0","0","0","5"
"2","184","42041","0","0","0","0","5"
"2","230","42051","0","0","0","0","5"
"7","7","42111","0","0","0","0","1"
"7","14","42121","0","0","0","0","1"
"7","21","42131","0","0","0","0","1"
"7","28","42141","0","0","0","0","1"
"7","35","42151","0","0","0","0","1"
"101","1","42211","0","0","0","0","5"
"100","1","42311","0","0","0","0","1"
"4","46","42411","0","0","0","0","3"
"4","92","42421","0","0","0","0","3"
"4","138","42431","0","0","0","0","3"
"4","184","42441","0","0","0","0","3"
"4","230","42451","0","0","0","0","3"
"7","7","42511","0","0","0","0","4"
"7","14","42521","0","0","0","0","4"
"7","21","42531","0","0","0","0","4"
"7","28","42541","0","0","0","0","4"
"7","35","42551","0","0","0","0","4"
"6","7","42611","0","0","0","0","1"
"6","14","42621","0","0","0","0","1"
"6","21","42631","0","0","0","0","1"
"6","28","42641","0","0","0","0","1"
"6","35","42651","0","0","0","0","1"
"100","1","42711","0","0","0","0","2"
"7","7","42811","0","0","0","0","2"
"7","14","42821","0","0","0","0","2"
"7","21","42831","0","0","0","0","2"
"7","28","42841","0","0","0","0","2"
"7","35","42851","0","0","0","0","2"
"4","46","42911","0","0","0","0","5"
"4","92","42921","0","0","0","0","5"
"4","138","42931","0","0","0","0","5"
"4","184","42941","0","0","0","0","5"
"4","230","42951","0","0","0","0","5"
"1","26","43011","2","3","4","5","1"
"1","52","43021","2","3","4","5","1"
"1","78","43031","2","3","4","5","1"
"1","104","43041","2","3","4","5","1"
"1","130","43051","2","3","4","5","1"
"6","7","43111","0","0","0","0","1"
"6","14","43121","0","0","0","0","1"
"6","21","43131","0","0","0","0","1"
"6","28","43141","0","0","0","0","1"
"6","35","43151","0","0","0","0","1"
"100","1","43211","0","0","0","0","5"
"4","46","43311","0","0","0","0","3"
"4","92","43321","0","0","0","0","3"
"4","138","43331","0","0","0","0","3"
"4","184","43341","0","0","0","0","3"
"4","230","43351","0","0","0","0","3"
"7","7","43411","0","0","0","0","2"
"7","14","43421","0","0","0","0","2"
"7","21","43431","0","0","0","0","2"
"7","28","43441","0","0","0","0","2"
"7","35","43451","0","0","0","0","2"
"7","7","43511","0","0","0","0","4"
"7","14","43521","0","0","0","0","4"
"7","21","43531","0","0","0","0","4"
"7","28","43541","0","0","0","0","4"
"7","35","43551","0","0","0","0","4"
"2","46","43611","0","0","0","0","1"
"2","92","43621","0","0","0","0","1"
"2","138","43631","0","0","0","0","1"
"2","184","43641","0","0","0","0","1"
"2","230","43651","0","0","0","0","1"
"2","46","43711","0","0","0","0","5"
"2","92","43721","0","0","0","0","5"
"2","138","43731","0","0","0","0","5"
"2","184","43741","0","0","0","0","5"
"2","230","43751","0","0","0","0","5"
"4","46","43811","0","0","0","0","2"
"4","92","43821","0","0","0","0","2"
"4","138","43831","0","0","0","0","2"
"4","184","43841","0","0","0","0","2"
"4","230","43851","0","0","0","0","2"
"101","1","43911","0","0","0","0","1"
"101","1","44011","0","0","0","0","3"
"4","46","44111","0","0","0","0","5"
"4","92","44121","0","0","0","0","5"
"4","138","44131","0","0","0","0","5"
"4","184","44141","0","0","0","0","5"
"4","230","44151","0","0","0","0","5"
"2","46","44211","0","0","0","0","4"
"2","92","44221","0","0","0","0","4"
"2","138","44231","0","0","0","0","4"
"2","184","44241","0","0","0","0","4"
"2","230","44251","0","0","0","0","4"
"3","24","44311","2","3","4","5","1"
"3","48","44321","2","3","4","5","1"
"3","72","44331","2","3","4","5","1"
"3","96","44341","2","3","4","5","1"
"3","120","44351","2","3","4","5","1"
"2","46","44411","0","0","0","0","2"
"2","92","44421","0","0","0","0","2"
"2","138","44431","0","0","0","0","2"
"2","184","44441","0","0","0","0","2"
"2","230","44451","0","0","0","0","2"
"4","46","44511","0","0","0","0","1"
"4","92","44521","0","0","0","0","1"
"4","138","44531","0","0","0","0","1"
"4","184","44541","0","0","0","0","1"
"4","230","44551","0","0","0","0","1"
"2","46","44611","0","0","0","0","3"
"2","92","44621","0","0","0","0","3"
"2","138","44631","0","0","0","0","3"
"2","184","44641","0","0","0","0","3"
"2","230","44651","0","0","0","0","3"
"100","1","44711","0","0","0","0","4"
"6","7","44811","0","0","0","0","5"
"6","14","44821","0","0","0","0","5"
"6","21","44831","0","0","0","0","5"
"6","28","44841","0","0","0","0","5"
"6","35","44851","0","0","0","0","5"
"101","1","44911","0","0","0","0","4"
"2","46","45011","0","0","0","0","1"
"2","92","45021","0","0","0","0","1"
"2","138","45031","0","0","0","0","1"
"2","184","45041","0","0","0","0","1"
"2","230","45051","0","0","0","0","1"
"6","7","45111","0","0","0","0","2"
"6","14","45121","0","0","0","0","2"
"6","21","45131","0","0","0","0","2"
"6","28","45141","0","0","0","0","2"
"6","35","45151","0","0","0","0","2"
"100","1","45211","0","0","0","0","3"
"4","46","45311","0","0","0","0","4"
"4","92","45321","0","0","0","0","4"
"4","138","45331","0","0","0","0","4"
"4","184","45341","0","0","0","0","4"
"4","230","45351","0","0","0","0","4"
"6","7","45411","0","0","0","0","3"
"6","14","45421","0","0","0","0","3"
"6","21","45431","0","0","0","0","3"
"6","28","45441","0","0","0","0","3"
"6","35","45451","0","0","0","0","3"
"100","1","45511","0","0","0","0","5"
"5","24","45611","2","3","4","5","1"
"5","48","45621","2","3","4","5","1"
"5","72","45631","2","3","4","5","1"
"5","96","45641","2","3","4","5","1"
"5","120","45651","2","3","4","5","1"
"6","7","45711","0","0","0","0","4"
"6","14","45721","0","0","0","0","4"
"6","21","45731","0","0","0","0","4"
"6","28","45741","0","0","0","0","4"
"6","35","45751","0","0","0","0","4"
"2","46","45811","0","0","0","0","2"
"2","92","45821","0","0","0","0","2"
"2","138","45831","0","0","0","0","2"
"2","184","45841","0","0","0","0","2"
"2","230","45851","0","0","0","0","2"
"101","1","45911","0","0","0","0","5"
"7","7","46011","0","0","0","0","5"
"7","14","46021","0","0","0","0","5"
"7","21","46031","0","0","0","0","5"
"7","28","46041","0","0","0","0","5"
"7","35","46051","0","0","0","0","5"
"7","7","46111","0","0","0","0","1"
"7","14","46121","0","0","0","0","1"
"7","21","46131","0","0","0","0","1"
"7","28","46141","0","0","0","0","1"
"7","35","46151","0","0","0","0","1"
"100","1","46211","0","0","0","0","2"
"4","46","46311","0","0","0","0","3"
"4","92","46321","0","0","0","0","3"
"4","138","46331","0","0","0","0","3"
"4","184","46341","0","0","0","0","3"
"4","230","46351","0","0","0","0","3"
"101","1","46411","0","0","0","0","5"
"100","1","46511","0","0","0","0","1"
"101","1","46611","0","0","0","0","4"
"2","46","46711","0","0","0","0","2"
"2","92","46721","0","0","0","0","2"
"2","138","46731","0","0","0","0","2"
"2","184","46741","0","0","0","0","2"
"2","230","46751","0","0","0","0","2"
"101","1","46811","0","0","0","0","3"
"1","26","46911","2","3","4","5","1"
"1","52","46921","2","3","4","5","1"
"1","78","46931","2","3","4","5","1"
"1","104","46941","2","3","4","5","1"
"1","130","46951","2","3","4","5","1"
"4","46","47011","0","0","0","0","1"
"4","92","47021","0","0","0","0","1"
"4","138","47031","0","0","0","0","1"
"4","184","47041","0","0","0","0","1"
"4","230","47051","0","0","0","0","1"
"7","7","47111","0","0","0","0","2"
"7","14","47121","0","0","0","0","2"
"7","21","47131","0","0","0","0","2"
"7","28","47141","0","0","0","0","2"
"7","35","47151","0","0","0","0","2"
"2","46","47211","0","0","0","0","5"
"2","92","47221","0","0","0","0","5"
"2","138","47231","0","0","0","0","5"
"2","184","47241","0","0","0","0","5"
"2","230","47251","0","0","0","0","5"
"2","46","47311","0","0","0","0","4"
"2","92","47321","0","0","0","0","4"
"2","138","47331","0","0","0","0","4"
"2","184","47341","0","0","0","0","4"
"2","230","47351","0","0","0","0","4"
"7","7","47411","0","0","0","0","3"
"7","14","47421","0","0","0","0","3"
"7","21","47431","0","0","0","0","3"
"7","28","47441","0","0","0","0","3"
"7","35","47451","0","0","0","0","3"
"6","7","47511","0","0","0","0","2"
"6","14","47521","0","0","0","0","2"
"6","21","47531","0","0","0","0","2"
"6","28","47541","0","0","0","0","2"
"6","35","47551","0","0","0","0","2"
"6","7","47611","0","0","0","0","3"
"6","14","47621","0","0","0","0","3"
"6","21","47631","0","0","0","0","3"
"6","28","47641","0","0","0","0","3"
"6","35","47651","0","0","0","0","3"
"4","46","47711","0","0","0","0","4"
"4","92","47721","0","0","0","0","4"
"4","138","47731","0","0","0","0","4"
"4","184","47741","0","0","0","0","4"
"4","230","47751","0","0","0","0","4"
"6","7","47811","0","0","0","0","1"
"6","14","47821","0","0","0","0","1"
"6","21","47831","0","0","0","0","1"
"6","28","47841","0","0","0","0","1"
"6","35","47851","0","0","0","0","1"
"100","1","47911","0","0","0","0","3"
"6","7","48011","0","0","0","0","5"
"6","14","48021","0","0","0","0","5"
"6","21","48031","0","0","0","0","5"
"6","28","48041","0","0","0","0","5"
"6","35","48051","0","0","0","0","5"
"4","46","48111","0","0","0","0","2"
"4","92","48121","0","0","0","0","2"
"4","138","48131","0","0","0","0","2"
"4","184","48141","0","0","0","0","2"
"4","230","48151","0","0","0","0","2"
"1","26","48211","2","3","4","5","1"
"1","52","48221","2","3","4","5","1"
"1","78","48231","2","3","4","5","1"
"1","104","48241","2","3","4","5","1"
"1","130","48251","2","3","4","5","1"
"6","7","48311","0","0","0","0","3"
"6","14","48321","0","0","0","0","3"
"6","21","48331","0","0","0","0","3"
"6","28","48341","0","0","0","0","3"
"6","35","48351","0","0","0","0","3"
"100","1","48411","0","0","0","0","2"
"4","46","48511","0","0","0","0","5"
"4","92","48521","0","0","0","0","5"
"4","138","48531","0","0","0","0","5"
"4","184","48541","0","0","0","0","5"
"4","230","48551","0","0","0","0","5"
"101","1","48611","0","0","0","0","1"
"7","7","48711","0","0","0","0","4"
"7","14","48721","0","0","0","0","4"
"7","21","48731","0","0","0","0","4"
"7","28","48741","0","0","0","0","4"
"7","35","48751","0","0","0","0","4"
"7","7","48811","0","0","0","0","5"
"7","14","48821","0","0","0","0","5"
"7","21","48831","0","0","0","0","5"
"7","28","48841","0","0","0","0","5"
"7","35","48851","0","0","0","0","5"
"4","46","48911","0","0","0","0","4"
"4","92","48921","0","0","0","0","4"
"4","138","48931","0","0","0","0","4"
"4","184","48941","0","0","0","0","4"
"4","230","48951","0","0","0","0","4"
"2","46","49011","0","0","0","0","3"
"2","92","49021","0","0","0","0","3"
"2","138","49031","0","0","0","0","3"
"2","184","49041","0","0","0","0","3"
"2","230","49051","0","0","0","0","3"
"6","7","49111","0","0","0","0","4"
"6","14","49121","0","0","0","0","4"
"6","21","49131","0","0","0","0","4"
"6","28","49141","0","0","0","0","4"
"6","35","49151","0","0","0","0","4"
"2","46","49211","0","0","0","0","1"
"2","92","49221","0","0","0","0","1"
"2","138","49231","0","0","0","0","1"
"2","184","49241","0","0","0","0","1"
"2","230","49251","0","0","0","0","1"
"2","46","49311","0","0","0","0","2"
"2","92","49321","0","0","0","0","2"
"2","138","49331","0","0","0","0","2"
"2","184","49341","0","0","0","0","2"
"2","230","49351","0","0","0","0","2"
"101","1","49411","0","0","0","0","2"
"5","24","49511","2","3","4","5","1"
"5","48","49521","2","3","4","5","1"
"5","72","49531","2","3","4","5","1"
"5","96","49541","2","3","4","5","1"
"5","120","49551","2","3","4","5","1"
"2","46","49611","0","0","0","0","5"
"2","92","49621","0","0","0","0","5"
"2","138","49631","0","0","0","0","5"
"2","184","49641","0","0","0","0","5"
"2","230","49651","0","0","0","0","5"
"100","1","49711","0","0","0","0","1"
"100","1","49811","0","0","0","0","3"
"2","46","49911","0","0","0","0","4"
"2","92","49921","0","0","0","0","4"
"2","138","49931","0","0","0","0","4"
"2","184","49941","0","0","0","0","4"
"2","230","49951","0","0","0","0","4"
"2","46","50011","0","0","0","0","3"
"2","92","50021","0","0","0","0","3"
"2","138","50031","0","0","0","0","3"
"2","184","50041","0","0","0","0","3"
"2","230","50051","0","0","0","0","3"
"7","7","50111","0","0","0","0","2"
"7","14","50121","0","0","0","0","2"
"7","21","50131","0","0","0","0","2"
"7","28","50141","0","0","0","0","2"
"7","35","50151","0","0","0","0","2"
"101","1","50211","0","0","0","0","4"
"6","7","50311","0","0","0","0","5"
"6","14","50321","0","0","0","0","5"
"6","21","50331","0","0","0","0","5"
"6","28","50341","0","0","0","0","5"
"6","35","50351","0","0","0","0","5"
"4","46","50411","0","0","0","0","2"
"4","92","50421","0","0","0","0","2"
"4","138","50431","0","0","0","0","2"
"4","184","50441","0","0","0","0","2"
"4","230","50451","0","0","0","0","2"
"4","46","50511","0","0","0","0","3"
"4","92","50521","0","0","0","0","3"
"4","138","50531","0","0","0","0","3"
"4","184","50541","0","0","0","0","3"
"4","230","50551","0","0","0","0","3"
"100","1","50611","0","0","0","0","4"
"7","7","50711","0","0","0","0","1"
"7","14","50721","0","0","0","0","1"
"7","21","50731","0","0","0","0","1"
"7","28","50741","0","0","0","0","1"
"7","35","50751","0","0","0","0","1"
"1","26","50811","2","3","4","5","1"
"1","52","50821","2","3","4","5","1"
"1","78","50831","2","3","4","5","1"
"1","104","50841","2","3","4","5","1"
"1","130","50851","2","3","4","5","1"
"101","1","50911","0","0","0","0","4"
"6","7","51011","0","0","0","0","2"
"6","14","51021","0","0","0","0","2"
"6","21","51031","0","0","0","0","2"
"6","28","51041","0","0","0","0","2"
"6","35","51051","0","0","0","0","2"
"4","46","51111","0","0","0","0","1"
"4","92","51121","0","0","0","0","1"
"4","138","51131","0","0","0","0","1"
"4","184","51141","0","0","0","0","1"
"4","230","51151","0","0","0","0","1"
"101","1","51211","0","0","0","0","3"
"7","7","51311","0","0","0","0","4"
"7","14","51321","0","0","0","0","4"
"7","21","51331","0","0","0","0","4"
"7","28","51341","0","0","0","0","4"
"7","35","51351","0","0","0","0","4"
"6","7","51411","0","0","0","0","1"
"6","14","51421","0","0","0","0","1"
