4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"10001","0","0","0","10040344","10040345","4","0","12","0","7","0","10040343"
"3","0","0","0","10040345","10040338","4","0","11","0","3","0","10040344"
"0","0","0","0","10040346","10040347","4","0","8","0","4","10040354","10040339"
"2","0","0","0","10040347","10040348","4","0","7","0","2","0","10040346"
"10003","0","0","0","10040348","10040349","4","0","6","0","7","0","10040347"
"0","0","0","0","10040349","10040350","4","0","5","0","12","0","10040348"
"0","0","0","0","10040350","10040351","4","10040356","4","0","4","0","10040349"
"3","0","0","0","10040351","10040352","4","0","3","0","2","0","10040350"
"10001","0","0","0","10040352","10040353","4","0","2","0","7","0","10040351"
"10003","0","0","0","10040353","10040357","4","0","1","0","7","0","10040352"
"0","0","0","0","10040354","10040355","4","0","7","0","6","0","10040346"
"3","0","0","0","10040355","10040356","4","0","6","0","3","0","10040354"
"10001","0","0","0","10040356","10040350","4","0","5","0","11","0","10040355"
"0","0","0","0","10040357","10040358","4","0","0","0","13","0","10040353"
"3","0","0","0","10040358","10040359","4","0","66","0","2","0","10040357"
"0","0","0","0","10040359","10040360","4","0","65","0","6","0","10040358"
"10002","0","0","0","10040360","10040361","4","0","64","0","7","0","10040359"
"10001","0","0","0","10040361","10040362","4","0","63","0","11","0","10040360"
"0","0","0","0","10040362","10040364","4","10040363","62","0","6","0","10040361"
"0","0","0","0","10040363","10040362","4","0","63","0","1","0","0"
"1","0","0","0","10040364","10040365","4","0","61","0","2","0","10040362"
"0","0","0","0","10040365","10040367","4","0","60","0","4","0","10040364"
"10001","0","0","0","10040367","10040539","4","0","59","0","7","0","10040365"
"1","0","0","0","10040369","10040370","4","0","53","0","2","0","10040543"
"0","0","0","0","10040370","10040371","4","0","52","0","5","0","10040369"
"0","0","0","0","10040371","10040372","4","0","51","0","4","10040380","10040370"
"1","0","0","0","10040372","10040373","4","0","50","0","14","0","10040371"
"3","0","0","0","10040373","10040374","4","0","49","0","3","0","10040372"
"0","0","0","0","10040374","10040375","4","0","48","0","6","0","10040373"
"2","0","0","0","10040375","10040376","4","0","47","0","14","0","10040374"
"1","0","0","0","10040376","10040377","4","0","46","0","3","0","10040375"
"2","0","0","0","10040377","10040378","4","0","45","0","3","0","10040376"
"2","0","0","0","10040378","10040379","4","10040385","44","0","2","0","10040377"
"0","0","0","0","10040379","10040386","4","0","43","0","4","0","10040378"
"1","0","0","0","10040380","10040381","4","0","50","0","14","0","10040371"
"3","0","0","0","10040381","10040382","4","0","49","0","2","0","10040380"
"0","0","0","0","10040382","10040383","4","0","48","0","4","0","10040381"
"2","0","0","0","10040383","10040384","4","0","47","0","14","0","10040382"
"1","0","0","0","10040384","10040385","4","0","46","0","2","0","10040383"
"2","0","0","0","10040385","10040378","4","0","45","0","2","0","10040384"
"10001","0","0","0","10040386","10040387","4","0","42","0","7","0","10040379"
"1","0","0","0","10040387","10040388","4","0","41","0","2","0","10040386"
"4","0","0","0","10040388","10040389","4","0","40","0","14","0","10040387"
"0","0","0","0","10040389","10040390","4","0","39","0","5","0","10040388"
"1","0","0","0","10040390","10040391","4","0","38","0","2","10040395","10040389"
"0","0","0","0","10040391","10040392","4","0","37","0","12","0","10040390"
"10002","0","0","0","10040392","10040393","4","0","36","0","7","0","10040391"
"2","0","0","0","10040393","10040394","4","0","35","0","3","0","10040392"
"0","0","0","0","10040394","10040398","4","10040397","34","0","4","0","10040393"
"2","0","0","0","10040395","10040396","4","0","37","0","3","0","10040390"
"2","0","0","0","10040396","10040397","4","0","36","0","2","0","10040395"
"10001","0","0","0","10040397","10040394","4","0","35","0","11","0","10040396"
"0","0","0","0","10040398","10040399","4","0","33","0","6","0","10040394"
"1","0","0","0","10040399","10040400","4","0","32","0","2","0","10040398"
"10001","0","0","0","10040400","10040401","4","0","31","0","11","0","10040399"
"5","0","0","0","10040401","10040402","4","0","30","0","14","0","10040400"
"0","0","0","0","10040402","10040403","4","0","29","0","4","0","10040401"
"0","0","0","0","10040403","10040404","4","0","28","0","12","0","10040402"
"1","0","0","0","10040404","10040405","4","0","27","0","2","0","10040403"
"2","0","0","0","10040405","10040406","4","0","26","0","3","0","10040404"
"0","0","0","0","10040406","10040407","4","0","25","0","4","0","10040405"
"2","0","0","0","10040407","10040408","4","0","24","0","2","0","10040406"
"3","0","0","0","10040408","10040409","4","0","23","0","14","0","10040407"
"1","0","0","0","10040409","10040410","4","0","22","0","3","10040416","10040408"
"1","0","0","0","10040410","10040411","4","0","21","0","2","0","10040409"
"10003","0","0","0","10040411","10040412","4","0","20","0","7","0","10040410"
"2","0","0","0","10040412","10040413","4","0","19","0","3","0","10040411"
"10002","0","0","0","10040413","10040414","4","0","18","0","7","0","10040412"
"10001","0","0","0","10040414","10040415","4","10040419","17","0","7","0","10040413"
"0","0","0","0","10040415","10040420","4","0","16","0","5","0","10040414"
"2","0","0","0","10040416","10040417","4","0","21","0","3","0","10040409"
"3","0","0","0","10040417","10040418","4","0","20","0","2","0","10040416"
"10001","0","0","0","10040418","10040419","4","0","19","0","11","0","10040417"
"2","0","0","0","10040419","10040414","4","0","18","0","2","0","10040418"
"2","0","0","0","10040420","10040421","4","0","15","0","2","0","10040415"
"0","0","0","0","10040421","10040422","4","0","14","0","4","0","10040420"
"5","0","0","0","10040422","10040423","4","0","13","0","14","0","10040421"
"3","0","0","0","10040423","10040462","4","0","12","0","2","0","10040422"
"0","0","0","0","10040443","10040084","4","0","57","0","5","0","10040444"
"0","0","0","0","10040444","10040443","4","0","58","0","12","0","10040445"
"1","0","0","0","10040445","10040444","4","0","59","0","3","0","10040446"
"0","0","0","0","10040446","10040445","4","0","60","0","4","0","10040447"
"2","0","0","0","10040447","10040446","4","0","61","0","2","0","10040448"
"1","0","0","0","10040448","10040447","4","0","62","0","2","0","10040449"
"0","0","0","0","10040449","10040448","4","0","63","0","12","0","10040450"
"10001","0","0","0","10040450","10040449","4","0","64","0","11","0","10040451"
"1","0","0","0","10040451","10040450","4","0","65","0","2","0","10040452"
"1","0","0","0","10040452","10040451","4","0","66","0","3","0","10040453"
"0","0","0","0","10040453","10040452","4","0","0","0","13","0","10040454"
"10001","0","0","0","10040454","10040453","4","0","1","0","7","0","10040455"
"3","0","0","0","10040455","10040454","4","0","2","0","2","0","10040456"
"1","0","0","0","10040456","10040455","4","0","3","0","3","0","10040547"
"10002","0","0","0","10040459","10040544","4","0","8","0","7","0","10040460"
"1","0","0","0","10040460","10040459","4","0","9","0","2","0","10040461"
"0","0","0","0","10040461","10040460","4","0","10","0","6","0","10040462"
"0","0","0","0","10040462","10040461","4","0","11","0","12","0","10040423"
"0","0","0","0","10040539","10040540","4","0","58","0","12","0","10040367"
"2","0","0","0","10040540","10040541","4","0","57","0","2","0","10040539"
"2","0","0","0","10040541","10040542","4","0","56","0","14","0","10040540"
"10001","0","0","0","10040542","10040543","4","0","55","0","7","0","10040541"
"0","0","0","0","10040543","10040369","4","0","54","0","4","0","10040542"
"10003","0","0","0","10040544","10040545","4","0","7","0","7","0","10040459"
"10001","0","0","0","10040545","10040546","4","0","6","0","11","0","10040544"
"0","0","0","0","10040546","10040547","4","0","5","0","4","0","10040545"
"10001","0","0","0","10040547","10040456","4","0","4","0","7","0","10040546"
"1","0","0","0","10040548","10040549","4","0","12","0","3","0","10040142"
"0","0","0","0","10040549","10040551","4","0","11","0","12","0","10040548"
"0","0","0","0","10040550","10040552","4","0","9","0","5","0","10040551"
"0","0","0","0","10040551","10040550","4","0","10","0","4","0","10040549"
"0","0","0","0","10040552","10040553","4","0","8","0","6","0","10040550"
"10001","0","0","0","10040553","10040554","4","0","7","0","7","0","10040552"
"2","0","0","0","10040554","10040555","4","0","6","0","2","0","10040553"
"1","0","0","0","10040555","10040556","4","0","5","0","2","0","10040554"
"0","0","0","0","10040556","10040146","4","0","4","0","12","0","10040555"
"2","0","0","0","10040557","10040558","4","0","49","0","2","0","10040171"
"1","0","0","0","10040558","10040560","4","0","48","0","2","0","10040557"
"1","0","0","0","10040559","10040561","4","0","46","0","2","0","10040560"
"2","0","0","0","10040560","10040559","4","0","47","0","14","0","10040558"
"0","0","0","0","10040561","10040562","4","0","45","0","4","0","10040559"
"2","0","0","0","10040562","10040563","4","0","44","0","3","0","10040561"
"10002","0","0","0","10040563","10040564","4","0","43","0","7","0","10040562"
"0","0","0","0","10040564","10040565","4","0","42","0","6","0","10040563"
"10003","0","0","0","10040565","10040175","4","0","41","0","7","0","10040564"
"10001","0","0","0","10040566","10040567","4","0","39","0","7","0","10040313"
"10001","0","0","0","10040567","10040568","4","0","38","0","11","0","10040566"
"10002","0","0","0","10040568","10040569","4","0","37","0","7","0","10040567"
"3","0","0","0","10040569","10040570","4","0","36","0","14","0","10040568"
"0","0","0","0","10040570","10040571","4","0","35","0","4","0","10040569"
"10003","0","0","0","10040571","10040572","4","0","34","0","7","0","10040570"
"0","0","0","0","10040572","10040573","4","0","33","0","6","0","10040571"
"10001","0","0","0","10040573","10040316","4","0","32","0","7","0","10040572"
"0","0","0","0","10050001","10050002","5","0","71","0","1","0","0"
"1","0","0","0","10050002","10050003","5","10050390","70","0","2","0","10050001"
"0","0","0","0","10050003","10050004","5","0","69","0","4","0","10050002"
"0","0","0","0","10050004","10050005","5","0","68","0","6","0","10050003"
"10001","0","0","0","10050005","10050006","5","0","67","0","7","0","10050004"
"2","0","0","0","10050006","10050595","5","0","66","0","2","0","10050005"
"0","0","0","0","10050063","10050064","5","0","11","0","4","0","10050834"
"2","0","0","0","10050064","10050515","5","0","10","0","3","0","10050063"
"10002","0","0","0","10050079","10050404","5","0","7","0","7","0","10050516"
"10003","0","0","0","10050083","10050084","5","0","3","0","7","0","10050406"
"0","0","0","0","10050084","10050085","5","0","2","0","12","0","10050083"
"0","0","0","0","10050085","10050086","5","0","1","0","6","0","10050084"
"0","0","0","0","10050086","10050087","5","0","0","0","13","0","10050085"
"2","0","0","0","10050087","10050088","5","0","74","0","2","0","10050086"
"0","0","0","0","10050088","10050089","5","0","73","0","4","0","10050087"
"10001","0","0","0","10050089","10050090","5","0","72","0","7","0","10050088"
"0","0","0","0","10050090","10050091","5","0","71","0","6","0","10050089"
"0","0","0","0","10050091","10050092","5","0","70","0","12","0","10050090"
"1","0","0","0","10050092","10050655","5","0","69","0","3","0","10050091"
"0","0","0","0","10050101","10050491","5","0","66","0","4","0","10050656"
"10002","0","0","0","10050127","10050128","5","0","46","0","7","0","10050837"
"0","10050567","0","0","10050128","10050838","5","0","45","0","6","10050561","10050127"
"2","0","0","0","10050146","10050659","5","0","42","0","3","0","10050564"
"10003","0","0","0","10050180","10050182","5","0","9","0","7","0","10050696"
"3","0","0","0","10050182","10050183","5","0","8","0","3","0","10050180"
"10001","0","0","0","10050183","10050697","5","0","7","0","11","0","10050182"
"0","0","0","0","10050186","10050187","5","0","4","0","6","0","10050840"
"3","0","0","0","10050187","10050188","5","0","3","0","14","0","10050186"
"10003","0","0","0","10050188","10050189","5","0","2","0","7","0","10050187"
"1","0","0","0","10050189","10050190","5","0","1","0","2","0","10050188"
"0","0","0","0","10050190","10050191","5","0","0","0","13","0","10050189"
"0","0","0","0","10050191","10050192","5","0","74","0","6","0","10050190"
"10001","0","0","0","10050192","10050698","5","0","73","0","7","0","10050191"
"10002","0","0","0","10050235","10050236","5","0","33","0","7","0","10050740"
"1","0","0","0","10050236","10050237","5","0","32","0","2","0","10050235"
"0","0","0","0","10050237","10050741","5","0","31","0","4","10050549","10050236"
"0","0","0","0","10050253","10050742","5","0","29","0","6","0","10050741"
"2","0","0","0","10050255","10050844","5","10050742","27","0","3","0","10050555"
"0","0","0","0","10050349","10050825","5","0","31","0","4","10050350","10050824"
"3","0","0","0","10050350","10050352","5","0","32","0","3","0","10050349"
"3","0","0","0","10050352","10050826","5","0","31","0","2","0","10050350"
"2","0","0","0","10050353","10050354","5","0","29","0","3","0","10050825"
"2","0","0","0","10050354","10050358","5","0","28","0","2","0","10050353"
"10003","0","0","0","10050356","10050357","5","0","29","0","7","0","10050826"
"3","0","0","0","10050357","10050358","5","0","28","0","3","0","10050356"
"0","0","0","0","10050358","10050359","5","10050357","27","0","6","0","10050354"
"0","0","0","0","10050359","10050360","5","0","26","0","5","0","10050358"
"0","0","0","0","10050360","10050361","5","0","25","0","4","0","10050359"
"3","0","0","0","10050361","10050848","5","0","24","0","2","0","10050360"
"1","0","0","0","10050363","10050364","5","0","22","0","2","0","10050848"
"3","0","0","0","10050364","10050365","5","0","21","0","14","0","10050363"
"0","0","0","0","10050365","10050366","5","0","20","0","4","0","10050364"
"0","0","0","0","10050366","10050367","5","0","19","0","5","0","10050365"
"2","0","0","0","10050367","10050849","5","0","18","0","3","0","10050366"
"1","0","0","0","10050369","10050370","5","0","16","0","2","0","10050849"
"0","0","0","0","10050370","10050827","5","0","15","0","4","0","10050369"
"3","0","0","0","10050382","10050383","5","0","4","0","3","0","10050828"
"0","0","0","0","10050383","10050829","5","0","3","0","6","0","10050382"
"1","0","0","0","10050385","10050386","5","0","1","0","2","0","10050829"
"0","0","0","0","10050386","10050387","5","0","0","0","13","0","10050385"
"0","0","0","0","10050387","10050388","5","0","74","0","6","0","10050386"
"0","0","0","0","10050388","10050389","5","0","73","0","4","0","10050387"
"2","0","0","0","10050389","10050390","5","0","72","0","3","0","10050388"
"0","0","0","0","10050390","10050002","5","0","71","0","12","0","10050389"
"1","0","0","10050654","10050404","10050405","5","10050582","6","0","2","0","10050079"
"3","0","0","0","10050405","10050406","5","0","5","0","3","0","10050404"
"10001","0","0","0","10050406","10050083","5","0","4","0","11","0","10050405"
"1","0","0","0","10050441","10050442","5","0","13","0","3","0","10050827"
"3","0","0","0","10050442","10050443","5","0","12","0","14","0","10050441"
"0","0","0","0","10050443","10050444","5","0","11","0","6","0","10050442"
"10001","0","0","0","10050444","10050445","5","0","10","0","7","0","10050443"
"10001","0","0","0","10050445","10050446","5","0","9","0","11","0","10050444"
"1","0","0","0","10050446","10050447","5","0","8","0","2","0","10050445"
"5","0","0","0","10050447","10050448","5","0","7","0","14","0","10050446"
"0","0","0","0","10050448","10050828","5","0","6","0","5","0","10050447"
"10001","0","0","0","10050473","10050737","5","0","38","0","11","0","10050843"
"5","0","0","0","10050491","10050492","5","0","65","0","14","0","10050101"
"10001","0","0","0","10050492","10050493","5","0","64","0","7","0","10050491"
"10001","0","0","0","10050493","10050852","5","0","63","0","11","0","10050492"
"0","0","0","0","10050495","10050496","5","0","61","0","5","0","10050852"
"2","0","0","0","10050496","10050497","5","0","60","0","3","0","10050495"
"2","0","0","0","10050497","10050498","5","0","59","0","2","0","10050496"
"4","0","0","0","10050498","10050499","5","0","58","0","14","0","10050497"
"0","0","0","0","10050499","10050500","5","0","57","0","6","0","10050498"
"0","0","0","0","10050500","10050501","5","0","56","0","4","0","10050499"
"10002","0","0","0","10050501","10050502","5","0","55","0","7","0","10050500"
"0","0","0","0","10050502","10050836","5","0","54","0","12","0","10050501"
"1","0","0","0","10050504","10050507","5","0","52","0","2","0","10050836"
"2","0","0","0","10050505","10050506","5","0","52","0","2","0","10050836"
"10001","0","0","0","10050506","10050508","5","0","51","0","11","0","10050505"
"10001","0","0","0","10050507","10050510","5","0","51","0","7","0","10050504"
"3","0","0","0","10050508","10050509","5","0","50","0","3","0","10050506"
"0","0","0","0","10050509","10050511","5","10050510","49","0","4","0","10050508"
"10003","0","0","0","10050510","10050509","5","0","50","0","7","0","10050507"
"3","0","0","0","10050511","10050837","5","0","48","0","14","0","10050509"
"1","10050583","0","0","10050515","10050516","5","0","9","0","2","10050576","10050064"
"0","0","0","0","10050516","10050079","5","0","8","0","6","0","10050515"
"4","0","0","0","10050529","10050530","5","0","28","0","14","0","10050639"
"1","0","0","0","10050530","10050531","5","0","27","0","3","0","10050529"
"10001","0","0","0","10050531","10050532","5","0","26","0","7","0","10050530"
"0","0","0","0","10050532","10050640","5","0","25","0","4","0","10050531"
"5","0","0","0","10050549","10050550","5","0","34","0","14","0","10050237"
"2","0","0","0","10050550","10050551","5","0","33","0","2","0","10050549"
"3","0","0","0","10050551","10050552","5","0","32","0","14","0","10050550"
"2","0","0","0","10050552","10050553","5","0","31","0","2","0","10050551"
"3","0","0","0","10050553","10050554","5","0","30","0","2","0","10050552"
"2","0","0","0","10050554","10050555","5","0","29","0","2","0","10050553"
"3","0","0","0","10050555","10050255","5","0","28","0","14","0","10050554"
"2","0","0","0","10050561","10050562","5","0","46","0","14","0","10050128"
"3","0","0","0","10050562","10050563","5","0","45","0","3","0","10050561"
"0","0","0","0","10050563","10050564","5","0","44","0","4","0","10050562"
"1","0","0","10050838","10050564","10050146","5","10050658","43","0","2","0","10050563"
"10002","0","0","0","10050567","10050574","5","0","46","0","7","0","10050128"
"10003","0","0","0","10050574","10050658","5","0","45","0","7","0","10050567"
"2","0","0","0","10050576","10050577","5","0","10","0","14","0","10050515"
"0","0","0","0","10050577","10050579","5","0","9","0","4","0","10050576"
"10003","0","0","0","10050579","10050582","5","0","8","0","7","0","10050577"
"4","0","0","0","10050582","10050404","5","0","7","0","14","0","10050579"
"0","0","0","0","10050583","10050851","5","0","10","0","4","0","10050515"
"1","0","0","0","10050595","10050596","5","0","65","0","2","0","10050006"
"0","0","0","0","10050596","10050597","5","0","64","0","5","0","10050595"
"0","0","0","0","10050597","10050830","5","0","63","0","4","0","10050596"
"10002","0","0","0","10050599","10050600","5","0","61","0","7","0","10050830"
"0","0","0","0","10050600","10050601","5","0","60","0","12","10050603","10050599"
"3","0","0","0","10050601","10050605","5","0","59","0","2","0","10050600"
"2","0","0","0","10050602","10050611","5","0","55","0","2","0","10050608"
"3","0","0","0","10050603","10050606","5","0","59","0","3","0","10050600"
"2","0","0","0","10050604","10050611","5","0","55","0","3","0","10050607"
"1","0","0","0","10050605","10050609","5","0","58","0","14","0","10050601"
"1","0","0","0","10050606","10050610","5","0","58","0","14","0","10050603"
"2","0","0","0","10050607","10050604","5","0","56","0","14","0","10050610"
"10003","0","0","0","10050608","10050602","5","0","56","0","7","0","10050609"
"0","0","0","0","10050609","10050608","5","0","57","0","4","0","10050605"
"0","0","0","0","10050610","10050607","5","0","57","0","6","0","10050606"
"0","0","0","0","10050611","10050850","5","10050604","54","0","4","0","10050602"
"0","0","0","0","10050614","10050615","5","0","51","0","6","0","10050831"
"0","0","0","0","10050615","10050616","5","0","50","0","5","0","10050614"
"0","0","0","0","10050616","10050617","5","0","49","0","4","0","10050615"
"6","0","0","0","10050617","10050618","5","0","48","0","14","0","10050616"
"1","0","0","0","10050618","10050619","5","0","47","0","2","0","10050617"
"2","0","0","0","10050619","10050620","5","0","46","0","3","0","10050618"
"0","0","0","0","10050620","10050621","5","0","45","0","4","0","10050619"
"10001","0","0","0","10050621","10050622","5","0","44","0","11","0","10050620"
"0","0","0","0","10050622","10050623","5","0","43","0","6","0","10050621"
"0","0","0","0","10050623","10050624","5","0","42","0","15","0","10050622"
"10001","0","0","0","10050624","10050625","5","0","41","0","11","0","10050623"
"10001","0","0","0","10050625","10050626","5","0","40","0","7","10050627","10050624"
"10002","0","0","0","10050626","10050632","5","0","39","0","7","0","10050625"
"2","0","0","0","10050627","10050628","5","0","39","0","14","0","10050625"
"2","0","0","0","10050628","10050629","5","0","38","0","3","0","10050627"
"3","0","0","0","10050629","10050630","5","0","37","0","3","0","10050628"
"0","0","0","0","10050630","10050633","5","10050631","36","0","4","0","10050629"
"10003","0","0","0","10050631","10050630","5","0","37","0","7","0","10050632"
"1","0","0","0","10050632","10050631","5","0","38","0","14","0","10050626"
"5","0","0","0","10050633","10050634","5","0","35","0","14","0","10050630"
"1","0","0","0","10050634","10050635","5","0","34","0","3","0","10050633"
"0","0","0","0","10050635","10050636","5","0","33","0","4","0","10050634"
"0","0","0","0","10050636","10050637","5","0","32","0","12","0","10050635"
"10001","0","0","0","10050637","10050638","5","0","31","0","7","0","10050636"
"3","0","0","0","10050638","10050639","5","0","30","0","2","0","10050637"
"10001","0","0","0","10050639","10050529","5","0","29","0","11","0","10050638"
"10050640","0","0","0","10050640","10050641","5","0","24","0","16","0","10050532"
"10002","0","0","0","10050641","10050832","5","0","23","0","7","0","10050640"
"2","0","0","0","10050643","10050644","5","0","21","0","2","0","10050832"
"0","0","0","0","10050644","10050645","5","0","20","0","4","0","10050643"
"10001","0","0","0","10050645","10050646","5","0","19","0","11","0","10050644"
"2","0","0","0","10050646","10050647","5","0","18","0","2","0","10050645"
"0","0","0","0","10050647","10050833","5","0","17","0","4","0","10050646"
"0","0","0","0","10050649","10050650","5","0","15","0","5","0","10050833"
"10003","0","0","0","10050650","10050835","5","0","14","0","7","0","10050649"
"0","0","0","0","10050653","10050654","5","0","8","0","4","0","10050851"
"0","0","0","0","10050654","10050404","5","0","7","0","15","0","10050653"
"0","0","0","0","10050655","10050656","5","0","68","0","15","0","10050092"
"2","0","0","0","10050656","10050101","5","0","67","0","2","0","10050655"
"0","0","0","0","10050658","10050564","5","0","44","0","5","0","10050574"
"10050659","0","0","0","10050659","10050660","5","0","41","0","16","0","10050146"
"1","0","0","0","10050660","10050661","5","0","40","0","2","0","10050659"
"3","0","0","0","10050661","10050662","5","0","39","0","14","0","10050660"
"0","0","0","0","10050662","10050663","5","0","38","0","5","0","10050661"
"2","0","0","0","10050663","10050664","5","0","37","0","3","0","10050662"
"0","0","0","0","10050664","10050665","5","0","36","0","4","0","10050663"
"2","0","0","0","10050665","10050666","5","0","35","0","2","0","10050664"
"0","0","0","0","10050666","10050839","5","0","34","0","6","0","10050665"
"2","0","0","0","10050668","10050670","5","0","32","0","14","0","10050839"
"0","0","0","0","10050670","10050671","5","0","31","0","4","0","10050668"
"10001","0","0","0","10050671","10050672","5","0","30","0","11","0","10050670"
"0","0","0","0","10050672","10050673","5","0","29","0","4","0","10050671"
"1","0","0","0","10050673","10050674","5","0","28","0","2","0","10050672"
"10001","0","0","0","10050674","10050675","5","0","27","0","7","0","10050673"
"3","0","0","0","10050675","10050676","5","0","26","0","3","0","10050674"
"6","0","0","0","10050676","10050677","5","0","25","0","14","0","10050675"
"0","0","0","0","10050677","10050678","5","0","24","0","12","0","10050676"
"10002","0","0","0","10050678","10050679","5","0","23","0","7","10050684","10050677"
"2","0","0","0","10050679","10050681","5","0","22","0","3","0","10050678"
"2","0","0","0","10050680","10050689","5","0","18","0","3","0","10050682"
"10003","0","0","0","10050681","10050683","5","0","21","0","7","0","10050679"
"10003","0","0","0","10050682","10050680","5","0","19","0","7","0","10050683"
"1","0","0","0","10050683","10050682","5","0","20","0","2","0","10050681"
"3","0","0","0","10050684","10050686","5","0","22","0","2","0","10050678"
"3","0","0","0","10050685","10050689","5","0","18","0","2","0","10050688"
"0","0","0","0","10050686","10050687","5","0","21","0","4","0","10050684"
"0","0","0","0","10050687","10050688","5","0","20","0","6","0","10050686"
"10001","0","0","0","10050688","10050685","5","0","19","0","11","0","10050687"
"10001","0","0","0","10050689","10050690","5","10050685","17","0","7","0","10050680"
"0","0","0","0","10050690","10050691","5","0","16","0","4","0","10050689"
"0","0","0","0","10050691","10050692","5","0","15","0","15","0","10050690"
"5","0","0","0","10050692","10050693","5","0","14","0","14","0","10050691"
"0","0","0","0","10050693","10050694","5","0","13","0","6","0","10050692"
"10001","0","0","0","10050694","10050695","5","0","12","0","11","0","10050693"
"2","0","0","0","10050695","10050696","5","0","11","0","2","0","10050694"
"0","0","0","0","10050696","10050180","5","0","10","0","4","0","10050695"
"0","0","0","0","10050697","10050840","5","0","6","0","4","0","10050183"
"4","0","0","0","10050698","10050699","5","0","72","0","14","0","10050192"
"0","0","0","0","10050699","10050700","5","0","71","0","4","0","10050698"
"1","0","0","0","10050700","10050701","5","0","70","0","2","0","10050699"
"10001","0","0","0","10050701","10050702","5","0","69","0","7","0","10050700"
"2","0","0","0","10050702","10050712","5","0","68","0","2","0","10050701"
"4","0","0","0","10050704","10050705","5","0","66","0","14","0","10050712"
"0","0","0","0","10050705","10050841","5","0","65","0","4","0","10050704"
"10001","0","0","0","10050707","10050708","5","0","63","0","7","0","10050841"
"2","0","0","0","10050708","10050713","5","0","62","0","2","0","10050707"
"3","0","0","0","10050710","10050711","5","0","60","0","14","0","10050713"
"10001","0","0","0","10050711","10050714","5","0","59","0","11","10050715","10050710"
"10001","0","0","0","10050712","10050704","5","0","67","0","11","0","10050702"
"0","0","0","0","10050713","10050710","5","0","61","0","12","0","10050708"
"1","0","0","0","10050714","10050717","5","0","58","0","3","0","10050711"
"0","0","0","0","10050715","10050716","5","0","58","0","4","0","10050711"
"2","0","0","0","10050716","10050719","5","0","57","0","2","0","10050715"
"0","0","0","0","10050717","10050718","5","0","57","0","12","0","10050714"
"4","0","0","0","10050718","10050720","5","0","56","0","14","0","10050717"
"3","0","0","0","10050719","10050720","5","0","56","0","3","0","10050716"
"0","0","0","0","10050720","10050721","5","10050719","55","0","4","0","10050718"
"0","0","0","0","10050721","10050722","5","0","54","0","5","0","10050720"
"1","0","0","0","10050722","10050723","5","0","53","0","3","0","10050721"
"10050723","0","0","0","10050723","10050724","5","0","52","0","16","0","10050722"
"2","0","0","0","10050724","10050725","5","0","51","0","14","0","10050723"
"10001","0","0","0","10050725","10050726","5","0","50","0","7","0","10050724"
"0","0","0","0","10050726","10050842","5","0","49","0","5","0","10050725"
"10002","0","0","0","10050728","10050729","5","0","47","0","7","0","10050842"
"2","0","0","0","10050729","10050730","5","0","46","0","2","0","10050728"
"0","0","0","0","10050730","10050731","5","0","45","0","4","0","10050729"
"3","0","0","0","10050731","10050732","5","0","44","0","14","0","10050730"
"0","0","0","0","10050732","10050733","5","0","43","0","6","0","10050731"
"1","0","0","0","10050733","10050734","5","0","42","0","3","0","10050732"
"10001","0","0","0","10050734","10050735","5","0","41","0","7","0","10050733"
"4","0","0","0","10050735","10050843","5","0","40","0","14","0","10050734"
"0","0","0","0","10050737","10050738","5","0","37","0","4","0","10050473"
"0","0","0","0","10050738","10050739","5","0","36","0","15","0","10050737"
"3","0","0","0","10050739","10050740","5","0","35","0","14","0","10050738"
"0","0","0","0","10050740","10050235","5","0","34","0","6","0","10050739"
"1","0","0","0","10050741","10050253","5","0","30","0","2","0","10050237"
"2","0","0","0","10050742","10050255","5","0","28","0","2","0","10050253"
"0","0","0","0","10050744","10050845","5","0","25","0","4","0","10050844"
"0","0","0","0","10050746","10050747","5","0","23","0","15","0","10050845"
"2","0","0","0","10050747","10050748","5","0","22","0","3","0","10050746"
"10001","0","0","0","10050748","10050749","5","0","21","0","11","0","10050747"
"0","0","0","0","10050749","10050750","5","0","20","0","4","0","10050748"
"0","0","0","0","10050750","10050751","5","0","19","0","5","0","10050749"
"2","0","0","0","10050751","10050752","5","0","18","0","2","0","10050750"
