43470b2ce8649168739e1dbfdea83c047eb3c0bc2e40101f0dd92627f3548382,496ca967e6a1aaf8754042b87e0a4b6db609be0910dbdd5ceac01dbdd78ae167,c40c9ad182ab9009c5e5f7618dfac9da46a8dcde18820165a26574bffc6a2330,87f6673e1cd878b1f25c97b6bcb372ecb7806972bd75023a7bb534cb7fad3921,fde545f96b4d2ec168c65c7ecabac5c7c0afdaf9cfbd9f55f71903e2d505c27a,11a54d834a39a579e17a39e31e85ed30caf4b9ac7add8a5c17a45f5b80116331,48615985064557ced1ba19043ac15a47a7f2a9c31bf2bf08ec4f6c59e2682a4e,74ba2529e45f470767d02d5d37cd8614e5ed25ebbe1b97d677a91531f0a4a359,b26c91eaa2eee7f1c2c67c5b4c7dfc01d5e68d9051652685fae1e6817ad2b57c,2d222b424393251327f568c4dd3abcf32b634d84259c3f7ce4363ca12dfd2ccf,cbd7f46c52b7b341c6683f46a6a5fd9197b310c754a790ebb649e6526a0a77f2,91cd042da33fc102a008c6700c68b6a2938bcbc9c25b810aaf385a1e8dd76ffe,b7ccb6cd8d9741b82a480848b04eae95dc509430ad6f59ea8d055e37874a0faf,3a5c18d2ba373d657520bb6fe855c9c60e77f81baac848840f088e410e39a52b,f121c3787172af2144aafd25c123faf9e5b9cd30b42de310bcdb0318cc1b98b7,aaa16fb7967c1a0917eeb13f6fdf89ba9af1088b13a8af08c823590185895e75,c255f3acafeefee5cefb3a102dedc8df0cae2d2fe8aba6599bda7afe34b1ef4a,5bb58278c8d3b251c88e00e033dac217744fdbcc6069dd5b86a72a596425babc,934218a3ed83d3c68276620bc1c33994003cb406e8882e2ee95c0aad268aada4,d4a41fe00f9c21166826b09b1238268bc2fc1526b7409947474dbe88db4e2525,d4b9d8f59589e74c8bef3832087e20cf111650bf5704c6463630eebd7ff848f4,743a29e71bab25e8c90957b69f3e876749f4d8f24079baf34932a15fd5bbb973,09b5f8da11c5f65efcdeeefc365894762a474d47ec38fa93bf61346291725170,bd4f559f48722210e791bdc479b3a8c7c0fda6c0125b259b9fea39f63a908401,bb80d1f0094d9ecc9cdc191c51f856c6d28baf4777ddd3ffcaa3d23830f7d67d,4f60feb101fb600a60bed46e23bdc6ef0238660b2d151eab5c27312bd8337fa5,7764b3e8a694a4ab3cb2872dccd418427df46e6ff9ba0097246baa4d93dd1d5c,ae61cfd0e010aabd75f786bc7321651d449917fd6732020fc7d0b9d507a4887b,3f0626efdee9d80cabc8575be9286342ee15b717660b69937ed876bbb29acffc,9b294be69fdb7e251a6434d9a4fd722c8b8ca7c8a116d126a00a51fdeb6b72e9,8f6e02e7e386ff13682143f8cbf83de49fbea1cd19304c6a64006f4642e01c9a,f0b656e8438382ece1f48ffd07e0e4db0a0e3a3575e4058ae4070cb913c15ff4,b51a8295e1b87e79b015bae3e73fd636a7afd1d64a076b0897a94ca821d0999b,bde3a247162035a6d7f4d60f143baedd3b50349f4069072f081c8e46d3e378cc,2b5edea2793585a5bb3c72634adcb0f93abe0dfd158c247fe9dedee35f55b321,2e27738c59537357cdfcd80dcbc89c95f5d26ac6786d05ca192b4a3cc93634e9,23b4c3bb3c871b022f715c1aeecc2226c3f85ba7feb44774949e88e12bccceaa,dfa3c37d24c7432fd521af6c49f23dee984fa31a39d03b4b82c4a582aa895ddb,2dd52e2976e97115f5c423bc9d93b8ce04a6e8f5000f7cf81baa32c7ba794cd0,d3e4ba95245cac23c8ef27327e235149160ab50bfb7533df3a0666d21f39d6be,0e7afa2db4161b0c2070560ac594ba165752748267b832b70040ca9a2d381d1f
"600120551","1","620030052","0","60","0","0","620390052","36","620290152","0","0","0","62001005","0","0","0","0","0","36","1468","2","62001007","0","55002","0","0","0","55002","1","0","61001004","1","0","0","0","1","600002702","0","0","0"
"600120561","1","620030053","0","60","0","0","620390053","36","620290153","0","0","0","62001005","0","0","0","0","0","36","1482","2","62001007","0","56002","0","0","0","56002","1","0","61001004","1","0","0","0","1","600002703","0","0","0"
"600120571","1","620030054","0","60","0","0","620390054","36","620290154","0","0","0","62001005","0","0","0","0","0","36","1488","2","62001007","0","57002","0","0","0","57002","1","0","61001004","1","0","0","0","1","600002704","0","0","0"
"600120581","1","620030055","0","60","0","0","620390055","36","620290155","0","0","0","62001005","0","0","0","0","0","36","1500","2","62001007","0","58002","0","0","0","58002","1","0","61001004","1","0","0","0","1","600002705","0","0","0"
"600120591","1","620030056","0","60","0","0","620390056","36","620290156","0","0","0","62001005","0","0","0","0","0","36","1528","2","62001007","0","59002","0","0","0","59002","1","0","61001004","1","0","0","0","1","600002706","0","0","0"
"600120601","1","620030057","0","60","0","0","620390057","36","620290157","0","0","0","62001005","0","0","0","0","0","36","1538","2","62001007","0","60002","0","0","0","60002","1","0","61001004","1","0","0","0","1","600002707","0","0","0"
"600120611","1","620030058","0","60","0","0","620390058","36","620290158","0","0","0","62001005","0","0","0","0","0","36","1558","2","62001007","0","61002","0","0","0","61002","1","0","61001004","1","0","0","0","1","600002708","0","0","0"
"600120621","1","620030059","0","60","0","0","620390059","36","620290159","0","0","0","62001005","0","0","0","0","0","36","1571","2","62001007","0","62002","0","0","0","62002","1","0","61001004","1","0","0","0","1","600002709","0","0","0"
"600120631","1","620030060","0","60","0","0","620390060","36","620290160","0","0","0","62001005","0","0","0","0","0","36","1587","2","62001007","0","63002","0","0","0","63002","1","0","61001004","1","0","0","0","1","600002710","0","0","0"
"600120641","1","620030061","0","60","0","0","620390061","36","620290161","0","0","0","62001005","0","0","0","0","0","36","1601","2","62001007","0","64002","0","0","0","64002","1","0","61001004","1","0","0","0","1","600002711","0","0","0"
"600120651","1","620030062","0","60","0","0","620390062","36","620290162","0","0","0","62001005","0","0","0","0","0","36","1611","2","62001007","0","65002","0","0","0","65002","1","0","61001004","1","0","0","0","1","600002712","0","0","0"
"600120661","1","620030063","0","60","0","0","620390063","36","620290163","0","0","0","62001005","0","0","0","0","0","36","1622","2","62001007","0","66002","0","0","0","66002","1","0","61001004","1","0","0","0","1","600002713","0","0","0"
"600120671","1","620030064","0","60","0","0","620390064","36","620290164","0","0","0","62001005","0","0","0","0","0","36","1631","2","62001007","0","67002","0","0","0","67002","1","0","61001004","1","0","0","0","1","600002714","0","0","0"
"600120681","1","620030065","0","60","0","0","620390065","36","620290165","0","0","0","62001005","0","0","0","0","0","36","1640","2","62001007","0","68002","0","0","0","68002","1","0","61001004","1","0","0","0","1","600002715","0","0","0"
"600120691","1","620030066","0","60","0","0","620390066","36","620290166","0","0","0","62001005","0","0","0","0","0","36","1652","2","62001007","0","69002","0","0","0","69002","1","0","61001004","1","0","0","0","1","600002716","0","0","0"
"600120232","1","620280019","0","100","0","0","620010018","72","620270020","0","101011","0","64001011","0","2","0","0","0","0","878","2","0","61361","23002","0","0","0","23002","1","0","10011003","0","0","4","0","2","600002719","0","0","0"
"600120242","1","620280020","0","100","0","0","620010019","72","620270021","0","101011","0","64001011","0","2","0","0","0","0","892","2","0","61361","24002","0","0","0","24002","1","0","10011003","0","0","4","0","2","600002720","0","0","0"
"600120252","1","620280021","0","100","0","0","620010020","72","620270022","0","101011","0","64001011","0","2","0","0","0","0","904","2","0","61361","25002","0","0","0","25002","1","0","10011003","0","0","4","0","2","600002721","0","0","0"
"600120262","1","620280022","0","100","0","0","620010021","72","620270023","0","101011","0","64001011","0","2","0","0","0","0","912","2","0","61361","26002","0","0","0","26002","1","0","10011003","0","0","4","0","2","600002722","0","0","0"
"600120272","1","620280023","0","100","0","0","620010022","72","620270024","0","101011","0","64001011","0","2","0","0","0","0","926","2","0","61361","27002","0","0","0","27002","1","0","10011004","0","0","4","0","2","600002723","0","0","0"
"600120282","1","620280024","0","100","0","0","620010023","72","620270025","0","101011","0","64001011","0","2","0","0","0","0","938","2","0","61361","28002","0","0","0","28002","1","0","10011004","0","0","4","0","2","600002724","0","0","0"
"600120292","1","620280025","0","100","0","0","620010024","72","620270026","0","101011","0","64001011","0","2","0","0","0","0","950","2","0","61361","29002","0","0","0","29002","1","0","10011004","0","0","4","0","2","600002725","0","0","0"
"600120302","1","620280026","0","100","0","0","620010025","72","620270027","0","101011","0","64001011","0","2","0","0","0","0","960","2","0","61361","30002","0","0","0","30002","1","0","10011004","0","0","4","0","2","600002726","0","0","0"
"600120312","1","620280027","0","100","0","0","620010026","72","620270028","0","101011","0","64001011","0","2","0","0","0","0","976","2","0","61361","31002","0","0","0","31002","1","0","10011004","0","0","4","0","2","600002727","0","0","0"
"600120322","1","620280028","0","100","0","0","620010027","72","620270029","0","101011","0","64001011","0","2","0","0","0","0","996","2","0","61361","32002","0","0","0","32002","1","0","10011004","0","0","4","0","2","600002728","0","0","0"
"600120332","1","620280029","0","100","0","0","620010028","72","620270030","0","101011","0","64001011","0","2","0","0","0","0","1024","2","0","61361","33002","0","0","0","33002","1","0","10011004","0","0","4","0","2","600002729","0","0","0"
"600120342","1","620280030","0","100","0","0","620010029","72","620270031","0","101011","0","64001011","0","2","0","0","0","0","1036","2","0","61361","34002","0","0","0","34002","1","0","10011004","0","0","4","0","2","600002730","0","0","0"
"600120352","1","620280031","0","100","0","0","620010030","72","620270032","0","101011","0","64001011","0","2","0","0","0","0","1044","2","0","61361","35002","0","0","0","35002","1","0","10011005","0","0","4","0","2","600002731","0","0","0"
"600120362","1","620280032","0","100","0","0","620010031","72","620270033","0","101011","0","64001011","0","2","0","0","0","0","1072","2","0","61361","36002","0","0","0","36002","1","0","10011005","0","0","4","0","2","600002732","0","0","0"
"600120372","1","620280033","0","100","0","0","620010032","72","620270034","0","101011","0","64001011","0","2","0","0","0","0","1086","2","0","61361","37002","0","0","0","37002","1","0","10011005","0","0","4","0","2","600002733","0","0","0"
"600120382","1","620280034","0","100","0","0","620010033","72","620270035","0","101011","0","64001011","0","2","0","0","0","0","1106","2","0","61361","38002","0","0","0","38002","1","0","10011005","0","0","4","0","2","600002734","0","0","0"
"600120392","1","620280035","0","100","0","0","620010034","72","620270036","0","101011","0","64001011","0","2","0","0","0","0","1126","2","0","61361","39002","0","0","0","39002","1","0","10011005","0","0","4","0","2","600002735","0","0","0"
"600120402","1","620280036","0","100","0","0","620010035","72","620270037","0","101011","0","64001011","0","2","0","0","0","0","1156","2","0","61361","40002","0","0","0","40002","1","0","10011005","0","0","4","0","2","600002736","0","0","0"
"600120412","1","620280037","0","100","0","0","620010036","72","620270038","0","101011","0","64001011","0","2","0","0","0","0","1164","2","0","61361","41002","0","0","0","41002","1","0","10011005","0","0","4","0","2","600002737","0","0","0"
"600120422","1","620280038","0","100","0","0","620010037","72","620270039","0","101011","0","64001011","0","2","0","0","0","0","1176","2","0","61361","42002","0","0","0","42002","1","0","10011006","0","0","4","0","2","600002738","0","0","0"
"600120432","1","620280039","0","100","0","0","620010038","72","620270040","0","101011","0","64001011","0","2","0","0","0","0","1210","2","0","61361","43002","0","0","0","43002","1","0","10011006","0","0","4","0","2","600002739","0","0","0"
"600120442","1","620280040","0","100","0","0","620010039","72","620270041","0","101011","0","64001011","0","2","0","0","0","0","1240","2","0","61361","44002","0","0","0","44002","1","0","10011006","0","0","4","0","2","600002740","0","0","0"
"600120452","1","620280041","0","100","0","0","620010040","72","620270042","0","101011","0","64001011","0","2","0","0","0","0","1270","2","0","61361","45002","0","0","0","45002","1","0","10011006","0","0","4","0","2","600002741","0","0","0"
"600120462","1","620280042","0","100","0","0","620010041","72","620270043","0","101011","0","64001011","0","2","0","0","0","0","1290","2","0","61361","46002","0","0","0","46002","1","0","10011006","0","0","4","0","2","600002742","0","0","0"
"600120472","1","620280043","0","100","0","0","620010042","72","620270044","0","101011","0","64001011","0","2","0","0","0","0","1300","2","0","61361","47002","0","0","0","47002","1","0","10011006","0","0","4","0","2","600002743","0","0","0"
"600120482","1","620280044","0","100","0","0","620010043","72","620270045","0","101011","0","64001011","0","2","0","0","0","0","1320","2","0","61361","48002","0","0","0","48002","1","0","10011006","0","0","4","0","2","600002744","0","0","0"
"600120492","1","620280045","0","100","0","0","620010044","72","620270046","0","101011","0","64001011","0","2","0","0","0","0","1346","2","0","61361","49002","0","0","0","49002","1","0","10011007","0","0","4","0","2","600002745","0","0","0"
"600120502","1","620280046","0","100","0","0","620010045","72","620270047","0","101011","0","64001011","0","2","0","0","0","0","1382","2","0","61361","50002","0","0","0","50002","1","0","10011007","0","0","4","0","2","600002746","0","0","0"
"600120512","1","620280047","0","100","0","0","620010046","72","620270048","0","101011","0","64001011","0","2","0","0","0","0","1398","2","0","61361","51002","0","0","0","51002","1","0","10011007","0","0","4","0","2","600002747","0","0","0"
"600120522","1","620280048","0","100","0","0","620010047","72","620270049","0","101011","0","64001011","0","2","0","0","0","0","1416","2","0","61361","52002","0","0","0","52002","1","0","10011007","0","0","4","0","2","600002748","0","0","0"
"600120532","1","620280049","0","100","0","0","620010048","72","620270050","0","101011","0","64001011","0","2","0","0","0","0","1440","2","0","61361","53002","0","0","0","53002","1","0","10011007","0","0","4","0","2","600002749","0","0","0"
"600120542","1","620280050","0","100","0","0","620010049","72","620270051","0","101011","0","64001011","0","2","0","0","0","0","1456","2","0","61361","54002","0","0","0","54002","1","0","10011007","0","0","4","0","2","600002750","0","0","0"
"600120552","1","620280051","0","100","0","0","620010050","72","620270052","0","101011","0","64001011","0","2","0","0","0","0","1468","2","0","61361","55002","0","0","0","55002","1","0","10011007","0","0","4","0","2","600002751","0","0","0"
"600120562","1","620280052","0","100","0","0","620010051","72","620270053","0","101011","0","64001011","0","2","0","0","0","0","1482","2","0","61361","56002","0","0","0","56002","1","0","10011007","0","0","4","0","2","600002752","0","0","0"
"600120572","1","620280053","0","100","0","0","620010052","72","620270054","0","101011","0","64001011","0","2","0","0","0","0","1488","2","0","61361","57002","0","0","0","57002","1","0","10011007","0","0","4","0","2","600002753","0","0","0"
"600120582","1","620280054","0","100","0","0","620010053","72","620270055","0","101011","0","64001011","0","2","0","0","0","0","1500","2","0","61361","58002","0","0","0","58002","1","0","10011007","0","0","4","0","2","600002754","0","0","0"
"600120592","1","620280055","0","100","0","0","620010054","72","620270056","0","101011","0","64001011","0","2","0","0","0","0","1528","2","0","61361","59002","0","0","0","59002","1","0","10011007","0","0","4","0","2","600002755","0","0","0"
"600120602","1","620280056","0","100","0","0","620010055","72","620270057","0","101011","0","64001011","0","2","0","0","0","0","1538","2","0","61361","60002","0","0","0","60002","1","0","10011007","0","0","4","0","2","600002756","0","0","0"
"600120612","1","620280057","0","100","0","0","620010056","72","620270058","0","101011","0","64001011","0","2","0","0","0","0","1558","2","0","61361","61002","0","0","0","61002","1","0","10011007","0","0","4","0","2","600002757","0","0","0"
"600120622","1","620280058","0","100","0","101011","620010057","15","620270059","4","101011","0","64001011","0","2","0","0","0","60","1571","2","10011006","61361","62002","0","0","0","62002","1","0","10011008","1","0","4","0","2","600002758","0","0","0"
"600120632","1","620280059","0","100","0","101011","620010058","15","620270060","4","101011","0","64001011","0","2","0","0","0","60","1587","2","10011006","61361","63002","0","0","0","63002","1","0","10011008","1","0","4","0","2","600002759","0","0","0"
"600120642","1","620280060","0","100","0","101011","620010059","15","620270061","4","101011","0","64001011","0","2","0","0","0","60","1601","2","10011006","61361","64002","0","0","0","64002","1","0","10011008","1","0","4","0","2","600002760","0","0","0"
"600120652","1","620280061","0","100","0","101011","620010060","15","620270062","4","101011","0","64001011","0","2","0","0","0","60","1611","2","10011006","61361","65002","0","0","0","65002","1","0","10011008","1","0","4","0","2","600002761","0","0","0"
"600120662","1","620280062","0","100","0","101011","620010061","15","620270063","4","101011","0","64001011","0","2","0","0","0","60","1622","2","10011006","61361","66002","0","0","0","66002","1","0","10011008","1","0","4","0","2","600002762","0","0","0"
"600120672","1","620280063","0","100","0","101011","620010062","15","620270064","4","101011","0","64001011","0","2","0","0","0","60","1631","2","10011006","61361","67002","0","0","0","67002","1","0","10011008","1","0","4","0","2","600002763","0","0","0"
"600120682","1","620280064","0","100","0","101011","620010063","15","620270065","4","101011","0","64001011","0","2","0","0","0","60","1640","2","10011006","61361","68002","0","0","0","68002","1","0","10011008","1","0","4","0","2","600002764","0","0","0"
"600120692","1","620280065","0","100","0","101011","620010064","15","620270066","4","101011","0","64001011","0","2","0","0","0","60","1652","2","10011007","61361","69002","0","0","0","69002","1","0","10011009","1","0","4","0","2","600002765","0","0","0"
"600120232","1","620060020","0","100","0","0","620300120","72","620230018","0","101011","0","64001011","0","2","0","0","0","0","878","2","0","61361","23002","0","0","0","23002","1","0","10011003","0","0","4","0","2","600002768","0","0","0"
"600120242","1","620060021","0","100","0","0","620300121","72","620230019","0","101011","0","64001011","0","2","0","0","0","0","892","2","0","61361","24002","0","0","0","24002","1","0","10011003","0","0","4","0","2","600002769","0","0","0"
"600120252","1","620060022","0","100","0","0","620300122","72","620230020","0","101011","0","64001011","0","2","0","0","0","0","904","2","0","61361","25002","0","0","0","25002","1","0","10011003","0","0","4","0","2","600002770","0","0","0"
"600120262","1","620060023","0","100","0","0","620300123","72","620230021","0","101011","0","64001011","0","2","0","0","0","0","912","2","0","61361","26002","0","0","0","26002","1","0","10011003","0","0","4","0","2","600002771","0","0","0"
"600120272","1","620060024","0","100","0","0","620300124","72","620230022","0","101011","0","64001011","0","2","0","0","0","0","926","2","0","61361","27002","0","0","0","27002","1","0","10011004","0","0","4","0","2","600002772","0","0","0"
"600120282","1","620060025","0","100","0","0","620300125","72","620230023","0","101011","0","64001011","0","2","0","0","0","0","938","2","0","61361","28002","0","0","0","28002","1","0","10011004","0","0","4","0","2","600002773","0","0","0"
"600120292","1","620060026","0","100","0","0","620300126","72","620230024","0","101011","0","64001011","0","2","0","0","0","0","950","2","0","61361","29002","0","0","0","29002","1","0","10011004","0","0","4","0","2","600002774","0","0","0"
"600120302","1","620060027","0","100","0","0","620300127","72","620230025","0","101011","0","64001011","0","2","0","0","0","0","960","2","0","61361","30002","0","0","0","30002","1","0","10011004","0","0","4","0","2","600002775","0","0","0"
"600120312","1","620060028","0","100","0","0","620300128","72","620230026","0","101011","0","64001011","0","2","0","0","0","0","976","2","0","61361","31002","0","0","0","31002","1","0","10011004","0","0","4","0","2","600002776","0","0","0"
"600120322","1","620060029","0","100","0","0","620300129","72","620230027","0","101011","0","64001011","0","2","0","0","0","0","996","2","0","61361","32002","0","0","0","32002","1","0","10011004","0","0","4","0","2","600002777","0","0","0"
"600120332","1","620060030","0","100","0","0","620300130","72","620230028","0","101011","0","64001011","0","2","0","0","0","0","1024","2","0","61361","33002","0","0","0","33002","1","0","10011004","0","0","4","0","2","600002778","0","0","0"
"600120342","1","620060031","0","100","0","0","620300131","72","620230029","0","101011","0","64001011","0","2","0","0","0","0","1036","2","0","61361","34002","0","0","0","34002","1","0","10011004","0","0","4","0","2","600002779","0","0","0"
"600120352","1","620060032","0","100","0","0","620300132","72","620230030","0","101011","0","64001011","0","2","0","0","0","0","1044","2","0","61361","35002","0","0","0","35002","1","0","10011005","0","0","4","0","2","600002780","0","0","0"
"600120362","1","620060033","0","100","0","0","620300133","72","620230031","0","101011","0","64001011","0","2","0","0","0","0","1072","2","0","61361","36002","0","0","0","36002","1","0","10011005","0","0","4","0","2","600002781","0","0","0"
"600120372","1","620060034","0","100","0","0","620300134","72","620230032","0","101011","0","64001011","0","2","0","0","0","0","1086","2","0","61361","37002","0","0","0","37002","1","0","10011005","0","0","4","0","2","600002782","0","0","0"
"600120382","1","620060035","0","100","0","0","620300135","72","620230033","0","101011","0","64001011","0","2","0","0","0","0","1106","2","0","61361","38002","0","0","0","38002","1","0","10011005","0","0","4","0","2","600002783","0","0","0"
"600120392","1","620060036","0","100","0","0","620300136","72","620230034","0","101011","0","64001011","0","2","0","0","0","0","1126","2","0","61361","39002","0","0","0","39002","1","0","10011005","0","0","4","0","2","600002784","0","0","0"
"600120402","1","620060037","0","100","0","0","620300137","72","620230035","0","101011","0","64001011","0","2","0","0","0","0","1156","2","0","61361","40002","0","0","0","40002","1","0","10011005","0","0","4","0","2","600002785","0","0","0"
"600120412","1","620060038","0","100","0","0","620300138","72","620230036","0","101011","0","64001011","0","2","0","0","0","0","1164","2","0","61361","41002","0","0","0","41002","1","0","10011005","0","0","4","0","2","600002786","0","0","0"
"600120422","1","620060039","0","100","0","0","620300139","72","620230037","0","101011","0","64001011","0","2","0","0","0","0","1176","2","0","61361","42002","0","0","0","42002","1","0","10011006","0","0","4","0","2","600002787","0","0","0"
"600120432","1","620060040","0","100","0","0","620300140","72","620230038","0","101011","0","64001011","0","2","0","0","0","0","1210","2","0","61361","43002","0","0","0","43002","1","0","10011006","0","0","4","0","2","600002788","0","0","0"
"600120442","1","620060041","0","100","0","0","620300141","72","620230039","0","101011","0","64001011","0","2","0","0","0","0","1240","2","0","61361","44002","0","0","0","44002","1","0","10011006","0","0","4","0","2","600002789","0","0","0"
"600120452","1","620060042","0","100","0","0","620300142","72","620230040","0","101011","0","64001011","0","2","0","0","0","0","1270","2","0","61361","45002","0","0","0","45002","1","0","10011006","0","0","4","0","2","600002790","0","0","0"
"600120462","1","620060043","0","100","0","0","620300143","72","620230041","0","101011","0","64001011","0","2","0","0","0","0","1290","2","0","61361","46002","0","0","0","46002","1","0","10011006","0","0","4","0","2","600002791","0","0","0"
"600120472","1","620060044","0","100","0","0","620300144","72","620230042","0","101011","0","64001011","0","2","0","0","0","0","1300","2","0","61361","47002","0","0","0","47002","1","0","10011006","0","0","4","0","2","600002792","0","0","0"
"600120482","1","620060045","0","100","0","0","620300145","72","620230043","0","101011","0","64001011","0","2","0","0","0","0","1320","2","0","61361","48002","0","0","0","48002","1","0","10011006","0","0","4","0","2","600002793","0","0","0"
"600120492","1","620060046","0","100","0","0","620300146","72","620230044","0","101011","0","64001011","0","2","0","0","0","0","1346","2","0","61361","49002","0","0","0","49002","1","0","10011007","0","0","4","0","2","600002794","0","0","0"
"600120502","1","620060047","0","100","0","0","620300147","72","620230045","0","101011","0","64001011","0","2","0","0","0","0","1382","2","0","61361","50002","0","0","0","50002","1","0","10011007","0","0","4","0","2","600002795","0","0","0"
"600120512","1","620060048","0","100","0","0","620300148","72","620230046","0","101011","0","64001011","0","2","0","0","0","0","1398","2","0","61361","51002","0","0","0","51002","1","0","10011007","0","0","4","0","2","600002796","0","0","0"
"600120522","1","620060049","0","100","0","0","620300149","72","620230047","0","101011","0","64001011","0","2","0","0","0","0","1416","2","0","61361","52002","0","0","0","52002","1","0","10011007","0","0","4","0","2","600002797","0","0","0"
"600120532","1","620060050","0","100","0","0","620300150","72","620230048","0","101011","0","64001011","0","2","0","0","0","0","1440","2","0","61361","53002","0","0","0","53002","1","0","10011007","0","0","4","0","2","600002798","0","0","0"
"600120542","1","620060051","0","100","0","0","620300151","72","620230049","0","101011","0","64001011","0","2","0","0","0","0","1456","2","0","61361","54002","0","0","0","54002","1","0","10011007","0","0","4","0","2","600002799","0","0","0"
"600120552","1","620060052","0","100","0","0","620300152","72","620230050","0","101011","0","64001011","0","2","0","0","0","0","1468","2","0","61361","55002","0","0","0","55002","1","0","10011007","0","0","4","0","2","600002800","0","0","0"
"600120562","1","620060053","0","100","0","0","620300153","72","620230051","0","101011","0","64001011","0","2","0","0","0","0","1482","2","0","61361","56002","0","0","0","56002","1","0","10011007","0","0","4","0","2","600002801","0","0","0"
"600120572","1","620060054","0","100","0","0","620300154","72","620230052","0","101011","0","64001011","0","2","0","0","0","0","1488","2","0","61361","57002","0","0","0","57002","1","0","10011007","0","0","4","0","2","600002802","0","0","0"
"600120582","1","620060055","0","100","0","0","620300155","72","620230053","0","101011","0","64001011","0","2","0","0","0","0","1500","2","0","61361","58002","0","0","0","58002","1","0","10011007","0","0","4","0","2","600002803","0","0","0"
"600120592","1","620060056","0","100","0","0","620300156","72","620230054","0","101011","0","64001011","0","2","0","0","0","0","1528","2","0","61361","59002","0","0","0","59002","1","0","10011007","0","0","4","0","2","600002804","0","0","0"
"600120602","1","620060057","0","100","0","0","620300157","72","620230055","0","101011","0","64001011","0","2","0","0","0","0","1538","2","0","61361","60002","0","0","0","60002","1","0","10011007","0","0","4","0","2","600002805","0","0","0"
"600120612","1","620060058","0","100","0","0","620300158","72","620230056","0","101011","0","64001011","0","2","0","0","0","0","1558","2","0","61361","61002","0","0","0","61002","1","0","10011007","0","0","4","0","2","600002806","0","0","0"
"600120622","1","620060059","0","100","0","101011","620300159","15","620230057","4","101011","0","64001011","0","2","0","0","0","60","1571","2","10011006","61361","62002","0","0","0","62002","1","0","10011008","1","0","4","0","2","600002807","0","0","0"
"600120632","1","620060060","0","100","0","101011","620300160","15","620230058","4","101011","0","64001011","0","2","0","0","0","60","1587","2","10011006","61361","63002","0","0","0","63002","1","0","10011008","1","0","4","0","2","600002808","0","0","0"
"600120642","1","620060061","0","100","0","101011","620300161","15","620230059","4","101011","0","64001011","0","2","0","0","0","60","1601","2","10011006","61361","64002","0","0","0","64002","1","0","10011008","1","0","4","0","2","600002809","0","0","0"
"600120652","1","620060062","0","100","0","101011","620300162","15","620230060","4","101011","0","64001011","0","2","0","0","0","60","1611","2","10011006","61361","65002","0","0","0","65002","1","0","10011008","1","0","4","0","2","600002810","0","0","0"
"600120662","1","620060063","0","100","0","101011","620300163","15","620230061","4","101011","0","64001011","0","2","0","0","0","60","1622","2","10011006","61361","66002","0","0","0","66002","1","0","10011008","1","0","4","0","2","600002811","0","0","0"
"600120672","1","620060064","0","100","0","101011","620300164","15","620230062","4","101011","0","64001011","0","2","0","0","0","60","1631","2","10011006","61361","67002","0","0","0","67002","1","0","10011008","1","0","4","0","2","600002812","0","0","0"
"600120682","1","620060065","0","100","0","101011","620300165","15","620230063","4","101011","0","64001011","0","2","0","0","0","60","1640","2","10011006","61361","68002","0","0","0","68002","1","0","10011008","1","0","4","0","2","600002813","0","0","0"
"600120692","1","620060066","0","100","0","101011","620300166","15","620230064","4","101011","0","64001011","0","2","0","0","0","60","1652","2","10011007","61361","69002","0","0","0","69002","1","0","10011009","1","0","4","0","2","600002814","0","0","0"
"600120232","1","620050020","0","100","0","0","620380020","72","620190018","0","101011","0","64001011","0","2","0","0","0","0","878","2","0","61361","23002","0","0","0","23002","1","0","10011003","0","0","4","0","2","600002817","0","0","0"
"600120242","1","620050021","0","100","0","0","620380021","72","620190019","0","101011","0","64001011","0","2","0","0","0","0","892","2","0","61361","24002","0","0","0","24002","1","0","10011003","0","0","4","0","2","600002818","0","0","0"
"600120252","1","620050022","0","100","0","0","620380022","72","620190020","0","101011","0","64001011","0","2","0","0","0","0","904","2","0","61361","25002","0","0","0","25002","1","0","10011003","0","0","4","0","2","600002819","0","0","0"
"600120262","1","620050023","0","100","0","0","620380023","72","620190021","0","101011","0","64001011","0","2","0","0","0","0","912","2","0","61361","26002","0","0","0","26002","1","0","10011003","0","0","4","0","2","600002820","0","0","0"
"600120272","1","620050024","0","100","0","0","620380024","72","620190022","0","101011","0","64001011","0","2","0","0","0","0","926","2","0","61361","27002","0","0","0","27002","1","0","10011004","0","0","4","0","2","600002821","0","0","0"
"600120282","1","620050025","0","100","0","0","620380025","72","620190023","0","101011","0","64001011","0","2","0","0","0","0","938","2","0","61361","28002","0","0","0","28002","1","0","10011004","0","0","4","0","2","600002822","0","0","0"
"600120292","1","620050026","0","100","0","0","620380026","72","620190024","0","101011","0","64001011","0","2","0","0","0","0","950","2","0","61361","29002","0","0","0","29002","1","0","10011004","0","0","4","0","2","600002823","0","0","0"
"600120302","1","620050027","0","100","0","0","620380027","72","620190025","0","101011","0","64001011","0","2","0","0","0","0","960","2","0","61361","30002","0","0","0","30002","1","0","10011004","0","0","4","0","2","600002824","0","0","0"
"600120312","1","620050028","0","100","0","0","620380028","72","620190026","0","101011","0","64001011","0","2","0","0","0","0","976","2","0","61361","31002","0","0","0","31002","1","0","10011004","0","0","4","0","2","600002825","0","0","0"
