3b3e6b57fab0ffa6d6a7b526a244a17c2d1a79ee736ee7dbe72e3ff9a95b9fbc,3c07a8867883e4d6085a938371939190d154201be1126f267be78112535c7c3d,a6de93001d2f8ad6d5d2e410e87b44b23d34ccc82d0e265a938ecb2ae621d5b3,3f327ed408f5428c8ffbe298632f952a93fbd78d10e9f18d452651240e071d29,7939122e1f9b9bab76c2b801ee64e784495a336f0e6d90bd7be97f7d0a09501f,a034bc229773ec3d43df7d101063637be0e2bc0e25910cfedadeb2b003519795,bc2c6701fea14fc3e985e08f7486633dcc36a352f0c14aa30b51ad7a4a26c9e7,04a74a45bfe0820845e6f1c6e87bfacdd612554f7ed82169b24b23aa634d97af,946d5f7575ee5d2924bf65c42a111def64b6d3d53e92a8a601338270a0a54b35,29d6023e52faddd90e718e28b80c4a2ce27abd49043dc6bd66236fd62c4a190a,09a48c2a08bbe0c83216e4834369ffc9b26e99b3b8eb3b99081301c1fae90e8d,e27bbe13dc7d125bdd0e4d64bc38160175521c587167d635b04787f45648df62,085ee1161db3c64ac9f01ff434dcbd0b98bf6020d5a4ba7339998901c1f4ee5a,5f9411df164892908471a21e87665b77ad908fb0456391a1dbe6cb6b5202c233,05b2baab2a9ce6b4ac86291ad9dcc4a268dd0506d89331a18d21e81b7a635306,ea363810bdefa7ab30a8a54eec2520875f0bcbc12073c1d8dfade51ae6b6f06f,7e16e4182c70d4b3ec9ee2052462e1f60008251d7a05731b95a74bb2a6ee36d5,bcb29816cf81d4d97b7a7bbaadab0d0ef164f8cf36ce2b6906b3ed20fa70cf7c,2d1382a14820af2173cb61bed4df68e02f41d52d2334292e12cf58d7b70efd5a,7ec9234fbfc4135531bbce9ca62337fb658271d0b006ce0ad44c1a971261bd62,32d756379917cd482d8bc37afc5d6dbb9af9d2fb8e48d3a45d8c7f2e358712f9,7ea0cfe980f9c0502d7646c61f9d37f0ea59257b1837ce803afcc766dd7c83c3,268178fea3ea442bf710deb60d9d7fcdc0e297b462ff0ab42466466d0c789362,c3c6db95b46ecbce510b64178bc9aa8336141c001709ba3296b130b9001ee20a,d82b46e2f7b3cf7485d6c9039343027cbabe0b831874bba2ff404f36e867be5f,b3edd495b3ea153acb0d616465c215a52798b31cb9e639075c09a773f44f4023,b571baab1a0361cd9ebaf1a0ad79d05d1e7086c0af0225bbd7656f9a9df0a860,a8227afa12ecb31bb9b14c7adfa3861172b97864b4ab18b9c3097694916b48c4,8d73b91c0fc379aeee94cfb9f1b2351cab7d0e343e77532bf3894dcc41781f90,91cfe2995fea1775d56fdac5e66110e0cf6af1cdac59ac8f577a4ff934e8ad84,02e42a58b3dee425ac0f69d4a50b098b84f4881ef865b61e20534a21f7f84be0,d476972cdc3e53a4b7b7eb0ebe61bf8c92cb110806a42d26f417fadef193ed91,43c35508f26e12ad40a13754b1e4a4df46173f8f5ceef9afcfbfde6e37b625b1,395c246072a945aa65ff0fd2f221db9b116096d9b0e339143aed886c8d6b4ad4,47909f00e4ae9dc0126edc1abfeedbe9162875744bed9c28723359b0684b1b24,3e70fb376f5cfaaf3a9f0629aad25052253b463145612c9d93b53140f5df78e4,8bc1ab676cc9150e1a82ccbb2bb165866962b656c9a968fb49dc587c878ce641,ea3b59e6b8dcc225933f1ff65987b90d53344a1ff8d90b861c5cfafd076aa411,b638dbdba55fa5d1b5d89009adda8b795c5e402ef52e1aa08248e760f58009f7
"1004210","10","1","0.06","10410102","1041","1.6","710051","1004206","10410101","2","1004207","401050121","0","10410103","1004107","1004109","1.8","401050131","1.6","4","401050141","1.9","1004106","4","0","1001303","2","401050151","169","1004110","1004208","10410105","1004108","401050111","1000000","2","1004209","10410104"
"1004210","30","1","0.06","10410102","1041","2","710051","1004206","10410101","2","1004207","401050171","0","10410103","1004107","1004109","2.4","401050181","2","11","401050191","2.4","1004106","11","0","1001303","2.6","401050201","170","1004110","1004208","10410105","1004108","401050161","1000000","3","1004209","10410104"
"1004210","40","1","0.06","10410102","1041","3.5","710051","1004206","10410101","2","1004207","401050221","0","10410103","1004107","1004109","3.7","401050231","3.5","31","401050241","3.8","1004106","31","0","1001303","4","401050251","171","1004110","1004208","10410105","1004108","401050211","1000000","4","1004209","10410104"
"1004210","-1","1","0.06","10410102","1041","3.5","710051","1004206","10410101","2","1004207","401050271","0","10410103","1004107","1004109","3.7","401050281","3.5","41","401050291","3.8","1004106","41","0","1001303","4","401050301","172","1004110","1004208","10410105","1004108","401050261","1000000","5","1004209","10410104"
"1004205","1","1","0.03","10420102","1042","1.2","710061","1004201","10420101","1","1004202","401050471","0","10420103","1004102","1004104","1.3","401050481","1.2","1","401050491","1.4","1004101","1","0","1001301","1.5","401050501","173","1004105","1004203","10420105","1004103","401050461","1000000","1","1004204","10420104"
"1004210","3","1","0.03","10420102","1042","1.2","710061","1004206","10420101","1","1004207","401050471","0","10420103","1004107","1004109","1.3","401050481","1.2","2","401050491","1.4","1004106","2","0","1001303","1.5","401050501","174","1004110","1004208","10420105","1004108","401050461","1000000","1","1004209","10420104"
"1004210","10","1","0.06","10420102","1042","1.6","710061","1004206","10420101","2","1004207","401050521","0","10420103","1004107","1004109","1.8","401050531","1.6","4","401050541","1.9","1004106","4","0","1001303","2","401050551","175","1004110","1004208","10420105","1004108","401050511","1000000","2","1004209","10420104"
"1004210","30","1","0.06","10420102","1042","2","710061","1004206","10420101","2","1004207","401050571","0","10420103","1004107","1004109","2.4","401050581","2","11","401050591","2.4","1004106","11","0","1001303","2.6","401050601","176","1004110","1004208","10420105","1004108","401050561","1000000","3","1004209","10420104"
"1004210","40","1","0.06","10420102","1042","3.5","710061","1004206","10420101","2","1004207","401050621","0","10420103","1004107","1004109","3.7","401050631","3.5","31","401050641","3.8","1004106","31","0","1001303","4","401050651","177","1004110","1004208","10420105","1004108","401050611","1000000","4","1004209","10420104"
"1004210","-1","1","0.06","10420102","1042","3.5","710061","1004206","10420101","2","1004207","401050671","0","10420103","1004107","1004109","3.7","401050681","3.5","41","401050691","3.8","1004106","41","0","1001303","4","401050701","178","1004110","1004208","10420105","1004108","401050661","1000000","5","1004209","10420104"
"1004205","1","1","0.03","10430102","1043","1.2","710071","1004201","10430101","1","1004202","401050871","0","10430103","1004102","1004104","1.3","401050881","1.2","1","401050891","1.4","1004101","1","0","1001301","1.5","401050901","179","1004105","1004203","10430105","1004103","401050861","1000000","1","1004204","10430104"
"1004210","3","1","0.03","10430102","1043","1.2","710071","1004206","10430101","1","1004207","401050871","0","10430103","1004107","1004109","1.3","401050881","1.2","2","401050891","1.4","1004106","2","0","1001303","1.5","401050901","180","1004110","1004208","10430105","1004108","401050861","1000000","1","1004209","10430104"
"1004210","10","1","0.06","10430102","1043","1.6","710071","1004206","10430101","2","1004207","401050921","0","10430103","1004107","1004109","1.8","401050931","1.6","4","401050941","1.9","1004106","4","0","1001303","2","401050951","181","1004110","1004208","10430105","1004108","401050911","1000000","2","1004209","10430104"
"1004210","30","1","0.06","10430102","1043","2","710071","1004206","10430101","2","1004207","401050971","0","10430103","1004107","1004109","2.4","401050981","2","11","401050991","2.4","1004106","11","0","1001303","2.6","401051001","182","1004110","1004208","10430105","1004108","401050961","1000000","3","1004209","10430104"
"1004210","40","1","0.06","10430102","1043","3.5","710071","1004206","10430101","2","1004207","401051021","0","10430103","1004107","1004109","3.7","401051031","3.5","31","401051041","3.8","1004106","31","0","1001303","4","401051051","183","1004110","1004208","10430105","1004108","401051011","1000000","4","1004209","10430104"
"1004210","-1","1","0.06","10430102","1043","3.5","710071","1004206","10430101","2","1004207","401051071","0","10430103","1004107","1004109","3.7","401051081","3.5","41","401051091","3.8","1004106","41","0","1001303","4","401051101","184","1004110","1004208","10430105","1004108","401051061","1000000","5","1004209","10430104"
"1004205","1","1","0.03","10440102","1044","1.2","710081","1004201","10440101","1","1004202","401051271","0","10440103","1004102","1004104","1.3","401051281","1.2","1","401051291","1.4","1004101","1","0","1001301","1.5","401051301","185","1004105","1004203","10440105","1004103","401051261","1000000","1","1004204","10440104"
"1004210","3","1","0.03","10440102","1044","1.2","710081","1004206","10440101","1","1004207","401051271","0","10440103","1004107","1004109","1.3","401051281","1.2","2","401051291","1.4","1004106","2","0","1001303","1.5","401051301","186","1004110","1004208","10440105","1004108","401051261","1000000","1","1004209","10440104"
"1004210","10","1","0.06","10440102","1044","1.6","710081","1004206","10440101","2","1004207","401051321","0","10440103","1004107","1004109","1.8","401051331","1.6","4","401051341","1.9","1004106","4","0","1001303","2","401051351","187","1004110","1004208","10440105","1004108","401051311","1000000","2","1004209","10440104"
"1004210","30","1","0.06","10440102","1044","2","710081","1004206","10440101","2","1004207","401051371","0","10440103","1004107","1004109","2.4","401051381","2","11","401051391","2.4","1004106","11","0","1001303","2.6","401051401","188","1004110","1004208","10440105","1004108","401051361","1000000","3","1004209","10440104"
"1004210","40","1","0.06","10440102","1044","3.5","710081","1004206","10440101","2","1004207","401051421","0","10440103","1004107","1004109","3.7","401051431","3.5","31","401051441","3.8","1004106","31","0","1001303","4","401051451","189","1004110","1004208","10440105","1004108","401051411","1000000","4","1004209","10440104"
"1004210","-1","1","0.06","10440102","1044","3.5","710081","1004206","10440101","2","1004207","401051471","0","10440103","1004107","1004109","3.7","401051481","3.5","41","401051491","3.8","1004106","41","0","1001303","4","401051501","190","1004110","1004208","10440105","1004108","401051461","1000000","5","1004209","10440104"
"1004205","1","1","0.03","10450102","1045","1.2","710091","1004201","10450101","1","1004202","401051671","0","10450103","1004102","1004104","1.3","401051681","1.2","1","401051691","1.4","1004101","1","0","1001301","1.5","401051701","191","1004105","1004203","10450105","1004103","401051661","1000000","1","1004204","10450104"
"1004210","3","1","0.03","10450102","1045","1.2","710091","1004206","10450101","1","1004207","401051671","0","10450103","1004107","1004109","1.3","401051681","1.2","2","401051691","1.4","1004106","2","0","1001303","1.5","401051701","192","1004110","1004208","10450105","1004108","401051661","1000000","1","1004209","10450104"
"1004210","10","1","0.06","10450102","1045","1.6","710091","1004206","10450101","2","1004207","401051721","0","10450103","1004107","1004109","1.8","401051731","1.6","4","401051741","1.9","1004106","4","0","1001303","2","401051751","193","1004110","1004208","10450105","1004108","401051711","1000000","2","1004209","10450104"
"1004210","30","1","0.06","10450102","1045","2","710091","1004206","10450101","2","1004207","401051771","0","10450103","1004107","1004109","2.4","401051781","2","11","401051791","2.4","1004106","11","0","1001303","2.6","401051801","194","1004110","1004208","10450105","1004108","401051761","1000000","3","1004209","10450104"
"1004210","40","1","0.06","10450102","1045","3.5","710091","1004206","10450101","2","1004207","401051821","0","10450103","1004107","1004109","3.7","401051831","3.5","31","401051841","3.8","1004106","31","0","1001303","4","401051851","195","1004110","1004208","10450105","1004108","401051811","1000000","4","1004209","10450104"
"1004210","-1","1","0.06","10450102","1045","3.5","710091","1004206","10450101","2","1004207","401051871","0","10450103","1004107","1004109","3.7","401051881","3.5","41","401051891","3.8","1004106","41","0","1001303","4","401051901","196","1004110","1004208","10450105","1004108","401051861","1000000","5","1004209","10450104"
"1004205","1","1","0.03","10460102","1046","1.2","710101","1004201","10460101","1","1004202","401052071","0","10460103","1004102","1004104","1.3","401052081","1.2","1","401052091","1.4","1004101","1","0","1001301","1.5","401052101","197","1004105","1004203","10460105","1004103","401052061","1000000","1","1004204","10460104"
"1004210","3","1","0.03","10460102","1046","1.2","710101","1004206","10460101","1","1004207","401052071","0","10460103","1004107","1004109","1.3","401052081","1.2","2","401052091","1.4","1004106","2","0","1001303","1.5","401052101","198","1004110","1004208","10460105","1004108","401052061","1000000","1","1004209","10460104"
"1004210","10","1","0.06","10460102","1046","1.6","710101","1004206","10460101","2","1004207","401052121","0","10460103","1004107","1004109","1.8","401052131","1.6","4","401052141","1.9","1004106","4","0","1001303","2","401052151","199","1004110","1004208","10460105","1004108","401052111","1000000","2","1004209","10460104"
"1004210","30","1","0.06","10460102","1046","2","710101","1004206","10460101","2","1004207","401052171","0","10460103","1004107","1004109","2.4","401052181","2","11","401052191","2.4","1004106","11","0","1001303","2.6","401052201","200","1004110","1004208","10460105","1004108","401052161","1000000","3","1004209","10460104"
"1004210","38","1","0.06","10460102","1046","3.5","710101","1004206","10460101","2","1004207","401052221","0","10460103","1004107","1004109","3.7","401052231","3.5","31","401052241","3.8","1004106","31","0","1001303","4","401052251","201","1004110","1004208","10460105","1004108","401052211","1000000","4","1004209","10460104"
"1004210","-1","1","0.06","10460102","1046","3.5","710101","1004206","10460101","2","1004207","401052271","0","10460103","1004107","1004109","3.7","401052281","3.5","39","401052291","3.8","1004106","39","0","1001303","4","401052301","202","1004110","1004208","10460105","1004108","401052261","1000000","5","1004209","10460104"
"1004205","1","1","0.03","10470102","1047","1.2","710111","1004201","10470101","1","1004202","401052471","0","10470103","1004102","1004104","1.3","401052481","1.2","1","401052491","1.4","1004101","1","0","1001301","1.5","401052501","203","1004105","1004203","10470105","1004103","401052461","1000000","1","1004204","10470104"
"1004210","3","1","0.03","10470102","1047","1.2","710111","1004206","10470101","1","1004207","401052471","0","10470103","1004107","1004109","1.3","401052481","1.2","2","401052491","1.4","1004106","2","0","1001303","1.5","401052501","204","1004110","1004208","10470105","1004108","401052461","1000000","1","1004209","10470104"
"1004210","10","1","0.06","10470102","1047","1.6","710111","1004206","10470101","2","1004207","401052521","0","10470103","1004107","1004109","1.8","401052531","1.6","4","401052541","1.9","1004106","4","0","1001303","2","401052551","205","1004110","1004208","10470105","1004108","401052511","1000000","2","1004209","10470104"
"1004210","30","1","0.06","10470102","1047","2","710111","1004206","10470101","2","1004207","401052571","0","10470103","1004107","1004109","2.4","401052581","2","11","401052591","2.4","1004106","11","0","1001303","2.6","401052601","206","1004110","1004208","10470105","1004108","401052561","1000000","3","1004209","10470104"
"1004210","38","1","0.06","10470102","1047","3.5","710111","1004206","10470101","2","1004207","401052621","0","10470103","1004107","1004109","3.7","401052631","3.5","31","401052641","3.8","1004106","31","0","1001303","4","401052651","207","1004110","1004208","10470105","1004108","401052611","1000000","4","1004209","10470104"
"1004210","-1","1","0.06","10470102","1047","3.5","710111","1004206","10470101","2","1004207","401052671","0","10470103","1004107","1004109","3.7","401052681","3.5","39","401052691","3.8","1004106","39","0","1001303","4","401052701","208","1004110","1004208","10470105","1004108","401052661","1000000","5","1004209","10470104"
"1004205","1","1","0.03","10480102","1048","1.2","710121","1004201","10480101","1","1004202","401052871","0","10480103","1004102","1004104","1.3","401052881","1.2","1","401052891","1.4","1004101","1","0","1001301","1.5","401052901","209","1004105","1004203","10480105","1004103","401052861","1000000","1","1004204","10480104"
"1004210","3","1","0.03","10480102","1048","1.2","710121","1004206","10480101","1","1004207","401052871","0","10480103","1004107","1004109","1.3","401052881","1.2","2","401052891","1.4","1004106","2","0","1001303","1.5","401052901","210","1004110","1004208","10480105","1004108","401052861","1000000","1","1004209","10480104"
"1004210","10","1","0.06","10480102","1048","1.6","710121","1004206","10480101","2","1004207","401052921","0","10480103","1004107","1004109","1.8","401052931","1.6","4","401052941","1.9","1004106","4","0","1001303","2","401052951","211","1004110","1004208","10480105","1004108","401052911","1000000","2","1004209","10480104"
"1004210","30","1","0.06","10480102","1048","2","710121","1004206","10480101","2","1004207","401052971","0","10480103","1004107","1004109","2.4","401052981","2","11","401052991","2.4","1004106","11","0","1001303","2.6","401053001","212","1004110","1004208","10480105","1004108","401052961","1000000","3","1004209","10480104"
"1004210","38","1","0.06","10480102","1048","3.5","710121","1004206","10480101","2","1004207","401053021","0","10480103","1004107","1004109","3.7","401053031","3.5","31","401053041","3.8","1004106","31","0","1001303","4","401053051","213","1004110","1004208","10480105","1004108","401053011","1000000","4","1004209","10480104"
"1004210","-1","1","0.06","10480102","1048","3.5","710121","1004206","10480101","2","1004207","401053071","0","10480103","1004107","1004109","3.7","401053081","3.5","39","401053091","3.8","1004106","39","0","1001303","4","401053101","214","1004110","1004208","10480105","1004108","401053061","1000000","5","1004209","10480104"
"1004205","1","1","0.03","10490102","1049","1.2","710011","1004201","10490101","1","1004202","401053271","0","10490103","1004102","1004104","1.3","401053281","1.2","1","401053291","1.4","1004101","1","0","1001301","1.5","401053301","215","1004105","1004203","10490105","1004103","401053261","1000000","1","1004204","10490104"
"1004210","3","1","0.03","10490102","1049","1.2","710011","1004206","10490101","1","1004207","401053271","0","10490103","1004107","1004109","1.3","401053281","1.2","2","401053291","1.4","1004106","2","0","1001303","1.5","401053301","216","1004110","1004208","10490105","1004108","401053261","1000000","1","1004209","10490104"
"1004210","10","1","0.06","10490102","1049","1.6","710011","1004206","10490101","2","1004207","401053321","0","10490103","1004107","1004109","1.8","401053331","1.6","4","401053341","1.9","1004106","4","0","1001303","2","401053351","217","1004110","1004208","10490105","1004108","401053311","1000000","2","1004209","10490104"
"1004210","30","1","0.06","10490102","1049","2","710011","1004206","10490101","2","1004207","401053371","0","10490103","1004107","1004109","2.4","401053381","2","11","401053391","2.4","1004106","11","0","1001303","2.6","401053401","218","1004110","1004208","10490105","1004108","401053361","1000000","3","1004209","10490104"
"1004210","38","1","0.06","10490102","1049","3.5","710011","1004206","10490101","2","1004207","401053421","0","10490103","1004107","1004109","3.7","401053431","3.5","31","401053441","3.8","1004106","31","0","1001303","4","401053451","219","1004110","1004208","10490105","1004108","401053411","1000000","4","1004209","10490104"
"1004210","-1","1","0.06","10490102","1049","3.5","710011","1004206","10490101","2","1004207","401053471","0","10490103","1004107","1004109","3.7","401053481","3.5","39","401053491","3.8","1004106","39","0","1001303","4","401053501","220","1004110","1004208","10490105","1004108","401053461","1000000","5","1004209","10490104"
"1004205","1","1","0.03","10500102","1050","1.2","710021","1004201","10500101","1","1004202","401053671","0","10500103","1004102","1004104","1.3","401053681","1.2","1","401053691","1.4","1004101","1","0","1001301","1.5","401053701","221","1004105","1004203","10500105","1004103","401053661","1000000","1","1004204","10500104"
"1004210","3","1","0.03","10500102","1050","1.2","710021","1004206","10500101","1","1004207","401053671","0","10500103","1004107","1004109","1.3","401053681","1.2","2","401053691","1.4","1004106","2","0","1001303","1.5","401053701","222","1004110","1004208","10500105","1004108","401053661","1000000","1","1004209","10500104"
"1004210","10","1","0.06","10500102","1050","1.6","710021","1004206","10500101","2","1004207","401053721","0","10500103","1004107","1004109","1.8","401053731","1.6","4","401053741","1.9","1004106","4","0","1001303","2","401053751","223","1004110","1004208","10500105","1004108","401053711","1000000","2","1004209","10500104"
"1004210","30","1","0.06","10500102","1050","2","710021","1004206","10500101","2","1004207","401053771","0","10500103","1004107","1004109","2.4","401053781","2","11","401053791","2.4","1004106","11","0","1001303","2.6","401053801","224","1004110","1004208","10500105","1004108","401053761","1000000","3","1004209","10500104"
"1004210","38","1","0.06","10500102","1050","3.5","710021","1004206","10500101","2","1004207","401053821","0","10500103","1004107","1004109","3.7","401053831","3.5","31","401053841","3.8","1004106","31","0","1001303","4","401053851","225","1004110","1004208","10500105","1004108","401053811","1000000","4","1004209","10500104"
"1004210","-1","1","0.06","10500102","1050","3.5","710021","1004206","10500101","2","1004207","401053871","0","10500103","1004107","1004109","3.7","401053881","3.5","39","401053891","3.8","1004106","39","0","1001303","4","401053901","226","1004110","1004208","10500105","1004108","401053861","1000000","5","1004209","10500104"
"1004205","1","1","0.03","10510102","1051","1.2","710031","1004201","10510101","1","1004202","401054071","0","10510103","1004102","1004104","1.3","401054081","1.2","1","401054091","1.4","1004101","1","0","1001301","1.5","401054101","227","1004105","1004203","10510105","1004103","401054061","1000000","1","1004204","10510104"
"1004210","3","1","0.03","10510102","1051","1.2","710031","1004206","10510101","1","1004207","401054071","0","10510103","1004107","1004109","1.3","401054081","1.2","2","401054091","1.4","1004106","2","0","1001303","1.5","401054101","228","1004110","1004208","10510105","1004108","401054061","1000000","1","1004209","10510104"
"1004210","10","1","0.06","10510102","1051","1.6","710031","1004206","10510101","2","1004207","401054121","0","10510103","1004107","1004109","1.8","401054131","1.6","4","401054141","1.9","1004106","4","0","1001303","2","401054151","229","1004110","1004208","10510105","1004108","401054111","1000000","2","1004209","10510104"
"1004210","30","1","0.06","10510102","1051","2","710031","1004206","10510101","2","1004207","401054171","0","10510103","1004107","1004109","2.4","401054181","2","11","401054191","2.4","1004106","11","0","1001303","2.6","401054201","230","1004110","1004208","10510105","1004108","401054161","1000000","3","1004209","10510104"
"1004210","38","1","0.06","10510102","1051","3.5","710031","1004206","10510101","2","1004207","401054221","0","10510103","1004107","1004109","3.7","401054231","3.5","31","401054241","3.8","1004106","31","0","1001303","4","401054251","231","1004110","1004208","10510105","1004108","401054211","1000000","4","1004209","10510104"
"1004210","-1","1","0.06","10510102","1051","3.5","710031","1004206","10510101","2","1004207","401054271","0","10510103","1004107","1004109","3.7","401054281","3.5","39","401054291","3.8","1004106","39","0","1001303","4","401054301","232","1004110","1004208","10510105","1004108","401054261","1000000","5","1004209","10510104"
"1004205","1","1","0.03","10520102","1052","1.2","710041","1004201","10520101","1","1004202","401054471","0","10520103","1004102","1004104","1.3","401054481","1.2","1","401054491","1.4","1004101","1","0","1001301","1.5","401054501","233","1004105","1004203","10520105","1004103","401054461","1000000","1","1004204","10520104"
"1004210","3","1","0.03","10520102","1052","1.2","710041","1004206","10520101","1","1004207","401054471","0","10520103","1004107","1004109","1.3","401054481","1.2","2","401054491","1.4","1004106","2","0","1001303","1.5","401054501","234","1004110","1004208","10520105","1004108","401054461","1000000","1","1004209","10520104"
"1004210","10","1","0.06","10520102","1052","1.6","710041","1004206","10520101","2","1004207","401054521","0","10520103","1004107","1004109","1.8","401054531","1.6","4","401054541","1.9","1004106","4","0","1001303","2","401054551","235","1004110","1004208","10520105","1004108","401054511","1000000","2","1004209","10520104"
"1004210","30","1","0.06","10520102","1052","2","710041","1004206","10520101","2","1004207","401054571","0","10520103","1004107","1004109","2.4","401054581","2","11","401054591","2.4","1004106","11","0","1001303","2.6","401054601","236","1004110","1004208","10520105","1004108","401054561","1000000","3","1004209","10520104"
"1004210","38","1","0.06","10520102","1052","3.5","710041","1004206","10520101","2","1004207","401054621","0","10520103","1004107","1004109","3.7","401054631","3.5","31","401054641","3.8","1004106","31","0","1001303","4","401054651","237","1004110","1004208","10520105","1004108","401054611","1000000","4","1004209","10520104"
"1004210","-1","1","0.06","10520102","1052","3.5","710041","1004206","10520101","2","1004207","401054671","0","10520103","1004107","1004109","3.7","401054681","3.5","39","401054691","3.8","1004106","39","0","1001303","4","401054701","238","1004110","1004208","10520105","1004108","401054661","1000000","5","1004209","10520104"
"1004205","1","1","0.03","10530102","1053","1.2","710051","1004201","10530101","1","1004202","401054871","0","10530103","1004102","1004104","1.3","401054881","1.2","1","401054891","1.4","1004101","1","0","1001301","1.5","401054901","239","1004105","1004203","10530105","1004103","401054861","1000000","1","1004204","10530104"
"1004210","3","1","0.03","10530102","1053","1.2","710051","1004206","10530101","1","1004207","401054871","0","10530103","1004107","1004109","1.3","401054881","1.2","2","401054891","1.4","1004106","2","0","1001303","1.5","401054901","240","1004110","1004208","10530105","1004108","401054861","1000000","1","1004209","10530104"
"1004210","10","1","0.06","10530102","1053","1.6","710051","1004206","10530101","2","1004207","401054921","0","10530103","1004107","1004109","1.8","401054931","1.6","4","401054941","1.9","1004106","4","0","1001303","2","401054951","241","1004110","1004208","10530105","1004108","401054911","1000000","2","1004209","10530104"
"1004210","30","1","0.06","10530102","1053","2","710051","1004206","10530101","2","1004207","401054971","0","10530103","1004107","1004109","2.4","401054981","2","11","401054991","2.4","1004106","11","0","1001303","2.6","401055001","242","1004110","1004208","10530105","1004108","401054961","1000000","3","1004209","10530104"
"1004210","38","1","0.06","10530102","1053","3.5","710051","1004206","10530101","2","1004207","401055021","0","10530103","1004107","1004109","3.7","401055031","3.5","31","401055041","3.8","1004106","31","0","1001303","4","401055051","243","1004110","1004208","10530105","1004108","401055011","1000000","4","1004209","10530104"
"1004210","-1","1","0.06","10530102","1053","3.5","710051","1004206","10530101","2","1004207","401055071","0","10530103","1004107","1004109","3.7","401055081","3.5","39","401055091","3.8","1004106","39","0","1001303","4","401055101","244","1004110","1004208","10530105","1004108","401055061","1000000","5","1004209","10530104"
"1004205","1","1","0.03","10540102","1054","1.2","710061","1004201","10540101","1","1004202","401055271","0","10540103","1004102","1004104","1.3","401055281","1.2","1","401055291","1.4","1004101","1","0","1001301","1.5","401055301","245","1004105","1004203","10540105","1004103","401055261","1000000","1","1004204","10540104"
"1004210","3","1","0.03","10540102","1054","1.2","710061","1004206","10540101","1","1004207","401055271","0","10540103","1004107","1004109","1.3","401055281","1.2","2","401055291","1.4","1004106","2","0","1001303","1.5","401055301","246","1004110","1004208","10540105","1004108","401055261","1000000","1","1004209","10540104"
"1004210","10","1","0.06","10540102","1054","1.6","710061","1004206","10540101","2","1004207","401055321","0","10540103","1004107","1004109","1.8","401055331","1.6","4","401055341","1.9","1004106","4","0","1001303","2","401055351","247","1004110","1004208","10540105","1004108","401055311","1000000","2","1004209","10540104"
"1004210","30","1","0.06","10540102","1054","2","710061","1004206","10540101","2","1004207","401055371","0","10540103","1004107","1004109","2.4","401055381","2","11","401055391","2.4","1004106","11","0","1001303","2.6","401055401","248","1004110","1004208","10540105","1004108","401055361","1000000","3","1004209","10540104"
"1004210","38","1","0.06","10540102","1054","3.5","710061","1004206","10540101","2","1004207","401055421","0","10540103","1004107","1004109","3.7","401055431","3.5","31","401055441","3.8","1004106","31","0","1001303","4","401055451","249","1004110","1004208","10540105","1004108","401055411","1000000","4","1004209","10540104"
"1004210","-1","1","0.06","10540102","1054","3.5","710061","1004206","10540101","2","1004207","401055471","0","10540103","1004107","1004109","3.7","401055481","3.5","39","401055491","3.8","1004106","39","0","1001303","4","401055501","250","1004110","1004208","10540105","1004108","401055461","1000000","5","1004209","10540104"
"1004205","1","1","0.03","10550102","1055","1.2","710071","1004201","10550101","1","1004202","401055671","0","10550103","1004102","1004104","1.3","401055681","1.2","1","401055691","1.4","1004101","1","0","1001301","1.5","401055701","251","1004105","1004203","10550105","1004103","401055661","1000000","1","1004204","10550104"
"1004210","3","1","0.03","10550102","1055","1.2","710071","1004206","10550101","1","1004207","401055671","0","10550103","1004107","1004109","1.3","401055681","1.2","2","401055691","1.4","1004106","2","0","1001303","1.5","401055701","252","1004110","1004208","10550105","1004108","401055661","1000000","1","1004209","10550104"
"1004210","10","1","0.06","10550102","1055","1.6","710071","1004206","10550101","2","1004207","401055721","0","10550103","1004107","1004109","1.8","401055731","1.6","4","401055741","1.9","1004106","4","0","1001303","2","401055751","253","1004110","1004208","10550105","1004108","401055711","1000000","2","1004209","10550104"
"1004210","30","1","0.06","10550102","1055","2","710071","1004206","10550101","2","1004207","401055771","0","10550103","1004107","1004109","2.4","401055781","2","11","401055791","2.4","1004106","11","0","1001303","2.6","401055801","254","1004110","1004208","10550105","1004108","401055761","1000000","3","1004209","10550104"
"1004210","38","1","0.06","10550102","1055","3.5","710071","1004206","10550101","2","1004207","401055821","0","10550103","1004107","1004109","3.7","401055831","3.5","31","401055841","3.8","1004106","31","0","1001303","4","401055851","255","1004110","1004208","10550105","1004108","401055811","1000000","4","1004209","10550104"
"1004210","-1","1","0.06","10550102","1055","3.5","710071","1004206","10550101","2","1004207","401055871","0","10550103","1004107","1004109","3.7","401055881","3.5","39","401055891","3.8","1004106","39","0","1001303","4","401055901","256","1004110","1004208","10550105","1004108","401055861","1000000","5","1004209","10550104"
"1004205","1","1","0.03","10560102","1056","1.2","710081","1004201","10560101","1","1004202","401056071","0","10560103","1004102","1004104","1.3","401056081","1.2","1","401056091","1.4","1004101","1","0","1001301","1.5","401056101","257","1004105","1004203","10560105","1004103","401056061","1000000","1","1004204","10560104"
"1004210","3","1","0.03","10560102","1056","1.2","710081","1004206","10560101","1","1004207","401056071","0","10560103","1004107","1004109","1.3","401056081","1.2","2","401056091","1.4","1004106","2","0","1001303","1.5","401056101","258","1004110","1004208","10560105","1004108","401056061","1000000","1","1004209","10560104"
