363800d13c274e0d49198c4fa793c77e7f6abcfd6ebc03fe528718ec80bb3f30,15d99ed41d0acf073859f68b90d4924ada2a3e7f61247f8659ca668475b986db,380f9bf67969885bfef840ed5302d176bb784ebb10d74298fb6c3098ca6c5c42,f706845999c880a22b7b9dcd96bad460d76513d42602796e7825db52c35ff1c2,cc39c33bcb909dd4aea839bc6a62cf29454f3116725f6e03834a444ae8187144,e3b49db579739b5285c11bb07f4e4f01e03d75ecd66bd3c320dcbd737cf5da50
"1","41","對加農砲附加<0>攻擊力+41%","2","30102041","3"
"1","42","對加農砲附加<0>攻擊力+42%","2","30102042","3"
"1","43","對加農砲附加<0>攻擊力+43%","2","30102043","3"
"1","44","對加農砲附加<0>攻擊力+44%","2","30102044","3"
"1","45","對加農砲附加<0>攻擊力+45%","2","30102045","3"
"1","46","對加農砲附加<0>攻擊力+46%","2","30102046","3"
"1","47","對加農砲附加<0>攻擊力+47%","2","30102047","3"
"1","48","對加農砲附加<0>攻擊力+48%","2","30102048","3"
"1","49","對加農砲附加<0>攻擊力+49%","2","30102049","3"
"1","50","對加農砲附加<0>攻擊力+50%","2","30102050","3"
"1","51","對加農砲附加<0>攻擊力+51%","2","30102051","3"
"1","52","對加農砲附加<0>攻擊力+52%","2","30102052","3"
"1","53","對加農砲附加<0>攻擊力+53%","2","30102053","3"
"1","54","對加農砲附加<0>攻擊力+54%","2","30102054","3"
"1","55","對加農砲附加<0>攻擊力+55%","2","30102055","3"
"1","56","對加農砲附加<0>攻擊力+56%","2","30102056","3"
"1","57","對加農砲附加<0>攻擊力+57%","2","30102057","3"
"1","58","對加農砲附加<0>攻擊力+58%","2","30102058","3"
"1","59","對加農砲附加<0>攻擊力+59%","2","30102059","3"
"1","60","對加農砲附加<0>攻擊力+60%","2","30102060","3"
"1","61","對加農砲附加<0>攻擊力+61%","2","30102061","3"
"1","62","對加農砲附加<0>攻擊力+62%","2","30102062","3"
"1","63","對加農砲附加<0>攻擊力+63%","2","30102063","3"
"1","64","對加農砲附加<0>攻擊力+64%","2","30102064","3"
"1","65","對加農砲附加<0>攻擊力+65%","2","30102065","3"
"1","66","對加農砲附加<0>攻擊力+66%","2","30102066","3"
"1","67","對加農砲附加<0>攻擊力+67%","2","30102067","3"
"1","68","對加農砲附加<0>攻擊力+68%","2","30102068","3"
"1","69","對加農砲附加<0>攻擊力+69%","2","30102069","3"
"1","70","對加農砲附加<0>攻擊力+70%","2","30102070","3"
"1","71","對加農砲附加<0>攻擊力+71%","2","30102071","3"
"1","72","對加農砲附加<0>攻擊力+72%","2","30102072","3"
"1","73","對加農砲附加<0>攻擊力+73%","2","30102073","3"
"1","74","對加農砲附加<0>攻擊力+74%","2","30102074","3"
"1","75","對加農砲附加<0>攻擊力+75%","2","30102075","3"
"1","76","對加農砲附加<0>攻擊力+76%","2","30102076","3"
"1","77","對加農砲附加<0>攻擊力+77%","2","30102077","3"
"1","78","對加農砲附加<0>攻擊力+78%","2","30102078","3"
"1","79","對加農砲附加<0>攻擊力+79%","2","30102079","3"
"1","80","對加農砲附加<0>攻擊力+80%","2","30102080","3"
"1","81","對加農砲附加<0>攻擊力+81%","2","30102081","3"
"1","82","對加農砲附加<0>攻擊力+82%","2","30102082","3"
"1","83","對加農砲附加<0>攻擊力+83%","2","30102083","3"
"1","84","對加農砲附加<0>攻擊力+84%","2","30102084","3"
"1","85","對加農砲附加<0>攻擊力+85%","2","30102085","3"
"1","86","對加農砲附加<0>攻擊力+86%","2","30102086","3"
"1","87","對加農砲附加<0>攻擊力+87%","2","30102087","3"
"1","88","對加農砲附加<0>攻擊力+88%","2","30102088","3"
"1","89","對加農砲附加<0>攻擊力+89%","2","30102089","3"
"1","90","對加農砲附加<0>攻擊力+90%","2","30102090","3"
"1","91","對加農砲附加<0>攻擊力+91%","2","30102091","3"
"1","92","對加農砲附加<0>攻擊力+92%","2","30102092","3"
"1","93","對加農砲附加<0>攻擊力+93%","2","30102093","3"
"1","94","對加農砲附加<0>攻擊力+94%","2","30102094","3"
"1","95","對加農砲附加<0>攻擊力+95%","2","30102095","3"
"1","96","對加農砲附加<0>攻擊力+96%","2","30102096","3"
"1","97","對加農砲附加<0>攻擊力+97%","2","30102097","3"
"1","98","對加農砲附加<0>攻擊力+98%","2","30102098","3"
"1","99","對加農砲附加<0>攻擊力+99%","2","30102099","3"
"1","100","對加農砲附加<0>攻擊力+100%","2","30102100","3"
"2","10","對刨刀附加<0>攻擊力+10%","2","30202010","3"
"2","11","對刨刀附加<0>攻擊力+11%","2","30202011","3"
"2","12","對刨刀附加<0>攻擊力+12%","2","30202012","3"
"2","13","對刨刀附加<0>攻擊力+13%","2","30202013","3"
"2","14","對刨刀附加<0>攻擊力+14%","2","30202014","3"
"2","15","對刨刀附加<0>攻擊力+15%","2","30202015","3"
"2","16","對刨刀附加<0>攻擊力+16%","2","30202016","3"
"2","17","對刨刀附加<0>攻擊力+17%","2","30202017","3"
"2","18","對刨刀附加<0>攻擊力+18%","2","30202018","3"
"2","19","對刨刀附加<0>攻擊力+19%","2","30202019","3"
"2","20","對刨刀附加<0>攻擊力+20%","2","30202020","3"
"2","21","對刨刀附加<0>攻擊力+21%","2","30202021","3"
"2","22","對刨刀附加<0>攻擊力+22%","2","30202022","3"
"2","23","對刨刀附加<0>攻擊力+23%","2","30202023","3"
"2","24","對刨刀附加<0>攻擊力+24%","2","30202024","3"
"2","25","對刨刀附加<0>攻擊力+25%","2","30202025","3"
"2","26","對刨刀附加<0>攻擊力+26%","2","30202026","3"
"2","27","對刨刀附加<0>攻擊力+27%","2","30202027","3"
"2","28","對刨刀附加<0>攻擊力+28%","2","30202028","3"
"2","29","對刨刀附加<0>攻擊力+29%","2","30202029","3"
"2","30","對刨刀附加<0>攻擊力+30%","2","30202030","3"
"2","31","對刨刀附加<0>攻擊力+31%","2","30202031","3"
"2","32","對刨刀附加<0>攻擊力+32%","2","30202032","3"
"2","33","對刨刀附加<0>攻擊力+33%","2","30202033","3"
"2","34","對刨刀附加<0>攻擊力+34%","2","30202034","3"
"2","35","對刨刀附加<0>攻擊力+35%","2","30202035","3"
"2","36","對刨刀附加<0>攻擊力+36%","2","30202036","3"
"2","37","對刨刀附加<0>攻擊力+37%","2","30202037","3"
"2","38","對刨刀附加<0>攻擊力+38%","2","30202038","3"
"2","39","對刨刀附加<0>攻擊力+39%","2","30202039","3"
"2","40","對刨刀附加<0>攻擊力+40%","2","30202040","3"
"2","41","對刨刀附加<0>攻擊力+41%","2","30202041","3"
"2","42","對刨刀附加<0>攻擊力+42%","2","30202042","3"
"2","43","對刨刀附加<0>攻擊力+43%","2","30202043","3"
"2","44","對刨刀附加<0>攻擊力+44%","2","30202044","3"
"2","45","對刨刀附加<0>攻擊力+45%","2","30202045","3"
"2","46","對刨刀附加<0>攻擊力+46%","2","30202046","3"
"2","47","對刨刀附加<0>攻擊力+47%","2","30202047","3"
"2","48","對刨刀附加<0>攻擊力+48%","2","30202048","3"
"2","49","對刨刀附加<0>攻擊力+49%","2","30202049","3"
"2","50","對刨刀附加<0>攻擊力+50%","2","30202050","3"
"2","51","對刨刀附加<0>攻擊力+51%","2","30202051","3"
"2","52","對刨刀附加<0>攻擊力+52%","2","30202052","3"
"2","53","對刨刀附加<0>攻擊力+53%","2","30202053","3"
"2","54","對刨刀附加<0>攻擊力+54%","2","30202054","3"
"2","55","對刨刀附加<0>攻擊力+55%","2","30202055","3"
"2","56","對刨刀附加<0>攻擊力+56%","2","30202056","3"
"2","57","對刨刀附加<0>攻擊力+57%","2","30202057","3"
"2","58","對刨刀附加<0>攻擊力+58%","2","30202058","3"
"2","59","對刨刀附加<0>攻擊力+59%","2","30202059","3"
"2","60","對刨刀附加<0>攻擊力+60%","2","30202060","3"
"2","61","對刨刀附加<0>攻擊力+61%","2","30202061","3"
"2","62","對刨刀附加<0>攻擊力+62%","2","30202062","3"
"2","63","對刨刀附加<0>攻擊力+63%","2","30202063","3"
"2","64","對刨刀附加<0>攻擊力+64%","2","30202064","3"
"2","65","對刨刀附加<0>攻擊力+65%","2","30202065","3"
"2","66","對刨刀附加<0>攻擊力+66%","2","30202066","3"
"2","67","對刨刀附加<0>攻擊力+67%","2","30202067","3"
"2","68","對刨刀附加<0>攻擊力+68%","2","30202068","3"
"2","69","對刨刀附加<0>攻擊力+69%","2","30202069","3"
"2","70","對刨刀附加<0>攻擊力+70%","2","30202070","3"
"2","71","對刨刀附加<0>攻擊力+71%","2","30202071","3"
"2","72","對刨刀附加<0>攻擊力+72%","2","30202072","3"
"2","73","對刨刀附加<0>攻擊力+73%","2","30202073","3"
"2","74","對刨刀附加<0>攻擊力+74%","2","30202074","3"
"2","75","對刨刀附加<0>攻擊力+75%","2","30202075","3"
"2","76","對刨刀附加<0>攻擊力+76%","2","30202076","3"
"2","77","對刨刀附加<0>攻擊力+77%","2","30202077","3"
"2","78","對刨刀附加<0>攻擊力+78%","2","30202078","3"
"2","79","對刨刀附加<0>攻擊力+79%","2","30202079","3"
"2","80","對刨刀附加<0>攻擊力+80%","2","30202080","3"
"2","81","對刨刀附加<0>攻擊力+81%","2","30202081","3"
"2","82","對刨刀附加<0>攻擊力+82%","2","30202082","3"
"2","83","對刨刀附加<0>攻擊力+83%","2","30202083","3"
"2","84","對刨刀附加<0>攻擊力+84%","2","30202084","3"
"2","85","對刨刀附加<0>攻擊力+85%","2","30202085","3"
"2","86","對刨刀附加<0>攻擊力+86%","2","30202086","3"
"2","87","對刨刀附加<0>攻擊力+87%","2","30202087","3"
"2","88","對刨刀附加<0>攻擊力+88%","2","30202088","3"
"2","89","對刨刀附加<0>攻擊力+89%","2","30202089","3"
"2","90","對刨刀附加<0>攻擊力+90%","2","30202090","3"
"2","91","對刨刀附加<0>攻擊力+91%","2","30202091","3"
"2","92","對刨刀附加<0>攻擊力+92%","2","30202092","3"
"2","93","對刨刀附加<0>攻擊力+93%","2","30202093","3"
"2","94","對刨刀附加<0>攻擊力+94%","2","30202094","3"
"2","95","對刨刀附加<0>攻擊力+95%","2","30202095","3"
"2","96","對刨刀附加<0>攻擊力+96%","2","30202096","3"
"2","97","對刨刀附加<0>攻擊力+97%","2","30202097","3"
"2","98","對刨刀附加<0>攻擊力+98%","2","30202098","3"
"2","99","對刨刀附加<0>攻擊力+99%","2","30202099","3"
"2","100","對刨刀附加<0>攻擊力+100%","2","30202100","3"
"3","10","對鑽頭附加<0>攻擊力+10%","2","30302010","3"
"3","11","對鑽頭附加<0>攻擊力+11%","2","30302011","3"
"3","12","對鑽頭附加<0>攻擊力+12%","2","30302012","3"
"3","13","對鑽頭附加<0>攻擊力+13%","2","30302013","3"
"3","14","對鑽頭附加<0>攻擊力+14%","2","30302014","3"
"3","15","對鑽頭附加<0>攻擊力+15%","2","30302015","3"
"3","16","對鑽頭附加<0>攻擊力+16%","2","30302016","3"
"3","17","對鑽頭附加<0>攻擊力+17%","2","30302017","3"
"3","18","對鑽頭附加<0>攻擊力+18%","2","30302018","3"
"3","19","對鑽頭附加<0>攻擊力+19%","2","30302019","3"
"3","20","對鑽頭附加<0>攻擊力+20%","2","30302020","3"
"3","21","對鑽頭附加<0>攻擊力+21%","2","30302021","3"
"3","22","對鑽頭附加<0>攻擊力+22%","2","30302022","3"
"3","23","對鑽頭附加<0>攻擊力+23%","2","30302023","3"
"3","24","對鑽頭附加<0>攻擊力+24%","2","30302024","3"
"3","25","對鑽頭附加<0>攻擊力+25%","2","30302025","3"
"3","26","對鑽頭附加<0>攻擊力+26%","2","30302026","3"
"3","27","對鑽頭附加<0>攻擊力+27%","2","30302027","3"
"3","28","對鑽頭附加<0>攻擊力+28%","2","30302028","3"
"3","29","對鑽頭附加<0>攻擊力+29%","2","30302029","3"
"3","30","對鑽頭附加<0>攻擊力+30%","2","30302030","3"
"3","31","對鑽頭附加<0>攻擊力+31%","2","30302031","3"
"3","32","對鑽頭附加<0>攻擊力+32%","2","30302032","3"
"3","33","對鑽頭附加<0>攻擊力+33%","2","30302033","3"
"3","34","對鑽頭附加<0>攻擊力+34%","2","30302034","3"
"3","35","對鑽頭附加<0>攻擊力+35%","2","30302035","3"
"3","36","對鑽頭附加<0>攻擊力+36%","2","30302036","3"
"3","37","對鑽頭附加<0>攻擊力+37%","2","30302037","3"
"3","38","對鑽頭附加<0>攻擊力+38%","2","30302038","3"
"3","39","對鑽頭附加<0>攻擊力+39%","2","30302039","3"
"3","40","對鑽頭附加<0>攻擊力+40%","2","30302040","3"
"3","41","對鑽頭附加<0>攻擊力+41%","2","30302041","3"
"3","42","對鑽頭附加<0>攻擊力+42%","2","30302042","3"
"3","43","對鑽頭附加<0>攻擊力+43%","2","30302043","3"
"3","44","對鑽頭附加<0>攻擊力+44%","2","30302044","3"
"3","45","對鑽頭附加<0>攻擊力+45%","2","30302045","3"
"3","46","對鑽頭附加<0>攻擊力+46%","2","30302046","3"
"3","47","對鑽頭附加<0>攻擊力+47%","2","30302047","3"
"3","48","對鑽頭附加<0>攻擊力+48%","2","30302048","3"
"3","49","對鑽頭附加<0>攻擊力+49%","2","30302049","3"
"3","50","對鑽頭附加<0>攻擊力+50%","2","30302050","3"
"3","51","對鑽頭附加<0>攻擊力+51%","2","30302051","3"
"3","52","對鑽頭附加<0>攻擊力+52%","2","30302052","3"
"3","53","對鑽頭附加<0>攻擊力+53%","2","30302053","3"
"3","54","對鑽頭附加<0>攻擊力+54%","2","30302054","3"
"3","55","對鑽頭附加<0>攻擊力+55%","2","30302055","3"
"3","56","對鑽頭附加<0>攻擊力+56%","2","30302056","3"
"3","57","對鑽頭附加<0>攻擊力+57%","2","30302057","3"
"3","58","對鑽頭附加<0>攻擊力+58%","2","30302058","3"
"3","59","對鑽頭附加<0>攻擊力+59%","2","30302059","3"
"3","60","對鑽頭附加<0>攻擊力+60%","2","30302060","3"
"3","61","對鑽頭附加<0>攻擊力+61%","2","30302061","3"
"3","62","對鑽頭附加<0>攻擊力+62%","2","30302062","3"
"3","63","對鑽頭附加<0>攻擊力+63%","2","30302063","3"
"3","64","對鑽頭附加<0>攻擊力+64%","2","30302064","3"
"3","65","對鑽頭附加<0>攻擊力+65%","2","30302065","3"
"3","66","對鑽頭附加<0>攻擊力+66%","2","30302066","3"
"3","67","對鑽頭附加<0>攻擊力+67%","2","30302067","3"
"3","68","對鑽頭附加<0>攻擊力+68%","2","30302068","3"
"3","69","對鑽頭附加<0>攻擊力+69%","2","30302069","3"
"3","70","對鑽頭附加<0>攻擊力+70%","2","30302070","3"
"3","71","對鑽頭附加<0>攻擊力+71%","2","30302071","3"
"3","72","對鑽頭附加<0>攻擊力+72%","2","30302072","3"
"3","73","對鑽頭附加<0>攻擊力+73%","2","30302073","3"
"3","74","對鑽頭附加<0>攻擊力+74%","2","30302074","3"
"3","75","對鑽頭附加<0>攻擊力+75%","2","30302075","3"
"3","76","對鑽頭附加<0>攻擊力+76%","2","30302076","3"
"3","77","對鑽頭附加<0>攻擊力+77%","2","30302077","3"
"3","78","對鑽頭附加<0>攻擊力+78%","2","30302078","3"
"3","79","對鑽頭附加<0>攻擊力+79%","2","30302079","3"
"3","80","對鑽頭附加<0>攻擊力+80%","2","30302080","3"
"3","81","對鑽頭附加<0>攻擊力+81%","2","30302081","3"
"3","82","對鑽頭附加<0>攻擊力+82%","2","30302082","3"
"3","83","對鑽頭附加<0>攻擊力+83%","2","30302083","3"
"3","84","對鑽頭附加<0>攻擊力+84%","2","30302084","3"
"3","85","對鑽頭附加<0>攻擊力+85%","2","30302085","3"
"3","86","對鑽頭附加<0>攻擊力+86%","2","30302086","3"
"3","87","對鑽頭附加<0>攻擊力+87%","2","30302087","3"
"3","88","對鑽頭附加<0>攻擊力+88%","2","30302088","3"
"3","89","對鑽頭附加<0>攻擊力+89%","2","30302089","3"
"3","90","對鑽頭附加<0>攻擊力+90%","2","30302090","3"
"3","91","對鑽頭附加<0>攻擊力+91%","2","30302091","3"
"3","92","對鑽頭附加<0>攻擊力+92%","2","30302092","3"
"3","93","對鑽頭附加<0>攻擊力+93%","2","30302093","3"
"3","94","對鑽頭附加<0>攻擊力+94%","2","30302094","3"
"3","95","對鑽頭附加<0>攻擊力+95%","2","30302095","3"
"3","96","對鑽頭附加<0>攻擊力+96%","2","30302096","3"
"3","97","對鑽頭附加<0>攻擊力+97%","2","30302097","3"
"3","98","對鑽頭附加<0>攻擊力+98%","2","30302098","3"
"3","99","對鑽頭附加<0>攻擊力+99%","2","30302099","3"
"3","100","對鑽頭附加<0>攻擊力+100%","2","30302100","3"
"4","10","對槌子附加<0>攻擊力+10%","2","30402010","3"
"4","11","對槌子附加<0>攻擊力+11%","2","30402011","3"
"4","12","對槌子附加<0>攻擊力+12%","2","30402012","3"
"4","13","對槌子附加<0>攻擊力+13%","2","30402013","3"
"4","14","對槌子附加<0>攻擊力+14%","2","30402014","3"
"4","15","對槌子附加<0>攻擊力+15%","2","30402015","3"
"4","16","對槌子附加<0>攻擊力+16%","2","30402016","3"
"4","17","對槌子附加<0>攻擊力+17%","2","30402017","3"
"4","18","對槌子附加<0>攻擊力+18%","2","30402018","3"
"4","19","對槌子附加<0>攻擊力+19%","2","30402019","3"
"4","20","對槌子附加<0>攻擊力+20%","2","30402020","3"
"4","21","對槌子附加<0>攻擊力+21%","2","30402021","3"
"4","22","對槌子附加<0>攻擊力+22%","2","30402022","3"
"4","23","對槌子附加<0>攻擊力+23%","2","30402023","3"
"4","24","對槌子附加<0>攻擊力+24%","2","30402024","3"
"4","25","對槌子附加<0>攻擊力+25%","2","30402025","3"
"4","26","對槌子附加<0>攻擊力+26%","2","30402026","3"
"4","27","對槌子附加<0>攻擊力+27%","2","30402027","3"
"4","28","對槌子附加<0>攻擊力+28%","2","30402028","3"
"4","29","對槌子附加<0>攻擊力+29%","2","30402029","3"
"4","30","對槌子附加<0>攻擊力+30%","2","30402030","3"
"4","31","對槌子附加<0>攻擊力+31%","2","30402031","3"
"4","32","對槌子附加<0>攻擊力+32%","2","30402032","3"
"4","33","對槌子附加<0>攻擊力+33%","2","30402033","3"
"4","34","對槌子附加<0>攻擊力+34%","2","30402034","3"
"4","35","對槌子附加<0>攻擊力+35%","2","30402035","3"
"4","36","對槌子附加<0>攻擊力+36%","2","30402036","3"
"4","37","對槌子附加<0>攻擊力+37%","2","30402037","3"
"4","38","對槌子附加<0>攻擊力+38%","2","30402038","3"
"4","39","對槌子附加<0>攻擊力+39%","2","30402039","3"
"4","40","對槌子附加<0>攻擊力+40%","2","30402040","3"
"4","41","對槌子附加<0>攻擊力+41%","2","30402041","3"
"4","42","對槌子附加<0>攻擊力+42%","2","30402042","3"
"4","43","對槌子附加<0>攻擊力+43%","2","30402043","3"
"4","44","對槌子附加<0>攻擊力+44%","2","30402044","3"
"4","45","對槌子附加<0>攻擊力+45%","2","30402045","3"
"4","46","對槌子附加<0>攻擊力+46%","2","30402046","3"
"4","47","對槌子附加<0>攻擊力+47%","2","30402047","3"
"4","48","對槌子附加<0>攻擊力+48%","2","30402048","3"
"4","49","對槌子附加<0>攻擊力+49%","2","30402049","3"
"4","50","對槌子附加<0>攻擊力+50%","2","30402050","3"
"4","51","對槌子附加<0>攻擊力+51%","2","30402051","3"
"4","52","對槌子附加<0>攻擊力+52%","2","30402052","3"
"4","53","對槌子附加<0>攻擊力+53%","2","30402053","3"
"4","54","對槌子附加<0>攻擊力+54%","2","30402054","3"
"4","55","對槌子附加<0>攻擊力+55%","2","30402055","3"
"4","56","對槌子附加<0>攻擊力+56%","2","30402056","3"
"4","57","對槌子附加<0>攻擊力+57%","2","30402057","3"
"4","58","對槌子附加<0>攻擊力+58%","2","30402058","3"
"4","59","對槌子附加<0>攻擊力+59%","2","30402059","3"
"4","60","對槌子附加<0>攻擊力+60%","2","30402060","3"
"4","61","對槌子附加<0>攻擊力+61%","2","30402061","3"
"4","62","對槌子附加<0>攻擊力+62%","2","30402062","3"
"4","63","對槌子附加<0>攻擊力+63%","2","30402063","3"
"4","64","對槌子附加<0>攻擊力+64%","2","30402064","3"
"4","65","對槌子附加<0>攻擊力+65%","2","30402065","3"
"4","66","對槌子附加<0>攻擊力+66%","2","30402066","3"
"4","67","對槌子附加<0>攻擊力+67%","2","30402067","3"
"4","68","對槌子附加<0>攻擊力+68%","2","30402068","3"
"4","69","對槌子附加<0>攻擊力+69%","2","30402069","3"
"4","70","對槌子附加<0>攻擊力+70%","2","30402070","3"
"4","71","對槌子附加<0>攻擊力+71%","2","30402071","3"
"4","72","對槌子附加<0>攻擊力+72%","2","30402072","3"
"4","73","對槌子附加<0>攻擊力+73%","2","30402073","3"
"4","74","對槌子附加<0>攻擊力+74%","2","30402074","3"
"4","75","對槌子附加<0>攻擊力+75%","2","30402075","3"
"4","76","對槌子附加<0>攻擊力+76%","2","30402076","3"
"4","77","對槌子附加<0>攻擊力+77%","2","30402077","3"
"4","78","對槌子附加<0>攻擊力+78%","2","30402078","3"
"4","79","對槌子附加<0>攻擊力+79%","2","30402079","3"
"4","80","對槌子附加<0>攻擊力+80%","2","30402080","3"
"4","81","對槌子附加<0>攻擊力+81%","2","30402081","3"
"4","82","對槌子附加<0>攻擊力+82%","2","30402082","3"
"4","83","對槌子附加<0>攻擊力+83%","2","30402083","3"
"4","84","對槌子附加<0>攻擊力+84%","2","30402084","3"
"4","85","對槌子附加<0>攻擊力+85%","2","30402085","3"
"4","86","對槌子附加<0>攻擊力+86%","2","30402086","3"
"4","87","對槌子附加<0>攻擊力+87%","2","30402087","3"
"4","88","對槌子附加<0>攻擊力+88%","2","30402088","3"
"4","89","對槌子附加<0>攻擊力+89%","2","30402089","3"
"4","90","對槌子附加<0>攻擊力+90%","2","30402090","3"
"4","91","對槌子附加<0>攻擊力+91%","2","30402091","3"
"4","92","對槌子附加<0>攻擊力+92%","2","30402092","3"
"4","93","對槌子附加<0>攻擊力+93%","2","30402093","3"
"4","94","對槌子附加<0>攻擊力+94%","2","30402094","3"
"4","95","對槌子附加<0>攻擊力+95%","2","30402095","3"
"4","96","對槌子附加<0>攻擊力+96%","2","30402096","3"
"4","97","對槌子附加<0>攻擊力+97%","2","30402097","3"
"4","98","對槌子附加<0>攻擊力+98%","2","30402098","3"
"4","99","對槌子附加<0>攻擊力+99%","2","30402099","3"
"4","100","對槌子附加<0>攻擊力+100%","2","30402100","3"
"5","10","對霰彈槍附加<0>攻擊力+10%","2","30502010","3"
"5","11","對霰彈槍附加<0>攻擊力+11%","2","30502011","3"
"5","12","對霰彈槍附加<0>攻擊力+12%","2","30502012","3"
"5","13","對霰彈槍附加<0>攻擊力+13%","2","30502013","3"
"5","14","對霰彈槍附加<0>攻擊力+14%","2","30502014","3"
"5","15","對霰彈槍附加<0>攻擊力+15%","2","30502015","3"
"5","16","對霰彈槍附加<0>攻擊力+16%","2","30502016","3"
"5","17","對霰彈槍附加<0>攻擊力+17%","2","30502017","3"
"5","18","對霰彈槍附加<0>攻擊力+18%","2","30502018","3"
"5","19","對霰彈槍附加<0>攻擊力+19%","2","30502019","3"
"5","20","對霰彈槍附加<0>攻擊力+20%","2","30502020","3"
"5","21","對霰彈槍附加<0>攻擊力+21%","2","30502021","3"
"5","22","對霰彈槍附加<0>攻擊力+22%","2","30502022","3"
"5","23","對霰彈槍附加<0>攻擊力+23%","2","30502023","3"
"5","24","對霰彈槍附加<0>攻擊力+24%","2","30502024","3"
"5","25","對霰彈槍附加<0>攻擊力+25%","2","30502025","3"
"5","26","對霰彈槍附加<0>攻擊力+26%","2","30502026","3"
"5","27","對霰彈槍附加<0>攻擊力+27%","2","30502027","3"
"5","28","對霰彈槍附加<0>攻擊力+28%","2","30502028","3"
"5","29","對霰彈槍附加<0>攻擊力+29%","2","30502029","3"
"5","30","對霰彈槍附加<0>攻擊力+30%","2","30502030","3"
"5","31","對霰彈槍附加<0>攻擊力+31%","2","30502031","3"
"5","32","對霰彈槍附加<0>攻擊力+32%","2","30502032","3"
"5","33","對霰彈槍附加<0>攻擊力+33%","2","30502033","3"
"5","34","對霰彈槍附加<0>攻擊力+34%","2","30502034","3"
"5","35","對霰彈槍附加<0>攻擊力+35%","2","30502035","3"
"5","36","對霰彈槍附加<0>攻擊力+36%","2","30502036","3"
"5","37","對霰彈槍附加<0>攻擊力+37%","2","30502037","3"
"5","38","對霰彈槍附加<0>攻擊力+38%","2","30502038","3"
"5","39","對霰彈槍附加<0>攻擊力+39%","2","30502039","3"
"5","40","對霰彈槍附加<0>攻擊力+40%","2","30502040","3"
"5","41","對霰彈槍附加<0>攻擊力+41%","2","30502041","3"
"5","42","對霰彈槍附加<0>攻擊力+42%","2","30502042","3"
"5","43","對霰彈槍附加<0>攻擊力+43%","2","30502043","3"
"5","44","對霰彈槍附加<0>攻擊力+44%","2","30502044","3"
"5","45","對霰彈槍附加<0>攻擊力+45%","2","30502045","3"
"5","46","對霰彈槍附加<0>攻擊力+46%","2","30502046","3"
"5","47","對霰彈槍附加<0>攻擊力+47%","2","30502047","3"
"5","48","對霰彈槍附加<0>攻擊力+48%","2","30502048","3"
"5","49","對霰彈槍附加<0>攻擊力+49%","2","30502049","3"
"5","50","對霰彈槍附加<0>攻擊力+50%","2","30502050","3"
"5","51","對霰彈槍附加<0>攻擊力+51%","2","30502051","3"
"5","52","對霰彈槍附加<0>攻擊力+52%","2","30502052","3"
"5","53","對霰彈槍附加<0>攻擊力+53%","2","30502053","3"
"5","54","對霰彈槍附加<0>攻擊力+54%","2","30502054","3"
"5","55","對霰彈槍附加<0>攻擊力+55%","2","30502055","3"
"5","56","對霰彈槍附加<0>攻擊力+56%","2","30502056","3"
"5","57","對霰彈槍附加<0>攻擊力+57%","2","30502057","3"
"5","58","對霰彈槍附加<0>攻擊力+58%","2","30502058","3"
"5","59","對霰彈槍附加<0>攻擊力+59%","2","30502059","3"
"5","60","對霰彈槍附加<0>攻擊力+60%","2","30502060","3"
"5","61","對霰彈槍附加<0>攻擊力+61%","2","30502061","3"
"5","62","對霰彈槍附加<0>攻擊力+62%","2","30502062","3"
"5","63","對霰彈槍附加<0>攻擊力+63%","2","30502063","3"
"5","64","對霰彈槍附加<0>攻擊力+64%","2","30502064","3"
"5","65","對霰彈槍附加<0>攻擊力+65%","2","30502065","3"
"5","66","對霰彈槍附加<0>攻擊力+66%","2","30502066","3"
"5","67","對霰彈槍附加<0>攻擊力+67%","2","30502067","3"
"5","68","對霰彈槍附加<0>攻擊力+68%","2","30502068","3"
"5","69","對霰彈槍附加<0>攻擊力+69%","2","30502069","3"
"5","70","對霰彈槍附加<0>攻擊力+70%","2","30502070","3"
"5","71","對霰彈槍附加<0>攻擊力+71%","2","30502071","3"
"5","72","對霰彈槍附加<0>攻擊力+72%","2","30502072","3"
"5","73","對霰彈槍附加<0>攻擊力+73%","2","30502073","3"
"5","74","對霰彈槍附加<0>攻擊力+74%","2","30502074","3"
"5","75","對霰彈槍附加<0>攻擊力+75%","2","30502075","3"
"5","76","對霰彈槍附加<0>攻擊力+76%","2","30502076","3"
"5","77","對霰彈槍附加<0>攻擊力+77%","2","30502077","3"
"5","78","對霰彈槍附加<0>攻擊力+78%","2","30502078","3"
"5","79","對霰彈槍附加<0>攻擊力+79%","2","30502079","3"
"5","80","對霰彈槍附加<0>攻擊力+80%","2","30502080","3"
"5","81","對霰彈槍附加<0>攻擊力+81%","2","30502081","3"
"5","82","對霰彈槍附加<0>攻擊力+82%","2","30502082","3"
"5","83","對霰彈槍附加<0>攻擊力+83%","2","30502083","3"
"5","84","對霰彈槍附加<0>攻擊力+84%","2","30502084","3"
"5","85","對霰彈槍附加<0>攻擊力+85%","2","30502085","3"
"5","86","對霰彈槍附加<0>攻擊力+86%","2","30502086","3"
"5","87","對霰彈槍附加<0>攻擊力+87%","2","30502087","3"
