fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa
"31145","0","0","0","2","91002","0","750","1055","0","765","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1056","0","766","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1056","0","767","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1056","0","768","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1056","0","769","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1056","0","770","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1056","0","771","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1056","0","772","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1056","0","773","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1056","0","774","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1056","0","775","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1056","0","776","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1056","0","777","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1056","0","778","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1056","0","779","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1057","0","780","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1057","0","781","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1057","0","782","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1057","0","783","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1057","0","784","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1057","0","785","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1057","0","786","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1057","0","787","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1057","0","788","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1057","0","789","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1057","0","790","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1057","0","791","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1057","0","792","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1057","0","793","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1058","0","794","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1058","0","795","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1058","0","796","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1058","0","797","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1058","0","798","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1058","0","799","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1058","0","800","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1058","0","801","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1058","0","802","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1058","0","803","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1058","0","804","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1058","0","805","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1058","0","806","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1058","0","807","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1059","0","808","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1059","0","809","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1059","0","810","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1059","0","811","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1059","0","812","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1059","0","813","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1059","0","814","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1059","0","815","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1059","0","816","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1059","0","817","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1059","0","818","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1059","0","819","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1059","0","820","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1059","0","821","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1060","0","822","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1060","0","823","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1060","0","824","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1060","0","825","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1060","0","826","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1060","0","827","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1060","0","828","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1060","0","829","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1060","0","830","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1060","0","831","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1060","0","832","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1060","0","833","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1060","0","834","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1060","0","835","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1061","0","836","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1061","0","837","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1061","0","838","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1061","0","839","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1061","0","840","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1061","0","841","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1061","0","842","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1061","0","843","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1061","0","844","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1061","0","845","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1061","0","846","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1061","0","847","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1061","0","848","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1061","0","849","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1063","0","850","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1063","0","851","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1063","0","852","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1063","0","853","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1063","0","854","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1063","0","855","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1063","0","856","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1063","0","857","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1063","0","858","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1063","0","859","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1063","0","860","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1063","0","861","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1063","0","862","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1063","0","863","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1064","0","864","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1064","0","865","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1064","0","866","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1064","0","867","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1064","0","868","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1064","0","869","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1064","0","870","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1064","0","871","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1064","0","872","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1064","0","873","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1064","0","874","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1064","0","875","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1064","0","876","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1064","0","877","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1065","0","878","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1065","0","879","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1065","0","880","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1065","0","881","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1065","0","882","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1065","0","883","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1065","0","884","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1065","0","885","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1065","0","886","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1065","0","887","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1065","0","888","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1065","0","889","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1065","0","890","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1065","0","891","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1066","0","892","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1066","0","893","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1066","0","894","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1066","0","895","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1066","0","896","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1066","0","897","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1066","0","898","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1066","0","899","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1066","0","900","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1066","0","901","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1066","0","902","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1066","0","903","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1066","0","904","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1066","0","905","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1067","0","906","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1067","0","907","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1067","0","908","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1067","0","909","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1067","0","910","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1067","0","911","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1067","0","912","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1067","0","913","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1067","0","914","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1067","0","915","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1067","0","916","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1067","0","917","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1067","0","918","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1067","0","919","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1068","0","920","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1068","0","921","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1068","0","922","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1068","0","923","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1068","0","924","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1068","0","925","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1068","0","926","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1068","0","927","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1068","0","928","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1068","0","929","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1068","0","930","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1068","0","931","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1068","0","932","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1068","0","933","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1069","0","934","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1069","0","935","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1069","0","936","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1069","0","937","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1069","0","938","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1069","0","939","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1069","0","940","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1069","0","941","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1069","0","942","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1069","0","943","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1069","0","944","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1069","0","945","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1069","0","946","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1069","0","947","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1070","0","948","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1070","0","949","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1070","0","950","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1070","0","951","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1070","0","952","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1070","0","953","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1070","0","954","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1070","0","955","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1070","0","956","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1070","0","957","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1070","0","958","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1070","0","959","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1070","0","960","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1070","0","961","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1071","0","962","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1071","0","963","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1071","0","964","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1071","0","965","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1071","0","966","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1071","0","967","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1071","0","968","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1071","0","969","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1071","0","970","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1071","0","971","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1071","0","972","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1071","0","973","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1071","0","974","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1071","0","975","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1072","0","976","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1072","0","977","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1072","0","978","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1072","0","979","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1072","0","980","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1072","0","981","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1072","0","982","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1072","0","983","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1072","0","984","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1072","0","985","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1072","0","986","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1072","0","987","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1072","0","988","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1072","0","989","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1073","0","990","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1073","0","991","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1073","0","992","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1073","0","993","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1073","0","994","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1073","0","995","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1073","0","996","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1073","0","997","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1073","0","998","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1073","0","999","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1073","0","1000","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1073","0","1001","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1073","0","1002","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1073","0","1003","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1074","0","1004","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1074","0","1005","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1074","0","1006","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1074","0","1007","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1074","0","1008","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1074","0","1009","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1074","0","1010","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1074","0","1011","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1074","0","1012","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1074","0","1013","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1074","0","1014","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1074","0","1015","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1074","0","1016","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1074","0","1017","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1075","0","1018","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1075","0","1019","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1075","0","1020","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1075","0","1021","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1075","0","1022","2","8","30","21","8000","50","90006","0","1","0"
