709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"","","se_10035700_roller","","23","25511010","","25511","","0","se_10035700"
"","","300","","13","25511011","","25511","","","100511"
"","","","","131","25511012","","25511","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","25512001","","25512","0.2","0","100511"
"","","wac_no_items","","3","25512002","","25512","0.2","1","111"
"","","200","0","2","25512003","","25512","","-340","100511"
"","","200","0","2","25512004","","25512","","-340","111"
"","","0","","32","25512005","","25512","","","32"
"","","1","","32","25512006","","25512","","","33"
"","","0","","32","25512007","","25512","","","11"
"","","vo_wac_221027_000","0","21","25512008","","25512","","0","vo_wac_221027"
"1","0","蘭德索爾真的很大呢～\n明明大家都一起在這牆壁上畫圖，\n卻完全看不到終點呢。","1","11","25512009","0.5","25512","0","10","100511"
"","","","","91","25512010","","25512","","","0"
"","","vo_wac_221027_001","0","21","25512011","","25512","","0","vo_wac_221027"
"1","0","總有一天這項工程完成後，\n放眼望去都能見到大家所畫出\n來的作品呢。現在就開始期待\n完成的時刻了♪","1","11","25512012","0.5","25512","0","10","100511"
"","","","","91","25512013","","25512","","","0"
"","","0","","22","25512014","","25512","","","0"
"","","wac_idle_smile","","3","25513001","","25513","0.2","1","100511"
"","","wac_no_items","","3","25513002","","25513","0.2","1","111"
"","","200","0","2","25513003","","25513","","-340","100511"
"","","200","0","2","25513004","","25513","","-340","111"
"","","0","","32","25513005","","25513","","","32"
"","","1","","32","25513006","","25513","","","33"
"","","0","","32","25513007","","25513","","","11"
"","","","","91","25513008","","25513","","","0"
"-213","0","103711","-108","1","25611001","wac_default_01","25611","2","202","1"
"-213","0","111","-108","5","25611002","wac_default_01","25611","2","201","1"
"1","","32","0","31","25611003","","25611","1","0","32"
"1","","33","0","31","25611004","","25611","0","0","33"
"1","","11","0","31","25611005","","25611","0","0","11"
"0","","wac_paint_01","","3","25611006","","25611","0.2","0","103711"
"0","","wac_paint_01","","3","25611007","","25611","0.2","0","111"
"","","0","","93","25611008","","25611","","","0"
"","","1","","32","25611009","","25611","","","11"
"","","se_10035700_brush","","23","25611010","","25611","","0","se_10035700"
"","","300","","13","25611011","","25611","","","103711"
"","","","","131","25611012","","25611","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","25612001","","25612","0.2","0","103711"
"","","wac_no_items","","3","25612002","","25612","0.2","1","111"
"","","200","0","2","25612003","","25612","","-340","103711"
"","","200","0","2","25612004","","25612","","-340","111"
"","","0","","32","25612005","","25612","","","32"
"","","1","","32","25612006","","25612","","","33"
"","","0","","32","25612007","","25612","","","11"
"","","vo_wac_221028_000","0","21","25612008","","25612","","0","vo_wac_221028"
"1","0","今天就到此為止吧。\n畫了這麼多的地方，\n畫筆也需要好好的保養，\n不然後去傷到畫筆呢……","1","11","25612009","0.5","25612","0","10","103711"
"","","","","91","25612010","","25612","","","0"
"","","vo_wac_221028_001","0","21","25612011","","25612","","0","vo_wac_221028"
"1","0","好好珍惜常用的道具。\n這樣的心境對於劍術，\n當然對美術都是非常重要的呢♪","1","11","25612012","0.5","25612","0","10","103711"
"","","","","91","25612013","","25612","","","0"
"","","0","","22","25612014","","25612","","","0"
"","","wac_idle_doya","","3","25613001","","25613","0.2","1","103711"
"","","wac_no_items","","3","25613002","","25613","0.2","1","111"
"","","200","0","2","25613003","","25613","","-340","103711"
"","","200","0","2","25613004","","25613","","-340","111"
"","","0","","32","25613005","","25613","","","32"
"","","1","","32","25613006","","25613","","","33"
"","","0","","32","25613007","","25613","","","11"
"","","","","91","25613008","","25613","","","0"
"-213","0","100811","-108","1","25711001","wac_default_01","25711","2","202","1"
"-213","0","111","-108","5","25711002","wac_default_01","25711","2","201","1"
"1","","32","0","31","25711003","","25711","1","0","32"
"1","","33","0","31","25711004","","25711","0","0","33"
"1","","11","0","31","25711005","","25711","0","0","11"
"0","","wac_paint_01","","3","25711006","","25711","0.2","0","100811"
"0","","wac_paint_01","","3","25711007","","25711","0.2","0","111"
"","","0","","93","25711008","","25711","","","0"
"","","1","","32","25711009","","25711","","","11"
"","","se_10035700_brush","","23","25711010","","25711","","0","se_10035700"
"","","300","","13","25711011","","25711","","","100811"
"","","","","131","25711012","","25711","","","1"
"1","","wac_talk_arm_crossed_in","wac_talk_arm_crossed_loop","3","25712001","","25712","0.2","0","100811"
"","","wac_no_items","","3","25712002","","25712","0.2","1","111"
"","","200","0","2","25712003","","25712","","-340","100811"
"","","200","0","2","25712004","","25712","","-340","111"
"","","0","","32","25712005","","25712","","","32"
"","","1","","32","25712006","","25712","","","33"
"","","0","","32","25712007","","25712","","","11"
"","","vo_wac_221029_000","0","21","25712008","","25712","","0","vo_wac_221029"
"1","0","又一項藝術，經由可愛的我\n親手完成了呢……上天究竟\n想賦予給我多少才能呢？","1","11","25712009","0.5","25712","0","10","100811"
"","","","","91","25712010","","25712","","","0"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","25712011","","25712","0.2","0","100811"
"","","vo_wac_221029_001","0","21","25712012","","25712","","0","vo_wac_221029"
"1","0","但這才能還真令人苦惱呀。\n如果可愛的我，跟我所創造出來\n的畫的美互相衝突的話……\n但是還是我比較可愛吧♪","1","11","25712013","0.5","25712","0","10","100811"
"","","","","91","25712014","","25712","","","0"
"","","0","","22","25712015","","25712","","","0"
"","","wac_idle_wish","","3","25713001","","25713","0.2","1","100811"
"","","wac_no_items","","3","25713002","","25713","0.2","1","111"
"","","200","0","2","25713003","","25713","","-340","100811"
"","","200","0","2","25713004","","25713","","-340","111"
"","","0","","32","25713005","","25713","","","32"
"","","1","","32","25713006","","25713","","","33"
"","","0","","32","25713007","","25713","","","11"
"","","","","91","25713008","","25713","","","0"
"-213","0","105511","-108","1","25811001","wac_default_01","25811","2","202","1"
"-213","0","111","-108","5","25811002","wac_default_01","25811","2","201","1"
"1","","32","0","31","25811003","","25811","1","0","32"
"1","","33","0","31","25811004","","25811","0","0","33"
"1","","11","0","31","25811005","","25811","0","0","11"
"0","","wac_paint_01","","3","25811006","","25811","0.2","0","105511"
"0","","wac_paint_01","","3","25811007","","25811","0.2","0","111"
"","","0","","93","25811008","","25811","","","0"
"","","1","","32","25811009","","25811","","","11"
"","","se_10035700_brush","","23","25811010","","25811","","0","se_10035700"
"","","300","","13","25811011","","25811","","","105511"
"","","","","131","25811012","","25811","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","25812001","","25812","0.2","0","105511"
"","","wac_no_items","","3","25812002","","25812","0.2","1","111"
"","","200","0","2","25812003","","25812","","-340","105511"
"","","200","0","2","25812004","","25812","","-340","111"
"","","0","","32","25812005","","25812","","","32"
"","","1","","32","25812006","","25812","","","33"
"","","0","","32","25812007","","25812","","","11"
"","","vo_wac_221030_000","0","21","25812008","","25812","","0","vo_wac_221030"
"1","0","這牆壁的畫，也越來越多了呢──\n剛開始的時候，明明只是一面\n空白牆壁呢……","1","11","25812009","0.5","25812","0","10","105511"
"","","","","91","25812010","","25812","","","0"
"","","vo_wac_221030_001","0","21","25812011","","25812","","0","vo_wac_221030"
"1","0","一想到自己也在協助這麼\n令人注目的工作，\n就有種不可思議的感覺呢……\n雖然很令人高興就是了♪","1","11","25812012","0.5","25812","0","10","105511"
"","","","","91","25812013","","25812","","","0"
"","","0","","22","25812014","","25812","","","0"
"","","wac_idle_wish","","3","25813001","","25813","0.2","1","105511"
"","","wac_no_items","","3","25813002","","25813","0.2","1","111"
"","","200","0","2","25813003","","25813","","-340","105511"
"","","200","0","2","25813004","","25813","","-340","111"
"","","0","","32","25813005","","25813","","","32"
"","","1","","32","25813006","","25813","","","33"
"","","0","","32","25813007","","25813","","","11"
"","","","","91","25813008","","25813","","","0"
"-212.75","0","106811","-108","1","25911001","wac_default_01","25911","2","202","1"
"-212.75","0","111","-108","5","25911002","wac_default_01","25911","2","201","1"
"1","","32","0","31","25911003","","25911","1","0","32"
"1","","41","0","31","25911004","","25911","0","0","41"
"1","","11","0","31","25911005","","25911","0","0","11"
"1","","14","0","31","25911006","","25911","0","0","14"
"1","","18","0","31","25911007","","25911","0","0","18"
"0","","wac_paint_01","","3","25911008","","25911","0.2","0","106811"
"0","","wac_paint_01","","3","25911009","","25911","0.2","0","111"
"","","0","","93","25911010","","25911","","","0"
"","","1","","32","25911011","","25911","","","11"
"","","se_10035700_brush","","23","25911012","","25911","","0","se_10035700"
"","","300","","13","25911013","","25911","","","106811"
"","","","","131","25911014","","25911","","","1"
"1","","wac_talk_sad_in_surprise","wac_talk_sad_loop_surprise","3","25912001","","25912","0.2","0","106811"
"","","wac_no_items","","3","25912002","","25912","0.2","1","111"
"","","405","0","2","25912003","","25912","","-340","106811"
"","","405","0","2","25912004","","25912","","-340","111"
"","","0","","32","25912005","","25912","","","32"
"","","1","","32","25912006","","25912","","","41"
"","","0","","32","25912007","","25912","","","11"
"","","1","","32","25912008","","25912","","","14"
"","","1","","32","25912009","","25912","","","18"
"","","0","","93","25912010","","25912","","","1.8"
"","","vo_wac_221031_000","0","21","25912011","","25912","","0","vo_wac_221031"
"1","0","說起來這壁畫，\n似似花跟克莉絲也有在畫對吧？\n真想看看她們到底用\n什麼表情在進行繪畫的呢？","1","11","25912012","0.5","25912","0","10","106811"
"","","","","91","25912013","","25912","","","0"
"1","","wac_talk_arm_crossed_in","wac_talk_arm_crossed_loop","3","25912014","","25912","0.2","0","106811"
"","","vo_wac_221031_001","0","21","25912015","","25912","","0","vo_wac_221031"
"1","0","如果真那跟拉基拉基，\n總有一天也……啊，開玩笑的。\n哈哈，真不像我呢，\n稍微有點多愁善感嗎？","1","11","25912016","0.5","25912","0","10","106811"
"","","","","91","25912017","","25912","","","0"
"","","0","","22","25912018","","25912","","","0"
"","","wac_idle_arm_crossed","","3","25913001","","25913","0.2","1","106811"
"","","wac_no_items","","3","25913002","","25913","0.2","1","111"
"","","405","0","2","25913003","","25913","","-340","106811"
"","","405","0","2","25913004","","25913","","-340","111"
"","","0","","32","25913005","","25913","","","32"
"","","1","","32","25913006","","25913","","","41"
"","","0","","32","25913007","","25913","","","11"
"","","0","","32","25913008","","25913","","","14"
"","","1","","32","25913009","","25913","","","18"
"","","","","91","25913010","","25913","","","0"
"-325","0","109211","-108","1","26011001","wac_default_bot_21","26011","2","202","1"
"-325","0","111","-108","5","26011002","wac_default_bot_21","26011","2","201","1"
"1","","34","0","31","26011003","","26011","1","0","34"
"1","","33","0","31","26011004","","26011","0","0","33"
"1","","13","0","31","26011005","","26011","0","0","13"
"0","","wac_paint_bot_21","","3","26011006","","26011","0.2","0","109211"
"0","","wac_paint_bot_21","","3","26011007","","26011","0.2","0","111"
"","","0","","93","26011008","","26011","","","0"
"","","1","","32","26011009","","26011","","","13"
"","","se_sys_login_birthday_calendar_brush","","23","26011010","","26011","","0","se_common"
"","","300","","13","26011011","","26011","","","109211"
"","","","","131","26011012","","26011","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","26012001","","26012","0.2","0","109211"
"","","wac_no_items","","3","26012002","","26012","0.2","1","111"
"","","200","0","2","26012003","","26012","","-340","109211"
"","","200","0","2","26012004","","26012","","-340","111"
"","","0","","32","26012005","","26012","","","34"
"","","1","","32","26012006","","26012","","","33"
"","","0","","32","26012007","","26012","","","13"
"","","vo_wac_221101_000","0","21","26012008","","26012","","0","vo_wac_221101"
"1","0","嗯，畫好了！\n嘿嘿，說到畫畫可是我的拿手強項！\n因為我構思新魔法的時候常常會畫出來！","1","11","26012009","0.5","26012","0","10","109211"
"","","","","91","26012010","","26012","","","0"
"1","","wac_talk_doya_in_fromblink","wac_talk_doya_loop","3","26012011","","26012","0.2","0","109211"
"","","vo_wac_221101_001","0","21","26012012","","26012","","0","vo_wac_221101"
"1","0","……對了！不如我來幫這面牆\n施加防止老化的魔法好了！？\n讓這幅畫能不畏風雨，而且不論\n承受什麼魔法、經過幾百年都不會毀壞！","1","11","26012013","0.5","26012","0","10","109211"
"","","","","91","26012014","","26012","","","0"
"","","0","","22","26012015","","26012","","","0"
"","","wac_idle_doya","","3","26013001","","26013","0.2","1","109211"
"","","wac_no_items","","3","26013002","","26013","0.2","1","111"
"","","200","0","2","26013003","","26013","","-340","109211"
"","","200","0","2","26013004","","26013","","-340","111"
"","","0","","32","26013005","","26013","","","34"
"","","1","","32","26013006","","26013","","","33"
"","","0","","32","26013007","","26013","","","13"
"","","","","91","26013008","","26013","","","0"
"-325","0","109311","-108","1","26111001","wac_default_bot_21","26111","2","202","1"
"-325","0","111","-108","5","26111002","wac_default_bot_21","26111","2","201","1"
"1","","34","0","31","26111003","","26111","1","0","34"
"1","","33","0","31","26111004","","26111","0","0","33"
"1","","13","0","31","26111005","","26111","0","0","13"
"0","","wac_paint_bot_21","","3","26111006","","26111","0.2","0","109311"
"0","","wac_paint_bot_21","","3","26111007","","26111","0.2","0","111"
"","","0","","93","26111008","","26111","","","0"
"","","1","","32","26111009","","26111","","","13"
"","","se_sys_login_birthday_calendar_brush","","23","26111010","","26111","","0","se_common"
"","","300","","13","26111011","","26111","","","109311"
"","","","","131","26111012","","26111","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","26112001","","26112","0.2","0","109311"
"","","wac_no_items","","3","26112002","","26112","0.2","1","111"
"","","200","0","2","26112003","","26112","","-340","109311"
"","","200","0","2","26112004","","26112","","-340","111"
"","","0","","32","26112005","","26112","","","34"
"","","1","","32","26112006","","26112","","","33"
"","","0","","32","26112007","","26112","","","13"
"","","vo_wac_221102_000","0","21","26112008","","26112","","0","vo_wac_221102"
"1","0","哼哼哼～\n露畫的畫怎麼樣呀！\n儘管稱讚露畫得\n有多好吧～！","1","11","26112009","0.5","26112","0","10","109311"
"","","","","91","26112010","","26112","","","0"
"","","vo_wac_221102_001","0","21","26112011","","26112","","0","vo_wac_221102"
"1","0","其實露因為解不開考試的題目，\n所以常常在塗鴉喔～！\n也就是說，露是塗鴉女王！\n哼哼！","1","11","26112012","0.5","26112","0","10","109311"
"","","","","91","26112013","","26112","","","0"
"","","0","","22","26112014","","26112","","","0"
"","","wac_idle_doya","","3","26113001","","26113","0.2","1","109311"
"","","wac_no_items","","3","26113002","","26113","0.2","1","111"
"","","200","0","2","26113003","","26113","","-340","109311"
"","","200","0","2","26113004","","26113","","-340","111"
"","","0","","32","26113005","","26113","","","34"
"","","1","","32","26113006","","26113","","","33"
"","","0","","32","26113007","","26113","","","13"
"","","","","91","26113008","","26113","","","0"
"-185","0","102611","-167","1","26211001","wac_default_31","26211","2","204","1"
"-185","0","103811","230","1","26211002","wac_default_51","26211","2","202","1"
"-350","0","105211","-330","1","26211003","wac_default_bot_61","26211","2","256","1"
"-350","0","103311","340","1","26211004","wac_default_bot_71","26211","2","254","1"
"-185","0","111","-167","5","26211005","wac_default_33","26211","2","203","1"
"-185","0","113","230","5","26211006","wac_default_56","26211","2","201","1"
"-350","0","114","-330","5","26211007","wac_default_68","26211","2","255","1"
"-350","0","115","340","5","26211008","wac_default_73","26211","2","253","1"
"","","300","","13","26211009","","26211","","","105211"
"","","300","","13","26211010","","26211","","","103311"
"","","300","","13","26211011","","26211","","","103811"
"","","300","","13","26211012","","26211","","","102611"
"1","","38","0","31","26211013","","26211","1","0","38"
"1","","41","0","31","26211014","","26211","0","0","41"
"1","","15","0","31","26211015","","26211","0","0","15"
"0","","wac_paint_31","","3","26211016","","26211","0.2","0","102611"
"0","","wac_paint_33","","3","26211017","","26211","0.2","0","111"
"0","","wac_paint_51","","3","26211018","","26211","0.2","0","103811"
"0","","wac_paint_56","","3","26211019","","26211","0.2","0","113"
"0","","wac_paint_bot_61","","3","26211020","","26211","0.2","0","105211"
"0","","wac_paint_68","","3","26211021","","26211","0.2","0","114"
"0","","wac_paint_bot_71","","3","26211022","","26211","0.2","0","103311"
"0","","wac_paint_73","","3","26211023","","26211","0.2","0","115"
"","","0","","93","26211024","","26211","","","0"
"","","1","","32","26211025","","26211","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","26211026","","26211","","0","se_common"
"","","","","131","26211027","","26211","","","1"
"","","wac_idle_doya_L","","3","26212001","","26212","0","1","105211"
"","","wac_idle_smile_L","","3","26212002","","26212","0","1","103311"
"","","wac_idle_wish_joy","","3","26212003","","26212","0","1","103811"
"","","wac_idle_smile","","3","26212004","","26212","0","1","102611"
"","","wac_no_items","","3","26212005","","26212","0","1","111"
"","","wac_no_items","","3","26212006","","26212","0","1","113"
"","","wac_no_items","","3","26212007","","26212","0","1","114"
"","","wac_no_items","","3","26212008","","26212","0","1","115"
"","","-335","0","2","26212009","","26212","","-360","105211"
"","","-190","0","2","26212010","","26212","","-335","103311"
"","","190","0","2","26212011","","26212","","-335","103811"
"","","350","0","2","26212012","","26212","","-360","102611"
"","","-335","0","2","26212013","","26212","","-360","111"
"","","-190","0","2","26212014","","26212","","-335","113"
"","","190","0","2","26212015","","26212","","-335","114"
"","","350","0","2","26212016","","26212","","-360","115"
"","","0","","32","26212017","","26212","","","38"
"","","1","","32","26212018","","26212","","","41"
"","","0","","32","26212019","","26212","","","15"
"1","","wac_talk_wish_in_joy","wac_talk_wish_loop_joy","3","26212020","","26212","0.2","0","103811"
"","","vo_wac_221103_000","0","21","26212021","","26212","","0","vo_wac_221103"
"1","0","呼……這樣就完成了。\n不知道有沒有比之前畫得更好呢？\n果然畫畫很令人開心呢。","1","11","26212022","0.5","26212","0","10","103811"
"","","","","91","26212023","","26212","","","0"
"1","","wac_idle_wish_joy","","3","26212024","","26212","0.2","1","103811"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","26212025","","26212","0.2","0","103311"
"","","vo_wac_221103_001","0","21","26212026","","26212","","0","vo_wac_221103"
"1","0","就是說啊～♪\n不過，栞栞妳的身體還好嗎？\n妳可不能太逞強啦。","1","11","26212027","0.5","26212","0","10","103311"
"","","","","91","26212028","","26212","","","0"
"1","","wac_idle_smile_L","","3","26212029","","26212","0.2","1","103311"
"","","wac_talk_wish_loop","","3","26212030","","26212","0.2","1","103811"
"","","vo_wac_221103_002","0","21","26212031","","26212","","0","vo_wac_221103"
"1","0","其實我是有一點\n頭暈眼花……\n好像是因為跟大家一起畫畫很開心，\n所以有點興奮過頭了……","1","11","26212032","0.5","26212","0","10","103811"
"","","","","91","26212033","","26212","","","0"
"1","","wac_idle_wish","","3","26212034","","26212","0.2","1","103811"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","26212035","","26212","0.2","0","102611"
"","","vo_wac_221103_003","0","21","26212036","","26212","","0","vo_wac_221103"
"1","0","啊，既然如此，那就請莉瑪背妳吧？\n因為今天的天氣很好，\n所以她的毛軟綿綿的，非常舒服喔～","1","11","26212037","0.5","26212","0","10","102611"
"","","","","91","26212038","","26212","","","0"
"1","","wac_idle_smile","","3","26212039","","26212","0.2","1","102611"
"1","","wac_talk_doya_in_L","wac_talk_doya_loop_L","3","26212040","","26212","0.2","0","105211"
"","","vo_wac_221103_004","0","21","26212041","","26212","","0","vo_wac_221103"
"1","0","小鈴也真是的，\n馬上就跑來抱我。\n不過，如果小栞累了的話，\n回程我可以背妳回去喔♪","1","11","26212042","0.5","26212","0","10","105211"
"","","","","91","26212043","","26212","","","0"
"","","0","","22","26212044","","26212","","","0"
"","","","","111","26212045","","26212","","",""
"","","wac_idle_doya_L","","3","26213001","","26213","0.2","1","105211"
"","","wac_idle_smile_L","","3","26213002","","26213","0.2","1","103311"
"","","wac_idle_wish","","3","26213003","","26213","0.2","1","103811"
"","","wac_idle_smile","","3","26213004","","26213","0.2","1","102611"
"","","wac_no_items","","3","26213005","","26213","0.2","1","111"
"","","wac_no_items","","3","26213006","","26213","0.2","1","113"
"","","wac_no_items","","3","26213007","","26213","0.2","1","114"
"","","wac_no_items","","3","26213008","","26213","0.2","1","115"
"","","-335","0","2","26213009","","26213","","-360","105211"
"","","-190","0","2","26213010","","26213","","-335","103311"
"","","190","0","2","26213011","","26213","","-335","103811"
"","","350","0","2","26213012","","26213","","-360","102611"
"","","-335","0","2","26213013","","26213","","-360","111"
"","","-190","0","2","26213014","","26213","","-335","113"
"","","190","0","2","26213015","","26213","","-335","114"
"","","350","0","2","26213016","","26213","","-360","115"
"","","0","","32","26213017","","26213","","","38"
"","","1","","32","26213018","","26213","","","41"
"","","0","","32","26213019","","26213","","","15"
"","","","","91","26213020","","26213","","","0"
"-185","0","101011","-167","1","26221001","wac_default_31","26221","2","204","1"
"-185","0","101411","230","1","26221002","wac_default_51","26221","2","202","1"
"-350","0","104311","-330","1","26221003","wac_default_bot_61","26221","2","256","1"
"-350","0","101711","340","1","26221004","wac_default_bot_71","26221","2","254","1"
"-185","0","111","-167","5","26221005","wac_default_31","26221","2","203","1"
"-185","0","113","230","5","26221006","wac_default_56","26221","2","201","1"
"-350","0","114","-330","5","26221007","wac_default_66","26221","2","255","1"
"-350","0","115","340","5","26221008","wac_default_77","26221","2","253","1"
"","","300","","13","26221009","","26221","","","104311"
"","","300","","13","26221010","","26221","","","101711"
"","","300","","13","26221011","","26221","","","101411"
"","","300","","13","26221012","","26221","","","101011"
"1","","38","0","31","26221013","","26221","1","0","38"
"1","","41","0","31","26221014","","26221","0","0","41"
"1","","15","0","31","26221015","","26221","0","0","15"
"0","","wac_paint_31","","3","26221016","","26221","0.2","0","101011"
"0","","wac_paint_31","","3","26221017","","26221","0.2","0","111"
"0","","wac_paint_51","","3","26221018","","26221","0.2","0","101411"
"0","","wac_paint_56","","3","26221019","","26221","0.2","0","113"
"0","","wac_paint_bot_61","","3","26221020","","26221","0.2","0","104311"
"0","","wac_paint_66","","3","26221021","","26221","0.2","0","114"
"0","","wac_paint_bot_71","","3","26221022","","26221","0.2","0","101711"
"0","","wac_paint_77","","3","26221023","","26221","0.2","0","115"
"","","0","","93","26221024","","26221","","","0"
"","","1","","32","26221025","","26221","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","26221026","","26221","","0","se_common"
"","","","","131","26221027","","26221","","","1"
"","","wac_idle_normal_L","","3","26222001","","26222","0","1","104311"
"","","wac_idle_smile_L","","3","26222002","","26222","0","1","101711"
"","","wac_idle_arm_crossed","","3","26222003","","26222","0","1","101411"
"","","wac_idle_wish_joy","","3","26222004","","26222","0","1","101011"
"","","wac_no_items","","3","26222005","","26222","0","1","111"
"","","wac_no_items","","3","26222006","","26222","0","1","113"
"","","wac_no_items","","3","26222007","","26222","0","1","114"
"","","wac_no_items","","3","26222008","","26222","0","1","115"
"","","-335","0","2","26222009","","26222","","-360","104311"
"","","-190","0","2","26222010","","26222","","-335","101711"
"","","190","0","2","26222011","","26222","","-335","101411"
"","","350","0","2","26222012","","26222","","-360","101011"
"","","-335","0","2","26222013","","26222","","-360","111"
"","","-190","0","2","26222014","","26222","","-335","113"
"","","190","0","2","26222015","","26222","","-335","114"
"","","350","0","2","26222016","","26222","","-360","115"
"","","0","","32","26222017","","26222","","","38"
"","","1","","32","26222018","","26222","","","41"
"","","0","","32","26222019","","26222","","","15"
"1","","wac_talk_arm_crossed_in","wac_talk_arm_crossed_loop","3","26222020","","26222","0.2","0","101411"
"","","vo_wac_221103_100","0","21","26222021","","26222","","0","vo_wac_221103"
"1","0","好，畫好了。\n雖然花了點時間\n在共同討論上，\n但這個成果還算不錯吧？","1","11","26222022","0.5","26222","0","10","101411"
"","","","","91","26222023","","26222","","","0"
"1","","wac_idle_arm_crossed","","3","26222024","","26222","0.2","1","101411"
"1","","wac_talk_wish_in_joy","wac_talk_wish_loop_joy","3","26222025","","26222","0.2","0","101011"
"","","vo_wac_221103_101","0","21","26222026","","26222","","0","vo_wac_221103"
"1","0","就是說呀♪\n一邊歡聲笑語地聊天，\n一邊悠哉地畫畫也很開心呢♪\n畫出來的畫也表現出了這種感覺喔♪","1","11","26222027","0.5","26222","0","10","101011"
"","","","","91","26222028","","26222","","","0"
"1","","wac_idle_wish_joy","","3","26222029","","26222","0.2","1","101011"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","26222030","","26222","0.2","0","101711"
"","","vo_wac_221103_102","0","21","26222031","","26222","","0","vo_wac_221103"
"1","0","這我非常能懂～！\n只要看著這幅畫就會覺得很雀躍，\n變得不由自主地想要跳舞呢～\n好～真琴也一起來跳吧～♪","1","11","26222032","0.5","26222","0","10","101711"
"","","","","91","26222033","","26222","","","0"
"1","","wac_idle_smile_L","","3","26222034","","26222","0.2","1","101711"
"1","","wac_talk_doya_in_surprise_L","wac_talk_doya_loop_surprise_L","3","26222035","","26222","0.2","0","104311"
"","","vo_wac_221103_103","0","21","26222036","","26222","","0","vo_wac_221103"
"1","0","咦，我也要跳啊！？\n是說，剛才也在跳舞不是嗎？\n別、別那麼用力拉我啦！","1","11","26222037","0.5","26222","0","10","104311"
"","","","","91","26222038","","26222","","","0"
"1","","wac_idle_doya_surprise_L","","3","26222039","","26222","0.2","1","104311"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","26222040","","26222","0.2","0","101411"
"","","vo_wac_221103_104","0","21","26222041","","26222","","0","vo_wac_221103"
"1","0","受不了，\n真拿香織沒辦法呢……\n畢竟我們好不容易畫完了，\n就再放慢一點腳步來欣賞這幅畫吧。","1","11","26222042","0.5","26222","0","10","101411"
"","","","","91","26222043","","26222","","","0"
"","","0","","22","26222044","","26222","","","0"
"","","","","111","26222045","","26222","","",""
"","","wac_idle_doya_surprise_L","","3","26223001","","26223","0.2","1","104311"
"","","wac_idle_smile_L","","3","26223002","","26223","0.2","1","101711"
"","","wac_idle_doya","","3","26223003","","26223","0.2","1","101411"
"","","wac_idle_wish_joy","","3","26223004","","26223","0.2","1","101011"
"","","wac_no_items","","3","26223005","","26223","0.2","1","111"
"","","wac_no_items","","3","26223006","","26223","0.2","1","113"
"","","wac_no_items","","3","26223007","","26223","0.2","1","114"
"","","wac_no_items","","3","26223008","","26223","0.2","1","115"
"","","-335","0","2","26223009","","26223","","-360","104311"
"","","-190","0","2","26223010","","26223","","-335","101711"
"","","190","0","2","26223011","","26223","","-335","101411"
"","","350","0","2","26223012","","26223","","-360","101011"
"","","-335","0","2","26223013","","26223","","-360","111"
"","","-190","0","2","26223014","","26223","","-335","113"
"","","190","0","2","26223015","","26223","","-335","114"
"","","350","0","2","26223016","","26223","","-360","115"
"","","0","","32","26223017","","26223","","","38"
"","","1","","32","26223018","","26223","","","41"
"","","0","","32","26223019","","26223","","","15"
"","","","","91","26223020","","26223","","","0"
"-205","0","109211","-167","1","26231001","wac_default_31","26231","2","202","1"
"-350","0","109311","-64","1","26231002","wac_default_bot_41","26231","2","254","1"
"-325","0","109411","230","1","26231003","wac_default_51","26231","2","252","1"
"-205","0","111","-167","5","26231004","wac_default_36","26231","2","201","1"
"-350","0","112","-64","5","26231005","wac_default_41","26231","2","253","1"
"-325","0","113","230","5","26231006","wac_default_bot_51","26231","2","251","1"
"","","300","","13","26231007","","26231","","","109411"
"","","300","","13","26231008","","26231","","","109211"
"","","300","","13","26231009","","26231","","","109311"
