1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"6","4012","1","6","6","29802","","4012","28023","23736","","6","29246","這個地點的名稱是？","20625","4","6","瑪爾傑海岸","2","瑪爾傑海岸"
"6","4013","1","6","6","22467","位於蘭德索爾郊外，綠意盎然、氣候宜人的城鎮。","4013","38647","25289","埃斯特雷拉街道","6","26031","這個地點的名稱是？","29305","4","6","埃斯特雷拉","3","埃斯特雷拉街道"
"6","4014","1","6","6","38706","於「露娜之塔」建造時一同打造出來的一種能量增幅器。","4014","20809","29128","","6","23068","這個的名稱是什麼？","32858","4","6","露娜聚光燈","2","露娜聚光燈"
"6","0","1","6","6","38463","世界最大的大陸。中心有個巨大的都市「蘭德索爾」。","4015","36084","20126","阿斯特賴亞大陸","6","26031","這是哪裡？","29305","4","6","阿斯特賴亞","1","阿斯特賴亞大陸"
"6","4017","1","6","6","40599","","4017","29287","22580","伊麗莎白牧場","6","33678","這個地點的名稱是？","30333","4","6","麗莎白牧場","1","伊麗莎白牧場"
"3","0","2","3","3","105","1,000,000,000\n（請用英文作答）","4018","105","111","Billion","3","108","這個的唸法是什麼？","108","4","3","illio","1","Billion"
"3","0","2","3","3","105","以符號表記為「10＾9」的數字，用英文來唸是？","4019","105","111","Billion","3","108","這個的唸法是什麼？","108","4","3","illio","2","Billion"
"3","0","2","3","3","105","1,000×1,000,000＝？\n（將答案用英文來唸是？）","4020","105","111","Billion","3","108","這個問題的答案是？","108","4","3","illio","2","Billion"
"3","0","2","3","3","105","100×100×100×1000＝？\n（將答案用英文來唸是？）","4021","105","111","Billion","3","108","這個問題的答案是？","108","4","3","illio","2","Billion"
"3","0","2","3","2","70","50,000,000\n（將答案用英文來唸是？）","4022","116","121","Fifty million","3","105","這個的唸法是什麼？","102","4","3","Fifty","1","Fifty million"
"3","0","2","3","3","109","10,000,000+10,000,000＝？\n（將答案用英文來唸是？）","4023","108","105","Twenty million","3","105","這個問題的答案是？","108","4","3","milli","1","Twenty million"
"3","0","2","3","3","109","10,000,000×10÷2＝？\n（將答案用英文來唸是？）","4024","108","105","Fifty million","3","105","這個問題的答案是？","108","4","3","milli","3","Fifty million"
"6","0","2","6","6","20116","(502x5)＋(502x5)＝？\n（將答案用中文來唸是？）","4025","20108","21313","","6","21315","這個問題的答案是？","38646","4","6","五千零二十","2","五千零二十"
"1","0","2","1","1","49","(1253＋6652－232)×0＋12345＝？","4026","52","53","","1","50","這個問題的答案是？","51","4","1","12345","2","12345"
"3","0","2","3","3","108","XI　（請將數字翻為英文唸法）","4027","101","110","Eleven","3","101","這個羅馬數字是多少？","118","4","3","leven","2","Eleven"
"3","0","2","3","3","105","XVI　（請將數字翻為英文唸法）","4028","101","101","Sixteen","3","120","這個羅馬數字是多少？","116","4","3","ixtee","2","Sixteen"
"3","0","2","3","2","83","XVII　（請將數字翻為英文唸法）","4029","101","110","Seventeen","3","101","這個羅馬數字是多少？","118","4","3","Seven","3","Seventeen"
"3","0","2","3","2","69","XVIII　（請將數字翻為英文唸法）","4030","104","116","Eighteen","3","105","這個羅馬數字是多少？","103","4","3","Eight","3","Eighteen"
"3","0","2","3","2","84","XXII　（請將數字翻為英文唸法）","4031","110","116","Twenty two","3","119","這個羅馬數字是多少？","101","4","3","Twent","3","Twenty two"
"3","0","2","3","2","84","XXV　（請將數字翻為英文唸法）","4032","110","116","Twenty five","3","119","這個羅馬數字是多少？","101","4","3","Twent","3","Twenty five"
"3","0","2","3","3","104","XXX　（請將數字翻為英文唸法）","4033","116","121","Thirty","3","105","這個羅馬數字是多少？","114","4","3","hirty","3","Thirty"
"6","0","2","6","6","27686","請列出元素週期表右邊第一欄（直行順序）。","4034","27690","27673","氦氖氬氪氙氡","6","27670","這個的名稱是什麼？","27692","4","6","氦氖氬氪氙","2","氦氖氬氪氙氡"
"6","0","2","6","6","20285","咬到鋁箔紙時會感到一陣劇痛的現象。","4035","38651","27969","","6","20240","這個的名稱是什麼？","23612","4","6","伽伐尼電流","3","伽伐尼電流"
"6","0","2","6","6","25746","世界最大的沙漠。","4036","27801","28448","","6","21704","這個的名稱是什麼？","25289","4","6","撒哈拉沙漠","1","撒哈拉沙漠"
"6","0","2","6","6","24052","南歐三大半島：伊比利亞半島、義大利半島、□□□□□。","4037","21322","23798","","6","29246","這個的名稱是什麼？","24185","4","6","巴爾幹半島","2","巴爾幹半島"
"6","0","2","6","6","28331","歐洲西部的氣候類型為：","4038","27915","24615","溫帶海洋性氣候","6","24118","這個的唸法是什麼？","28023","4","6","溫帶海洋性","3","溫帶海洋性氣候"
"6","0","2","6","6","28331","歐洲東部的氣候類型為：","4040","38520","24615","溫帶大陸性氣候","6","24118","這個的唸法是什麼？","22823","4","6","溫帶大陸性","3","溫帶大陸性氣候"
"6","0","2","6","6","23506","歐洲北部的氣候類型為：","4041","27683","20505","寒帶苔原氣候","6","24118","這個的唸法是什麼？","21407","4","6","寒帶原氣候","3","寒帶苔原氣候"
"2","4042","1","2","2","79","","4042","65","76","NORMAL地下城「雲海山脈」","2","82","這個的名稱是什麼？","77","4","2","ORMAL","2","NORMAL地下城「雲海山脈」"
"6","0","1","6","6","35997","阿斯特賴亞大陸上最巨大的火山。至今仍頻繁的噴發，再加上有許多魔物棲息於此，是個危險的地區。","4043","28779","23665","","6","21033","這個的名稱是什麼？","22887","4","6","貝利奧火山","2","貝利奧火山"
"2","4044","1","2","2","69","","4044","82","68","VERY HARD地下城「斷崖遺跡」","2","82","這個的名稱是什麼？","65","4","2","ERARD","2","VERY HARD地下城「斷崖遺跡」"
"2","4045","1","2","2","84","","4045","77","69","EXTREME地下城「蒼海孤塔」","2","82","這個的名稱是什麼？","69","4","2","TREME","2","EXTREME地下城「蒼海孤塔」"
"2","4046","1","2","2","84","","4046","77","69","EXTREME Ⅱ地下城「毒瘴闇稜」","2","82","這個的名稱是什麼？","69","4","2","TREME","2","EXTREME Ⅱ地下城「毒瘴闇稜」"
"2","4047","1","2","2","84","","4047","77","69","EXTREME Ⅲ地下城「綠龍骸嶺」","2","82","這個的名稱是什麼？","69","4","2","TREME","2","EXTREME Ⅲ地下城「綠龍骸嶺」"
"2","4048","1","2","2","84","","4048","77","69","EXTREME Ⅳ地下城「天上浮游城」","2","82","這個的名稱是什麼？","69","4","2","TREME","2","EXTREME Ⅳ地下城「天上浮游城」"
"6","4049","1","6","6","36229","活動「恩賜的財團與神聖學院的問題兒童」中，優妮想要將「好朋友X」取名為？","4049","22958","34399","","6","32026","這個的名稱是什麼？","20778","4","6","超級優妮號","2","超級優妮號"
"6","4050","1","6","6","31350","活動「心電感應！碧與玩具朋友們」的Boss。","4050","20855","29579","究極機械玩具王","6","26997","這個的名稱是什麼？","29609","4","6","究極玩具王","1","究極機械玩具王"
"6","4051","1","6","6","35352","可購買各種充滿回憶的BGM，並設定在各種選單中的公會小屋家具。","4051","27138","30418","","6","25014","這個的名稱是什麼？","38899","4","6","記憶音樂盒","1","記憶音樂盒"
"6","0","1","6","6","32000","一個充滿回憶的收藏架，擺放著慈樂之音夏日演唱會的周邊。","4052","34255","27331","慈樂之音紀念收藏櫃","6","24565","這個的名稱是什麼？","25910","4","6","紀念收藏櫃","2","慈樂之音紀念收藏櫃"
"6","4053","1","6","6","26178","用來進行時空旅行的魔導具「時間儀」的導航員。","4053","29702","32773","","6","38291","這個的名稱是什麼？","31649","4","6","時間管理者","2","時間管理者"
"6","4054","1","6","6","38647","大間鎮的漁夫們\n所使用的魔導具。\n會放電讓獵物暈眩。","4054","25802","22120","","6","38662","這個魔導具的名稱是什麼？","38651","4","6","雷霆電擊器","3","雷霆電擊器"
"6","4055","1","6","6","29802","放置在公會小屋就會自動幫你製造瑪那的器具。似乎要具備某種資格才能使用。","4055","29983","22120","","6","37027","這個的名稱是什麼？","29986","4","6","瑪那產生器","1","瑪那產生器"
"6","4056","2","6","6","21733","「三月戰隊競賽-一王」的Boss。","4056","29579","32773","","6","24067","這個的名稱是什麼？","26519","4","6","哥布林王者","1","哥布林王者"
"6","0","2","6","6","29664","世界第一高峰。又稱聖母峰。","4057","29802","23792","","6","31302","這個的名稱是什麼？","26391","4","6","珠穆朗瑪峰","1","珠穆朗瑪峰"
"6","0","2","6","6","22799","「天津四」、「河鼓二」、「織女一」這三顆明亮星辰所連結而成的巨大三角形。","4058","19977","35282","","6","23395","這個的名稱是什麼？","22823","4","6","夏季大三角","1","夏季大三角"
"6","0","2","6","6","37240","酸性溶液能使通用□□□□□變成偏暖色。","4059","31034","21137","","6","40572","這個的名稱是什麼？","25351","4","6","酸鹼指示劑","1","酸鹼指示劑"
"1","0","2","2","2","72","硫酸的化學式為：","4060","79","52","","2","50","這個的名稱是什麼？","83","4","1","H2SO4","2","H2SO4"
"6","0","2","6","6","30899","硫酸具強脫水性，可使□□□□□脫水，形成黑色的碳。","4061","21512","29289","","6","27700","這個的名稱是什麼？","21270","4","6","碳水化合物","2","碳水化合物"
"2","0","2","2","2","67","醋酸的化學式為：","4062","67","79","CH3COOH","1","72","這個的名稱是什麼？","51","4","2","CH3CO","2","CH3COOH"
"1","0","2","1","1","51","","4063","49","53","圓周率=3.1415926……","1","49","這是多少？","52","4","1","31415","1","圓周率=3.1415926……"
"1","0","2","1","1","49","","4064","52","50","√2＝1.41421356……","1","52","這是多少？","49","4","1","14142","2","√2＝1.41421356……"
"1","0","2","1","1","52","將44556在「百位數」進行四捨五入後的數字。","4065","48","48","","1","53","這是多少？","48","4","1","45000","1","45000"
"1","0","2","1","1","49","將11223在「百位數」進行四捨五入後的數字。","4066","48","48","","1","49","這是多少？","48","4","1","11000","1","11000"
"6","0","2","6","6","20195","其誕生的時代與當時該有的技術及知識水準不相符，充滿謎團的人造物出土品。","4067","36986","29289","時代錯誤遺物","6","37679","這個的名稱是什麼？","35492","4","6","代錯誤遺物","2","時代錯誤遺物"
"1","0","2","1","1","55","將77889在「百位數」進行四捨五入後的數字。","4068","48","48","","1","56","這是多少？","48","4","1","78000","2","78000"
"6","0","2","6","6","19977","廣為人知的炸藥「TNT」。未經省略的全稱是？","4069","30002","33519","","6","30813","這個的名稱是什麼？","22522","4","6","三硝基甲苯","3","三硝基甲苯"
"2","0","2","6","2","84","硝酸可用來蝕刻銅金屬製品，製造□□□和□□鉀","4070","30813","37240","TNT和硝酸鉀","2","78","這個的名稱是什麼？","84","4","6","TNT硝酸","3","TNT和硝酸鉀"
"6","0","2","6","6","32933","氫氧化鈉常用來製造□□和人□□□。","4071","32406","32173","肥皂和人造纖維","6","30338","這個的名稱是什麼？","36896","4","6","肥皂造纖維","2","肥皂和人造纖維"
"6","0","2","6","6","27963","一般被稱作「世界三大發明」的東西。火藥、指南針，還有一種是？","4072","21047","34899","","6","23383","這是什麼？","21360","4","6","活字印刷術","3","活字印刷術"
"6","0","2","6","6","21513","非洲最高的山。","4073","26413","32645","吉力馬札羅山","6","21147","這個的名稱是什麼？","39340","4","6","吉力馬札羅","2","吉力馬札羅山"
"6","0","2","6","6","31185","AI的能力終有一天會超越人類的轉捩點。或意指因此而引發的社會變化的概念。","4074","30064","40670","","6","25216","這個的名稱是什麼？","22855","4","6","科技奇異點","3","科技奇異點"
"6","0","2","6","6","25282","反義詞。","4075","26126","26143","傍晚的明星⇔拂曉的明星","6","26313","這個的名稱是什麼？","30340","4","6","拂曉的明星","3","傍晚的明星⇔拂曉的明星"
"6","0","2","6","6","20108","海鮮類當中含量豐富，人體活動不可或缺的營養素。","4076","30899","20845","DHA=二十二碳六烯酸","6","21313","這個的名稱是什麼？","20108","4","6","二十二碳六","3","DHA=二十二碳六烯酸"
"6","0","2","6","6","27688","□與□□□□作用可生成尿素 ，常用來製造肥料和塑膠。","4077","21270","30899","氨與二氧化碳","6","20108","這個的名稱是什麼？","27687","4","6","氨二氧化碳","3","氨與二氧化碳"
"6","0","2","6","6","38463","歐洲最高且橫跨範圍最廣的山。","4078","26031","23665","","6","29246","這個的名稱是什麼？","21329","4","6","阿爾卑斯山","2","阿爾卑斯山"
"6","0","2","6","6","38463","安地斯山脈最高峰。位在阿根廷境內。是美洲第一高峰，也是世界第一高的火山。","4079","29916","23665","","6","31354","這個的名稱是什麼？","21152","4","6","阿空加瓜山","3","阿空加瓜山"
"1","0","2","1","1","53","(0x12345)+(0x54321)+54321=？","4080","50","49","","1","52","這個問題的答案是？","51","4","1","54321","1","54321"
"2","0","2","2","2","87","電腦鍵盤的排列，一般而言在「Q」的右側大多是怎麼排列的？","4081","84","89","Q⇒W⇒E⇒R⇒T⇒Y","2","69","這個的名稱是什麼？","82","4","2","WERTY","3","Q⇒W⇒E⇒R⇒T⇒Y"
"2","0","2","2","2","83","電腦鍵盤的排列，一般而言在「A」的右側大多是怎麼排列的？","4082","71","72","A⇒S⇒D⇒F⇒G⇒H","2","68","這個的名稱是什麼？","70","4","2","SDFGH","3","A⇒S⇒D⇒F⇒G⇒H"
"6","0","2","6","6","34311","亞洲與非洲以什麼為界限？","4083","36939","27827","","6","20234","這個的名稱是什麼？","22763","4","6","蘇伊士運河","2","蘇伊士運河"
"6","0","2","6","6","29305","佯裝成無害軟體來攻擊電腦的惡質程式。名稱源於某種在神話的戰爭中登場的陷阱。","4084","26408","39340","","6","27931","這個的名稱是什麼？","20234","4","6","特洛伊木馬","3","特洛伊木馬"
"6","0","2","6","6","25903","槓桿原理可用微小力量扳動重物的便利物理原理。依據□□、□□□、抗力點的位置來決定結果。","4085","21147","40670","支點、施力點、抗力點","6","40670","這個的名稱是什麼？","26045","4","6","支點施力點","2","支點、施力點、抗力點"
"3","0","2","3","2","83","地震說明時使用的「P波」與「S波」。「P」是「Primary」的縮寫，那「S」是什麼的縮寫？","4086","111","110","Secondary","3","101","這個的名稱是什麼？","99","4","3","Secon","3","Secondary"
"6","4087","1","6","6","35498","","4087","24859","20818","會說話的小琪愛兒","6","35441","這個附帶AI機能的人偶的名稱是？","29738","4","6","說話琪愛兒","3","會說話的小琪愛兒"
"6","4088","1","6","6","39108","","4088","22958","21319","飄飄優妮升機","6","39108","這個會飛的機關的名稱是？","20778","4","6","飄飄優妮升","3","飄飄優妮升機"
"3","0","2","2","2","67","硫酸鈣的化學式：","4089","79","52","CaSO4","2","97","這個的名稱是什麼？","83","4","1","CaSO4","2","CaSO4"
"6","0","2","6","6","20094","碳酸氫鈉受熱分解出二氧化碳，是□□□□□的重要原料。","4090","28779","22120","","6","31881","這個的名稱是什麼？","28357","4","6","乾粉滅火器","2","乾粉滅火器"
"3","0","2","3","2","70","1＋2＋3＋4＋5＋6＋7＋8＋9＋10＝？ (請用英文作答)","4091","116","121","Fifty-five","3","105","這個問題的答案是？","102","4","3","Fifty","2","Fifty-five"
"1","0","2","1","1","49","將12345在「千位數」進行四捨五入後的數字。","4099","48","48","","1","48","這是多少？","48","4","1","10000","1","10000"
"1","0","2","1","1","54","將56789在「千位數」進行四捨五入後的數字。","4100","48","48","","1","48","這是多少？","48","4","1","60000","1","60000"
"6","0","2","6","6","36229","質量大的星球在壽命終結時產生的爆炸現象。會發出比太陽還要亮數億倍的光芒。","4106","29190","28856","","6","26032","這個的名稱是什麼？","26143","4","6","超新星爆炸","2","超新星爆炸"
"6","0","2","6","6","25289","像地球和月球這類的天體，兩者的引力達到一個恰到好處的平衡性而穩定下來的那個點。","4108","26085","40670","","6","26684","這個的名稱是什麼？","26391","4","6","拉格朗日點","3","拉格朗日點"
"6","0","2","6","6","22826","亞洲分別瀕臨哪三座海洋？","4110","21360","24230","太平洋、北極海和印度洋","6","24179","這個的名稱是什麼？","27915","4","6","太平洋印度","1","太平洋、北極海和印度洋"
"6","4114","1","2","6","29305","提升角色EXP的強化道具。使用後增加7500的EXP。","4114","88","80","特級EXP藥水","2","32026","這個道具的名稱是？","69","4","2","特級EXP","1","特級EXP藥水"
"6","0","1","2","6","31350","提升角色EXP的強化道具。使用後增加37500的EXP。","4117","88","80","究極EXP藥水","2","26997","這個的名稱是什麼？","69","4","2","究極EXP","1","究極EXP藥水"
"6","4125","1","6","6","34277","從裝置上方加入水後，就會變成不可思議的藥水。可放置在公會小屋的家具。","4125","29983","22120","","6","27700","這個的名稱是什麼？","29986","4","6","藥水產生器","1","藥水產生器"
"1","0","2","1","1","49","將11223在「百位數」進行無條件捨去後的數字。","4126","48","48","","1","49","這是多少？","48","4","1","11000","1","11000"
"6","4127","1","6","6","38642","征服「雲海山脈」的證明。可放置在公會小屋的家具。","4127","29289","32905","雲海的魔物肉","6","28023","這個的名稱是什麼？","39764","4","6","雲海魔物肉","2","雲海的魔物肉"
"6","4128","1","2","6","22909","","4128","77","107","好朋友X Mk-Ⅱ","6","26379","這個的名稱是什麼？","21451","4","3","好朋友Mk","2","好朋友X Mk-Ⅱ"
"6","0","2","6","6","24213","西南亞水量最大的河流。主要城市都在該河流的流域範圍，是伊拉克人口的主要集中地。","4134","26031","27827","","6","26684","這個的名稱是什麼？","37324","4","6","底格里斯河","2","底格里斯河"
"6","0","2","6","6","33836","「萬物皆有互相吸引的力量」的法則。","4138","23450","24459","萬有引力定律","6","26377","這個的名稱是什麼？","24341","4","6","萬有引定律","1","萬有引力定律"
"6","0","2","6","6","37117","物理法則之一。救護車經過後，鳴笛聲聽起來會變低就是這個原因。","4139","25928","25033","","6","21340","這個的名稱是什麼？","21202","4","6","都卜勒效應","2","都卜勒效應"
"6","0","2","6","6","24188","被認為是文明的起源地之一。流經敘利亞和伊拉克。","4140","24213","27827","","6","30332","這個的名稱是什麼？","25289","4","6","幼發拉底河","3","幼發拉底河"
"6","0","2","6","6","21345","位於美洲最北邊陸地，全球最靠北邊的陸地。","4141","30439","26412","卡菲克盧本島","6","33778","這個的名稱是什麼？","20811","4","6","卡菲克盧本","3","卡菲克盧本島"
"6","0","2","6","6","29275","假若施加於某物體的外力為零，則該物體的運動速度不變，又稱為慣性定律。","4143","36939","21205","牛頓第一運動定律","6","38931","這個的名稱是什麼？","19968","4","6","牛頓一運動","2","牛頓第一運動定律"
"6","0","2","6","6","29275","當物體受外力作用時，會在力的方向產生加速度，也稱為運動定律。","4144","36939","21205","牛頓第二運動定律","6","38931","這個的名稱是什麼？","20108","4","6","牛頓二運動","2","牛頓第二運動定律"
"6","0","2","6","6","29275","當施加力於物體時，會同時產生一個大小相等而且方向相反的反作用力。","4145","36939","21205","牛頓第三運動定律","6","38931","這個的名稱是什麼？","19977","4","6","牛頓三運動","2","牛頓第三運動定律"
"3","0","2","3","3","114","這種營養素的英文稱呼。","4146","101","105","蛋白質=Protein","3","111","這個的名稱是什麼？","116","4","3","rotei","3","蛋白質=Protein"
"6","4147","1","6","6","36855","仿造精靈族之村守護石柱的精靈石。可放置於公會小屋的家具。","4147","38728","30707","迷你精靈石住","6","20320","這個的名稱是什麼？","31934","4","6","迷你精靈石","1","迷你精靈石住"
"6","0","2","6","6","30334","也被稱作「魔之海域」的三角形海域。船和飛機曾在此相繼失蹤。","4148","19977","35282","百慕達三角洲","6","24917","這個的名稱是什麼？","36948","4","6","百慕達三角","2","百慕達三角洲"
"6","4150","1","6","6","19978","用來強化角色裝備的道具。使用後會增加60點裝備強化值。","4150","32244","30707","","6","32026","這個的名稱是什麼？","31934","4","6","上級精練石","1","上級精練石"
"6","4151","1","6","6","22899","用來在商店購買記憶碎片的道具。","4151","31192","30707","","6","31070","這個的名稱是什麼？","30340","4","6","女神的秘石","1","女神的秘石"
"3","0","2","2","2","78","碳酸氫鈉的化學式：","4152","67","79","NaHCO3","2","97","這個的名稱是什麼？","72","4","2","NaHCO","3","NaHCO3"
"6","0","2","6","6","30899","只含有碳、氫兩種原子的有機化合物，稱為□□□□□，又稱為烴。","4153","21512","29289","","6","27691","這個的名稱是什麼？","21270","4","6","碳氫化合物","3","碳氫化合物"
"6","0","2","6","6","33707","將帶狀長條形的兩端扭轉半圈連繫在一起的東西。是在數學和藝術中也很常見的題材。","4154","26031","29872","","6","27604","這個的名稱是什麼？","28879","4","6","莫比烏斯環","2","莫比烏斯環"
"6","0","2","6","6","33778","東南亞位於亞洲東南部，主要由中南半島、馬來群島和□□□□□等部分組成。","4155","32676","23798","","6","24459","這個的名稱是什麼？","36051","4","6","菲律賓群島","2","菲律賓群島"
"6","0","2","6","6","27683","","4156","35373","20633","空氣調節設備","6","35519","這個未經省略的全稱是？","31680","4","6","氣調節設備","2","空調\n=空氣調節設備"
"6","0","2","6","6","23556","每一種元素都有著多種同位素，其中大多具有放射性，會衰變成其他同位素，並有一定時長的半衰期。被稱為？","4157","20301","32032","放射性同位素","6","24615","這個的名稱是什麼？","21516","4","6","射性同位素","3","放射性同位素"
"6","0","2","6","6","30452","直升機起飛、著陸的場所。大樓屋頂上寫著巨大的「H」的地方就與此相符。","4158","20572","27231","直升機停機坪","6","21319","這個的名稱是什麼？","27231","4","6","直升機停機","2","直升機停機坪"
"6","0","2","6","6","20811","所有的行星各在以太陽為焦點的橢圓形軌道上運行。也稱為橢圓定律、軌道定律。","4159","31532","19968","克卜勒第一運動定律","6","21340","這個的名稱是什麼？","21202","4","6","克卜勒第一","2","克卜勒第一運動定律"
"6","0","2","6","6","20841","意指除了ID、密碼之外，再加上一道用其他資訊來確認為本人的階段來提高安全性。","4160","39511","35657","","6","27493","這個的名稱是什麼？","39519","4","6","兩步驟驗證","3","兩步驟驗證"
"6","0","2","6","6","20811","行星與太陽的連線在相同的時間間隔內，掃過相同的面積。","4161","31532","20108","克卜勒第二運動定律","6","21340","這個的名稱是什麼？","21202","4","6","克卜勒第二","2","克卜勒第二運動定律"
"6","0","2","6","6","21407","單細胞生物，細胞缺膜狀構造，有細菌與籃綠藻兩大類，要用顯微鏡放大才可看到。這是微生物的哪一界？","4162","29289","30028","","6","26680","這個的名稱是什麼？","29983","4","6","原核生物界","3","原核生物界"
"3","0","2","3","3","111","這個化學用語用英文該怎麼說？","4163","112","101","同位素=Isotope","3","116","這個的名稱是什麼？","111","4","3","otope","3","同位素=Isotope"
"6","0","2","6","6","32147","如果長時間保持緊繃的姿勢，就會出現在身體上的不良症狀。適度活動身體是很重要的。","4164","20505","32676","經濟艙症候群","6","28639","這個的名稱是什麼？","30151","4","6","經濟症候群","2","經濟艙症候群"
"6","0","2","6","6","21407","單細胞生物，細胞具有膜狀構造，也是要藉顯微鏡放大才可看到。這是微生物的哪一界？","4165","29289","30028","","6","29983","這個的名稱是什麼？","29983","4","6","原生生物界","2","原生生物界"
"3","0","2","3","3","112","「木星」的英文名。","4166","101","114","Jupiter","3","105","這個的名稱是什麼？","116","4","3","piter","2","Jupiter"
"6","0","2","6","6","21516","鉛筆芯和鑽石雖然都是「碳」，但性質並不同。在化學領域中要怎麼稱呼這種東西？","4167","24418","39636","","6","32032","這個的名稱是什麼？","30064","4","6","同素異形體","3","同素異形體"
"6","0","2","6","6","34330","植物分為四大類：","4168","34152","63952","藻類植物、蘚苔類植物、蕨類植物、種子植物","6","33492","這個的名稱是什麼？","63952","4","6","蘚苔類蕨類","2","藻類植物、蘚苔類植物、蕨類植物、種子植物"
"6","0","2","6","6","30707","□□和□□□是烴類的主要來源。","4169","28982","27683","石油和天然氣","6","27833","這個的名稱是什麼？","22825","4","6","石油天然氣","2","石油和天然氣"
"6","0","2","6","6","28982","常見的家用氣體燃料為天□□和□□□。","4170","27833","27683","天然氣和石油氣","6","27683","這個的名稱是什麼？","30707","4","6","然氣石油氣","3","天然氣和石油氣"
"1","0","2","6","1","55","多少濃度的乙醇水溶液殺菌效果最佳？","4171","28611","24230","","6","53","這個是多少？","37","4","6","75%濃度","2","75%濃度"
"3","0","2","3","3","105","","4172","117","97","VR=虛擬實境=Virtual Reality","3","114","這個未經省略的全稱是？","116","4","3","irtua","2","VR=虛擬實境=Virtual Reality"
"3","0","2","3","2","65","「VR」是「虛擬實境」。那「AR」是？","4173","109","101","AR=擴增實境=Augmented Reality","3","117","這個的名稱是什麼？","103","4","3","Augme","3","AR=擴增實境=Augmented Reality"
"3","0","2","3","2","71","被定義為「光的三原色」的3個顏色是什麼？ (請用英文作答)","4175","101","110","Red、Blue、Green","3","114","這個的名稱是什麼？","101","4","3","Green","1","Red、Blue、Green"
"6","0","2","6","6","26377","酯類可經由□□□和□反應產生，稱為□化反應。","4176","37255","37231","有機酸、醇、酯化反應","6","27231","空格需填入？","37240","4","6","有機酸醇酯","3","有機酸、醇、酯化反應"
"3","0","2","3","2","83","","4177","97","114","日蝕=Solar eclipse","3","111","這個的名稱是什麼？","108","4","3","Solar","3","日蝕=Solar eclipse"
"6","0","2","6","6","31354","在心理學中，代表「別人可以靠近到這裡為止」，自身周圍的極限範圍的詞彙。","4178","28858","23416","","6","38291","這個的名稱是什麼？","34892","4","6","空間行為學","2","空間行為學"
"3","0","2","3","2","86","「金星」的英文。","4179","117","115","","3","101","這個的名稱是什麼？","110","4","3","Venus","3","Venus"
"6","0","2","6","6","37324","被告知「不要做」，反而會變得想做的心理現象。","4180","25928","25033","卡里古拉效應","6","21476","這個的名稱是什麼？","25289","4","6","里古拉效應","3","卡里古拉效應"
"3","0","2","3","2","77","","4181","114","111","麥克風=Microphone","3","105","這個未經省略的全稱是？","99","4","3","Micro","1","麥克風=Microphone"
"3","0","2","3","2","69","「地球」的英文。","4182","116","104","","3","97","這個的名稱是什麼？","114","4","3","Earth","1","Earth"
"6","0","2","6","6","24052","以此實驗為契機，人類發現了大腦機制的「條件反應」。該實驗和某動物有關。","4183","22827","29399","巴夫洛夫的狗","6","22827","這個的名稱是什麼？","27931","4","6","巴夫洛夫狗","3","巴夫洛夫的狗"
"3","0","2","3","2","73","","4184","116","97","Install⇔Uninstall","3","110","這個的名稱是什麼？","115","4","3","Insta","1","Install⇔Uninstall"
"2","0","2","2","2","88","電腦鍵盤的排列，一般而言在「Z」的右側大多是怎麼排列的？","4185","66","78","Z⇒X⇒C⇒V⇒B⇒N","2","67","這個的名稱是什麼？","86","4","2","XCVBN","3","Z⇒X⇒C⇒V⇒B⇒N"
"3","0","2","3","3","111","電腦鍵盤上，寫著「Ctrl」的鍵，英文全名為？","4186","114","111","Control","3","110","這個的名稱是什麼？","116","4","3","ontro","2","Control"
