c2ecd54561cc4d51ed4b8c3b89d846b89c389de521034446b1a4e8ae332eb595,9d01863e793854204caf4a16457c1f84d4139dbe99a64756acd93434e53a5624,cb7f9bd4cd5053f433d25065b969b1cf5abc0e300fd85795553ec5adba6bd715,13c952b48e2cf3f7dd38fb113e1a8ac61fd5b8b1b3d4e340c763e5240cd04fba,4be96c8b05760c2e6f78d48acea33909afeb86a5a092c79f7519d4fe4f87e4eb,f62ed86a71f388419c3d40cdd7bac622542b4c0a2f65911b8048736f208903f4,75e4d7378429b929a027943a8d6593819b7b3a13ec1fa48d7929b5469a219657,4b561723fc0a613eb97f55c1ea84ce935f7b4b3f900c760d192c064f68986f61,117a0cf087dac1f91f60e54dec883261ef34ec15b282469c72b8ffcf298dd063,147b8b09f21c27f734ddf505da24391d1f3c639888c83d2bb73284a80e6fc81a,0127107bfb10f8ae90d3b0fdbe7a93e5c86f9f21fff415688947b089ea33bea5,ac616d4b02adf0402fea4113fb565948fdac2bd2a39029b2702d26e92f9fd4a9,355bbceae3786e57daf4120ef984b53f65f4252f15fc37b3abce8f68625ea33f,f04c690d6e57a37c9c38b629c2d72f9ab4c724f850799b865e362b8308b46aee,dba304c8881f8bd239ba3dcff45f0ccd3ab04a890e42f7b3dbc760a63c2d38c7
"1","10089106","81089004","10089","601","0","0","0","9016","6011","2022/07/28 15:59:59","完成特別戰鬥的模式2","81089004","2","2022/07/19 16:00:00"
"5400000","10089111","81089005","10089","601","0","1","0","9018","6011","2022/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3600000","81089005","1","2022/07/19 16:00:00"
"7200000","10089113","81089006","10089","601","0","1","0","9018","6011","2022/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1800000","81089006","1","2022/07/19 16:00:00"
"1","10089115","81089007","10089","601","0","0","0","9016","6011","2022/07/28 15:59:59","討伐特別戰鬥的 Boss","81089007","3","2022/07/19 16:00:00"
"1","10089118","81089008","10089","601","0","0","0","9015","6011","2022/07/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81089008","5","2022/07/19 16:00:00"
"2300000","10090103","81090001","10090","601","0","1","0","9018","6011","2022/08/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 29200000","81090001","1","2022/08/01 16:00:00"
"4600000","10090104","81090002","10090","601","0","1","0","9018","6011","2022/08/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 26900000","81090002","1","2022/08/01 16:00:00"
"1","10090105","81090003","10090","601","0","0","0","9016","6011","2022/08/19 15:59:59","完成特別戰鬥的模式1","81090003","1","2022/08/01 16:00:00"
"550","10090106","81090004","10090","601","0","4","0","9014","6011","2022/08/19 15:59:59","破壞貪婪暴君‧賭場王的護盾","81090004","0","2022/08/01 16:00:00"
"15100000","10090111","81090005","10090","601","0","1","0","9018","6011","2022/08/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16400000","81090005","1","2022/08/01 16:00:00"
"23300000","10090113","81090006","10090","601","0","1","0","9018","6011","2022/08/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8200000","81090006","1","2022/08/01 16:00:00"
"1","10090115","81090007","10090","601","0","0","0","9016","6011","2022/08/19 15:59:59","討伐特別戰鬥的 Boss","81090007","3","2022/08/01 16:00:00"
"1","10090118","81090008","10090","601","0","0","0","9015","6011","2022/08/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81090008","5","2022/08/01 16:00:00"
"1600000","10091103","81091001","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 17800000","81091001","1","2022/08/19 16:00:00"
"3100000","10091104","81091002","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16300000","81091002","1","2022/08/19 16:00:00"
"1","10091105","81091003","10091","601","0","0","0","9016","6011","2022/08/28 15:59:59","完成特別戰鬥的模式1","81091003","1","2022/08/19 16:00:00"
"6300000","10091106","81091004","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 13100000","81091004","1","2022/08/19 16:00:00"
"8000000","10091107","81091005","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11400000","81091005","1","2022/08/19 16:00:00"
"1","10091108","81091006","10091","601","0","0","0","9016","6011","2022/08/28 15:59:59","完成特別戰鬥的模式2","81091006","2","2022/08/19 16:00:00"
"12930000","10091109","81091007","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6470000","81091007","1","2022/08/19 16:00:00"
"16170000","10091110","81091008","10091","601","0","1","0","9018","6011","2022/08/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3230000","81091008","1","2022/08/19 16:00:00"
"1","10091111","81091009","10091","601","0","0","0","9016","6011","2022/08/28 15:59:59","討伐特別戰鬥的 Boss","81091009","3","2022/08/19 16:00:00"
"1","10091112","81091010","10091","601","0","0","0","9015","6011","2022/08/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81091010","5","2022/08/19 16:00:00"
"6480000","10092103","81092001","10092","601","0","1","0","9018","6011","2022/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6700000","81092001","1","2022/09/01 16:00:00"
"12960000","10092104","81092002","10092","601","0","1","0","9018","6011","2022/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6500000","81092002","1","2022/09/01 16:00:00"
"1","10092105","81092003","10092","601","0","0","0","9016","6011","2022/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5650000","81092003","1","2022/09/01 16:00:00"
"1","10092106","81092004","10092","601","0","0","0","9016","6011","2022/09/19 15:59:59","完成特別戰鬥的模式2","81092004","2","2022/09/01 16:00:00"
"29160000","10092107","81092005","10092","601","0","1","0","9018","6011","2022/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4650000","81092005","1","2022/09/01 16:00:00"
"38880000","10092108","81092006","10092","601","0","1","0","9018","6011","2022/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2350000","81092006","1","2022/09/01 16:00:00"
"1","10092109","81092007","10092","601","0","0","0","9016","6011","2022/09/19 15:59:59","討伐特別戰鬥的 Boss","81092007","3","2022/09/01 16:00:00"
"1","10092110","81092008","10092","601","0","0","0","9015","6011","2022/09/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81092008","5","2022/09/01 16:00:00"
"1200000","10093103","81093001","10093","601","0","1","0","9018","6011","2022/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10800000","81093001","1","2022/09/19 16:00:00"
"2400000","10093104","81093002","10093","601","0","1","0","9018","6011","2022/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 9600000","81093002","1","2022/09/19 16:00:00"
"1","10093105","81093003","10093","601","0","0","0","9016","6011","2022/09/28 15:59:59","完成特別戰鬥的模式1","81093003","1","2022/09/19 16:00:00"
"3","10093106","81093004","10093","601","0","0","0","9001","6011","2022/09/28 15:59:59","打倒守門者和祈梨和嘉夜的闇影","81093004","0","2022/09/19 16:00:00"
"6400000","10093107","81093005","10093","601","0","1","0","9018","6011","2022/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5600000","81093005","1","2022/09/19 16:00:00"
"9200000","10093108","81093006","10093","601","0","1","0","9018","6011","2022/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2800000","81093006","1","2022/09/19 16:00:00"
"1","10093109","81093007","10093","601","0","0","0","9016","6011","2022/09/28 15:59:59","討伐特別戰鬥的 Boss","81093007","3","2022/09/19 16:00:00"
"1","10093110","81093008","10093","601","0","0","0","9015","6011","2022/09/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81093008","5","2022/09/19 16:00:00"
"10","10094103","81094001","10094","601","0","0","0","9014","6011","2022/10/20 15:59:59","打倒10隻手下","81094001","0","2022/10/02 16:00:00"
"3600000","10094104","81094002","10094","601","0","1","0","9018","6011","2022/10/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 64400000","81094002","1","2022/10/02 16:00:00"
"7200000","10094105","81094003","10094","601","0","1","0","9018","6011","2022/10/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 60800000","81094003","1","2022/10/02 16:00:00"
"1","10094106","81094004","10094","601","0","0","0","9016","6011","2022/10/20 15:59:59","完成特別戰鬥的模式2","81094004","2","2022/10/02 16:00:00"
"29900000","10094107","81094005","10094","601","0","1","0","9018","6011","2022/10/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 38100000","81094005","1","2022/10/02 16:00:00"
"48950000","10094108","81094006","10094","601","0","1","0","9018","6011","2022/10/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 19050000","81094006","1","2022/10/02 16:00:00"
"1","10094109","81094007","10094","601","0","0","0","9016","6011","2022/10/20 15:59:59","討伐特別戰鬥的 Boss","81094007","3","2022/10/02 16:00:00"
"1","10094110","81094008","10094","601","0","0","0","9015","6011","2022/10/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81094008","5","2022/10/02 16:00:00"
"1800000","10095103","81095001","10095","601","0","1","0","9018","6011","2022/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 14200000","81095001","1","2022/10/19 16:00:00"
"3600000","10095104","81095002","10095","601","0","1","0","9018","6011","2022/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 12400000","81095002","1","2022/10/19 16:00:00"
"1","10095105","81095003","10095","601","0","0","0","9016","6011","2022/10/28 15:59:59","完成特別戰鬥的模式1","81095003","1","2022/10/19 16:00:00"
"3","10095106","81095004","10095","601","0","0","0","9001","6011","2022/10/28 15:59:59","打倒碧、美冬、珠希的闇影","81095004","0","2022/10/19 16:00:00"
"9000000","10095107","81095005","10095","601","0","1","0","9018","6011","2022/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7000000","81095005","1","2022/10/19 16:00:00"
"12500000","10095108","81095006","10095","601","0","1","0","9018","6011","2022/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3500000","81095006","1","2022/10/19 16:00:00"
"1","10095109","81095007","10095","601","0","0","0","9016","6011","2022/10/28 15:59:59","討伐特別戰鬥的 Boss","81095007","3","2022/10/19 16:00:00"
"1","10095110","81095008","10095","601","0","0","0","9015","6011","2022/10/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81095008","5","2022/10/19 16:00:00"
"3600000","10096103","81096001","10096","601","0","1","0","9018","6011","2022/11/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 42000000","81096001","1","2022/11/01 16:00:00"
"7200000","10096104","81096002","10096","601","0","1","0","9018","6011","2022/11/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 38400000","81096002","1","2022/11/01 16:00:00"
"1","10096105","81096003","10096","601","0","0","0","9016","6011","2022/11/19 15:59:59","完成特別戰鬥的模式1","81096003","1","2022/11/01 16:00:00"
"3","10096106","81096004","10096","601","0","0","0","9001","6011","2022/11/19 15:59:59","打倒破曉之星的闇影","81096004","0","2022/11/01 16:00:00"
"22600000","10096107","81096005","10096","601","0","1","0","9018","6011","2022/11/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 23000000","81096005","1","2022/11/01 16:00:00"
"34100000","10096108","81096006","10096","601","0","1","0","9018","6011","2022/11/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11500000","81096006","1","2022/11/01 16:00:00"
"1","10096109","81096007","10096","601","0","0","0","9016","6011","2022/11/19 15:59:59","討伐特別戰鬥的 Boss","81096007","3","2022/11/01 16:00:00"
"1","10096110","81096008","10096","601","0","0","0","9015","6011","2022/11/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81096008","5","2022/11/01 16:00:00"
"1","10097101","81097001","10097","601","0","0","0","9016","6011","2022/11/27 15:59:59","完成特別戰鬥的模式1","81097001","1","2022/11/18 16:00:00"
"1","10097102","81097002","10097","601","0","0","0","9016","6011","2022/11/27 15:59:59","完成特別戰鬥的模式2","81097002","2","2022/11/18 16:00:00"
"40","10097103","81097003","10097","601","0","1","0","9020","6011","2022/11/27 15:59:59","把留到暑假最後一天的作業寫到40％吧","81097003","0","2022/11/18 16:00:00"
"70","10097104","81097004","10097","601","0","1","0","9020","6011","2022/11/27 15:59:59","把留到暑假最後一天的作業寫到70％吧","81097004","0","2022/11/18 16:00:00"
"1","10097105","81097005","10097","601","0","0","0","9016","6011","2022/11/27 15:59:59","把留到暑假最後一天的作業寫完吧","81097005","3","2022/11/18 16:00:00"
"1","10097106","81097006","10097","601","0","0","0","9015","6011","2022/11/27 15:59:59","在5次以內，通過EXHIBITION或特別戰鬥","81097006","5","2022/11/18 16:00:00"
"3","10098101","81098001","10098","601","0","0","0","9001","6011","2022/12/19 15:59:59","打倒小小甜心的闇影","81098001","0","2022/12/01 16:00:00"
"1","10098102","81098002","10098","601","0","0","0","9016","6011","2022/12/19 15:59:59","將MODE2出現的怪物全部打倒","81098002","2","2022/12/01 16:00:00"
"12700000","10098103","81098003","10098","601","0","1","0","9018","6011","2022/12/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 25300000","81098003","1","2022/12/01 16:00:00"
"25400000","10098104","81098004","10098","601","0","1","0","9018","6011","2022/12/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 12600000","81098004","1","2022/12/01 16:00:00"
"1","10098105","81098005","10098","601","0","0","0","9016","6011","2022/12/19 15:59:59","討伐特別戰鬥的 Boss","81098005","3","2022/12/01 16:00:00"
"1","10098106","81098006","10098","601","0","0","0","9015","6011","2022/12/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81098006","5","2022/12/01 16:00:00"
"25","10099101","81099001","10099","601","0","0","0","9014","6011","2022/12/28 15:59:59","打倒 25 隻歌唱水母","81099001","0","2022/12/19 16:00:00"
"3","10099102","81099002","10099","601","0","0","0","9001","6011","2022/12/28 15:59:59","打倒慈樂之音的闇影","81099002","0","2022/12/19 16:00:00"
"2300000","10099103","81099003","10099","601","0","1","0","9018","6011","2022/12/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4500000","81099003","1","2022/12/19 16:00:00"
"4500000","10099104","81099004","10099","601","0","1","0","9018","6011","2022/12/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2300000","81099004","1","2022/12/19 16:00:00"
"1","10099105","81099005","10099","601","0","0","0","9016","6011","2022/12/28 15:59:59","討伐特別戰鬥的 Boss","81099005","3","2022/12/19 16:00:00"
"1","10099106","81099006","10099","601","0","0","0","9015","6011","2022/12/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81099006","5","2022/12/19 16:00:00"
"4","10100103","81100001","10100","601","0","0","0","9001","6011","2023/01/20 15:59:59","將MODE1出現的怪物全部打倒","81100001","0","2023/01/02 16:00:00"
"8550000","10100104","81100002","10100","601","0","1","0","9018","6011","2023/01/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 77200000","81100002","1","2023/01/02 16:00:00"
"17150000","10100105","81100003","10100","601","0","1","0","9018","6011","2023/01/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 68600000","81100003","1","2023/01/02 16:00:00"
"1","10100106","81100004","10100","601","0","0","0","9016","6011","2023/01/20 15:59:59","完成特別戰鬥的模式2","81100004","2","2023/01/02 16:00:00"
"45750000","10100107","81100005","10100","601","0","1","0","9018","6011","2023/01/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 40000000","81100005","1","2023/01/02 16:00:00"
"65750000","10100108","81100006","10100","601","0","1","0","9018","6011","2023/01/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20000000","81100006","1","2023/01/02 16:00:00"
"1","10100109","81100007","10100","601","0","0","0","9016","6011","2023/01/20 15:59:59","討伐特別戰鬥的 Boss","81100007","3","2023/01/02 16:00:00"
"1","10100110","81100008","10100","601","0","0","0","9015","6011","2023/01/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81100008","5","2023/01/02 16:00:00"
"4","10101101","81101001","10101","601","0","0","0","9001","6011","2023/01/28 15:59:59","打倒深月、雪的闇影及其餘怪物","81101001","0","2023/01/19 16:00:00"
"25","10101102","81101002","10101","601","0","0","0","9014","6011","2023/01/28 15:59:59","打倒 25 隻目標","81101002","0","2023/01/19 16:00:00"
"3700000","10101103","81101003","10101","601","0","1","0","9018","6011","2023/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7300000","81101003","1","2023/01/19 16:00:00"
"7300000","10101104","81101004","10101","601","0","1","0","9018","6011","2023/01/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3700000","81101004","1","2023/01/19 16:00:00"
"1","10101105","81101005","10101","601","0","0","0","9016","6011","2023/01/28 15:59:59","討伐特別戰鬥的 Boss","81101005","3","2023/01/19 16:00:00"
"1","10101106","81101006","10101","601","0","0","0","9015","6011","2023/01/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81101006","5","2023/01/19 16:00:00"
"22000000","10102103","81102001","10102","601","0","1","0","9018","6011","2023/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 75000000","81102001","1","2023/02/01 16:00:00"
"44000000","10102104","81102002","10102","601","0","1","0","9018","6011","2023/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 53000000","81102002","1","2023/02/01 16:00:00"
"1","10102105","81102003","10102","601","0","0","0","9016","6011","2023/02/19 15:59:59","完成特別戰鬥的模式1","81102003","1","2023/02/01 16:00:00"
"3","10102106","81102004","10102","601","0","0","0","9001","6011","2023/02/19 15:59:59","打倒智、鈴、七七香的闇影","81102004","0","2023/02/01 16:00:00"
"77000000","10102107","81102005","10102","601","0","1","0","9018","6011","2023/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20000000","81102005","1","2023/02/01 16:00:00"
"87000000","10102108","81102006","10102","601","0","1","0","9018","6011","2023/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10000000","81102006","1","2023/02/01 16:00:00"
"1","10102109","81102007","10102","601","0","0","0","9016","6011","2023/02/19 15:59:59","討伐特別戰鬥的 Boss","81102007","3","2023/02/01 16:00:00"
"1","10102110","81102008","10102","601","0","0","0","9015","6011","2023/02/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81102008","5","2023/02/01 16:00:00"
"3","10103103","81103001","10103","601","0","0","0","9001","6011","2023/02/26 15:59:59","打倒香織、妮諾、鈴奈的闇影","81103001","0","2023/02/17 16:00:00"
"100000","10103104","81103002","10103","601","0","1","0","9018","6011","2023/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8200000","81103002","1","2023/02/17 16:00:00"
"200000","10103105","81103003","10103","601","0","1","0","9018","6011","2023/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8100000","81103003","1","2023/02/17 16:00:00"
"1","10103106","81103004","10103","601","0","0","0","9016","6011","2023/02/26 15:59:59","完成特別戰鬥的模式2","81103004","2","2023/02/17 16:00:00"
"2940000","10103107","81103005","10103","601","0","1","0","9018","6011","2023/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5360000","81103005","1","2023/02/17 16:00:00"
"5620000","10103108","81103006","10103","601","0","1","0","9018","6011","2023/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2680000","81103006","1","2023/02/17 16:00:00"
"1","10103109","81103007","10103","601","0","0","0","9016","6011","2023/02/26 15:59:59","討伐特別戰鬥的 Boss","81103007","3","2023/02/17 16:00:00"
"1","10103110","81103008","10103","601","0","0","0","9015","6011","2023/02/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81103008","5","2023/02/17 16:00:00"
"3","10104103","81104001","10104","601","0","0","0","9001","6011","2023/03/19 15:59:59","打倒克莉絲提娜、茉莉的闇影及其餘怪物","81104001","0","2023/03/01 16:00:00"
"27700000","10104104","81104002","10104","601","0","1","0","9018","6011","2023/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 110800000","81104002","1","2023/03/01 16:00:00"
"55400000","10104105","81104003","10104","601","0","1","0","9018","6011","2023/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 83100000","81104003","1","2023/03/01 16:00:00"
"1","10104106","81104004","10104","601","0","0","0","9016","6011","2023/03/19 15:59:59","完成特別戰鬥的模式2","81104004","2","2023/03/01 16:00:00"
"101500000","10104107","81104005","10104","601","0","1","0","9018","6011","2023/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 37000000","81104005","1","2023/03/01 16:00:00"
"120000000","10104108","81104006","10104","601","0","1","0","9018","6011","2023/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 18500000","81104006","1","2023/03/01 16:00:00"
"1","10104109","81104007","10104","601","0","0","0","9016","6011","2023/03/19 15:59:59","討伐特別戰鬥的 Boss","81104007","3","2023/03/01 16:00:00"
"1","10104110","81104008","10104","601","0","0","0","9015","6011","2023/03/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81104008","5","2023/03/01 16:00:00"
"1760000","10105103","81105001","10105","601","0","1","0","9018","6011","2023/03/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7540000","81105001","1","2023/03/19 16:00:00"
"3520000","10105104","81105002","10105","601","0","1","0","9018","6011","2023/03/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5780000","81105002","1","2023/03/19 16:00:00"
"1","10105105","81105003","10105","601","0","0","0","9016","6011","2023/03/28 15:59:59","完成特別戰鬥的模式1","81105003","1","2023/03/19 16:00:00"
"490","10105106","81105004","10105","601","0","4","0","9014","6011","2023/03/28 15:59:59","破壞反逆獸‧三重的護盾","81105004","0","2023/03/19 16:00:00"
"5440000","10105111","81105005","10105","601","0","1","0","9018","6011","2023/03/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3860000","81105005","1","2023/03/19 16:00:00"
"7340000","10105113","81105006","10105","601","0","1","0","9018","6011","2023/03/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1960000","81105006","1","2023/03/19 16:00:00"
"1","10105115","81105007","10105","601","0","0","0","9016","6011","2023/03/28 15:59:59","討伐特別戰鬥的 Boss","81105007","3","2023/03/19 16:00:00"
"1","10105118","81105008","10105","601","0","0","0","9015","6011","2023/03/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81105008","5","2023/03/19 16:00:00"
"12","10106103","81106001","10106","601","0","0","0","9014","6011","2023/04/19 15:59:59","打倒 12 隻目標","81106001","0","2023/04/01 16:00:00"
"13300000","10106104","81106002","10106","601","0","1","0","9018","6011","2023/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 86700000","81106002","1","2023/04/01 16:00:00"
"26600000","10106105","81106003","10106","601","0","1","0","9018","6011","2023/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 73400000","81106003","1","2023/04/01 16:00:00"
"1","10106106","81106004","10106","601","0","0","0","9016","6011","2023/04/19 15:59:59","完成特別戰鬥的模式2","81106004","2","2023/04/01 16:00:00"
"60000000","10106107","81106005","10106","601","0","1","0","9018","6011","2023/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 40000000","81106005","1","2023/04/01 16:00:00"
"80000000","10106108","81106006","10106","601","0","1","0","9018","6011","2023/04/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20000000","81106006","1","2023/04/01 16:00:00"
"1","10106109","81106007","10106","601","0","0","0","9016","6011","2023/04/19 15:59:59","討伐特別戰鬥的 Boss","81106007","3","2023/04/01 16:00:00"
"1","10106110","81106008","10106","601","0","0","0","9015","6011","2023/04/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81106008","5","2023/04/01 16:00:00"
"3","10107103","81107001","10107","601","0","0","0","9001","6011","2023/04/26 15:59:59","打倒宮子、真陽、璃乃的闇影","81107001","0","2023/04/17 16:00:00"
"1330000","10107104","81107002","10107","601","0","1","0","9018","6011","2023/04/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8670000","81107002","1","2023/04/17 16:00:00"
"2660000","10107105","81107003","10107","601","0","1","0","9018","6011","2023/04/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7340000","81107003","1","2023/04/17 16:00:00"
"1","10107106","81107004","10107","601","0","0","0","9016","6011","2023/04/26 15:59:59","完成特別戰鬥的模式2","81107004","2","2023/04/17 16:00:00"
"6000000","10107107","81107005","10107","601","0","1","0","9018","6011","2023/04/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4000000","81107005","1","2023/04/17 16:00:00"
"8000000","10107108","81107006","10107","601","0","1","0","9018","6011","2023/04/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2000000","81107006","1","2023/04/17 16:00:00"
"1","10107109","81107007","10107","601","0","0","0","9016","6011","2023/04/26 15:59:59","討伐特別戰鬥的 Boss","81107007","3","2023/04/17 16:00:00"
"1","10107110","81107008","10107","601","0","0","0","9015","6011","2023/04/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81107008","5","2023/04/17 16:00:00"
"6700000","10108103","81108001","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的Boss的HP降低至93300000","81108001","1","2023/05/01 16:00:00"
"13400000","10108104","81108002","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的Boss的HP降低至86600000","81108002","1","2023/05/01 16:00:00"
"1","10108105","81108003","10108","601","0","0","0","9016","6011","2023/05/19 15:59:59","完成特別戰鬥的模式1","81108003","1","2023/05/01 16:00:00"
"26700000","10108106","81108004","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的Boss的HP降低至73300000","81108004","1","2023/05/01 16:00:00"
"33400000","10108107","81108005","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的Boss的HP降低至66600000","81108005","1","2023/05/01 16:00:00"
"1","10108108","81108006","10108","601","0","0","0","9016","6011","2023/05/19 15:59:59","完成特別戰鬥的模式2","81108006","2","2023/05/01 16:00:00"
"60000000","10108109","81108007","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 40000000","81108007","1","2023/05/01 16:00:00"
"80000000","10108110","81108008","10108","601","0","1","0","9018","6011","2023/05/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20000000","81108008","1","2023/05/01 16:00:00"
"1","10108111","81108009","10108","601","0","0","0","9016","6011","2023/05/19 15:59:59","討伐特別戰鬥的 Boss","81108009","3","2023/05/01 16:00:00"
"1","10108112","81108010","10108","601","0","0","0","9015","6011","2023/05/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81108010","5","2023/05/01 16:00:00"
"20","10109103","81109001","10109","601","0","0","0","9014","6011","2023/05/28 15:59:59","打倒 20 隻高等獸人","81109001","0","2023/05/19 16:00:00"
"1000000","10109106","81109002","10109","601","0","1","0","9018","6011","2023/05/28 15:59:59","將特別戰鬥的Boss的HP降低至8500000","81109002","1","2023/05/19 16:00:00"
"2000000","10109107","81109003","10109","601","0","1","0","9018","6011","2023/05/28 15:59:59","將特別戰鬥的Boss的HP降低至7500000","81109003","1","2023/05/19 16:00:00"
"1","10109108","81109004","10109","601","0","0","0","9016","6011","2023/05/28 15:59:59","完成特別戰鬥的模式2","81109004","2","2023/05/19 16:00:00"
